,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,male-female
24,-0.96651304,-0.59215784,"('dishonest', 'honest')",-1.1151375,-1.1118947,0.06398524,0.41710576,-0.672555,-0.4289823,-0.2435727
30,-0.9416258,-0.74348736,"('intolerant', 'tolerant')",-0.68284047,-0.7844582,0.23462734,0.27351558,-0.4632796,-0.4181433,-0.0451363
81,-0.92990613,-0.74001753,"('submissive', 'aggressive')",0.37570903,0.40075874,-0.5591655,-0.4637214,-0.3711209,-0.2676601,-0.1034608
48,0.9082041,0.80744135,"('unintelligent', 'intelligent')",0.85033536,0.64822936,0.70527864,0.6522775,0.8212727,0.7026494,0.1186233
9,0.90674,1.0584228,"('unaffectionate', 'caring')",0.9046241,0.87545705,0.759632,1.0489709,0.8569988,0.9942836,-0.1372848
44,-0.8777412,-1.2172716,"('prejudiced', 'unprejudiced')",-1.0239006,-1.294667,-1.2774659,-1.4976369,-1.0597026,-1.3365251,0.2768225
37,-0.8742488,-0.80968124,"('fake', 'genuine')",-1.9183135,-1.9681456,-0.78510326,-0.45942473,-1.1925552,-1.0790838,-0.1134714
63,-0.85341656,-0.6810404,"('unperceptive', 'insightful')",-0.8145689,-0.76337194,0.2117019,0.38353446,-0.4854279,-0.353626,-0.1318019
15,0.81400543,0.78325284,"('boring', 'funny')",-0.36788976,-0.52864033,-0.22489122,-0.18750817,0.0737415,0.0223681,0.0513734
75,0.8033083,0.5666892,"('meek', 'impulsive')",0.8707273,0.9197518,0.007464443,-0.13697158,0.5605,0.4498231,0.1106769
22,-0.78712106,-0.7112384,"('untrustworthy', 'trustworthy')",-1.1936765,-1.1770004,-0.9537612,-1.0797226,-0.9781863,-0.9893204,0.0111341
40,-0.7562366,-0.5094594,"('stingy', 'generous')",-0.8713098,-0.46156257,-2.1847606,-2.216666,-1.270769,-1.0625626,-0.2082064
53,0.7324343,0.6522464,"('uncreative', 'creative')",0.028297625,-0.11499981,0.15327336,0.07847777,0.3046684,0.2052414,0.099427
49,0.7242402,0.66912603,"('unable', 'able')",0.52822703,0.5516719,-0.40032563,-0.1894179,0.2840472,0.3437934,-0.0597462
50,-0.7112692,-0.63985574,"('clumsy', 'skillful')",-0.1877046,-0.08529243,-0.061440323,0.17287037,-0.3201381,-0.1840926,-0.1360455
4,-0.6661394,-0.40325177,"('disliked', 'liked')",-0.20692275,0.26226386,-5.551784,-5.96748,-2.1416154,-2.036156,-0.1054594
8,0.6633608,0.6098012,"('unaffectionate', 'affectionate')",0.21216786,0.08763231,-0.06386895,0.14270769,0.2705532,0.2800471,-0.0094939
55,-0.64773774,-0.64854676,"('incompetent', 'clever')",-1.2853333,-1.3731041,0.024522847,-0.1115666,-0.6361827,-0.7110724,0.0748897
18,-0.6454167,-0.44537187,"('disagreeable', 'welcoming')",-0.7208631,-0.6785683,-1.1802077,-1.0949471,-0.8488292,-0.7396291,-0.1092001
54,0.6290173,0.57763696,"('incapable', 'capable')",0.65533,0.45183444,0.54758126,0.6478177,0.6106428,0.5590963,0.0515465
67,0.58324564,0.5558256,"('doubtful', 'determined')",1.0042028,0.89560795,-0.14524402,-0.08341988,0.4807348,0.4560045,0.0247303
77,-0.56466097,-0.5418004,"('unmotivated', 'motivated')",0.1485056,0.20291215,-0.97799206,-1.0550827,-0.4647158,-0.464657,-5.88e-05
26,0.5440341,0.4401714,"('hardhearted', 'benevolent')",0.09606112,-0.12024149,1.3338293,1.1092563,0.6579748,0.4763954,0.1815794
83,0.5362333,0.47793436,"('powerless', 'powerful')",0.35021886,0.47458705,-0.55923325,-0.48889357,0.109073,0.1545426,-0.0454696
62,0.52662885,0.51355267,"('incompetent', 'brilliant')",-0.20151743,-0.22456826,0.6588369,0.67294765,0.3279828,0.320644,0.0073388
66,-0.5127677,-0.5342015,"('inactive', 'active')",-0.23971371,-0.2149544,0.12592198,0.20666817,-0.2088531,-0.1808292,-0.0280239
39,0.5008292,0.20825966,"('exploitative', 'cooperative')",0.06280024,-0.4375415,0.41672018,0.24453348,0.3267832,0.0050839,0.3216993
86,-0.49942136,-0.38723752,"('uninfluential', 'influential')",-0.16232346,-0.16801713,-0.7921723,-0.7476595,-0.484639,-0.4343047,-0.0503343
17,-0.4771511,-0.56245047,"('nasty', 'nice')",0.07602517,-0.019914802,-0.1088552,-0.2267864,-0.1699937,-0.2697172,0.0997235
72,0.47069976,0.4124905,"('unambitious', 'ambitious')",0.22261886,0.10806577,-0.49581724,-0.24562849,0.0658338,0.0916426,-0.0258088
1,0.47020388,0.4397535,"('unfriendly', 'friendly')",0.1394334,-0.020032577,0.6085394,0.70505637,0.4060589,0.3749258,0.0311331
59,0.4676699,0.58205485,"('foolish', 'wise')",0.094287276,0.25315553,-0.17898503,-0.084810115,0.1276574,0.2501334,-0.122476
35,0.46604747,0.5008918,"('corrupt', 'incorrupt')",0.76642656,0.902437,-0.90459377,-0.84513927,0.1092934,0.1860632,-0.0767698
52,0.41500598,0.45292425,"('irrational', 'rational')",-0.49524313,-0.37878314,-0.33758298,-0.34615353,-0.1392734,-0.0906708,-0.0486026
34,-0.39597744,-0.6034528,"('mean', 'honorable')",-0.25245917,-0.58166957,4.6390805,4.848691,1.3302147,1.2211895,0.1090252
36,-0.38660145,-0.49813193,"('hostile', 'amicable')",-0.61435324,-0.5197919,-0.82412887,-0.89951247,-0.6083612,-0.6391455,0.0307843
57,-0.38478658,-0.5001645,"('unimaginative', 'imaginative')",-1.0718449,-1.1154299,-2.7122817,-2.99037,-1.3896378,-1.5353216,0.1456838
2,0.3838727,0.55052567,"('unlikable', 'likable')",0.31646186,0.46434784,0.687937,0.6836272,0.4627572,0.5661669,-0.1034097
11,0.3825323,0.22155832,"('unhelpful', 'helpful')",0.45398116,0.09127192,2.1298068,2.23928,0.9887734,0.8507034,0.13807
68,-0.37443414,-0.27723503,"('dependent', 'independent')",-0.951006,-0.9201359,-0.9469021,-0.79377055,-0.7574474,-0.6637139,-0.0937335
78,0.35180837,0.12830731,"('nonresilient', 'resilient')",0.7394813,0.6741364,0.10318935,0.17965981,0.3981597,0.3273679,0.0707918
58,-0.34972563,-0.3440947,"('undiscriminating', 'discriminating')",-0.04047159,-0.049645327,0.07157788,0.13092768,-0.1062064,-0.0876041,-0.0186023
87,-0.34183723,-0.53063715,"('unsuccessful', 'successful')",0.5945593,0.5002533,1.0743855,0.93115807,0.4423692,0.3002581,0.1421111
85,0.29657626,0.25100234,"('insignificant', 'prestigious')",1.1270908,1.232329,-0.4709361,-0.5446867,0.317577,0.3128815,0.0046955
28,-0.26681286,-0.12129756,"('disloyal', 'loyal')",-0.34781942,-0.4165442,0.45377883,0.7059692,-0.0536178,0.0560425,-0.1096603
88,-0.22443002,0.13720241,"('low', 'eminent')",0.07912743,0.18881711,-0.58637404,-0.37175038,-0.2438922,-0.0152436,-0.2286486
32,-0.2099641,0.12173313,"('unkind', 'kind')",-0.37901264,-0.4898163,0.40395442,0.6273738,-0.0616741,0.0864302,-0.1481043
7,-0.20556468,-0.22997989,"('insensitive', 'sensitive')",-0.85098505,-1.1414591,0.035269156,0.016838979,-0.3404269,-0.4515333,0.1111064
79,-0.19836628,-0.09663932,"('wavering', 'unwavering')",0.5907757,0.73261017,-0.64152545,-0.3128121,-0.0830387,0.1077196,-0.1907583
5,0.19254817,0.2899936,"('distant', 'outgoing')",0.050851107,0.20175064,-0.5646926,-0.39006343,-0.1070978,0.0338936,-0.1409914
16,0.18406041,0.104814194,"('unpopular', 'popular')",0.50340825,0.45448273,0.6204713,0.43821225,0.43598,0.332503,0.103477
19,-0.17352134,0.0055187233,"('inhospitable', 'hospitable')",-0.3450957,-0.1571813,-0.7943424,-0.52228427,-0.4376531,-0.224649,-0.2130041
23,0.14541452,0.13707866,"('insincere', 'sincere')",-0.08710476,-0.45249858,4.7794566,5.228951,1.6125887,1.6378438,-0.0252551
74,0.13680379,0.27374348,"('undedicated', 'dedicated')",0.169957,0.21019703,-0.6081681,-0.4256773,-0.1004691,0.0194211,-0.1198902
73,0.13501857,0.1999386,"('helpless', 'self-reliant')",-0.5665778,-0.36122707,-2.794005,-3.0355747,-1.075188,-1.0656211,-0.0095669
12,0.124272846,0.10977996,"('unsupportive', 'supportive')",-0.15926175,-0.09399018,-1.9760132,-1.8866258,-0.670334,-0.623612,-0.046722
80,-0.11481379,-0.30037782,"('dominated', 'dominating')",-0.22945997,-0.23751143,-0.6695977,-0.70757353,-0.3379571,-0.4151543,0.0771972
38,-0.107196145,-0.11175776,"('untruthful', 'truthful')",0.35628557,0.22358787,0.13400187,0.36566317,0.1276971,0.1591644,-0.0314673
56,0.08980243,0.2059224,"('impractical', 'practical')",0.54188037,0.37610573,-0.23499407,-0.17933951,0.1322296,0.1342295,-0.0019999
6,-0.08784903,0.11761767,"('distant', 'open')",-0.69014776,-0.36742228,-1.0388651,-0.77423996,-0.6056206,-0.3413482,-0.2642724
20,0.08414837,-0.050824374,"('rough', 'thoughtful')",0.55062234,0.47253588,1.013605,0.90999407,0.5494586,0.4439019,0.1055567
47,0.0642716,0.025574725,"('stupid', 'smart')",-0.008873992,-0.15932792,4.1679606,4.442528,1.4077861,1.4362582,-0.0284721
31,0.060302738,0.010836653,"('evil', 'good')",-0.055489384,0.2928028,-1.0406064,-1.0579643,-0.3452644,-0.2514416,-0.0938228
51,-0.042872123,0.087123334,"('uneducated', 'educated')",0.81172025,0.86632764,0.6680781,0.7255705,0.4789754,0.5596738,-0.0806984
61,-0.006854808,0.044222075,"('illogical', 'logical')",-0.58594936,-0.57050705,0.47073236,0.40894797,-0.0406906,-0.0391123,-0.0015783
29,-0.004438862,-0.011488795,"('unfair', 'fair')",-0.22456916,-0.26378584,-0.31212008,-0.33715358,-0.180376,-0.2041427,0.0237667
