,norfolk_male,norfolk_female,tuple,southern_male,southern_female,corp_male,corp_female,average_male,average_female,male-female
19,-0.6428498,-0.6102531,"('inhospitable', 'hospitable')",-0.1675774,0.0033402368,-1.1676018,-0.84399974,-0.659343,-0.4836375,-0.1757055
85,0.64226544,0.64798415,"('insignificant', 'prestigious')",1.33318,1.6144159,-1.1241213,-0.3517686,0.2837747,0.6368772,-0.3531025
68,-0.6209696,-0.70506877,"('dependent', 'independent')",-0.8552326,-0.79220057,-0.7396783,-1.1417278,-0.7386269,-0.8796657,0.1410388
48,0.6154291,0.52868366,"('unintelligent', 'intelligent')",0.2117202,-0.14377634,1.2355676,0.9172259,0.6875723,0.4340444,0.2535279
79,-0.61512625,-0.623476,"('wavering', 'unwavering')",0.017675456,0.120777614,-0.67821467,-0.6698335,-0.4252218,-0.3908439,-0.0343779
22,-0.58472806,-0.6418124,"('untrustworthy', 'trustworthy')",-1.1429261,-1.3959248,-0.84801304,-1.2147428,-0.8585558,-1.08416,0.2256042
78,-0.5616797,-0.7705016,"('nonresilient', 'resilient')",0.35739332,-0.050150663,0.65658087,0.24963991,0.1507648,-0.1903374,0.3411022
3,-0.5560371,-0.43126845,"('repellent', 'pleasant')",-0.5220811,-0.62067235,0.992588,0.62017936,-0.0285101,-0.1439205,0.1154104
74,0.5553988,0.6605629,"('undedicated', 'dedicated')",-0.73741406,-0.802742,-0.77720517,-0.72538275,-0.3197401,-0.2891873,-0.0305528
84,0.53288174,0.56599635,"('inferior', 'superior')",-0.21368694,-0.16924667,0.5546145,0.71039134,0.2912698,0.369047,-0.0777772
71,0.5248176,0.5025474,"('diffident', 'self-confident')",0.94989026,0.9730046,0.600896,0.5567607,0.691868,0.6774375,0.0144305
42,0.5219774,0.5259855,"('unreliable', 'reliable')",0.045993235,0.028501585,-2.8417025,-2.8291128,-0.7579106,-0.7582086,0.000298
44,-0.51738864,-0.4864645,"('prejudiced', 'unprejudiced')",-0.7576249,-0.4689965,-1.532551,-1.5835238,-0.9358549,-0.8463283,-0.0895266
10,-0.50925595,-0.44238982,"('unsympathetic', 'sympathetic')",-1.1668292,-1.6871691,0.13550827,-0.55377656,-0.5135256,-0.8944451,0.3809195
67,0.50705326,0.44224462,"('doubtful', 'determined')",0.5547798,0.5827381,-0.38868058,-0.3410379,0.2243842,0.2279816,-0.0035974
58,-0.49103978,-0.639207,"('undiscriminating', 'discriminating')",-0.15495118,-0.45202076,-0.15184413,-0.07268372,-0.265945,-0.3879705,0.1220255
59,0.47038057,0.4783086,"('foolish', 'wise')",-0.04137318,0.16685525,-0.047814958,0.2471314,0.1270641,0.2974317,-0.1703676
39,0.46932733,0.6638664,"('exploitative', 'cooperative')",-0.26909885,0.0021440294,0.15381472,0.26548117,0.1180144,0.3104972,-0.1924828
34,-0.46770597,-0.4375783,"('mean', 'honorable')",0.10555975,0.21548612,5.6140623,5.225841,1.7506386,1.6679163,0.0827223
1,0.43916413,0.3520671,"('unfriendly', 'friendly')",0.8949974,0.65963066,1.2754536,1.6259466,0.8698717,0.8792148,-0.0093431
70,-0.4233454,-0.3674372,"('lethargic', 'energetic')",-0.5800006,-0.8341626,0.42726123,-0.12878886,-0.1920282,-0.4434629,0.2514347
81,-0.4206521,-0.38524103,"('submissive', 'aggressive')",-1.0428421,-1.4312606,-0.39988446,-0.6832131,-0.6211263,-0.8332383,0.212112
8,0.4126432,0.34802395,"('unaffectionate', 'affectionate')",0.580839,0.5146563,0.46737444,0.6808837,0.4869522,0.5145213,-0.0275691
61,0.35701063,0.27160934,"('illogical', 'logical')",-0.34754628,-0.5552508,0.76949733,0.63089067,0.2596539,0.1157497,0.1439042
87,-0.33838248,-0.3549576,"('unsuccessful', 'successful')",-0.67275953,-0.8570509,0.7437392,0.68389386,-0.0891343,-0.1760382,0.0869039
69,0.3346851,0.2772763,"('lazy', 'industrious')",1.194867,1.5148124,-0.9710999,-0.30044016,0.1861507,0.4972161,-0.3110654
73,0.31230772,0.28967738,"('helpless', 'self-reliant')",-0.32510033,-0.24843797,-3.7031724,-3.2329843,-1.238655,-1.0639149,-0.1747401
5,0.28271413,0.17330131,"('distant', 'outgoing')",0.4290886,0.5568814,-0.6414873,-0.41225177,0.0234385,0.105977,-0.0825385
88,0.27973747,0.3558422,"('low', 'eminent')",-0.60396034,-0.66796184,-0.6138758,-0.64991856,-0.3126996,-0.3206794,0.0079798
50,0.27688712,0.29239625,"('clumsy', 'skillful')",-0.32927456,-0.28318787,0.13915348,-0.03380435,0.028922,-0.0081987,0.0371207
46,-0.2740394,-0.41251868,"('uncompetitive', 'competitive')",-0.10810259,-0.68057936,-0.57073843,-0.9937773,-0.3176268,-0.6956251,0.3779983
13,-0.26964372,-0.37258774,"('impolite', 'polite')",-0.36348116,-0.65531117,0.06957524,-0.70838153,-0.1878499,-0.5787601,0.3909102
24,0.2687723,0.32496932,"('dishonest', 'honest')",-0.4613571,-0.5259052,0.7510572,0.61135876,0.1861575,0.1368076,0.0493499
83,0.26814902,0.17727417,"('powerless', 'powerful')",0.42796612,0.36971235,-0.8367018,-0.9184514,-0.0468622,-0.1238216,0.0769594
52,0.25656775,0.109252594,"('irrational', 'rational')",0.62122166,0.70531857,-0.22076684,0.17062896,0.2190075,0.3284,-0.1093925
16,-0.24935617,-0.25266102,"('unpopular', 'popular')",0.4993907,0.3869807,0.38011736,0.2904564,0.2100506,0.141592,0.0684586
86,0.23359373,-0.08193317,"('uninfluential', 'influential')",-0.099088565,-0.5630209,-0.20833498,-0.53004545,-0.0246099,-0.3916665,0.3670566
18,0.22193086,0.30851188,"('disagreeable', 'welcoming')",0.21735168,0.4422119,-0.7888418,-0.78710407,-0.1165197,-0.0121268,-0.1043929
64,0.22147045,0.25447398,"('shy', 'confident')",-0.81529045,-0.8376026,-6.1380935,-5.8328366,-2.2439712,-2.138655,-0.1053162
47,-0.21418686,-0.3193351,"('stupid', 'smart')",-0.33991462,-0.5748865,5.610116,5.011586,1.6853382,1.3724548,0.3128834
36,-0.18421844,-0.2896374,"('hostile', 'amicable')",0.5058108,0.7358804,-1.0145099,-0.43654191,-0.2309725,0.0032337,-0.2342062
80,0.17949337,-0.009467103,"('dominated', 'dominating')",-0.18599564,-0.7096647,-0.25934243,-0.6422913,-0.0886149,-0.4538077,0.3651928
38,-0.16896626,-0.23166382,"('untruthful', 'truthful')",-0.5357385,-0.7071029,-0.0059021898,0.076858655,-0.236869,-0.2873027,0.0504337
11,-0.16842186,-0.2665892,"('unhelpful', 'helpful')",-0.82766205,-1.2664365,2.21461,1.8000314,0.4061754,0.0890019,0.3171735
27,0.14396009,0.20341687,"('hardhearted', 'softhearted')",0.26744208,0.17601985,0.9276169,0.86445427,0.4463397,0.4146303,0.0317094
29,-0.14275724,-0.043313377,"('unfair', 'fair')",-0.05530435,0.020283427,-0.2534179,-0.19800855,-0.1504932,-0.0736795,-0.0768137
57,-0.12817353,-0.39527017,"('unimaginative', 'imaginative')",-1.0819863,-1.5446556,-3.0047128,-2.9988286,-1.4049575,-1.6462514,0.2412939
82,0.12796102,0.029130038,"('poor', 'rich')",-0.46740007,-0.59212583,6.7341156,5.7964435,2.1315589,1.7444825,0.3870764
63,0.11706789,-0.045914046,"('unperceptive', 'insightful')",-0.11434089,-0.5101663,0.79527175,0.47495514,0.2659996,-0.0270417,0.2930413
65,0.1137179,0.09578149,"('insecure', 'secure')",-0.7746221,-0.974946,0.3890075,-0.25882852,-0.0906322,-0.379331,0.2886988
23,-0.10371767,-0.06543479,"('insincere', 'sincere')",-0.76593703,-1.0849509,6.534849,5.562478,1.8883982,1.4706974,0.4177008
30,0.09594232,0.004693676,"('intolerant', 'tolerant')",-0.659974,-0.85466325,0.57268333,0.58686364,0.0028839,-0.087702,0.0905859
43,-0.09504553,-0.12514246,"('irresponsible', 'responsible')",-1.3168275,-1.5925206,0.78431845,0.4722662,-0.2091849,-0.4151323,0.2059474
45,-0.08467236,-0.33447912,"('incompetent', 'competent')",-0.90281653,-1.5704231,0.13886575,-0.30421233,-0.2828744,-0.7363715,0.4534971
72,-0.065557726,-0.17729963,"('unambitious', 'ambitious')",-0.37361595,-0.5720164,0.0066868793,-0.58306473,-0.1441623,-0.4441269,0.2999646
17,-0.056693036,-0.17963116,"('nasty', 'nice')",0.86533433,0.81098026,-0.58196265,-0.6073877,0.0755596,0.0079871,0.0675725
51,0.048672497,-0.024983793,"('uneducated', 'educated')",-0.32586277,-0.48267928,0.24357855,-0.076891005,-0.0112039,-0.1948514,0.1836475
60,-0.044484086,-0.09065829,"('inefficient', 'efficient')",-0.6638115,-0.9991715,0.54508895,-0.085443735,-0.0544022,-0.3917578,0.3373556
56,-0.040457148,-0.12577438,"('impractical', 'practical')",-0.20636696,-0.5253623,0.19621867,-0.2303912,-0.0168685,-0.2938426,0.2769741
14,-0.03438119,-0.04109098,"('antisocial', 'social')",-0.10531808,-0.22614515,0.034876518,-0.18240914,-0.0349409,-0.1498818,0.1149409
15,0.032703087,-0.029067699,"('boring', 'funny')",0.2981552,0.32671806,-0.032078292,-0.029088823,0.0995933,0.0895205,0.0100728
35,0.025933564,0.002121605,"('corrupt', 'incorrupt')",0.12926786,0.6736598,-1.119199,-0.5632726,-0.3213325,0.0375029,-0.3588354
53,-0.022891495,-0.11645588,"('uncreative', 'creative')",-0.93522435,-1.0092484,0.5445805,0.5079687,-0.1378451,-0.2059119,0.0680668
41,-0.018944673,-0.035566784,"('unforgiving', 'forgiving')",0.12448643,-0.17089856,-0.19740152,-0.16411798,-0.0306199,-0.1235278,0.0929079
66,-0.0152192265,0.026914611,"('inactive', 'active')",0.09203902,0.18107589,0.18947577,0.23908763,0.0887652,0.149026,-0.0602608
55,-0.01267322,-0.12458982,"('incompetent', 'clever')",-1.1388747,-1.6191287,0.69050956,0.12902498,-0.1536795,-0.5382312,0.3845517
31,0.011808217,-0.03951924,"('evil', 'good')",0.22679825,0.5096017,-1.3928162,-0.8565942,-0.3847366,-0.1288372,-0.2558994
75,-0.006626811,-0.049760133,"('meek', 'impulsive')",0.35602722,0.4837647,-0.8235605,-0.6317668,-0.1580534,-0.0659207,-0.0921327
0,-0.0066174977,-0.15881464,"('unsociable', 'sociable')",-0.3883787,-0.9889953,0.22650304,-0.36307937,-0.0561644,-0.5036298,0.4474654
62,-0.005144676,-0.21112524,"('incompetent', 'brilliant')",-0.39646515,-0.84421563,1.0141947,0.5289227,0.204195,-0.1754727,0.3796677
4,0.00074579194,-0.073502086,"('disliked', 'liked')",0.19628337,0.13845263,-7.5595512,-6.6437397,-2.454174,-2.1929297,-0.2612443
