,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,male-female
27,-0.7555272,-0.6941013,"('hardhearted', 'softhearted')",0.7361633,1.0006093,-0.0096819,0.153254,-0.1629359
56,0.6919597,0.3231507,"('impractical', 'practical')",0.65089047,0.31512654,0.6714251,0.3191386,0.3522865
45,-0.6900687,-0.30088347,"('incompetent', 'competent')",0.44124198,0.5192686,-0.1244134,0.1091926,-0.233606
83,-0.6723448,-0.31670117,"('powerless', 'powerful')",-0.54638463,-0.71293247,-0.6093647,-0.5148168,-0.0945479
28,-0.6338497,0.26683939,"('disloyal', 'loyal')",1.4949704,1.3790616,0.4305604,0.8229505,-0.3923901
43,-0.63231295,-0.712953,"('irresponsible', 'responsible')",1.250406,0.8658237,0.3090465,0.0764354,0.2326111
29,-0.62600744,-0.496712,"('unfair', 'fair')",-0.6867252,-0.5155151,-0.6563663,-0.5061135,-0.1502528
30,0.6222932,0.9575496,"('intolerant', 'tolerant')",1.1648529,1.167428,0.893573,1.0624888,-0.1689158
15,-0.5975945,-0.30670875,"('boring', 'funny')",0.15309958,0.053073786,-0.2222475,-0.1268175,-0.09543
62,0.59455633,0.82959604,"('incompetent', 'brilliant')",1.5288709,1.2103899,1.0617137,1.0199929,0.0417208
75,-0.5725014,-0.7064948,"('meek', 'impulsive')",-1.3147483,-1.1274759,-0.9436249,-0.9169853,-0.0266396
63,-0.5710017,-0.41591287,"('unperceptive', 'insightful')",1.3754268,1.1212512,0.4022125,0.3526692,0.0495433
24,-0.56669605,-0.2212891,"('dishonest', 'honest')",1.1287639,0.8842273,0.2810339,0.3314691,-0.0504352
7,-0.5442207,-0.18303177,"('insensitive', 'sensitive')",0.6995807,0.7129803,0.07768,0.2649742,-0.1872942
59,-0.53947175,0.6021249,"('foolish', 'wise')",-0.59513,-0.37177268,-0.5673009,0.1151761,-0.682477
57,-0.5389139,-0.75629073,"('unimaginative', 'imaginative')",-2.8772895,-2.9186363,-1.7081017,-1.8374635,0.1293618
54,-0.5304724,-0.8936879,"('incapable', 'capable')",1.020186,0.7729105,0.2448568,-0.0603887,0.3052455
40,-0.49420887,-0.10229609,"('stingy', 'generous')",-2.5207758,-2.2559254,-1.5074923,-1.1791108,-0.3283815
71,-0.48815712,-0.16463995,"('diffident', 'self-confident')",-0.10584544,0.0021751262,-0.2970013,-0.0812324,-0.2157689
37,-0.48642716,-0.16972406,"('fake', 'genuine')",0.6060043,0.4891178,0.0597886,0.1596969,-0.0999083
50,-0.48305842,-0.12212592,"('clumsy', 'skillful')",0.3520398,0.47330153,-0.0655093,0.1755878,-0.2410971
2,-0.4683426,-0.30072907,"('unlikable', 'likable')",-0.011317589,0.29039186,-0.2398301,-0.0051686,-0.2346615
11,0.46509075,0.1510727,"('unhelpful', 'helpful')",2.5821018,2.2323446,1.5235963,1.1917087,0.3318876
17,-0.4579143,-0.39210618,"('nasty', 'nice')",-0.8293452,-0.6035929,-0.6436298,-0.4978495,-0.1457803
80,0.45194265,0.10708058,"('dominated', 'dominating')",0.2205405,-0.25285205,0.3362416,-0.0728857,0.4091273
34,-0.44949383,-0.44303918,"('mean', 'honorable')",6.047254,6.0415483,2.7988801,2.7992544,-0.0003743
3,0.4470949,0.10573729,"('repellent', 'pleasant')",1.171637,1.0671332,0.809366,0.5864353,0.2229307
33,-0.44646373,-0.067632705,"('wrong', 'right')",-1.6260327,-1.4891537,-1.0362482,-0.7783932,-0.257855
78,-0.44321513,-0.48695716,"('nonresilient', 'resilient')",0.88796246,0.6105667,0.2223737,0.0618048,0.1605689
48,-0.44096157,0.31075063,"('unintelligent', 'intelligent')",1.7094105,1.4344391,0.6342245,0.8725948,-0.2383703
32,-0.43731582,-0.48364195,"('unkind', 'kind')",1.0289763,0.9115045,0.2958302,0.2139313,0.0818989
25,-0.43156403,-0.4526613,"('egoistic', 'altruistic')",0.26153654,0.435537,-0.0850137,-0.0085621,-0.0764516
44,0.39798218,0.058390714,"('prejudiced', 'unprejudiced')",-1.656514,-1.4438937,-0.6292659,-0.6927515,0.0634856
64,-0.39274502,0.11749401,"('shy', 'confident')",-6.0657487,-6.2578588,-3.2292469,-3.0701823,-0.1590646
61,-0.38694933,-0.28911918,"('illogical', 'logical')",0.28823435,0.3297898,-0.0493575,0.0203353,-0.0696928
46,0.38641962,-0.20413806,"('uncompetitive', 'competitive')",0.6432168,0.16543923,0.5148182,-0.0193494,0.5341676
13,-0.38158482,-0.4743849,"('impolite', 'polite')",-0.070697665,-0.18181644,-0.2261412,-0.3281007,0.1019595
14,0.36782944,0.54170376,"('antisocial', 'social')",0.023878627,-0.011630528,0.195854,0.2650366,-0.0691826
19,-0.35779607,-0.89426863,"('inhospitable', 'hospitable')",-0.627896,-0.56320286,-0.492846,-0.7287357,0.2358897
87,0.3193193,0.25619265,"('unsuccessful', 'successful')",1.0731986,1.1273379,0.6962589,0.6917653,0.0044936
4,-0.31354108,0.2607238,"('disliked', 'liked')",-8.131993,-7.5719385,-4.2227674,-3.6556075,-0.5671599
77,-0.3098368,-0.20785706,"('unmotivated', 'motivated')",-0.24055748,-0.5871316,-0.2751971,-0.3974943,0.1222972
55,0.29108194,0.5195333,"('incompetent', 'clever')",1.5662382,1.1613735,0.92866,0.8404534,0.0882066
23,-0.2888039,-0.5799495,"('insincere', 'sincere')",6.7320385,6.338532,3.2216172,2.8792913,0.3423259
76,0.27211106,-0.22315437,"('anxious', 'daring')",1.4215602,0.97660625,0.8468356,0.3767259,0.4701097
39,-0.24788207,0.5339919,"('exploitative', 'cooperative')",-0.41130406,-0.016225519,-0.3295931,0.2588832,-0.5884763
82,0.23919678,-0.17609558,"('poor', 'rich')",7.365524,7.165827,3.8023603,3.4948657,0.3074946
12,-0.23445562,-0.033481315,"('unsupportive', 'supportive')",-1.939027,-2.086548,-1.0867413,-1.0600147,-0.0267266
21,0.21541373,0.25198328,"('immoral', 'moral')",0.98288256,0.42647675,0.5991482,0.33923,0.2599182
68,-0.20790263,-0.22616519,"('dependent', 'independent')",-0.12962715,-0.44173142,-0.1687649,-0.3339483,0.1651834
42,0.17158,0.23896992,"('unreliable', 'reliable')",-2.3972502,-2.4055893,-1.112835,-1.0833097,-0.0295253
67,-0.16540916,0.09450376,"('doubtful', 'determined')",-0.4665799,-0.5977352,-0.3159945,-0.2516157,-0.0643788
22,-0.15858829,-0.070741326,"('untrustworthy', 'trustworthy')",-0.560328,-0.5855354,-0.3594581,-0.3281384,-0.0313197
74,-0.123356774,-0.13546748,"('undedicated', 'dedicated')",-0.16127993,-0.21569088,-0.1423184,-0.1755792,0.0332608
73,0.10885025,0.3201813,"('helpless', 'self-reliant')",-3.563401,-3.2695115,-1.7272754,-1.474665,-0.2526104
60,-0.101924255,0.31971052,"('inefficient', 'efficient')",1.3703623,0.99860847,0.634219,0.6591595,-0.0249405
70,-0.07108651,-0.29728028,"('lethargic', 'energetic')",1.8204398,1.3151587,0.8746766,0.5089392,0.3657374
20,0.06897818,0.23670486,"('rough', 'thoughtful')",0.54883826,0.8894983,0.3089082,0.5631016,-0.2541934
65,0.059542146,0.0469767,"('insecure', 'secure')",1.0932113,0.7201822,0.5763767,0.3835794,0.1927973
38,-0.05428561,-0.21743393,"('untruthful', 'truthful')",-0.32472807,-0.31693703,-0.1895068,-0.2671855,0.0776787
0,-0.045705847,-0.13680975,"('unsociable', 'sociable')",0.47834548,0.09240988,0.2163198,-0.0221999,0.2385197
10,0.030450119,-0.45677108,"('unsympathetic', 'sympathetic')",1.4190168,0.73794997,0.7247335,0.1405894,0.5841441
51,-0.028173128,-0.11668101,"('uneducated', 'educated')",1.0127618,0.68177843,0.4922943,0.2825487,0.2097456
47,0.023032017,-0.16955283,"('stupid', 'smart')",5.8091025,5.652069,2.9160674,2.7412581,0.1748093
