,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,male-female
72,-1.190261,-0.9489543,"('unambitious', 'ambitious')",-0.6880845,-0.5829633,-1.1979322,-1.1094654,-1.0254259,-0.880461,-0.1449649
77,-1.1742971,-1.0785259,"('unmotivated', 'motivated')",-0.045050383,-0.01627012,-1.1226059,-1.0378762,-0.7806511,-0.7108908,-0.0697603
44,1.1021274,1.2001358,"('prejudiced', 'unprejudiced')",0.28220972,0.329498,-1.1977721,-0.8801065,0.0621883,0.2165091,-0.1543208
28,-1.0737398,-0.9308015,"('disloyal', 'loyal')",-0.39914042,-0.4033516,0.8842265,0.75319576,-0.1962179,-0.1936525,-0.0025654
73,1.0420039,1.0126854,"('helpless', 'self-reliant')",1.0166912,1.0176368,-2.9718056,-2.8771424,-0.3043702,-0.2822735,-0.0220967
7,-1.0148181,-0.93673825,"('insensitive', 'sensitive')",0.6337691,0.57871354,0.5414241,0.3011426,0.0534584,-0.0189607,0.0724191
46,-0.9863761,-0.64636797,"('uncompetitive', 'competitive')",1.5458096,1.5368453,0.27754515,0.21916658,0.2789929,0.3698813,-0.0908884
78,-0.96010476,-0.8702884,"('nonresilient', 'resilient')",0.81318086,0.8934104,0.59042615,0.56906193,0.1478341,0.1973946,-0.0495605
35,0.9570556,0.6835641,"('corrupt', 'incorrupt')",-2.1343174,-2.0090296,-0.8088654,-0.85625696,-0.6620424,-0.7272408,0.0651984
43,-0.92856276,-0.72955304,"('irresponsible', 'responsible')",1.5601642,1.6043949,0.6409449,0.6963341,0.4241821,0.5237254,-0.0995433
33,0.9225686,0.74112356,"('wrong', 'right')",0.5737187,0.5341727,-0.8295534,-0.8045563,0.2222446,0.1569133,0.0653313
45,-0.91237694,-0.74813014,"('incompetent', 'competent')",0.6166897,0.61515605,-0.3037694,-0.41883528,-0.1998189,-0.1839365,-0.0158824
51,-0.9120759,-1.0944337,"('uneducated', 'educated')",0.027186649,-0.12211807,0.9882676,0.68331146,0.0344595,-0.1777468,0.2122063
65,-0.90942633,-0.6804694,"('insecure', 'secure')",0.5301986,0.468332,0.02562821,0.024361089,-0.1178665,-0.0625921,-0.0552744
81,-0.8803891,-0.7836472,"('submissive', 'aggressive')",0.45389464,0.26849,-0.21019885,-0.40679026,-0.2122311,-0.3073158,0.0950847
55,-0.8729254,-0.56542665,"('incompetent', 'clever')",1.0092927,1.0036888,0.2162758,0.1605185,0.1175477,0.1995935,-0.0820458
20,-0.8690567,-0.3772687,"('rough', 'thoughtful')",0.5021415,0.57241696,0.7887431,0.7983122,0.1406093,0.3311535,-0.1905442
2,0.860239,0.9005797,"('unlikable', 'likable')",1.0448066,1.1112044,0.8283125,1.0772874,0.9111194,1.0296905,-0.1185711
27,-0.86000717,-0.66096413,"('hardhearted', 'softhearted')",0.25519726,0.26324967,0.801002,0.6789416,0.0653974,0.0937424,-0.028345
14,-0.8009382,-0.513085,"('antisocial', 'social')",1.0041738,0.95965743,-0.6717701,-0.6147856,-0.1561782,-0.0560711,-0.1001071
67,0.7621637,0.7147221,"('doubtful', 'determined')",0.08781941,0.115295224,-0.23309144,-0.1303034,0.2056305,0.233238,-0.0276075
49,-0.7323646,-0.75909734,"('unable', 'able')",0.5703719,0.5221615,-0.1589697,-0.21007696,-0.1069875,-0.1490043,0.0420168
8,-0.73049057,-0.8563881,"('unaffectionate', 'affectionate')",-0.4479805,-0.45045125,-0.07074264,-0.13075623,-0.4164046,-0.4791985,0.0627939
52,-0.7242652,-0.77024853,"('irrational', 'rational')",-1.3460071,-1.2506127,-0.98538387,-0.8260455,-1.0185521,-0.9489689,-0.0695832
88,-0.63751197,-0.6959096,"('low', 'eminent')",0.5602217,0.5827684,0.42497158,0.30505255,0.1158938,0.0639704,0.0519234
61,-0.6221254,-0.5977645,"('illogical', 'logical')",-0.078603774,-0.21246105,0.035848394,-0.0815394,-0.2216269,-0.297255,0.0756281
54,-0.59545314,-0.60530025,"('incapable', 'capable')",1.1989815,1.1015198,1.0445509,1.1341654,0.5493598,0.5434616,0.0058982
70,-0.5826033,-0.42304543,"('lethargic', 'energetic')",0.5867812,0.59109706,1.076941,1.0880969,0.360373,0.4187162,-0.0583432
63,-0.5805272,-0.47449192,"('unperceptive', 'insightful')",0.8638334,0.89821154,1.483541,1.362482,0.5889491,0.5954005,-0.0064514
21,-0.5789928,-0.29647702,"('immoral', 'moral')",0.88906074,0.89442736,-0.4826407,-0.43620023,-0.0575243,0.0539167,-0.111441
60,-0.57882816,-0.2724017,"('inefficient', 'efficient')",1.9848932,1.87113,0.569021,0.3750027,0.658362,0.6579103,0.0004517
68,-0.5654441,-0.7191172,"('dependent', 'independent')",-0.56517583,-0.68565476,-0.40226832,-0.6596184,-0.5109628,-0.6881301,0.1771673
12,-0.5605821,-0.4623185,"('unsupportive', 'supportive')",0.82531446,0.8229589,-1.3719056,-1.4195082,-0.3690577,-0.3529559,-0.0161018
84,0.53676355,0.52965766,"('inferior', 'superior')",0.01950186,0.08358422,0.98389363,0.95197487,0.5133863,0.5217389,-0.0083526
36,-0.5347446,-0.5394961,"('hostile', 'amicable')",-2.0077772,-1.8707007,-0.5231555,-0.38609573,-1.0218925,-0.9320975,-0.089795
42,0.52957916,0.6219092,"('unreliable', 'reliable')",0.92032754,0.90589243,-2.2827086,-2.1402078,-0.2776006,-0.2041354,-0.0734652
59,0.5172195,0.25958553,"('foolish', 'wise')",-0.07809214,-0.035246447,-0.09071228,-0.01356714,0.1161383,0.0702573,0.045881
58,-0.5082603,-0.21873298,"('undiscriminating', 'discriminating')",0.5013485,0.6167817,0.19320208,0.117598385,0.0620968,0.1718824,-0.1097856
66,0.48078808,0.32913846,"('inactive', 'active')",-0.43641946,-0.4301682,0.8325745,0.8066226,0.2923144,0.2351976,0.0571168
15,0.47926518,0.18490453,"('boring', 'funny')",0.35946965,0.27102673,0.29453537,0.24914886,0.3777568,0.2350267,0.1427301
31,-0.47763842,-0.7905371,"('evil', 'good')",-1.6829289,-1.731423,-1.6376854,-1.8180282,-1.2660842,-1.4466629,0.1805787
85,0.4699161,0.33307818,"('insignificant', 'prestigious')",-0.207798,-0.14000864,0.3248228,0.38515818,0.195647,0.1927426,0.0029044
47,-0.45560005,-0.176206,"('stupid', 'smart')",1.3167592,1.3213232,4.890154,4.95392,1.9171044,2.0330124,-0.115908
32,-0.45465744,-0.4300166,"('unkind', 'kind')",0.85446805,0.8019967,0.97017425,0.89000183,0.4566616,0.4206607,0.0360009
87,0.45237395,0.39177382,"('unsuccessful', 'successful')",1.8167634,1.7147981,0.79601294,0.763146,1.0217168,0.9565726,0.0651442
26,-0.43432742,-0.39554295,"('hardhearted', 'benevolent')",0.94319886,0.9217277,1.2697744,1.3712504,0.592882,0.6324784,-0.0395964
18,-0.43004906,-0.45990834,"('disagreeable', 'welcoming')",-0.5569015,-0.4888711,-0.5659904,-0.58597165,-0.517647,-0.5115837,-0.0060633
62,-0.42115512,-0.29893094,"('incompetent', 'brilliant')",1.4298035,1.4150172,0.30328053,0.28498605,0.4373097,0.4670241,-0.0297144
80,-0.4196517,-0.24336363,"('dominated', 'dominating')",0.7710295,0.6547499,-0.94608706,-1.0095971,-0.1982364,-0.1994036,0.0011672
76,0.39388537,0.7109869,"('anxious', 'daring')",1.5517871,1.6114663,1.0625936,1.1231661,1.0027553,1.1485398,-0.1457845
40,-0.39098078,-0.33734828,"('stingy', 'generous')",-0.37259224,-0.32516083,-1.5275719,-1.7139281,-0.7637149,-0.7921457,0.0284308
13,-0.38229048,-0.31154266,"('impolite', 'polite')",0.9490159,0.79063445,0.096446946,-0.17739177,0.2210575,0.1005667,0.1204908
30,-0.3578539,-0.4607942,"('intolerant', 'tolerant')",1.6908513,1.6175029,1.3545376,1.2706667,0.895845,0.8091251,0.0867199
74,0.35684618,0.58526194,"('undedicated', 'dedicated')",1.1044923,1.284766,0.81047934,0.95422244,0.7572726,0.9414167,-0.1841441
29,-0.35485923,-0.5282495,"('unfair', 'fair')",-0.8399576,-0.9618037,-0.7405369,-0.90913934,-0.6451179,-0.7997309,0.154613
41,-0.34494162,-0.24106857,"('unforgiving', 'forgiving')",-0.31440055,-0.21196988,-0.022202807,-0.12965116,-0.2271817,-0.1942299,-0.0329518
25,0.34424582,0.31167257,"('egoistic', 'altruistic')",-0.4442969,-0.31885108,0.91068196,1.0077457,0.2702103,0.3335224,-0.0633121
19,-0.31161433,-0.6323416,"('inhospitable', 'hospitable')",-0.31958044,-0.42543837,-0.18285863,-0.2913531,-0.2713511,-0.449711,0.1783599
79,0.3111603,-0.007307646,"('wavering', 'unwavering')",-0.95658934,-0.97590727,0.006799074,-0.14818355,-0.2128766,-0.3771328,0.1642562
17,-0.29701743,-0.2733145,"('nasty', 'nice')",-0.75425327,-0.81579965,-0.87897,-0.963695,-0.6434136,-0.6842697,0.0408561
56,0.29112867,0.39002424,"('impractical', 'practical')",1.9609072,1.9412085,0.6319365,0.5684785,0.9613241,0.9665705,-0.0052464
24,-0.28144163,-0.47073603,"('dishonest', 'honest')",0.036237273,-0.16064367,0.4652028,0.28840998,0.0733328,-0.1143232,0.187656
39,0.26856256,0.3583081,"('exploitative', 'cooperative')",1.3572758,1.3835196,0.093076296,0.2112939,0.5729716,0.6510406,-0.078069
34,-0.25640953,-0.19885838,"('mean', 'honorable')",-0.08524743,-0.18733126,5.947974,5.823637,1.8687723,1.8124825,0.0562898
75,0.25384742,0.11225018,"('meek', 'impulsive')",-1.3516442,-1.2153399,-0.49219558,-0.44084257,-0.5299974,-0.5146441,-0.0153533
6,-0.24182743,-0.4716632,"('distant', 'open')",-0.6540197,-0.5990851,-0.05999715,-0.042922672,-0.3186148,-0.3712236,0.0526088
4,0.2415454,-0.03925498,"('disliked', 'liked')",-0.36651775,-0.34759566,-5.509144,-5.5920286,-1.8780387,-1.9929598,0.1149211
83,-0.2404792,-0.19385442,"('powerless', 'powerful')",0.63548,0.66662127,-0.63489926,-0.6460459,-0.0799662,-0.0577597,-0.0222065
16,-0.23251554,-0.1258677,"('unpopular', 'popular')",-0.7690597,-0.60355,0.21155566,0.25956458,-0.2633399,-0.1566177,-0.1067222
50,0.20093085,0.26957583,"('clumsy', 'skillful')",0.1628941,0.27683854,0.40506202,0.4879741,0.2562957,0.3447962,-0.0885005
64,-0.16470629,-0.2855075,"('shy', 'confident')",0.041533895,0.040795837,-5.648821,-5.5547047,-1.9239977,-1.9331388,0.0091411
82,-0.15738884,-0.14837736,"('poor', 'rich')",0.5924281,0.6648667,5.8156843,5.7125254,2.0835745,2.0763383,0.0072362
38,-0.1494877,-0.274559,"('untruthful', 'truthful')",-0.24490422,-0.2548319,0.14672069,0.09026661,-0.0825571,-0.1463748,0.0638177
71,0.14505303,-0.1588105,"('diffident', 'self-confident')",2.1536233,2.057548,0.42103785,0.2984271,0.9065715,0.7323882,0.1741833
22,-0.11650397,-0.104859255,"('untrustworthy', 'trustworthy')",0.5512865,0.4493637,-0.999123,-0.9487455,-0.1881135,-0.2014137,0.0133002
37,-0.03438758,-0.0052059293,"('fake', 'genuine')",0.0864339,0.005100414,0.2590443,0.16264333,0.1036969,0.0541793,0.0495176
5,-0.018309318,-0.32737443,"('distant', 'outgoing')",-0.20183414,-0.26750472,-0.4628823,-0.5246398,-0.2276753,-0.373173,0.1454977
