,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,male-female
15,1.2158788,1.4841574,"('boring', 'funny')",1.086095,1.3137108,0.62144834,0.9078972,0.15299135,0.24727654,0.5069467,0.80263615,0.716672,0.9511356,-0.2344636
45,1.2133902,0.6598799,"('incompetent', 'competent')",0.81885725,0.5863859,-0.5977439,-1.1005203,0.007868841,-0.21196449,0.19171591,0.054584116,0.3268177,-0.0023269,0.3291446
0,1.1780002,0.5690731,"('unsociable', 'sociable')",0.17369777,0.4329489,-0.57678413,-0.60703623,-1.326797,-1.3595507,0.06253987,-0.027537202,-0.0978687,-0.1984204,0.1005517
69,-1.1322484,-0.3132809,"('lazy', 'industrious')",0.7347974,0.8981213,2.6700718,2.7638865,1.9380673,2.156261,-0.6239622,-0.36925375,0.7173452,1.0271468,-0.3098016
79,-1.1248581,-0.4313125,"('wavering', 'unwavering')",0.4331199,0.4297567,0.8736809,1.1919833,0.69591403,0.78682876,-0.2282105,0.020078078,0.1299292,0.3994669,-0.2695377
39,1.1182129,0.77185583,"('exploitative', 'cooperative')",0.7178936,0.6535564,0.3158535,0.26383907,-0.68108916,-0.6200831,0.3615706,0.27694154,0.3664883,0.2692219,0.0972664
19,-1.0956043,-0.67977643,"('inhospitable', 'hospitable')",0.0066277673,0.090433784,0.16568062,0.46757072,0.27264816,0.27869746,-0.030231947,0.1561818,-0.1361759,0.0626215,-0.1987974
23,1.0677879,0.5164456,"('insincere', 'sincere')",-0.3196451,-0.2741468,-2.024373,-1.9704722,-1.1338418,-1.3999952,5.6994996,5.653831,0.6578855,0.5051325,0.152753
27,-1.0674598,-1.1191336,"('hardhearted', 'softhearted')",-0.33111203,-0.48649132,-0.71746355,-0.78979737,-0.14292079,-0.34720004,1.4782761,1.3583997,-0.156136,-0.2768445,0.1207085
14,1.0476252,0.46439105,"('antisocial', 'social')",0.29064056,0.37273848,-0.7928128,-0.9040283,-0.29867235,-0.17983535,-0.40585822,-0.46848148,-0.0318155,-0.1430431,0.1112276
41,1.041135,0.69302016,"('unforgiving', 'forgiving')",0.20356974,0.008348668,-0.04557755,-0.18570568,-1.2413652,-1.3703531,0.15460637,0.13855271,0.0224737,-0.1432274,0.1657011
37,1.0331563,0.7047626,"('fake', 'genuine')",1.1276674,0.8902652,-0.14408365,-0.4144709,0.2389146,0.02762656,0.7702319,0.73545533,0.6051773,0.3887278,0.2164495
77,-1.0224732,-1.3944985,"('unmotivated', 'motivated')",-1.5061371,-1.3701882,-2.0532854,-2.3072004,-1.4787695,-1.6232412,-0.7397959,-0.9183668,-1.3600922,-1.5226991,0.1626069
22,1.0175862,0.4430619,"('untrustworthy', 'trustworthy')",0.026703365,-0.23701875,0.38799155,0.18615365,-0.97328687,-1.1892556,-0.33917257,-0.53665626,0.0239643,-0.266743,0.2907073
47,0.99462396,1.0051712,"('stupid', 'smart')",0.5796037,0.69950426,0.50513947,0.5985178,-0.26018974,-0.21737501,5.269762,5.416468,1.4177879,1.5004572,-0.0826693
68,-0.9767372,-1.2194537,"('dependent', 'independent')",-0.9600202,-1.0920175,-1.3386803,-1.3062551,-0.29077962,-0.39556476,-0.5375541,-0.7677017,-0.8207542,-0.9561985,0.1354443
75,-0.9502451,-0.49101233,"('meek', 'impulsive')",-0.970997,-1.1762543,0.392454,0.54682934,0.48893163,0.5976961,-0.5116097,-0.30834988,-0.3102932,-0.1662182,-0.144075
32,0.9394274,0.61001956,"('unkind', 'kind')",0.7504536,0.7887832,0.22586644,0.17891501,-1.3761445,-1.4171338,0.8242326,0.99652094,0.2727671,0.231421,0.0413461
8,-0.9340235,-0.7365538,"('unaffectionate', 'affectionate')",1.4034457,1.3998688,0.13990833,-0.08313218,-0.25381526,-0.4594866,0.8320203,0.99002594,0.2375071,0.2221445,0.0153626
3,-0.91650623,-1.4094534,"('repellent', 'pleasant')",-1.6424799,-1.8032575,-1.4352286,-1.8309942,-1.015123,-1.2094395,-0.0711661,-0.26493204,-1.0161008,-1.3036153,0.2875145
55,0.9154059,0.030852316,"('incompetent', 'clever')",0.8721007,0.7311937,-1.5346458,-1.9698875,-2.4940767,-2.759168,0.376491,0.08957134,-0.372945,-0.7754876,0.4025426
35,-0.9035851,-0.1441488,"('corrupt', 'incorrupt')",-0.16702238,-0.2015736,1.5800713,1.98342,1.262211,1.5225228,-0.5458024,-0.27208018,0.2451745,0.5776281,-0.3324536
20,-0.87646216,-1.0243503,"('rough', 'thoughtful')",-1.5896219,-1.5838133,-1.1359557,-1.2790401,-1.5781882,-1.7135593,1.3126318,1.0966964,-0.7735193,-0.9008133,0.127294
61,0.86775726,0.41743788,"('illogical', 'logical')",0.38248172,0.48813897,-0.023090512,-0.19356762,0.48206833,0.41073158,0.39085478,0.33463162,0.4200143,0.2914745,0.1285398
18,-0.8652011,-0.6075833,"('disagreeable', 'welcoming')",0.67080766,0.7653247,0.14493072,0.31355104,-0.86043954,-0.6650776,-0.46617556,-0.3568014,-0.2752156,-0.1101173,-0.1650983
6,-0.8527652,-0.26267597,"('distant', 'open')",1.8042294,1.7952958,1.7569513,1.9159784,0.41088486,0.39160132,0.39304364,0.7010109,0.7024688,0.9082421,-0.2057733
2,0.8501241,0.8962714,"('unlikable', 'likable')",0.959278,1.0925179,0.88028604,1.0127634,0.61163855,0.6000058,0.6219583,0.85043293,0.784657,0.8903983,-0.1057413
30,0.7931152,0.3847523,"('intolerant', 'tolerant')",0.36388272,0.42254752,-1.3099947,-1.1070423,-1.2982177,-1.2923065,1.3739129,1.3683314,-0.0154603,-0.0447435,0.0292832
73,0.78187114,1.0413734,"('helpless', 'self-reliant')",0.6051022,0.50743306,1.3001354,1.3842446,1.4491837,1.5474519,-2.620731,-2.541033,0.3031123,0.387894,-0.0847817
65,0.7746578,-0.03498923,"('insecure', 'secure')",0.7390139,0.77187663,-1.0675112,-1.539112,-1.616372,-1.8214562,-0.20244548,-0.5310591,-0.2745314,-0.630948,0.3564166
49,-0.77082,-0.61697555,"('unable', 'able')",-0.048988566,0.19765495,-1.364847,-1.0559599,-0.99496603,-0.9099529,-0.41321272,-0.21334213,-0.7185669,-0.5197151,-0.1988518
38,0.7564503,0.5927068,"('untruthful', 'truthful')",-0.028881054,-0.111429684,-0.108401366,-0.16005109,0.8661837,0.5676947,0.26140702,0.45576507,0.3493517,0.2689372,0.0804145
24,0.74033594,0.21311504,"('dishonest', 'honest')",0.6047377,0.31382445,-1.4916971,-1.6210126,-0.7408223,-1.1151794,1.1432369,1.1230997,0.0511582,-0.2172305,0.2683887
70,0.72400486,0.24492052,"('lethargic', 'energetic')",-0.9651457,-1.1266501,-0.920778,-1.0446562,-1.3989222,-1.5164434,1.227054,1.1922582,-0.2667574,-0.4501142,0.1833568
87,0.72166026,0.56426096,"('unsuccessful', 'successful')",0.030118559,0.27670583,0.8440934,0.7966245,1.1012666,1.2314557,0.9589847,0.99685967,0.7312247,0.7731813,-0.0419566
74,0.7184896,0.43795758,"('undedicated', 'dedicated')",0.62353396,0.39599463,0.37970954,0.012138881,-0.9469576,-1.1554073,0.43909973,0.4289691,0.2427751,0.0239306,0.2188445
62,0.7149063,0.16377057,"('incompetent', 'brilliant')",-0.030935206,-0.035026863,-2.3755662,-2.3186107,-0.42863744,-0.54413307,0.48594096,0.5234281,-0.3268583,-0.4421144,0.1152561
29,0.6991315,0.86813515,"('unfair', 'fair')",1.0681849,1.0802748,-0.29268408,-0.1623388,-0.26124382,-0.15040213,-0.6232408,-0.67343146,0.1180295,0.1924476,-0.0744181
67,0.6874832,0.8095848,"('doubtful', 'determined')",0.06517521,0.04730295,-0.21591875,-0.08991106,0.47235745,0.45172378,-0.34071842,-0.14513808,0.1336757,0.2147125,-0.0810368
88,-0.6686903,-0.52500045,"('low', 'eminent')",-0.9982717,-0.7256161,-0.5549388,0.040350564,-1.41451,-0.97418857,0.17048286,0.49513468,-0.6931856,-0.3378639,-0.3553217
83,0.6444557,0.35974658,"('powerless', 'powerful')",0.55609256,0.42269802,-0.70758927,-0.60854673,-0.88628733,-0.8874358,-0.63133806,-0.6454654,-0.2049333,-0.2718007,0.0668674
46,0.6143553,-0.3616904,"('uncompetitive', 'competitive')",-0.5492936,-0.66826683,-1.0561341,-1.564703,-1.2963827,-1.4486327,-0.057376057,-0.3951668,-0.4689662,-0.887692,0.4187258
11,0.61294806,0.22358851,"('unhelpful', 'helpful')",-0.6269294,-0.5718421,-1.6052965,-1.5421705,-0.33286637,-0.5391922,2.1971927,2.1904793,0.0490097,-0.0478274,0.0968371
52,-0.6012087,-0.36367226,"('irrational', 'rational')",0.3420448,0.401851,0.16688171,0.5281365,-0.18870524,0.018482164,-0.63112396,-0.47742817,-0.1824223,0.0214738,-0.2038961
1,-0.5729509,-0.6418534,"('unfriendly', 'friendly')",0.67458296,0.67342603,0.12925574,0.15640171,-1.2437072,-1.4564283,1.9528872,2.0185192,0.1880136,0.150013,0.0380006
44,-0.50582993,-0.02139141,"('prejudiced', 'unprejudiced')",-0.44524658,-0.36434817,-0.046806905,0.42569402,1.3345053,1.4859598,-1.4288716,-1.3125477,-0.21845,0.0426733,-0.2611233
34,-0.49852994,-0.6319013,"('mean', 'honorable')",-0.39298147,-0.38572365,-0.8790742,-0.8341808,0.36806494,0.17272244,5.8168964,5.7838416,0.8828752,0.8209517,0.0619235
84,0.4982448,0.6063082,"('inferior', 'superior')",0.7418594,0.7968936,-0.06410496,-0.01877622,-0.23890331,-0.17702186,0.7389792,0.7069796,0.335215,0.3828767,-0.0476617
48,0.46242303,-0.34245256,"('unintelligent', 'intelligent')",-0.5879959,-0.6715983,-2.1278393,-2.431824,-2.4527369,-2.7730281,0.71515566,0.4320508,-0.7981987,-1.1573704,0.3591717
86,-0.4193102,-1.1562543,"('uninfluential', 'influential')",-0.19639291,-0.3850463,-1.5899404,-2.078809,-2.3226516,-2.6996148,0.13580349,-0.07846686,-0.8784984,-1.2796382,0.4011398
28,-0.41436794,-1.147331,"('disloyal', 'loyal')",-0.21620381,-0.43521658,-0.70360416,-0.90176296,-1.8687867,-2.103752,0.8137015,0.7441151,-0.4778522,-0.7687894,0.2909372
82,-0.4120885,-0.50312996,"('poor', 'rich')",-0.786908,-0.515804,-0.32443136,-0.1300471,-1.577365,-1.4078003,5.8749533,6.0509567,0.5548321,0.6988351,-0.144003
7,0.41072702,-0.11283805,"('insensitive', 'sensitive')",0.48303956,0.4280396,-0.44645306,-0.7197542,-2.0040944,-2.1414852,1.263857,1.0436317,-0.0585848,-0.3004812,0.2418964
54,-0.40857387,-0.07357231,"('incapable', 'capable')",0.9170246,1.0530444,-0.13073035,0.3244442,-0.3858383,-0.33833772,1.0116359,1.3810242,0.2007036,0.4693206,-0.268617
17,-0.40403485,-0.29656693,"('nasty', 'nice')",0.19346774,0.19199908,-0.46027407,-0.34083384,-0.72865134,-0.6670159,-0.57885164,-0.491559,-0.3956688,-0.3207953,-0.0748735
16,-0.4027471,0.016494047,"('unpopular', 'popular')",-0.2501813,-0.09404115,0.8672644,1.0780718,0.5701511,0.83174723,0.1827666,0.44776562,0.1934507,0.4560075,-0.2625568
21,0.39971378,-0.107812,"('immoral', 'moral')",-0.8327006,-0.6807909,-2.0337443,-1.9877559,-2.7258117,-2.8342059,-0.66170645,-0.7268129,-1.1708499,-1.2674755,0.0966256
63,0.36909166,-0.19684912,"('unperceptive', 'insightful')",-0.9512959,-1.0507438,0.48966008,0.2652602,-1.4675792,-1.7372246,1.3978456,1.2002436,-0.0324556,-0.3038627,0.2714071
64,0.2883945,0.17925411,"('shy', 'confident')",-0.14016768,-0.07214993,-0.049578585,-0.23533334,0.49836046,0.34385917,-6.2544203,-6.4744368,-1.1314823,-1.2517613,0.120279
26,-0.28797004,-0.27356505,"('hardhearted', 'benevolent')",1.5068434,1.5117136,1.6318876,1.5542413,0.035760947,0.05012323,1.9473329,1.9985958,0.9667709,0.9682218,-0.0014509
59,-0.27660987,0.16428408,"('foolish', 'wise')",0.59888685,0.575774,1.256205,1.3495259,-0.1487113,0.0036740005,0.05962197,0.26277152,0.2978785,0.4712059,-0.1733274
4,-0.23768497,0.26902723,"('disliked', 'liked')",-0.24860558,0.0053153895,1.62208,1.751809,1.1580926,1.4146512,-6.120672,-5.86626,-0.7653581,-0.4850914,-0.2802667
33,0.23139852,0.4829807,"('wrong', 'right')",-0.302581,-0.48049173,0.88430697,0.6422063,1.0273594,0.74135184,-0.14843786,-0.15944797,0.3384092,0.2453198,0.0930894
58,-0.2088469,-0.55852205,"('undiscriminating', 'discriminating')",-0.09205422,-0.26636103,-0.043584038,-0.27081397,-0.9519195,-0.9479214,0.14486295,0.003562823,-0.2303083,-0.4080111,0.1777028
51,0.14824139,-0.23605083,"('uneducated', 'educated')",-0.60619366,-0.50470877,-0.55951834,-0.43136153,-0.79456115,-0.7892776,0.6604329,0.4588784,-0.2303198,-0.3005041,0.0701843
9,0.1264969,0.072804496,"('unaffectionate', 'caring')",1.1896096,1.1424167,0.012736992,-0.33425042,0.011864241,-0.31172308,1.5285468,1.6503009,0.5738509,0.4439097,0.1299412
40,-0.09601995,-0.26745543,"('stingy', 'generous')",0.05936915,-0.17099881,-0.8469047,-1.107328,-0.396448,-0.59285796,-1.3157016,-1.6574652,-0.519141,-0.7592211,0.2400801
72,0.0814419,-0.24664158,"('unambitious', 'ambitious')",0.44389865,0.09978021,-0.67322946,-1.1362721,0.7965607,0.48753524,-0.27933288,-0.27262884,0.0738678,-0.2136454,0.2875132
81,-0.05950752,-0.8490655,"('submissive', 'aggressive')",-1.3657486,-1.3170115,-1.8803704,-2.0429692,-1.0072238,-1.2491134,-0.94274205,-0.9849839,-1.0511184,-1.2886288,0.2375104
76,0.0478722,-0.34838274,"('anxious', 'daring')",-0.4966464,-0.4309559,-0.3084149,-0.28355357,-1.1986344,-1.2337782,0.37564838,0.325213,-0.316035,-0.3942915,0.0782565
10,-0.03951954,-1.0383228,"('unsympathetic', 'sympathetic')",-0.97797936,-1.1987604,-2.6479917,-3.2118893,-2.1586592,-2.6724412,0.1849954,-0.096732736,-1.127831,-1.6436295,0.5157985
78,0.024143003,-0.14540865,"('nonresilient', 'resilient')",-0.09820242,0.022794867,-0.26118565,-0.40752095,0.66816163,0.5440843,0.7474835,0.53765255,0.21608,0.1103204,0.1057596
57,0.0055848155,-0.58103675,"('unimaginative', 'imaginative')",0.1408096,-0.07720344,-0.6580531,-1.1681699,-1.9092104,-2.098659,-1.8395288,-2.1201725,-0.8520796,-1.2090483,0.3569687
50,-0.0050747283,0.2982151,"('clumsy', 'skillful')",-0.058965288,-0.07609185,2.2635996,2.0546136,1.7100515,1.6780227,0.3406731,0.3194423,0.8500568,0.8548404,-0.0047836
