,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,male-female
48,-0.49203688,-0.47413737,"('unintelligent', 'intelligent')",-0.6769597,-0.5913893,-2.1795115,-2.1238568,0.1418495,0.28605682,-0.8016647,-0.7258317,-0.075833
57,0.47764736,0.12235029,"('unimaginative', 'imaginative')",-0.7694787,-0.81019676,-1.3186512,-1.4972596,-2.6513839,-2.61446,-1.0654666,-1.1998916,0.134425
30,0.46591842,0.80437577,"('intolerant', 'tolerant')",-0.07573253,0.12995449,-0.91851234,-1.0184351,0.41154653,0.6824175,-0.029195,0.1495782,-0.1787732
71,0.46267632,0.34304067,"('diffident', 'self-confident')",1.7680916,1.7313474,0.73622197,0.8381625,0.66887,0.6891764,0.908965,0.9004317,0.0085333
84,0.45584515,0.4128914,"('inferior', 'superior')",0.71079254,0.6271349,0.6211981,0.7519039,0.9375966,0.8996004,0.6813581,0.6728827,0.0084754
64,0.4442446,0.70463526,"('shy', 'confident')",-0.10925017,0.099003725,-0.71081567,-0.76722753,-5.8776236,-5.906866,-1.5633612,-1.4676137,-0.0957475
78,0.41816735,-0.18912558,"('nonresilient', 'resilient')",1.3131293,1.1527902,-0.047234885,0.069563046,0.9089644,0.74223644,0.6482565,0.443866,0.2043905
77,-0.41336995,-0.3798574,"('unmotivated', 'motivated')",0.37748376,0.6157037,-1.0470783,-0.94183123,-0.6301099,-0.5335815,-0.4282686,-0.3098916,-0.118377
12,0.40954393,0.3585565,"('unsupportive', 'supportive')",1.1130602,1.0675896,-1.9175909,-1.868818,-1.6640158,-1.7224873,-0.5147506,-0.5412898,0.0265392
61,-0.4050276,-0.48218966,"('illogical', 'logical')",-0.40220803,-0.413976,-1.0756652,-1.0856513,-0.21607451,-0.33868304,-0.5247439,-0.580125,0.0553811
49,0.40135577,0.44001395,"('unable', 'able')",0.8936939,1.0278453,-0.29438102,-0.12456553,-0.14512977,0.1268349,0.2138847,0.3675322,-0.1536475
68,-0.39706784,-0.007302448,"('dependent', 'independent')",-0.47940296,-0.19101675,0.4493759,0.5183469,-1.2473267,-1.0828357,-0.4186054,-0.190702,-0.2279034
59,-0.39437452,-0.23742285,"('foolish', 'wise')",0.6439599,0.43738574,0.76825225,0.9160687,-0.51690024,-0.47113943,0.1252344,0.161223,-0.0359886
44,-0.39349103,-0.22722614,"('prejudiced', 'unprejudiced')",-0.749359,-0.545629,1.214091,1.120118,-1.67728,-1.5356607,-0.4015098,-0.2970995,-0.1044103
22,0.39189,0.47195598,"('untrustworthy', 'trustworthy')",-0.5183191,-0.43887648,-0.760373,-0.8075417,-0.07552605,-0.21234222,-0.240582,-0.2467011,0.0061191
67,0.37114286,0.7639221,"('doubtful', 'determined')",-0.33551997,-0.11706451,0.20934616,0.40453246,-0.2057821,-0.019617291,0.0097967,0.2579432,-0.2481465
7,0.35054886,0.34862638,"('insensitive', 'sensitive')",-0.043441515,0.21568519,-1.8059155,-1.7828193,0.45987827,0.39193493,-0.2597325,-0.2066432,-0.0530893
10,0.30732682,-0.107585244,"('unsympathetic', 'sympathetic')",-0.64187074,-0.70484364,-2.574731,-2.7784677,0.65596086,0.5615841,-0.5633286,-0.7573282,0.1939996
81,0.30579945,0.33463907,"('submissive', 'aggressive')",-0.35155508,-0.15664285,-0.9116253,-1.0525833,-0.17009915,-0.19270411,-0.28187,-0.2668228,-0.0150472
34,0.3032575,0.24157575,"('mean', 'honorable')",0.71066236,0.7055773,-0.4673231,-0.46867192,5.282565,5.357713,1.4572904,1.4590486,-0.0017582
2,0.2948426,0.63641024,"('unlikable', 'likable')",0.050057348,0.35762608,-1.1050441,-0.97858065,0.08530812,0.32340977,-0.168709,0.0847164,-0.2534254
82,0.29451016,0.3142501,"('poor', 'rich')",-0.95402306,-0.88249093,-0.6307909,-0.5584872,6.153301,6.3101797,1.2157493,1.2958629,-0.0801136
86,0.2893001,0.008507282,"('uninfluential', 'influential')",-0.15708272,-0.3689218,-2.0942354,-2.082255,-0.13185155,-0.29460615,-0.5234674,-0.6843189,0.1608515
37,0.2717904,0.20344964,"('fake', 'genuine')",0.42238533,0.5096158,-0.6432697,-0.5892654,0.3476175,0.4061378,0.0996309,0.1324844,-0.0328535
29,-0.25711194,0.037562013,"('unfair', 'fair')",-0.005784249,0.06733125,0.23303115,0.39963737,-0.8778094,-0.9115362,-0.2269186,-0.1017514,-0.1251672
41,0.20874754,0.1269305,"('unforgiving', 'forgiving')",0.13825963,0.069405876,-2.1983564,-2.2278187,-0.13923961,-0.06193971,-0.4976472,-0.5233555,0.0257083
75,-0.18719077,0.108815506,"('meek', 'impulsive')",-0.26176527,-0.11518765,0.46317893,0.6231658,-1.1063128,-0.90266657,-0.2730225,-0.0714682,-0.2015543
42,-0.18210635,0.23799318,"('unreliable', 'reliable')",-0.40301257,-0.13365337,0.18117566,0.29002663,-2.4823816,-2.2061315,-0.7215812,-0.4529412,-0.26864
88,0.16796175,0.40863708,"('low', 'eminent')",-0.4853529,-0.40030247,-0.61796325,-0.5450098,-0.37357396,-0.18351251,-0.3272321,-0.1800469,-0.1471852
85,-0.14986297,-0.14762488,"('insignificant', 'prestigious')",1.2533604,1.1295676,0.0435056,0.09748088,-1.5747876,-1.6728479,-0.1069462,-0.1483561,0.0414099
16,-0.12679817,-0.15841025,"('unpopular', 'popular')",0.32995406,0.46569097,0.45644757,0.5175859,-0.18013236,-0.24389108,0.1198678,0.1452439,-0.0253761
0,-0.12201761,-0.28131592,"('unsociable', 'sociable')",-0.2600762,-0.11924608,-1.8388029,-2.0019984,0.32606658,0.21469085,-0.4737075,-0.5469674,0.0732599
26,0.09905735,-0.14628002,"('hardhearted', 'benevolent')",0.7133108,0.46749285,-0.63885736,-0.74715364,1.192314,0.9048299,0.3414562,0.1197223,0.2217339
9,0.08289911,-0.2978817,"('unaffectionate', 'caring')",0.4707865,0.054148212,-1.580239,-1.5443966,0.94098663,0.8844366,-0.0213917,-0.2259234,0.2045317
70,-0.07089765,-0.09565106,"('lethargic', 'energetic')",-1.2500949,-1.0850568,-0.76566935,-0.795461,1.1687012,1.0401812,-0.2294902,-0.2339969,0.0045067
15,-0.069491,-0.0010716822,"('boring', 'funny')",0.77375364,0.6747526,1.5401243,1.6399837,0.6919975,0.8833788,0.7340961,0.7992608,-0.0651647
72,0.06224277,0.118557304,"('unambitious', 'ambitious')",-1.289972,-1.2994145,-2.1122696,-2.1773312,-0.65755695,-0.5547334,-0.9993889,-0.9782305,-0.0211584
14,0.060473002,0.13882113,"('antisocial', 'social')",-0.40280008,-0.11536497,-1.6033765,-1.7908248,-0.13836358,-0.41477853,-0.5210168,-0.5455368,0.02452
4,0.05398816,0.082320906,"('disliked', 'liked')",-0.3880516,-0.3085922,0.18229958,0.3266119,-7.48215,-7.3078294,-1.9084785,-1.8018723,-0.1066062
13,-0.0534172,0.29558828,"('impolite', 'polite')",-0.6122589,-0.3807871,-0.9847733,-1.0719784,0.2230232,0.28573853,-0.3568566,-0.2178597,-0.1389969
38,-0.04897076,0.074188836,"('untruthful', 'truthful')",-0.21961908,-0.21676472,-1.3630204,-1.2573781,-0.38125622,-0.21578312,-0.5032166,-0.4039343,-0.0992823
24,0.04579132,0.22577389,"('dishonest', 'honest')",-0.89995646,-1.0204636,-1.381661,-1.5025522,0.64295036,0.5884296,-0.398219,-0.4272031,0.0289841
76,0.037012093,0.5001796,"('anxious', 'daring')",-0.68477505,-0.29458353,-0.13110739,-0.034678057,0.7244601,0.9117295,-0.0136026,0.2706619,-0.2842645
1,0.033671238,-0.24809301,"('unfriendly', 'friendly')",1.4063513,0.94223064,-1.1464734,-1.1005692,1.1125646,0.9890274,0.3515284,0.1456489,0.2058795
53,0.031928945,0.1759044,"('uncreative', 'creative')",-0.4300052,-0.3093956,-0.63871706,-0.3743633,1.0509107,1.3102398,0.0035294,0.2005963,-0.1970669
50,-0.020904073,0.12953874,"('clumsy', 'skillful')",0.1534031,0.3645538,0.05802034,0.30678812,0.061651006,0.07880116,0.0630426,0.2199205,-0.1568779
20,0.019910112,-0.055447936,"('rough', 'thoughtful')",0.32308486,0.4878354,-0.17552005,-0.23646978,0.2240317,0.26327646,0.0978767,0.1147985,-0.0169218
66,0.014580905,-0.2824531,"('inactive', 'active')",-0.6228386,-0.82500714,0.5992126,0.5573441,0.09184266,-0.16353701,0.0206994,-0.1784133,0.1991127
