,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
54,-0.90657574,-0.7363804,"('incapable', 'capable')",-0.33737794,-0.42128235,0.058941115,0.029112853,-0.48417944,-0.56496155,1.0372232,0.883903,-0.1263938,-0.1619217,0.0355279
12,0.89362454,0.5799299,"('unsupportive', 'supportive')",1.1678473,0.94489163,-0.81202114,-1.2093455,-0.5050842,-0.5749726,-1.1240436,-1.2388335,-0.0759354,-0.299666,0.2237306
39,0.881359,0.7921617,"('exploitative', 'cooperative')",0.35611564,0.121474795,-0.3776279,-0.3945046,1.4081494,1.1869656,0.1454129,-0.08177398,0.4826818,0.3248647,0.1578171
61,-0.867596,-0.8987685,"('illogical', 'logical')",0.49041682,0.40110993,-2.236611,-2.1577284,-0.3755022,-0.28907105,0.31025034,0.29553893,-0.5358084,-0.5297838,-0.0060246
55,0.8385949,0.85619456,"('incompetent', 'clever')",1.4166005,1.4567689,-2.8139148,-2.8107524,-0.31817403,-0.52120936,-0.011876203,-0.13950887,-0.1777539,-0.2317014,0.0539475
9,0.8271495,0.97007376,"('unaffectionate', 'caring')",-0.4254933,-0.53266805,-0.33605614,-0.42973876,-0.50861424,-0.4480669,1.3946347,1.3248978,0.1903241,0.1768996,0.0134245
44,-0.81667346,-0.8882878,"('prejudiced', 'unprejudiced')",-1.4669095,-1.3493435,1.4052439,1.3939365,-0.6801815,-0.69732755,-1.4125149,-1.452985,-0.5942071,-0.5988015,0.0045944
83,-0.8148306,-0.64939445,"('powerless', 'powerful')",0.0066994056,0.15416218,-1.0659283,-0.9743839,-1.015152,-1.1327463,-0.63657594,-0.8910458,-0.7051575,-0.6986817,-0.0064758
60,-0.8013188,-1.2749705,"('inefficient', 'efficient')",1.5067105,1.1735641,-2.9214904,-3.1797345,0.9050471,0.4144002,0.77197766,0.2273545,-0.1078148,-0.5278772,0.4200624
50,-0.79271376,-0.55818635,"('clumsy', 'skillful')",1.7616234,1.9864663,1.0278535,0.9724811,0.62044984,0.63789606,0.559639,0.45244682,0.6353704,0.6982207,-0.0628503
20,-0.7886375,-0.580611,"('rough', 'thoughtful')",0.8159922,1.1328428,-0.9136526,-0.60065895,-0.2024313,-0.15976065,0.92646646,0.9533897,-0.0324526,0.1490404,-0.181493
58,-0.7688352,-0.46352535,"('undiscriminating', 'discriminating')",-0.47752997,-0.31726655,-1.8893479,-1.9039941,0.09141322,0.35834423,0.009851228,0.16147506,-0.6068897,-0.4329933,-0.1738964
35,0.765398,1.2605548,"('corrupt', 'incorrupt')",-0.8634043,-0.57649446,2.9956179,3.3121846,-0.5692158,-0.2746442,-0.383708,-0.11473006,0.3889376,0.7213741,-0.3324365
38,0.7335553,0.3700154,"('untruthful', 'truthful')",-1.3418461,-1.5314507,0.07743387,-0.20438887,-0.53088284,-0.7258757,0.6405382,0.3606089,-0.0842403,-0.3462182,0.2619779
4,-0.7326194,-0.727554,"('disliked', 'liked')",0.04184111,0.033867564,0.73206025,0.5072008,-0.6751714,-0.49351233,-5.586754,-5.5331154,-1.2441286,-1.2426227,-0.0015059
34,-0.68959004,-0.7164207,"('mean', 'honorable')",0.08615709,-0.15272531,-0.96559995,-1.0828916,0.6556688,0.388747,5.949741,5.638977,1.0072754,0.8151373,0.1921381
85,-0.68499774,-0.18150473,"('insignificant', 'prestigious')",-0.7099143,-0.5941799,1.9066713,2.1826093,-0.87854075,-0.5679617,0.79805076,0.9604606,0.0862539,0.3598847,-0.2736308
69,0.68001616,1.0422146,"('lazy', 'industrious')",0.7224864,0.80308557,2.5274353,2.8302166,1.0417318,1.3706355,-0.22189693,-0.063271746,0.9499545,1.1965762,-0.2466217
43,-0.6593809,-0.65101075,"('irresponsible', 'responsible')",0.7799167,0.604179,-2.821805,-2.9848833,0.009380773,-0.14840809,1.0017453,0.8170878,-0.3380286,-0.472607,0.1345784
65,-0.6481896,-1.141119,"('insecure', 'secure')",1.09906,0.9834008,-2.4721475,-2.744335,0.2684965,0.0525413,-0.32362896,-0.5572455,-0.4152819,-0.6813515,0.2660696
41,-0.63034135,-0.47062176,"('unforgiving', 'forgiving')",-0.84615797,-0.96760255,-2.078368,-2.040191,0.054564394,0.1167063,0.21512885,0.05786264,-0.6570348,-0.6607693,0.0037345
26,-0.61596483,-0.35356528,"('hardhearted', 'benevolent')",0.56679136,0.7631747,-0.6893474,-0.5116614,0.75329345,1.1201184,1.1291264,1.4675972,0.2287798,0.4971327,-0.2683529
13,0.60320675,0.082786486,"('impolite', 'polite')",0.7070338,0.39772454,-1.4578221,-1.8673886,0.8383076,0.58723897,0.25854477,0.07299293,0.1898542,-0.1453291,0.3351833
78,0.59015214,0.40142328,"('nonresilient', 'resilient')",0.8352023,0.80064297,-1.1111712,-1.2734112,0.62277204,0.59207326,0.9770888,0.90209234,0.3828088,0.2845641,0.0982447
2,-0.5882914,-0.60570997,"('unlikable', 'likable')",0.8226322,0.75605476,0.12815616,0.055036653,1.1715702,1.1158613,0.823912,0.70473653,0.4715959,0.4051959,0.0664
81,-0.5763633,-0.90594983,"('submissive', 'aggressive')",0.75360715,0.5246028,-2.6732962,-2.8021493,-0.34085667,-0.54220045,-0.5910735,-0.84947866,-0.6855965,-0.9150352,0.2294387
40,-0.5532984,-0.38111466,"('stingy', 'generous')",-0.63873607,-0.6191187,-0.31713158,-0.3443179,-1.0471759,-0.7926244,-1.2394494,-1.0895178,-0.7591582,-0.6453387,-0.1138195
27,0.5526249,0.57246125,"('hardhearted', 'softhearted')",-0.92218125,-1.046969,-1.5615861,-1.431009,-0.10181351,-0.04827884,1.3039571,1.6304228,-0.1457998,-0.0646746,-0.0811252
48,-0.52430946,-0.55594045,"('unintelligent', 'intelligent')",-0.7277977,-0.84605443,-3.3053925,-3.1927364,-0.8932202,-1.153316,0.5905825,0.50313723,-0.9720275,-1.048982,0.0769545
33,0.5153895,0.6508748,"('wrong', 'right')",-0.45938843,-0.46310577,1.4183586,1.5589582,-0.32886752,-0.050802935,-0.5995645,-0.3712266,0.1091855,0.2649395,-0.155754
59,-0.50452137,-0.46073803,"('foolish', 'wise')",0.32089835,0.28449726,1.2622933,1.1106634,-0.105639525,0.029545687,0.31421998,0.19736111,0.2574502,0.2322659,0.0251843
68,-0.4925899,-0.6350092,"('dependent', 'independent')",-0.1871306,-0.13893345,-0.5229,-0.46400195,-1.4288621,-1.3330328,-0.41302994,-0.44763848,-0.6089025,-0.6037232,-0.0051793
46,-0.4821285,-0.6327922,"('uncompetitive', 'competitive')",2.059416,2.0152938,-3.5534387,-3.8323946,-0.27233657,-0.19336288,-0.0147994775,-0.11478676,-0.4526575,-0.5516086,0.0989511
30,0.4602318,0.3448658,"('intolerant', 'tolerant')",-0.3802734,-0.4976316,-2.0976346,-2.2147605,-0.0024671853,-0.006005261,1.147193,0.9726225,-0.1745901,-0.2801818,0.1055917
21,0.4363511,-0.10820873,"('immoral', 'moral')",1.1178493,0.8746857,-2.7417705,-3.1759024,-0.40804505,-0.70635563,-0.7923958,-1.2507986,-0.4776022,-0.8733159,0.3957137
31,-0.42748234,-0.3042175,"('evil', 'good')",-1.7996441,-1.622686,1.1210063,1.2635279,-0.4288969,-0.12086484,-1.3753055,-1.0339435,-0.5820645,-0.3636368,-0.2184277
25,-0.42333078,-0.38242716,"('egoistic', 'altruistic')",-0.7577283,-0.8195912,0.39573342,0.49368212,-0.13352606,-0.27716845,0.9360842,0.8782149,0.0034465,-0.021458,0.0249045
24,0.39957598,0.41087517,"('dishonest', 'honest')",-0.3810247,-0.51821256,-1.7091928,-1.64656,-0.678319,-0.7867346,1.0919058,1.0127846,-0.2554109,-0.3055694,0.0501585
1,-0.3954435,-0.31603622,"('unfriendly', 'friendly')",-1.2726517,-1.5060029,-2.0780456,-2.3120205,-0.72495085,-0.757234,1.7250865,1.8541845,-0.5492011,-0.6074219,0.0582208
79,-0.3934357,-0.06978576,"('wavering', 'unwavering')",-0.33663335,-0.25233746,1.5992732,1.676729,-0.84231156,-0.7360768,0.23772119,0.14673257,0.0529228,0.1530523,-0.1001295
17,0.3247105,0.48016864,"('nasty', 'nice')",0.41833466,0.68588626,-0.3243419,-0.22651745,-0.8214846,-0.6886602,-0.9764387,-0.77443606,-0.275844,-0.1047117,-0.1711323
64,-0.30961075,-0.6905867,"('shy', 'confident')",0.92687464,0.9426002,-0.32310674,-0.5626596,0.28586435,0.14846218,-5.371311,-5.6219068,-0.958258,-1.1568181,0.1985601
76,-0.30769074,-0.29808357,"('anxious', 'daring')",2.3744874,2.2895286,-1.8515111,-1.6880231,0.6612222,0.55178,0.40867722,0.32361192,0.257037,0.2357628,0.0212742
10,-0.2885994,-0.4308849,"('unsympathetic', 'sympathetic')",0.69438636,0.7121223,-3.9151194,-4.1213303,-0.48107985,-0.44750708,0.43786156,0.26907465,-0.7105102,-0.8037051,0.0931949
45,0.23754461,0.27234688,"('incompetent', 'competent')",0.6095234,0.68176997,-2.2372844,-2.3013706,-0.13941428,0.11175582,-0.27127862,-0.20833816,-0.3601819,-0.2887672,-0.0714147
11,0.23243225,-0.06860781,"('unhelpful', 'helpful')",-0.3270692,-0.53384733,-1.9949689,-2.2548695,0.45442846,0.017883576,2.4966357,2.0634954,0.1722917,-0.1551891,0.3274808
63,-0.2232146,-0.61768395,"('unperceptive', 'insightful')",1.2285712,0.9795377,-2.352687,-2.7609637,0.47382987,0.30900416,1.6750097,1.4927907,0.1603019,-0.119463,0.2797649
29,0.21900363,0.15921324,"('unfair', 'fair')",-0.262345,-0.26964948,0.38531622,0.37905884,-1.199958,-1.1835997,-0.73220867,-0.70789003,-0.3180384,-0.3245734,0.006535
72,-0.21849921,-0.44793296,"('unambitious', 'ambitious')",-0.748769,-0.973828,-0.885224,-1.1045263,-0.7151229,-0.8082925,-0.90810895,-1.1108793,-0.6951448,-0.8890919,0.1939471
86,-0.20935133,-0.19972983,"('uninfluential', 'influential')",0.013770724,-0.08152768,-3.5401356,-3.6376173,-0.98273945,-0.78940606,-0.12995276,-0.0874541,-0.9696817,-0.959147,-0.0105347
66,-0.19762981,0.17980996,"('inactive', 'active')",1.4979451,1.5698719,1.2654558,1.5150006,0.45699155,0.77176136,1.0088166,1.1864693,0.8063159,1.0445826,-0.2382667
23,-0.19277605,-0.663287,"('insincere', 'sincere')",-0.10379717,-0.3354473,-2.0764215,-2.4908838,-0.34429738,-0.7811699,5.48258,4.9766254,0.5530576,0.1411674,0.4118902
0,-0.17636293,-0.15694396,"('unsociable', 'sociable')",0.846116,0.7243308,-2.8882635,-2.9446735,-0.20670354,-0.25723723,-0.3770192,-0.43829632,-0.5604466,-0.614564,0.0541174
22,0.16489284,-0.3956963,"('untrustworthy', 'trustworthy')",0.21780439,0.060667414,-1.377289,-1.7348611,-0.6447344,-0.6930511,-1.3469911,-1.4343427,-0.5972634,-0.8394567,0.2421933
75,0.16318867,0.3876383,"('meek', 'impulsive')",-1.2810198,-1.1095324,1.8960711,1.9818443,-0.9565031,-0.72690505,-0.42941105,-0.21628504,-0.1215348,0.063352,-0.1848868
14,0.15611693,0.05812083,"('antisocial', 'social')",1.0524924,1.0563029,-2.0019567,-2.0263412,0.3243015,0.28993565,-0.72654164,-1.0363588,-0.2391175,-0.3316681,0.0925506
3,-0.14062668,-0.5491708,"('repellent', 'pleasant')",0.16475368,0.30276164,-1.3470284,-1.5695121,0.24712998,0.24699695,-0.1350863,-0.12217034,-0.2421715,-0.3382189,0.0960474
67,0.1251648,0.23656833,"('doubtful', 'determined')",-0.042621102,0.14237656,0.5249079,0.64483654,0.53972703,0.6693148,-0.20701307,-0.11466836,0.1880331,0.3156856,-0.1276525
6,0.118417695,0.6493389,"('distant', 'open')",-0.9476985,-0.90515083,1.546993,1.8008385,-1.3338251,-1.0105051,0.43136665,0.5876458,-0.0369492,0.2244335,-0.2613827
8,0.10554393,0.5007594,"('unaffectionate', 'affectionate')",-0.672348,-0.7052457,-0.124483466,-0.036760278,-1.3365728,-1.2644535,0.2573625,0.38573515,-0.3540996,-0.223993,-0.1301066
84,0.10248868,0.26159406,"('inferior', 'superior')",1.3380511,1.392911,0.007220678,0.0752433,0.53212297,0.5252375,0.84891737,0.8682319,0.5657601,0.6246435,-0.0588834
42,0.101328716,-0.06892195,"('unreliable', 'reliable')",1.521575,1.5976326,0.22971122,0.035186313,0.04477078,0.21325287,-2.4170485,-2.3589475,-0.1039325,-0.1163595,0.012427
70,-0.09779879,-0.28756344,"('lethargic', 'energetic')",1.1467985,0.98397017,-2.452882,-2.780722,-0.06458907,-0.10745546,1.0834725,0.93999475,-0.0769998,-0.2503552,0.1733554
57,-0.090917274,0.22723845,"('unimaginative', 'imaginative')",-0.40723193,-0.38510776,-2.933991,-3.0444405,-0.77777106,-0.5707669,-2.0921934,-1.9007304,-1.260421,-1.1347614,-0.1256596
28,0.07100468,0.27918512,"('disloyal', 'loyal')",-0.010414228,0.22405255,-1.2972691,-1.2880833,-0.6103419,-0.5628983,0.9876153,0.86360687,-0.171881,-0.0968274,-0.0750536
87,-0.060973227,-0.061615895,"('unsuccessful', 'successful')",2.716634,2.5785968,-0.4125526,-0.46652156,1.1946375,1.3184286,0.8151075,0.7502982,0.8505707,0.8238372,0.0267335
80,0.047814384,-0.16323426,"('dominated', 'dominating')",0.92429423,0.89473045,-1.3840775,-1.4356995,0.22154173,0.22674052,-1.3980366,-1.4605907,-0.3176928,-0.3876107,0.0699179
62,0.038060192,-0.4500035,"('incompetent', 'brilliant')",0.18398796,-0.109627426,-2.195186,-2.6988003,-0.12284274,-0.58079505,0.7032996,0.2270594,-0.2785362,-0.7224334,0.4438972
5,-0.036920954,0.32997078,"('distant', 'outgoing')",-0.9276599,-0.84250534,1.6963264,1.7654485,-1.2499969,-1.0282826,-0.2566823,-0.1552801,-0.1549867,0.0138702,-0.1688569
15,-0.026060132,0.49868223,"('boring', 'funny')",0.08715716,0.044200175,-0.59365106,-0.30877483,0.49404657,0.37460482,0.113012314,0.30204627,0.014901,0.1821517,-0.1672507
19,-0.0077336803,0.5232526,"('inhospitable', 'hospitable')",-1.0984428,-0.8506875,0.7204844,0.8255186,-0.74820787,-0.5436485,-0.30371594,-0.13476987,-0.2875232,-0.0360669,-0.2514563
