,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,male-female
58,0.781737,0.46137866,"('undiscriminating', 'discriminating')",0.7420321,0.6334945,0.12649363,-0.43413904,0.15223096,-0.006446071,0.4506235,0.163572,0.2870515
8,-0.7509084,-1.0619403,"('unaffectionate', 'affectionate')",-1.0130724,-1.3355849,-1.6474859,-2.303283,-1.7971405,-1.7766472,-1.3021518,-1.6193639,0.3172121
21,0.7417314,1.1380376,"('immoral', 'moral')",2.412348,2.7260273,1.5677341,2.0580995,0.59675676,1.0969191,1.3296427,1.7547708,-0.4251281
10,-0.72967637,-0.1037437,"('unsympathetic', 'sympathetic')",0.13900822,0.5128698,0.67743474,1.2447605,0.22422676,0.7723362,0.0777483,0.6065557,-0.5288074
12,0.72912323,1.1300867,"('unsupportive', 'supportive')",1.0257351,1.3699892,-0.45704618,-0.20472543,-2.2551696,-1.813147,-0.2393394,0.1205508,-0.3598902
35,-0.7229811,-0.8891996,"('corrupt', 'incorrupt')",-2.963506,-3.055169,-1.5465176,-1.9578613,-0.19906789,-0.34490165,-1.3580182,-1.561783,0.2037648
3,-0.6806059,-0.5581263,"('repellent', 'pleasant')",0.21096775,0.2770875,0.3203081,0.50170475,0.3326154,0.7228765,0.0458213,0.2358856,-0.1900643
72,0.66719645,0.41854185,"('unambitious', 'ambitious')",0.82367074,0.74279857,0.3883432,0.41383424,-0.080006376,-0.18254405,0.449801,0.3481576,0.1016434
30,0.6565232,0.83670986,"('intolerant', 'tolerant')",1.4908648,1.7148331,2.0097926,2.1396973,0.99615383,1.1264533,1.2883337,1.4544234,-0.1660897
75,0.6229397,0.34911397,"('meek', 'impulsive')",-0.17777838,-0.10103483,-1.3125343,-1.5670336,-1.0248114,-1.147159,-0.4730461,-0.6165284,0.1434823
52,-0.5977944,-0.90248173,"('irrational', 'rational')",-0.71028954,-0.9832641,-1.6832879,-2.1481545,-1.5302143,-1.8071456,-1.1303966,-1.4602615,0.3298649
42,0.5877472,1.2838116,"('unreliable', 'reliable')",0.78284466,1.1644012,-0.053183593,0.5376261,-1.1095177,-0.7617122,0.0519727,0.5560316,-0.5040589
1,-0.5811457,-0.82248515,"('unfriendly', 'friendly')",-1.1259943,-1.2376517,-1.2965243,-2.0356693,-1.2118233,-1.0343549,-1.0538719,-1.2825403,0.2286684
15,0.51205385,0.50707066,"('boring', 'funny')",0.49738795,0.6142684,0.2541576,0.14311221,0.37995824,0.3607953,0.4108894,0.4063116,0.0045778
73,0.5035631,0.355299,"('helpless', 'self-reliant')",1.0900229,1.0904664,0.2350752,-0.14770079,-1.332587,-1.6132802,0.1240185,-0.0788039,0.2028224
16,-0.502386,-0.46700302,"('unpopular', 'popular')",-1.1139759,-1.313852,-1.2565643,-1.078315,-0.726591,-0.644808,-0.8998793,-0.8759945,-0.0238848
85,-0.47809756,-0.8246874,"('insignificant', 'prestigious')",-1.6142467,-1.6473093,-1.8672811,-2.49513,-2.228721,-2.2512283,-1.5470865,-1.8045888,0.2575023
22,-0.43742615,-0.22494268,"('untrustworthy', 'trustworthy')",0.777263,0.85585785,0.7346685,0.9787509,0.012077369,0.29892558,0.2716457,0.4771479,-0.2055022
34,0.43331313,0.45779255,"('mean', 'honorable')",0.5063992,0.55885255,0.010080671,-0.05780333,2.3334525,2.5747795,0.8208114,0.8834053,-0.0625939
54,0.41539726,0.3582543,"('incapable', 'capable')",0.13901299,0.19035275,-0.33898342,-0.4755414,-0.3633562,-0.36060643,-0.0369824,-0.0718852,0.0349028
61,-0.40947768,-0.24948813,"('illogical', 'logical')",0.8585833,0.9872846,0.7445059,0.8745076,-0.2670109,-0.21021271,0.2316501,0.3505228,-0.1188727
48,0.39885437,0.23175327,"('unintelligent', 'intelligent')",-0.25082088,-0.16596322,0.57452875,0.37230402,0.14181347,0.16768694,0.2160939,0.1514453,0.0646486
47,-0.39851654,-0.33631802,"('stupid', 'smart')",1.0509702,1.1566199,0.96516645,0.9081813,2.2592156,2.1516855,0.969209,0.9700422,-0.0008332
36,-0.38067657,-0.40779173,"('hostile', 'amicable')",-1.8751224,-1.9474397,-2.1480157,-2.522403,-1.227579,-1.0473458,-1.4078485,-1.4812449,0.0733964
70,0.37661526,0.9096169,"('lethargic', 'energetic')",0.43419525,0.8528578,0.52652806,0.91670156,0.08559429,0.48972207,0.3557332,0.7922246,-0.4364914
38,0.364823,0.3259456,"('untruthful', 'truthful')",0.55991864,0.6439738,-0.34503365,-0.6107934,-0.73513573,-0.6318778,-0.0388569,-0.0681879,0.029331
78,-0.36471123,-0.27297312,"('nonresilient', 'resilient')",-0.26718783,-0.19493125,-0.6240365,-0.5388257,-0.039411217,0.18989334,-0.3238367,-0.2042092,-0.1196275
18,0.35897547,0.6769801,"('disagreeable', 'welcoming')",-0.11505244,-0.17171368,-0.63252974,-0.5223599,-1.3609493,-1.0858294,-0.437389,-0.2757307,-0.1616583
20,0.35610518,0.096381575,"('rough', 'thoughtful')",0.3426932,0.30577254,0.4535617,0.11126666,0.4978516,0.22119538,0.4125529,0.183654,0.2288989
71,0.35044256,0.4512496,"('diffident', 'self-confident')",0.9442949,1.0975668,-0.56981385,-1.0068831,-0.63158375,-0.67471254,0.023335,-0.0331948,0.0565298
41,-0.32966268,-0.048448917,"('unforgiving', 'forgiving')",-0.29338962,-0.1281361,0.30542985,0.5634046,-0.0655185,0.26707888,-0.0957852,0.1634746,-0.2592598
53,-0.3213026,-0.63531494,"('uncreative', 'creative')",0.04878511,-0.07971744,-0.16748329,-0.1458995,-0.20893532,0.16609438,-0.162234,-0.1737094,0.0114754
44,0.31223157,0.40441626,"('prejudiced', 'unprejudiced')",0.84157485,0.7811285,-0.54133004,-0.37800622,-0.31831992,-0.5655313,0.0735391,0.0605018,0.0130373
9,0.2856648,0.10937814,"('unaffectionate', 'caring')",0.20441103,0.08777793,-1.1107664,-1.5100019,-1.2229812,-0.9859945,-0.4609179,-0.5747101,0.1137922
68,-0.27562106,-0.35525185,"('dependent', 'independent')",-1.214594,-1.2934878,-0.2777981,-0.24993253,-0.73810905,-0.88135076,-0.6265305,-0.6950057,0.0684752
50,0.27535456,0.24141166,"('clumsy', 'skillful')",0.24444766,0.09372739,0.2630223,0.17392588,0.13374387,0.015733134,0.2291421,0.1311995,0.0979426
45,0.27188534,0.29712728,"('incompetent', 'competent')",1.0604628,1.1447015,0.8616327,0.8041163,0.068764746,0.07106144,0.5656863,0.5792516,-0.0135653
57,-0.26741052,0.06536499,"('unimaginative', 'imaginative')",-0.12015951,0.15597278,-0.20398189,0.032791298,-1.6837424,-1.3154852,-0.5688236,-0.265339,-0.3034846
4,-0.24924128,-0.46021786,"('disliked', 'liked')",-0.6345529,-0.6806724,-1.2073741,-1.2720673,-4.0138335,-3.8113134,-1.5262505,-1.5560677,0.0298172
28,0.24737772,0.14402585,"('disloyal', 'loyal')",0.3698939,0.12499072,-0.34561864,-0.64058626,0.87703377,0.69616246,0.2871717,0.0811482,0.2060235
0,-0.24113575,0.19554469,"('unsociable', 'sociable')",1.2983637,1.462521,0.8954265,0.9918548,0.24767247,0.40769124,0.5500817,0.7644029,-0.2143212
79,-0.23903464,0.03149795,"('wavering', 'unwavering')",-1.31677,-1.1040709,-2.1278992,-1.9999923,-1.9664541,-1.3915238,-1.4125395,-1.1160222,-0.2965173
65,0.21937317,0.720227,"('insecure', 'secure')",0.9164245,1.2576212,1.8282467,2.3737378,1.5716193,1.8324898,1.1339159,1.546019,-0.4121031
86,-0.17728761,-0.08887739,"('uninfluential', 'influential')",0.5088176,0.50387156,-0.30051968,-0.30053535,-1.2155334,-1.01201,-0.2961308,-0.2243878,-0.071743
55,0.15972239,0.43982285,"('incompetent', 'clever')",2.010784,2.1888402,2.057372,2.3071747,1.228248,1.3624992,1.3640317,1.5745842,-0.2105525
32,0.1523678,0.6500197,"('unkind', 'kind')",0.9771011,1.0852153,1.0033491,1.500293,1.1187629,1.5557847,0.8128952,1.1978282,-0.384933
40,-0.15095255,-0.3401053,"('stingy', 'generous')",-0.32607132,-0.37907183,-0.727913,-0.98856753,-1.7187454,-1.5643699,-0.7309206,-0.8180286,0.087108
49,-0.11370093,-0.3921522,"('unable', 'able')",-0.22691974,-0.18901402,0.09161532,0.009493796,-0.38795695,-0.34836444,-0.1592406,-0.2300092,0.0707686
24,-0.10641141,-0.0017202776,"('dishonest', 'honest')",0.23846593,0.25636724,-0.15192066,0.09282254,0.060926564,0.44958204,0.0102651,0.1992629,-0.1889978
77,-0.07078336,-0.039678477,"('unmotivated', 'motivated')",1.207341,1.2841761,0.6088183,0.68002474,-0.2730991,-0.15229201,0.3680692,0.4430576,-0.0749884
59,0.055253346,-0.1523083,"('foolish', 'wise')",-0.6850709,-0.7481787,-0.94236225,-1.2965872,-0.51739097,-0.7628294,-0.5223927,-0.7399759,0.2175832
25,0.04487332,-0.14626394,"('egoistic', 'altruistic')",-0.52374345,-0.5294285,-0.43485463,-0.43807632,0.53295684,0.9019845,-0.095192,-0.0529461,-0.0422459
64,-0.031045277,0.4137786,"('shy', 'confident')",1.1945353,1.580802,0.02879636,0.5585932,-2.7993948,-2.503091,-0.4017771,0.0125207,-0.4142978
7,-0.016572326,0.57504785,"('insensitive', 'sensitive')",0.43038818,0.68370223,0.16679922,0.66508305,0.13301763,0.5904139,0.1784082,0.6285617,-0.4501535
82,0.009315379,-0.10925806,"('poor', 'rich')",0.23059855,0.12807456,0.40522972,0.48827803,3.1203012,3.3354328,0.9413612,0.9606318,-0.0192706
