,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,male-female
55,3.4830313,0.90452486,"('incompetent', 'clever')",0.96836025,0.5886075,-0.5888303,-0.7639425,-0.051209815,-0.14321348,0.9528379,0.1464941,0.8063438
23,3.2467508,2.0597196,"('insincere', 'sincere')",1.0374143,1.1302958,0.00031099468,0.0391222,5.8466854,5.7554574,2.5327904,2.2461486,0.2866418
76,3.228642,1.8156677,"('anxious', 'daring')",1.5082935,1.1415132,0.7285789,0.3955904,0.034543186,-0.16161233,1.3750144,0.7977898,0.5772246
52,-3.1361313,-1.666159,"('irrational', 'rational')",-1.1564833,-0.8465464,0.6854659,0.831635,-0.19384933,-0.05865575,-0.9502495,-0.4349315,-0.515318
21,3.0932283,1.4672236,"('immoral', 'moral')",1.3392295,1.1142166,0.02832209,-0.06508824,-0.4000169,-0.5315899,1.0151908,0.4961905,0.5190003
80,3.0374303,1.1277058,"('dominated', 'dominating')",0.5739375,0.16860221,-0.49164978,-0.8299198,-0.52673703,-0.8612497,0.6482452,-0.0987154,0.7469606
4,-2.9759638,-1.4969252,"('disliked', 'liked')",-1.0453424,-0.75761926,-0.32151234,-0.10208888,-7.6866817,-7.1658826,-3.007375,-2.3806291,-0.6267459
75,-2.9524796,-1.797133,"('meek', 'impulsive')",-0.7935828,-0.63707733,0.22599494,0.20434932,-0.5425487,-0.6261598,-1.015654,-0.7140052,-0.3016488
7,2.9504764,1.607055,"('insensitive', 'sensitive')",1.5276521,1.4884772,0.2915873,0.0831076,0.45013532,0.54493064,1.3049628,0.9308926,0.3740702
81,2.9285626,0.7897053,"('submissive', 'aggressive')",0.3750245,0.19180937,0.4886254,0.1513392,-0.9446663,-1.0530925,0.7118865,0.0199403,0.6919462
5,-2.712256,-0.85325503,"('distant', 'outgoing')",-1.3624481,-0.760248,1.1320862,1.4752793,-0.504075,-0.22473153,-0.8616732,-0.0907388,-0.7709344
25,-2.6660032,-1.5151113,"('egoistic', 'altruistic')",-0.81388164,-0.5765787,0.014051512,-0.008015707,1.2535825,1.4138894,-0.5530627,-0.1714541,-0.3816086
63,2.6464336,1.9016126,"('unperceptive', 'insightful')",1.4165665,1.4652872,0.7802317,0.7739223,0.7439222,0.8468415,1.3967886,1.2469159,0.1498727
59,-2.6297815,-0.9357294,"('foolish', 'wise')",0.24282354,0.39915705,1.2642338,1.4069896,0.039581396,0.3901118,-0.2707857,0.3151323,-0.585918
43,2.5755255,1.4027169,"('irresponsible', 'responsible')",1.3327118,1.3183658,0.19729528,0.1598342,0.23001006,0.352422,1.0838857,0.8083347,0.275551
70,2.4635816,1.2513491,"('lethargic', 'energetic')",0.64134765,0.74864125,0.34381896,0.23690547,0.3709901,0.4101872,0.9549345,0.6617708,0.2931637
65,2.459153,0.7245869,"('insecure', 'secure')",0.7853419,0.45529774,-0.55307025,-0.749434,-0.31115133,-0.46631637,0.5950683,-0.0089664,0.6040347
12,2.406529,1.9205875,"('unsupportive', 'supportive')",1.0391064,1.2549758,1.2947785,1.3415107,-2.1578074,-1.8209528,0.6456516,0.6740303,-0.0283787
79,-2.3894641,-0.8004359,"('wavering', 'unwavering')",-0.65473443,-0.4661756,0.74571186,0.9395897,-0.19698393,-0.15701824,-0.6238676,-0.12101,-0.5028576
13,2.3625154,0.5913722,"('impolite', 'polite')",0.47114277,0.6604713,-0.32571435,-0.46903116,-0.6844487,-0.80278313,0.4558738,-0.0049927,0.4608665
16,-2.2734418,-1.4566326,"('unpopular', 'popular')",-0.49738458,-0.48800656,0.46491614,0.46702352,0.4395437,0.48417145,-0.4665916,-0.2483611,-0.2182305
24,2.224825,1.3328137,"('dishonest', 'honest')",1.0324897,1.066126,-0.64312327,-0.51232964,-0.11998576,0.17572731,0.6235514,0.5155843,0.1079671
30,2.1906,0.99943084,"('intolerant', 'tolerant')",0.50196916,0.6089518,0.28909868,0.29938105,0.14224204,0.22873983,0.7809774,0.5341259,0.2468515
44,-2.142412,-1.7077304,"('prejudiced', 'unprejudiced')",-0.97702146,-0.9614887,-0.51279587,-0.64115137,-1.1108435,-1.2088071,-1.1857682,-1.1297944,-0.0559738
39,1.9681411,1.929327,"('exploitative', 'cooperative')",2.2688158,2.167941,0.7463613,0.7152835,0.067374386,0.019737922,1.262673,1.2080723,0.0546007
86,1.9505191,0.37435845,"('uninfluential', 'influential')",0.11073314,0.029717818,-0.79695714,-0.79297924,-0.58403414,-0.60482144,0.1700652,-0.2484311,0.4184963
19,-1.8986287,-0.9614494,"('inhospitable', 'hospitable')",-0.22586475,0.21644188,-0.40927505,-0.09642155,-0.67842346,-0.5204613,-0.803048,-0.3404726,-0.4625754
14,1.8673769,0.60712856,"('antisocial', 'social')",0.38773835,0.24671401,1.3549838,1.2749318,-0.3514128,-0.41278163,0.8146716,0.4289982,0.3856734
77,1.8653468,1.0193056,"('unmotivated', 'motivated')",0.30729622,0.16312985,1.6968102,1.638625,-0.752141,-0.7937177,0.779328,0.5068357,0.2724923
48,1.817869,0.2814095,"('unintelligent', 'intelligent')",-0.16486594,-0.36559588,-0.7514819,-0.8024545,0.14989655,0.1837361,0.2628544,-0.1757262,0.4385806
74,1.8049588,1.2867563,"('undedicated', 'dedicated')",0.09103837,0.29491442,-0.03207167,0.23566389,-0.6743863,-0.30659255,0.2973848,0.3776855,-0.0803007
37,1.7364328,0.6987515,"('fake', 'genuine')",0.76151675,0.8030259,-1.1941112,-1.2644022,0.036060248,0.0694672,0.3349746,0.0767106,0.258264
8,-1.6473402,-0.46379694,"('unaffectionate', 'affectionate')",-0.767554,-0.4569647,0.086101666,0.27470353,0.4219611,0.6905749,-0.4767078,0.0111292,-0.487837
72,1.6420591,1.2296686,"('unambitious', 'ambitious')",0.26193118,0.35980955,0.65129703,0.72538495,-0.70740587,-0.67338544,0.4619704,0.4103695,0.0516009
26,-1.583481,-0.8451208,"('hardhearted', 'benevolent')",-0.9150027,-0.7111949,1.4472929,1.7243977,1.1240144,1.6042598,0.0182059,0.4430855,-0.4248796
51,1.5777148,0.42574614,"('uneducated', 'educated')",0.35592678,0.39492378,-0.3339518,-0.27811623,-0.01948633,-0.04629894,0.3950509,0.1240637,0.2709872
1,-1.5769461,-0.9824644,"('unfriendly', 'friendly')",-1.3071002,-0.998575,0.04418586,0.2945851,0.9751647,1.340319,-0.4661739,-0.0865338,-0.3796401
3,1.5230405,0.47161862,"('repellent', 'pleasant')",0.3714748,0.12493643,-0.22448167,-0.42018262,0.87497807,0.69958735,0.6362529,0.2189899,0.417263
29,-1.4912224,-1.4099563,"('unfair', 'fair')",0.49817097,0.33173218,-0.1559295,-0.057309795,-0.36802304,-0.46538332,-0.379251,-0.4002293,0.0209783
22,1.4303914,0.27567443,"('untrustworthy', 'trustworthy')",1.0847656,0.90591633,-0.91943526,-0.9020891,-1.2162399,-1.1610763,0.0948704,-0.2203937,0.3152641
53,1.384453,0.77966595,"('uncreative', 'creative')",0.7066823,0.8841615,1.4686334,1.4378744,0.6925384,0.81323636,1.0630769,0.9787345,0.0843424
57,1.3811016,0.14138079,"('unimaginative', 'imaginative')",0.089930445,0.08082697,0.23017158,0.199247,-3.4270978,-3.2390745,-0.4314736,-0.704405,0.2729314
61,1.3510276,0.77246016,"('illogical', 'logical')",0.6757178,0.6182789,0.85818344,0.81191885,0.41978326,0.3659746,0.826178,0.6421582,0.1840198
11,1.3118534,0.6520786,"('unhelpful', 'helpful')",0.36670297,0.49650365,-0.3581959,-0.3484906,1.6818454,1.8550376,0.7505515,0.6637823,0.0867692
32,1.2719862,0.48904744,"('unkind', 'kind')",0.4253938,0.49212235,-0.33739161,-0.35247862,0.5048305,0.7085816,0.4662047,0.3343182,0.1318865
17,-1.2629534,-0.7042805,"('nasty', 'nice')",-0.5545067,-0.32960692,-0.52048224,-0.33292595,-0.78269964,-0.8829607,-0.7801605,-0.5624435,-0.217717
0,1.2254041,-0.2643593,"('unsociable', 'sociable')",-0.6524681,-0.7231702,-0.12087292,-0.20191959,-0.52249426,-0.51672965,-0.0176078,-0.4265447,0.4089369
50,-1.1487381,-0.21989599,"('clumsy', 'skillful')",1.006174,1.044799,1.7136992,1.7262617,0.41424602,0.5529308,0.4963453,0.7760239,-0.2796786
45,1.1410488,0.06605395,"('incompetent', 'competent')",0.5511403,0.47915557,-0.95475554,-0.8847975,-0.50441855,-0.32079884,0.0582538,-0.1650967,0.2233505
42,1.1195921,1.0542829,"('unreliable', 'reliable')",1.8933443,1.894222,1.4841113,1.5381275,-2.7861576,-2.5054884,0.4277225,0.495286,-0.0675635
33,-1.0927727,-0.23726878,"('wrong', 'right')",1.0953748,1.2694125,1.9446474,1.9296557,-0.5993948,-0.49168327,0.3369637,0.617529,-0.2805653
64,1.006383,0.4871698,"('shy', 'confident')",0.57981145,0.3683005,0.9892186,0.98540705,-6.7322435,-6.406311,-1.0392077,-1.1413584,0.1021507
68,0.9731825,0.043925874,"('dependent', 'independent')",0.16509373,-0.04597305,-1.2345839,-1.2997094,-0.91603225,-1.2657254,-0.253085,-0.6418705,0.3887855
28,0.9527498,0.44411615,"('disloyal', 'loyal')",0.61350244,0.67403793,0.16145267,0.21528396,0.7841532,0.9341103,0.6279645,0.5668871,0.0610774
18,-0.8993464,-0.765988,"('disagreeable', 'welcoming')",-0.01756468,0.34369868,0.41805816,0.51380813,-0.7009208,-0.45350614,-0.2999434,-0.0904968,-0.2094466
34,0.846171,0.32099056,"('mean', 'honorable')",-0.0073166154,0.15048322,0.21589658,0.22603154,5.9093537,5.7248216,1.7410262,1.6055818,0.1354444
27,-0.78167003,-0.5248414,"('hardhearted', 'softhearted')",-0.5925625,-0.4691458,0.0043924768,-0.089881495,1.1326444,0.96307105,-0.0592989,-0.0301994,-0.0290995
54,-0.7580136,-0.20062062,"('incapable', 'capable')",0.21832699,0.4834036,1.9274372,1.9062732,0.63962644,0.81689304,0.5068443,0.7514873,-0.244643
15,-0.6841103,-0.35545167,"('boring', 'funny')",0.3750721,0.54986024,-0.096204296,0.16408972,-0.63820726,-0.44301605,-0.2608624,-0.0211294,-0.239733
66,-0.67849654,-0.352582,"('inactive', 'active')",0.57791483,0.6436731,2.165102,1.9986308,1.2559111,1.0691329,0.8301079,0.8397137,-0.0096058
78,0.65073985,0.6038592,"('nonresilient', 'resilient')",-0.03824658,-0.24983953,1.3342946,1.1155866,0.79928976,0.5905589,0.6865194,0.5150413,0.1714781
38,-0.578804,0.001200147,"('untruthful', 'truthful')",0.23694594,0.5140307,0.009953491,0.0904756,-0.39593467,-0.21922974,-0.1819598,0.0966192,-0.278579
49,-0.52998525,-0.5409528,"('unable', 'able')",-0.55990076,-0.38232774,-0.50703776,-0.44996282,-0.49848455,-0.5266415,-0.5238521,-0.4749712,-0.0488809
82,0.51808465,-0.39610916,"('poor', 'rich')",0.0054421052,0.064623475,-0.10663696,-0.103452384,6.493607,6.4493704,1.7276242,1.5036081,0.2240161
20,0.51614386,0.20619786,"('rough', 'thoughtful')",-0.35164925,-0.47870588,0.9065533,0.9610191,0.7233118,0.5937251,0.4485899,0.320559,0.1280309
83,0.4395157,0.18839501,"('powerless', 'powerful')",0.017497927,-0.08751215,1.8010998,1.7698596,-0.50165707,-0.6470891,0.4391141,0.3059133,0.1332008
84,0.3785911,0.4974647,"('inferior', 'superior')",0.055578012,-0.27346826,0.47182402,0.48886824,0.53700197,0.5743617,0.3607488,0.3218066,0.0389422
87,0.34857833,0.22095641,"('unsuccessful', 'successful')",0.9771222,0.8461705,1.4502125,1.3275484,0.8553317,0.9550315,0.9078112,0.8374267,0.0703845
58,0.34237307,0.32662806,"('undiscriminating', 'discriminating')",0.60706544,0.5831554,0.7025609,0.66923916,-0.04670719,0.016930478,0.4013231,0.3989883,0.0023348
71,-0.29010582,0.49521682,"('diffident', 'self-confident')",1.0350059,1.3723588,1.393129,1.5096118,0.7183192,0.85992414,0.7140871,1.0592779,-0.3451908
88,0.27585256,0.17339484,"('low', 'eminent')",-0.6856406,-0.79458827,-0.2944403,-0.17420122,-0.5518623,-0.29658157,-0.3140227,-0.272994,-0.0410287
2,0.27089497,0.3823495,"('unlikable', 'likable')",0.85311,1.131763,2.333508,2.4409285,0.4847568,0.8599519,0.9855674,1.2037482,-0.2181808
40,0.1900514,0.0012309309,"('stingy', 'generous')",-0.028544564,0.014446855,0.4974259,0.57512265,-2.6432061,-2.395193,-0.4960684,-0.4510981,-0.0449703
73,-0.17404312,0.6391889,"('helpless', 'self-reliant')",0.74674696,0.81823945,0.5611153,0.7196762,-3.7849767,-3.6339726,-0.6627894,-0.364217,-0.2985724
47,0.15777752,-0.29483676,"('stupid', 'smart')",0.38497314,0.49188787,0.61923075,0.6666899,5.7973304,5.745366,1.7398279,1.6522768,0.0875511
67,-0.052296467,0.07300741,"('doubtful', 'determined')",0.5012339,0.44127935,0.8711402,0.7914069,-0.54718864,-0.49028867,0.1932223,0.2038512,-0.0106289
41,-0.045716513,-0.23358162,"('unforgiving', 'forgiving')",-0.22251292,-0.00085449964,0.15770578,0.1918049,-0.60634255,-0.45584518,-0.1792165,-0.1246191,-0.0545974
9,-0.015417537,0.65745074,"('unaffectionate', 'caring')",-0.22669013,0.18058914,0.89188623,0.9862552,1.1672925,1.41768,0.4542678,0.8104938,-0.356226
