,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
72,-1.1561441,-1.1172587,"('unambitious', 'ambitious')",0.50429267,0.3294089,0.09570399,0.12801343,-0.9058846,-0.78097534,-0.365508,-0.3602029,-0.0053051
27,-1.1003586,-0.9817014,"('hardhearted', 'softhearted')",-1.3725682,-1.4000269,-0.4225114,-0.49120522,1.1591915,1.1006038,-0.4340617,-0.4430824,0.0090207
39,1.086604,1.2049772,"('exploitative', 'cooperative')",2.5794394,2.5676696,1.4316694,1.6491286,0.07287747,0.24512449,1.2926475,1.4167249,-0.1240774
38,-1.025737,-1.1734313,"('untruthful', 'truthful')",-1.0198205,-1.1426378,-1.2304839,-1.1818126,-0.16721407,-0.17788337,-0.8608139,-0.9189413,0.0581274
66,-1.002775,-0.9227435,"('inactive', 'active')",-1.2099228,-1.1896585,0.017358402,-0.09122042,0.8217754,0.78899986,-0.343391,-0.3536556,0.0102646
28,-0.990006,-1.0165001,"('disloyal', 'loyal')",-0.3938076,-0.38896373,0.2273426,0.29064286,1.0805331,0.95953447,-0.0189845,-0.0388216,0.0198371
78,-0.97094446,-0.95756626,"('nonresilient', 'resilient')",-0.33659154,-0.45085883,0.87123126,0.8026702,0.56655693,0.27217686,0.032563,-0.0833945,0.1159575
58,-0.9564747,-0.6708657,"('undiscriminating', 'discriminating')",0.0348094,0.24784182,0.66590935,0.7672472,0.17768279,0.004458908,-0.0195183,0.0871706,-0.1066889
24,-0.94562036,-1.0705583,"('dishonest', 'honest')",-0.03999947,-0.152794,-0.5180593,-0.38071436,0.24217206,0.38901448,-0.3153768,-0.303763,-0.0116138
73,0.9331427,0.71928537,"('helpless', 'self-reliant')",0.8416751,0.5443033,0.1373077,-0.046452805,-3.279231,-3.4570544,-0.3417764,-0.5599796,0.2182032
61,-0.92862487,-1.1334099,"('illogical', 'logical')",-0.09339505,-0.12778372,-0.58474517,-0.5705438,0.1185568,0.00921347,-0.3720521,-0.455631,0.0835789
7,-0.9270791,-1.0711923,"('insensitive', 'sensitive')",0.6229615,0.45572132,-0.16936605,-0.07883176,0.7377767,0.6142733,0.0660733,-0.0200073,0.0860806
79,-0.9035614,-1.0434073,"('wavering', 'unwavering')",-2.462599,-2.570562,-2.432719,-2.6211333,-0.21565829,-0.23869233,-1.5036345,-1.6184487,0.1148142
26,-0.90249443,-0.60503036,"('hardhearted', 'benevolent')",1.4174944,1.256666,0.7332287,0.74048746,1.5436263,1.6226025,0.6979637,0.7536814,-0.0557177
54,-0.8661494,-1.1471784,"('incapable', 'capable')",0.43588242,0.20243095,-0.53595424,-0.6656089,0.99674034,1.0117604,0.0076298,-0.149649,0.1572788
23,-0.8515465,-1.1479522,"('insincere', 'sincere')",0.20534573,-0.04406275,0.14756897,0.21987692,5.8388963,5.8229227,1.3350661,1.2126962,0.1223699
88,-0.83993715,-1.130961,"('low', 'eminent')",-0.9565155,-1.1909716,-0.7074882,-0.8212791,0.18058981,0.043989558,-0.5808377,-0.7748055,0.1939678
41,-0.8345282,-0.53502834,"('unforgiving', 'forgiving')",0.17718208,0.3796892,0.36369118,0.47640267,0.019248169,-0.047102857,-0.0686017,0.0684902,-0.1370919
44,0.8327773,0.7773586,"('prejudiced', 'unprejudiced')",0.14348666,0.22650205,0.16048431,0.23739201,-1.3082099,-1.0383044,-0.0428654,0.0507371,-0.0936025
74,-0.82000726,-0.82041276,"('undedicated', 'dedicated')",0.20730886,0.17126048,1.0112725,1.1678783,0.15887737,-0.068965524,0.1393629,0.1124401,0.0269228
32,-0.7797139,-0.81893927,"('unkind', 'kind')",0.44184715,0.4173513,0.8124471,0.90449077,0.7408463,0.8089261,0.3038566,0.3279572,-0.0241006
30,0.7538538,0.84412074,"('intolerant', 'tolerant')",1.3520031,1.395512,0.9158559,0.9140011,1.197795,1.1084613,1.0548769,1.0655237,-0.0106468
84,0.7131755,0.5488156,"('inferior', 'superior')",0.8472177,0.8817334,0.4088905,0.35478562,1.0834438,0.9970605,0.7631818,0.6955988,0.067583
25,-0.69574326,-0.8913641,"('egoistic', 'altruistic')",-1.1247822,-1.4976687,-0.1384024,-0.5433727,1.529671,1.380429,-0.1073142,-0.3879941,0.2806799
40,-0.68554485,-0.4518893,"('stingy', 'generous')",-0.41549122,-0.38469708,0.04995788,0.121792324,-1.6617538,-1.8690028,-0.678208,-0.6459492,-0.0322588
51,-0.65856785,-0.8788912,"('uneducated', 'educated')",-0.17481555,-0.0856964,0.28249767,0.23522729,0.3659582,0.19753811,-0.0462319,-0.1329556,0.0867237
52,-0.6551428,-0.787492,"('irrational', 'rational')",-1.3534113,-1.3791162,-1.3168573,-1.4452995,0.0967301,0.11900933,-0.8071703,-0.8732246,0.0660543
81,0.6379916,0.50305307,"('submissive', 'aggressive')",0.92875236,1.0173063,1.5404187,1.7151035,-0.59866846,-0.628762,0.6271236,0.6516752,-0.0245516
45,-0.63696223,-0.5264707,"('incompetent', 'competent')",0.5404642,0.6159327,0.13600248,0.43006796,-0.36165962,-0.41708097,-0.0805388,0.0256122,-0.106151
3,-0.63460714,-0.8714615,"('repellent', 'pleasant')",-0.6857822,-0.6733955,0.5570332,0.5831348,0.23551114,0.25428528,-0.1319612,-0.1768592,0.044898
59,0.59521025,0.55170417,"('foolish', 'wise')",0.059497107,-0.25863713,-1.3040384,-1.4262301,0.26171312,0.2634325,-0.0969045,-0.2174326,0.1205281
77,-0.5844121,-0.9078215,"('unmotivated', 'motivated')",0.17204276,0.29992366,0.5103069,0.54943144,-1.0224402,-1.0909301,-0.2311257,-0.2873491,0.0562234
82,-0.56451327,-0.98420066,"('poor', 'rich')",-0.2978617,-0.5167921,0.21259807,0.054711055,6.3414836,6.2296214,1.4229267,1.1958349,0.2270918
12,-0.5633458,-0.53292316,"('unsupportive', 'supportive')",0.40670016,0.31543183,0.17388311,0.30711913,-1.7423811,-1.8692036,-0.4312859,-0.444894,0.0136081
80,0.55500674,0.8288594,"('dominated', 'dominating')",1.034422,1.1624027,0.7456146,1.0413122,-1.4750195,-1.3723031,0.215006,0.4150678,-0.2000618
34,-0.5513686,-0.6591111,"('mean', 'honorable')",-0.90043604,-1.0529859,-0.06030963,-0.18964571,6.3038077,6.2788095,1.1979234,1.0942667,0.1036567
42,0.53978854,0.39060262,"('unreliable', 'reliable')",0.4639893,0.3746847,0.8862775,0.8813543,-3.1207175,-3.320203,-0.3076655,-0.4183904,0.1107249
48,-0.522099,-0.53429765,"('unintelligent', 'intelligent')",0.28741947,0.2718205,-0.3586226,-0.17983623,0.33285818,0.21567123,-0.065111,-0.0566605,-0.0084505
21,0.51019394,0.27241167,"('immoral', 'moral')",0.8968846,0.93338114,0.44136375,0.7366579,-0.73208594,-0.8280103,0.2790891,0.2786101,0.000479
65,0.505116,0.42185616,"('insecure', 'secure')",1.8218863,1.752791,0.8112628,1.0047895,-0.2431664,-0.26078624,0.7237747,0.7296626,-0.0058879
14,0.48420578,0.7740633,"('antisocial', 'social')",2.6571615,2.9856467,1.7198396,2.1343157,-0.39732653,-0.1640915,1.1159701,1.4324836,-0.3165135
16,-0.4718842,-0.7849444,"('unpopular', 'popular')",-1.1432952,-1.218953,-0.19539385,-0.37744752,0.51417243,0.34800428,-0.3241002,-0.5083352,0.184235
49,-0.46067107,-0.44842368,"('unable', 'able')",-0.48876822,-0.41167045,-0.83534247,-0.6885844,-0.32378107,-0.30205083,-0.5271407,-0.4626823,-0.0644584
13,0.44949713,0.25638488,"('impolite', 'polite')",1.1813738,1.1378314,0.056839813,0.12954375,-0.2500311,-0.38225716,0.3594199,0.2853757,0.0740442
55,0.41827667,0.6006414,"('incompetent', 'clever')",1.48325,1.5825255,1.0763652,1.4909422,0.07812323,0.04425864,0.7640038,0.929592,-0.1655882
4,-0.4131545,-0.5530589,"('disliked', 'liked')",-1.3930569,-1.463883,-0.13759498,-0.23889986,-6.6968374,-6.9328465,-2.160161,-2.2971721,0.1370111
17,-0.40842238,-0.51804197,"('nasty', 'nice')",-0.80515325,-0.7190847,-0.689778,-0.6167798,-0.73199826,-0.76271886,-0.658838,-0.6541563,-0.0046817
18,-0.40182284,-0.42543665,"('disagreeable', 'welcoming')",-0.902743,-0.9792718,-0.88417065,-0.8022866,-0.5184066,-0.55491906,-0.6767858,-0.6904785,0.0136927
0,-0.39356577,-0.33357036,"('unsociable', 'sociable')",0.9741504,1.1659524,0.89069074,1.1611006,-0.33486047,-0.43719438,0.2841037,0.3890721,-0.1049684
33,0.37902254,0.31433916,"('wrong', 'right')",0.5073738,0.47678715,-0.39865494,-0.42440602,-0.77625287,-0.6621783,-0.0721279,-0.0738645,0.0017366
43,-0.36592126,-0.2706516,"('irresponsible', 'responsible')",1.325984,1.1700499,0.8565525,1.0603467,0.5495132,0.5735731,0.5915321,0.6333295,-0.0417974
56,0.32130963,0.17964159,"('impractical', 'practical')",1.8771014,1.8775969,1.0527681,1.2886848,-0.17008136,-0.28858837,0.7702745,0.7643337,0.0059408
60,0.31191695,0.15356763,"('inefficient', 'efficient')",1.9484549,1.9378766,1.754701,1.9758824,0.21623033,0.050014757,1.0578258,1.0293354,0.0284904
29,-0.3097664,-0.5140107,"('unfair', 'fair')",0.054346688,0.047372296,-0.6248912,-0.6252986,-0.7222895,-0.64121014,-0.4006501,-0.4332868,0.0326367
70,-0.30462205,-0.40118942,"('lethargic', 'energetic')",0.34900823,0.35883185,0.6707868,0.8227754,0.75928485,0.7302784,0.3686145,0.377674,-0.0090595
63,-0.28235376,-0.4994278,"('unperceptive', 'insightful')",-0.4672178,-0.6640749,1.0538437,1.0110168,1.034253,0.7307522,0.3346313,0.1445666,0.1900647
35,-0.27840686,-0.10686249,"('corrupt', 'incorrupt')",-1.8543317,-1.6876788,-1.5556206,-1.6512004,-0.2275874,-0.13590683,-0.9789867,-0.8954121,-0.0835746
76,0.27338263,0.18341208,"('anxious', 'daring')",0.19554144,0.17923999,0.9367012,1.0326499,0.43423122,0.38239893,0.4599641,0.4444252,0.0155389
47,0.24554428,0.19392915,"('stupid', 'smart')",1.1932592,1.1698372,0.9530278,0.9803283,5.8497667,5.997452,2.0603995,2.0853868,-0.0249873
22,0.2180453,0.31901222,"('untrustworthy', 'trustworthy')",0.50481284,0.5595194,0.9028074,1.1898022,-0.9804649,-0.8670242,0.1613002,0.3003274,-0.1390272
71,-0.21185835,-0.37202656,"('diffident', 'self-confident')",1.8116356,1.6514647,0.21319136,0.20210779,0.39823943,0.5114602,0.552802,0.4982515,0.0545505
68,0.21040636,-0.06624833,"('dependent', 'independent')",-0.20269561,-0.3438452,-0.4463685,-0.5881083,-0.8026543,-1.0356207,-0.310328,-0.5084556,0.1981276
37,0.20558076,0.17469808,"('fake', 'genuine')",-0.5765217,-0.46001884,-0.16683255,-0.074827775,0.32844248,0.33597678,-0.0523328,-0.0060429,-0.0462899
69,-0.20181777,-0.19533145,"('lazy', 'industrious')",-0.9664227,-0.87891406,0.26118615,0.25984487,-0.732387,-0.5664004,-0.4098603,-0.3452002,-0.0646601
2,0.1496387,0.042294547,"('unlikable', 'likable')",0.43940645,0.32052982,1.0088916,1.0815765,0.23040587,0.36930817,0.4570857,0.4534273,0.0036584
64,-0.107966535,-0.22752643,"('shy', 'confident')",0.59685826,0.5854156,1.0625623,1.0967112,-6.710121,-6.684308,-1.2896668,-1.3074269,0.0177601
15,0.10632767,0.14894496,"('boring', 'funny')",0.58070546,0.6510212,-0.89228654,-0.7273439,0.14755882,0.2713972,-0.0144236,0.0860049,-0.1004285
20,-0.10066445,-0.13462113,"('rough', 'thoughtful')",0.044267625,0.08162434,1.2796929,1.3759483,1.3295767,1.2333283,0.6382182,0.63907,-0.0008518
87,-0.08429896,-0.35266337,"('unsuccessful', 'successful')",0.38159308,0.34816617,1.1917878,1.244813,0.69061536,0.633721,0.5449243,0.4685092,0.0764151
62,0.08213581,-0.110418506,"('incompetent', 'brilliant')",1.033884,0.9138809,0.53241765,0.811697,0.07041221,0.0416196,0.4297124,0.4141948,0.0155176
83,0.061999854,0.33398628,"('powerless', 'powerful')",0.5313865,0.6037919,0.0076421006,0.21783352,-0.99384004,-0.9190124,-0.0982029,0.0591498,-0.1573527
11,-0.061708786,-0.34603423,"('unhelpful', 'helpful')",0.53166044,0.33608365,-0.100308284,0.024726808,1.8626463,1.8425226,0.5580724,0.4643247,0.0937477
50,-0.052552,-0.32755888,"('clumsy', 'skillful')",-0.50488365,-0.82777977,0.0861539,-0.16504665,0.3330174,0.057547174,-0.0345661,-0.3157095,0.2811434
75,-0.031322837,0.04870786,"('meek', 'impulsive')",-1.410547,-1.4031742,-1.2664853,-1.3077838,-0.56033653,-0.34069434,-0.8171729,-0.7507361,-0.0664368
46,0.025636047,-0.08997285,"('uncompetitive', 'competitive')",0.5224204,0.37947515,1.6870275,1.7878443,-0.43556514,-0.71419233,0.4498797,0.3407885,0.1090912
