,e_male,e_female,tuple,trade_male,trade_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,male-female
7,1.6033422,1.8718636,"('insensitive', 'sensitive')",1.1011646,1.3614575,0.7562866,0.7474877,1.2025914,1.1964409,1.1658462,1.2943125,-0.1284663
21,1.555541,1.8498071,"('immoral', 'moral')",1.4906278,1.889081,0.5647308,0.6253555,0.67576,0.7692295,1.0716649,1.2833682,-0.2117033
39,1.4611425,1.8880843,"('exploitative', 'cooperative')",1.6188941,1.7268462,1.0684868,1.232457,0.66198796,0.847742,1.2026278,1.4237825,-0.2211547
65,1.4594895,1.6854314,"('insecure', 'secure')",1.6733358,1.8729324,-0.16830151,-0.23431973,1.3705497,1.4508691,1.0837684,1.1937283,-0.1099599
53,-1.3532695,-1.2531514,"('uncreative', 'creative')",-1.0185581,-0.8504244,1.1811103,1.0183994,0.13904907,-0.098372646,-0.2629171,-0.2958873,0.0329702
54,-1.3111223,-1.3749294,"('incapable', 'capable')",0.35193813,0.2564668,1.1848886,1.1188849,0.429672,0.5227929,0.1638441,0.1308038,0.0330403
24,1.3056182,1.3031298,"('dishonest', 'honest')",0.6010043,0.57200456,0.16347682,-0.13165283,0.44956267,0.17432752,0.6299155,0.4794523,0.1504632
9,-1.299061,-1.3656322,"('unaffectionate', 'caring')",0.27771166,0.22087058,1.5693486,1.3120354,0.6008869,0.41355747,0.2872216,0.1452078,0.1420138
25,-1.297023,-1.010298,"('egoistic', 'altruistic')",-0.38185722,-0.3774914,0.12272009,0.13864253,0.78428185,0.80722773,-0.1929696,-0.1104798,-0.0824898
11,1.2931726,1.390734,"('unhelpful', 'helpful')",1.4451679,1.4744414,0.5614664,0.52150464,2.620581,2.4343662,1.4800969,1.4552615,0.0248354
36,-1.277804,-1.256018,"('hostile', 'amicable')",-1.2867873,-1.2571763,0.035267204,0.030806564,-1.5572472,-1.3029481,-1.0216429,-0.946334,-0.0753089
18,-1.2278595,-1.2207913,"('disagreeable', 'welcoming')",-0.579919,-0.34597522,-0.24833275,-0.17974338,-0.9536452,-0.78206384,-0.7524391,-0.6321434,-0.1202957
74,1.2258203,1.238598,"('undedicated', 'dedicated')",1.0262915,0.996619,0.57331735,0.5923654,-0.09090008,-0.1172042,0.6836323,0.6775945,0.0060378
26,-1.2125988,-1.2199833,"('hardhearted', 'benevolent')",-0.07068089,-0.114471555,1.7658535,1.8223958,0.918813,0.9474851,0.3503467,0.3588565,-0.0085098
64,1.1386524,1.0345199,"('shy', 'confident')",1.0550933,1.0263507,0.40152982,0.4384609,-5.783171,-5.5703835,-0.7969739,-0.767763,-0.0292109
12,1.1305114,1.0038307,"('unsupportive', 'supportive')",1.1594075,1.0657264,1.1868973,1.1310942,-2.0236657,-2.130469,0.3632876,0.2675456,0.095742
76,1.1177294,1.2315114,"('anxious', 'daring')",0.53510106,0.7663404,-0.31607613,-0.15957892,0.7524784,0.6224112,0.5223082,0.615171,-0.0928628
4,-1.101364,-1.2548776,"('disliked', 'liked')",-0.46953598,-0.72290874,0.08733924,-0.0057925666,-7.7091084,-7.571597,-2.2981672,-2.3887939,0.0906267
30,1.0922883,1.2512088,"('intolerant', 'tolerant')",1.8175343,1.8901709,0.6495695,0.7477656,0.69280446,0.8047138,1.0630491,1.1734648,-0.1104157
45,1.0836025,1.0194082,"('incompetent', 'competent')",1.6665221,1.5253745,-0.27278924,-0.29962444,0.49982733,0.393577,0.7442907,0.6596838,0.0846069
41,-1.0610328,-1.1422774,"('unforgiving', 'forgiving')",-0.019458955,0.004285559,0.91977465,0.83124435,-0.56248003,-0.47706258,-0.1807993,-0.1959525,0.0151532
66,-0.9810637,-0.79623497,"('inactive', 'active')",-0.80326825,-0.8864869,0.7232713,0.7847211,0.29628187,0.4639501,-0.1911947,-0.1085127,-0.082682
42,0.9463614,1.0799868,"('unreliable', 'reliable')",1.8307273,1.7169276,0.9539334,0.82547474,-1.9467802,-1.9267673,0.4460605,0.4239055,0.022155
61,0.9463571,1.157881,"('illogical', 'logical')",0.3826813,0.5555043,1.2393492,1.2121532,0.5077107,0.5067873,0.7690246,0.8580815,-0.0890569
5,-0.85273993,-1.2125715,"('distant', 'outgoing')",-1.0136641,-1.3068209,0.8982479,0.5833198,-1.7827032,-2.0464084,-0.6877148,-0.9956203,0.3079055
72,0.8525683,0.7785588,"('unambitious', 'ambitious')",-0.20724565,-0.27706325,-0.08734368,-0.2566907,-0.14474186,-0.26641464,0.1033093,-0.0054025,0.1087118
87,0.85239816,1.0939466,"('unsuccessful', 'successful')",2.294108,2.3755238,1.227658,1.4103584,1.4143083,1.4732099,1.447118,1.5882597,-0.1411417
10,0.8459885,1.3282298,"('unsympathetic', 'sympathetic')",0.651107,1.1326902,-1.1984991,-1.0412289,0.74727416,0.8468468,0.2614677,0.5666344,-0.3051667
34,0.7788808,0.8930758,"('mean', 'honorable')",0.28442386,0.26419008,0.5488879,0.44514,5.8964267,5.805532,1.8771548,1.8519845,0.0251703
19,-0.77598673,-0.80379766,"('inhospitable', 'hospitable')",-0.9559249,-1.224185,-0.36614972,-0.5122177,-0.91044444,-1.1540654,-0.7521265,-0.9235665,0.17144
6,-0.7525848,-1.0722914,"('distant', 'open')",-1.3258957,-1.4608154,-0.038114004,-0.32942712,-1.9352862,-2.099615,-1.0129702,-1.2405373,0.2275671
67,0.724461,0.8956305,"('doubtful', 'determined')",0.6055829,0.4447195,0.13069372,0.09874165,-0.91648084,-0.8356612,0.1360642,0.1508576,-0.0147934
2,0.71659017,0.7455036,"('unlikable', 'likable')",0.7703495,0.5649314,2.401615,2.3934324,0.3559978,0.4724576,1.0611382,1.0440812,0.017057
77,0.691222,0.78645664,"('unmotivated', 'motivated')",1.0438588,1.1338062,0.9850321,0.9080945,-0.37349033,-0.20590433,0.5866556,0.6556132,-0.0689576
23,0.6874089,0.7589154,"('insincere', 'sincere')",1.2873334,1.3214194,1.0859163,0.9673543,6.9817505,6.74421,2.5106022,2.4479747,0.0626275
17,-0.6808387,-0.4768143,"('nasty', 'nice')",-0.8293578,-0.657751,-0.3806238,-0.29598346,-0.7959585,-0.6454014,-0.6716947,-0.5189875,-0.1527072
78,-0.6632971,-0.43987912,"('nonresilient', 'resilient')",-0.5178418,-0.3056622,0.63551295,0.7085585,0.48092365,0.62368685,-0.0161756,0.146676,-0.1628516
27,-0.6448643,-0.5800937,"('hardhearted', 'softhearted')",-1.1440998,-1.150701,-0.5640275,-0.7031814,0.1373503,0.11043991,-0.5539103,-0.580884,0.0269737
58,-0.63974303,-0.7390441,"('undiscriminating', 'discriminating')",0.9131441,1.0575769,1.1961112,1.19992,0.24147469,0.14605382,0.4277467,0.4161267,0.01162
44,-0.62957346,-0.80317295,"('prejudiced', 'unprejudiced')",0.10176246,-0.14427662,-0.29784188,-0.38852373,-1.2219449,-1.0775852,-0.5118995,-0.6033896,0.0914901
63,0.6033811,0.54905665,"('unperceptive', 'insightful')",0.62008035,0.4457287,1.2964376,1.2169455,1.333267,1.1399205,0.9632915,0.8379129,0.1253786
79,-0.59851325,-0.57964456,"('wavering', 'unwavering')",-1.4590775,-1.5666125,-0.4041864,-0.4588268,-0.8954071,-0.8516291,-0.8392961,-0.8641782,0.0248821
88,-0.5648332,-0.21986526,"('low', 'eminent')",-0.90157825,-0.3621029,-0.91140515,-0.6567152,-0.4421194,-0.35216925,-0.704984,-0.3977132,-0.3072708
22,0.50735575,0.26611674,"('untrustworthy', 'trustworthy')",0.66613317,0.6499342,-0.120311834,-0.22004452,0.0798065,-0.06515393,0.2832459,0.1577131,0.1255328
59,-0.50559294,-0.65409106,"('foolish', 'wise')",0.5207432,0.46390766,0.93314785,0.9418255,-1.2158258,-1.2042036,-0.0668819,-0.1131404,0.0462585
86,0.46623874,0.5585326,"('uninfluential', 'influential')",-0.024170324,0.2864418,-0.42401662,-0.38109964,0.44082493,0.24435794,0.1147192,0.1770582,-0.062339
48,0.45506418,0.54966295,"('unintelligent', 'intelligent')",-0.20216852,-0.023534268,-1.0323471,-1.0526838,0.49461022,0.42539743,-0.0712103,-0.0252894,-0.0459209
3,0.43057543,0.60556847,"('repellent', 'pleasant')",0.36442646,0.61306006,-0.3890672,-0.22128901,1.6975273,1.7940817,0.5258655,0.6978553,-0.1719898
28,0.42397195,0.5552777,"('disloyal', 'loyal')",0.14111128,0.29116207,0.27532503,0.18990344,1.3357834,1.2461845,0.544048,0.5706319,-0.0265839
40,-0.41847557,-0.48340875,"('stingy', 'generous')",-0.9676908,-1.1718273,0.9553719,0.7869124,-2.4970884,-2.569974,-0.7319707,-0.8595744,0.1276037
49,0.41241625,0.5244999,"('unable', 'able')",0.21713892,0.50939023,-0.7914876,-0.68877906,-0.1739604,-0.09098398,-0.0839732,0.0635318,-0.147505
0,-0.32333332,0.09122403,"('unsociable', 'sociable')",1.5812634,1.8443235,0.12959448,0.25880057,0.41220254,0.6056456,0.4499317,0.6999984,-0.2500667
71,0.3170573,0.3864104,"('diffident', 'self-confident')",1.5585655,1.3271854,1.822445,1.70161,-0.036512017,-0.1194469,0.9153889,0.8239397,0.0914492
75,-0.2762032,-0.50918096,"('meek', 'impulsive')",-1.7391376,-1.9930756,-0.25731686,-0.4767514,-0.8121415,-0.801426,-0.7711998,-0.9451085,0.1739087
50,0.27039793,0.5355059,"('clumsy', 'skillful')",0.68936163,0.6869247,0.68589437,0.7689474,0.2119717,0.24506092,0.4644064,0.5591097,-0.0947033
33,-0.26371306,-0.28679383,"('wrong', 'right')",0.40168017,0.20944616,1.3201451,1.1511374,-1.5534952,-1.5028195,-0.0238457,-0.1072575,0.0834118
69,-0.2584848,-0.19737771,"('lazy', 'industrious')",0.48479685,0.20302954,0.8660716,0.96282583,-2.202004,-1.9554589,-0.2774051,-0.2467453,-0.0306598
20,-0.25780612,-0.23290908,"('rough', 'thoughtful')",-0.5849327,-0.63238055,-0.16143483,-0.08054585,0.09747398,0.2565043,-0.2266749,-0.1723328,-0.0543421
32,0.2562237,0.5027002,"('unkind', 'kind')",0.984517,1.017356,0.13676715,0.0024546199,0.9952775,0.95304704,0.5931963,0.6188895,-0.0256932
38,-0.25506213,-0.5741053,"('untruthful', 'truthful')",-0.122915536,-0.40789568,0.9591932,0.7161078,-0.31293607,-0.3710065,0.0670699,-0.1592249,0.2262948
57,0.24297301,0.28593507,"('unimaginative', 'imaginative')",-0.06270056,0.124001324,-0.29043624,-0.3283707,-2.6424778,-2.5736938,-0.6881604,-0.623032,-0.0651284
47,0.22915408,0.5171499,"('stupid', 'smart')",1.0985916,1.120069,1.1103337,1.227488,5.506171,5.408568,1.9860626,2.0683188,-0.0822562
29,-0.22272521,-0.57209593,"('unfair', 'fair')",0.5830976,0.5815886,-0.34866837,-0.6281216,-0.69865674,-0.963163,-0.1717382,-0.395448,0.2237098
84,0.20962033,0.20096794,"('inferior', 'superior')",0.75324667,0.8557101,0.37987557,0.2685899,0.47729307,0.43837628,0.4550089,0.4409111,0.0140978
68,0.20502919,0.10851822,"('dependent', 'independent')",-0.70823187,-0.5263356,-2.0740669,-2.1609697,-0.740514,-0.8311706,-0.8294459,-0.8524894,0.0230435
83,-0.15449797,-0.090716146,"('powerless', 'powerful')",0.6473604,0.78010255,0.56094754,0.5718855,-0.57934004,-0.6245235,0.1186175,0.1591871,-0.0405696
37,0.11310172,-0.016596165,"('fake', 'genuine')",0.46856067,0.3899285,-0.80753314,-1.0469217,-0.016649812,-0.2973,-0.0606301,-0.2427224,0.1820923
82,-0.076493435,-0.33205572,"('poor', 'rich')",-0.0070792176,-0.13751422,0.03709673,-0.16037108,7.2705703,6.941573,1.8060236,1.577908,0.2281156
15,0.020453015,-0.012405688,"('boring', 'funny')",-0.12776653,-0.075963154,0.39122197,0.48082075,-0.5917853,-0.63497055,-0.0769692,-0.0606297,-0.0163395
