,marathon_male,marathon_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,male-female
63,0.5136877,0.42516342,"('unperceptive', 'insightful')",1.3267437,1.2000582,0.9380824,0.8166938,0.9261713,0.8139718,0.1121995
57,-0.5131322,-0.43077546,"('unimaginative', 'imaginative')",0.23284121,0.38237292,-2.9797118,-2.5848603,-1.0866676,-0.8777543,-0.2089133
4,0.5102937,0.33657968,"('disliked', 'liked')",0.3385108,0.08104338,-6.9013247,-6.060509,-2.0175068,-1.8809621,-0.1365447
59,0.4893601,0.46908823,"('foolish', 'wise')",0.5579193,0.6759279,-0.27979293,-0.10706613,0.2558288,0.3459833,-0.0901545
1,0.4848131,0.63679063,"('unfriendly', 'friendly')",0.72201043,0.82784986,0.52782,0.72238845,0.5782145,0.7290096,-0.1507951
36,-0.480624,-0.5425621,"('hostile', 'amicable')",-1.4569125,-1.4624765,-1.5102477,-1.4374167,-1.1492614,-1.1474851,-0.0017763
88,0.46988687,0.39622885,"('low', 'eminent')",-0.1508043,-0.114055976,-0.2539975,-0.08804121,0.021695,0.0647105,-0.0430155
32,0.46371847,0.64788145,"('unkind', 'kind')",0.17754303,0.36383706,1.1537387,1.2645905,0.5983334,0.7587697,-0.1604363
76,0.46044418,0.5436849,"('anxious', 'daring')",0.16673358,0.1883098,0.48173094,0.3431399,0.3696362,0.3583782,0.011258
35,-0.45567274,-0.3684257,"('corrupt', 'incorrupt')",-1.6938345,-1.7123394,-1.6608686,-1.5888945,-1.2701253,-1.2232199,-0.0469054
83,0.44581264,0.3487326,"('powerless', 'powerful')",0.9316492,0.91928947,-0.6966911,-0.7484289,0.2269236,0.1731977,0.0537259
56,-0.38806936,-0.24623507,"('impractical', 'practical')",0.80823636,0.9616275,0.16441879,0.23365882,0.1948619,0.3163504,-0.1214885
53,0.387689,0.5881893,"('uncreative', 'creative')",0.33670193,0.4521296,0.11729936,0.25567117,0.2805634,0.4319967,-0.1514333
70,-0.36248544,-0.39142543,"('lethargic', 'energetic')",-0.047102675,0.0603534,0.8225767,0.68882746,0.1376629,0.1192518,0.0184111
28,0.35466772,0.4797606,"('disloyal', 'loyal')",0.04154426,0.20375067,1.0854535,0.91448444,0.4938885,0.5326653,-0.0387768
8,0.3524427,0.37760106,"('unaffectionate', 'affectionate')",-0.6897359,-0.5159242,-0.40295196,-0.34280294,-0.2467484,-0.1603754,-0.086373
10,-0.31793493,-0.21482743,"('unsympathetic', 'sympathetic')",-0.27792078,-0.18959157,-0.035180993,-0.30236432,-0.2103456,-0.2355944,0.0252488
13,-0.3120672,-0.14224865,"('impolite', 'polite')",0.2365306,0.4963771,-0.053673528,-0.06318073,-0.04307,0.0969826,-0.1400526
37,-0.29710877,-0.4141881,"('fake', 'genuine')",-0.66091645,-0.5450089,-0.03974886,-0.15894152,-0.3325914,-0.3727129,0.0401215
7,0.26295796,0.37060162,"('insensitive', 'sensitive')",0.87585574,1.0395268,0.5829153,0.5952155,0.5739097,0.668448,-0.0945383
11,-0.24662551,-0.32814217,"('unhelpful', 'helpful')",0.62054825,0.6565707,2.619404,2.453172,0.9977756,0.9272002,0.0705754
3,-0.23149,-0.32529452,"('repellent', 'pleasant')",-0.14195266,-0.25678036,1.0368023,0.7775088,0.2211199,0.0651446,0.1559753
21,-0.23056486,-0.18241458,"('immoral', 'moral')",1.0070194,1.105355,0.30657876,0.10409197,0.3610111,0.3423441,0.018667
30,-0.2177792,-0.09421361,"('intolerant', 'tolerant')",0.0968947,0.31477323,0.5029001,0.83850855,0.1273385,0.3530227,-0.2256842
77,0.2159743,0.229516,"('unmotivated', 'motivated')",0.9721833,0.9216914,-0.65297794,-0.8051805,0.1783932,0.1153423,0.0630509
54,0.21554178,0.32921422,"('incapable', 'capable')",-0.15157788,-0.050399058,0.43612832,0.35645127,0.1666974,0.2117555,-0.0450581
29,-0.20678616,-0.2575747,"('unfair', 'fair')",-0.37688047,-0.3081646,-0.5730943,-0.51292074,-0.385587,-0.3595533,-0.0260337
81,-0.20240241,-0.121532306,"('submissive', 'aggressive')",1.3256035,1.263319,0.3652796,0.3931837,0.4961602,0.5116568,-0.0154966
86,0.17346437,-0.0064460803,"('uninfluential', 'influential')",1.0099331,0.89393526,-0.027444422,-0.17944914,0.3853177,0.2360134,0.1493043
87,-0.17275174,-0.40331215,"('unsuccessful', 'successful')",1.2009526,0.98798966,1.1974238,0.98500365,0.7418749,0.5232271,0.2186478
15,0.16772643,0.13526404,"('boring', 'funny')",0.43488005,0.5776752,-0.33783135,-0.1800561,0.0882584,0.1776277,-0.0893693
23,0.15662046,0.1975812,"('insincere', 'sincere')",0.2750961,0.40322283,6.2091045,5.622059,2.213607,2.0742876,0.1393194
48,0.15499285,0.098431386,"('unintelligent', 'intelligent')",1.2966154,1.2392083,1.0822057,0.8830799,0.8446047,0.7402399,0.1043648
52,0.150524,0.024680592,"('irrational', 'rational')",-1.0476849,-0.9488549,-0.70356876,-0.5843891,-0.5335766,-0.5028545,-0.0307221
38,0.14427294,0.2471504,"('untruthful', 'truthful')",0.36893374,0.5124872,-0.11940902,0.15897137,0.1312659,0.306203,-0.1749371
79,0.14115751,0.05996026,"('wavering', 'unwavering')",-1.1966977,-1.1669053,-0.8053744,-1.0408778,-0.6203049,-0.715941,0.0956361
43,-0.14004505,0.037015624,"('irresponsible', 'responsible')",-0.09487313,0.1585046,0.44107404,0.55615926,0.0687186,0.2505598,-0.1818412
41,-0.11886036,0.21436015,"('unforgiving', 'forgiving')",-0.10699885,0.004962543,-0.6660702,-0.30723456,-0.2973098,-0.029304,-0.2680058
6,0.11135528,0.19266285,"('distant', 'open')",-0.4304268,-0.3273575,-1.2877616,-1.3027761,-0.535611,-0.4791569,-0.0564541
69,0.08651985,0.025896885,"('lazy', 'industrious')",0.95978713,0.8222849,-1.1843582,-0.941022,-0.0460171,-0.0309467,-0.0150704
80,0.081448324,-0.106920324,"('dominated', 'dominating')",0.81830597,0.60661197,0.30267778,0.0078460835,0.4008107,0.1691792,0.2316315
75,-0.042565525,-0.05268406,"('meek', 'impulsive')",-0.52716446,-0.59605664,-0.65961736,-0.5927103,-0.4097824,-0.413817,0.0040346
5,0.03970284,0.1219983,"('distant', 'outgoing')",-0.4992013,-0.44831306,-1.0066227,-0.9606118,-0.4887071,-0.4289755,-0.0597316
64,0.02591154,0.12097159,"('shy', 'confident')",0.816855,0.95573694,-5.7415013,-4.8732367,-1.6329117,-1.2655094,-0.3674023
66,-0.014245294,-0.12858233,"('inactive', 'active')",-0.49395034,-0.49765155,0.2785913,0.12137346,-0.0765348,-0.1682868,0.091752
68,-0.012173262,-0.16208433,"('dependent', 'independent')",-0.86325973,-0.95265985,-0.6713348,-1.0594639,-0.5155892,-0.7247361,0.2091469
