,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,male-female
43,0.8554237,0.811691,"('irresponsible', 'responsible')",-0.30576393,-0.2509404,0.649152,0.6985971,0.2280559,0.26885402,0.3567169,0.3820504,-0.0253335
30,0.85498387,0.8430124,"('intolerant', 'tolerant')",0.9838161,1.0182894,1.2048935,1.1908109,1.0435368,1.1557786,1.0218076,1.0519729,-0.0301653
60,0.8492082,0.8162203,"('inefficient', 'efficient')",0.5412426,0.5570902,2.3890958,2.2587748,-0.2836756,-0.10233237,0.8739677,0.8824382,-0.0084705
62,0.80344975,0.77496517,"('incompetent', 'brilliant')",0.17678295,0.17260629,1.1456413,1.1640757,-0.35975686,-0.24186869,0.4415293,0.4674446,-0.0259153
71,0.80311626,0.89984757,"('diffident', 'self-confident')",1.0632572,1.1121912,0.82551235,0.8871523,0.5679483,0.49561974,0.8149586,0.8487027,-0.0337441
83,0.801399,0.73577166,"('powerless', 'powerful')",0.5627873,0.5677753,-0.028355375,-0.013294674,-1.2266622,-1.1412009,0.0272922,0.0372628,-0.0099706
17,-0.771616,-0.66469544,"('nasty', 'nice')",0.21768045,0.39052844,0.28247303,0.44163072,-0.40203527,-0.23798358,-0.1683744,-0.01763,-0.1507444
13,0.745594,0.7918353,"('impolite', 'polite')",-0.055987976,0.0006429702,1.1176547,1.0500975,-0.4895646,-0.44316366,0.329424,0.349853,-0.020429
22,0.723828,0.5844414,"('untrustworthy', 'trustworthy')",0.4534537,0.44450048,0.85065657,0.7865823,-1.0134736,-0.9334699,0.2536162,0.2205136,0.0331026
48,0.7002596,0.711915,"('unintelligent', 'intelligent')",-0.2217912,-0.1696001,-0.21820396,-0.2299915,0.12812494,0.22223665,0.0970974,0.13364,-0.0365426
2,0.6883658,0.74136794,"('unlikable', 'likable')",1.2644055,1.3806374,1.3522178,1.4584504,0.5403471,0.78266233,0.961334,1.0907795,-0.1294455
38,0.65013003,0.6095991,"('untruthful', 'truthful')",0.2757709,0.23253144,-0.010048091,0.034356058,-0.12068754,-0.0070717707,0.1987913,0.2173537,-0.0185624
32,0.6356784,0.7800566,"('unkind', 'kind')",-0.2586937,-0.17737505,0.8581776,0.86885035,0.9697134,1.0561615,0.5512189,0.6319233,-0.0807044
86,-0.6316935,-0.68869543,"('uninfluential', 'influential')",-0.4261681,-0.61888564,-0.19541964,-0.229339,-0.4445683,-0.32539263,-0.4244624,-0.4655782,0.0411158
10,-0.56445277,-0.5974002,"('unsympathetic', 'sympathetic')",-1.074515,-1.0850908,0.45829457,0.53354055,-0.38506514,-0.2358906,-0.3914346,-0.3462102,-0.0452244
81,0.54214776,0.60015774,"('submissive', 'aggressive')",0.17641173,0.17865926,1.5664097,1.5094937,-0.6605564,-0.5646745,0.4061033,0.4309091,-0.0248058
53,-0.53573495,-0.46139818,"('uncreative', 'creative')",-0.81918645,-0.7320087,-0.5191435,-0.25498307,0.83309746,0.8456135,-0.2602419,-0.1506941,-0.1095478
47,0.51866233,0.5371196,"('stupid', 'smart')",0.47107506,0.5748963,1.3501276,1.4079347,5.6155005,5.638625,1.9888413,2.039644,-0.0508027
74,0.51608735,0.48487338,"('undedicated', 'dedicated')",0.2864312,0.19381802,0.3768208,0.367545,0.18133871,0.17184629,0.3401695,0.3045207,0.0356488
64,0.5133644,0.4482113,"('shy', 'confident')",0.9228274,0.9183751,0.84792626,0.7795422,-6.5485997,-6.4207616,-1.0661204,-1.0686582,0.0025378
1,-0.51064676,-0.42310852,"('unfriendly', 'friendly')",0.06531332,0.015920542,-0.36650962,-0.33305538,1.7067853,1.6083881,0.2237356,0.2170362,0.0066994
80,0.48714066,0.4215269,"('dominated', 'dominating')",-0.1239514,-0.15183368,1.3834192,1.3657997,-1.534701,-1.4572011,0.0529768,0.0445729,0.0084039
87,0.4695794,0.4982882,"('unsuccessful', 'successful')",-0.10316964,-0.16611737,1.7168453,1.6924051,0.6164573,0.7215162,0.6749281,0.686523,-0.0115949
85,-0.46603304,-0.4369714,"('insignificant', 'prestigious')",0.5277413,0.52860475,-0.7077218,-0.5069551,0.98667,1.0703791,0.0851641,0.1637644,-0.0786003
25,0.46315235,0.5316826,"('egoistic', 'altruistic')",0.9328361,0.93881255,1.1107417,1.1166863,1.9016773,1.8508449,1.1021018,1.1095066,-0.0074048
9,-0.43957844,-0.47532216,"('unaffectionate', 'caring')",-0.45954537,-0.6039168,-0.0020586029,0.02253104,1.0117133,0.98885685,0.0276327,-0.0169628,0.0445955
88,0.4344016,0.41627222,"('low', 'eminent')",0.07606753,0.0012371899,0.4136811,0.4915887,0.410287,0.45090342,0.3336093,0.3400004,-0.0063911
37,0.4279832,0.4758532,"('fake', 'genuine')",0.249659,0.20979843,0.39849734,0.44603515,0.07714303,0.14296235,0.2883207,0.3186623,-0.0303416
76,0.4107191,0.40744746,"('anxious', 'daring')",-1.0336093,-1.0085108,1.4340434,1.5003952,0.053371906,0.13619515,0.2161313,0.2588817,-0.0427504
19,-0.4022437,-0.3160283,"('inhospitable', 'hospitable')",-0.22138792,-0.20124827,-0.70932955,-0.6029139,-0.036504366,0.03167543,-0.3423664,-0.2721288,-0.0702376
7,0.3857514,0.47393936,"('insensitive', 'sensitive')",0.25506902,0.37191883,0.672217,0.7643939,0.48489195,0.5403715,0.4494823,0.5376559,-0.0881736
41,0.35754734,0.2948953,"('unforgiving', 'forgiving')",-0.22438037,-0.2603766,1.0977075,1.1160225,0.21900666,0.21042639,0.3624703,0.3402419,0.0222284
20,0.34366012,0.30983725,"('rough', 'thoughtful')",0.422435,0.5403211,0.6071563,0.6330077,0.89831907,0.8990993,0.5678926,0.5955663,-0.0276737
55,-0.3234302,-0.39421475,"('incompetent', 'clever')",-0.9379302,-0.9352099,0.91308904,0.8594774,-0.19848901,-0.03030172,-0.1366901,-0.1250622,-0.0116279
34,-0.3140442,-0.19856595,"('mean', 'honorable')",-0.17802992,-0.018633787,0.091281846,0.20945874,6.060278,6.164543,1.4148715,1.5392005,-0.124329
11,-0.30498832,-0.30682147,"('unhelpful', 'helpful')",-0.15518178,-0.14615864,1.4095078,1.5506063,1.3507844,1.5278729,0.5750305,0.6563748,-0.0813443
66,-0.29179382,-0.21088234,"('inactive', 'active')",-0.62127656,-0.57666194,0.22854039,0.3552214,1.2842741,1.2764488,0.149936,0.2110315,-0.0610955
45,-0.29011944,-0.37224746,"('incompetent', 'competent')",-0.45555493,-0.5785493,1.4046968,1.4121649,-0.35262835,-0.31238458,0.0765985,0.0372459,0.0393526
69,0.27255145,0.31645498,"('lazy', 'industrious')",1.0454781,1.0335464,0.44557157,0.46713313,-0.19758715,-0.21134019,0.3915035,0.4014486,-0.0099451
3,-0.2681987,-0.29139823,"('repellent', 'pleasant')",-0.28009,-0.21071908,0.72939926,0.7717958,0.38184628,0.39597997,0.1407392,0.1664146,-0.0256754
18,-0.2600542,-0.16862997,"('disagreeable', 'welcoming')",-0.2928419,-0.13631317,0.20532997,0.30960363,-0.20825247,-0.12167704,-0.1389547,-0.0292541,-0.1097006
59,0.25193247,0.23028362,"('foolish', 'wise')",0.8995581,0.7892097,-0.22104669,-0.22229552,0.22940452,0.16098593,0.2899621,0.2395459,0.0504162
58,0.24577388,0.23735215,"('undiscriminating', 'discriminating')",0.3145395,0.33476195,0.31437752,0.48045778,-0.12974876,-0.07640762,0.1862355,0.2440411,-0.0578056
63,0.24499455,0.17102645,"('unperceptive', 'insightful')",0.044905752,0.031099003,1.6338763,1.7312529,0.41182828,0.4811074,0.5839012,0.6036214,-0.0197202
70,0.19075233,0.2504651,"('lethargic', 'energetic')",-0.19233537,-0.206128,1.299602,1.3690451,0.39521712,0.5058476,0.423309,0.4798075,-0.0564985
15,0.18989816,0.2033562,"('boring', 'funny')",0.56418824,0.47831875,-0.35431072,-0.3475612,0.49485064,0.49478263,0.2236566,0.2072241,0.0164325
29,-0.1802437,-0.105870984,"('unfair', 'fair')",0.2077791,0.26774314,-0.895467,-0.8479881,-0.6636404,-0.7427035,-0.382893,-0.3572049,-0.0256881
28,0.16350076,0.10572235,"('disloyal', 'loyal')",0.35605448,0.3377575,0.53707296,0.5172342,1.0025417,1.075758,0.5147924,0.509118,0.0056744
77,-0.16084561,-0.22085418,"('unmotivated', 'motivated')",0.106003076,0.08968474,0.5553736,0.5320822,-1.1738554,-1.0458674,-0.1683311,-0.1612387,-0.0070924
54,0.15482867,0.2719093,"('incapable', 'capable')",-0.2750508,-0.26502708,-0.0040003657,0.15829925,1.2424598,1.3521618,0.2795593,0.3793358,-0.0997765
40,0.14723763,0.11951014,"('stingy', 'generous')",0.149315,0.12208807,0.25868204,0.26818922,-1.5782597,-1.6233801,-0.2557563,-0.2783982,0.0226419
35,-0.11062565,-0.049542867,"('corrupt', 'incorrupt')",0.04214673,-0.002251191,-1.5242244,-1.5164491,0.27900928,0.17060186,-0.3284235,-0.3494103,0.0209868
50,-0.099274844,-0.18538903,"('clumsy', 'skillful')",-0.058374994,-0.18634816,0.25973696,0.36262482,-0.10206567,-0.12048908,5.4e-06,-0.0324004,0.0324058
0,0.08455844,0.12237122,"('unsociable', 'sociable')",-0.4630385,-0.4644592,0.9258111,0.84061426,-0.47361305,-0.34392664,0.0184295,0.0386499,-0.0202204
52,-0.07993055,-0.1963991,"('irrational', 'rational')",0.61100495,0.4089633,-0.030010901,-0.09944719,0.17004558,-0.10765802,0.1677773,0.0013647,0.1664126
68,0.044810288,0.1544991,"('dependent', 'independent')",-0.56207573,-0.38413033,0.23057225,0.32914236,-0.63497627,-0.5424928,-0.2304174,-0.1107454,-0.119672
44,0.031869017,0.010909826,"('prejudiced', 'unprejudiced')",-0.4696716,-0.40376973,0.5259875,0.47921085,-1.046052,-1.0337483,-0.2394668,-0.2368493,-0.0026175
46,-0.01653558,-0.10003006,"('uncompetitive', 'competitive')",-0.11514358,-0.082056105,1.4411371,1.4668082,-0.88543755,-0.7268925,0.1060051,0.1394574,-0.0334523
79,0.0106665045,-0.032658167,"('wavering', 'unwavering')",-0.5875642,-0.74148184,-1.4701911,-1.4362968,0.15855198,0.05635483,-0.4721342,-0.5385205,0.0663863
