,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
58,-0.8179793,-1.0082829,"('undiscriminating', 'discriminating')",0.9201718,0.59604436,-0.06432474,-0.056152694,0.0126226,-0.1561304,0.168753
56,0.8179373,1.0196346,"('impractical', 'practical')",1.698037,1.798783,0.12659816,0.3484973,0.8808575,1.0556383,-0.1747808
60,0.79248035,0.3595636,"('inefficient', 'efficient')",2.437432,1.7785646,0.2043703,0.07666984,1.1447608,0.7382661,0.4064947
48,-0.77305603,-1.2501926,"('unintelligent', 'intelligent')",0.29774484,-0.044885598,0.37313905,0.18499902,-0.0340574,-0.3700264,0.335969
45,-0.76722217,-0.93698394,"('incompetent', 'competent')",0.9089122,0.66434216,-0.28945872,-0.3998473,-0.0492562,-0.224163,0.1749068
59,0.73349625,0.6983573,"('foolish', 'wise')",-1.6953902,-1.3427678,0.53276974,0.36547464,-0.1430414,-0.0929786,-0.0500628
12,-0.73325956,-0.68326247,"('unsupportive', 'supportive')",0.8283116,0.87555724,-1.8696594,-2.091234,-0.5915358,-0.6329797,0.0414439
31,-0.6992187,-0.7018095,"('evil', 'good')",-1.7457703,-1.7326686,-1.1811967,-1.3212833,-1.2087286,-1.2519205,0.0431919
42,0.6796993,1.2997456,"('unreliable', 'reliable')",1.352172,1.8891556,-3.1304357,-2.849895,-0.3661881,0.1130021,-0.4791902
74,-0.6729787,-0.51226944,"('undedicated', 'dedicated')",1.049468,1.2113404,-0.18299027,-0.038110957,0.0644997,0.22032,-0.1558203
84,0.6454447,0.6667043,"('inferior', 'superior')",0.44548687,0.39019984,0.77344656,0.78621894,0.6214594,0.6143743,0.0070851
36,-0.63525337,-0.3712997,"('hostile', 'amicable')",-2.1831753,-1.8623345,-0.010965621,0.40265983,-0.9431314,-0.6103248,-0.3328066
41,-0.63251245,-0.55901444,"('unforgiving', 'forgiving')",0.8479029,0.8171892,0.029041305,0.2686359,0.0814772,0.1756035,-0.0941263
18,-0.6323226,-0.44748628,"('disagreeable', 'welcoming')",-0.64149356,-0.35826156,-0.3803479,-0.34365934,-0.551388,-0.3831357,-0.1682523
65,-0.61519134,-0.69657534,"('insecure', 'secure')",1.2826836,1.0626204,-0.33134347,-0.355395,0.1120496,0.00355,0.1084996
76,-0.60756624,-0.036597237,"('anxious', 'daring')",1.22005,1.4913752,0.29469547,0.48386547,0.3023931,0.6462145,-0.3438214
54,-0.59762204,-0.2573244,"('incapable', 'capable')",-0.16238412,0.1953899,1.3594825,1.3648108,0.1998254,0.4342921,-0.2344667
63,-0.58740777,-0.7794755,"('unperceptive', 'insightful')",1.5295465,1.1776986,1.0862772,0.75903296,0.6761386,0.385752,0.2903866
3,-0.57197565,-0.7296487,"('repellent', 'pleasant')",0.9732322,0.63141644,0.26190546,0.054337494,0.221054,-0.0146316,0.2356856
87,0.5662748,0.53935283,"('unsuccessful', 'successful')",1.3870324,1.3087367,0.6570341,0.46960232,0.8701138,0.7725639,0.0975499
7,-0.5616641,-0.649296,"('insensitive', 'sensitive')",0.25242046,-0.12872009,0.6286145,0.22625402,0.1064569,-0.1839207,0.2903776
32,-0.5590261,-0.48692462,"('unkind', 'kind')",0.8726051,0.740982,0.9551503,0.95906997,0.4229097,0.4043758,0.0185339
43,-0.55462134,-0.4553665,"('irresponsible', 'responsible')",0.97265947,0.8990668,0.60285306,0.7220473,0.3402971,0.3885825,-0.0482854
40,-0.5367379,-0.9224681,"('stingy', 'generous')",0.5052957,0.10024507,-1.8660829,-2.5948374,-0.6325084,-1.1390201,0.5065117
51,-0.5352149,-0.47466093,"('uneducated', 'educated')",1.0294143,1.2469722,0.46250832,0.4470256,0.3189026,0.4064456,-0.087543
66,-0.5344673,-0.12418801,"('inactive', 'active')",0.47690207,0.5725806,0.8751374,0.9291279,0.2725241,0.4591735,-0.1866494
27,-0.533162,-0.6388403,"('hardhearted', 'softhearted')",-0.5436144,-0.7330527,1.3757976,1.0300615,0.0996737,-0.1139438,0.2136175
17,0.53162855,0.6233895,"('nasty', 'nice')",-0.66172105,-0.67233646,-0.29255483,-0.16932155,-0.1408824,-0.0727562,-0.0681262
72,-0.5289469,-0.87734956,"('unambitious', 'ambitious')",0.73812276,0.11046444,-0.7003968,-1.1355469,-0.1637403,-0.634144,0.4704037
79,-0.52456737,0.076597676,"('wavering', 'unwavering')",-2.4404478,-1.740806,0.13419473,0.2857917,-0.9436069,-0.4594722,-0.4841347
81,0.50910425,0.62733734,"('submissive', 'aggressive')",2.4555793,2.5080597,-0.4905836,-0.26312476,0.8247,0.9574241,-0.1327241
30,0.4815556,0.69742143,"('intolerant', 'tolerant')",1.0721624,1.1742247,1.106391,1.5036918,0.886703,1.1251127,-0.2384097
22,-0.47622573,-0.60641664,"('untrustworthy', 'trustworthy')",0.918021,0.5062803,-1.249366,-1.2780317,-0.2691903,-0.4593894,0.1901991
13,-0.4637587,-0.65667117,"('impolite', 'polite')",0.46678653,-0.055601295,-0.08810116,-0.19281335,-0.0283578,-0.3016953,0.2733375
71,0.45561355,0.38156664,"('diffident', 'self-confident')",0.06573238,-0.022226762,0.5504481,0.45017794,0.3572647,0.2698393,0.0874254
21,-0.43732554,-0.39017904,"('immoral', 'moral')",0.73198754,0.6252413,-0.9394716,-0.78102446,-0.2149365,-0.1819874,-0.0329491
47,0.3784744,0.17408606,"('stupid', 'smart')",1.0849785,0.8756866,6.1975846,6.1433716,2.5536791,2.3977148,0.1559643
16,-0.37422344,-0.1780093,"('unpopular', 'popular')",-0.28920865,-0.14793427,0.5639602,0.6293068,-0.0331573,0.1011211,-0.1342784
20,0.35752895,0.011552241,"('rough', 'thoughtful')",1.8549141,1.3118881,1.0612895,0.7536092,1.0912442,0.6923498,0.3988944
35,0.3411216,0.4670849,"('corrupt', 'incorrupt')",-1.9524052,-1.8211831,-0.18788378,-0.03922317,-0.5997224,-0.4644405,-0.1352819
6,-0.33565232,-0.49414828,"('distant', 'open')",-2.2231052,-2.254657,0.38669088,0.17129785,-0.7240222,-0.8591692,0.135147
50,0.3251111,0.3091315,"('clumsy', 'skillful')",-0.6393009,-0.25581968,0.17055178,-0.039371204,-0.0478793,0.0046469,-0.0525262
80,0.30154705,0.17777634,"('dominated', 'dominating')",1.5271493,1.2965267,-1.3117235,-1.3295543,0.1723243,0.0482496,0.1240747
83,0.2992502,0.12765023,"('powerless', 'powerful')",0.16889924,0.2234823,-1.0044065,-1.0897715,-0.1787523,-0.246213,0.0674607
62,0.27518675,0.15739362,"('incompetent', 'brilliant')",1.6316744,1.4278239,0.6096066,0.27180427,0.8388226,0.6190073,0.2198153
15,-0.22526804,0.44368762,"('boring', 'funny')",-1.2096009,-0.6023073,0.46832484,0.8177413,-0.3221814,0.2197072,-0.5418886
5,0.21630554,0.10419539,"('distant', 'outgoing')",-1.6985679,-1.7901216,-0.102137364,-0.16087854,-0.5281332,-0.6156016,0.0874684
14,0.20693815,0.24138287,"('antisocial', 'social')",2.676006,2.3329551,-0.6425896,-0.4720872,0.7467848,0.7007503,0.0460345
4,0.19101399,0.3857735,"('disliked', 'liked')",-0.23628628,-0.05471646,-6.8125587,-6.8497057,-2.2859437,-2.1728829,-0.1130608
49,-0.16333824,-0.37600243,"('unable', 'able')",-0.458776,-0.37892473,-0.0060923826,-0.15582088,-0.2094022,-0.3035827,0.0941805
52,0.14193577,0.23601604,"('irrational', 'rational')",-1.8487766,-1.4033334,0.0004730057,-0.09075282,-0.5687892,-0.4193567,-0.1494325
70,-0.13719024,0.07521965,"('lethargic', 'energetic')",1.0423074,1.1696357,0.74714303,0.78008467,0.5507534,0.67498,-0.1242266
33,0.10125245,-0.1395285,"('wrong', 'right')",-0.6835189,-0.9180357,-0.6183948,-0.921933,-0.4002204,-0.6598324,0.259612
26,-0.08782051,-0.06800057,"('hardhearted', 'benevolent')",1.027469,1.0764539,1.0974824,1.2275466,0.6790436,0.7453334,-0.0662898
85,0.07701455,0.35019416,"('insignificant', 'prestigious')",-1.1580501,-0.561609,0.09477141,0.2982442,-0.3287547,0.0289431,-0.3576978
68,0.052837603,-0.10633528,"('dependent', 'independent')",0.034476962,-0.15331493,-0.504895,-0.63931084,-0.1391935,-0.2996537,0.1604602
29,-0.04816761,0.05488773,"('unfair', 'fair')",-0.45465994,-0.33495408,-0.6848862,-0.6587101,-0.3959046,-0.3129255,-0.0829791
2,0.043233916,0.4006141,"('unlikable', 'likable')",1.5386723,1.7418146,0.643651,0.75494987,0.7418524,0.9657928,-0.2239404
11,-0.041770965,0.06661374,"('unhelpful', 'helpful')",0.19441886,0.37749255,2.1735525,2.387151,0.7754002,0.9437524,-0.1683522
34,0.033549875,0.031646237,"('mean', 'honorable')",0.46456164,0.19541684,6.642461,6.6007276,2.3801908,2.2759302,0.1042606
61,0.025327304,-0.3118443,"('illogical', 'logical')",-0.12647122,-0.40641576,-0.012958735,-0.094893344,-0.0380342,-0.2710511,0.2330169
77,-0.023943141,-0.3075298,"('unmotivated', 'motivated')",0.83798987,0.60037965,-1.0219934,-1.1016345,-0.0693156,-0.2695949,0.2002793
88,-0.016646396,0.6888721,"('low', 'eminent')",-0.7753554,0.1119823,0.16707239,0.9295856,-0.2083098,0.5768133,-0.7851231
38,0.003923244,0.01635965,"('untruthful', 'truthful')",-0.9525051,-1.0460781,0.30218995,0.3105846,-0.215464,-0.2397113,0.0242473
