,air_male,air_female,tuple,products_male,products_female,&_male,&_female,chemicals_male,chemicals_female,inc_male,inc_female,average_male,average_female,male-female
69,1.103832,1.215934,"('lazy', 'industrious')",2.3962092,2.2980764,0.79628116,0.8893016,1.8512548,1.8992579,-0.31895444,-0.41957173,1.1657246,1.1765997,-0.0108751
41,-1.100241,-1.2919172,"('unforgiving', 'forgiving')",-2.006433,-2.0082486,0.18296857,0.15090397,-0.521952,-0.65219563,0.19398856,0.090553075,-0.6503337,-0.7421809,0.0918472
56,1.0989801,1.0929852,"('impractical', 'practical')",1.4741855,1.4807742,-0.34873548,-0.43304935,1.0491624,0.9630546,0.039444424,0.113394514,0.6626073,0.6434318,0.0191755
55,-1.0628282,-1.1674874,"('incompetent', 'clever')",-0.82392585,-0.79110056,-0.02708638,-0.050432503,-0.7393083,-0.8161513,-0.20121619,-0.08806254,-0.570873,-0.5826468,0.0117738
15,1.0495209,1.0841659,"('boring', 'funny')",-0.24002635,-0.22687805,0.20023793,0.2468587,-0.42067158,-0.507434,0.3702027,0.26568353,0.1918527,0.1724792,0.0193735
64,-1.0080308,-0.9366515,"('shy', 'confident')",-0.06133296,0.03579589,0.546708,0.59534085,-0.3644576,-0.45265734,-6.016078,-5.7211976,-1.3806383,-1.2958739,-0.0847644
47,0.9692094,0.8641535,"('stupid', 'smart')",0.7007997,0.608408,0.9263844,0.8612077,0.5807869,0.5618026,4.9208326,4.8543124,1.6196026,1.5499769,0.0696257
49,-0.93803763,-0.97285736,"('unable', 'able')",0.061992597,0.011992294,-0.7526211,-0.7577528,-0.7602546,-0.7746604,-0.2570324,-0.268952,-0.5291906,-0.5524461,0.0232555
16,-0.867093,-0.74675727,"('unpopular', 'popular')",-0.05390221,-0.039216757,0.52578384,0.53329587,-0.5664873,-0.5535862,0.70377856,0.5639798,-0.051584,-0.0484569,-0.0031271
63,-0.85205895,-0.9966182,"('unperceptive', 'insightful')",-0.020361375,-0.07745496,0.9220626,0.783411,0.62299025,0.49863657,1.3368506,1.2875966,0.4018966,0.2991142,0.1027824
77,-0.7502746,-0.88106215,"('unmotivated', 'motivated')",0.25022647,0.19611359,-0.52214956,-0.55890125,-0.038094614,-0.20838217,-0.9208926,-0.8557237,-0.396237,-0.4615911,0.0653541
10,-0.7347851,-0.9560475,"('unsympathetic', 'sympathetic')",-1.340949,-1.364948,-0.5145478,-0.7145697,-0.29751787,-0.42428187,-0.070581324,0.038043577,-0.5916762,-0.6843607,0.0926845
43,-0.73169416,-0.7813331,"('irresponsible', 'responsible')",-1.558944,-1.5995934,-0.30635068,-0.33521885,-0.8532804,-0.87953293,0.12780094,0.23931403,-0.6644937,-0.6712729,0.0067792
45,-0.7272218,-0.91898173,"('incompetent', 'competent')",-0.43727252,-0.4781025,0.8253594,0.7772996,0.6862458,0.46879357,0.10046739,0.12378768,0.0895157,-0.0054407,0.0949564
53,-0.7189417,-0.8070879,"('uncreative', 'creative')",-0.6050993,-0.70740414,0.07430366,-0.0017352849,0.29761356,0.2060664,1.0612369,1.0057263,0.0218226,-0.0608869,0.0827095
76,-0.71002495,-0.7416867,"('anxious', 'daring')",-0.03962508,0.06843524,0.5874036,0.46575457,-0.75023246,-0.79694307,0.37297702,0.47917253,-0.1079004,-0.1050535,-0.0028469
68,-0.68263716,-0.8083125,"('dependent', 'independent')",-0.69027615,-0.77642447,-0.28331423,-0.2742699,-0.40984797,-0.51268506,-0.0314376,-0.14740233,-0.4195026,-0.5038188,0.0843162
42,-0.6742285,-0.7210516,"('unreliable', 'reliable')",0.37172177,0.46536773,1.1386905,1.1389401,-0.0045027807,0.030384172,-1.8774433,-1.8902063,-0.2091525,-0.1953132,-0.0138393
5,-0.6415002,-0.5038674,"('distant', 'outgoing')",0.43764383,0.389691,0.37161672,0.462277,-0.26706138,-0.15784958,-0.022122487,-0.18221274,-0.0242847,0.0016077,-0.0258924
14,-0.6398609,-0.75426507,"('antisocial', 'social')",-0.76525074,-0.7427499,0.53807676,0.45149192,0.18502142,0.13345559,-1.0541232,-1.0621302,-0.3472273,-0.3948395,0.0476122
50,-0.63614625,-0.6181867,"('clumsy', 'skillful')",1.7492048,1.7330639,1.5265083,1.4620537,0.2776563,0.3099292,0.5937822,0.6118559,0.7022011,0.6997432,0.0024579
44,-0.60899717,-0.50328016,"('prejudiced', 'unprejudiced')",-0.7488311,-0.6840075,-0.85593843,-0.88917166,-0.63365686,-0.5617095,-1.7652633,-1.7359698,-0.9225374,-0.8748278,-0.0477096
18,-0.60829306,-0.6437236,"('disagreeable', 'welcoming')",-1.7892627,-1.7223717,0.79559046,0.8447149,-1.4325801,-1.3721911,-0.50806606,-0.58596677,-0.7085223,-0.6959076,-0.0126147
84,0.59449446,0.68716604,"('inferior', 'superior')",0.7791072,0.74396044,0.8714065,0.92489064,-0.074689806,-0.03691946,1.0716565,1.0791159,0.648395,0.6796427,-0.0312477
52,-0.57712585,-0.4895997,"('irrational', 'rational')",-0.25219408,-0.3269577,0.053961247,0.15949883,-1.163591,-1.2043891,-0.5629791,-0.6726394,-0.5003858,-0.5068174,0.0064316
75,0.55506873,0.67875224,"('meek', 'impulsive')",-0.87065744,-0.7926012,0.046452273,0.12627284,-0.067199305,-0.07048206,-0.07560826,-0.012611583,-0.0823888,-0.014134,-0.0682548
65,-0.53438246,-0.684385,"('insecure', 'secure')",-0.88262874,-0.84082365,0.01496622,-0.02620034,-1.1299741,-1.2283732,-0.49972543,-0.46054837,-0.6063489,-0.6480661,0.0417172
51,-0.53419906,-0.5426675,"('uneducated', 'educated')",-0.8522546,-0.8266393,0.96481013,0.8716887,-0.9119692,-0.9216581,0.7275123,0.63768315,-0.1212201,-0.1563186,0.0350985
46,-0.5263447,-0.5646923,"('uncompetitive', 'competitive')",0.5517392,0.5783235,-0.17907968,-0.29731303,0.21204354,0.13228644,-0.13195413,0.06357302,-0.0147192,-0.0175645,0.0028453
24,0.52388734,0.36259925,"('dishonest', 'honest')",-2.5140681,-2.4548247,-0.003835597,0.004100848,-0.77222824,-0.76398337,0.92923737,0.9403695,-0.3674014,-0.3823477,0.0149463
8,-0.51849866,-0.52447605,"('unaffectionate', 'affectionate')",-1.7278509,-1.7589719,-0.7324598,-0.72752124,-0.122917935,-0.117155924,0.007386422,-0.06508355,-0.6188682,-0.6386417,0.0197735
57,-0.51496154,-0.55148786,"('unimaginative', 'imaginative')",-1.0546737,-1.0344563,-0.79411256,-0.9069971,-0.24467653,-0.4076772,-2.0980399,-2.088131,-0.9412928,-0.9977499,0.0564571
7,0.503156,0.23293355,"('insensitive', 'sensitive')",-0.81092817,-0.84096146,0.95931244,0.8169325,0.1619555,0.04691689,0.702769,0.62155473,0.3032529,0.1754752,0.1277777
82,-0.48507425,-0.43814823,"('poor', 'rich')",-0.6600541,-0.6013287,0.6195935,0.5424563,-1.0569918,-1.028708,6.147493,6.0794463,0.9129932,0.9107435,0.0022497
37,-0.47774124,-0.49040037,"('fake', 'genuine')",0.482899,0.37687814,0.2747964,0.2147514,0.4656998,0.44532904,0.49003598,0.51570463,0.247138,0.2124526,0.0346854
54,-0.4751017,-0.44722563,"('incapable', 'capable')",-0.018519927,-0.06421339,0.37447798,0.3684953,-0.2970181,-0.2975281,1.0254858,0.9521942,0.1218648,0.1023445,0.0195203
62,-0.45665568,-0.5430768,"('incompetent', 'brilliant')",-0.46345606,-0.43702576,-0.8894707,-0.9300188,0.022958927,-0.063831374,-0.30352613,-0.19092691,-0.4180299,-0.4329759,0.014946
34,0.4537979,0.39981145,"('mean', 'honorable')",-0.5643299,-0.5815872,-0.2518557,-0.38973022,0.23318426,0.26590008,6.039235,5.844241,1.1820064,1.1077271,0.0742793
40,-0.42916963,-0.5380204,"('stingy', 'generous')",-0.84225446,-0.80707484,-0.428792,-0.4414996,-0.21054016,-0.29938185,-1.3900486,-1.4770269,-0.660161,-0.7126007,0.0524397
4,-0.42593348,-0.39252058,"('disliked', 'liked')",0.40656894,0.389381,0.09328733,0.18512739,0.09453656,0.10124437,-4.966704,-4.9466662,-0.9596489,-0.9326868,-0.0269621
28,-0.42395818,-0.582398,"('disloyal', 'loyal')",0.5407636,0.4051689,0.85335463,0.76682866,-0.4354411,-0.5152834,1.2620946,1.199146,0.3593627,0.2546924,0.1046703
85,0.42355967,0.35434285,"('insignificant', 'prestigious')",0.4515985,0.3514393,0.7266408,0.64117444,0.6326008,0.5706391,0.4011692,0.02187905,0.5271138,0.3878949,0.1392189
38,-0.4115024,-0.44151843,"('untruthful', 'truthful')",-0.712854,-0.7207488,0.4963657,0.4447129,0.94371504,0.97375727,0.028603684,-0.050367348,0.0688656,0.0411671,0.0276985
32,-0.3694753,-0.45453554,"('unkind', 'kind')",-0.8839481,-0.85093653,0.55997086,0.4336181,-0.29531848,-0.3170579,0.7806041,0.7810663,-0.0416334,-0.0815691,0.0399357
6,-0.35391587,-0.23678032,"('distant', 'open')",0.4791193,0.40260646,0.4510986,0.51186967,-0.9588328,-0.82772595,0.51039886,0.3117515,0.0255736,0.0323443,-0.0067707
60,0.34938303,0.18684769,"('inefficient', 'efficient')",0.44232437,0.44427317,-0.10422655,-0.20697646,0.74498105,0.7245246,-0.27623236,-0.12810583,0.2312459,0.2041126,0.0271333
39,0.344837,0.3286257,"('exploitative', 'cooperative')",-1.0950981,-1.0420079,0.4080172,0.37658876,-0.5212902,-0.49615902,-0.35775843,-0.3645524,-0.2442585,-0.239501,-0.0047575
67,0.33055365,0.50152445,"('doubtful', 'determined')",0.46250027,0.5213136,0.0931941,0.2237389,0.40135306,0.5452003,-0.2232255,0.004674256,0.2128751,0.3592903,-0.1464152
83,0.32938388,0.3778209,"('powerless', 'powerful')",-0.33027843,-0.30608356,-0.23457217,-0.25518456,-0.43622416,-0.3992983,-0.89583325,-0.750388,-0.3135048,-0.2666267,-0.0468781
1,-0.32000566,-0.50795364,"('unfriendly', 'friendly')",-0.93669593,-1.0098579,0.089184344,0.007716939,0.108052425,0.040852167,1.7441262,1.4749048,0.1369323,0.0011325,0.1357998
70,-0.3192621,-0.37855172,"('lethargic', 'energetic')",-0.8103057,-0.79759014,-0.10361038,-0.2538874,-0.37762865,-0.5360205,0.76991415,0.8665971,-0.1681786,-0.2198905,0.0517119
29,-0.28320923,-0.37191355,"('unfair', 'fair')",-0.56679827,-0.6672542,0.68613124,0.7474375,-1.1990621,-1.3129091,-0.6731806,-0.7384009,-0.4072238,-0.468608,0.0613842
27,-0.2686947,-0.5763545,"('hardhearted', 'softhearted')",-0.74191743,-0.80943614,-0.0020756982,-0.023958057,0.07146365,0.03298448,1.4695787,1.2725056,0.1056709,-0.0208517,0.1265226
79,0.26685035,0.34411013,"('wavering', 'unwavering')",-0.1588847,-0.12383561,0.72926515,0.7217945,-0.47356927,-0.40284497,0.50025237,0.38735,0.1727828,0.1853148,-0.012532
59,0.25363296,0.36516586,"('foolish', 'wise')",0.33887976,0.2914806,0.8522194,0.9432414,-1.1990137,-1.214901,-0.005099396,-0.17930968,0.0481238,0.0411354,0.0069884
35,0.23362991,0.30827567,"('corrupt', 'incorrupt')",0.4968669,0.4316008,0.15153179,0.23968886,-0.5284489,-0.46187747,-0.06247344,-0.1705551,0.0582213,0.0694266,-0.0112053
30,0.23093812,0.14973211,"('intolerant', 'tolerant')",-0.38492182,-0.33153555,-0.27707267,-0.27382457,-0.22955608,-0.22945972,0.7137583,0.73576516,0.0106292,0.0101355,0.0004937
86,-0.22251001,-0.34855205,"('uninfluential', 'influential')",-0.69639665,-0.6891011,-0.3607056,-0.38467956,-0.47940212,-0.50156856,0.3236349,0.41196477,-0.2870759,-0.3023873,0.0153114
23,-0.21511227,-0.35893756,"('insincere', 'sincere')",-0.4095106,-0.47842693,-0.4316504,-0.6324598,-0.094824225,-0.24253982,5.0304193,4.8627405,0.7758644,0.6300753,0.1457891
48,-0.21466559,-0.4247295,"('unintelligent', 'intelligent')",-1.5474634,-1.5647105,-1.1446027,-1.2222226,-1.0596656,-1.2025508,0.1787792,0.13470255,-0.7575236,-0.8559021,0.0983785
13,0.21417922,0.14408068,"('impolite', 'polite')",-0.62369245,-0.6676886,-0.23005445,-0.22318438,0.0008935705,-0.015121222,-0.3162608,-0.2567908,-0.190987,-0.2037409,0.0127539
61,-0.20673567,-0.29811764,"('illogical', 'logical')",-0.15071161,-0.27432105,0.3068942,0.29351056,-0.52243686,-0.57330066,0.10755263,-0.018202167,-0.0930875,-0.1740862,0.0809987
17,0.18707451,0.119965985,"('nasty', 'nice')",0.43885225,0.4192307,0.053335737,0.028935596,-0.64648324,-0.64511573,-0.47594312,-0.59983027,-0.0886328,-0.1353627,0.0467299
81,0.17262022,0.26185516,"('submissive', 'aggressive')",-0.23354685,-0.054578222,-0.22003712,-0.29563442,0.6527625,0.646086,-0.3722361,-0.15792462,-8.75e-05,0.0799608,-0.0800483
80,-0.16644965,-0.2913397,"('dominated', 'dominating')",1.2238221,1.2214122,0.048608482,-0.021757245,-0.4873119,-0.5286424,-0.8901273,-0.74689317,-0.0542917,-0.0734441,0.0191524
72,0.16367976,0.057835624,"('unambitious', 'ambitious')",-1.3615974,-1.3737764,-1.0016406,-0.9918937,0.29508922,0.22840211,-1.3211591,-1.3076202,-0.6451256,-0.6774105,0.0322849
58,0.15630782,-0.020494767,"('undiscriminating', 'discriminating')",0.47452348,0.39702526,0.1871478,0.047136493,1.6051229,1.3461611,0.21579382,0.051201638,0.5277792,0.3642059,0.1635733
2,-0.14809445,-0.16561073,"('unlikable', 'likable')",-1.0191982,-1.0138174,1.2221391,1.2470809,0.11742917,0.12747614,0.52502555,0.5332828,0.1394603,0.1456824,-0.0062221
36,-0.13994631,-0.22024465,"('hostile', 'amicable')",-0.6991422,-0.79981166,-0.42167926,-0.4601912,-0.6078251,-0.6326519,0.2797206,-0.037605613,-0.3177745,-0.430101,0.1123265
9,0.11657162,-0.008817643,"('unaffectionate', 'caring')",-0.8055316,-0.9274459,-0.4146432,-0.47769368,0.32971114,0.23108466,0.59746796,0.458078,-0.0352848,-0.1449589,0.1096741
66,-0.088869214,-0.10247292,"('inactive', 'active')",-0.287924,-0.3417392,1.1080356,0.9480799,0.44270125,0.40582806,1.48602,1.2559277,0.5319927,0.4331247,0.098868
11,0.05474198,0.07928999,"('unhelpful', 'helpful')",0.23098801,0.24065237,0.40828088,0.2787459,0.91186446,0.8933562,1.9634876,2.0446205,0.7138726,0.707333,0.0065396
88,0.04245898,-0.024044476,"('low', 'eminent')",-0.14427282,-0.1989081,0.16269931,0.021950347,-0.50816476,-0.5297528,0.31446508,0.2474623,-0.0265628,-0.0966585,0.0700957
87,-0.042243175,-0.095261,"('unsuccessful', 'successful')",1.3412933,1.2805501,1.0791656,0.9681555,1.0064052,0.9169377,0.9011662,0.7980463,0.8571575,0.7736858,0.0834717
21,0.03522205,-0.14596581,"('immoral', 'moral')",-0.6376846,-0.65580666,-0.43409923,-0.54799414,-1.5101815,-1.5856886,-0.9981648,-0.9960576,-0.7089816,-0.7863026,0.077321
25,-0.022509657,-0.13880078,"('egoistic', 'altruistic')",0.6840714,0.5352553,-0.31619462,-0.36100364,0.48398042,0.41694593,1.2189802,1.0737906,0.4096656,0.3052375,0.1044281
12,-0.004128631,-0.16963372,"('unsupportive', 'supportive')",-0.24997416,-0.29996008,0.3823232,0.3787001,0.40618062,0.28003895,-1.5060225,-1.4616392,-0.1943243,-0.2544988,0.0601745
74,-0.002193207,-0.05178783,"('undedicated', 'dedicated')",0.3081789,0.29466268,1.1641703,1.0979042,-0.22543713,-0.24572796,0.42462566,0.42555994,0.3338689,0.3041222,0.0297467
