,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,male-female
54,-0.597954,-0.7192214,"('incapable', 'capable')",0.67850316,0.5306475,-0.5875201,-0.7285231,0.62257606,0.6870485,0.0289013,-0.0575121,0.0864134
19,-0.57220227,-0.7271832,"('inhospitable', 'hospitable')",0.111699186,-0.07703933,0.31965828,-0.020353116,-0.34024838,-0.3696796,-0.1202733,-0.2985638,0.1782905
74,0.56835794,1.1881326,"('undedicated', 'dedicated')",0.35830024,0.8286158,-0.20117483,0.04274398,0.18126883,0.21843939,0.226688,0.5694829,-0.3427949
32,0.5364226,0.8801552,"('unkind', 'kind')",0.21179438,0.46979633,-0.9090495,-0.6987779,0.8231223,0.9089644,0.1655724,0.3900345,-0.2244621
78,-0.5301037,0.032419294,"('nonresilient', 'resilient')",1.0581323,1.3297237,-0.30199364,0.06222919,0.3389221,0.53682655,0.1412393,0.4902997,-0.3490604
42,-0.52141786,0.29352328,"('unreliable', 'reliable')",-0.43547285,0.26439783,-0.36811465,0.28823423,-2.861599,-2.6167243,-1.0466511,-0.4426422,-0.6040089
27,-0.52044284,-0.42748737,"('hardhearted', 'softhearted')",0.61490417,0.67511696,0.18463877,-0.06397757,0.87254786,0.77254397,0.287912,0.239049,0.048863
58,0.5147775,0.8834679,"('undiscriminating', 'discriminating')",-0.28063256,-0.008408412,-1.5213872,-1.3574374,-0.0012544319,-0.08620753,-0.3221242,-0.1421463,-0.1799779
59,0.4845125,0.044343915,"('foolish', 'wise')",1.186062,0.7848943,1.1710384,0.6857341,-0.047135755,-0.19847362,0.6986192,0.3291247,0.3694945
35,-0.46310842,-1.5384617,"('corrupt', 'incorrupt')",0.6199988,-0.4231608,2.4559805,1.7520348,-0.6354718,-1.0475187,0.4943498,-0.3142766,0.8086264
31,-0.44224384,-1.1737828,"('evil', 'good')",0.5873247,-0.070966944,0.9327177,0.19067813,-0.9731394,-1.2301828,0.0261648,-0.5710636,0.5972284
14,-0.4397127,0.34048653,"('antisocial', 'social')",-0.785847,-0.009415168,-1.9432703,-1.4306675,-0.6079636,-0.23697652,-0.9441984,-0.3341432,-0.6100552
17,-0.4388412,-0.61126184,"('nasty', 'nice')",0.22691655,0.05471593,0.2099782,0.078484446,-0.72882015,-0.72696763,-0.1826916,-0.3012573,0.1185657
86,-0.43880746,0.28182697,"('uninfluential', 'influential')",-0.59818685,-0.05881825,-2.4751406,-1.9684811,-0.45618728,-0.36860412,-0.9920806,-0.5285191,-0.4635615
57,-0.4381325,0.19421113,"('unimaginative', 'imaginative')",-0.99209297,-0.6332103,-1.9829966,-1.5246195,-3.136617,-3.210916,-1.6374598,-1.2936337,-0.3438261
11,0.43508172,0.7749139,"('unhelpful', 'helpful')",0.28316447,0.7436576,-1.5905051,-1.2154647,1.7509155,2.0928466,0.2196642,0.5989884,-0.3793242
64,0.43437594,1.0464919,"('shy', 'confident')",-0.3964485,0.19498235,-1.0577728,-0.52605057,-6.317125,-6.0665064,-1.8342426,-1.3377707,-0.4964719
23,0.42738473,0.71721154,"('insincere', 'sincere')",0.3021502,0.6374664,-1.6784546,-1.3327793,5.8945203,6.074007,1.2364001,1.5239764,-0.2875763
60,0.40942383,1.3320374,"('inefficient', 'efficient')",-0.4053164,0.57822853,-1.8672014,-1.0293323,0.06835182,0.60771495,-0.4486856,0.3721622,-0.8208478
82,-0.3963475,-0.011955207,"('poor', 'rich')",-1.2749093,-1.0084835,-0.7556374,-0.65753984,6.0755234,6.1714945,0.9121573,1.123379,-0.2112217
68,-0.38904923,-0.029828027,"('dependent', 'independent')",-0.613621,-0.25212103,0.2115715,0.51191515,-1.3201052,-1.1057948,-0.527801,-0.2189572,-0.3088438
9,0.38431102,-0.10163556,"('unaffectionate', 'caring')",1.0920599,0.65432227,-1.3549727,-1.6494309,1.2082137,0.9439885,0.3324029,-0.0381889,0.3705918
55,0.35848233,1.1082225,"('incompetent', 'clever')",-0.7501885,-0.0004425384,-1.5272785,-0.7487156,0.29787797,0.57413083,-0.4052767,0.2332988,-0.6385755
80,0.3415499,0.9547592,"('dominated', 'dominating')",-1.1744839,-0.59446406,-0.57537395,0.073504195,-0.8931273,-0.6500738,-0.5753589,-0.0540686,-0.5212903
56,0.3388151,1.0130011,"('impractical', 'practical')",-0.37517697,0.35230333,-1.0765427,-0.44279885,-0.30768904,0.044016775,-0.3551484,0.2416306,-0.596779
61,-0.33691958,-0.12643345,"('illogical', 'logical')",-0.30902916,-0.16528139,-1.3306681,-1.0880963,0.13315399,0.13444182,-0.4608657,-0.3113423,-0.1495234
40,-0.3343937,-0.38710448,"('stingy', 'generous')",-0.14637591,-0.1930999,-0.98966914,-1.1403724,-2.3385894,-2.7349148,-0.952257,-1.1138729,0.1616159
51,0.32976392,1.0993384,"('uneducated', 'educated')",-0.5000955,-0.021012448,-1.5358047,-1.0669659,0.04206802,0.27368107,-0.4160171,0.0712603,-0.4872774
15,0.32863504,-0.24996862,"('boring', 'funny')",0.95394075,0.6595989,1.5619977,1.3643553,0.18293029,0.12432639,0.7568759,0.474578,0.2822979
21,0.32683888,1.0778093,"('immoral', 'moral')",-0.21703507,0.49941418,-1.26813,-0.6613286,-0.6548531,-0.29254654,-0.4532948,0.1558371,-0.6091319
67,0.32268098,0.54651934,"('doubtful', 'determined')",-0.5436462,-0.37933403,0.070947304,0.40967005,-0.6332822,-0.3166159,-0.195825,0.0650599,-0.2608849
81,-0.31918168,0.2308944,"('submissive', 'aggressive')",-0.7064897,-0.0130665,-1.5080408,-0.6854436,-0.97498167,-0.6549974,-0.8771734,-0.2806533,-0.5965201
65,0.3169234,1.0682209,"('insecure', 'secure')",-1.130544,-0.30869988,-1.3042865,-0.5770651,0.22769418,0.6305976,-0.4725532,0.2032634,-0.6758166
26,0.30372423,0.02381846,"('hardhearted', 'benevolent')",1.0110981,0.8727586,-0.44366395,-0.66329867,1.3407967,1.1561221,0.5529888,0.3473501,0.2056387
66,0.30323637,0.080250844,"('inactive', 'active')",-0.23788294,-0.53371733,0.9324057,0.59007674,0.5677008,0.36681968,0.391365,0.1258575,0.2655075
16,0.28138378,-0.103110075,"('unpopular', 'popular')",0.84181476,0.4546138,0.7650934,0.40391195,0.18809128,-0.025782019,0.5190958,0.1824084,0.3366874
36,-0.27192867,-1.1024156,"('hostile', 'amicable')",1.0276414,0.24040526,0.9180399,0.1703734,-0.07882026,-0.50401676,0.3987331,-0.2989134,0.6976465
88,0.26210523,0.029055068,"('low', 'eminent')",-0.02919536,-0.19257995,-0.3727022,-0.49718213,-0.35520825,-0.39207953,-0.1237502,-0.2631966,0.1394464
62,0.25979584,0.9476182,"('incompetent', 'brilliant')",-0.8419225,-0.20126551,-1.6149892,-1.0431559,0.07168837,0.22431616,-0.5313569,-0.0181218,-0.5132351
22,0.24734306,0.50385994,"('untrustworthy', 'trustworthy')",-0.76947963,-0.36562344,-0.9822385,-0.6410073,-0.6734708,-0.52200764,-0.5444614,-0.2561946,-0.2882668
33,0.22485292,-0.26752743,"('wrong', 'right')",0.58122134,0.19446313,1.0558225,0.78412324,-0.5723727,-0.71704406,0.322381,-0.0014963,0.3238773
24,0.21992928,0.29342145,"('dishonest', 'honest')",-0.5373069,-0.58449167,-1.2871578,-1.1627076,0.46951577,0.48667896,-0.2837549,-0.2417747,-0.0419802
69,0.20116378,-0.5208585,"('lazy', 'industrious')",1.7427667,1.3512951,2.2854457,1.7602018,-0.93158627,-1.1856792,0.8244475,0.3512398,0.4732077
52,0.19033596,-0.569519,"('irrational', 'rational')",1.1519378,0.2671848,-0.25419766,-0.92932326,-0.11083551,-0.5613769,0.2443102,-0.4482586,0.6925688
72,-0.18659312,0.23821086,"('unambitious', 'ambitious')",-1.1002076,-1.0378004,-2.1076117,-2.0665042,-0.4823843,-0.41060042,-0.9691991,-0.8191736,-0.1500255
13,-0.18491861,0.20382422,"('impolite', 'polite')",-0.6884171,-0.2290214,-1.3161664,-0.9010755,-0.55021507,-0.15758668,-0.6849293,-0.2709648,-0.4139645
75,0.17977951,-0.39112404,"('meek', 'impulsive')",-0.07325052,-0.47968528,0.7609954,0.29202357,-0.84064245,-1.0037968,0.0067205,-0.3956456,0.4023661
20,-0.17141134,0.018501747,"('rough', 'thoughtful')",0.50183743,0.60845613,-0.26869172,-0.13549313,0.8159372,0.5665754,0.2194179,0.26451,-0.0450921
84,0.15172845,0.1982365,"('inferior', 'superior')",0.5097261,0.37836784,0.43298244,0.5914119,0.76506245,0.7688436,0.4648749,0.484215,-0.0193401
44,-0.114897445,-0.36226338,"('prejudiced', 'unprejudiced')",-0.60102713,-0.5931431,1.3230684,1.1526234,-1.3635494,-1.3653703,-0.1891014,-0.2920383,0.1029369
7,0.105469,0.57910025,"('insensitive', 'sensitive')",0.03639564,0.5339349,-2.0579875,-1.6217195,0.21549235,0.39519197,-0.4251576,-0.0283731,-0.3967845
34,0.08553726,0.07465973,"('mean', 'honorable')",0.2963246,0.4462704,-0.33898866,-0.33786884,5.13182,5.4467416,1.2936734,1.4074507,-0.1137773
45,-0.07139076,0.41250512,"('incompetent', 'competent')",-0.5837612,0.13149603,-2.0914278,-1.5745267,-0.22422355,-0.23096764,-0.7427008,-0.3153733,-0.4273275
38,0.06899719,-0.21258721,"('untruthful', 'truthful')",0.073323615,-0.01816397,-1.174548,-1.4069754,-0.4578093,-0.34344745,-0.3725092,-0.4952935,0.1227843
53,-0.06582835,0.07324961,"('uncreative', 'creative')",-0.025660552,-0.22421995,-0.78851515,-0.60487103,0.9247329,0.8201534,0.0111822,0.016078,-0.0048958
63,-0.06293396,0.43062377,"('unperceptive', 'insightful')",-0.4806443,0.097364455,-1.7059227,-1.3068328,0.2987105,0.5962063,-0.4876976,-0.0456596,-0.442038
43,0.05954941,0.7380555,"('irresponsible', 'responsible')",-0.4010285,0.25311747,-2.2588723,-1.777638,0.6467214,0.8417649,-0.4884075,0.013825,-0.5022325
46,0.051104873,1.1780084,"('uncompetitive', 'competitive')",-0.55163884,0.3043089,-2.3747518,-1.3657614,-0.5225617,-0.11941968,-0.8494619,-0.0007159,-0.848746
41,-0.046035968,-0.06648292,"('unforgiving', 'forgiving')",0.16684432,0.28345692,-2.2309353,-2.1876802,-0.13176696,-0.17641756,-0.5604735,-0.536781,-0.0236925
30,-0.043371264,0.5499748,"('intolerant', 'tolerant')",-0.43379375,0.02098994,-1.310726,-0.9858554,0.016015658,0.2993244,-0.4429688,-0.0288916,-0.4140772
49,0.03446211,0.17623502,"('unable', 'able')",0.7087156,0.77109843,-0.3148188,-0.18973365,-0.3088076,-0.1812418,0.0298878,0.1440895,-0.1142017
12,0.033379123,0.56171477,"('unsupportive', 'supportive')",1.080098,1.4836681,-2.1492534,-1.8791625,-1.9540958,-1.9289806,-0.747468,-0.44069,-0.306778
1,0.03147491,-0.4227097,"('unfriendly', 'friendly')",1.9195241,1.3806535,-0.8308208,-1.1726046,1.6358767,1.0889728,0.6890137,0.218578,0.4704357
50,-0.020217309,0.13319176,"('clumsy', 'skillful')",0.39953673,0.39778268,0.2562495,0.33505693,0.08911493,0.09875229,0.181171,0.2411959,-0.0600249
29,0.016172182,-0.18964785,"('unfair', 'fair')",-0.10947238,-0.028094748,0.10037021,0.29384097,-0.7075349,-0.76774764,-0.1751162,-0.1729123,-0.0022039
4,-0.012871105,-0.19799924,"('disliked', 'liked')",-0.100326136,-0.2994677,0.2749701,0.0067681978,-7.3703694,-7.7702975,-1.8021492,-2.065249,0.2630998
37,0.0017346255,0.24906665,"('fake', 'genuine')",0.43726844,0.612122,-0.58426106,-0.39207044,0.12457557,-0.012123701,-0.0051706,0.1142486,-0.1194192
