,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,male-female
23,0.6445675,0.64177865,"('insincere', 'sincere')",-0.17200467,-0.31658563,0.39314312,0.23457515,5.8880987,5.829767,1.6884512,1.5973839,0.0910673
51,0.6120364,0.66720474,"('uneducated', 'educated')",-0.60922426,-0.6267146,-0.5168556,-0.55471534,0.26475057,0.30701575,-0.0623232,-0.0518024,-0.0105208
32,0.5960071,0.50285393,"('unkind', 'kind')",-0.58540344,-0.5753034,-0.045207184,-0.11237231,1.0995996,1.0624828,0.266249,0.2194153,0.0468337
47,0.5636877,0.4770456,"('stupid', 'smart')",-0.09838955,-0.054608997,0.6336136,0.6712951,5.6395564,5.6979156,1.684617,1.6979117,-0.0132947
71,0.5623827,0.5391023,"('diffident', 'self-confident')",1.3027854,1.205952,-0.015874557,-0.12943234,0.2531521,0.3354527,0.5256114,0.4877687,0.0378427
44,-0.54783446,-0.60694754,"('prejudiced', 'unprejudiced')",-1.1471658,-1.1343966,-0.74225104,-0.6910423,-1.4034226,-1.5955901,-0.9601684,-1.0069941,0.0468257
20,0.53707254,0.7131296,"('rough', 'thoughtful')",-1.2194915,-1.1415508,-0.62647164,-0.48651236,0.8806796,0.94479233,-0.1070527,0.0074647,-0.1145174
42,0.5302606,0.48193505,"('unreliable', 'reliable')",-0.4572997,-0.5759021,-0.40855163,-0.60072374,-2.7200818,-2.925208,-0.7639182,-0.9049747,0.1410565
8,-0.49084023,-0.43864632,"('unaffectionate', 'affectionate')",0.23379588,0.19458291,-1.8218628,-1.9747101,0.31517127,0.48751265,-0.440934,-0.4328153,-0.0081187
34,0.47451708,0.5148396,"('mean', 'honorable')",-0.5368679,-0.6349302,0.041565247,-0.009496398,6.1423306,6.227219,1.5303862,1.524408,0.0059782
41,-0.47134233,-0.48875347,"('unforgiving', 'forgiving')",-0.17468134,-0.36579156,0.38247317,0.19034246,0.20941375,0.0958942,-0.0135342,-0.1420771,0.1285429
62,0.45671323,0.5401964,"('incompetent', 'brilliant')",-1.4837598,-1.522167,-0.5692133,-0.6202873,-0.18511389,-0.092070386,-0.4453434,-0.423582,-0.0217614
59,-0.44989657,-0.6132328,"('foolish', 'wise')",1.8100137,1.6765738,-0.1765075,-0.28438786,0.27145883,0.24197212,0.3637671,0.2552313,0.1085358
48,0.44655076,0.5855104,"('unintelligent', 'intelligent')",-0.5782728,-0.52409846,-0.276246,-0.27284887,0.47914848,0.59945875,0.0177951,0.0970054,-0.0792103
54,-0.4426068,-0.42661357,"('incapable', 'capable')",0.26624846,0.036382392,-1.3398578,-1.4362577,0.71752036,0.7077259,-0.199674,-0.2796908,0.0800168
21,0.442483,0.5630697,"('immoral', 'moral')",-0.14942393,-0.23507343,0.8215251,0.67947984,-0.7963521,-0.84785974,0.079558,0.0399041,0.0396539
15,-0.43065077,-0.48392898,"('boring', 'funny')",0.70692784,0.679809,-0.5516017,-0.60253006,0.24770322,0.28986773,-0.0069054,-0.0291956,0.0222902
69,-0.4268061,-0.46431777,"('lazy', 'industrious')",1.7347893,1.7607329,0.9298154,1.0637286,-0.4728326,-0.50440246,0.4412415,0.4639353,-0.0226938
3,0.4072478,0.40458196,"('repellent', 'pleasant')",-1.0326585,-1.0884178,0.46839732,0.3889081,0.4414755,0.21439591,0.0711155,-0.020133,0.0912485
9,0.3940199,0.5174199,"('unaffectionate', 'caring')",1.0743628,1.033041,-0.78423095,-0.91657805,1.0573186,1.2303045,0.4353676,0.4660468,-0.0306792
75,-0.39306524,-0.510242,"('meek', 'impulsive')",-0.3674603,-0.58598846,-1.05643,-1.234516,-0.67741823,-0.59162796,-0.6235934,-0.7305937,0.1070003
50,-0.38542944,-0.44914433,"('clumsy', 'skillful')",1.2367634,1.1266468,0.61199605,0.45496398,0.14564773,0.1467995,0.4022444,0.3198165,0.0824279
38,0.36312297,0.38612297,"('untruthful', 'truthful')",0.7319971,0.638564,-0.05180388,-0.29108018,0.14189756,0.17834158,0.2963035,0.2279871,0.0683164
37,0.35258627,0.6002785,"('fake', 'genuine')",-0.49792683,-0.28116047,-0.6568296,-0.5077377,0.19854562,0.28819436,-0.1509061,0.0248937,-0.1757998
27,0.3362762,0.59266144,"('hardhearted', 'softhearted')",-1.3519979,-1.0583498,-1.5766473,-1.3717575,1.1850656,1.525486,-0.3518259,-0.07799,-0.2738359
57,0.3192351,0.44891715,"('unimaginative', 'imaginative')",0.33565876,0.3230029,0.64146197,0.4622505,-2.632267,-2.5549347,-0.3339778,-0.330191,-0.0037868
33,-0.28517705,-0.28360784,"('wrong', 'right')",1.2655296,1.2673048,-0.3858844,-0.4391548,-0.822572,-0.7259663,-0.057026,-0.045356,-0.01167
67,0.27936387,0.13323425,"('doubtful', 'determined')",2.2693205,2.22161,1.4111716,1.3905587,-0.19790211,-0.30632812,0.9404885,0.8597687,0.0807198
17,-0.2702983,-0.23141287,"('nasty', 'nice')",-0.21840137,-0.16143772,0.38477984,0.4191363,-0.3835828,-0.4115829,-0.1218757,-0.0963243,-0.0255514
52,-0.26762837,-0.34887463,"('irrational', 'rational')",1.0284373,0.8733654,-1.035098,-1.209245,-0.2489366,-0.26394895,-0.1308064,-0.2371758,0.1063694
6,-0.23914668,-0.2006108,"('distant', 'open')",0.99015117,0.9107578,-1.9102882,-2.000568,0.31056812,0.3648346,-0.2121789,-0.2313966,0.0192177
61,-0.22057177,-0.20622489,"('illogical', 'logical')",-0.86780787,-0.89968634,-0.8001361,-0.8314335,0.072843306,0.1123769,-0.4539181,-0.456242,0.0023239
26,0.20230192,0.19857833,"('hardhearted', 'benevolent')",0.8909278,0.81716144,0.08825949,-0.039629057,1.2068046,1.3060887,0.5970734,0.5705498,0.0265236
73,0.19385219,0.31061578,"('helpless', 'self-reliant')",1.1925298,1.1830966,-0.23734131,-0.259849,-3.7155461,-3.667589,-0.6416264,-0.6084314,-0.033195
25,0.19224072,0.09961572,"('egoistic', 'altruistic')",1.1674984,1.1577454,0.46827355,0.55568933,1.2481787,1.3037244,0.7690479,0.7791937,-0.0101458
64,-0.1904433,-0.2138706,"('shy', 'confident')",0.05620022,0.030509084,0.60891485,0.58983153,-6.362809,-6.5779896,-1.4720343,-1.5428799,0.0708456
83,-0.178729,-0.16267572,"('powerless', 'powerful')",0.5832408,0.5393743,-0.44494572,-0.5146583,-1.3526411,-1.2386035,-0.3482687,-0.3441408,-0.0041279
18,-0.17184618,-0.17649436,"('disagreeable', 'welcoming')",-0.9413151,-0.98909825,-1.0507219,-1.1256535,-0.38993272,-0.41645044,-0.638454,-0.6769242,0.0384702
66,0.157671,0.27934253,"('inactive', 'active')",-0.47162765,-0.44111666,-1.0952358,-0.99888736,0.41917965,0.6140312,-0.2475032,-0.1366576,-0.1108456
82,0.13056633,-0.1028215,"('poor', 'rich')",-0.6733699,-0.9462273,-0.34301952,-0.6156568,6.229252,6.163721,1.3358572,1.124754,0.2111032
78,-0.110171065,-0.040170416,"('nonresilient', 'resilient')",0.12537213,0.110955775,0.12642911,0.0039335843,0.068707034,0.22050117,0.0525843,0.073805,-0.0212207
30,-0.10756926,-0.02197079,"('intolerant', 'tolerant')",-0.057877272,-0.01522213,0.7605091,0.7307168,0.9380961,0.9768277,0.3832897,0.4175879,-0.0342982
84,0.06768565,0.10930826,"('inferior', 'superior')",1.273256,1.3081353,-0.04167808,-0.042416163,0.42647567,0.5314871,0.4314348,0.4766286,-0.0451938
2,0.06393047,-0.046573386,"('unlikable', 'likable')",0.028244048,-0.15790632,0.18113145,0.061853036,0.43192974,0.42114076,0.1763089,0.0696285,0.1066804
45,0.04248327,0.17442296,"('incompetent', 'competent')",-0.50848883,-0.6104021,0.3283574,0.10658019,-0.2958862,-0.21427226,-0.1083836,-0.1359178,0.0275342
79,-0.035993733,0.0042036767,"('wavering', 'unwavering')",0.6462467,0.3657754,-1.5025702,-1.7526363,-0.17454046,-0.19507836,-0.2667144,-0.3944339,0.1277195
0,0.023105413,0.058505967,"('unsociable', 'sociable')",-0.03782332,0.005362779,1.2443545,1.2082648,-0.29741013,-0.23981173,0.2330566,0.2580805,-0.0250239
68,-0.018851146,0.23902686,"('dependent', 'independent')",-1.501546,-1.4466374,-1.3782809,-1.1743863,-0.5957145,-0.5139248,-0.8735982,-0.7239804,-0.1496178
