,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
7,-0.8558165,-0.9739376,"('insensitive', 'sensitive')",-0.8748728,-0.85487527,-0.26558676,0.032916732,-0.32000375,-0.40756825,-2.8720703,-2.6786177,0.30029687,0.24378248,0.13570541,0.027678516,-0.6789068,-0.6586601,-0.0202467
38,-0.84656703,-0.78790003,"('untruthful', 'truthful')",-1.2421211,-1.0204923,-0.59241503,-0.52192956,-0.8858718,-0.76988465,-0.76083195,-0.61153764,-0.59838176,-0.49462602,0.24893063,0.25685492,-0.6681797,-0.5642164,-0.1039633
30,-0.8409442,-1.1104206,"('intolerant', 'tolerant')",-1.0515788,-1.0286329,-0.34947768,-0.00465786,-0.8145771,-0.8936282,-2.3460307,-2.2016528,0.47959322,0.3950164,-0.34365678,-0.5255416,-0.7523817,-0.7670739,0.0146922
8,-0.8399121,-0.60785484,"('unaffectionate', 'affectionate')",0.19301462,0.26363295,-1.9807599,-1.7211844,-0.27979285,-0.13092472,-0.24216354,-0.05873134,0.09347929,0.103012025,1.3599336,1.1965392,-0.2423144,-0.1365016,-0.1058128
9,-0.8243186,-0.63915384,"('unaffectionate', 'caring')",-0.36614573,-0.08092144,-1.5137786,-0.9519652,-0.90572363,-0.6783117,-1.0064157,-0.7156221,0.37399864,0.3826393,1.6137934,1.360072,-0.3755129,-0.1890376,-0.1864753
10,-0.81492394,-0.9459328,"('unsympathetic', 'sympathetic')",-2.0275047,-2.1360936,-0.6612897,-0.16963515,-0.32780486,-0.49634287,-3.7365835,-3.51079,0.17293587,0.07244062,0.29979113,0.052827507,-1.0136256,-1.0190753,0.0054497
27,-0.7663412,-0.6234687,"('hardhearted', 'softhearted')",-0.23043509,-0.27672607,-0.72931427,-0.72812986,-0.35532597,-0.24783051,-0.8119494,-0.7716728,-0.5362312,-0.5217141,0.51663667,0.45700344,-0.4161372,-0.3875055,-0.0286317
44,0.724223,0.41422632,"('prejudiced', 'unprejudiced')",-0.29062355,-0.4970141,-0.028230937,-0.50621,0.22637096,-0.03436767,0.89025146,0.61202174,-1.8215722,-1.8302708,-1.7253714,-1.7178265,-0.2892789,-0.5084916,0.2192127
36,-0.69871354,-0.5154841,"('hostile', 'amicable')",1.7643392,1.6979167,-0.081788756,-0.20520523,-1.2643917,-1.086425,1.957055,1.8626909,0.12630928,0.35236564,0.48507917,0.57613176,0.3268412,0.3831416,-0.0563004
33,0.68120277,0.8365693,"('wrong', 'right')",1.0616912,1.1508683,0.49655673,0.7928308,0.13805452,0.33699763,1.3801003,1.499749,0.5293087,0.7427802,-0.383846,-0.35265803,0.5575812,0.7153053,-0.1577241
70,-0.6531679,-0.7973889,"('lethargic', 'energetic')",-1.7638104,-1.9880172,0.51527286,0.62851334,-0.6414132,-0.75900924,-3.1667097,-3.0260334,0.21176095,-0.008523766,-0.32244346,-0.50869066,-0.8315016,-0.9227358,0.0912342
66,0.62173176,0.65667593,"('inactive', 'active')",1.1743989,1.1917838,0.49645978,0.52305734,0.030970037,0.11501359,1.0832529,1.0422366,1.3370247,1.2945821,1.5967581,1.7345809,0.9057995,0.9368472,-0.0310477
46,-0.61587024,-0.8173647,"('uncompetitive', 'competitive')",-2.6860094,-2.7896285,-0.9243376,-0.5757074,-0.24069163,-0.25518662,-4.4097557,-3.9411995,-0.14422768,0.021691415,-0.43201748,-0.46635872,-1.3504158,-1.2605363,-0.0898795
72,0.61145234,0.76373845,"('unambitious', 'ambitious')",0.71089196,0.87103826,-0.44328135,-0.36887544,0.43866587,0.915299,-1.0053105,-0.5720816,0.14635941,0.45282686,-0.50413233,-0.5587614,-0.0064792,0.2147406,-0.2212198
64,0.6090523,0.62537956,"('shy', 'confident')",0.11717716,0.17605457,0.021983948,0.11941658,0.7666005,0.93737066,-0.6687219,-0.49839324,-0.3441583,-0.18393789,-6.7795577,-6.271655,-0.8968034,-0.7279664,-0.168837
62,-0.6073666,-0.5388648,"('incompetent', 'brilliant')",-1.7071792,-1.5693514,-0.43533593,-0.02947993,-0.44490218,-0.35656357,-2.8630092,-2.5839725,-0.33583695,-0.31841838,-0.63748527,-0.81707084,-1.0044451,-0.8876745,-0.1167706
14,0.5272804,0.41738093,"('antisocial', 'social')",-0.2568796,-0.32942912,-0.025430575,0.11784358,0.7572721,0.7806464,-2.3239818,-2.2525342,1.348493,1.3533224,-0.8367271,-0.752376,-0.1157105,-0.0950208,-0.0206897
69,0.52523214,0.80515224,"('lazy', 'industrious')",1.7246845,1.6828481,0.99688846,0.6756939,0.8855254,1.2356117,3.4444563,3.4655263,0.8076221,0.9333501,-0.5028938,-0.1841439,1.1259307,1.2305771,-0.1046464
51,0.5052103,0.4083584,"('uneducated', 'educated')",0.39145494,0.28420997,0.7863465,0.8064091,0.99595267,1.0124798,-0.8546984,-0.79884803,1.0283632,0.8970013,-0.096339375,-0.2926239,0.3937557,0.3309981,0.0627576
58,0.4966676,0.4382036,"('undiscriminating', 'discriminating')",-0.33124077,-0.44840875,-0.49092275,-0.3813779,-0.16823658,0.06288544,-1.0693874,-0.80151194,0.4044035,0.48544413,0.6684885,0.7614006,-0.0700326,0.0166622,-0.0866948
6,-0.47543344,-0.13994569,"('distant', 'open')",1.142786,1.3899707,-0.46946925,-0.21569985,-0.48858625,-0.25517303,1.6077031,1.708147,0.5084524,0.5790096,0.55809915,0.5986022,0.3405074,0.5235587,-0.1830513
50,0.47082144,0.5737085,"('clumsy', 'skillful')",-0.15172686,-0.092096806,0.28846154,0.12776172,0.31442386,0.49633732,0.3634495,0.46037358,0.5220369,0.7468932,0.64900315,0.7382539,0.3509242,0.4358902,-0.084966
13,-0.45874575,-0.71237886,"('impolite', 'polite')",-0.22389808,-0.29723188,0.09533605,0.1620178,-0.2582414,-0.5933753,-2.25373,-2.2825205,-0.38050947,-0.4579171,-0.49766684,-0.69453704,-0.5682079,-0.6965633,0.1283554
74,0.457587,0.36758542,"('undedicated', 'dedicated')",0.1509705,0.1121063,0.13523674,0.5139651,0.19465244,0.24537204,-1.2621859,-0.9092573,0.70691085,0.64796525,-0.1186405,-0.082947165,0.0377902,0.1278271,-0.0900369
39,0.4563645,0.42407718,"('exploitative', 'cooperative')",0.32595026,0.33551583,0.7700508,0.8999533,0.5740909,0.68956196,-0.50877774,-0.4648028,0.28867644,0.25820816,0.2624789,0.16737686,0.3098334,0.3299844,-0.020151
31,-0.4386579,-0.051923323,"('evil', 'good')",0.9322342,1.1309259,-0.98987794,-0.9517542,-1.0702823,-0.81166476,1.8222159,1.8545945,-0.7891328,-0.58609116,-1.0298711,-0.63003296,-0.2233388,-0.0065637,-0.2167751
37,-0.43444112,-0.40641707,"('fake', 'genuine')",0.13917348,0.13639203,0.013823971,0.15029086,-0.3795288,-0.15620069,-0.86351115,-0.7102396,-0.8137063,-0.77008396,0.3869069,0.2011388,-0.2787547,-0.22216,-0.0565947
49,-0.42953256,-0.51023316,"('unable', 'able')",-0.021611277,0.02538372,-0.54368514,-0.5537469,-0.092974454,-0.13226934,-1.0687956,-1.115519,0.15017653,0.05347447,-0.41351026,-0.5598818,-0.3457047,-0.3989703,0.0532656
3,-0.42378104,-0.5193626,"('repellent', 'pleasant')",-0.92718625,-0.9687444,0.4103412,0.54695886,0.056006584,-0.29046622,-1.6338412,-1.5836524,-0.2912695,-0.3326769,0.80903995,0.7456945,-0.2858129,-0.3431784,0.0573655
21,0.4161239,-0.11056262,"('immoral', 'moral')",-0.9815944,-1.2829932,0.64978516,0.61017,0.6022812,0.27670506,-2.2849689,-2.4584842,0.72528327,0.47628248,-1.0924048,-1.3870546,-0.2807849,-0.5537053,0.2729204
56,0.41339707,0.08315697,"('impractical', 'practical')",0.1819219,0.07155406,0.6897003,0.89513624,1.1798133,0.9327352,-1.5765941,-1.4681586,0.055685934,-0.07890853,-0.79054904,-0.85755694,0.0219108,-0.0602917,0.0822025
55,-0.40626886,-0.4723009,"('incompetent', 'clever')",-0.88341326,-1.0750489,-0.42548302,0.039548744,0.9089344,0.7912425,-2.9906623,-2.7594879,0.7717786,0.74669695,-0.65959597,-0.7865484,-0.5263872,-0.5022711,-0.0241161
79,0.39708588,0.6025521,"('wavering', 'unwavering')",1.1076083,1.2568481,-0.043321773,-0.39000532,-0.05244361,0.10630678,2.1101758,2.0378804,0.360385,0.31841558,0.0263029,0.067376524,0.5579704,0.5713392,-0.0133688
68,0.38916484,0.3090293,"('dependent', 'independent')",-0.21221513,-0.15756929,-0.41364413,-0.23039874,0.26738662,0.33282778,0.3349207,0.18473078,-0.25564006,-0.3837746,-1.2243344,-1.1717778,-0.1591945,-0.1595618,0.0003673
19,-0.3869315,-0.31490627,"('inhospitable', 'hospitable')",-0.051388633,0.07891954,-0.018435437,0.08639683,-1.2578516,-1.0604223,0.26649067,0.24940924,-1.0253716,-1.1470063,0.39506143,0.47592923,-0.2969181,-0.2330971,-0.063821
78,-0.37862656,-0.37897417,"('nonresilient', 'resilient')",-0.44725487,-0.6237975,-0.5503627,-0.4161116,0.351355,0.23484993,-0.9132472,-0.88998353,0.39423913,0.43118575,0.66786605,0.73448104,-0.1251473,-0.1297643,0.004617
34,-0.36678058,-0.7859803,"('mean', 'honorable')",0.36920846,0.07039255,0.06401931,-0.3683314,-0.83422774,-0.87399024,-0.5151583,-0.65511024,0.7865485,0.5580359,5.939927,5.5806665,0.7776481,0.503669,0.2739791
63,-0.36308777,-0.28283724,"('unperceptive', 'insightful')",-1.2440968,-1.102921,-0.74224764,-0.60560125,-0.3251227,-0.2027933,-2.0092237,-1.8314503,1.0998149,1.1164348,0.13131472,0.061687946,-0.4932356,-0.4067829,-0.0864527
71,-0.36228085,-0.31945914,"('diffident', 'self-confident')",1.0772882,1.1349983,-0.95372385,-0.6336917,-0.010875827,-0.005971998,0.019657986,-0.16664101,0.057661653,0.15594333,0.20179185,0.18205473,0.004217,0.0496046,-0.0453876
83,0.35878047,0.46565694,"('powerless', 'powerful')",0.374117,0.49598333,-0.6236387,-0.43982312,0.61655354,0.80983347,-1.1940026,-0.9633491,0.18153517,0.49041027,-0.98502076,-0.96195304,-0.181668,-0.0147488,-0.1669192
87,0.32238376,0.11750389,"('unsuccessful', 'successful')",0.026515575,-0.13297175,0.4612515,0.101231165,0.42754352,0.34038702,-0.83286124,-0.9237034,1.9595525,2.1200836,0.4412933,0.6974554,0.4008113,0.3314266,0.0693847
80,-0.32210162,-0.2196631,"('dominated', 'dominating')",-0.713886,-0.91390383,0.31952307,0.40427384,-0.4028475,-0.26413926,-1.3819605,-1.2158074,-0.006084293,0.17813745,-1.1881262,-1.0698647,-0.5279262,-0.4429953,-0.0849309
53,0.32067946,0.5592986,"('uncreative', 'creative')",0.2627686,0.43377286,-1.1529468,-0.6539166,0.16559908,0.52945375,-0.39266512,-0.18659103,1.2579794,1.1791562,1.628911,1.6332663,0.2986179,0.4992057,-0.2005878
57,0.31984928,0.46220663,"('unimaginative', 'imaginative')",-1.0476626,-1.1347867,-0.36128834,0.010644335,0.28124598,0.35644007,-2.6190941,-2.2599404,0.12796879,0.20018579,-2.9089353,-2.7167535,-0.8868452,-0.7260005,-0.1608447
18,-0.31852952,-0.2510843,"('disagreeable', 'welcoming')",0.08863737,0.054079838,-1.1746634,-0.9881423,-0.53067636,-0.45833582,-0.5692257,-0.5977604,1.0873973,0.99767894,-0.637581,-0.67170715,-0.2935202,-0.2736102,-0.01991
22,-0.31838936,-0.4702759,"('untrustworthy', 'trustworthy')",-1.5159491,-1.6481978,0.087250814,-0.03936239,-0.12712595,-0.25015166,-2.0695748,-2.1045382,0.024656624,-0.23193848,-1.3047874,-1.5092543,-0.7462742,-0.8933884,0.1471142
35,-0.31543076,0.18558078,"('corrupt', 'incorrupt')",2.0839598,2.319927,-0.2983448,-0.3295876,-0.7073098,-0.47370994,4.0168986,3.887825,-0.38025135,-0.19850558,-0.24803628,-0.01688648,0.5930693,0.7678061,-0.1747368
41,-0.3055446,-0.07516429,"('unforgiving', 'forgiving')",-0.06368831,0.033622418,-0.27238557,-0.086830616,0.44281906,0.432185,-1.290619,-1.0035021,0.64220804,0.6725708,0.1248963,-0.15769278,-0.1031877,-0.0264017,-0.076786
0,-0.2981725,-0.3092852,"('unsociable', 'sociable')",-0.24459478,-0.33005425,-0.035664376,0.3799152,0.6644772,0.522005,-2.2406037,-2.2187848,0.9840548,0.9621439,-0.28854617,-0.21838966,-0.2084357,-0.1732071,-0.0352286
40,0.29347432,0.7231176,"('stingy', 'generous')",0.4397258,0.52658147,-1.2655325,-0.83163613,0.59212697,0.9533311,-0.49454528,0.07481375,-0.12258837,0.13815093,-2.447295,-2.2878819,-0.4292334,-0.1005033,-0.3287301
54,0.28628135,0.09094633,"('incapable', 'capable')",-0.11956957,-0.18076643,-0.1053858,0.038973354,-0.2794171,-0.35960722,0.10291639,-0.1372647,0.46507353,0.36105257,1.0192494,0.8242422,0.1955926,0.0910823,0.1045103
85,0.2767455,0.6433229,"('insignificant', 'prestigious')",1.8037183,2.1873188,-0.93329906,-0.8650623,-0.98892754,-0.54393584,2.7184732,2.9040787,1.3793322,1.6053554,0.2745552,0.48744318,0.6472282,0.9169316,-0.2697034
32,-0.23484045,-0.33453006,"('unkind', 'kind')",-0.6716072,-0.59440947,-0.2088145,0.050662674,-0.062922366,-0.022084463,-1.6430656,-1.507753,0.461411,0.30458584,0.8445418,0.48832458,-0.216471,-0.2307434,0.0142724
75,0.19806048,0.34184402,"('meek', 'impulsive')",-0.08399318,0.03954184,0.21685015,-0.07002297,-0.35610706,-0.31740728,1.3868709,1.4175893,-0.5463924,-0.45486975,0.08880328,0.22728586,0.129156,0.1691373,-0.0399813
15,-0.19354698,-0.0026727617,"('boring', 'funny')",0.889811,0.9412659,0.72976756,0.51294065,0.19793047,0.21034977,0.06167553,0.05500894,0.30041683,0.25457448,0.035360094,0.081276156,0.2887735,0.293249,-0.0044755
23,-0.19092852,-0.49506986,"('insincere', 'sincere')",-0.94461876,-1.0717685,-0.28193158,-0.21141742,-0.7125083,-0.886782,-2.398414,-2.3644295,0.009990127,-0.1352222,5.558717,4.8028216,0.1486151,-0.0516955,0.2003106
52,0.1645191,0.43469673,"('irrational', 'rational')",1.0016114,1.1652741,-0.8083458,-0.8621035,0.39645827,0.46183324,1.0515847,1.0891242,0.5690228,0.6991527,-0.006989248,0.115725055,0.3382659,0.4433861,-0.1051202
82,0.16404775,-0.13256598,"('poor', 'rich')",-0.9294357,-1.0586257,-0.70280147,-0.55164695,-0.05338187,-0.13329092,-1.6787218,-1.5505141,-0.019545786,-0.2072918,5.4400234,4.9862213,0.3171692,0.1931837,0.1239855
65,-0.1496246,-0.56951475,"('insecure', 'secure')",-0.3565571,-0.5795073,0.2327639,-0.03603989,0.4910527,0.19491082,-2.5296547,-2.663012,0.06312901,0.016581938,-0.70619416,-0.83916324,-0.422155,-0.639392,0.217237
81,0.13832425,-0.17681366,"('submissive', 'aggressive')",-1.8771588,-2.0503337,1.2399836,1.311019,0.39157277,-0.047329575,-2.3035438,-2.402421,0.396407,0.16131264,-1.5375674,-1.7218968,-0.507426,-0.7037804,0.1963544
11,-0.13331005,-0.3737067,"('unhelpful', 'helpful')",-0.76109123,-1.0131923,-0.63748825,-0.78311867,-0.27839765,-0.37618,-2.0555701,-1.9586072,-0.76658994,-0.8498204,1.9300325,1.732663,-0.3860593,-0.5174231,0.1313638
12,0.12784553,0.07977246,"('unsupportive', 'supportive')",-0.07825849,-0.14926118,-0.7263496,-0.43887332,-0.14507687,-0.045894008,-1.5968106,-1.3423702,1.1178201,1.1500465,-1.9392464,-1.9449142,-0.4628681,-0.3844991,-0.078369
25,0.059464652,0.29418987,"('egoistic', 'altruistic')",1.4347239,1.4233584,-0.88761914,-0.6287401,-0.12659042,0.012896653,0.7489446,0.69967055,0.5435869,0.649632,1.2019501,1.259764,0.4249229,0.5301102,-0.1051873
43,-0.05639324,-0.24269319,"('irresponsible', 'responsible')",-1.1337879,-1.1800188,0.21522237,0.65268636,0.26806724,0.29165354,-2.7610438,-2.5955188,-0.5593132,-0.57662576,0.3690977,0.18079706,-0.522593,-0.4956742,-0.0269188
5,-0.05369501,0.19610916,"('distant', 'outgoing')",0.6655756,0.90066963,-0.5404306,-0.34475142,-0.4552323,-0.123076394,1.5450633,1.650286,0.2004649,0.3209685,0.2553197,0.4506148,0.2310094,0.4358315,-0.2048221
26,-0.03199012,0.331938,"('hardhearted', 'benevolent')",0.95371914,1.0154871,-0.586337,0.1222353,-0.4487863,0.06599281,0.081772946,0.23806855,2.7348526,2.8774836,1.4817401,1.6329207,0.597853,0.8977323,-0.2998793
47,0.019418614,-0.32289907,"('stupid', 'smart')",-0.096781164,-0.30471596,0.2921105,0.323851,-0.14446102,-0.43222433,-0.45840758,-0.59260905,0.9077196,0.7900432,4.8225374,4.3149395,0.7631623,0.5394836,0.2236787
61,0.017441295,0.0176846,"('illogical', 'logical')",0.19299638,0.15896757,0.12613487,0.3628436,0.59357923,0.59149736,-0.2578007,-0.26043516,1.0795356,1.1620197,0.018083263,0.036925912,0.2528528,0.2956434,-0.0427906
16,0.010492589,0.12984931,"('unpopular', 'popular')",-0.4582988,-0.32388723,-0.14226057,-0.037265263,-0.106470644,-0.0810584,0.91257,0.9055507,0.14073107,0.26463106,0.21569867,0.3815803,0.0817803,0.1770572,-0.0952769
76,-0.0062969904,-0.318254,"('anxious', 'daring')",-0.099624716,-0.38921216,0.11190767,-0.10350789,0.11545107,-0.19413525,-1.6354183,-1.848071,1.2786381,1.0318981,-0.077166766,-0.20449515,-0.0446443,-0.2893968,0.2447525
17,-0.0025909394,-0.0077367164,"('nasty', 'nice')",1.0364236,1.0315071,-0.041105956,-0.07528257,-0.33083525,-0.26148874,-0.1687694,-0.13081114,0.045862317,0.19692075,-0.72610605,-0.4653676,-0.0267317,0.0411059,-0.0678376
