,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,male-female
33,1.0892555,0.92657894,"('wrong', 'right')",1.6682899,1.5411513,-0.11555915,-0.10913339,0.8806621,0.7861989,0.0944632
43,-1.059484,-0.9392976,"('irresponsible', 'responsible')",0.47160593,0.42118096,0.2305508,0.21423618,-0.1191091,-0.1012935,-0.0178156
44,1.0571363,1.2071003,"('prejudiced', 'unprejudiced')",-1.2138847,-0.9706586,-1.350506,-1.2277188,-0.5024181,-0.3304257,-0.1719924
21,-1.0101551,-0.63503426,"('immoral', 'moral')",0.5601965,0.59479535,-1.1357836,-1.1698885,-0.5285807,-0.4033758,-0.1252049
36,0.9778532,0.29614908,"('hostile', 'amicable')",0.17408335,-0.21221615,0.65804154,0.54436976,0.603326,0.2094342,0.3938918
45,-0.9725633,-0.72410923,"('incompetent', 'competent')",-0.09902172,-0.1176455,-0.11137977,-0.23713955,-0.3943216,-0.3596314,-0.0346902
12,-0.8738161,-0.8638565,"('unsupportive', 'supportive')",0.56466556,0.42758036,-1.5810574,-1.6780372,-0.6300693,-0.7047711,0.0747018
51,-0.86500776,-0.7038746,"('uneducated', 'educated')",-0.33331963,-0.33053237,-0.037109092,0.003311567,-0.4118122,-0.3436985,-0.0681137
73,0.84263873,0.7991141,"('helpless', 'self-reliant')",0.2197492,0.12699035,-3.067437,-2.8542142,-0.6683497,-0.6427033,-0.0256464
88,-0.8342689,-0.96408236,"('low', 'eminent')",0.051109247,-0.14000985,0.121294335,-0.025551919,-0.2206218,-0.3765481,0.1559263
14,-0.81682426,-0.354481,"('antisocial', 'social')",0.05059388,0.06380914,-1.0416957,-0.98197156,-0.6026421,-0.4242145,-0.1784276
74,-0.80772597,-0.8135904,"('undedicated', 'dedicated')",0.54898435,0.4541326,0.06456734,0.11848687,-0.0647248,-0.0803237,0.0155989
28,-0.79054636,-0.94153243,"('disloyal', 'loyal')",0.5232196,0.31810662,0.93574697,0.7669994,0.2228067,0.0478579,0.1749488
79,0.78407997,0.355455,"('wavering', 'unwavering')",-0.9888027,-1.0669255,0.11213972,0.0072526503,-0.030861,-0.2347393,0.2038783
4,0.7822577,0.5752054,"('disliked', 'liked')",-0.07271724,-0.21138379,-5.945612,-5.959877,-1.7453572,-1.8653518,0.1199946
56,-0.76407665,-0.38090053,"('impractical', 'practical')",0.29478163,0.285928,-0.7109892,-0.64509445,-0.3934281,-0.246689,-0.1467391
72,-0.7416974,-0.7402839,"('unambitious', 'ambitious')",0.2850032,0.19917081,-0.8971097,-0.84311473,-0.451268,-0.4614093,0.0101413
82,-0.7349372,-0.68919563,"('poor', 'rich')",0.13020858,0.023404645,6.0025606,5.924015,1.7992773,1.7527413,0.046536
61,-0.71952456,-0.5640735,"('illogical', 'logical')",0.74102104,0.72244734,0.074856065,0.10889536,0.0321175,0.0890897,-0.0569722
30,-0.7029838,-0.40184018,"('intolerant', 'tolerant')",0.82810473,0.77689916,0.9107789,0.8485461,0.3453,0.4078683,-0.0625683
75,0.6982358,0.44143528,"('meek', 'impulsive')",-0.122702755,-0.19744508,-0.2899878,-0.31455877,0.0951817,-0.0235229,0.1187046
3,-0.68081087,-0.70695496,"('repellent', 'pleasant')",-0.75078243,-0.6838049,0.25175735,0.28204662,-0.3932786,-0.3695711,-0.0237075
25,0.6804624,0.28287813,"('egoistic', 'altruistic')",0.9658722,0.9139009,1.7565961,1.7740389,1.1343102,0.9902727,0.1440375
67,0.6784601,1.0187922,"('doubtful', 'determined')",0.4800257,0.6604932,-0.5037546,-0.4834767,0.2182438,0.3986029,-0.1803591
5,0.655215,0.30946165,"('distant', 'outgoing')",-0.16811223,-0.28453112,0.12220739,0.15681037,0.2031034,0.0605803,0.1425231
39,0.64265627,0.82040423,"('exploitative', 'cooperative')",1.1093407,1.2104491,0.06611584,0.13390109,0.6060376,0.7215848,-0.1155472
1,-0.64025325,-1.2069334,"('unfriendly', 'friendly')",1.8569107,1.2549502,2.3992944,2.0350702,1.2053173,0.6943623,0.510955
13,-0.6109688,-0.36294833,"('impolite', 'polite')",0.24154668,0.28556362,-0.46846503,-0.46031544,-0.2792957,-0.1792334,-0.1000623
68,-0.61052966,-0.50458276,"('dependent', 'independent')",-0.890207,-0.88803375,-0.70995307,-0.7013015,-0.7368966,-0.6979727,-0.0389239
59,0.6068359,0.3384506,"('foolish', 'wise')",0.9377671,0.82580316,0.81358457,0.74286366,0.7860626,0.6357058,0.1503568
85,0.6052393,-0.071790114,"('insignificant', 'prestigious')",0.65041935,0.42749256,1.090788,0.82297075,0.7821488,0.3928911,0.3892577
80,-0.58021235,-0.120772585,"('dominated', 'dominating')",-1.0126737,-0.70954496,-1.7639675,-1.5611095,-1.1189512,-0.7971423,-0.3218089
20,-0.5740313,-0.31390664,"('rough', 'thoughtful')",0.57987803,0.55202985,1.4287001,1.3545208,0.4781823,0.5308813,-0.052699
7,-0.56684625,-0.57500833,"('insensitive', 'sensitive')",1.0091751,0.8109056,0.73845804,0.63182694,0.3935956,0.2892414,0.1043542
71,0.5629097,0.29774058,"('diffident', 'self-confident')",1.7905399,1.6012353,0.76870865,0.7792593,1.0407194,0.892745,0.1479744
49,-0.56098455,-0.441626,"('unable', 'able')",0.0073998985,0.08816234,-0.27666909,-0.18956739,-0.2767512,-0.1810104,-0.0957408
23,-0.52170986,-0.5591438,"('insincere', 'sincere')",0.63621086,0.5536105,5.1468716,4.9979486,1.7537909,1.6641385,0.0896524
66,0.4927665,0.33545706,"('inactive', 'active')",-0.48103404,-0.53515416,0.9950428,1.0005385,0.3355918,0.2669471,0.0686447
2,0.48868564,0.47162834,"('unlikable', 'likable')",0.24356237,0.17446978,0.69887215,0.7656181,0.4770401,0.4705721,0.006468
32,-0.46994573,-0.5597878,"('unkind', 'kind')",-0.14248118,-0.2796421,0.85361254,0.8207485,0.0803952,-0.0062271,0.0866223
9,-0.42906308,-0.9312434,"('unaffectionate', 'caring')",1.2726313,0.93020636,1.3711832,1.2315495,0.7382504,0.4101708,0.3280796
18,-0.42333344,-0.4661151,"('disagreeable', 'welcoming')",-0.29295135,-0.36234492,-0.17478861,-0.14929433,-0.2970244,-0.3259181,0.0288937
41,0.42160928,0.35614762,"('unforgiving', 'forgiving')",0.092305854,-0.08455295,0.11348124,-0.0006421283,0.2091321,0.0903175,0.1188146
52,0.41900992,-0.113307044,"('irrational', 'rational')",1.1330328,0.96289104,0.47147462,0.4064617,0.6745058,0.4186819,0.2558239
50,0.4120294,0.40880966,"('clumsy', 'skillful')",-0.06218256,-0.022515299,0.43724436,0.44478503,0.2623637,0.2770265,-0.0146628
17,0.39642859,0.57149243,"('nasty', 'nice')",0.26143083,0.1601222,-0.4989905,-0.45087722,0.0529563,0.0935791,-0.0406228
31,0.39000142,-0.13218698,"('evil', 'good')",0.016182441,-0.091536224,-0.2988738,-0.33612898,0.03577,-0.1866174,0.2223874
42,-0.377785,-0.2470042,"('unreliable', 'reliable')",-1.5461202,-1.5813448,-2.9964142,-2.771286,-1.6401065,-1.5332117,-0.1068948
38,-0.37289214,-0.5399825,"('untruthful', 'truthful')",-0.2628503,-0.4240922,-0.14898604,-0.3064403,-0.2615762,-0.423505,0.1619288
6,0.357589,-0.19123589,"('distant', 'open')",-0.42783087,-0.6002451,0.7688388,0.7475265,0.2328657,-0.0146515,0.2475172
15,0.34847367,0.32608542,"('boring', 'funny')",0.5520295,0.46983314,0.29439342,0.3399126,0.3982989,0.3786104,0.0196885
76,-0.3431803,0.020751024,"('anxious', 'daring')",-0.592019,-0.4795654,-0.1355806,-0.15718213,-0.3569266,-0.2053322,-0.1515944
27,-0.33857587,-0.53563976,"('hardhearted', 'softhearted')",-0.07855522,-0.18233857,1.6416234,1.5789963,0.4081641,0.287006,0.1211581
22,-0.30102223,0.06252058,"('untrustworthy', 'trustworthy')",-0.5666896,-0.4014922,-1.0749797,-0.9844537,-0.6475639,-0.4411418,-0.2064221
24,0.26566046,0.27800167,"('dishonest', 'honest')",0.3056081,0.22843942,0.60633117,0.5614517,0.3925332,0.3559643,0.0365689
37,0.25492442,0.38195312,"('fake', 'genuine')",-0.19426286,-0.22665909,0.34722012,0.37838084,0.1359606,0.1778916,-0.041931
54,-0.24912181,-0.45697725,"('incapable', 'capable')",0.48495817,0.42562196,0.9867544,1.0505551,0.4075303,0.3397333,0.067797
29,0.23727627,0.2147242,"('unfair', 'fair')",-0.041908003,-0.115012094,-0.24789363,-0.33175826,-0.0175085,-0.0773487,0.0598402
8,-0.23295718,-0.79501265,"('unaffectionate', 'affectionate')",0.82739174,0.5123815,1.0389183,0.8332261,0.5444509,0.1835316,0.3609193
87,0.21360393,0.4649261,"('unsuccessful', 'successful')",0.61991215,0.68159974,0.67831886,0.7233456,0.503945,0.6232905,-0.1193455
64,-0.1742433,0.25496465,"('shy', 'confident')",-0.9261128,-0.7799297,-6.54876,-6.3197556,-2.5497053,-2.2815736,-0.2681317
16,0.15870096,-0.05307373,"('unpopular', 'popular')",0.23451905,0.13942608,1.0512466,1.0016637,0.4814889,0.362672,0.1188169
34,0.088436276,0.025380995,"('mean', 'honorable')",0.73762506,0.6429105,5.6603923,5.546716,2.1621512,2.0716693,0.0904819
19,-0.05318443,-0.2182664,"('inhospitable', 'hospitable')",-0.45629275,-0.5351853,0.0251199,-0.024324546,-0.1614524,-0.2592587,0.0978063
84,-0.035343625,0.0873794,"('inferior', 'superior')",1.4247028,1.4971437,1.0174185,0.8802416,0.8022592,0.8215883,-0.0193291
40,0.023095444,-0.19276126,"('stingy', 'generous')",-0.29855365,-0.39902094,-1.1288046,-1.2733477,-0.4680876,-0.62171,0.1536224
47,0.0067474777,0.20715688,"('stupid', 'smart')",0.8951699,0.8957341,5.273616,5.3161206,2.0585111,2.1396705,-0.0811594
26,0.0038134153,-0.38064626,"('hardhearted', 'benevolent')",1.6152352,1.347103,1.9525484,1.6858758,1.1905324,0.8841108,0.3064216
