,merrill_male,merrill_female,tuple,lynch_male,lynch_female,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
54,1.1801885,1.4100072,"('incapable', 'capable')",0.76718736,0.8606461,1.2864077,1.4502084,0.44509783,0.532942,1.3771718,1.5029799,1.0112106,1.1513567,-0.1401461
29,1.1681917,1.1960136,"('unfair', 'fair')",0.46418557,0.43492374,0.032649636,-0.09903244,-0.48366755,-0.5003158,-0.541728,-0.6363291,0.1279263,0.079052,0.0488743
70,-1.131507,-0.91843516,"('lethargic', 'energetic')",-0.24699682,-0.18063886,0.8463332,1.0828229,-1.5471435,-1.536064,0.6115505,0.5535193,-0.2935527,-0.1997592,-0.0937935
36,1.0687573,1.1015111,"('hostile', 'amicable')",0.7780161,0.85303366,-0.2658429,-0.18917641,1.4067482,1.5057602,0.46181962,0.5607999,0.6898996,0.7663857,-0.0764861
42,1.0590535,1.4133297,"('unreliable', 'reliable')",1.8029889,2.0927267,1.5793756,1.7233338,0.07533648,0.17692123,-2.6754344,-2.767575,0.3682641,0.5277473,-0.1594832
14,-1.0499951,-0.394646,"('antisocial', 'social')",-1.1547959,-0.6131636,0.67200744,1.0612903,-0.71571046,-0.42815894,-1.4008818,-0.99771565,-0.7298752,-0.2744788,-0.4553964
28,-1.017472,-0.66743237,"('disloyal', 'loyal')",-1.384148,-1.2659124,-0.7271336,-0.6523298,-1.808299,-1.8508861,1.0333376,0.93872035,-0.7807429,-0.6995681,-0.0811748
3,-1.0095863,-0.9932943,"('repellent', 'pleasant')",-1.0186269,-1.036738,-0.73700565,-0.5554755,0.6896106,0.790835,0.103269696,0.13205227,-0.3944677,-0.3325241,-0.0619436
27,-0.9612483,-1.0613577,"('hardhearted', 'softhearted')",-0.6269967,-0.6890183,-0.48157135,-0.69923747,-0.536557,-0.62307364,1.4712772,1.2595408,-0.2270192,-0.3626293,0.1356101
71,0.9232813,1.1480175,"('diffident', 'self-confident')",1.470162,1.6874022,0.20144613,0.27974725,0.080387965,0.05213098,1.0780483,1.0422506,0.7506652,0.8419097,-0.0912445
59,0.8843633,0.8157097,"('foolish', 'wise')",0.7488776,0.50939494,1.1871108,0.9394242,0.055823535,-0.03632465,0.8432921,0.7375992,0.7438934,0.5931607,0.1507327
72,0.88145816,0.9514181,"('unambitious', 'ambitious')",-0.03835011,-0.20493652,-0.6237342,-0.6643928,-0.49099255,-0.607365,-0.6061779,-0.817595,-0.1755593,-0.2685742,0.0930149
75,0.85821927,0.7061661,"('meek', 'impulsive')",0.9365714,0.8644018,0.36797968,0.6528087,1.6978415,1.7889833,-0.17306975,-0.1080527,0.7375084,0.7808614,-0.043353
13,-0.8057052,-0.61453056,"('impolite', 'polite')",-1.3113556,-1.1154616,-0.2573325,-0.23934884,-0.827506,-0.9099009,-0.41472456,-0.3349421,-0.7233248,-0.6428368,-0.080488
40,0.8049268,0.8782663,"('stingy', 'generous')",0.6199591,0.55779016,-0.1930601,-0.10233173,-0.093368344,-0.20471177,-1.6410366,-1.8337293,-0.1005158,-0.1409433,0.0404275
48,-0.763753,-0.7625691,"('unintelligent', 'intelligent')",-1.5030522,-1.6552794,-0.13167222,-0.31719765,-2.580006,-2.77987,0.72826964,0.46934408,-0.8500427,-1.0091145,0.1590718
49,-0.7389642,-0.58039033,"('unable', 'able')",-0.4869029,-0.243837,0.1058722,0.40041757,-1.0722566,-0.83461964,-0.21900962,0.023531917,-0.4822522,-0.2469795,-0.2352727
82,-0.7327694,-0.5028862,"('poor', 'rich')",-1.9111626,-1.7771248,-0.19339642,-0.023521982,-1.0684435,-1.1726415,6.427897,6.38536,0.504425,0.5818371,-0.0774121
37,-0.7244626,-0.7254188,"('fake', 'genuine')",-0.45462427,-0.6154907,-0.4406279,-0.47926772,-1.0109879,-0.98709506,0.20128714,0.15809941,-0.4858831,-0.5298346,0.0439515
30,-0.6963256,-0.2060867,"('intolerant', 'tolerant')",-1.6345599,-1.1884139,-0.28488237,-0.13469107,-1.7598166,-1.5479045,0.4300381,0.53201807,-0.7891093,-0.5090156,-0.2800937
57,-0.6687656,-0.26224786,"('unimaginative', 'imaginative')",-1.5167454,-1.3416843,-0.4585166,-0.23754515,-1.3163291,-1.2890004,-3.0045118,-3.2114284,-1.3929737,-1.2683812,-0.1245925
34,0.6581506,0.75997823,"('mean', 'honorable')",0.58168936,0.7050196,0.43207794,0.57902396,0.5648493,0.5686418,6.459874,6.610207,1.7393284,1.844574,-0.1052456
21,-0.64597046,-0.18063766,"('immoral', 'moral')",-0.72562957,-0.37213388,0.08785026,0.59340346,-2.2485025,-2.0128427,-1.25926,-1.0329492,-0.9583025,-0.601032,-0.3572705
24,-0.6317141,-0.15508762,"('dishonest', 'honest')",-0.56507915,-0.4273097,-0.7124725,-0.6997185,-2.217921,-2.2109733,0.8600353,0.80232996,-0.6534303,-0.5381518,-0.1152785
16,0.5522242,0.5062702,"('unpopular', 'popular')",-0.08000443,-0.20468001,0.6109241,0.59967893,0.3546278,0.37327027,1.1284791,1.1561587,0.5132502,0.4861396,0.0271106
41,-0.5402378,0.15113854,"('unforgiving', 'forgiving')",-0.30389032,0.26777142,-0.39025795,-0.025324505,-0.9358605,-0.6942771,-0.4309441,-0.34708455,-0.5202381,-0.1295552,-0.3906829
15,-0.4943804,-0.33660904,"('boring', 'funny')",0.17796354,0.3077758,0.39441994,0.34145543,-0.60988027,-0.5446501,0.12938467,0.23732214,-0.0804985,0.0010588,-0.0815573
76,-0.4888403,-0.2159751,"('anxious', 'daring')",-0.5144,-0.36647123,1.5989321,1.85136,-0.39130235,-0.29062364,-0.26769847,-0.20984143,-0.0126618,0.1536897,-0.1663515
11,-0.46955097,-0.08649254,"('unhelpful', 'helpful')",-1.3370006,-1.041864,-0.6433126,-0.38222292,-1.0789421,-0.9888053,2.4087512,2.366056,-0.224011,-0.0266658,-0.1973452
19,-0.44474167,-0.16125275,"('inhospitable', 'hospitable')",0.19833897,0.3828475,-0.6960251,-0.51556164,-0.3907116,-0.18715946,-0.2511056,-0.15229952,-0.316849,-0.1266852,-0.1901638
68,-0.43546364,-0.7451687,"('dependent', 'independent')",0.4176324,0.24794006,-0.49906927,-0.6387116,-1.3018883,-1.3298265,-0.3886059,-0.41617596,-0.441479,-0.5763885,0.1349095
86,-0.42918938,-0.10832693,"('uninfluential', 'influential')",-0.48470306,-0.3806086,0.045863293,0.01912462,-1.4030154,-1.419021,0.34333777,0.3169437,-0.3855413,-0.3143776,-0.0711637
44,-0.4205433,-0.9469966,"('prejudiced', 'unprejudiced')",-0.08953474,-0.49909896,-0.48315972,-0.73782885,0.08151923,-0.16677195,-1.7012529,-1.7677591,-0.5225943,-0.8236911,0.3010968
60,-0.40821335,-0.09243265,"('inefficient', 'efficient')",-1.2111964,-1.0683508,-0.024155712,-0.027984742,-1.865949,-1.9392519,-0.01690697,-0.045924664,-0.7052843,-0.6347889,-0.0704954
4,-0.37642395,-0.1589392,"('disliked', 'liked')",0.68580365,0.88973343,-0.020857345,0.19256948,-0.34215686,-0.12515134,-6.5259542,-6.500915,-1.3159178,-1.1405405,-0.1753773
7,-0.36358133,-0.009395316,"('insensitive', 'sensitive')",-0.9063232,-0.79491276,-0.11653404,0.095643505,-1.3881272,-1.3430152,0.6210432,0.59133345,-0.4307045,-0.2920692,-0.1386353
8,0.3519527,0.37027663,"('unaffectionate', 'affectionate')",0.90634376,0.8329208,-0.03161194,-0.08509252,-0.27791804,-0.28637904,1.3458846,1.1257336,0.4589302,0.3914919,0.0674383
18,-0.34846845,-0.08849913,"('disagreeable', 'welcoming')",0.2735902,0.60464424,0.5055167,0.7002852,-1.0744188,-0.9196508,-0.46665508,-0.39042565,-0.2220871,-0.0187292,-0.2033579
43,0.34816888,0.6304748,"('irresponsible', 'responsible')",0.16990727,0.32952988,-0.26614386,-0.14122558,-1.179568,-1.2612641,0.4614672,0.33517495,-0.0932337,-0.021462,-0.0717717
74,0.34161982,0.7159613,"('undedicated', 'dedicated')",0.6341794,0.76394904,0.7176887,0.8027387,-0.33438787,-0.23235518,0.49481404,0.46003026,0.3707828,0.5020648,-0.131282
50,0.3206992,0.5120767,"('clumsy', 'skillful')",0.8682504,0.998378,1.6833652,1.915487,0.30216736,0.6752902,0.7921504,0.7882166,0.7933266,0.9778897,-0.1845631
32,-0.29470107,0.072203875,"('unkind', 'kind')",-0.18201748,0.015040852,0.09457372,0.16116299,-1.2285964,-1.2208551,1.1449136,1.2015516,-0.0931655,0.0458208,-0.1389863
67,0.2825791,0.32323846,"('doubtful', 'determined')",0.025337778,0.15902193,0.15320076,0.1343109,0.008888923,0.0014475137,-0.6444233,-0.47568563,-0.0348834,0.0284666,-0.06335
17,-0.27405423,-0.13533317,"('nasty', 'nice')",-1.2623323,-1.2003273,-0.42754844,-0.34383878,-0.37084287,-0.32338238,-1.0221875,-0.91231954,-0.6713931,-0.5830402,-0.0883529
65,-0.27010274,-0.1686365,"('insecure', 'secure')",-0.8607398,-0.7379423,0.5142731,0.3937899,-1.4624546,-1.5343012,-0.54210246,-0.5695302,-0.5242253,-0.5233241,-0.0009012
63,0.25268066,0.5449106,"('unperceptive', 'insightful')",0.7537995,1.0340071,1.6204118,1.9029789,-0.86164916,-0.7897092,1.590543,1.59095,0.6711572,0.8566275,-0.1854703
23,-0.24988961,0.13774496,"('insincere', 'sincere')",-1.1682273,-0.90630203,-0.43303904,-0.29916397,-2.2382486,-2.2305944,6.19064,6.148677,0.4202471,0.5700723,-0.1498252
31,0.24737206,0.20735794,"('evil', 'good')",0.12396921,0.09330617,-0.26449004,-0.50939775,1.1783501,1.0240089,-0.87139505,-1.0379422,0.0827613,-0.0445334,0.1272947
64,0.1587502,0.1311183,"('shy', 'confident')",-0.027558764,-0.09568407,0.09038889,0.13310662,0.30944943,0.38544828,-6.8212876,-6.8532524,-1.2580516,-1.2598527,0.0018011
56,-0.15069124,0.1350618,"('impractical', 'practical')",-0.560577,-0.29179975,-0.3317442,-0.27181938,-1.2797334,-1.2847278,-0.27485678,-0.18440236,-0.5195205,-0.3795375,-0.139983
88,0.14493744,0.45221108,"('low', 'eminent')",-0.9257974,-0.7592618,-0.032599583,0.17789848,-1.599094,-1.363444,0.4196367,0.4340828,-0.3985834,-0.2117027,-0.1868807
51,-0.07399015,0.1510879,"('uneducated', 'educated')",-0.0705176,-0.14267306,1.4319661,1.4525857,-0.6709481,-0.60581493,1.0650349,1.1162982,0.336309,0.3942968,-0.0579878
80,-0.065205075,-0.09562331,"('dominated', 'dominating')",0.044077303,-0.0050781667,0.2579308,0.35259527,-0.14609784,-0.0141434595,-1.3128364,-1.2493335,-0.2444263,-0.2023166,-0.0421097
62,-0.06048235,0.37988213,"('incompetent', 'brilliant')",-0.38808742,-0.080547616,-0.22443995,0.19630301,-1.568222,-1.4252069,0.48289612,0.52317667,-0.3516672,-0.0812785,-0.2703887
35,0.033867978,-0.28161126,"('corrupt', 'incorrupt')",0.11728896,-0.11556326,-0.38807416,-0.62867826,1.3602686,1.3271668,0.058092676,0.0799304,0.2362888,0.0762489,0.1600399
38,-0.025852453,0.34242,"('untruthful', 'truthful')",-0.16688976,0.09668335,-0.46996313,-0.32198146,-0.3264934,-0.25567794,0.6115917,0.58570796,-0.0755214,0.0894304,-0.1649518
47,-0.0115905125,0.23840192,"('stupid', 'smart')",-0.8063172,-0.43543744,0.23615228,0.44832927,-0.9380192,-0.8373794,5.407148,5.5992227,0.7774746,1.0026274,-0.2251528
46,-0.00061061606,0.28035086,"('uncompetitive', 'competitive')",0.0054218564,0.22219023,0.414366,0.7921577,-0.82382494,-0.6940374,-0.6659961,-0.6816879,-0.2141288,-0.0162053,-0.1979235
