,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,male-female
80,-0.868202,-0.9978602,"('dominated', 'dominating')",1.4708407,1.1238704,-1.0617961,-1.0240597,-1.834522,-1.4838982,-0.5734198,-0.5954869,0.0220671
71,0.8449396,1.0508553,"('diffident', 'self-confident')",0.5891861,0.6831343,0.47302574,0.65525424,0.7934647,0.8434116,0.675154,0.8081639,-0.1330099
56,0.82114613,0.7310686,"('impractical', 'practical')",1.4349376,1.1204348,0.18516868,-0.037563354,-1.7453456,-1.5098517,0.1739767,0.0760221,0.0979546
2,-0.81381243,-0.7382089,"('unlikable', 'likable')",0.99610525,1.0671092,0.8885973,0.9372046,-0.032863364,0.13557023,0.2595067,0.3504188,-0.0909121
72,0.70270777,0.6360719,"('unambitious', 'ambitious')",0.49456725,0.32412726,-0.75469786,-0.7094784,-0.03622572,0.10292159,0.1015879,0.0884106,0.0131773
12,0.68658686,0.6598541,"('unsupportive', 'supportive')",1.5443304,1.4031246,0.44934884,0.57698953,-1.9096247,-1.7938844,0.1926604,0.211521,-0.0188606
5,0.67206764,0.797553,"('distant', 'outgoing')",-1.1960565,-0.99051493,0.638118,0.9795887,0.8130136,0.67412,0.2317857,0.3651867,-0.133401
20,-0.6419656,-0.60100555,"('rough', 'thoughtful')",0.30373323,0.26096058,0.73911345,0.83642185,-0.04953877,0.04081151,0.0878356,0.1342971,-0.0464615
42,-0.6089177,-0.532308,"('unreliable', 'reliable')",1.6358596,1.6048373,0.7427763,0.73121035,-3.3770437,-3.0489452,-0.4018314,-0.3113014,-0.09053
59,-0.58455914,-0.4646095,"('foolish', 'wise')",-0.5082605,-0.34137788,0.42209435,0.85992897,1.0129993,0.8325647,0.0855685,0.2216266,-0.1360581
66,-0.58290863,-0.6545467,"('inactive', 'active')",-0.065741576,-0.14679168,0.07655569,0.21202755,1.4876381,1.4123231,0.2288859,0.2057531,0.0231328
83,-0.577031,-0.6155333,"('powerless', 'powerful')",-0.22158657,-0.33155903,-0.9272068,-0.9316218,-1.2457328,-1.0128268,-0.7428893,-0.7228853,-0.020004
28,0.57682794,0.7093613,"('disloyal', 'loyal')",-0.20909262,-0.14357261,-0.46802932,-0.09629655,0.42815787,0.6182885,0.081966,0.2719452,-0.1899792
79,-0.5747183,-0.49847463,"('wavering', 'unwavering')",-1.7606936,-1.7305173,-0.48110726,-0.20954454,0.5884375,0.40630603,-0.5570204,-0.5080577,-0.0489627
30,-0.5438869,-0.5351912,"('intolerant', 'tolerant')",1.8177193,1.5305284,1.0715548,0.9891909,-0.36448947,-0.15642042,0.4952244,0.4570269,0.0381975
21,-0.5220824,-0.66291636,"('immoral', 'moral')",1.145233,0.8212026,-0.0910524,-0.38155788,-1.2853532,-0.9686391,-0.1883137,-0.2979777,0.109664
60,-0.5090244,-0.46344453,"('inefficient', 'efficient')",2.0780246,1.9112417,-0.057631858,-0.2605903,-1.9051178,-1.2998344,-0.0984373,-0.0281569,-0.0702804
40,0.5078287,0.5608159,"('stingy', 'generous')",-0.45507872,-0.37897512,0.50645125,0.7205271,-1.3671589,-1.5329218,-0.2019894,-0.1576385,-0.0443509
13,-0.49482065,-0.54803044,"('impolite', 'polite')",1.2801263,1.1138797,-0.2615016,-0.23814699,-1.2957342,-0.83662105,-0.1929825,-0.1272297,-0.0657528
34,-0.48666012,-0.558009,"('mean', 'honorable')",-0.10897878,-0.1562804,1.2909961,1.4895495,5.4118137,5.2806706,1.5267928,1.5139827,0.0128101
48,-0.4704336,-0.38840148,"('unintelligent', 'intelligent')",-0.08792299,-0.10872072,-0.06975512,0.028486649,-0.46809077,-0.20412523,-0.2740506,-0.1681902,-0.1058604
37,-0.45589966,-0.4935387,"('fake', 'genuine')",0.69300735,0.67616135,-0.2274456,-0.1264579,0.2815315,0.35670578,0.0727984,0.1032176,-0.0304192
36,-0.43702587,-0.4229105,"('hostile', 'amicable')",-2.2769353,-1.9993776,0.444618,0.5105137,1.5343753,1.2056297,-0.183742,-0.1765362,-0.0072058
39,-0.42794347,-0.27229577,"('exploitative', 'cooperative')",-0.8133112,-0.64449096,0.582177,0.73094815,-0.5055595,-0.3381431,-0.2911593,-0.1309954,-0.1601639
78,0.42082295,0.3930164,"('nonresilient', 'resilient')",1.5526989,1.2314556,-0.029673822,0.09100438,-0.3443745,-0.336628,0.3998684,0.3447121,0.0551563
14,-0.40983585,-0.5357231,"('antisocial', 'social')",1.580871,1.2374474,-0.34664932,-0.5388602,-1.294546,-0.8369598,-0.11754,-0.1685239,0.0509839
74,0.40659344,0.45473716,"('undedicated', 'dedicated')",0.286417,0.123110145,0.838692,0.6238681,-0.3141284,-0.5583941,0.3043935,0.1608303,0.1435632
0,-0.39142656,-0.439481,"('unsociable', 'sociable')",0.65910476,0.46304113,-0.5568476,-0.6370976,-1.2064477,-0.73660743,-0.3739043,-0.3375362,-0.0363681
6,0.3861811,0.56247073,"('distant', 'open')",-1.8656111,-1.5945909,0.27459142,0.56313986,1.6234795,1.4600931,0.1046602,0.2477782,-0.143118
43,-0.35939068,-0.2870987,"('irresponsible', 'responsible')",1.9621339,1.7851195,0.13337149,0.09872636,-0.3962191,-0.27357498,0.3349739,0.3307931,0.0041808
4,-0.3592876,-0.18791583,"('disliked', 'liked')",-0.99934655,-0.76537883,0.66861314,0.84954166,-6.7596173,-6.852887,-1.8624096,-1.7391601,-0.1232495
32,-0.31639293,-0.3323271,"('unkind', 'kind')",1.4110514,1.3019745,0.46560097,0.3304269,0.90464646,0.9232702,0.6162265,0.5558361,0.0603904
52,0.31008145,0.3505841,"('irrational', 'rational')",-1.3627946,-1.1446965,-0.63605535,-0.46236992,1.3332703,1.139721,-0.0888745,-0.0291903,-0.0596842
8,0.2641952,0.31462455,"('unaffectionate', 'affectionate')",-1.0202997,-0.85516083,-0.113131076,0.035023496,2.160949,1.9429566,0.3229284,0.3593609,-0.0364325
87,-0.2605523,-0.37456822,"('unsuccessful', 'successful')",0.5380576,0.38285658,0.49269354,0.7229669,0.48014447,0.48312476,0.3125858,0.303595,0.0089908
86,0.25298268,0.11563702,"('uninfluential', 'influential')",-0.024229692,-0.2986208,0.39991838,0.36168218,0.13305187,0.20304689,0.1904308,0.0954363,0.0949945
69,0.24929582,0.38710505,"('lazy', 'industrious')",0.06910609,0.35692936,1.1267073,1.4240555,-0.3775009,-0.6272819,0.2669021,0.385202,-0.1182999
24,0.2319684,0.3268363,"('dishonest', 'honest')",-0.54415476,-0.3013699,-0.0785132,0.13526909,0.3333194,0.4786014,-0.014345,0.1598342,-0.1741792
61,0.22188535,0.27280882,"('illogical', 'logical')",0.71833086,0.7213058,-0.31408304,-0.2787572,-0.18141772,0.037542045,0.1111789,0.1882249,-0.077046
53,0.2090807,0.26017353,"('uncreative', 'creative')",-0.049016465,-0.10319045,0.2522217,0.34411278,1.2743104,1.0813692,0.4216491,0.3956163,0.0260328
38,0.18947007,0.31016123,"('untruthful', 'truthful')",0.76017725,0.76536345,-0.09592976,0.0021762252,-0.26140213,-0.30690247,0.1480789,0.1926996,-0.0446207
27,-0.16208169,-0.038515903,"('hardhearted', 'softhearted')",-0.111658275,0.105294704,0.40526137,0.53350866,1.5343497,1.4077713,0.4164678,0.5020147,-0.0855469
7,-0.154426,-0.15227738,"('insensitive', 'sensitive')",1.4313504,1.2751678,-0.06687082,-0.07415293,0.58304995,0.71237636,0.4482759,0.4402785,0.0079974
41,0.13996655,0.22746332,"('unforgiving', 'forgiving')",0.7252361,0.8011448,0.54937804,0.58355284,-0.38618836,-0.3639654,0.2570981,0.3120489,-0.0549508
67,0.1258265,0.0334064,"('doubtful', 'determined')",0.7868998,0.850759,0.14601305,0.27880704,-1.1021357,-0.90083784,-0.0108491,0.0655337,-0.0763828
63,-0.11350564,-0.23599958,"('unperceptive', 'insightful')",1.4965434,1.18739,0.66285837,0.66375744,0.37514296,0.5329179,0.6052598,0.5370165,0.0682433
23,-0.11097843,-0.19154626,"('insincere', 'sincere')",1.2567788,0.9955349,-0.36674422,-0.3540066,5.0550494,4.9960904,1.4585264,1.3615181,0.0970083
57,-0.09622047,-0.11138854,"('unimaginative', 'imaginative')",0.25296214,0.009428941,0.3469835,0.13886146,-3.4566274,-3.292188,-0.7382256,-0.8138215,0.0755959
84,0.075416446,0.070315085,"('inferior', 'superior')",0.0862388,0.18234673,0.34135696,0.6299371,0.14004502,0.17585512,0.1607643,0.2646135,-0.1038492
81,-0.047407523,-0.15545487,"('submissive', 'aggressive')",1.9392962,1.5681193,-0.06835114,-0.35113063,-1.8768772,-1.5820067,-0.0133349,-0.1301182,0.1167833
47,-0.011933651,-0.05712109,"('stupid', 'smart')",0.70822924,0.54009074,0.54065955,0.450689,5.3760867,5.3827887,1.6532605,1.5791118,0.0741487
77,0.010657115,0.008994048,"('unmotivated', 'motivated')",0.05658798,-0.19173613,-0.5999108,-0.8212346,-1.8730047,-1.7427013,-0.6014176,-0.6866695,0.0852519
