,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
86,0.8484499,0.9421347,"('uninfluential', 'influential')",0.2370181,0.16739435,-0.028471023,-0.05387748,0.3523323,0.3518838,0.0004485
48,0.8305118,0.9320889,"('unintelligent', 'intelligent')",-0.18320803,-0.3327552,0.055786364,0.06659155,0.2343634,0.2219751,0.0123883
70,0.81076455,1.047396,"('lethargic', 'energetic')",0.8682704,0.9923322,0.7048437,0.8575476,0.7946262,0.9657586,-0.1711324
42,0.78460115,0.9534001,"('unreliable', 'reliable')",1.0305581,0.91207874,-2.9283433,-2.921535,-0.3710613,-0.3520188,-0.0190425
77,-0.76148707,-0.75420403,"('unmotivated', 'motivated')",0.42000407,0.14921528,-1.1046408,-1.1856556,-0.4820413,-0.5968815,0.1148402
10,-0.7417139,-0.28900445,"('unsympathetic', 'sympathetic')",0.0009872764,-0.104551055,-0.15183125,-0.1514032,-0.2975193,-0.1816529,-0.1158664
63,0.70983654,0.9451976,"('unperceptive', 'insightful')",1.7562156,1.7806317,1.0771998,1.2954751,1.181084,1.3404347,-0.1593507
56,0.70255774,0.89148307,"('impractical', 'practical')",0.42940065,0.5044799,-0.58531195,-0.5698947,0.1822155,0.2753561,-0.0931406
59,0.6964143,0.40944678,"('foolish', 'wise')",-0.7188035,-0.8273482,0.30651882,0.44259068,0.0947099,0.0082298,0.0864801
43,0.6748273,0.8893473,"('irresponsible', 'responsible')",0.9351218,1.0815076,0.5024786,0.7393903,0.7041426,0.903415,-0.1992724
40,0.655841,0.9036628,"('stingy', 'generous')",0.43227446,0.36828852,-1.5232558,-1.6113671,-0.1450468,-0.1131386,-0.0319082
54,-0.6275571,-0.5483676,"('incapable', 'capable')",0.21090885,0.26355392,1.2288682,1.4713018,0.27074,0.3954961,-0.1247561
17,0.59426653,0.4326171,"('nasty', 'nice')",-0.89906406,-0.8669139,-0.46493322,-0.45617196,-0.2565769,-0.2968229,0.040246
69,0.5749824,0.038168713,"('lazy', 'industrious')",0.08362235,0.06263119,-0.5651493,-0.6837666,0.0311518,-0.1943222,0.225474
50,-0.5513592,-0.6278459,"('clumsy', 'skillful')",0.21826766,0.069130026,0.24590524,0.3012859,-0.0290621,-0.08581,0.0567479
88,-0.5300407,-0.4614404,"('low', 'eminent')",-0.90080965,-0.9879829,0.18800695,0.26616836,-0.4142811,-0.3944183,-0.0198628
8,0.5169415,0.49783543,"('unaffectionate', 'affectionate')",0.3388431,0.38526055,1.1024752,1.3214945,0.6527533,0.7348634,-0.0821101
58,-0.46576098,-0.17794633,"('undiscriminating', 'discriminating')",1.49221,1.3494707,0.531436,0.5029867,0.5192951,0.5581704,-0.0388753
33,0.46419615,0.6936047,"('wrong', 'right')",0.31645286,0.27425176,-0.247387,-0.2540428,0.177754,0.2379379,-0.0601839
23,-0.46350092,-0.24308197,"('insincere', 'sincere')",0.32204562,0.37277284,5.9627686,6.19987,1.9404378,2.1098536,-0.1694158
45,-0.45984077,-0.083895884,"('incompetent', 'competent')",0.4899364,0.448095,-0.3784321,-0.3931368,-0.1161122,-0.0096459,-0.1064663
39,0.45338026,0.2701138,"('exploitative', 'cooperative')",1.4110595,1.3721333,0.28289926,0.2210751,0.7157796,0.6211074,0.0946722
57,0.4468287,0.529554,"('unimaginative', 'imaginative')",-0.27674705,-0.5023742,-2.4406326,-2.5508554,-0.7568503,-0.8412251,0.0843748
64,0.43814695,0.26029035,"('shy', 'confident')",0.9043316,0.596434,-6.79183,-7.0457516,-1.8164504,-2.0630091,0.2465587
6,0.4271402,0.67490435,"('distant', 'open')",-1.3515488,-1.1827002,0.43467954,0.77299863,-0.163243,0.0884009,-0.2516439
72,0.42530763,0.6810208,"('unambitious', 'ambitious')",0.5199473,0.6349691,-0.55635226,-0.2996733,0.1296342,0.3387722,-0.209138
76,-0.41244528,0.022481121,"('anxious', 'daring')",0.36581355,0.47290128,-0.15021063,0.08423574,-0.0656141,0.1932061,-0.2588202
38,-0.4085945,-0.07314498,"('untruthful', 'truthful')",-0.6642758,-0.60862803,-0.270399,0.034817062,-0.4477564,-0.215652,-0.2321044
87,0.40551686,0.14971133,"('unsuccessful', 'successful')",1.6051649,1.5579209,1.0614651,1.0277379,1.024049,0.9117901,0.1122589
84,0.40409327,0.20408772,"('inferior', 'superior')",0.3925832,0.2896312,0.6886007,0.72151166,0.4950924,0.4050769,0.0900155
37,0.38733783,0.30870873,"('fake', 'genuine')",0.40973172,0.53995585,0.60038877,0.77253884,0.4658194,0.5404011,-0.0745817
22,0.38156527,0.52545226,"('untrustworthy', 'trustworthy')",0.9138956,0.95961344,-1.0996546,-1.0012908,0.0652688,0.1612583,-0.0959895
46,-0.37563583,-0.107645795,"('uncompetitive', 'competitive')",1.3375707,1.3274658,-0.8142495,-0.93860143,0.0492284,0.0937395,-0.0445111
21,0.35948455,0.6731465,"('immoral', 'moral')",0.17063707,0.16402967,-0.96647054,-1.0131267,-0.1454496,-0.0586502,-0.0867994
15,0.33538172,0.26076952,"('boring', 'funny')",-0.9774733,-1.0008106,0.34074247,0.42679137,-0.1004497,-0.1044166,0.0039669
32,-0.32680404,-0.081123784,"('unkind', 'kind')",0.38566342,0.5580985,0.8480614,1.0206963,0.3023069,0.4992237,-0.1969168
65,0.32094356,0.3633772,"('insecure', 'secure')",0.64910764,0.40000805,-0.5106693,-0.62765896,0.1531273,0.0452421,0.1078852
75,-0.31895643,-0.31888196,"('meek', 'impulsive')",-1.0417559,-1.0164862,-0.5298571,-0.3709958,-0.6301898,-0.568788,-0.0614018
11,-0.3018088,-0.087591276,"('unhelpful', 'helpful')",-0.14998017,-0.14051735,1.7606679,1.9405912,0.436293,0.5708275,-0.1345345
34,0.2898286,0.3224105,"('mean', 'honorable')",-0.35077065,-0.06852948,5.8348746,6.122808,1.9246442,2.125563,-0.2009188
24,0.28251913,0.5631733,"('dishonest', 'honest')",-0.26997137,-0.10783292,0.50036794,0.69272035,0.1709719,0.3826869,-0.211715
80,-0.26562917,-0.3001085,"('dominated', 'dominating')",0.8442274,0.5887718,-1.0721664,-1.2513515,-0.1645227,-0.320896,0.1563733
36,0.23955546,-0.12825009,"('hostile', 'amicable')",-1.334686,-1.6333328,0.25267252,0.16599846,-0.2808193,-0.5318615,0.2510422
28,-0.23849773,-0.22673443,"('disloyal', 'loyal')",-0.001098711,-0.16928238,0.8308167,0.85739255,0.1970734,0.1537919,0.0432815
19,0.20937845,0.32872733,"('inhospitable', 'hospitable')",-1.0262771,-0.8373059,0.14403456,0.34273833,-0.224288,-0.0552801,-0.1690079
18,-0.20338836,0.10104627,"('disagreeable', 'welcoming')",-0.3312403,-0.26024637,-0.40103555,-0.39446667,-0.3118881,-0.1845556,-0.1273325
3,0.17706709,0.15814066,"('repellent', 'pleasant')",0.4243386,0.3484776,0.37158176,0.309902,0.3243291,0.2721734,0.0521557
83,0.17491361,0.13940103,"('powerless', 'powerful')",-0.075202,-0.08582565,-0.9887639,-0.8847827,-0.2963508,-0.2770691,-0.0192817
67,-0.16806397,-0.23528977,"('doubtful', 'determined')",0.03722942,0.30550992,-0.9920045,-0.78251123,-0.3742797,-0.2374304,-0.1368493
51,0.14918184,0.25053057,"('uneducated', 'educated')",0.41228658,0.22452043,0.4951231,0.47137395,0.3521972,0.315475,0.0367222
20,-0.144519,-0.0442937,"('rough', 'thoughtful')",1.3651359,1.3505025,1.1762156,1.157175,0.7989442,0.8211279,-0.0221837
4,-0.13242969,-0.013763063,"('disliked', 'liked')",-0.2669395,-0.31841362,-6.9001994,-6.9670563,-2.4331896,-2.4330777,-0.0001119
66,-0.13058913,-0.26988262,"('inactive', 'active')",0.78448063,0.723807,1.1235025,1.1027273,0.5924647,0.5188839,0.0735808
53,0.11678329,0.21701495,"('uncreative', 'creative')",-0.25921696,-0.13770962,0.8962535,1.0128992,0.2512733,0.3640682,-0.1127949
61,0.11262845,0.17926651,"('illogical', 'logical')",-0.03136898,-0.20388962,0.2721813,0.27544123,0.1178136,0.083606,0.0342076
78,0.10552354,0.12592913,"('nonresilient', 'resilient')",1.226136,1.1831917,0.25572962,0.303854,0.5291297,0.5376583,-0.0085286
5,-0.10248723,0.23233514,"('distant', 'outgoing')",-1.2487534,-1.001677,-0.17071295,0.21499467,-0.5073179,-0.1847824,-0.3225355
31,-0.09540473,-0.2964657,"('evil', 'good')",-0.6981141,-0.76234365,-0.6300402,-0.6843293,-0.4745197,-0.5810462,0.1065265
60,0.0917507,0.40981907,"('inefficient', 'efficient')",0.97357535,1.1368713,-0.30450985,-0.10765335,0.2536054,0.479679,-0.2260736
79,0.08306567,-0.110942096,"('wavering', 'unwavering')",-1.3951557,-1.5127239,0.13157731,0.2144836,-0.3935042,-0.4697275,0.0762233
81,-0.08224009,-0.0042692646,"('submissive', 'aggressive')",0.8566985,0.6557459,-1.0383505,-1.0937967,-0.087964,-0.14744,0.059476
41,0.07406284,0.47901905,"('unforgiving', 'forgiving')",0.64927584,0.4494678,0.13782775,0.088403255,0.2870555,0.3389633,-0.0519078
85,-0.05855656,-0.23921058,"('insignificant', 'prestigious')",-0.3287794,-0.5526712,0.5448188,0.59672457,0.0524943,-0.0650524,0.1175467
62,-0.056842025,0.36533263,"('incompetent', 'brilliant')",0.5675626,0.68382496,-0.046953112,0.22631818,0.1545891,0.4251586,-0.2705695
35,-0.05343272,-0.30639875,"('corrupt', 'incorrupt')",-1.4043438,-1.4557308,-0.19991559,-0.24948001,-0.5525641,-0.6705365,0.1179724
52,0.035451293,0.06579152,"('irrational', 'rational')",-0.59525603,-0.6703255,0.22143531,0.1754497,-0.1127898,-0.1430281,0.0302383
47,-0.029827626,0.19429798,"('stupid', 'smart')",0.11268273,0.467266,5.1098566,5.546162,1.7309039,2.069242,-0.3383381
0,0.02797446,0.11112765,"('unsociable', 'sociable')",0.08034716,0.07230612,-0.6777576,-0.7045325,-0.189812,-0.1736996,-0.0161124
13,0.025009092,0.32624766,"('impolite', 'polite')",-0.43821305,-0.2700598,-0.4321624,-0.33163673,-0.2817888,-0.0918163,-0.1899725
