,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
81,-1.2129308,-1.4414976,"('submissive', 'aggressive')",-0.5317864,-0.9582634,-1.3130112,-1.5486293,-1.6614544,-1.6197698,-1.1797957,-1.39204,0.2122443
1,1.2079941,1.409248,"('unfriendly', 'friendly')",0.5945825,0.85151446,-0.26711714,-0.2350176,2.716845,2.8074646,1.0630761,1.2083024,-0.1452263
33,1.1806997,1.2110099,"('wrong', 'right')",0.9789752,1.1209791,0.6387969,0.75980073,0.21965793,0.11969559,0.7545325,0.8028713,-0.0483388
23,-1.1543785,-1.2270858,"('insincere', 'sincere')",-1.0618545,-1.117492,-2.1012433,-2.1637123,5.5762954,5.8012476,0.3147048,0.3232393,-0.0085345
40,1.1034777,0.9706173,"('stingy', 'generous')",0.17798372,0.14873631,0.221064,0.23837218,-1.3110367,-1.295879,0.0478722,0.0154617,0.0324105
22,-1.0999761,-1.4062301,"('untrustworthy', 'trustworthy')",-1.0395949,-1.1354127,-1.4727486,-1.5450826,-1.6520612,-1.6316186,-1.3160951,-1.4295859,0.1134908
52,1.035247,0.99690014,"('irrational', 'rational')",0.97109526,1.188346,0.39382583,0.4079234,0.9902436,0.8746898,0.8476029,0.8669649,-0.019362
57,-1.003308,-1.2557952,"('unimaginative', 'imaginative')",-1.1955777,-1.3907402,-1.5424924,-1.7506391,-2.9854233,-3.0707424,-1.6817005,-1.8669791,0.1852786
11,-0.9958446,-1.1790342,"('unhelpful', 'helpful')",-1.7109605,-1.7715893,-1.7083198,-1.7120697,1.5278869,1.5442932,-0.7218095,-0.7796,0.0577905
36,0.9643641,1.1729883,"('hostile', 'amicable')",0.28070575,0.69928384,1.0561242,1.2646413,1.1626768,1.2192353,0.8659678,1.0890372,-0.2230694
39,0.9609258,0.9841664,"('exploitative', 'cooperative')",-0.37093192,-0.20908782,0.3403108,0.3300497,-0.2807318,-0.26396844,0.1623932,0.21029,-0.0478968
10,-0.9212271,-1.1385192,"('unsympathetic', 'sympathetic')",-1.0770608,-1.5275447,-2.0074294,-2.3897228,-0.94865733,-0.90720767,-1.2385937,-1.4907485,0.2521548
31,0.9014393,1.1059788,"('evil', 'good')",0.8268356,1.117906,1.5434372,1.6937146,-0.28257173,-0.2192561,0.7472851,0.9245858,-0.1773007
75,-0.88122493,-0.8694684,"('meek', 'impulsive')",-0.16331834,0.020736244,0.8837466,1.1177299,-0.083467916,-0.13186012,-0.0610661,0.0342844,-0.0953505
26,0.8645102,0.6710263,"('hardhearted', 'benevolent')",2.8755064,2.4990082,1.4377754,1.0672946,1.8659883,1.6837852,1.760945,1.4802785,0.2806665
78,0.85760623,0.95533854,"('nonresilient', 'resilient')",0.60220206,0.65164185,0.82553124,0.8957261,1.0496308,1.0933124,0.8337426,0.8990047,-0.0652621
59,0.852345,0.8171135,"('foolish', 'wise')",1.4144177,1.7366512,0.1931725,0.20641246,0.8859398,0.82991683,0.8364688,0.8975235,-0.0610547
46,-0.8457784,-1.0292509,"('uncompetitive', 'competitive')",-0.99410224,-1.3893573,-1.3773601,-1.6719826,-1.257669,-1.275705,-1.1187274,-1.341574,0.2228466
38,0.8378871,0.8796157,"('untruthful', 'truthful')",-0.7587701,-0.49531186,-0.6202807,-0.431449,0.3467722,0.48001593,-0.0485979,0.1082177,-0.1568156
86,0.83016354,0.7308557,"('uninfluential', 'influential')",-0.29273432,-0.7136825,-1.109943,-1.4641489,0.042593285,0.010869324,-0.1324801,-0.3590266,0.2265465
45,-0.82828873,-1.0084387,"('incompetent', 'competent')",-0.8988918,-1.188039,-2.2176554,-2.4125948,-0.9766319,-0.90498495,-1.2303669,-1.3785144,0.1481475
28,0.8163997,0.69091034,"('disloyal', 'loyal')",-0.21977031,-0.34682637,-0.88198745,-0.9708793,1.0563864,1.1800834,0.1927571,0.138322,0.0544351
56,0.814879,0.7422928,"('impractical', 'practical')",-0.96687657,-1.181163,-1.2154002,-1.3209438,-0.58079773,-0.5830881,-0.4870489,-0.5857255,0.0986766
55,-0.77579105,-0.9887182,"('incompetent', 'clever')",-0.83353436,-1.1877185,-1.9742112,-2.298343,-0.9223662,-0.86900985,-1.1264757,-1.3359474,0.2094717
62,-0.7455066,-0.820792,"('incompetent', 'brilliant')",-1.3404609,-1.3425026,-1.6376183,-1.6148167,-0.24585666,-0.14584425,-0.9923607,-0.9809889,-0.0113718
70,0.7442555,0.52260995,"('lethargic', 'energetic')",0.015932195,-0.15021771,-1.2313712,-1.3204355,0.34507746,0.3625217,-0.0315265,-0.1463804,0.1148539
4,0.65006113,0.640252,"('disliked', 'liked')",0.109091945,0.3656714,-0.22754866,-0.08151147,-6.3952513,-6.419997,-1.4659117,-1.3738964,-0.0920153
76,-0.6445293,-0.8468546,"('anxious', 'daring')",0.5748391,0.46356636,-0.5964534,-0.63026977,-0.5530765,-0.5472941,-0.304805,-0.390213,0.085408
63,0.6397413,0.5848733,"('unperceptive', 'insightful')",0.4939769,0.55709904,-1.2432232,-1.2941805,1.0427586,1.1458431,0.2333134,0.2484087,-0.0150953
37,0.61648536,0.46449056,"('fake', 'genuine')",0.42536116,0.54073924,-0.0097370185,-0.0015088916,0.55433697,0.57476985,0.3966116,0.3946227,0.0019889
61,0.6152739,0.5688597,"('illogical', 'logical')",-0.24365775,-0.2632473,-0.7989577,-0.91508216,0.13206702,0.07740569,-0.0738186,-0.133016,0.0591974
48,-0.6113135,-0.68143106,"('unintelligent', 'intelligent')",-0.85716856,-0.97849363,-2.401553,-2.5449317,-0.023696423,-0.02904502,-0.9734328,-1.0584754,0.0850426
49,-0.6031499,-0.61226916,"('unable', 'able')",-0.6788547,-0.5452176,-1.4443905,-1.4031671,-0.7058578,-0.6282377,-0.8580632,-0.7972229,-0.0608403
14,-0.55174243,-0.8442579,"('antisocial', 'social')",0.1934183,-0.4357322,-0.883174,-1.2557713,-1.4390059,-1.5148894,-0.670126,-1.0126626,0.3425366
60,-0.54021084,-0.48771548,"('inefficient', 'efficient')",-1.1478096,-1.322343,-1.9233112,-1.9891143,-0.70641106,-0.508762,-1.0794357,-1.0769837,-0.002452
16,-0.53959763,-0.34204686,"('unpopular', 'popular')",0.7004671,0.95007926,0.5457837,0.7864291,0.7483716,0.8450954,0.3637562,0.5598892,-0.196133
88,-0.5284265,-0.6584963,"('low', 'eminent')",-0.10043874,-0.17058894,-1.5137511,-1.6017873,0.30303398,0.2741921,-0.4598956,-0.5391701,0.0792745
54,0.52292734,0.49549222,"('incapable', 'capable')",0.77213323,0.9831556,-0.2619425,-0.16879073,1.5612992,1.578793,0.6486043,0.7221625,-0.0735582
72,0.45783207,0.4737087,"('unambitious', 'ambitious')",-0.99871117,-1.03323,-0.83598846,-0.8247979,-0.8217575,-0.7160352,-0.5496563,-0.5250886,-0.0245677
21,-0.4576592,-0.6716334,"('immoral', 'moral')",-0.55290914,-0.7677927,-2.0029743,-2.1404595,-1.5296863,-1.5506892,-1.1358073,-1.2826438,0.1468365
87,0.42862153,0.15721653,"('unsuccessful', 'successful')",1.4283849,1.1099832,0.7608347,0.55778414,1.0431256,0.77248245,0.9152417,0.6493666,0.2658751
18,0.42448997,0.34717858,"('disagreeable', 'welcoming')",0.9044608,0.8849764,-0.50687224,-0.5283685,-0.37699348,-0.3416055,0.1112713,0.0905452,0.0207261
73,0.41933554,0.37109187,"('helpless', 'self-reliant')",0.14900114,0.26559198,1.2225777,1.2967948,-3.025023,-3.0574942,-0.3085272,-0.2810039,-0.0275233
80,-0.40682197,-0.7764733,"('dominated', 'dominating')",-0.54012424,-0.902155,-0.5242563,-0.6461946,-1.6614363,-1.8214712,-0.7831597,-1.0365735,0.2534138
20,-0.40468156,-0.441753,"('rough', 'thoughtful')",0.56033593,0.631972,-0.30550128,-0.21966049,0.8009743,0.72595924,0.1627818,0.1741294,-0.0113476
24,-0.3722582,-0.53506726,"('dishonest', 'honest')",-0.8400167,-0.8705151,-1.6362824,-1.7905782,0.43564025,0.48864016,-0.6032293,-0.6768802,0.0736509
53,0.35044605,0.5126733,"('uncreative', 'creative')",0.20381351,0.46755543,-0.17458922,0.01963649,1.2154142,1.3451608,0.3987711,0.5862565,-0.1874854
32,-0.3473,-0.40726426,"('unkind', 'kind')",-0.32293794,-0.45806342,-1.5957994,-1.830163,0.35580182,0.3898012,-0.4775589,-0.5764224,0.0988635
0,0.33919913,0.12585315,"('unsociable', 'sociable')",-0.4049098,-0.773927,-1.0681372,-1.3668298,-0.9415288,-0.9958758,-0.5188441,-0.7526948,0.2338507
58,0.33033726,0.16868879,"('undiscriminating', 'discriminating')",-0.04269955,-0.12948763,0.33936194,0.14904588,0.109775744,0.04967807,0.1841938,0.0594813,0.1247125
2,0.3189157,0.28475094,"('unlikable', 'likable')",0.9052686,0.90210795,0.7180029,0.65702343,0.44561404,0.35387903,0.5969503,0.5494403,0.04751
17,0.3081392,0.31686795,"('nasty', 'nice')",0.26141608,0.22908892,0.17109424,0.20226835,-0.4085803,-0.41852403,0.0830173,0.0824253,0.000592
43,-0.28779638,-0.44029194,"('irresponsible', 'responsible')",-0.8131698,-0.6648383,-1.3761549,-1.3762218,0.18044473,0.26816922,-0.5741691,-0.5532957,-0.0208734
29,-0.26968566,-0.3343779,"('unfair', 'fair')",-0.19066827,0.08716494,-0.75411206,-0.66609186,-0.5603366,-0.6613311,-0.4437006,-0.393659,-0.0500416
77,-0.2217086,-0.07558046,"('unmotivated', 'motivated')",-0.7498465,-0.74666804,-0.23049688,-0.09085782,-1.0036573,-0.9578005,-0.5514274,-0.4677267,-0.0837007
13,-0.21266215,-0.40386328,"('impolite', 'polite')",-1.0266817,-1.3379564,-0.9889956,-1.1555774,-1.1183754,-1.0824231,-0.8366787,-0.9949551,0.1582764
64,0.19599664,0.12631536,"('shy', 'confident')",-0.6264559,-0.7494309,-0.4938171,-0.6177478,-7.468448,-7.64201,-2.0981812,-2.2207184,0.1225372
50,0.19323124,0.22347428,"('clumsy', 'skillful')",1.7882107,1.8598942,0.567891,0.6753981,0.69607913,0.74431056,0.8113531,0.8757693,-0.0644162
83,-0.18572612,-0.21443585,"('powerless', 'powerful')",-0.11215496,-0.14179046,-0.8460093,-0.8475779,-1.048512,-1.0341349,-0.5481006,-0.5594848,0.0113842
7,0.15560763,0.05059482,"('insensitive', 'sensitive')",-0.65724736,-0.73623854,-1.4415436,-1.5862769,0.5231855,0.5859808,-0.3549995,-0.421485,0.0664855
51,-0.110723086,-0.39372057,"('uneducated', 'educated')",-0.042141397,-0.5120214,-1.2672088,-1.5737858,0.479942,0.44374058,-0.2350328,-0.5089468,0.273914
27,0.06964886,0.07705339,"('hardhearted', 'softhearted')",-0.5373635,-0.49382135,-0.93983036,-0.9007784,1.4000031,1.4003868,-0.0018855,0.0207101,-0.0225956
42,-0.05211302,-0.16569889,"('unreliable', 'reliable')",0.5771798,0.5731722,-0.43014407,-0.42154136,-3.1495278,-3.044138,-0.7636513,-0.7645515,0.0009002
34,-0.047410913,5.243346e-05,"('mean', 'honorable')",-0.060919777,0.06422251,0.007409513,0.061930448,6.243098,6.2959075,1.5355442,1.6055282,-0.069984
15,0.04233873,0.014960445,"('boring', 'funny')",0.4246269,0.56369835,-0.08209762,-0.10721152,0.5093698,0.43880084,0.2235594,0.227562,-0.0040026
67,-0.031327367,-0.1410293,"('doubtful', 'determined')",0.12836067,-0.077783704,0.02371595,0.0008160295,-0.43147928,-0.52837265,-0.0776825,-0.1865924,0.1089099
41,-0.021002378,-0.3032819,"('unforgiving', 'forgiving')",-0.6924061,-0.80360174,-0.7705095,-0.95483595,-0.4806201,-0.4418351,-0.4911345,-0.6258887,0.1347542
68,-0.0119565055,0.002233304,"('dependent', 'independent')",-1.0830545,-1.1483698,-1.5873011,-1.5751188,-0.68497247,-0.7057896,-0.8418211,-0.8567612,0.0149401
