,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,male-female
53,-0.40370405,-0.19750977,"('uncreative', 'creative')",0.05055713,0.34201744,1.072586,1.0843945,0.239813,0.409634,-0.169821
34,0.39263913,0.39449507,"('mean', 'honorable')",0.7933184,0.7676524,6.1487865,6.14761,2.4449147,2.4365859,0.0083288
55,-0.38343093,-0.32313138,"('incompetent', 'clever')",1.0848022,1.4696451,0.28436244,0.088957205,0.3285779,0.4118236,-0.0832457
40,-0.3798464,-0.30477884,"('stingy', 'generous')",0.926262,1.0679213,-0.82248825,-1.0888251,-0.0920242,-0.1085609,0.0165367
63,0.36639357,0.40582475,"('unperceptive', 'insightful')",1.7683724,2.0731328,1.6211784,1.5365697,1.2519815,1.3385091,-0.0865276
9,-0.34866658,-0.08191365,"('unaffectionate', 'caring')",0.11444263,0.27776992,0.77105564,1.0766276,0.1789439,0.4241613,-0.2452174
45,0.33513674,0.31877363,"('incompetent', 'competent')",1.5932965,1.6881688,0.101789154,0.010744173,0.6767408,0.6725621,0.0041787
59,-0.32923555,-0.20641492,"('foolish', 'wise')",-0.9249071,-0.95546424,-0.5242503,-0.21879123,-0.5927977,-0.4602235,-0.1325742
15,0.30572557,0.17428015,"('boring', 'funny')",-0.39984727,-0.5229983,0.15259662,0.074232936,0.0194916,-0.0914951,0.1109867
84,0.30523607,0.3675385,"('inferior', 'superior')",-0.81077856,-0.8574479,0.18710159,0.32414627,-0.106147,-0.0552544,-0.0508926
20,0.29825014,0.48210713,"('rough', 'thoughtful')",-0.36914447,-0.19366086,0.55281705,0.7106857,0.1606409,0.333044,-0.1724031
17,-0.293634,-0.31859145,"('nasty', 'nice')",-0.44158176,-0.63413787,-0.48517597,-0.63024557,-0.4067973,-0.5276583,0.120861
80,0.2749846,0.31654224,"('dominated', 'dominating')",1.1177615,1.2678698,-0.5068469,-0.6857616,0.2952997,0.2995502,-0.0042505
82,0.26126754,0.0014050547,"('poor', 'rich')",0.6446027,0.59860283,6.3155193,6.197271,2.4071299,2.2657596,0.1413703
58,0.25878552,0.25188017,"('undiscriminating', 'discriminating')",0.8194468,0.8116726,0.18275648,0.12445155,0.4203296,0.3960015,0.0243281
79,-0.23404385,-0.30268028,"('wavering', 'unwavering')",-1.1784899,-1.351025,-0.075784266,0.049651705,-0.496106,-0.5346845,0.0385785
25,-0.22671428,-0.28229326,"('egoistic', 'altruistic')",0.11306849,0.13151392,0.66397345,0.84058553,0.1834426,0.2299354,-0.0464928
70,0.22438991,0.37896365,"('lethargic', 'energetic')",1.2097366,1.5843937,1.2819026,1.1297979,0.9053431,1.0310518,-0.1257087
77,0.21311499,0.34461853,"('unmotivated', 'motivated')",0.26383206,0.53550106,-0.7427161,-0.68044937,-0.0885897,0.0665567,-0.1551464
22,0.20816533,0.2872677,"('untrustworthy', 'trustworthy')",0.5563533,0.6709157,-0.94728744,-1.0840034,-0.0609229,-0.04194,-0.0189829
83,-0.20249277,0.018776191,"('powerless', 'powerful')",-0.115996644,-0.0569725,-0.70296526,-0.7666156,-0.3404849,-0.2682707,-0.0722142
1,-0.19599144,-0.16632143,"('unfriendly', 'friendly')",-0.4658607,-0.6530611,1.1934478,1.4290923,0.1771986,0.2032366,-0.026038
54,0.1929053,0.34813428,"('incapable', 'capable')",-0.43566418,-0.3062772,0.59564936,0.90624505,0.1176302,0.316034,-0.1984038
85,0.18669863,0.28437382,"('insignificant', 'prestigious')",-0.35284498,-0.48675925,-0.1265277,0.3891619,-0.097558,0.0622588,-0.1598168
24,0.1725823,0.26203603,"('dishonest', 'honest')",0.030387793,0.18853037,1.0694243,0.99915624,0.4241315,0.4832409,-0.0591094
16,-0.16476119,-0.34830168,"('unpopular', 'popular')",-0.6793173,-0.9926882,0.75248003,0.6415539,-0.0305328,-0.2331453,0.2026125
46,0.16427417,0.1874319,"('uncompetitive', 'competitive')",1.7995067,2.1230226,0.21980321,0.07448572,0.7278614,0.79498,-0.0671186
64,-0.16010943,-0.049662046,"('shy', 'confident')",1.1455818,1.2391627,-5.455534,-5.7646055,-1.4900204,-1.5250349,0.0350145
11,0.1365304,0.12940894,"('unhelpful', 'helpful')",1.2318287,1.3359047,2.55383,2.4566636,1.3073963,1.3073258,7.05e-05
51,0.12558651,-0.25357586,"('uneducated', 'educated')",1.080163,1.0110242,0.983091,0.6916446,0.7296135,0.483031,0.2465825
26,-0.09926729,-0.17364366,"('hardhearted', 'benevolent')",1.2359675,1.1974859,1.0984994,1.3763325,0.7450666,0.8000582,-0.0549916
14,-0.096261345,-0.22081435,"('antisocial', 'social')",1.7148005,1.7952223,-0.47656885,-0.7973255,0.3806568,0.2590275,0.1216293
41,0.08229019,0.23260443,"('unforgiving', 'forgiving')",0.36167824,0.31445014,-0.0037285984,-0.1331056,0.1467466,0.137983,0.0087636
50,0.080610186,0.08295539,"('clumsy', 'skillful')",-0.6982816,-0.7509793,-0.017134387,0.23083073,-0.2116019,-0.1457311,-0.0658708
47,0.0701589,0.13736022,"('stupid', 'smart')",0.28423703,0.5363221,4.9175186,4.970977,1.7573048,1.881553,-0.1242482
88,-0.06703279,-0.4185453,"('low', 'eminent')",0.29607445,0.1049858,0.45068434,0.3331474,0.2265753,0.0065293,0.220046
81,-0.039460517,-0.026340887,"('submissive', 'aggressive')",1.1264958,1.281639,0.51526254,0.11643769,0.5340993,0.4572453,0.076854
21,0.039034873,0.2720186,"('immoral', 'moral')",0.8451143,1.296582,-0.6537874,-0.6972029,0.0767873,0.2904659,-0.2136786
61,0.027751926,0.099020004,"('illogical', 'logical')",-0.28944162,-0.19667564,0.1555565,0.16567445,-0.0353777,0.0226729,-0.0580506
