,legg_male,legg_female,tuple,mason_male,mason_female,inc_male,inc_female,average_male,average_female,male-female
77,-1.1329452,-1.1323625,"('unmotivated', 'motivated')",0.26810414,0.2504363,-0.7479568,-0.6888387,-0.5375993,-0.5235883,-0.014011
49,-1.0954497,-0.65965366,"('unable', 'able')",-0.78112304,-0.4287793,-0.045884512,0.1868133,-0.6408191,-0.3005399,-0.3402792
63,-1.08773,-1.0020915,"('unperceptive', 'insightful')",0.5284763,0.7411456,1.287214,1.5557361,0.2426534,0.4315967,-0.1889433
88,-1.0535372,-1.0221832,"('low', 'eminent')",-0.42083862,-0.33408758,0.14235713,0.1318065,-0.4440062,-0.4081548,-0.0358514
60,-1.049399,-1.1208682,"('inefficient', 'efficient')",1.6987406,1.532671,0.3978761,0.43949735,0.3490726,0.2837667,0.0653059
43,-1.0357082,-0.8832277,"('irresponsible', 'responsible')",1.6427749,1.5730741,0.90378636,1.0080341,0.5036177,0.5659602,-0.0623425
44,0.9894711,0.93285185,"('prejudiced', 'unprejudiced')",-0.373154,-0.49069583,-1.362712,-1.2769506,-0.2487983,-0.2782649,0.0294666
26,-0.9826038,-1.1887519,"('hardhearted', 'benevolent')",0.09570275,-0.16198361,1.4577608,1.2725008,0.1902866,-0.0260783,0.2163649
34,-0.9698677,-0.79129213,"('mean', 'honorable')",0.47558326,0.4142061,5.8922195,6.015799,1.7993116,1.879571,-0.0802594
8,-0.9674473,-0.8354152,"('unaffectionate', 'affectionate')",-0.5871924,-0.64644504,0.8654803,0.86217695,-0.2297198,-0.2065611,-0.0231587
61,-0.95193744,-1.0156093,"('illogical', 'logical')",0.3244796,0.32861617,0.2150645,0.10406813,-0.1374645,-0.1943083,0.0568438
45,-0.93830824,-0.9864179,"('incompetent', 'competent')",0.8773556,0.9581997,-0.08828784,-0.19175556,-0.0497468,-0.0733246,0.0235778
59,0.9381326,0.9846087,"('foolish', 'wise')",0.40142602,0.3848613,0.453955,0.3818492,0.5978378,0.5837731,0.0140647
75,0.9218465,1.209709,"('meek', 'impulsive')",-1.3897032,-0.8607699,-0.5830593,-0.47505632,-0.3503053,-0.0420391,-0.3082662
3,-0.9185176,-1.0809264,"('repellent', 'pleasant')",0.1485188,0.2061507,0.031276587,-0.10310846,-0.2462407,-0.3259614,0.0797207
14,-0.8949241,-1.3027425,"('antisocial', 'social')",0.63149476,0.45768994,-0.9127737,-0.9498248,-0.3920677,-0.5982924,0.2062247
12,-0.89229983,-0.7461343,"('unsupportive', 'supportive')",1.2201617,1.2568399,-1.3970975,-1.1827196,-0.3564119,-0.2240047,-0.1324072
7,-0.8622476,-0.96510935,"('insensitive', 'sensitive')",0.9535117,1.0301058,0.8452794,0.9218727,0.3121812,0.3289564,-0.0167752
54,-0.8122295,-0.47454607,"('incapable', 'capable')",0.40046507,0.40284142,1.0326335,1.2168766,0.2069564,0.381724,-0.1747676
67,0.7833912,0.6024462,"('doubtful', 'determined')",0.98865795,1.180118,-0.4987479,-0.5674046,0.4244338,0.4050532,0.0193806
33,0.77713954,0.8146665,"('wrong', 'right')",0.0901892,0.12387294,-0.5981938,-0.7021856,0.0897116,0.0787846,0.010927
13,-0.77496487,-1.1992261,"('impolite', 'polite')",0.10258499,-0.2933421,-0.14981127,-0.25573707,-0.2740637,-0.5827684,0.3087047
19,0.77218854,1.0452406,"('inhospitable', 'hospitable')",-0.48727816,-0.46639803,-0.16485576,-0.07429552,0.0400182,0.1681824,-0.1281642
55,-0.74665606,-0.997,"('incompetent', 'clever')",1.1912836,0.9961476,0.07664509,-0.015243713,0.1737575,-0.0053654,0.1791229
79,0.74514335,0.7691964,"('wavering', 'unwavering')",-0.031771027,-0.14276764,0.11800267,0.16737728,0.277125,0.264602,0.012523
38,-0.7358224,-0.39949113,"('untruthful', 'truthful')",0.60834986,0.9936951,0.17519054,0.413218,0.015906,0.3358073,-0.3199013
58,-0.7143091,-0.37401518,"('undiscriminating', 'discriminating')",0.050449397,0.29268533,-0.041451477,0.08203094,-0.2351037,0.0002337,-0.2353374
52,-0.672363,-0.82180816,"('irrational', 'rational')",-0.9099522,-1.0768635,0.059597403,-0.29713538,-0.5075726,-0.7319357,0.2243631
42,0.6270225,0.81617934,"('unreliable', 'reliable')",0.28672302,0.50107104,-2.6302369,-2.2773688,-0.5721638,-0.3200395,-0.2521243
21,-0.6064904,-0.6933196,"('immoral', 'moral')",0.24986495,0.24289119,-0.76459324,-0.7956338,-0.3737396,-0.4153541,0.0416145
81,-0.59488785,-1.0429188,"('submissive', 'aggressive')",-0.28446802,-0.3519997,-0.7420087,-0.6748333,-0.5404549,-0.6899172,0.1494623
70,-0.58467686,-0.38172156,"('lethargic', 'energetic')",0.90752417,1.0063376,0.8359171,1.1364155,0.3862548,0.5870105,-0.2007557
18,-0.5507674,-0.6505368,"('disagreeable', 'welcoming')",-0.5665657,-0.75890005,-0.62570274,-0.6956695,-0.581012,-0.7017021,0.1206901
20,-0.54888207,-0.46298724,"('rough', 'thoughtful')",0.7236023,0.5949317,1.3957567,1.3314948,0.5234923,0.4878131,0.0356792
65,-0.542863,-1.1326553,"('insecure', 'secure')",1.1926392,0.70212525,-0.13926175,-0.07389728,0.1701715,-0.1681424,0.3383139
16,-0.51463807,-0.52415913,"('unpopular', 'popular')",-1.1563258,-1.1959451,0.36938706,0.09240803,-0.433859,-0.5425654,0.1087064
84,0.48946846,0.52670234,"('inferior', 'superior')",0.46926612,0.7114026,0.9091302,1.0870897,0.6226216,0.7750649,-0.1524433
50,0.48816618,0.42237383,"('clumsy', 'skillful')",0.33473757,0.19814688,0.93636036,0.7610549,0.5864214,0.4605252,0.1258962
30,-0.46820253,-0.59400153,"('intolerant', 'tolerant')",0.26337445,0.32432273,0.9082896,0.8902767,0.2344872,0.2068659,0.0276213
83,-0.4538002,-0.33022243,"('powerless', 'powerful')",-0.6765711,-0.49287763,-1.1215354,-0.99821055,-0.7506356,-0.6071035,-0.1435321
47,-0.4380726,-0.26613635,"('stupid', 'smart')",0.4409045,0.36535674,5.200631,5.142266,1.7344877,1.747162,-0.0126743
74,-0.41113043,-0.31869307,"('undedicated', 'dedicated')",1.246057,1.2147583,-0.112639844,-0.18274333,0.2407623,0.237774,0.0029883
17,-0.383584,-0.45053744,"('nasty', 'nice')",0.12217051,0.23367125,-0.6074265,-0.58075935,-0.2896133,-0.2658752,-0.0237381
22,-0.38320094,-0.49277154,"('untrustworthy', 'trustworthy')",-0.40419495,-0.21576849,-0.882396,-0.82261693,-0.5565973,-0.5103857,-0.0462116
69,0.3778989,0.4599125,"('lazy', 'industrious')",0.7454302,0.45766982,-0.611104,-0.6543331,0.1707417,0.0877497,0.082992
24,-0.354412,-0.1731303,"('dishonest', 'honest')",0.63155895,0.8447859,0.64097214,0.7929627,0.3060397,0.4882061,-0.1821664
80,0.31943938,-0.10972918,"('dominated', 'dominating')",-0.28572053,-0.5144806,-0.8303301,-0.96712595,-0.2655371,-0.5304453,0.2649082
82,-0.2990873,-0.17498623,"('poor', 'rich')",0.43437156,0.38641596,6.0081334,6.0414515,2.0478059,2.0842937,-0.0364878
29,0.29823264,0.5046766,"('unfair', 'fair')",-0.30135095,0.0053932276,-0.5691827,-0.6593033,-0.190767,-0.0497445,-0.1410225
4,0.2637094,0.67133427,"('disliked', 'liked')",-1.3880978,-0.8511782,-6.627218,-6.4781876,-2.5838687,-2.2193438,-0.3645249
76,-0.2619034,-0.24984145,"('anxious', 'daring')",1.3213651,1.382246,0.4916575,0.68780184,0.5170397,0.6067355,-0.0896958
51,-0.25863457,-0.5291423,"('uneducated', 'educated')",0.43743244,0.37414885,0.32751152,0.22943786,0.1687698,0.0248148,0.143955
68,-0.23961203,-0.18601125,"('dependent', 'independent')",0.07333812,0.16100143,-0.5341884,-0.39457753,-0.2334874,-0.1398625,-0.0936249
87,0.21484382,-0.25610438,"('unsuccessful', 'successful')",0.7709867,0.6048304,1.0189781,0.8724181,0.6682696,0.407048,0.2612216
2,-0.20797627,-0.1544037,"('unlikable', 'likable')",0.9214087,0.8829249,0.34788066,0.30969042,0.3537711,0.3460705,0.0077006
5,0.17091753,0.7772616,"('distant', 'outgoing')",-0.77075714,-0.42717478,-0.22084303,0.015411738,-0.2735609,0.1218329,-0.3953938
66,0.17087144,0.13373835,"('inactive', 'active')",-0.5937148,-0.6453897,0.7227363,0.57558125,0.0999643,0.02131,0.0786543
6,0.16073859,0.750318,"('distant', 'open')",-0.7794063,-0.52136177,0.061229017,0.17777227,-0.1858129,0.1355762,-0.3213891
85,-0.11692586,0.11045329,"('insignificant', 'prestigious')",-0.6717936,-0.8480906,0.17811385,0.030287813,-0.2035352,-0.2357832,0.032248
39,0.097315915,-0.03556598,"('exploitative', 'cooperative')",0.67543346,0.5134106,0.08462671,0.20868035,0.285792,0.2288417,0.0569503
37,-0.09496103,-0.11049415,"('fake', 'genuine')",-0.09317987,-0.025238413,0.48396823,0.6573334,0.0986091,0.1738669,-0.0752578
31,-0.09445932,0.057993125,"('evil', 'good')",-1.3032643,-1.1054952,-1.3681219,-1.4940003,-0.9219484,-0.8471675,-0.0747809
64,-0.09297247,-0.41019797,"('shy', 'confident')",-0.7394131,-0.6901468,-6.3524303,-6.160729,-2.3949386,-2.4203579,0.0254193
25,-0.06922312,-0.090456136,"('egoistic', 'altruistic')",0.13777703,-0.19293678,0.94123495,0.91024846,0.3365963,0.2089519,0.1276444
71,0.06672339,0.29989758,"('diffident', 'self-confident')",1.6995193,1.4849273,0.6443101,0.7433079,0.8035176,0.8427109,-0.0391933
36,0.03973154,0.08409182,"('hostile', 'amicable')",-1.2229395,-1.4919342,-0.37586066,-0.63147134,-0.5196896,-0.6797713,0.1600817
56,0.01815971,0.33156228,"('impractical', 'practical')",1.9017223,2.2302406,-0.026575096,0.2835481,0.6311023,0.9484503,-0.317348
15,0.0066407756,-0.08036657,"('boring', 'funny')",-0.73569554,-0.8156473,-0.061616503,-0.053642385,-0.2635571,-0.3165521,0.052995
