,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,male-female
56,1.0050302,0.7309998,"('impractical', 'practical')",1.212537,0.9975605,0.032544248,0.0027469113,0.7500371,0.5771024,0.1729347
48,-0.99138236,-1.0900382,"('unintelligent', 'intelligent')",-0.5551884,-0.5847861,0.26294827,0.41189227,-0.4278742,-0.4209773,-0.0068969
16,-0.9888725,-1.1863339,"('unpopular', 'popular')",-0.54701585,-0.63594425,0.36920422,0.1678502,-0.3888947,-0.551476,0.1625813
10,-0.951871,-1.0788039,"('unsympathetic', 'sympathetic')",-0.3845269,-0.41065422,-0.2681266,0.06338306,-0.5348415,-0.4753583,-0.0594832
30,0.9224816,0.7606675,"('intolerant', 'tolerant')",1.0466146,0.98124665,1.2861694,1.2929032,1.0850886,1.0116057,0.0734829
5,-0.9035418,-0.75159425,"('distant', 'outgoing')",0.32367003,0.31659615,0.030109867,-0.09516278,-0.183254,-0.1767203,-0.0065337
46,-0.83035916,-1.032188,"('uncompetitive', 'competitive')",1.0508122,0.96877545,-0.6378636,-0.35765117,-0.1391368,-0.1403546,0.0012178
38,-0.82776034,-0.93962455,"('untruthful', 'truthful')",0.75534445,0.63823557,0.24326666,0.2793686,0.0569503,-0.0073401,0.0642904
6,-0.826882,-0.6945605,"('distant', 'open')",-0.6930211,-0.68276656,0.5399083,0.36428857,-0.326665,-0.3376795,0.0110145
60,0.81778723,0.5870501,"('inefficient', 'efficient')",0.96812516,0.9749549,0.09221626,0.34717384,0.6260429,0.636393,-0.0103501
81,0.7985782,0.6380168,"('submissive', 'aggressive')",1.2876705,1.263531,-0.12894046,-0.063471526,0.6524361,0.6126921,0.039744
58,-0.77931017,-1.0129552,"('undiscriminating', 'discriminating')",1.2584343,1.1787988,0.016382731,0.1157877,0.165169,0.0938771,0.0712919
72,-0.77199817,-0.75817436,"('unambitious', 'ambitious')",0.06674253,-0.034703277,-0.87121934,-0.88535374,-0.5254916,-0.5594105,0.0339189
67,0.7234199,0.7695559,"('doubtful', 'determined')",0.4759486,0.4051026,-0.21556653,-0.36688346,0.327934,0.2692584,0.0586756
11,-0.71564716,-0.97010744,"('unhelpful', 'helpful')",0.78788567,0.64571977,2.0258842,2.106776,0.6993742,0.5941294,0.1052448
37,0.67286164,0.6602858,"('fake', 'genuine')",-0.90409684,-0.8277189,0.4368903,0.665162,0.0685517,0.1659096,-0.0973579
69,0.6627868,0.938066,"('lazy', 'industrious')",0.5018673,0.640414,-0.592269,-0.60976166,0.190795,0.3229061,-0.1321111
23,-0.6564117,-0.88072884,"('insincere', 'sincere')",1.0292559,0.9014511,5.978582,5.787021,2.117142,1.9359145,0.1812275
55,-0.6280018,-0.7930921,"('incompetent', 'clever')",-0.19324024,-0.27227738,-0.39026982,-0.16777837,-0.4038373,-0.4110493,0.007212
45,-0.61640096,-0.72422713,"('incompetent', 'competent')",-0.029155923,-0.15887423,-0.5062419,-0.282377,-0.3839329,-0.3884928,0.0045599
26,-0.6128312,-0.4918102,"('hardhearted', 'benevolent')",0.9084921,1.0233766,1.3196822,1.4096974,0.5384477,0.6470879,-0.1086402
3,-0.6102192,-0.73005414,"('repellent', 'pleasant')",0.06084106,-0.0053551244,-0.1450986,-0.068638325,-0.2314922,-0.2680159,0.0365237
27,-0.6024086,-0.4548376,"('hardhearted', 'softhearted')",-0.53780806,-0.3920593,1.3545505,1.6449809,0.0714446,0.266028,-0.1945834
61,-0.58936137,-0.64198583,"('illogical', 'logical')",1.4010274,1.3961,0.023567107,0.044522222,0.2784111,0.2662121,0.012199
4,-0.5641991,-0.56702125,"('disliked', 'liked')",-0.2861286,-0.3084104,-6.2423205,-6.1275225,-2.3642162,-2.334318,-0.0298982
24,-0.5534041,-0.57349765,"('dishonest', 'honest')",0.15577763,0.26592427,1.0227412,0.9813949,0.2083716,0.2246072,-0.0162356
18,-0.54727,-0.61855435,"('disagreeable', 'welcoming')",-0.7730471,-0.7333907,-0.2515723,-0.18457301,-0.5239631,-0.5121727,-0.0117904
59,-0.5245836,-0.40479138,"('foolish', 'wise')",0.33240202,0.43085697,0.52154917,0.38705567,0.1097892,0.1377071,-0.0279179
79,-0.52280164,-0.42224273,"('wavering', 'unwavering')",-0.82053155,-0.8880104,0.28234357,0.047345035,-0.3536632,-0.4209694,0.0673062
43,-0.50325954,-0.6309832,"('irresponsible', 'responsible')",1.3170334,1.2623506,0.62941724,0.7139383,0.4810637,0.4484352,0.0326285
2,0.50248134,0.40626675,"('unlikable', 'likable')",2.0123913,2.0999444,0.4370107,0.42065224,0.9839611,0.9756211,0.00834
7,-0.50023186,-0.4153148,"('insensitive', 'sensitive')",0.7184851,0.7911146,0.5842028,0.9666786,0.2674854,0.4474928,-0.1800074
50,0.42746845,0.4593234,"('clumsy', 'skillful')",0.057030816,0.2582926,0.019739833,0.2746356,0.1680797,0.3307505,-0.1626708
41,-0.42372972,-0.5663947,"('unforgiving', 'forgiving')",1.0912416,1.144097,-0.26860222,-0.18720055,0.1329699,0.1301672,0.0028027
33,-0.41614664,-0.2500735,"('wrong', 'right')",0.7572025,0.83005214,-0.82271,-0.8331067,-0.1605514,-0.084376,-0.0761754
64,0.40628156,0.5908756,"('shy', 'confident')",0.71743476,0.79015225,-6.8882437,-6.618336,-1.9215091,-1.7457695,-0.1757396
40,-0.37944666,-0.40595588,"('stingy', 'generous')",0.80092555,0.7708263,-1.8590178,-1.5968685,-0.4791797,-0.410666,-0.0685137
15,0.37199202,0.35885084,"('boring', 'funny')",0.19240949,0.04915932,0.6738824,0.42783543,0.4127613,0.2786152,0.1341461
88,-0.3131877,-0.347053,"('low', 'eminent')",-0.6885891,-0.7448563,0.4176901,0.41558453,-0.1946956,-0.2254416,0.030746
74,-0.30658185,-0.49076056,"('undedicated', 'dedicated')",0.700214,0.68866384,0.1829479,0.402105,0.1921933,0.2000027,-0.0078094
65,0.30273595,0.15749791,"('insecure', 'secure')",-0.05382533,-0.042936996,-0.35055497,-0.2980192,-0.0338815,-0.0611528,0.0272713
20,0.27389875,0.18918371,"('rough', 'thoughtful')",0.1098921,0.14490011,0.59097636,0.75442594,0.3249224,0.3628366,-0.0379142
83,-0.26919833,-0.3941649,"('powerless', 'powerful')",0.6765662,0.54158926,-1.2204555,-1.1842247,-0.2710292,-0.3456001,0.0745709
47,0.2571415,0.14242792,"('stupid', 'smart')",1.1237327,1.1573689,5.6899962,5.4834657,2.3569568,2.2610874,0.0958694
32,-0.25394076,-0.3029888,"('unkind', 'kind')",0.24307238,0.4586232,1.1111805,1.1712322,0.3667707,0.4422889,-0.0755182
66,0.22928545,0.2403449,"('inactive', 'active')",0.78626037,0.8253226,1.1376522,1.0317128,0.7177327,0.6991267,0.018606
75,-0.21363038,-0.14197677,"('meek', 'impulsive')",-0.79988956,-0.75191027,-0.30474332,-0.4435088,-0.4394211,-0.4457986,0.0063775
87,0.20253792,0.094963536,"('unsuccessful', 'successful')",1.6168224,1.4130304,0.6928417,0.6184431,0.8374007,0.7088123,0.1285884
84,0.20059994,0.27723306,"('inferior', 'superior')",0.7182995,0.62762713,0.9611047,1.0272403,0.6266681,0.6440335,-0.0173654
49,0.18266375,0.08137686,"('unable', 'able')",-0.65557146,-0.78322095,-0.065301135,-0.059210524,-0.1794029,-0.2536849,0.074282
22,-0.18252736,-0.17840603,"('untrustworthy', 'trustworthy')",-0.3925693,-0.3722333,-1.300738,-1.1474127,-0.6252782,-0.5660173,-0.0592609
35,0.17823502,0.1750727,"('corrupt', 'incorrupt')",-1.3698187,-1.3595171,-0.040546697,-0.39743617,-0.4107101,-0.5272935,0.1165834
14,0.15947394,-0.036597818,"('antisocial', 'social')",2.0125198,1.9551625,-0.96954864,-1.0452693,0.400815,0.2910985,0.1097165
17,0.14632697,0.07333159,"('nasty', 'nice')",-0.2900368,-0.24208245,-0.65624565,-0.72303057,-0.2666518,-0.2972605,0.0306087
21,0.12721346,-0.0060844366,"('immoral', 'moral')",0.8406485,0.8655709,-1.0413127,-0.8243728,-0.0244836,0.0117045,-0.0361881
62,-0.1198288,-0.27434644,"('incompetent', 'brilliant')",1.0508453,0.8516407,0.09791498,0.28218183,0.3429771,0.286492,0.0564851
68,0.11078337,0.13192376,"('dependent', 'independent')",-1.7195171,-1.7032777,-0.503982,-0.36743686,-0.7042386,-0.6462636,-0.057975
29,-0.08171774,-0.15764822,"('unfair', 'fair')",-0.45400107,-0.427851,-0.77596045,-0.8829204,-0.4372264,-0.4894732,0.0522468
82,0.077110715,-0.11493848,"('poor', 'rich')",-0.058011208,-0.13611332,6.5723343,6.1945724,2.1971447,1.9811735,0.2159712
34,0.06771105,-0.03328225,"('mean', 'honorable')",0.6807294,0.6061113,6.346371,6.1498804,2.3649371,2.2409032,0.1240339
70,0.06540804,-0.03963778,"('lethargic', 'energetic')",0.2753161,0.3644239,0.5460101,0.86468756,0.2955781,0.3964912,-0.1009131
13,0.042281516,0.053339064,"('impolite', 'polite')",0.8958613,0.9587776,0.008972704,0.22109239,0.3157052,0.4110697,-0.0953645
51,-0.026734982,-0.11450077,"('uneducated', 'educated')",0.09714094,0.20700438,0.51169527,0.6879748,0.1940337,0.2601595,-0.0661258
39,-0.015982931,0.02302848,"('exploitative', 'cooperative')",1.032005,1.0223174,0.027371727,-0.069674164,0.3477979,0.3252239,0.022574
