,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,male-female
84,-1.4858718,-1.4608294,"('inferior', 'superior')",-0.99547184,-1.0772784,-0.19538124,0.0071577244,-0.1368166,-0.0008568093,0.066912934,0.22021148,-0.5493257,-0.4623191,-0.0870066
4,-1.4688677,-1.3462424,"('disliked', 'liked')",-0.1803806,-0.07031729,-0.5194658,-0.46264592,-0.17046015,-0.14335163,-6.9178467,-6.7393103,-1.8514042,-1.7523735,-0.0990307
50,-1.4670084,-1.3721206,"('clumsy', 'skillful')",0.28502053,0.39422104,0.77389514,0.972639,0.2837146,0.36607414,-0.17876318,-0.19364375,-0.0606282,0.033434,-0.0940622
19,-1.4631288,-1.3045378,"('inhospitable', 'hospitable')",-1.3113612,-1.052385,-1.5336163,-1.258615,-1.4415463,-1.0677371,-0.947926,-0.7161137,-1.3395158,-1.0798777,-0.2596381
76,1.4525961,1.528241,"('anxious', 'daring')",0.46156943,0.262517,2.4116845,2.179859,1.6118197,1.6577743,0.42539197,0.363466,1.2726124,1.1983714,0.074241
88,-1.4296637,-1.4063089,"('low', 'eminent')",-0.58191484,-0.73912084,0.31489944,-0.017540779,-1.0601097,-1.179323,-0.3158484,-0.5399758,-0.6145274,-0.7764538,0.1619264
69,-1.4267973,-1.3923521,"('lazy', 'industrious')",0.73571074,0.895981,-0.7901015,-0.51195437,0.13905303,0.38516182,-1.5004276,-1.3636179,-0.5685125,-0.3973563,-0.1711562
53,-1.38222,-1.1953483,"('uncreative', 'creative')",0.64538074,0.76702833,0.1916467,0.52546495,-0.92045575,-0.5523803,0.4656455,0.7583592,-0.2000006,0.0606248,-0.2606254
21,1.3694239,1.4870092,"('immoral', 'moral')",1.6037303,1.5116502,1.6726316,1.3472248,0.2169418,0.0812964,-0.8172986,-0.8517187,0.8090858,0.7150924,0.0939934
82,-1.369136,-1.3312699,"('poor', 'rich')",-0.23928873,-0.3443332,1.6552969,1.4513807,-0.17280549,-0.3390596,6.278026,6.090959,1.2304186,1.1055354,0.1248832
68,-1.3370087,-1.1164442,"('dependent', 'independent')",-1.7520066,-1.6252639,-0.36234462,0.0052566156,-1.9161147,-1.5682924,-1.9704726,-1.699213,-1.4675896,-1.2007914,-0.2667982
36,-1.3347522,-1.4128146,"('hostile', 'amicable')",-0.6302679,-0.49769753,-2.1400588,-1.9796101,-0.44265664,-0.19418198,-0.53164506,-0.8020355,-1.015876,-0.9772679,-0.0386081
70,1.2968297,1.5782186,"('lethargic', 'energetic')",1.6329882,1.6886352,1.9265895,2.2467902,1.1769401,1.5063632,0.69818294,1.1171341,1.346306,1.6274282,-0.2811222
67,1.2877592,1.2480588,"('doubtful', 'determined')",0.4652532,0.31128258,0.25174886,0.07339807,0.9754492,0.75254256,-0.16087857,-0.2874961,0.5638663,0.4195572,0.1443091
5,-1.2755263,-1.2157099,"('distant', 'outgoing')",-0.005912848,0.36591142,-1.7050542,-1.0529307,-0.8608073,-0.32062966,-1.2803042,-0.8832742,-1.0255209,-0.6213266,-0.4041943
66,-1.2700995,-1.0906701,"('inactive', 'active')",0.42213643,0.6481338,-0.008462854,0.4142431,0.04519835,0.5891751,-0.026210446,0.2506634,-0.1674876,0.1623091,-0.3297967
13,1.2675226,1.5044807,"('impolite', 'polite')",0.8006978,0.8297472,1.1736736,1.2137781,0.38684762,0.47684887,-0.060939126,0.10281318,0.7135605,0.8255337,-0.1119732
71,1.2490796,1.2118354,"('diffident', 'self-confident')",1.2408261,1.3238014,-0.93633306,-0.7686863,-0.032539498,0.035335764,0.11453863,0.18408108,0.3271144,0.3972735,-0.0701591
0,1.233195,1.2371011,"('unsociable', 'sociable')",0.38283145,0.19335166,1.5665109,1.4488443,0.28816998,0.051111914,0.26706025,0.40305683,0.7475535,0.6666932,0.0808603
7,1.2246065,1.4368848,"('insensitive', 'sensitive')",1.7322029,1.7887311,1.583281,2.011216,0.8870079,1.2036486,0.27291545,0.78519523,1.1400027,1.4451351,-0.3051324
12,1.2232456,1.5356869,"('unsupportive', 'supportive')",1.5302896,1.7651433,0.62442434,1.0762749,0.26017284,0.76606727,-2.1372035,-1.6796525,0.3001858,0.692704,-0.3925182
11,1.2094083,1.248023,"('unhelpful', 'helpful')",1.0978909,0.9125568,1.9734259,1.9170055,0.14674471,0.0935061,2.317714,2.4008467,1.3490368,1.3143875,0.0346493
18,-1.1704537,-1.0887715,"('disagreeable', 'welcoming')",0.26433486,0.2763716,0.46961492,0.50640655,-0.39221096,-0.3242932,-1.1666354,-1.0892808,-0.39907,-0.3439135,-0.0551565
55,1.1511528,1.3157483,"('incompetent', 'clever')",0.6811648,0.62488186,1.8267622,1.7988129,-0.15281972,-0.27936742,0.7539931,0.9181854,0.8520507,0.8756522,-0.0236015
72,1.1328654,1.2007848,"('unambitious', 'ambitious')",1.137347,1.1166016,0.15337466,0.30582964,0.38867,0.5021957,-0.12517406,0.039575897,0.5374166,0.6329976,-0.095581
34,1.1291273,1.0100087,"('mean', 'honorable')",0.63926727,0.5953997,0.22494169,0.07510553,0.43847278,0.4003665,5.18323,5.1072063,1.5230078,1.4376173,0.0853905
49,-1.1264789,-1.0788879,"('unable', 'able')",-0.114263535,-0.02707564,-0.044369105,-0.21812281,-0.8919432,-0.9966238,-0.7116909,-0.64257985,-0.5777492,-0.592658,0.0149088
8,-1.0624824,-1.1524643,"('unaffectionate', 'affectionate')",-0.25936246,-0.16924642,-1.5711938,-1.4906229,-0.64683163,-0.5301458,0.053842247,0.1396845,-0.6972056,-0.640559,-0.0566466
74,0.9611352,1.010255,"('undedicated', 'dedicated')",-0.042059347,-0.015492432,1.1448346,1.4829407,-0.34371582,-0.24793491,-0.0018525738,0.35830083,0.3436684,0.5176138,-0.1739454
10,0.8542511,1.1464002,"('unsympathetic', 'sympathetic')",0.47545302,0.5311708,1.0500675,1.3213888,-0.19060472,0.04651846,0.1246354,0.53719395,0.4627605,0.7165345,-0.253774
79,-0.77907145,-0.6824229,"('wavering', 'unwavering')",-0.57201827,-0.44270846,-0.8728462,-0.79631793,-0.5278413,-0.30591366,-0.89194804,-0.9561575,-0.728745,-0.6367041,-0.0920409
62,0.7661675,1.0037957,"('incompetent', 'brilliant')",1.027606,1.0895824,1.4785135,1.5888386,0.7006641,0.8723412,0.3511182,0.632948,0.8648138,1.0375011,-0.1726873
40,-0.7571431,-0.54239786,"('stingy', 'generous')",1.1954141,1.3601716,-0.41304386,-0.03276962,-0.31248477,0.07906192,-2.6958199,-2.3523993,-0.5966155,-0.2976667,-0.2989488
63,0.7414381,1.0995785,"('unperceptive', 'insightful')",1.6408852,1.6267791,2.2206874,2.635911,0.67038095,1.0077592,0.12829235,0.5638104,1.0803369,1.3867676,-0.3064307
83,0.7251308,0.76832074,"('powerless', 'powerful')",1.2846351,1.1765122,-0.4965741,-0.6377642,0.523077,0.28461972,-0.9863824,-1.1048267,0.2099772,0.0973724,0.1126048
33,-0.72263193,-0.59134287,"('wrong', 'right')",1.0774409,1.3666451,-1.0072637,-0.71564406,0.3993167,0.7854818,-1.1890068,-1.0845684,-0.288429,-0.0478857,-0.2405433
64,-0.7110086,-0.38810968,"('shy', 'confident')",1.2709098,1.3212893,0.88668996,1.2206495,0.48320562,0.84538984,-5.7048926,-5.267873,-0.7550192,-0.4537308,-0.3012884
15,0.6881777,0.6350045,"('boring', 'funny')",0.35203144,0.3356541,0.2483714,0.15134409,0.9278072,0.8361576,0.20971774,0.12535878,0.4852211,0.4167038,0.0685173
46,0.6775658,0.9917153,"('uncompetitive', 'competitive')",1.3863873,1.2387305,1.6049726,1.8499398,0.531777,0.67772335,-0.58054626,-0.2782578,0.7240313,0.8959702,-0.1719389
17,0.613279,0.7186383,"('nasty', 'nice')",-0.5955386,-0.34894916,-1.0523188,-0.69503105,-0.1349003,0.16443595,-0.7070262,-0.59909934,-0.375301,-0.1520011,-0.2232999
47,0.6031935,0.5477179,"('stupid', 'smart')",0.5220794,0.47645006,0.95679194,1.0195041,0.8432567,0.71085334,5.1996913,5.143011,1.6250027,1.5795073,0.0454954
51,0.57664806,0.8416512,"('uneducated', 'educated')",-0.024861429,-0.025477555,1.854438,1.6549265,-1.2079078,-1.0538155,0.3962462,0.40314513,0.3189126,0.364086,-0.0451734
20,0.5480647,0.46596766,"('rough', 'thoughtful')",0.12201452,0.09128134,-0.07300415,0.0020546503,-0.4145068,-0.4713885,0.33005038,0.38492674,0.1025237,0.0945684,0.0079553
27,0.53333133,0.6662451,"('hardhearted', 'softhearted')",-0.06491539,0.30874625,-0.4808259,-0.08481048,-0.3552684,0.07947309,0.2501171,0.54781497,-0.0235123,0.3034938,-0.3270061
57,0.5194536,0.8888854,"('unimaginative', 'imaginative')",0.76864946,0.80810213,0.42405528,0.4461494,0.281327,0.4255513,-3.058747,-2.7585018,-0.2130523,-0.0379627,-0.1750896
87,-0.49287614,-0.4343772,"('unsuccessful', 'successful')",0.12703097,0.10070838,1.4028746,1.4244146,1.0381422,0.9512505,0.23411152,0.20850661,0.4618566,0.4501006,0.011756
24,0.4749248,0.5777114,"('dishonest', 'honest')",0.26106906,0.3007321,0.5236771,0.8092666,-0.36569032,-0.28071296,0.5546535,0.83386934,0.2897268,0.4481733,-0.1584465
3,0.41428632,0.44171846,"('repellent', 'pleasant')",0.32416546,0.30614382,1.1284791,1.1434603,-0.05800881,-0.13951012,0.7732638,0.75780606,0.5164372,0.5019237,0.0145135
38,0.3758479,0.4709441,"('untruthful', 'truthful')",0.8983246,0.89044404,0.8155049,0.98189795,0.3620379,0.49252376,-0.025625076,0.071629606,0.485218,0.5814878,-0.0962698
81,0.3700589,0.4898681,"('submissive', 'aggressive')",2.2542546,1.8607434,2.8505614,2.2165163,1.2713118,0.88031614,-0.045096114,-0.2657463,1.3402181,1.0363396,0.3038785
86,-0.33452842,0.04436702,"('uninfluential', 'influential')",-0.54321355,-0.4060646,0.09039452,0.41100994,-1.7610197,-1.6131495,-0.6486015,-0.30499107,-0.6393937,-0.3737657,-0.265628
54,-0.30901775,-0.2751376,"('incapable', 'capable')",0.99945366,1.1284707,-0.22638926,-0.1307439,0.65774876,0.9149616,0.7032654,0.7564077,0.3650122,0.4787917,-0.1137795
22,-0.26806784,-0.06961468,"('untrustworthy', 'trustworthy')",-0.08457178,-0.13176352,1.9243115,2.2887318,0.038886018,0.12059883,-0.4617426,-0.18249866,0.2297631,0.4050908,-0.1753277
48,0.26750115,0.25638443,"('unintelligent', 'intelligent')",-0.11400082,-0.25577396,-0.17518723,-0.4821394,-1.0938764,-1.2901726,-0.38285595,-0.42587703,-0.2996839,-0.4395157,0.1398318
80,0.26671767,0.41768828,"('dominated', 'dominating')",0.29387236,0.11567381,1.5080914,1.3993002,0.22662662,0.09359427,-0.45767006,-0.39820898,0.3675276,0.3256095,0.0419181
77,-0.2599006,-0.10495925,"('unmotivated', 'motivated')",1.4212344,1.3285044,0.73320496,0.746222,-0.22368494,-0.15273893,-1.0776837,-0.9474574,0.118634,0.1739142,-0.0552802
73,0.25843436,0.26908174,"('helpless', 'self-reliant')",0.6493432,0.6647116,-0.80613154,-0.5573174,0.6725216,0.764999,-3.6051228,-3.4973514,-0.5661911,-0.4711753,-0.0950158
78,0.24380636,0.5260563,"('nonresilient', 'resilient')",0.846629,0.9967391,-0.27757105,-0.10410666,-0.350553,-0.30762035,-0.18728799,0.0020904224,0.0550047,0.2226318,-0.1676271
32,0.21281302,0.28426123,"('unkind', 'kind')",0.82056326,0.7858867,1.7530069,1.6270001,-0.009950049,-0.049026787,1.0517784,1.1352346,0.7656423,0.7566712,0.0089711
26,0.19495128,0.18187875,"('hardhearted', 'benevolent')",2.4770865,2.5839024,1.0973494,1.2274858,0.55008584,0.5676306,1.6997313,1.6361501,1.2038409,1.2394096,-0.0355687
41,-0.18801163,-0.0279878,"('unforgiving', 'forgiving')",0.4154396,0.3823297,0.6211712,0.85257685,0.3522853,0.42892963,-0.004641574,0.14501394,0.2392486,0.3561724,-0.1169238
65,0.17939673,0.16443022,"('insecure', 'secure')",0.74422735,0.5409274,2.4489253,2.3775215,0.43518898,0.16546285,0.90854496,0.8751254,0.9432567,0.8246935,0.1185632
2,-0.10792456,-0.06847513,"('unlikable', 'likable')",2.1031554,2.0959594,1.8684001,1.7621791,1.2781549,1.2727299,0.91215205,0.89180773,1.2107876,1.1908401,0.0199475
58,-0.106973335,0.07536548,"('undiscriminating', 'discriminating')",0.6054142,0.7617821,-0.28445214,0.38712826,0.5511405,0.96094227,0.044113103,0.45935765,0.1618485,0.5289152,-0.3670667
28,-0.103301466,-0.075001195,"('disloyal', 'loyal')",0.82638973,0.7203758,1.1785225,0.95795304,-0.89383966,-1.0059394,1.1892053,1.0872046,0.4393952,0.3369186,0.1024766
44,-0.087829575,-0.2799982,"('prejudiced', 'unprejudiced')",0.220253,0.16240224,-0.36438897,-0.54440135,1.0908897,0.9632567,-0.5576433,-0.7003271,0.0602562,-0.0798135,0.1400697
45,0.08143987,0.3377823,"('incompetent', 'competent')",-0.39132002,-0.35790288,1.8566531,2.213478,-0.03135028,-0.028458731,0.07656265,0.33619377,0.3183971,0.5002185,-0.1818214
9,-0.066688105,-0.049361024,"('unaffectionate', 'caring')",1.0490282,1.3409466,-0.5886454,-0.16054815,-0.5753264,-0.29721346,0.61707526,0.96588457,0.0870887,0.3599417,-0.272853
42,0.04230289,0.33563936,"('unreliable', 'reliable')",1.1362197,1.20455,1.5354447,1.6653733,1.3591048,1.4618089,-2.5205731,-2.264781,0.3104998,0.4805182,-0.1700184
37,-0.014191303,0.094510406,"('fake', 'genuine')",-0.31559882,-0.17019242,-0.17014715,0.03804534,-0.45053548,-0.09076778,-0.14011735,0.065572076,-0.218118,-0.0125665,-0.2055515
61,-0.0068422034,0.14752,"('illogical', 'logical')",0.2813609,0.5144458,0.7547763,1.3406605,0.043459345,0.4601852,-0.32934406,0.036477953,0.148682,0.4998579,-0.3511759
