,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,male-female
79,-0.92753494,-0.9971529,"('wavering', 'unwavering')",-0.7557273,-0.6125423,-0.526677,-0.5011069,-0.7366464,-0.7036007,-0.0330457
84,0.8709253,0.88890284,"('inferior', 'superior')",0.46741492,0.594178,0.9237581,1.221839,0.7540328,0.9016399,-0.1476071
0,-0.86142236,-0.7400923,"('unsociable', 'sociable')",0.14203875,0.20229074,0.079935245,0.08428176,-0.2131494,-0.1511733,-0.0619761
40,-0.85817695,-0.73148614,"('stingy', 'generous')",0.9464426,0.9786495,-1.987473,-2.0337367,-0.6330691,-0.5955245,-0.0375446
25,-0.8343448,-0.9652992,"('egoistic', 'altruistic')",0.048494145,0.05454079,0.8704206,0.76866484,0.02819,-0.0473645,0.0755545
67,0.8258664,0.83727795,"('doubtful', 'determined')",0.23970512,0.244987,-0.4784828,-0.53994703,0.1956962,0.1807726,0.0149236
17,-0.823245,-0.60301495,"('nasty', 'nice')",-0.5578381,-0.40268528,-0.97678345,-0.79704034,-0.7859555,-0.6009135,-0.185042
16,-0.81122,-0.9277138,"('unpopular', 'popular')",-0.24195431,-0.3836391,0.24984218,0.13494469,-0.2677774,-0.3921361,0.1243587
42,0.7975113,0.838658,"('unreliable', 'reliable')",0.7609018,0.9045154,-2.2653427,-2.065927,-0.2356432,-0.1075846,-0.1280586
82,-0.7885584,-0.85412407,"('poor', 'rich')",-0.28848323,-0.11406898,6.541936,6.4637375,1.8216314,1.8318481,-0.0102167
26,-0.7808877,-0.87452173,"('hardhearted', 'benevolent')",1.7675667,1.748082,1.278556,1.16242,0.7550783,0.6786601,0.0764182
44,0.73839045,0.9691164,"('prejudiced', 'unprejudiced')",-0.4250397,-0.3987189,-1.5763094,-1.4789985,-0.4209863,-0.302867,-0.1181193
12,-0.72391665,-0.9589805,"('unsupportive', 'supportive')",0.8562389,0.8438422,-1.8655221,-1.8855317,-0.5777333,-0.66689,0.0891567
69,0.7215342,0.6929651,"('lazy', 'industrious')",1.1209754,1.0628095,-1.1915365,-1.2728931,0.216991,0.1609605,0.0560305
80,0.7029555,0.7203653,"('dominated', 'dominating')",-0.29095173,-0.3721634,0.060724825,0.22745438,0.1575762,0.1918854,-0.0343092
31,-0.6732972,-0.70775,"('evil', 'good')",-0.46902484,-0.5465802,-1.6615458,-1.8639425,-0.9346226,-1.0394243,0.1048017
29,0.6645752,0.71304417,"('unfair', 'fair')",-0.21289364,-0.023331344,-0.7030205,-0.62857664,-0.0837796,0.0203787,-0.1041583
64,0.63633144,0.8021189,"('shy', 'confident')",0.31072724,0.5034404,-5.72215,-5.6441307,-1.5916971,-1.4461905,-0.1455066
39,0.627349,0.7550062,"('exploitative', 'cooperative')",1.0205244,1.0347315,-0.10143408,0.008554257,0.5154798,0.5994306,-0.0839508
45,-0.62542576,-0.42508736,"('incompetent', 'competent')",-0.60657686,-0.35368758,0.16425562,0.35787922,-0.3559157,-0.1402986,-0.2156171
54,-0.61851674,-1.0542978,"('incapable', 'capable')",0.85897684,0.7178423,0.65736526,0.45587867,0.2992751,0.0398077,0.2594674
68,0.6183652,0.6062701,"('dependent', 'independent')",-1.5430875,-1.4212571,-0.67743605,-0.68206495,-0.5340528,-0.4990173,-0.0350355
46,-0.60726017,-0.66903514,"('uncompetitive', 'competitive')",0.2989308,0.33121786,-0.14700593,-0.00626119,-0.1517784,-0.1146928,-0.0370856
24,-0.56866646,-0.3936119,"('dishonest', 'honest')",0.46765572,0.7416894,0.69050455,0.79078764,0.1964979,0.3796217,-0.1831238
66,-0.55660486,-0.5590426,"('inactive', 'active')",0.89109665,0.8747119,0.68619514,0.6031468,0.340229,0.306272,0.033957
23,-0.5481222,-0.74176604,"('insincere', 'sincere')",0.6407947,0.57108474,5.850159,5.86813,1.9809438,1.8991496,0.0817942
5,-0.51032,-0.48989582,"('distant', 'outgoing')",0.72923976,0.7648749,-0.84557545,-0.8135828,-0.2088852,-0.1795346,-0.0293506
43,-0.5063298,-0.45763683,"('irresponsible', 'responsible')",0.58807063,0.7554781,0.63061917,0.7007394,0.2374533,0.3328602,-0.0954069
85,-0.50233877,-0.8514793,"('insignificant', 'prestigious')",1.5955637,1.4258473,-0.44796023,-0.80315435,0.2150882,-0.0762621,0.2913503
30,0.46899655,0.75182176,"('intolerant', 'tolerant')",0.5576171,0.7838847,0.45782894,0.69000775,0.4948142,0.7419047,-0.2470905
27,-0.463946,-0.6249425,"('hardhearted', 'softhearted')",-0.49009964,-0.49464747,0.7366083,0.6246171,-0.0724791,-0.1649909,0.0925118
2,0.4387752,0.32682294,"('unlikable', 'likable')",2.2037246,2.1100643,0.75085664,0.65398353,1.1311189,1.0302903,0.1008286
74,-0.4362748,-0.4734577,"('undedicated', 'dedicated')",0.52812934,0.73729527,-0.12396082,-0.11800055,-0.0107021,0.0486123,-0.0593144
76,0.41725048,0.45992878,"('anxious', 'daring')",-0.42843777,-0.33130714,0.12983266,0.2820218,0.0395485,0.1368811,-0.0973326
21,0.38890073,0.4544576,"('immoral', 'moral')",0.5114079,0.48747972,-0.31884763,-0.16025105,0.1938203,0.2605621,-0.0667418
55,-0.3867435,-0.38614422,"('incompetent', 'clever')",-0.70539284,-0.60628766,0.6375185,0.6106822,-0.1515393,-0.1272499,-0.0242894
41,-0.38135305,-0.27720538,"('unforgiving', 'forgiving')",0.79818046,0.95372635,-0.45072764,-0.4649173,-0.0113001,0.0705345,-0.0818346
3,-0.37846947,-0.3405865,"('repellent', 'pleasant')",-0.4118534,-0.50342876,0.9291659,0.90266967,0.046281,0.0195515,0.0267295
71,-0.35086083,-0.45526138,"('diffident', 'self-confident')",1.6590376,1.5601358,0.52115357,0.33713686,0.6097768,0.4806705,0.1291063
38,-0.34108704,-0.419293,"('untruthful', 'truthful')",0.53189015,0.6052257,-0.013275504,0.012548534,0.0591759,0.0661604,-0.0069845
77,-0.34066004,-0.41846374,"('unmotivated', 'motivated')",0.8784932,0.70141727,-0.88256824,-0.82567716,-0.1149117,-0.1809079,0.0659962
35,0.30988455,0.32881993,"('corrupt', 'incorrupt')",-0.7686151,-0.6879141,-1.0924135,-1.1286782,-0.517048,-0.4959241,-0.0211239
87,0.2898324,0.18795076,"('unsuccessful', 'successful')",1.1930997,1.0878102,1.1656786,1.2068174,0.8828702,0.8275261,0.0553441
22,0.2828343,0.43133497,"('untrustworthy', 'trustworthy')",-0.33972245,-0.18194984,-0.6735406,-0.5555898,-0.2434763,-0.1020682,-0.1414081
60,0.27628517,0.42609626,"('inefficient', 'efficient')",0.084523425,0.22530943,0.32125288,0.44688338,0.2273538,0.3660963,-0.1387425
56,0.2642312,0.54795164,"('impractical', 'practical')",0.2570358,0.5755071,-0.38408172,-0.1465219,0.0457284,0.3256456,-0.2799172
11,-0.25926962,-0.42337972,"('unhelpful', 'helpful')",0.08766367,0.05134474,2.173588,2.2806773,0.6673274,0.6362141,0.0311133
59,0.25171858,0.21293682,"('foolish', 'wise')",0.8833094,0.92482305,-0.4636201,-0.32293355,0.2238026,0.2716088,-0.0478062
49,-0.25057486,-0.27290627,"('unable', 'able')",-0.95542186,-0.80605906,-0.25340554,-0.1447498,-0.4864674,-0.407905,-0.0785624
7,-0.248651,-0.2450579,"('insensitive', 'sensitive')",0.29040322,0.3007453,0.57072294,0.6337449,0.2041584,0.2298108,-0.0256524
15,0.23838307,0.35012332,"('boring', 'funny')",0.30032074,0.31757444,-0.3711631,-0.31652167,0.0558469,0.1170587,-0.0612118
61,0.2269605,0.32872328,"('illogical', 'logical')",1.2981652,1.4063842,0.6233713,0.6153647,0.7161657,0.7834907,-0.067325
70,-0.22002512,-0.093791746,"('lethargic', 'energetic')",-0.18880448,0.011983745,0.77269804,1.0412102,0.1212895,0.3198007,-0.1985112
81,0.21206863,0.3574366,"('submissive', 'aggressive')",0.28018078,0.39480963,-0.05401534,0.0642821,0.146078,0.2721761,-0.1260981
50,0.20921418,-0.11147716,"('clumsy', 'skillful')",0.3818493,0.27789176,0.33206186,0.32219103,0.3077085,0.1628685,0.14484
36,-0.19879909,-0.51486623,"('hostile', 'amicable')",0.18326056,0.04543149,-0.7378852,-1.0563756,-0.2511412,-0.5086035,0.2574623
51,-0.18367511,-0.50449264,"('uneducated', 'educated')",0.019393086,-0.05760248,1.2095463,0.9243108,0.3484214,0.1207386,0.2276828
34,0.17689204,0.07257861,"('mean', 'honorable')",0.58244747,0.5313482,5.3047953,5.3082066,2.0213782,1.9707111,0.0506671
47,-0.15219659,0.17741737,"('stupid', 'smart')",1.1165509,1.193047,5.168276,5.301556,2.0442101,2.2240068,-0.1797967
65,0.11925802,0.30528116,"('insecure', 'secure')",-0.69663477,-0.5634173,-0.0038066814,0.34750262,-0.1937278,0.0297888,-0.2235166
58,-0.10753366,-0.06293768,"('undiscriminating', 'discriminating')",1.1706451,1.1830959,0.12247919,0.13015823,0.3951969,0.4167721,-0.0215752
37,0.10193658,0.09840664,"('fake', 'genuine')",-0.79156077,-0.762019,0.20429036,0.16756997,-0.1617779,-0.1653475,0.0035696
63,-0.08270369,-0.24233568,"('unperceptive', 'insightful')",0.960886,0.9596038,1.2230877,1.2727419,0.7004233,0.6633367,0.0370866
62,0.07898725,0.18714151,"('incompetent', 'brilliant')",0.5066578,0.5973564,0.6994778,0.87206036,0.4283743,0.5521861,-0.1238118
13,0.07866707,0.28797418,"('impolite', 'polite')",0.2028789,0.3145123,-0.17815897,-0.04830224,0.0344623,0.1847281,-0.1502658
52,0.07399149,-0.19866008,"('irrational', 'rational')",0.5444531,0.28890973,-0.4969219,-0.71285313,0.0405076,-0.2075345,0.2480421
75,-0.05894178,0.13817899,"('meek', 'impulsive')",-0.48599318,-0.4358447,-0.689375,-0.6904969,-0.4114366,-0.3293875,-0.0820491
83,0.035981677,0.37117398,"('powerless', 'powerful')",0.4586957,0.5898603,-0.8123949,-0.7997671,-0.1059058,0.0537557,-0.1596615
20,0.027906243,0.13330072,"('rough', 'thoughtful')",0.063253224,0.09351241,0.499659,0.5116479,0.1969395,0.2461537,-0.0492142
33,-0.018518826,-0.026792435,"('wrong', 'right')",1.2885605,1.2299991,-1.0533152,-1.104394,0.0722422,0.0329376,0.0393046
4,0.014425734,0.10224988,"('disliked', 'liked')",0.10563964,0.19665626,-6.145336,-6.2059507,-2.0084236,-1.9690148,-0.0394088
14,0.0056060217,0.58788323,"('antisocial', 'social')",1.5232648,1.772635,-0.29591686,-0.10174208,0.4109847,0.7529254,-0.3419407
