,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,male-female
5,-1.2624964,-1.0398761,"('distant', 'outgoing')",0.3694454,0.6303274,0.36658093,0.49417964,-0.34733564,-0.41189462,-0.12509915,-0.12517065,-0.1997809,-0.0904869,-0.109294
59,-1.2256359,-1.5698285,"('foolish', 'wise')",1.2147481,1.0167574,0.89956623,0.46236858,0.049853206,-0.13740107,0.3010419,0.17049631,0.2479147,-0.0115215,0.2594362
28,-1.2043116,-1.3932498,"('disloyal', 'loyal')",-1.4792588,-1.4024599,-1.0315459,-1.1510255,0.14001858,0.046764158,0.5302863,0.28348023,-0.6089622,-0.7232982,0.114336
23,1.1804905,1.0155095,"('insincere', 'sincere')",-1.912975,-1.8188586,-0.47246423,-0.5982429,1.275953,1.0385165,5.7793217,5.914699,1.1700652,1.1103247,0.0597405
36,-1.1658868,-1.7120255,"('hostile', 'amicable')",1.6606584,1.3206111,1.0267735,0.8000051,-0.12636751,-0.17136769,0.279255,0.0061421166,0.3348865,0.048673,0.2862135
7,1.145752,0.9673743,"('insensitive', 'sensitive')",-1.1304615,-1.1896594,-0.65559393,-0.5824842,0.47697553,0.3892479,0.8747093,0.63937306,0.1422763,0.0447703,0.097506
65,1.0771546,1.156354,"('insecure', 'secure')",-1.3878874,-1.4779557,-1.2864689,-1.2778602,0.3665529,0.25649288,0.080297165,0.27816078,-0.2300703,-0.2129616,-0.0171087
18,-1.0417892,-1.2890896,"('disagreeable', 'welcoming')",0.74907714,0.71670866,-0.41955677,-0.44822103,-0.05545173,-0.31335944,-0.31247485,-0.46549305,-0.2160391,-0.3598909,0.1438518
76,1.0169892,1.1767902,"('anxious', 'daring')",-0.9512758,-0.9465488,-0.9585373,-0.88309,0.43837002,0.6228133,0.3310065,0.6002422,-0.0246895,0.1140414,-0.1387309
19,-0.9933014,-0.9058591,"('inhospitable', 'hospitable')",0.87621135,0.9198055,1.4390806,1.398591,-0.6212042,-0.69528806,-0.023956224,0.015249253,0.135366,0.1464997,-0.0111337
62,0.95247203,1.1578985,"('incompetent', 'brilliant')",-2.728862,-2.555813,-0.92196715,-0.7248332,0.6636294,1.1311677,-0.011299375,0.2595555,-0.4092054,-0.1464049,-0.2628005
15,0.915904,0.726875,"('boring', 'funny')",1.9417431,1.4982264,2.4991338,2.125672,2.0454476,1.7335756,0.88347733,0.7083193,1.6571411,1.3585338,0.2986073
38,-0.90101314,-0.8653607,"('untruthful', 'truthful')",-1.101729,-1.1041467,-0.6765343,-0.61988634,-0.58842444,-0.17435855,-0.53031486,-0.29541552,-0.7596032,-0.6118336,-0.1477696
10,-0.8767353,-0.6608543,"('unsympathetic', 'sympathetic')",-3.2593467,-3.0276887,-2.5003183,-2.3380105,-0.55350333,-0.4304463,-0.50329036,-0.42761967,-1.5386388,-1.3769238,-0.161715
20,0.8742346,0.88497573,"('rough', 'thoughtful')",0.05612418,0.03581679,-0.060103312,0.22195,-0.09204877,-0.007989526,1.2403444,1.122639,0.4037102,0.4514784,-0.0477682
39,0.85236925,0.31103867,"('exploitative', 'cooperative')",-0.71648645,-1.1329846,-0.16680558,-0.08432147,0.13419165,0.1903795,0.3910737,0.26182595,0.0988685,-0.0908124,0.1896809
13,0.8464631,1.1799997,"('impolite', 'polite')",-2.2053354,-2.0130856,-2.0117345,-1.692019,-0.43128896,-0.20815158,-0.352425,-0.0648572,-0.8308641,-0.5596228,-0.2712413
58,-0.8460794,-0.8783942,"('undiscriminating', 'discriminating')",-0.9182462,-1.0800595,-1.0955181,-0.9318554,0.2636303,0.28812036,0.4404836,0.049530342,-0.431146,-0.5105317,0.0793857
70,0.83320427,0.86398566,"('lethargic', 'energetic')",-2.365392,-2.4937356,-1.4193053,-1.3074176,-0.25141668,-0.19759436,0.6919908,0.792669,-0.5021838,-0.4684186,-0.0337652
43,0.8208028,0.9639981,"('irresponsible', 'responsible')",-2.1133344,-2.2031982,-1.4772375,-1.0877639,-0.43544626,-0.15850422,0.56811905,0.77458364,-0.5274193,-0.3421769,-0.1852424
49,-0.81102073,-0.4660204,"('unable', 'able')",0.20503554,0.5280719,0.6373661,0.6994672,0.36683613,0.35918042,-0.3178298,0.018332513,0.0160775,0.2278063,-0.2117288
69,-0.7910223,-1.1751698,"('lazy', 'industrious')",2.5532515,2.5436509,2.182327,1.9483783,0.10599069,-0.1424175,-0.66272455,-0.9010378,0.6775645,0.4546808,0.2228837
21,0.758423,1.072123,"('immoral', 'moral')",-0.3220899,-0.19309342,-1.0087916,-0.9101228,0.8378427,1.0044861,-0.87032104,-0.85496056,-0.1209874,0.0236865,-0.1446739
1,-0.70593023,-1.0861161,"('unfriendly', 'friendly')",-1.4935329,-1.6621866,-0.23074599,-0.38267896,1.503532,1.200031,2.1485553,1.6789538,0.2443756,-0.0503994,0.294775
41,-0.70397013,-0.8090729,"('unforgiving', 'forgiving')",-1.2984492,-1.2295169,-1.4457543,-1.0321777,-0.0561808,0.28070384,-0.1859056,-0.2661258,-0.738052,-0.6112379,-0.1268141
44,0.6798047,0.50135064,"('prejudiced', 'unprejudiced')",2.0946672,1.7803524,0.36657593,0.14514527,-0.89584,-0.89215565,-1.2122896,-1.0621803,0.2065836,0.0945024,0.1120812
77,-0.6702018,-0.4268226,"('unmotivated', 'motivated')",-0.6971876,-0.3527357,-0.8382995,-0.78223705,0.25506586,0.32702225,-1.3426917,-1.2950184,-0.6586629,-0.5059583,-0.1527046
81,0.61873215,0.90196097,"('submissive', 'aggressive')",-2.5920467,-2.4942842,-1.5537182,-1.3756033,0.24217981,0.52322894,-0.99167,-0.85466635,-0.8553046,-0.6598728,-0.1954318
66,-0.60825235,-0.8716343,"('inactive', 'active')",1.1202903,0.96502966,0.16714865,-0.09348233,-0.8368006,-0.9657303,0.53037906,0.32419032,0.074553,-0.1283254,0.2028784
87,0.59332037,0.2665543,"('unsuccessful', 'successful')",0.18435737,-0.015927613,0.1479232,-0.70545334,0.59733,0.1629028,1.0526221,0.698603,0.5151106,0.0813358,0.4337748
22,0.5890628,0.7781086,"('untrustworthy', 'trustworthy')",-0.4914909,-0.54897386,-1.3117439,-1.2138166,0.3086267,0.49875385,-0.9061914,-0.80024135,-0.3623473,-0.2572339,-0.1051134
29,-0.5786725,-0.43856588,"('unfair', 'fair')",-0.08033562,0.09588697,-0.026706314,0.33812073,-0.65412307,-0.27231303,-0.35250866,-0.32656544,-0.3384692,-0.1206873,-0.2177819
56,0.56973207,1.0563222,"('impractical', 'practical')",-1.7166147,-1.5212758,-0.9941089,-0.5867923,0.5079842,1.075576,-0.40470544,-0.25825647,-0.4075426,-0.0468853,-0.3606573
11,0.5680698,0.7802706,"('unhelpful', 'helpful')",-2.0161393,-2.0693429,-0.66253227,-0.71073914,0.30504227,0.39688188,1.4871186,1.584456,-0.0636882,-0.0036947,-0.0599935
68,0.5401051,0.7907702,"('dependent', 'independent')",0.6362244,0.7246218,-1.0269411,-0.9750336,-1.3641483,-1.3006122,-0.5779855,-0.5158056,-0.3585491,-0.2552119,-0.1033372
83,-0.5088643,-0.5797337,"('powerless', 'powerful')",-0.25216973,-0.12349963,-0.0040909164,0.21229956,0.040478416,0.41938788,-1.2705145,-1.0766969,-0.3990322,-0.2296486,-0.1693836
40,-0.5012823,-0.42861962,"('stingy', 'generous')",-0.41146514,0.098713964,-1.7303957,-1.3601124,-1.0276366,-0.6633588,-1.7912947,-2.0743856,-1.0924149,-0.8855525,-0.2068624
63,0.48680776,0.6067035,"('unperceptive', 'insightful')",-1.3447007,-1.4324986,-0.48558673,-0.36252043,0.047700565,0.2475991,0.84232503,0.9294108,-0.0906908,-0.0022611,-0.0884297
82,-0.48021632,-0.16197856,"('poor', 'rich')",-2.078117,-2.0276778,-1.1911527,-0.88072574,0.50139546,0.5444096,5.9291263,6.306676,0.5362072,0.7561407,-0.2199335
64,-0.46890774,-0.32786748,"('shy', 'confident')",-0.23115636,-0.2403439,-1.4095855,-1.4049714,-1.4043565,-1.2011378,-6.2622805,-6.2972884,-1.9552574,-1.8943218,-0.0609356
42,-0.46157092,-0.2917034,"('unreliable', 'reliable')",-0.1917544,-0.08248397,-0.44955617,-0.1805137,-0.5771687,-0.22099254,-2.5996246,-2.5881698,-0.8559349,-0.6727727,-0.1831622
24,-0.43823975,-0.6322459,"('dishonest', 'honest')",-2.842766,-2.882925,-1.2956359,-1.2965271,-0.23732212,-0.04939974,0.4119361,0.42412624,-0.8804056,-0.8873943,0.0069887
72,0.4274523,0.6037463,"('unambitious', 'ambitious')",-0.90575844,-0.8355173,-0.9749537,-0.751063,0.24454798,0.599576,-0.6355754,-0.43869418,-0.3688575,-0.1643904,-0.2044671
54,-0.42555285,-0.64414966,"('incapable', 'capable')",0.8191971,0.6154141,1.0116409,0.4201873,1.0601438,0.63834345,1.3488181,1.302016,0.7628494,0.4663622,0.2964872
9,-0.4232895,-0.7960466,"('unaffectionate', 'caring')",-1.1668797,-1.3754941,0.2967612,0.05247459,0.9943287,0.92256945,1.175026,0.9478724,0.1751894,-0.0497249,0.2249143
12,-0.41936427,-0.182852,"('unsupportive', 'supportive')",-1.4156363,-1.5612562,-0.62210876,-0.4585396,0.053810813,0.5026079,-1.8452908,-1.815787,-0.8497178,-0.7031653,-0.1465525
35,-0.41518426,-0.7821619,"('corrupt', 'incorrupt')",3.5426023,3.4053402,2.2299948,1.789904,-1.1549233,-1.5142049,-0.31541646,-0.59810215,0.7774146,0.460155,0.3172596
60,0.3717619,0.58823454,"('inefficient', 'efficient')",-2.8432407,-2.7507772,-1.9003621,-1.5514733,1.147101,1.5406946,0.08335996,0.5119048,-0.628276,-0.3322833,-0.2959927
27,0.36541337,0.42392203,"('hardhearted', 'softhearted')",-0.5214287,-0.438102,-0.57426804,-0.6738861,-0.46195427,-0.8091069,1.3003834,1.1908951,0.0216292,-0.0612556,0.0828848
67,0.35639822,0.59719396,"('doubtful', 'determined')",0.13451754,0.35456875,0.31510824,0.4573878,-0.6134628,-0.34078875,-0.8705049,-0.7566199,-0.1355887,0.0623484,-0.1979371
71,0.33656368,0.23249027,"('diffident', 'self-confident')",-0.6911271,-0.98482275,0.83554673,0.67287916,0.44955516,0.38610226,0.35767645,0.15826428,0.257643,0.0929826,0.1646604
3,0.3359029,0.42454213,"('repellent', 'pleasant')",-1.4048977,-1.1763648,-1.5016395,-1.3291111,0.022332596,-0.005159151,0.46020788,0.45759737,-0.4176188,-0.3256991,-0.0919197
2,0.3353111,0.26065496,"('unlikable', 'likable')",0.8107537,0.59113765,0.5995792,0.47140443,1.0096089,0.9991691,0.53759575,0.6514799,0.6585697,0.5947692,0.0638005
34,-0.3144255,-0.038858708,"('mean', 'honorable')",-0.44118243,-0.22530729,0.13992602,0.4754895,1.1057057,1.1541356,5.60311,5.9782944,1.2186267,1.4687507,-0.250124
17,-0.285066,-0.39312443,"('nasty', 'nice')",-1.5132791,-1.8038036,-0.18153349,-0.34643418,-0.9942874,-0.76256937,-0.48449185,-0.643617,-0.6917315,-0.7899097,0.0981782
30,0.28342387,0.586525,"('intolerant', 'tolerant')",-2.1827164,-2.0933928,-0.9750418,-0.65192,-0.24861693,0.26111355,0.818178,1.0129197,-0.4609547,-0.176951,-0.2840037
78,-0.27272028,0.011980668,"('nonresilient', 'resilient')",-0.50109273,-0.32841957,-0.39778924,-0.31735557,1.1350995,1.0629741,0.20835468,0.35216755,0.0343704,0.1562694,-0.121899
48,0.25872642,0.26030493,"('unintelligent', 'intelligent')",-1.66804,-1.7732025,-0.17454146,-0.027277058,0.6796311,0.9193684,0.37140596,0.46615317,-0.1065636,-0.0309306,-0.075633
73,-0.2527286,-0.07399256,"('helpless', 'self-reliant')",1.1915859,1.1544374,0.19945739,0.34602088,-0.8817743,-0.5135884,-2.9345963,-2.9926813,-0.5356112,-0.4159608,-0.1196504
57,-0.2512092,-0.1931,"('unimaginative', 'imaginative')",-1.7086428,-1.7142748,-1.6322633,-1.4455316,-0.101229675,0.10863745,-2.4085214,-2.7429216,-1.2203733,-1.197438,-0.0229353
32,0.22799367,-0.12409221,"('unkind', 'kind')",-0.80160546,-0.9616607,-0.6920141,-0.7964595,0.4873191,0.32595342,0.8118998,0.80807537,0.0067186,-0.1496367,0.1563553
88,-0.20717485,-0.6535905,"('low', 'eminent')",0.3129506,-0.031561684,0.50391215,-0.10550866,0.69195837,0.32545352,0.61908185,0.39047673,0.3841456,-0.0149461,0.3990917
53,0.18972187,0.061223835,"('uncreative', 'creative')",-0.3606699,-0.2778209,-0.30332005,-0.22841078,0.73198646,0.7429403,0.92931926,0.7113231,0.2374075,0.2018511,0.0355564
0,-0.18012097,-0.16519073,"('unsociable', 'sociable')",-3.6295516,-3.6022625,-1.7857618,-1.599588,0.34259924,0.452308,-0.45124653,-0.4465834,-1.1408163,-1.0722632,-0.0685531
25,-0.13353494,-0.47639602,"('egoistic', 'altruistic')",0.5198413,0.49256614,1.1625235,0.897864,1.3725692,1.050207,1.6742293,1.4229409,0.9191257,0.6774364,0.2416893
45,-0.10620129,-0.051122908,"('incompetent', 'competent')",-3.755042,-3.736025,-1.9078116,-1.5861772,-1.0439556,-0.5744004,-0.6627041,-0.7247515,-1.4951428,-1.3344954,-0.1606474
14,0.08665246,0.23362508,"('antisocial', 'social')",-2.896937,-2.7094526,-1.4192611,-1.0035647,0.8236155,1.1981933,-0.62686545,-0.69016665,-0.8065591,-0.5942731,-0.212286
86,0.082779676,0.2179467,"('uninfluential', 'influential')",-2.305215,-2.2069383,-1.4713317,-1.6222436,0.6280865,0.59939873,-0.25175828,-0.5945768,-0.6634878,-0.7212827,0.0577949
75,-0.08083624,0.21041214,"('meek', 'impulsive')",1.6215614,1.6871077,0.5726792,0.81105125,-0.11690792,0.103810385,-0.6364248,-0.47484434,0.2720144,0.4675074,-0.195493
47,-0.05700461,0.015535369,"('stupid', 'smart')",-1.480022,-1.4870619,-0.8651796,-0.6146536,0.39302796,0.69259113,4.793229,5.212943,0.5568102,0.7638708,-0.2070606
26,-0.05551187,-0.5393081,"('hardhearted', 'benevolent')",-0.5174974,-0.79497206,0.5668935,0.56318665,1.6283662,1.4412096,1.6741959,1.4223381,0.6592893,0.4184908,0.2407985
33,-0.019697772,0.055941507,"('wrong', 'right')",2.5105376,2.7331314,0.51864576,0.3652295,0.6405345,0.62188154,-0.27841035,-0.5829355,0.6743219,0.6386497,0.0356722
51,0.015647229,0.11897354,"('uneducated', 'educated')",-0.7992016,-0.5408306,-0.7244124,-0.5109226,-0.71983427,-0.41085997,0.4886859,0.630265,-0.347823,-0.1426749,-0.2051481
61,0.01007627,-0.07060505,"('illogical', 'logical')",-1.3746072,-1.2964916,-0.82633346,-0.93001914,0.69753736,0.5434691,0.44139218,0.16883172,-0.2103869,-0.316963,0.1065761
84,-0.002711136,0.13959202,"('inferior', 'superior')",0.8994774,1.3267523,-0.43754962,-0.38837922,-0.39305013,-0.2818861,0.80068076,0.91294235,0.1733695,0.3418043,-0.1684348
