,devon_male,devon_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
36,-4.89473,-4.069745,"('hostile', 'amicable')",-1.1059041,-0.9498365,-1.218323,-0.9820421,-2.406319,-2.0005414,-0.4057776
85,-4.871932,-4.0870314,"('insignificant', 'prestigious')",-0.18586792,0.1028203,-1.1846993,-0.74050325,-2.0808331,-1.5749048,-0.5059283
31,-4.593449,-3.8576765,"('evil', 'good')",-1.1429436,-1.0996743,-1.6887062,-1.6155217,-2.4750331,-2.1909574,-0.2840757
60,4.5530853,3.978155,"('inefficient', 'efficient')",2.0004873,1.9241362,0.8411006,0.7273845,2.4648911,2.209892,0.2549991
35,-4.4813933,-3.8705115,"('corrupt', 'incorrupt')",-0.9512886,-0.8467261,-1.3467575,-1.2099634,-2.2598131,-1.9757336,-0.2840795
62,4.2934675,3.978526,"('incompetent', 'brilliant')",1.0193655,0.88381475,1.0032691,0.78195894,2.1053673,1.8814333,0.223934
69,-4.275987,-3.7224295,"('lazy', 'industrious')",0.57706976,0.71252865,-1.8187307,-1.5516865,-1.8392161,-1.5205291,-0.318687
55,4.268394,3.7353523,"('incompetent', 'clever')",0.07308947,-0.12356627,0.75262004,0.4443777,1.6980346,1.3520546,0.34598
46,4.1726923,3.6864426,"('uncompetitive', 'competitive')",0.54597175,0.61086947,-0.27146596,-0.4424047,1.4823995,1.2849692,0.1974303
80,4.1088457,3.4873223,"('dominated', 'dominating')",0.59725773,0.42104712,0.2591578,0.0069503337,1.655087,1.3051066,0.3499804
10,3.709011,3.2459865,"('unsympathetic', 'sympathetic')",-0.61148775,-0.56794477,0.14451844,-0.0066075977,1.0806805,0.8904781,0.1902024
6,-3.6421735,-3.2398875,"('distant', 'open')",-0.7790304,-0.61445755,-0.9688316,-0.83213365,-1.7966785,-1.5621595,-0.234519
14,3.553861,3.2714496,"('antisocial', 'social')",1.1346065,0.96853,0.4204998,0.29880896,1.7029891,1.5129296,0.1900595
81,3.512493,2.9790518,"('submissive', 'aggressive')",1.509659,1.4041734,-0.20342754,-0.2936887,1.6062415,1.3631789,0.2430626
76,3.5056627,3.2188756,"('anxious', 'daring')",-0.09168916,-0.04137977,0.40661204,0.3227954,1.2735286,1.1667638,0.1067648
70,3.325285,2.9285629,"('lethargic', 'energetic')",0.72503805,0.58508,1.0414047,0.89920545,1.6972426,1.4709495,0.2262931
43,3.3179982,3.096329,"('irresponsible', 'responsible')",1.0306722,1.233497,0.6171726,0.66380244,1.6552811,1.6645428,-0.0092617
65,3.130575,2.6468232,"('insecure', 'secure')",0.6715579,0.6483127,0.75914675,0.6030456,1.5204266,1.2993938,0.2210328
7,3.1208034,2.8140774,"('insensitive', 'sensitive')",1.0899044,1.0852871,1.2711862,1.1116151,1.827298,1.6703266,0.1569714
5,-3.088125,-2.6933045,"('distant', 'outgoing')",-0.3170553,-0.20921442,-1.0350091,-0.9317719,-1.4800631,-1.278097,-0.2019661
79,-3.058292,-2.7157764,"('wavering', 'unwavering')",-0.92428553,-0.7365282,-0.68692464,-0.6562601,-1.5565006,-1.3695216,-0.186979
21,3.0477066,2.8452075,"('immoral', 'moral')",1.4472005,1.4697621,-0.014302704,-0.14901623,1.4935349,1.3886511,0.1048838
56,2.9900103,2.4203851,"('impractical', 'practical')",1.1551132,1.0961635,-0.20138183,-0.47614348,1.3145805,1.0134684,0.3011121
45,2.840197,2.6588378,"('incompetent', 'competent')",-0.06644988,-0.20388454,0.19098221,0.09195724,0.9882431,0.8489702,0.1392729
59,-2.7808154,-2.415099,"('foolish', 'wise')",0.6209428,0.87110263,-0.40525767,-0.318341,-0.8550434,-0.6207791,-0.2342643
75,-2.768794,-2.4147677,"('meek', 'impulsive')",0.013958214,0.05349724,-0.88264054,-0.7134217,-1.2124921,-1.0248974,-0.1875947
13,2.64712,2.4021976,"('impolite', 'polite')",0.10533507,0.10344522,-0.07716855,-0.18303332,0.8917622,0.7742032,0.117559
24,2.5969212,2.6591685,"('dishonest', 'honest')",0.51294816,0.514266,0.8457817,0.7021883,1.3185504,1.2918742,0.0266762
0,2.5687077,2.17823,"('unsociable', 'sociable')",-0.03772752,-0.22150403,0.098698385,-0.18445362,0.8765595,0.5907575,0.285802
16,-2.553638,-2.1950529,"('unpopular', 'popular')",-0.367849,-0.28138486,-0.26849884,-0.1982723,-1.0633286,-0.89157,-0.1717586
23,2.5450318,2.2991862,"('insincere', 'sincere')",0.20949547,0.107822604,6.952089,6.6582866,3.2355388,3.0217651,0.2137737
11,2.5148222,2.3089943,"('unhelpful', 'helpful')",0.6419663,0.5968824,2.3713696,2.2624917,1.8427194,1.7227894,0.11993
48,2.4986641,2.1404793,"('unintelligent', 'intelligent')",1.4413095,1.292356,0.47725314,0.4568925,1.4724089,1.2965759,0.175833
25,-2.4970412,-2.0764327,"('egoistic', 'altruistic')",0.82962346,0.76146275,0.99173516,1.0263689,-0.2252275,-0.0962004,-0.1290271
52,-2.4772747,-2.0993357,"('irrational', 'rational')",-0.863997,-0.6982235,-0.68272895,-0.62709683,-1.3413335,-1.1415521,-0.1997814
19,-2.4230099,-1.8700708,"('inhospitable', 'hospitable')",-1.1736771,-0.8074285,-0.9720311,-0.7689858,-1.522906,-1.1488283,-0.3740777
57,2.386453,2.1122563,"('unimaginative', 'imaginative')",0.8006855,0.8065436,-2.919601,-2.8862274,0.0891792,0.0108575,0.0783217
86,2.3681343,1.9720423,"('uninfluential', 'influential')",0.73354274,0.72721833,-0.14411293,-0.38971072,0.9858547,0.76985,0.2160047
51,2.326423,1.9961032,"('uneducated', 'educated')",0.04961962,-0.095557556,0.56574106,0.37186158,0.9805946,0.757469,0.2231256
39,2.3156185,2.3861427,"('exploitative', 'cooperative')",0.24757607,0.45580143,0.37684882,0.4628985,0.9800145,1.1016142,-0.1215997
33,-2.302466,-1.9001218,"('wrong', 'right')",0.7252851,0.82540643,-1.0536798,-1.037977,-0.8769536,-0.7042308,-0.1727228
22,2.2463572,2.1832514,"('untrustworthy', 'trustworthy')",-0.23666543,-0.29184687,-0.28424355,-0.44083956,0.5751494,0.4835217,0.0916277
63,2.1514347,2.0159595,"('unperceptive', 'insightful')",1.0244511,1.0245948,0.90979683,0.7001659,1.3618941,1.2469068,0.1149873
12,2.092655,1.9718078,"('unsupportive', 'supportive')",0.7256439,0.7182641,-1.8714845,-1.9026242,0.3156048,0.2624826,0.0531222
30,1.9786098,1.7640991,"('intolerant', 'tolerant')",0.7245814,0.76518977,0.6444422,0.6312597,1.1158778,1.0535161,0.0623617
37,1.9730392,2.0893755,"('fake', 'genuine')",0.37501755,0.29954535,0.3065388,0.36496463,0.8848652,0.9179618,-0.0330966
4,-1.948112,-1.661135,"('disliked', 'liked')",0.515008,0.3820267,-7.701577,-7.683145,-3.0448939,-2.9874179,-0.057476
28,1.8776459,1.7788757,"('disloyal', 'loyal')",0.48874557,0.33310372,1.6808976,1.475097,1.3490963,1.1956921,0.1534042
72,1.7377235,1.5099612,"('unambitious', 'ambitious')",0.748773,0.64147973,0.17181039,-0.12305085,0.8861023,0.6761301,0.2099722
61,1.6940075,1.6709135,"('illogical', 'logical')",1.079283,1.1532182,0.6772962,0.6012953,1.1501956,1.1418089,0.0083867
82,1.6610867,1.6629342,"('poor', 'rich')",0.13147694,0.06534648,7.0358872,6.898617,2.9428171,2.8756326,0.0671845
74,1.5532268,1.3482223,"('undedicated', 'dedicated')",0.057279486,0.1392379,-0.33025184,-0.41162544,0.4267515,0.3586116,0.0681399
32,1.4841493,1.4235411,"('unkind', 'kind')",0.20382242,0.19145216,1.0898085,1.1185424,0.9259267,0.9111786,0.0147481
44,-1.3381798,-0.96439236,"('prejudiced', 'unprejudiced')",-0.5107501,-0.34730268,-1.4688374,-1.1269108,-1.1059224,-0.8128686,-0.2930538
66,-1.3317684,-1.1360073,"('inactive', 'active')",-1.1391319,-0.9713828,0.17796488,0.28688437,-0.7643118,-0.6068353,-0.1574765
42,1.2525083,1.1816721,"('unreliable', 'reliable')",-0.19869612,0.103347026,-2.8960953,-2.839501,-0.6140944,-0.5181606,-0.0959338
50,-1.2399673,-0.97053856,"('clumsy', 'skillful')",-0.06307517,0.14902163,0.0680732,-0.00040355325,-0.4116565,-0.2739735,-0.137683
68,1.2340335,1.1136429,"('dependent', 'independent')",0.14652336,0.058059186,-0.6487472,-0.9557174,0.2439365,0.0719949,0.1719416
3,1.2052705,1.1141298,"('repellent', 'pleasant')",0.32525602,0.080151185,1.4197294,1.3128408,0.9834186,0.8357073,0.1477113
64,1.1549542,0.911057,"('shy', 'confident')",0.81752396,0.780697,-6.4260054,-6.378121,-1.4845092,-1.5621223,0.0776131
87,1.1488754,0.8885202,"('unsuccessful', 'successful')",0.27599227,0.11390487,1.0270683,0.8555404,0.8173119,0.6193218,0.1979901
8,-1.1296152,-0.67038524,"('unaffectionate', 'affectionate')",-0.7582827,-0.6531315,0.38250062,0.49766105,-0.5017991,-0.2752852,-0.2265139
1,-1.0600282,-0.4621757,"('unfriendly', 'friendly')",0.52811164,0.57926536,0.89921737,1.0357075,0.1224336,0.3842657,-0.2618321
17,-1.023733,-0.9133269,"('nasty', 'nice')",-1.1666362,-1.0468869,-0.67054766,-0.67656386,-0.953639,-0.878926,-0.074713
49,0.94682723,0.8833676,"('unable', 'able')",0.27686906,0.46921057,0.04794782,0.011936814,0.4238813,0.4548383,-0.030957
67,-0.8861347,-0.8308953,"('doubtful', 'determined')",-0.64447886,-0.51470536,-0.8591546,-0.6690187,-0.7965894,-0.6715398,-0.1250496
18,-0.8151574,-0.5687754,"('disagreeable', 'welcoming')",-1.0570836,-0.8642062,-0.74273425,-0.6942308,-0.8716584,-0.7090708,-0.1625876
40,0.760558,0.6370689,"('stingy', 'generous')",0.38617796,0.27044058,-2.178548,-2.3520086,-0.3439374,-0.4814997,0.1375623
41,0.69946235,0.95566005,"('unforgiving', 'forgiving')",-0.66607237,-0.6276362,-0.36168894,-0.3211806,-0.109433,0.0022811,-0.1117141
20,0.69319177,0.754962,"('rough', 'thoughtful')",0.15107666,0.20791629,0.41761905,0.45647174,0.4206292,0.4731167,-0.0524875
15,-0.6288869,-0.61118186,"('boring', 'funny')",-0.43438366,-0.41499576,-0.5449295,-0.5465173,-0.5360667,-0.5242317,-0.011835
27,-0.5988901,-0.5481535,"('hardhearted', 'softhearted')",0.35311365,0.2414806,1.1295878,1.0977486,0.2946038,0.2636919,0.0309119
54,-0.58455795,-0.18807791,"('incapable', 'capable')",-0.5961956,-0.29014948,0.6550158,0.754981,-0.1752459,0.0922512,-0.2674971
53,0.536297,0.6026642,"('uncreative', 'creative')",0.6346618,0.84935486,0.20170489,0.30154896,0.4575545,0.5845226,-0.1269681
83,0.50243765,0.49232292,"('powerless', 'powerful')",0.86888826,0.9840756,-0.91442233,-1.0146186,0.1523012,0.1539266,-0.0016254
2,0.37250885,0.8521118,"('unlikable', 'likable')",0.9247227,1.2179022,0.29712096,0.5484554,0.5314508,0.8728232,-0.3413724
29,-0.324123,-0.30685103,"('unfair', 'fair')",-0.17114985,-0.23250104,-0.2245337,-0.16936186,-0.2399355,-0.236238,-0.0036975
9,0.31523925,0.797395,"('unaffectionate', 'caring')",0.3938552,0.40573916,1.2488525,1.1932747,0.652649,0.798803,-0.146154
77,-0.23968719,-0.42355582,"('unmotivated', 'motivated')",0.7375898,0.7637666,-1.078923,-1.1235286,-0.1936735,-0.2611059,0.0674324
78,0.22981937,0.13154204,"('nonresilient', 'resilient')",0.62796515,0.52581227,0.17016529,-0.06601331,0.3426499,0.1971137,0.1455362
71,-0.21750736,0.19508365,"('diffident', 'self-confident')",1.3524932,1.3589066,0.16820346,0.1947442,0.4343964,0.5829115,-0.1485151
84,-0.18591064,-0.39198872,"('inferior', 'superior')",0.24315381,0.35673058,0.5909603,0.573931,0.2160678,0.1795576,0.0365102
34,-0.079273134,-0.13071978,"('mean', 'honorable')",0.5326588,0.4792739,5.8250155,5.8354034,2.0928005,2.0613192,0.0314813
88,0.0749994,0.12550487,"('low', 'eminent')",-0.30654538,-0.3078213,-0.3223311,-0.33662686,-0.1846257,-0.1729811,-0.0116446
58,-0.030259518,-0.20208454,"('undiscriminating', 'discriminating')",0.968648,0.9206006,0.051569976,-0.0495789,0.3299862,0.222979,0.1070072
38,0.017470963,0.2814692,"('untruthful', 'truthful')",0.121329986,0.16273749,-0.11784126,-0.14885035,0.0069866,0.0984521,-0.0914655
47,0.013056636,0.030665565,"('stupid', 'smart')",0.480829,0.6036722,5.489928,5.501689,1.9946044,2.0453423,-0.0507379
73,0.0033247992,0.27805093,"('helpless', 'self-reliant')",1.5581831,1.5918067,-3.3380313,-3.4426258,-0.5921745,-0.5242561,-0.0679184
26,0.00074605644,0.17462283,"('hardhearted', 'benevolent')",0.5415957,0.6547992,1.0365237,1.3481194,0.5262885,0.7258472,-0.1995587
