,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,male-female
46,-0.6644531,-0.99717885,"('uncompetitive', 'competitive')",0.36078325,0.23976378,-0.37662625,-0.577043,-0.2267654,-0.4448194,0.218054
22,-0.66054994,-0.89778674,"('untrustworthy', 'trustworthy')",-0.13652277,-0.2359683,-0.8722775,-1.0144986,-0.55645,-0.7160846,0.1596346
48,-0.6576292,-0.8263837,"('unintelligent', 'intelligent')",-0.6873841,-0.63600105,0.28622475,0.22492495,-0.3529296,-0.4124866,0.059557
5,-0.6519521,-0.5323775,"('distant', 'outgoing')",0.20319602,0.09479615,-0.5254452,-0.3411046,-0.3247338,-0.259562,-0.0651718
61,-0.6429766,-0.8899494,"('illogical', 'logical')",1.5522248,1.4014086,-0.25541788,-0.28226593,0.2179434,0.0763977,0.1415457
31,-0.6378461,-0.4996222,"('evil', 'good')",-0.61764145,-0.57178146,-1.6956595,-1.4667357,-0.9837157,-0.8460464,-0.1376693
26,0.6206412,0.43959022,"('hardhearted', 'benevolent')",1.85205,1.8628334,1.5816467,1.5233707,1.3514458,1.2752647,0.0761811
86,-0.6101189,-0.91392535,"('uninfluential', 'influential')",0.82610834,0.8001654,0.19901676,0.015951615,0.1383354,-0.0326028,0.1709382
66,0.6097949,0.69681543,"('inactive', 'active')",0.67394656,0.65240663,1.0542666,1.1531488,0.779336,0.8341236,-0.0547876
29,-0.60040176,-0.54782885,"('unfair', 'fair')",-0.36690223,-0.45801684,-0.9539022,-0.7160478,-0.6404021,-0.5739645,-0.0664376
34,0.59996283,0.5140193,"('mean', 'honorable')",1.3153195,1.3148066,5.8241353,5.8936377,2.5798059,2.5741545,0.0056514
0,-0.5870702,-0.83980936,"('unsociable', 'sociable')",1.142022,1.0898893,-0.24075623,-0.3633976,0.1047319,-0.0377726,0.1425045
38,0.5713907,0.52365524,"('untruthful', 'truthful')",1.3000456,1.2745379,0.19930857,0.20415768,0.6902483,0.6674503,0.022798
49,-0.54698247,-0.94244224,"('unable', 'able')",-0.81797814,-1.0371675,-0.34448272,-0.5098101,-0.5698144,-0.8298066,0.2599922
37,-0.5090337,-0.2603973,"('fake', 'genuine')",-0.8293322,-0.73310935,0.09477544,0.24336344,-0.4145301,-0.2500477,-0.1644824
71,0.49084732,0.55693674,"('diffident', 'self-confident')",2.3466465,2.3453481,0.49149963,0.6664942,1.1096645,1.189593,-0.0799285
28,-0.4266644,-0.40542868,"('disloyal', 'loyal')",0.29542714,0.39475903,0.7710989,0.8922428,0.2132872,0.2938577,-0.0805705
56,0.41471234,0.18699932,"('impractical', 'practical')",1.9909419,1.8610984,0.4044797,0.12423155,0.9367113,0.7241097,0.2126016
8,-0.41384047,-0.44114023,"('unaffectionate', 'affectionate')",0.505862,0.5047015,-0.12414008,-0.070857406,-0.0107062,-0.002432,-0.0082742
36,-0.40272883,-0.34491387,"('hostile', 'amicable')",-0.12517357,-0.069612704,-0.23422289,0.08401979,-0.2540418,-0.1101689,-0.1438729
10,-0.38733503,-0.5161631,"('unsympathetic', 'sympathetic')",0.29539612,0.36788917,0.063098475,-0.0018043071,-0.0096135,-0.0500261,0.0404126
32,0.37974805,0.18836515,"('unkind', 'kind')",1.4565617,1.475876,1.339763,1.2777818,1.0586909,0.9806743,0.0780166
11,0.35018343,0.26649478,"('unhelpful', 'helpful')",1.0088459,0.92349565,2.4534879,2.3980403,1.2708391,1.1960103,0.0748288
80,0.34945646,0.07586906,"('dominated', 'dominating')",0.57327455,0.4750974,-0.5966873,-0.87281907,0.1086812,-0.1072842,0.2159654
3,-0.34746513,-0.506617,"('repellent', 'pleasant')",0.13485232,0.0895092,0.3978898,0.263398,0.061759,-0.0512366,0.1129956
7,0.34295055,0.16342263,"('insensitive', 'sensitive')",1.0194429,1.0346942,0.34576106,0.32741287,0.5693849,0.5085099,0.060875
23,0.33597204,0.16385037,"('insincere', 'sincere')",1.5608025,1.6285839,4.867943,4.9799094,2.2549057,2.2574479,-0.0025422
20,-0.3298082,-0.3969417,"('rough', 'thoughtful')",-0.7317104,-0.69712114,0.60581374,0.7685995,-0.1519016,-0.1084878,-0.0434138
40,0.3167944,0.37435186,"('stingy', 'generous')",1.1390231,1.2716162,-1.3071548,-1.3011678,0.0495542,0.1149334,-0.0653792
52,-0.29709223,-0.20289381,"('irrational', 'rational')",-0.10444716,-0.11881113,-0.734957,-0.6216531,-0.3788321,-0.3144527,-0.0643794
33,0.29667765,0.48496976,"('wrong', 'right')",0.66811794,0.738745,-0.97533613,-0.83138716,-0.0035135,0.1307758,-0.1342893
62,0.2746174,-0.14088832,"('incompetent', 'brilliant')",1.2232809,1.0343996,0.15724084,-0.16864899,0.5517131,0.2416208,0.3100923
18,0.27039108,-0.045794018,"('disagreeable', 'welcoming')",-0.48779872,-0.548413,-0.55124104,-0.6492249,-0.2562162,-0.4144773,0.1582611
76,0.26748246,0.16721468,"('anxious', 'daring')",0.07984077,0.17003116,0.7552918,0.6118064,0.3675384,0.3163507,0.0511877
58,-0.2627393,-0.4978454,"('undiscriminating', 'discriminating')",0.54686373,0.56324726,0.11438804,-0.004801498,0.1328375,0.0202001,0.1126374
9,0.2486237,0.25965503,"('unaffectionate', 'caring')",1.8152531,1.8469621,0.7633202,0.90140206,0.942399,1.0026731,-0.0602741
69,0.23622724,0.25480294,"('lazy', 'industrious')",0.36617863,0.35379475,-0.5716522,-0.48907977,0.0102512,0.0398393,-0.0295881
72,-0.2280976,-0.20447801,"('unambitious', 'ambitious')",-0.074594066,0.111576185,-1.3989552,-1.487445,-0.5672156,-0.5267823,-0.0404333
70,0.20864497,0.035651695,"('lethargic', 'energetic')",0.50300115,0.47843316,0.99068385,0.8670184,0.5674433,0.4603678,0.1070755
21,-0.19696413,-0.47375432,"('immoral', 'moral')",0.89966005,0.76544505,-0.6419578,-0.8344842,0.020246,-0.1809312,0.2011772
60,0.19479428,-0.027857415,"('inefficient', 'efficient')",1.538907,1.5584774,0.45742127,0.262955,0.7303742,0.5978583,0.1325159
88,-0.17068535,-0.218113,"('low', 'eminent')",-0.19180614,-0.23485713,0.40021583,0.29067075,0.0125748,-0.0540998,0.0666746
63,0.16930011,-0.08241215,"('unperceptive', 'insightful')",1.4560586,1.4376574,1.3458205,1.2719564,0.9903931,0.8757339,0.1146592
13,0.15675011,-0.049339414,"('impolite', 'polite')",1.1865137,1.1019258,0.04882857,-0.18428244,0.4640308,0.2894347,0.1745961
59,0.15561417,0.21102685,"('foolish', 'wise')",0.34139252,0.30862316,-0.29744837,-0.110313706,0.0665194,0.1364454,-0.069926
41,0.14175047,-0.01861452,"('unforgiving', 'forgiving')",1.5217001,1.5485317,0.04261546,0.006018406,0.5686887,0.5119785,0.0567102
79,0.11377863,0.28922975,"('wavering', 'unwavering')",-0.49284858,-0.42978093,-0.044043332,0.08594786,-0.1410378,-0.0182011,-0.1228367
24,0.10765975,0.07113011,"('dishonest', 'honest')",0.5951926,0.6479199,0.6650098,0.6586675,0.4559541,0.4592392,-0.0032851
44,-0.10363436,0.074825674,"('prejudiced', 'unprejudiced')",-0.9699447,-0.9594587,-1.0876242,-1.0075142,-0.7204011,-0.6307158,-0.0896853
81,-0.08891571,-0.28740197,"('submissive', 'aggressive')",0.46880817,0.4019517,0.0037474632,-0.3149063,0.12788,-0.0667855,0.1946655
14,0.085129976,-0.15018456,"('antisocial', 'social')",1.9852909,1.862224,-0.5435515,-0.9163999,0.5089564,0.2652132,0.2437432
51,-0.079531446,-0.3038238,"('uneducated', 'educated')",0.3687536,0.32228723,0.8544781,0.7515741,0.3812335,0.2566792,0.1245543
27,0.06991442,0.28247067,"('hardhearted', 'softhearted')",0.57453835,0.6468727,0.8978304,1.19414,0.5140944,0.7078277,-0.1937333
64,-0.068581335,-0.07437411,"('shy', 'confident')",0.07433039,-0.020297665,-5.528938,-5.734287,-1.8410629,-1.9429862,0.1019233
65,-0.065360986,-0.22798227,"('insecure', 'secure')",0.6645324,0.6999817,-0.03003744,-0.22435428,0.1897113,0.0825484,0.1071629
47,-0.050473154,-0.22446841,"('stupid', 'smart')",1.2691249,1.1638435,4.895634,4.8814015,2.0380953,1.9402588,0.0978365
75,-0.04959587,0.07863124,"('meek', 'impulsive')",-1.4192519,-1.4134858,-0.35749117,-0.36564678,-0.6087796,-0.5668337,-0.0419459
4,0.047274616,-0.047437146,"('disliked', 'liked')",-0.093447775,-0.27553496,-5.0267124,-5.3441725,-1.6909618,-1.8890483,0.1980865
17,-0.044327706,-0.02213083,"('nasty', 'nice')",-0.28483278,-0.33242273,-0.44234094,-0.5440841,-0.2571671,-0.2995459,0.0423788
54,-0.032430127,-0.14864716,"('incapable', 'capable')",0.93780667,0.9094036,0.5808415,0.6725376,0.495406,0.4777647,0.0176413
50,-0.029342312,-0.03168705,"('clumsy', 'skillful')",-0.851756,-0.7328025,0.16584773,0.25894207,-0.2384169,-0.1685158,-0.0699011
15,-0.022900175,0.04572597,"('boring', 'funny')",0.5709461,0.50830895,0.35372546,0.3521422,0.3005905,0.3020591,-0.0014686
84,0.02047642,0.15868874,"('inferior', 'superior')",-0.9379595,-0.8763646,0.3220385,0.50217515,-0.1984815,-0.0718336,-0.1266479
87,0.013812444,-0.27926463,"('unsuccessful', 'successful')",1.4412901,1.3395512,0.6884098,0.48964274,0.7145041,0.5166431,0.197861
43,-0.0020015538,-0.21583487,"('irresponsible', 'responsible')",0.8406816,0.77724874,0.19052273,0.13229911,0.3430676,0.2312377,0.1118299
