,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,male-female
3,-0.81436265,-0.7550856,"('repellent', 'pleasant')",0.11827217,0.031662345,-0.40580234,-0.3409243,0.36692125,0.25653058,-0.1837429,-0.2019542,0.0182113
14,-0.7965013,-0.84460187,"('antisocial', 'social')",0.49126348,0.4579948,-0.6203601,-0.5745391,-0.620849,-0.6953596,-0.3866117,-0.4141265,0.0275148
84,-0.78231263,-1.0526335,"('inferior', 'superior')",-1.9801948,-2.072993,-0.46411932,-0.50347394,0.44178927,0.41341054,-0.6962094,-0.8039225,0.1077131
67,-0.7208738,-0.5334042,"('doubtful', 'determined')",0.9764772,1.1246306,0.09814363,0.046500377,-0.79720944,-0.63185126,-0.1108656,0.0014689,-0.1123345
45,-0.7205274,-0.76027083,"('incompetent', 'competent')",-0.0093924785,-0.28281182,-1.5797938,-1.5245477,-0.18224666,-0.29403883,-0.6229901,-0.7154173,0.0924272
43,-0.7197909,-0.72266513,"('irresponsible', 'responsible')",-0.059133064,0.018884383,-1.5371397,-1.4853814,0.65526485,0.6367884,-0.4151997,-0.3880935,-0.0271062
31,0.70797133,0.51884246,"('evil', 'good')",-0.1991994,-0.37139502,0.7627135,0.7171585,-1.0453756,-1.0751795,0.0565275,-0.0526434,0.1091709
48,-0.6875528,-0.9090287,"('unintelligent', 'intelligent')",-0.76349765,-1.0067925,-1.3154637,-1.3850427,0.6093721,0.3519029,-0.5392855,-0.7372403,0.1979548
39,0.6869285,0.4079579,"('exploitative', 'cooperative')",1.0837404,0.9242456,0.6375891,0.5845259,0.2764951,0.21939963,0.6711882,0.5340323,0.1371559
6,0.6820629,0.7942047,"('distant', 'open')",-0.09309797,-0.029867241,0.89690983,0.88355637,0.29137582,0.45742416,0.4443126,0.5263295,-0.0820169
70,-0.6777298,-0.5270334,"('lethargic', 'energetic')",0.17068699,0.31446227,-1.2794368,-1.1847045,0.958033,0.95220715,-0.2071116,-0.1112671,-0.0958445
76,-0.6731076,-0.64494324,"('anxious', 'daring')",0.75251377,0.69846904,0.15809944,0.08682304,0.39436346,0.3664034,0.1579673,0.1266881,0.0312792
55,-0.663032,-0.557173,"('incompetent', 'clever')",-0.260648,-0.41552278,-2.0543175,-1.9893484,0.14171517,-0.0038929433,-0.7090706,-0.7414843,0.0324137
56,-0.6294983,-0.6081109,"('impractical', 'practical')",0.21052377,0.3367764,-0.2491909,-0.13681805,-0.36540416,-0.3273689,-0.2583924,-0.1838804,-0.074512
15,0.6072613,0.32002404,"('boring', 'funny')",0.2315594,-0.08947293,1.3670393,1.1892282,0.5257857,0.4202385,0.6829115,0.4600044,0.2229071
85,0.6020782,0.5822524,"('insignificant', 'prestigious')",-1.124728,-1.1297575,1.0920875,1.0406598,0.38440993,0.3386859,0.2384619,0.2079601,0.0305018
83,-0.5850219,-0.69654065,"('powerless', 'powerful')",0.1809145,0.19346942,0.6504525,0.69734204,-0.8475427,-0.79495543,-0.1502994,-0.1501712,-0.0001282
11,-0.57067275,-0.55259246,"('unhelpful', 'helpful')",0.909817,0.96124613,-1.2621709,-1.1122725,2.182587,2.2342174,0.3148901,0.3826497,-0.0677596
23,-0.51753694,-0.49122855,"('insincere', 'sincere')",-0.111632004,-0.052646335,0.031110385,0.016776621,6.297408,6.187552,1.4248374,1.4151134,0.009724
0,-0.51102144,-0.6317787,"('unsociable', 'sociable')",-0.39680415,-0.57446015,-0.30001444,-0.34397954,-0.32081443,-0.51862925,-0.3821636,-0.5172119,0.1350483
51,-0.50346315,-0.34626937,"('uneducated', 'educated')",0.4776424,0.53897715,-1.5266652,-1.4398134,0.76264864,0.69590735,-0.1974593,-0.1377996,-0.0596597
80,0.4991952,0.58019525,"('dominated', 'dominating')",0.855553,0.7511809,-0.30928236,-0.24220972,-0.6047976,-0.66212547,0.110167,0.1067602,0.0034068
1,0.48379874,0.22805737,"('unfriendly', 'friendly')",-0.61284053,-0.8328034,0.63937753,0.54526156,2.1789582,1.9826676,0.6723235,0.4807958,0.1915277
35,0.4576135,0.12851863,"('corrupt', 'incorrupt')",-0.56663,-0.7271584,1.2725611,1.1481415,-0.28123724,-0.34307945,0.2205768,0.0516056,0.1689712
37,-0.44691133,-0.57258034,"('fake', 'genuine')",0.013946844,-0.33803627,-0.863018,-1.1067078,0.7169997,0.6044007,-0.1447457,-0.353231,0.2084853
86,-0.43049163,-0.30100614,"('uninfluential', 'influential')",-0.113483615,-0.15505965,-1.6169899,-1.4500724,0.27650723,0.09587067,-0.4711144,-0.4525669,-0.0185475
36,0.42975876,0.23354709,"('hostile', 'amicable')",-0.6396947,-0.7060281,2.12641,2.064642,0.015429158,0.042997655,0.4829758,0.4087896,0.0741862
79,-0.39362058,-0.30969465,"('wavering', 'unwavering')",-0.051327772,0.08036409,0.7880457,0.8233141,-0.0015446935,0.12598503,0.0853882,0.1799921,-0.0946039
87,-0.3806704,-0.34591958,"('unsuccessful', 'successful')",0.18265261,0.13943511,0.9674229,1.0131907,0.7711834,0.8275746,0.3851471,0.4085702,-0.0234231
29,0.3738904,0.22769628,"('unfair', 'fair')",0.07521555,-0.17639658,-0.11142508,-0.17972824,0.0020158365,-0.18792804,0.0849242,-0.0790891,0.1640133
61,0.3526185,0.30790907,"('illogical', 'logical')",-0.9828464,-1.0208889,0.24491349,0.34966162,0.3638683,0.28585607,-0.0053615,-0.0193655,0.014004
20,-0.311547,-0.41647434,"('rough', 'thoughtful')",-1.160005,-1.2997191,0.15924872,0.12789214,1.0992187,1.0646108,-0.0532711,-0.1309226,0.0776515
7,-0.30770215,-0.2354762,"('insensitive', 'sensitive')",-0.12887205,0.021047585,-0.33834708,-0.26497936,1.2703949,1.1004115,0.1238684,0.1552509,-0.0313825
42,-0.3005329,-0.12874669,"('unreliable', 'reliable')",0.29294825,0.47066018,0.4058125,0.50765073,-2.9122705,-2.8280976,-0.6285107,-0.4946333,-0.1338774
30,-0.30035344,-0.23369333,"('intolerant', 'tolerant')",0.16655204,0.09985536,-0.82024884,-0.8046187,0.7464505,0.85520947,-0.0518999,-0.0208118,-0.0310881
38,0.2961845,0.27092743,"('untruthful', 'truthful')",0.79780376,0.81261104,-0.0074169748,0.08915031,0.098356575,0.2037452,0.296232,0.3441085,-0.0478765
57,0.29151702,0.25090092,"('unimaginative', 'imaginative')",0.11567991,-0.024694398,-0.39242414,-0.35584772,-2.4556432,-2.7190077,-0.6102176,-0.7121623,0.1019447
17,0.24687554,0.16706981,"('nasty', 'nice')",0.11008123,0.028836539,0.98718977,0.95256066,-0.929186,-0.86044276,0.1037401,0.0720061,0.031734
2,0.2359217,0.59796154,"('unlikable', 'likable')",0.53989697,0.83803666,1.3899395,1.483047,0.72263217,0.93161327,0.7220976,0.9626646,-0.240567
75,0.20896663,0.3385151,"('meek', 'impulsive')",0.27091983,0.48829117,0.3310899,0.42765447,-0.4730784,-0.3743412,0.0844745,0.2200299,-0.1355554
47,0.201851,0.16170041,"('stupid', 'smart')",-0.2830547,-0.23142895,0.24868006,0.29346922,5.689558,5.8561707,1.4642586,1.5199778,-0.0557192
22,0.19904388,-0.042143334,"('untrustworthy', 'trustworthy')",0.5411772,0.31412593,-1.0603563,-1.0893344,-0.67828923,-0.73796356,-0.2496061,-0.3888288,0.1392227
18,-0.19515075,-0.13094112,"('disagreeable', 'welcoming')",-0.093549915,0.10889952,-0.27023235,-0.27430025,-0.4222577,-0.38732353,-0.2452977,-0.1709163,-0.0743814
62,0.10678354,0.42114702,"('incompetent', 'brilliant')",0.37589163,0.57046115,-0.61995256,-0.4093152,0.07406114,0.21637341,-0.0158041,0.1996666,-0.2154707
58,-0.09586098,-0.2362148,"('undiscriminating', 'discriminating')",0.083769366,-0.11626087,0.8607646,0.8739614,0.35335213,0.17543869,0.3005063,0.1742311,0.1262752
4,-0.09312864,0.067052424,"('disliked', 'liked')",-0.09106447,0.017246787,0.33355317,0.42862552,-6.8044143,-6.754233,-1.6637635,-1.5603271,-0.1034364
13,-0.092359394,-0.07762304,"('impolite', 'polite')",0.39084905,0.45893943,-0.1850205,-0.116975255,-0.01665856,-0.05017234,0.0242026,0.0535422,-0.0293396
69,0.07338129,0.06323739,"('lazy', 'industrious')",0.044719234,0.30972517,2.4159114,2.4401586,-0.99055654,-0.8265394,0.3858638,0.4966454,-0.1107816
59,0.052850977,-0.050098803,"('foolish', 'wise')",-0.07055823,-0.122043386,0.25452098,0.13778645,0.29217127,0.35970175,0.1322463,0.0813365,0.0509098
28,-0.050235506,-0.18935354,"('disloyal', 'loyal')",-0.24786207,-0.38879392,-1.0431913,-0.9816887,1.1007298,0.8681669,-0.0601398,-0.1729173,0.1127775
41,0.030073859,-0.18619895,"('unforgiving', 'forgiving')",0.15668333,0.105736524,0.54203665,0.52125937,0.0146744205,-0.106498,0.1858671,0.0835747,0.1022924
74,0.029043151,0.08829744,"('undedicated', 'dedicated')",0.49718893,0.47035325,-0.09851929,-0.0040240213,0.3684993,0.34356892,0.199053,0.2245489,-0.0254959
66,-0.019710414,0.24216561,"('inactive', 'active')",0.82987964,0.96403587,1.406885,1.3800344,1.1661713,1.1918924,0.8458064,0.9445321,-0.0987257
54,0.018569298,0.11789845,"('incapable', 'capable')",-0.24730474,-0.22083166,1.1285502,1.0963802,1.0794984,1.2759242,0.4948283,0.5673428,-0.0725145
63,-0.016938992,0.10551704,"('unperceptive', 'insightful')",0.6594645,0.8377826,-0.10654468,0.038157094,1.4556699,1.3877982,0.4979127,0.5923138,-0.0944011
19,-0.014327485,0.13079478,"('inhospitable', 'hospitable')",0.22506095,0.09571941,-0.37726212,-0.49015218,-0.088041544,-0.11694671,-0.0636425,-0.0951462,0.0315037
24,-0.011185624,-0.33446681,"('dishonest', 'honest')",-0.041618668,-0.2845791,-1.7149534,-1.7169116,1.0926491,0.93217057,-0.1687771,-0.3509467,0.1821696
34,0.010994513,-0.057531137,"('mean', 'honorable')",-0.15789995,0.028795432,0.54424,0.58679366,6.3500957,6.416597,1.6868576,1.7436637,-0.0568061
