,lauder_male,lauder_female,tuple,estee_male,estee_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
17,0.98664194,0.9832982,"('nasty', 'nice')",0.37458834,0.2845118,-0.81589174,-0.8495383,-1.0424148,-0.95295686,-0.1242691,-0.1336713,0.0094022
37,0.9663735,0.6269347,"('fake', 'genuine')",-0.2770907,-0.40546262,-0.15302989,-0.16440535,0.5573571,0.5370512,0.2734025,0.1485295,0.124873
66,0.9614017,0.94528735,"('inactive', 'active')",0.94497526,0.7139027,0.16771269,-0.1920547,1.203313,0.7317148,0.8193506,0.5497125,0.2696381
81,-0.95783246,-0.6189782,"('submissive', 'aggressive')",-2.0923302,-1.5929731,0.017421722,0.25066927,-0.33273435,-0.21721183,-0.8413689,-0.5446234,-0.2967455
43,-0.94196737,-1.0382358,"('irresponsible', 'responsible')",-1.401277,-1.2740276,-0.45033973,-0.2815032,0.9684343,1.1759231,-0.4562874,-0.3544609,-0.1018265
0,-0.91839,-0.9467225,"('unsociable', 'sociable')",-0.99042076,-0.986814,-0.16796345,-0.09981834,-0.35879296,-0.3932113,-0.6088918,-0.6066415,-0.0022503
23,-0.90756536,-0.9079875,"('insincere', 'sincere')",-2.1297722,-1.9371642,-0.7174028,-0.5612007,4.898259,5.3967967,0.2858797,0.4976111,-0.2117314
76,-0.9000253,-0.64704055,"('anxious', 'daring')",-2.5188046,-2.181436,-0.36806107,-0.11254662,-0.28499207,0.15709372,-1.0179708,-0.6959824,-0.3219884
79,0.8951567,0.84528226,"('wavering', 'unwavering')",1.655139,1.5208783,-0.55640405,-0.64550865,0.16240562,0.060905267,0.5390743,0.4453893,0.093685
50,0.8750794,0.8792416,"('clumsy', 'skillful')",1.0165728,0.972367,0.77641284,0.7869237,0.78393364,0.7121501,0.8629997,0.8376706,0.0253291
5,0.87483346,0.6865593,"('distant', 'outgoing')",1.318959,1.1000177,-1.091954,-1.1995308,-0.50933915,-0.51035804,0.1481248,0.019172,0.1289528
84,0.82745004,0.6784537,"('inferior', 'superior')",0.75162673,0.5096958,0.3971922,0.21369788,1.0603853,0.8257841,0.7591636,0.5569079,0.2022557
25,0.8172176,0.66038364,"('egoistic', 'altruistic')",0.635694,0.4167201,-0.096175686,-0.08620654,1.1956059,1.0232828,0.6380855,0.503545,0.1345405
11,-0.80243915,-0.7534983,"('unhelpful', 'helpful')",-1.5006652,-1.1828362,0.054769285,0.15436424,2.2916317,2.4692867,0.0108241,0.1718291,-0.161005
21,-0.77018225,-0.71736276,"('immoral', 'moral')",-1.7026825,-1.4264327,-0.6451973,-0.2956071,-1.1464776,-0.954476,-1.0661349,-0.8484696,-0.2176653
32,-0.7579687,-0.67736,"('unkind', 'kind')",-0.94172287,-0.7645873,0.3405137,0.49530837,1.2625657,1.4912927,-0.024153,0.1361635,-0.1603165
44,-0.7500392,-0.66556406,"('prejudiced', 'unprejudiced')",-0.6488658,-0.48214936,-0.762157,-0.5359974,-1.564379,-1.3636862,-0.9313602,-0.7618493,-0.1695109
19,0.7245542,0.72308254,"('inhospitable', 'hospitable')",1.0475782,0.88169134,-0.29764804,-0.36008084,-0.16589504,-0.10871321,0.3271473,0.283995,0.0431523
20,0.7040975,0.4364256,"('rough', 'thoughtful')",-0.1386983,-0.3367258,0.049761172,0.10743598,0.98466545,0.99888855,0.3999565,0.3015061,0.0984504
75,0.67613626,0.6352989,"('meek', 'impulsive')",0.8449825,0.7229533,-0.6275538,-0.7395595,-0.24651745,-0.42958236,0.1617619,0.0472776,0.1144843
67,0.65502954,0.7471954,"('doubtful', 'determined')",0.38579845,0.32391596,0.56995606,0.63231176,-0.6193723,-0.59692,0.2478529,0.2766258,-0.0287729
70,-0.6095376,-0.7069434,"('lethargic', 'energetic')",-1.8077301,-1.731894,-0.17861748,-0.07339014,1.0649556,1.1026466,-0.3827324,-0.3523953,-0.0303371
4,0.60822153,0.63281447,"('disliked', 'liked')",0.9834547,0.8189098,-0.77509344,-0.8202699,-5.2178655,-5.5823746,-1.1003207,-1.23773,0.1374093
31,0.58768976,0.44120175,"('evil', 'good')",1.4601355,1.0540284,-0.3557429,-0.5666868,-1.247527,-1.428575,0.1111389,-0.1250079,0.2361468
54,0.5565792,0.31592336,"('incapable', 'capable')",0.32233265,0.14126883,-0.45859262,-0.45758402,1.2386143,1.31826,0.4147334,0.329467,0.0852664
6,0.5556967,0.30836284,"('distant', 'open')",1.6907082,1.4083668,-1.0766691,-1.2150332,0.34213567,0.20055242,0.3779679,0.1755622,0.2024057
29,-0.53734875,-0.6730664,"('unfair', 'fair')",-0.68589294,-0.90190834,-1.4447653,-1.5101256,-0.90202165,-0.92442083,-0.8925071,-1.0023804,0.1098733
2,0.533468,0.716157,"('unlikable', 'likable')",0.40626734,0.44854778,0.96358883,1.1250145,0.62013274,0.7981479,0.6308642,0.7719668,-0.1411026
38,-0.53293097,-0.69287354,"('untruthful', 'truthful')",-0.6900455,-0.6599392,-0.9134486,-0.9101163,0.120427065,0.09938456,-0.5039995,-0.5408861,0.0368866
71,0.5312542,0.40811008,"('diffident', 'self-confident')",0.6429986,0.47866803,-0.15830979,-0.3838653,0.76551306,0.4446566,0.445364,0.2368924,0.2084716
62,-0.51526594,-0.4065855,"('incompetent', 'brilliant')",-1.797987,-1.67188,-0.63767445,-0.42411724,0.21450514,0.40971223,-0.6841055,-0.5232176,-0.1608879
64,-0.51421475,-0.31475186,"('shy', 'confident')",-0.19232725,0.01799675,-0.046686973,-0.0001359582,-5.4442024,-5.5077624,-1.5493579,-1.4511634,-0.0981945
58,0.4962994,0.06780791,"('undiscriminating', 'discriminating')",-0.6363707,-0.9508232,-0.03457218,-0.13619018,0.20805234,0.02727042,0.0083522,-0.2479838,0.256336
28,-0.49538434,-0.7034955,"('disloyal', 'loyal')",-1.4848931,-1.5289639,-0.76194954,-0.9294507,1.2677273,1.2049639,-0.368625,-0.4892366,0.1206116
61,-0.4939468,-0.4817967,"('illogical', 'logical')",-0.78454715,-0.7355689,-0.56450415,-0.5755476,0.19314596,0.2436276,-0.412463,-0.3873214,-0.0251416
53,-0.48135346,-0.50114197,"('uncreative', 'creative')",-0.88575035,-1.0011706,-0.09266707,-0.29133096,1.233101,1.144842,-0.0566675,-0.1622004,0.1055329
9,-0.47568297,-0.6342121,"('unaffectionate', 'caring')",-0.53165,-0.7054667,-1.0756466,-1.2492342,1.4236821,1.2943165,-0.1648244,-0.3236491,0.1588247
56,-0.40233925,-0.35408005,"('impractical', 'practical')",-0.87509906,-0.59511864,0.38144785,0.58957165,0.09314406,0.2738824,-0.2007116,-0.0214362,-0.1792754
1,-0.40205035,-0.8358628,"('unfriendly', 'friendly')",-0.21678245,-0.5539384,-0.961417,-1.184828,1.6726003,1.5980332,0.0230876,-0.244149,0.2672366
83,0.39913774,0.22464314,"('powerless', 'powerful')",0.30310982,0.23150271,-0.95068985,-0.85876393,-0.41320458,-0.56035453,-0.1654117,-0.2407432,0.0753315
41,-0.39236003,-0.3310677,"('unforgiving', 'forgiving')",-0.89007974,-0.84168774,0.04176919,0.17174795,0.030833825,-0.24925394,-0.3024592,-0.3125654,0.0101062
34,0.37977478,0.15227981,"('mean', 'honorable')",0.04185885,0.010134429,0.12144837,0.021542866,5.3939486,5.5726852,1.4842577,1.4391606,0.0450971
13,-0.3794178,0.007831816,"('impolite', 'polite')",-0.65378296,-0.2684223,0.6460295,0.79434645,-0.43211484,-0.3657817,-0.2048215,0.0419936,-0.2468151
63,-0.36772788,-0.45140597,"('unperceptive', 'insightful')",-0.76283216,-0.76592624,-0.07355598,0.038409993,1.2530174,0.99753183,0.0122254,-0.0453476,0.057573
68,-0.36116105,-0.28436652,"('dependent', 'independent')",-0.79711473,-0.723545,-1.2802372,-1.2310693,-0.6317742,-0.71515644,-0.7675718,-0.7385343,-0.0290375
7,-0.3605674,-0.32817942,"('insensitive', 'sensitive')",-1.4071491,-1.3728262,-0.8821422,-0.7646853,0.7141022,0.71917504,-0.4839391,-0.436629,-0.0473101
51,-0.35851642,-0.0864465,"('uneducated', 'educated')",-0.865026,-0.6551302,-0.0046734475,0.070623875,0.75295615,0.777391,-0.1188149,0.0266095,-0.1454244
40,0.35457838,0.19959614,"('stingy', 'generous')",-0.26602763,-0.47499436,-0.80593026,-0.8557334,-1.0265958,-1.2779826,-0.4359939,-0.6022786,0.1662847
39,0.3518989,0.56084114,"('exploitative', 'cooperative')",0.16319855,0.27599317,1.3023514,1.3418976,0.15340753,0.40605837,0.4927141,0.6461976,-0.1534835
15,0.32878128,0.29427493,"('boring', 'funny')",1.1675162,1.2657074,0.72215694,0.69244856,0.10487312,0.10956361,0.5808319,0.5904986,-0.0096667
26,0.32348967,0.10930651,"('hardhearted', 'benevolent')",1.1099471,0.87489086,0.9837859,0.86675364,1.7759736,1.7461528,1.0482991,0.8992759,0.1490232
18,-0.31840748,-0.30976665,"('disagreeable', 'welcoming')",-0.206287,-0.23394752,-1.9975252,-1.8586832,-0.82522494,-0.67138916,-0.8368611,-0.7684466,-0.0684145
88,-0.28471562,-0.2984755,"('low', 'eminent')",-0.4257453,-0.4016409,-0.58703953,-0.5380875,0.7061976,0.75923806,-0.1478257,-0.1197415,-0.0280842
12,0.28460944,0.24878076,"('unsupportive', 'supportive')",-0.41227278,-0.4597691,-0.7077758,-0.6834149,-0.86189616,-1.0809594,-0.4243338,-0.4938407,0.0695069
27,-0.27835765,-0.47973,"('hardhearted', 'softhearted')",-0.84283173,-0.9569289,-0.24204727,-0.33550832,1.4451988,1.2502216,0.0204905,-0.1304864,0.1509769
74,0.24442816,0.061248206,"('undedicated', 'dedicated')",-0.57166237,-0.51273084,0.26476377,0.37465847,0.8657933,0.8599134,0.2008307,0.1957723,0.0050584
78,0.24176016,0.13409613,"('nonresilient', 'resilient')",0.42536825,0.1433207,0.5090423,0.28642404,0.9474465,0.5605076,0.5309044,0.2810871,0.2498173
87,0.2332268,0.35780343,"('unsuccessful', 'successful')",0.026636094,0.14196052,0.7892866,0.7608672,0.7636874,0.7617745,0.4532092,0.5056014,-0.0523922
80,0.21554178,0.29244614,"('dominated', 'dominating')",-0.9006935,-0.7521744,0.72910106,0.7704308,-0.92534846,-0.9774911,-0.2203498,-0.1666971,-0.0536527
16,-0.2093526,-0.28670317,"('unpopular', 'popular')",0.23467475,0.09077756,-0.5898657,-0.5576539,0.2716335,0.19173262,-0.0732275,-0.1404617,0.0672342
47,-0.19049613,-0.30079395,"('stupid', 'smart')",-0.2378923,-0.16887015,0.30859262,0.41336578,4.205176,4.431252,1.021345,1.0937384,-0.0723934
52,0.18211024,-0.048002332,"('irrational', 'rational')",0.4959201,0.2171846,-1.2667338,-1.3278608,0.064435035,-0.12788576,-0.1310671,-0.3216411,0.190574
42,0.17839375,0.14984965,"('unreliable', 'reliable')",-0.5676801,-0.5930241,-0.16406998,-0.06021757,-2.3645616,-2.4414082,-0.7294795,-0.7362,0.0067205
8,0.1389891,-0.09425683,"('unaffectionate', 'affectionate')",0.14748698,-0.10673363,-1.5183673,-1.6620167,0.6924445,0.65220195,-0.1348617,-0.3027013,0.1678396
77,0.048854254,-0.13828987,"('unmotivated', 'motivated')",-1.0194558,-1.1858387,-0.016289435,-0.029853428,-0.8090823,-1.056456,-0.4489933,-0.6026095,0.1536162
49,0.020779103,0.08695999,"('unable', 'able')",0.033191703,0.050802577,-0.9445287,-0.7536545,-0.42324233,-0.3582365,-0.3284501,-0.2435321,-0.084918
