,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,male-female
4,-1.0040339,-0.7661279,"('disliked', 'liked')",-0.28983676,-0.07379225,0.22116806,0.37590596,-6.379753,-5.9955487,-1.8631139,-1.6148907,-0.2482232
81,-0.9764363,-1.0855452,"('submissive', 'aggressive')",0.08818288,-0.42507488,-2.018677,-2.0836468,-0.5934447,-0.878258,-0.8750938,-1.1181312,0.2430374
17,-0.92594194,-0.8883039,"('nasty', 'nice')",-0.09225574,-0.2468475,-0.34995836,-0.2977147,-0.43764615,-0.23388292,-0.4514505,-0.4166873,-0.0347632
30,-0.9099774,-0.846992,"('intolerant', 'tolerant')",-1.3887881,-1.5336152,-2.6101127,-2.4911377,1.1236678,1.0995989,-0.9463027,-0.9430366,-0.0032661
5,0.90430087,0.9426848,"('distant', 'outgoing')",-0.38098693,-0.035295375,1.0961666,1.2787437,-0.20445493,0.07305306,0.3537564,0.5647966,-0.2110402
62,-0.89715916,-0.8830413,"('incompetent', 'brilliant')",-0.17611179,-0.22071265,-2.1108754,-2.019162,0.40313482,0.27199528,-0.6952529,-0.7127301,0.0174772
1,0.89392865,1.0409806,"('unfriendly', 'friendly')",-2.047928,-1.3912596,-0.82890266,-0.5868851,1.215188,1.4404725,-0.1919285,0.1258271,-0.3177556
7,-0.87738,-0.8227067,"('insensitive', 'sensitive')",-0.8768368,-1.0500072,-2.7957115,-2.845591,0.49933207,0.30413672,-1.0126491,-1.1035421,0.090893
78,0.87260896,0.85247,"('nonresilient', 'resilient')",0.53209037,0.18332762,-0.3380325,-0.56503946,0.4879415,0.3678028,0.3886521,0.2096402,0.1790119
0,-0.871049,-0.9241345,"('unsociable', 'sociable')",-0.19292021,-0.49415174,-2.5566483,-2.6282358,-0.7157571,-0.87747586,-1.0840936,-1.2309995,0.1469059
82,-0.8698139,-0.7621743,"('poor', 'rich')",-0.10877097,-0.24443476,-1.0867383,-1.1094913,5.8685684,5.706562,0.9508113,0.8976154,0.0531959
51,-0.8570177,-0.7036577,"('uneducated', 'educated')",0.9794246,0.49548584,-1.3503073,-1.3909823,0.1296469,0.11512739,-0.2745634,-0.3710067,0.0964433
54,0.83657014,0.70904034,"('incapable', 'capable')",-0.01938513,0.29813096,0.40704268,0.46781588,1.1849436,1.2575482,0.6022928,0.6831338,-0.080841
6,0.8184296,0.9783693,"('distant', 'open')",-0.45361242,0.011854172,1.2614878,1.4310223,0.4029581,0.75321645,0.5073158,0.7936156,-0.2862998
55,-0.81706756,-0.7534296,"('incompetent', 'clever')",0.578763,0.071499504,-2.4712305,-2.504035,0.08836607,-0.0058888867,-0.6552923,-0.7979635,0.1426712
72,0.7912746,0.82930684,"('unambitious', 'ambitious')",0.3949578,0.6093395,-0.30886,-0.2177597,-0.6086725,-0.6108469,0.067175,0.1525099,-0.0853349
86,-0.7850592,-0.6565162,"('uninfluential', 'influential')",-1.0995821,-1.0954369,-2.8558488,-2.7264636,-0.66201025,-0.6801691,-1.350625,-1.2896464,-0.0609786
44,-0.77764434,-1.097681,"('prejudiced', 'unprejudiced')",0.3906509,0.25133374,0.8457701,0.84179777,-1.4218122,-1.3293897,-0.2407589,-0.3334848,0.0927259
18,-0.7647766,-0.6845225,"('disagreeable', 'welcoming')",-0.7899572,-0.37731692,-0.6095767,-0.42819208,-0.8920297,-0.65904886,-0.7640851,-0.5372701,-0.226815
10,-0.7609809,-0.7267474,"('unsympathetic', 'sympathetic')",-1.3468229,-1.6158311,-3.2724004,-3.280528,0.019318923,-0.1781002,-1.3402213,-1.4503016,0.1100803
43,-0.71936005,-0.7716981,"('irresponsible', 'responsible')",0.0118495235,-0.019912401,-2.1980517,-2.1258852,0.70308214,0.52864367,-0.55062,-0.597213,0.046593
59,-0.708017,-0.66065323,"('foolish', 'wise')",-0.9488442,-0.30650544,0.7858382,0.999997,0.3940348,0.58739805,-0.119247,0.1550591,-0.2743061
14,-0.69948375,-0.60954314,"('antisocial', 'social')",0.70642096,0.29684398,-2.4392626,-2.4626215,-0.56860083,-0.808336,-0.7502316,-0.8959141,0.1456825
27,-0.65364105,-0.7017571,"('hardhearted', 'softhearted')",-0.65024674,-0.44142094,-0.64275724,-0.5300331,1.054821,1.2199392,-0.222956,-0.113318,-0.109638
58,0.6093003,0.7732589,"('undiscriminating', 'discriminating')",0.20609334,0.28095987,-1.1008351,-0.8699087,-0.13600856,-0.04765661,-0.1053625,0.0341634,-0.1395259
77,-0.596372,-0.6583141,"('unmotivated', 'motivated')",-0.03868115,-0.42640156,-2.4359803,-2.473402,-0.9856749,-1.2295998,-1.0141771,-1.1969293,0.1827522
50,-0.5922183,-0.51901895,"('clumsy', 'skillful')",0.73398614,0.93187726,0.770749,0.93840873,0.22880876,0.38754964,0.2853314,0.4347042,-0.1493728
49,-0.58175886,-0.5159658,"('unable', 'able')",-0.48668873,-0.49623033,-1.3234919,-1.2115482,-0.23437423,-0.34764016,-0.6565785,-0.6428461,-0.0137324
29,-0.5724275,-0.5426226,"('unfair', 'fair')",0.7539413,0.58832717,0.40868896,0.42889422,-0.6850408,-0.5350561,-0.0237095,-0.0151143,-0.0085952
60,-0.5678471,-0.5799706,"('inefficient', 'efficient')",-0.1627849,-0.56763804,-2.81569,-2.8390164,-0.059868313,-0.30595133,-0.9015476,-1.0731441,0.1715965
56,0.56572396,0.39551672,"('impractical', 'practical')",1.23677,0.59928507,-1.3602954,-1.6203314,-0.016023364,-0.33518416,0.1065438,-0.2401785,0.3467223
75,-0.5541584,-0.5389331,"('meek', 'impulsive')",0.32382846,0.47679722,1.4530947,1.5406402,0.09908913,0.2523112,0.3304635,0.4327039,-0.1022404
41,-0.524229,-0.23618878,"('unforgiving', 'forgiving')",-0.039751768,0.31396648,-1.1599725,-0.78234285,-0.40872163,-0.267839,-0.5331687,-0.243101,-0.2900677
67,-0.5102615,-0.5513927,"('doubtful', 'determined')",0.73506975,0.596543,0.06298286,0.077808276,-0.01997327,-0.17464261,0.0669545,-0.012921,0.0798755
36,0.47258964,0.54909235,"('hostile', 'amicable')",-1.1722527,-0.665316,1.6099464,1.6983792,0.123695105,0.25659063,0.2584946,0.4596865,-0.2011919
73,0.4697674,0.473509,"('helpless', 'self-reliant')",1.155726,1.2094471,1.3473451,1.5206125,-3.0910342,-2.7344356,-0.0295489,0.1172833,-0.1468322
12,0.44016618,0.30840704,"('unsupportive', 'supportive')",-0.14155924,-0.19745749,-1.3453727,-1.3332531,-1.7189249,-1.6994137,-0.6914227,-0.7304293,0.0390066
88,-0.4366279,-0.5207351,"('low', 'eminent')",-2.0433471,-1.726569,-1.0925499,-0.9924074,0.34634754,0.23503467,-0.8065444,-0.7511692,-0.0553752
37,-0.41860443,-0.31991723,"('fake', 'genuine')",-0.26546428,-0.17712933,-0.5189147,-0.49170542,0.30448097,0.40878677,-0.2246256,-0.1449913,-0.0796343
23,-0.3906763,-0.3910966,"('insincere', 'sincere')",-1.2065259,-1.334332,-2.084994,-2.272072,5.453094,5.120514,0.4427245,0.2807533,0.1619712
74,0.381056,0.5942899,"('undedicated', 'dedicated')",0.4185629,0.53952897,-0.75934047,-0.6604333,-0.0752451,0.0826648,-0.0087417,0.1390126,-0.1477543
35,0.37378672,0.49235395,"('corrupt', 'incorrupt')",-0.18174376,0.42797336,3.525258,3.6043477,0.046729065,0.42084917,0.9410076,1.2363811,-0.2953735
31,0.35910237,0.6079477,"('evil', 'good')",-0.5751664,-0.22343342,1.3920902,1.6198393,-1.3097583,-1.0345627,-0.033433,0.2424477,-0.2758807
19,-0.353491,-0.23078032,"('inhospitable', 'hospitable')",-0.76492345,-0.4497943,0.0021585934,0.053755715,-0.045400318,0.24089603,-0.290414,-0.0964807,-0.1939333
83,0.2826326,0.09281853,"('powerless', 'powerful')",0.7242625,0.39876324,-1.0177767,-1.1069542,-0.73289126,-0.8589287,-0.1859432,-0.3685753,0.1826321
28,-0.27842396,0.039230514,"('disloyal', 'loyal')",-1.5675875,-1.1494521,-1.5757434,-1.4115919,0.5332551,0.5980294,-0.7221249,-0.480946,-0.2411789
40,0.2590195,0.4912275,"('stingy', 'generous')",0.4645599,0.802332,0.0021209596,0.32757652,-1.7767458,-1.3421791,-0.2627614,0.0697393,-0.3325007
38,0.25553364,0.13908958,"('untruthful', 'truthful')",-0.97903097,-0.9383907,-0.32207283,-0.45855767,0.25355873,0.14432907,-0.1980028,-0.2783824,0.0803796
32,0.23270488,0.13293988,"('unkind', 'kind')",-0.5221613,-0.41156012,-1.311168,-1.2353789,0.7580243,0.7501277,-0.21065,-0.1909679,-0.0196821
42,-0.2253663,-0.3153221,"('unreliable', 'reliable')",0.8725363,0.93031853,-0.58849096,-0.44820732,-3.2996423,-2.9156044,-0.8102408,-0.6872038,-0.123037
87,-0.21852997,-0.42277607,"('unsuccessful', 'successful')",0.7083753,0.6813601,-0.74066913,-0.65768886,0.7403143,0.6121132,0.1223726,0.0532521,0.0691205
15,-0.20937839,-0.13858539,"('boring', 'funny')",-0.28902677,0.034271974,-0.3444601,-0.17783543,0.46040347,0.5821824,-0.0956154,0.0750084,-0.1706238
52,-0.18104179,-0.1891162,"('irrational', 'rational')",0.083664015,0.58690834,0.85811377,1.1261768,0.006517103,0.23542847,0.1918133,0.4398493,-0.248036
39,0.16098692,0.20530264,"('exploitative', 'cooperative')",0.61341006,0.68783116,-0.406073,-0.3743658,0.033361413,0.1707546,0.1004213,0.1723807,-0.0719594
79,0.14832827,0.28353137,"('wavering', 'unwavering')",0.11403877,0.40263277,1.6593462,1.6725159,0.2731792,0.36843342,0.5487231,0.6817784,-0.1330553
66,0.13475475,-0.06391009,"('inactive', 'active')",0.07231094,0.08670961,0.8125522,0.5794665,0.98036116,0.9308992,0.4999948,0.3832913,0.1167035
47,0.097689725,-0.014386896,"('stupid', 'smart')",-0.21283327,-0.33944142,0.10567117,-0.009192808,5.179954,4.9254436,1.2926204,1.1406057,0.1520147
34,0.096926376,-0.039771274,"('mean', 'honorable')",-0.8752927,-0.974186,-0.4918992,-0.66719997,5.858312,5.5812125,1.1470116,0.9750139,0.1719977
61,-0.061906055,-0.10363629,"('illogical', 'logical')",0.1348907,0.05749622,-0.84080416,-0.7874166,0.13363856,0.08630847,-0.1585452,-0.186812,0.0282668
16,0.0024130382,-0.00081069395,"('unpopular', 'popular')",0.3282705,0.3095416,1.1342598,1.0519812,0.5178897,0.45268908,0.4957083,0.4533503,0.042358
2,0.0021777265,0.14544106,"('unlikable', 'likable')",1.1411045,1.380367,0.81416863,0.89630574,0.6003978,0.7196429,0.6394622,0.7854392,-0.145977
