,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,male-female
39,0.9363237,1.1104484,"('exploitative', 'cooperative')",0.5823344,0.5842091,1.1624439,1.2934033,0.20742638,0.20933954,0.7221321,0.7993501,-0.077218
6,0.9303345,0.88031524,"('distant', 'open')",1.3671916,1.3579849,-0.66512513,-0.9945611,0.5668008,0.2352848,0.5498005,0.369756,0.1800445
16,-0.91468215,-0.9391506,"('unpopular', 'popular')",-0.153965,-0.041644886,-1.3365412,-1.5646794,0.47064438,0.37009963,-0.483636,-0.5438438,0.0602078
14,-0.90937936,-1.0450282,"('antisocial', 'social')",-0.83810574,-1.0463018,0.9840429,1.000616,-0.7478819,-0.77951103,-0.377831,-0.4675563,0.0897253
53,-0.9018581,-0.8444168,"('uncreative', 'creative')",-0.9611211,-0.8004666,-0.9826905,-0.8436883,1.2480031,1.0913016,-0.3994167,-0.3493175,-0.0500992
67,0.8821254,1.06001,"('doubtful', 'determined')",0.43964022,0.55184245,0.69138193,0.8454738,-0.64924526,-0.5114834,0.3409756,0.4864607,-0.1454851
10,-0.8785784,-0.86051023,"('unsympathetic', 'sympathetic')",-1.3448856,-1.503357,0.27761048,0.6500569,-0.26941434,0.055314753,-0.553817,-0.4146239,-0.1391931
69,0.8608111,0.5410784,"('lazy', 'industrious')",1.7627571,1.7565124,0.1917959,-0.14401336,-0.453766,-0.7994809,0.5903995,0.3385241,0.2518754
45,0.853461,0.49490517,"('incompetent', 'competent')",0.29490966,0.053698286,1.6347128,1.5322249,-0.12912257,-0.20016848,0.6634902,0.470165,0.1933252
36,-0.7731823,-1.1023067,"('hostile', 'amicable')",0.32590324,0.2927205,-2.0903635,-2.4703557,-0.072230116,-0.6093126,-0.6524681,-0.9723136,0.3198455
68,-0.73827726,-0.22531244,"('dependent', 'independent')",-1.3103666,-1.1757463,-0.34631938,-0.04401379,-0.82347524,-0.7614638,-0.8046097,-0.5516341,-0.2529756
80,0.73489934,0.5506325,"('dominated', 'dominating')",-0.17524347,-0.2939893,1.8855846,2.0325801,-0.973104,-0.75009304,0.3680341,0.3847826,-0.0167485
28,0.7312012,0.47299045,"('disloyal', 'loyal')",0.7097245,0.43577766,0.7561275,0.6519616,1.1189396,0.986585,0.8289981,0.6368287,0.1921694
40,-0.7240528,-0.829846,"('stingy', 'generous')",0.33477557,0.32950988,-0.7118629,-0.7697867,-1.7943773,-2.2013354,-0.7238793,-0.8678646,0.1439853
60,-0.7027124,-0.29370436,"('inefficient', 'efficient')",-0.37162203,-0.19778574,2.2188113,2.6156101,0.013105741,0.6072819,0.2893957,0.6828505,-0.3934548
37,0.7022834,0.6179452,"('fake', 'genuine')",0.5396459,0.39651483,-0.052781582,0.0029101819,0.5472792,0.3744878,0.4341067,0.3479645,0.0861422
9,0.6744817,0.76949066,"('unaffectionate', 'caring')",0.42178702,0.39173898,-0.80111104,-0.906617,1.388064,1.2718967,0.4208054,0.3816273,0.0391781
65,-0.6699974,-0.58999306,"('insecure', 'secure')",-1.3215593,-1.423861,0.6478455,0.69996,-0.4381174,-0.10395239,-0.4454571,-0.3544616,-0.0909955
58,-0.64145035,-1.0013865,"('undiscriminating', 'discriminating')",-0.9041412,-1.0555912,0.0074772015,0.004970886,-0.070619516,-0.4183062,-0.4021835,-0.6175783,0.2153948
72,-0.63598335,-0.5627075,"('unambitious', 'ambitious')",-1.1928076,-1.1252475,-0.44811296,-0.38351458,-0.3080447,-0.12690371,-0.6462371,-0.5495933,-0.0966438
13,0.6291576,0.7461858,"('impolite', 'polite')",0.24700662,0.23468389,1.566297,1.6694078,-0.53622293,-0.16308418,0.4765596,0.6217983,-0.1452387
30,-0.6274139,-0.4461147,"('intolerant', 'tolerant')",-0.49043941,-0.5061739,0.11790805,0.14392684,0.92449754,0.9355823,-0.0188619,0.0318051,-0.050667
48,-0.59816194,-0.44324753,"('unintelligent', 'intelligent')",-0.062748976,-0.034430154,-0.9342001,-0.6988496,0.20385875,0.44294196,-0.3478131,-0.1833963,-0.1644168
12,0.59219766,0.76680136,"('unsupportive', 'supportive')",0.26187378,0.3777879,0.042443916,0.2203703,-1.8540473,-1.7072434,-0.239383,-0.085571,-0.153812
88,-0.5813551,-0.63023436,"('low', 'eminent')",-0.96894026,-1.1004692,-1.9079047,-1.9470313,0.105232865,0.15409166,-0.8382418,-0.8809108,0.042669
75,-0.564499,-0.74910426,"('meek', 'impulsive')",-0.19127108,-0.19881105,-1.1655833,-1.3425766,-0.29421833,-0.40807816,-0.5538929,-0.6746426,0.1207497
46,-0.55025655,-0.57565516,"('uncompetitive', 'competitive')",-0.5141871,-0.60838157,2.4827778,2.7989094,-1.2142924,-0.7540039,0.0510105,0.2152172,-0.1642067
19,0.50658005,0.69802576,"('inhospitable', 'hospitable')",0.8319914,0.97582716,-0.9720202,-0.84452677,-0.10521864,-0.18880773,0.0653331,0.1601296,-0.0947965
76,-0.506186,-0.5108147,"('anxious', 'daring')",-1.1832519,-1.386998,0.9436443,1.164254,0.19753551,0.51768523,-0.1370645,-0.0539684,-0.0830961
83,-0.48571593,-0.27675575,"('powerless', 'powerful')",0.041809168,0.13695279,-0.49432656,-0.31836814,-1.1431692,-0.8428106,-0.5203506,-0.3252454,-0.1951052
52,0.48152888,0.5082088,"('irrational', 'rational')",0.6345919,0.61320436,-1.899816,-2.1686623,-0.35079086,-0.6181958,-0.2836215,-0.4163612,0.1327397
35,0.42903844,0.10664461,"('corrupt', 'incorrupt')",0.59308547,0.40012312,-1.6140075,-2.0429733,-0.1693955,-0.7194013,-0.1903198,-0.5639017,0.3735819
57,-0.42522568,-0.8403472,"('unimaginative', 'imaginative')",-0.81761986,-1.1579062,0.11455761,0.11839506,-2.8305986,-2.8337033,-0.9897217,-1.1783904,0.1886687
4,0.4217302,0.11858456,"('disliked', 'liked')",1.1503085,1.0411711,0.016159669,-0.20212924,-6.785726,-7.144939,-1.299382,-1.5468282,0.2474462
63,-0.4071164,-0.109840125,"('unperceptive', 'insightful')",-0.06009588,0.091474995,0.6684184,0.9252493,0.84140706,1.1128376,0.2606533,0.5049304,-0.2442771
7,-0.39829564,-0.43523264,"('insensitive', 'sensitive')",-0.8400267,-0.94921815,0.9403928,0.94339883,1.0152243,0.9163471,0.1793237,0.1188238,0.0604999
70,-0.3862445,-0.5293599,"('lethargic', 'energetic')",-0.9204825,-1.1982774,0.749128,0.63952667,0.8438813,0.98986924,0.0715706,-0.0245604,0.096131
55,-0.38319474,-0.2463927,"('incompetent', 'clever')",-0.51180637,-0.5660691,1.7568631,2.063591,-0.07812832,0.2847435,0.1959334,0.3839682,-0.1880348
34,-0.38062987,-0.30960187,"('mean', 'honorable')",0.13230108,0.23575912,0.6698174,0.7663955,6.1097445,6.1519275,1.6328083,1.71112,-0.0783117
50,0.37827623,0.3797414,"('clumsy', 'skillful')",0.24696,0.2681854,-0.85530984,-0.9056215,-0.0030243285,0.096699715,-0.0582745,-0.0402488,-0.0180257
64,-0.3745576,-0.27497056,"('shy', 'confident')",-0.9449863,-0.97578865,-0.3138254,-0.29796025,-7.2965903,-7.1429095,-2.2324898,-2.1729074,-0.0595824
31,-0.3405589,-0.39594132,"('evil', 'good')",0.5555216,0.643948,-2.3420165,-2.6021013,-0.63411427,-1.1721158,-0.690292,-0.8815526,0.1912606
1,-0.33221662,-0.38657168,"('unfriendly', 'friendly')",0.18014032,0.2912684,-0.7325513,-0.90337855,2.0510201,1.6374466,0.2915981,0.1596912,0.1319069
2,0.3233679,0.46592343,"('unlikable', 'likable')",0.0565008,0.07915306,0.032787412,0.01407548,0.23422231,0.2786766,0.1617196,0.2094571,-0.0477375
26,0.32276928,0.044213045,"('hardhearted', 'benevolent')",0.6834322,0.5970125,0.52005893,0.30355763,1.5301595,1.0816848,0.764105,0.506617,0.257488
41,0.31905425,0.2866927,"('unforgiving', 'forgiving')",0.038744166,0.21451358,0.09849664,0.099524714,-0.3196521,-0.5529271,0.0341607,0.011951,0.0222097
32,0.3129231,0.50531167,"('unkind', 'kind')",-0.034460478,0.009346675,0.17530784,0.15624095,1.0913703,1.2115289,0.3862852,0.470607,-0.0843218
25,0.30398548,0.49751836,"('egoistic', 'altruistic')",1.8892379,2.049953,-0.313019,-0.33509117,1.6101246,1.4180741,0.8725823,0.9076136,-0.0350313
66,0.2848403,-0.04904346,"('inactive', 'active')",0.04782118,-0.18843088,-0.4682627,-0.7304729,0.8485132,0.47998965,0.178228,-0.1219894,0.3002174
81,-0.26365852,-0.32573146,"('submissive', 'aggressive')",-0.81897056,-0.9803837,1.2025323,1.3598366,-0.8759738,-0.4289705,-0.1890177,-0.0938123,-0.0952054
84,0.2523457,0.28570715,"('inferior', 'superior')",0.08398868,0.109357454,-0.4002278,-0.29213348,0.17363328,0.15043983,0.027435,0.0633427,-0.0359077
49,-0.24340715,-0.21134798,"('unable', 'able')",-0.41280887,-0.496486,-0.023860961,0.18309279,-0.3638348,-0.057055444,-0.2609779,-0.1454492,-0.1155287
5,0.22387834,0.18920052,"('distant', 'outgoing')",0.9561138,0.9655684,-1.350144,-1.6456395,-0.12561089,-0.44000596,-0.0739407,-0.2327191,0.1587784
78,-0.21211837,-0.025646295,"('nonresilient', 'resilient')",-0.07607056,0.14500359,0.06562321,0.49581808,-0.19939098,0.11802474,-0.1054892,0.1833,-0.2887892
54,0.20460327,0.31328604,"('incapable', 'capable')",0.010599211,0.10741655,-0.21947975,-0.26650682,1.1908274,1.2789379,0.2966375,0.3582834,-0.0616459
29,-0.18896973,-0.16052316,"('unfair', 'fair')",-0.49472976,-0.48995525,0.0003414154,0.04403463,-0.5052049,-0.7411192,-0.2971407,-0.3368908,0.0397501
85,0.18782035,0.14244525,"('insignificant', 'prestigious')",1.4868323,1.5302366,-2.3515668,-2.671763,0.06336786,-0.35750884,-0.1533866,-0.3391475,0.1857609
61,-0.1808794,-0.2826494,"('illogical', 'logical')",-0.5106175,-0.77558565,0.79775,0.76288295,0.1807902,0.14210102,0.0717608,-0.0383128,0.1100736
87,-0.16908836,-0.3389022,"('unsuccessful', 'successful')",-0.25703496,-0.5351383,1.4892981,1.3887379,0.30757293,0.346699,0.3426869,0.2153491,0.1273378
62,0.16183844,0.18354398,"('incompetent', 'brilliant')",-0.44269973,-0.54566664,1.1685203,1.2626071,0.36427647,0.75001067,0.3129839,0.4126238,-0.0996399
43,0.1480796,0.43528914,"('irresponsible', 'responsible')",-0.81165916,-0.7307983,0.9162788,1.0110303,0.98989195,1.1114851,0.3106478,0.4567516,-0.1461038
8,0.14447324,0.06435343,"('unaffectionate', 'affectionate')",0.54406554,0.53127134,-1.1486741,-1.3284266,0.8994927,0.6195493,0.1098393,-0.0283131,0.1381524
44,0.14217028,0.094383016,"('prejudiced', 'unprejudiced')",-0.3429229,-0.4305329,-0.5023146,-0.6697608,-1.297176,-1.3462564,-0.5000608,-0.5880418,0.087981
59,0.1230379,0.24052005,"('foolish', 'wise')",0.6792468,0.6228676,-1.563576,-1.9379592,0.39375797,0.17362496,-0.0918833,-0.2252367,0.1333534
47,-0.109438375,-0.2463119,"('stupid', 'smart')",-0.04314868,-0.1959932,0.70555186,0.53160155,6.0502753,6.0916224,1.65081,1.5452297,0.1055803
22,0.109006554,-0.091923594,"('untrustworthy', 'trustworthy')",-1.4160864,-1.6776093,0.6483387,0.65872306,-0.7493307,-0.8085739,-0.352018,-0.4798459,0.1278279
23,0.10350163,0.28589535,"('insincere', 'sincere')",-0.96324986,-0.9293082,0.68809545,0.7282946,6.470329,6.527632,1.574669,1.6531285,-0.0784595
17,0.07856028,-0.19767904,"('nasty', 'nice')",0.054575577,-0.26641572,-0.524204,-0.8071028,-0.23909721,-0.35809603,-0.1575413,-0.4073234,0.2497821
0,0.06724735,-0.051493175,"('unsociable', 'sociable')",0.039703287,-0.117082894,1.5439055,1.5439005,-0.4741369,-0.29851717,0.2941798,0.2692018,0.024978
27,-0.063649006,-0.0051949844,"('hardhearted', 'softhearted')",0.19927907,0.08247322,-0.42126113,-0.6124785,1.4886041,1.1280401,0.3007433,0.14821,0.1525333
11,-0.05768319,-0.014009908,"('unhelpful', 'helpful')",-0.50795114,-0.5453283,0.42346388,0.59906965,1.8754683,2.1311126,0.4333245,0.542711,-0.1093865
24,0.0059562074,0.071016714,"('dishonest', 'honest')",-0.24551368,-0.47279873,0.055460677,-0.056732334,1.1506591,0.95958656,0.2416406,0.125268,0.1163726
