,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,male-female
72,-1.4622197,-1.3679085,"('unambitious', 'ambitious')",-0.3741268,-0.3303728,-0.28622553,-0.28943694,-1.2044029,-1.0574899,-0.8317437,-0.761302,-0.0704417
46,-1.3682934,-1.7272642,"('uncompetitive', 'competitive')",-0.90481883,-1.0908866,1.2228421,1.1851842,0.00045077922,0.18442017,-0.2624549,-0.3621366,0.0996817
45,-1.3374982,-1.6643486,"('incompetent', 'competent')",-0.73317057,-0.85641605,0.034731887,0.10213218,-0.4647967,-0.34926748,-0.6251834,-0.691975,0.0667916
85,1.3338099,1.4016881,"('insignificant', 'prestigious')",0.43535995,0.27403903,-0.3313824,-0.29331666,0.75698733,0.4614793,0.5486937,0.4609725,0.0877212
55,-1.3240378,-1.7267447,"('incompetent', 'clever')",-0.40369797,-0.5127796,0.46817872,0.42461866,0.14838128,0.21108355,-0.2777939,-0.4009555,0.1231616
21,-1.3164601,-1.6672171,"('immoral', 'moral')",-0.05414643,-0.16035153,0.5762416,0.52700305,-0.65541977,-0.5687519,-0.3624462,-0.4673294,0.1048832
53,-1.2714059,-1.1939702,"('uncreative', 'creative')",-1.8643517,-1.7114209,0.24382359,0.38942882,1.2744085,1.1331694,-0.4043814,-0.3456982,-0.0586832
23,-1.2677175,-1.6142751,"('insincere', 'sincere')",-0.2534148,-0.34883717,-0.19416352,-0.42486027,5.4226494,5.4321404,0.9268384,0.7610419,0.1657965
59,1.262605,1.3436348,"('foolish', 'wise')",0.34737492,0.33206588,-0.50944626,-0.59071004,0.117568225,0.0038281335,0.3045255,0.2722047,0.0323208
24,-1.246774,-1.5107007,"('dishonest', 'honest')",-0.18344736,-0.21788052,-0.3869682,-0.74770963,0.6642597,0.60185266,-0.2882324,-0.4686095,0.1803771
50,1.2215503,1.4133934,"('clumsy', 'skillful')",0.5564406,0.5366424,0.1807361,0.3996627,0.31042746,0.2798802,0.5672886,0.6573947,-0.0901061
77,-1.2120012,-1.3530221,"('unmotivated', 'motivated')",-0.42670083,-0.47420338,0.53963906,0.79035723,-1.2385837,-1.0448012,-0.5844116,-0.5204173,-0.0639943
3,-1.1953833,-1.4955488,"('repellent', 'pleasant')",-1.383666,-1.4712639,0.4481832,0.42742243,0.44314077,0.33642757,-0.4219313,-0.5507406,0.1288093
8,-1.1437728,-1.1075417,"('unaffectionate', 'affectionate')",-0.4064127,-0.45778215,-0.3977939,-0.58592945,0.63542503,0.40650555,-0.3281386,-0.4361869,0.1080483
38,-1.1330223,-1.0017152,"('untruthful', 'truthful')",-0.14963686,-0.19648473,-1.0133278,-1.023013,-0.039763257,0.012180785,-0.5839376,-0.552258,-0.0316796
13,-1.0783272,-1.5633923,"('impolite', 'polite')",0.2918466,0.20811316,0.6920909,0.497332,0.09714771,0.19506441,0.0006895,-0.1657207,0.1664102
81,-1.0382104,-1.5442245,"('submissive', 'aggressive')",-0.18428382,-0.37468854,1.0793619,0.9028997,-0.8705019,-0.5742025,-0.2534086,-0.397554,0.1441454
9,-1.0012916,-1.0389181,"('unaffectionate', 'caring')",-0.43479607,-0.54302835,0.33749977,0.07647134,1.3982397,1.1826956,0.0749129,-0.0806949,0.1556078
7,-0.95166385,-1.2575359,"('insensitive', 'sensitive')",-0.48278734,-0.429073,0.42179623,0.40328988,0.6733557,0.5386522,-0.0848248,-0.1861667,0.1013419
14,-0.95005685,-1.3463964,"('antisocial', 'social')",-0.11964895,-0.08127011,1.9502984,2.037109,-0.6029226,-0.46584776,0.0694175,0.0358986,0.0335189
76,-0.899685,-1.0836693,"('anxious', 'daring')",-0.75988156,-0.7932222,0.77067626,0.8782805,0.29311484,0.44714007,-0.1489439,-0.1378677,-0.0110762
22,-0.8535059,-1.0308676,"('untrustworthy', 'trustworthy')",-0.19833437,-0.25883734,0.27181745,0.3599897,-0.7961271,-0.75035006,-0.3940375,-0.4200163,0.0259788
30,-0.83275914,-1.1539776,"('intolerant', 'tolerant')",0.057454854,-0.03682155,1.5033151,1.3350967,1.0573869,1.1167856,0.4463494,0.3152708,0.1310786
44,0.82981724,0.8830466,"('prejudiced', 'unprejudiced')",0.12731382,0.15068656,-0.67587125,-0.47736615,-1.675009,-1.5930859,-0.3484373,-0.2591797,-0.0892576
43,-0.81869835,-1.0805097,"('irresponsible', 'responsible')",-0.046839043,-0.11161712,0.09733835,0.009510867,0.5248183,0.67772907,-0.0608452,-0.1262217,0.0653765
32,-0.7708291,-0.78251994,"('unkind', 'kind')",0.7028206,0.8356283,0.93115807,0.8198248,1.1931238,1.2307676,0.5140684,0.5259252,-0.0118568
82,-0.7648309,-0.66528076,"('poor', 'rich')",-0.87361383,-0.7211188,0.66399,0.8178226,5.7377625,5.840648,1.1908269,1.3180178,-0.1271909
33,0.7364834,0.79053164,"('wrong', 'right')",0.9223191,0.8757245,0.45504504,0.40889078,-0.69949305,-0.83205146,0.3535886,0.3107738,0.0428148
26,-0.73147315,-0.5811343,"('hardhearted', 'benevolent')",0.27449,0.26066753,1.7356031,1.6513884,1.7990673,1.6977179,0.7694218,0.7571599,0.0122619
88,-0.72923964,-0.82859355,"('low', 'eminent')",0.011168638,-0.10981957,0.028253252,-0.034302425,0.47005227,0.48525676,-0.0549414,-0.1218647,0.0669233
62,-0.6840048,-0.9973744,"('incompetent', 'brilliant')",-0.46680707,-0.5392823,0.35272124,0.52808666,-0.24891664,0.055223763,-0.2617518,-0.2383366,-0.0234152
61,-0.63608754,-0.8735388,"('illogical', 'logical')",-0.7110659,-0.71422726,-0.2765183,-0.34268126,0.3620865,0.32120174,-0.3153963,-0.4023114,0.0869151
78,-0.63122296,-0.39384004,"('nonresilient', 'resilient')",-0.008397475,0.10123625,0.22132105,0.5716347,0.42134434,0.5271497,0.0007612,0.2015451,-0.2007839
16,0.62404335,0.6839677,"('unpopular', 'popular')",-0.096403114,-0.12143858,-0.9140371,-0.87611634,0.39706486,0.17892857,0.002667,-0.0336647,0.0363317
51,-0.5453905,-0.81479317,"('uneducated', 'educated')",-0.2441673,-0.30219078,0.93391925,0.7733294,0.75025666,0.79861057,0.2236545,0.113739,0.1099155
4,0.52600545,0.53782845,"('disliked', 'liked')",0.05128389,-0.15186983,-0.267453,-0.18617871,-5.705959,-5.909383,-1.3490306,-1.4274007,0.0783701
18,-0.5078199,-0.49890214,"('disagreeable', 'welcoming')",-0.44400537,-0.46059257,0.020743683,-0.0077101737,-0.18178916,-0.32804006,-0.2782177,-0.3238112,0.0455935
74,-0.49663922,-0.56749827,"('undedicated', 'dedicated')",-0.046647992,-0.0713491,0.24254261,0.2594876,0.3009548,0.45546544,5.25e-05,0.0190264,-0.0189739
84,0.4909845,0.52074784,"('inferior', 'superior')",0.23847213,0.3035767,0.2597334,0.37623182,0.7631215,0.9305332,0.4380779,0.5327724,-0.0946945
39,0.485015,0.1446671,"('exploitative', 'cooperative')",0.59473395,0.60984313,0.31236255,0.026455078,-0.010355658,-0.078219324,0.345439,0.1756865,0.1697525
71,0.48196453,0.387063,"('diffident', 'self-confident')",1.2390714,1.3178478,0.48381874,0.72799224,0.43260753,0.36734164,0.6593655,0.7000612,-0.0406957
42,0.46523827,0.37997386,"('unreliable', 'reliable')",0.31753382,0.27430576,1.141927,1.364327,-2.6771276,-2.5461054,-0.1881071,-0.1318747,-0.0562324
67,0.4532748,0.34271443,"('doubtful', 'determined')",0.5249176,0.551321,0.7153132,0.756179,-0.9315644,-0.696228,0.1904853,0.2384966,-0.0480113
60,-0.4477766,-0.7322104,"('inefficient', 'efficient')",0.39145827,0.49156168,0.95758384,0.91663855,-0.09121911,0.35837334,0.2025116,0.2585908,-0.0560792
36,0.4422277,0.507407,"('hostile', 'amicable')",-0.21414275,-0.30465993,-1.2086098,-1.3872191,0.6201265,0.15104991,-0.0900996,-0.2583555,0.1682559
87,0.44161648,0.25300726,"('unsuccessful', 'successful')",0.004430568,-0.091900416,0.8458534,0.7526745,0.44172058,0.4698417,0.4334053,0.3459058,0.0874995
49,-0.4310578,-0.46204472,"('unable', 'able')",-0.04603148,-0.04895611,-0.6594219,-0.5730858,-0.4275787,-0.32772905,-0.3910225,-0.3529539,-0.0380686
52,0.4155342,0.2868524,"('irrational', 'rational')",-0.18759343,-0.46517545,-1.2255747,-1.4294728,0.06676801,-0.22631384,-0.2327165,-0.4585274,0.2258109
58,-0.40496457,-0.5011138,"('undiscriminating', 'discriminating')",-1.245161,-1.4446065,0.537865,0.4669677,0.18053302,0.061365493,-0.2329319,-0.3543468,0.1214149
25,-0.3987301,-0.27225333,"('egoistic', 'altruistic')",0.29579955,0.4058402,0.40766868,0.5088083,1.4853427,1.3736835,0.4475202,0.5040196,-0.0564994
29,0.3859506,0.46230802,"('unfair', 'fair')",-0.34157324,-0.21081837,-1.0465238,-0.7915754,-0.47798333,-0.5671914,-0.3700325,-0.2768193,-0.0932132
5,0.357133,0.6264299,"('distant', 'outgoing')",-0.4666847,-0.31771126,-1.0870786,-0.87940115,-0.3595459,-0.44885373,-0.389044,-0.2548841,-0.1341599
65,-0.35570088,-0.78108406,"('insecure', 'secure')",-0.73718804,-0.7767246,0.69822127,0.4564028,-0.2917402,-0.14618032,-0.171602,-0.3118965,0.1402945
40,-0.33441776,-0.52703553,"('stingy', 'generous')",0.21480514,0.06472072,0.7329039,0.6039048,-0.9125446,-1.3258344,-0.0748133,-0.2960611,0.2212478
70,-0.33181858,-0.59984607,"('lethargic', 'energetic')",-0.4089999,-0.44673228,1.2405473,1.3228779,0.70823526,0.8667011,0.301991,0.2857502,0.0162408
34,-0.31645647,-0.37415215,"('mean', 'honorable')",-0.19945711,-0.24156058,0.078702755,0.053812057,6.129295,6.117706,1.423021,1.3889513,0.0340697
27,-0.31639376,-0.28534657,"('hardhearted', 'softhearted')",-0.63027585,-0.5620571,0.6399689,0.6465056,1.5461242,1.2751433,0.3098559,0.2685613,0.0412946
66,0.30204916,0.41122726,"('inactive', 'active')",-0.88971853,-0.71476394,0.6951678,0.9162424,1.1809902,1.1210899,0.3221222,0.4334489,-0.1113267
56,-0.26444474,-0.45125872,"('impractical', 'practical')",0.8274132,0.8916752,0.15760806,0.25874656,-0.3517328,-0.03222395,0.0922109,0.1667348,-0.0745239
31,-0.250438,0.085483305,"('evil', 'good')",-0.27710968,-0.31945696,-1.6691129,-1.7114892,-1.1095272,-1.4918549,-0.8265469,-0.8593295,0.0327826
2,0.2460664,0.22891012,"('unlikable', 'likable')",0.43214342,0.45920607,1.8969464,1.9025551,0.8525281,0.99353594,0.8569211,0.8960518,-0.0391307
68,0.24427116,-0.0005794242,"('dependent', 'independent')",-1.235356,-1.2162163,-0.5885176,-0.5998165,-0.5303672,-0.57338643,-0.5274924,-0.5974997,0.0700073
37,-0.2362638,-0.41089016,"('fake', 'genuine')",0.18233362,0.06857426,0.46691847,0.42896643,0.6988675,0.59068906,0.2779639,0.1693349,0.108629
20,-0.23043783,-0.19008914,"('rough', 'thoughtful')",0.055977643,0.106814794,0.7392006,0.68651134,1.364474,1.1930047,0.4823036,0.4490604,0.0332432
19,0.18569136,0.13854466,"('inhospitable', 'hospitable')",-0.9152378,-0.9461133,-1.0859103,-1.0564264,-0.1780015,-0.31481472,-0.4983646,-0.5447025,0.0463379
79,-0.17412782,0.097536474,"('wavering', 'unwavering')",0.010757944,0.015008565,-2.1062546,-1.9504424,-0.24504375,-0.2953992,-0.6286671,-0.5333241,-0.095343
64,0.1736235,-0.07539492,"('shy', 'confident')",-0.29195035,-0.38587114,0.8245202,0.9637038,-6.3367605,-5.997276,-1.4076418,-1.3737096,-0.0339322
6,-0.14615832,0.19726142,"('distant', 'open')",-0.51388437,-0.34194967,-1.3532552,-1.2079949,0.588904,0.36904877,-0.3560984,-0.2459086,-0.1101898
15,0.12763675,0.012582324,"('boring', 'funny')",0.8020586,0.7875334,-0.88298243,-1.0250562,0.30479765,0.17108421,0.0878776,-0.0134641,0.1013417
83,0.06551277,-0.04774834,"('powerless', 'powerful')",-0.15903543,-0.14148931,0.19969422,0.27113938,-0.8704102,-0.68680364,-0.1910597,-0.1512255,-0.0398342
47,-0.05465471,0.0252175,"('stupid', 'smart')",0.88857085,1.1138579,0.8445895,0.9320092,5.1097803,5.374715,1.6970716,1.8614498,-0.1643782
17,-0.047438502,-0.13188343,"('nasty', 'nice')",0.1726322,0.08771059,-1.2854044,-1.2837846,-0.75775135,-0.7961465,-0.4794905,-0.531026,0.0515355
54,0.03850122,0.13656318,"('incapable', 'capable')",0.015711412,0.047742978,0.071855545,0.15051444,0.59679955,0.65374887,0.1807169,0.2471424,-0.0664255
80,0.01233355,-0.17009701,"('dominated', 'dominating')",-0.5327579,-0.57486165,0.6698602,0.7252285,-1.2910188,-1.1215593,-0.2853957,-0.2853224,-7.33e-05
75,0.0066098496,0.2913692,"('meek', 'impulsive')",-0.41403666,-0.35217243,-0.81673765,-0.5757761,-0.5929705,-0.4965922,-0.4542837,-0.2832929,-0.1709908
