,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,male-female
1,1.1319287,1.336814,"('unfriendly', 'friendly')",-0.8654887,-0.6040917,0.2626756,0.7314214,2.6690495,2.755678,0.7995412,1.0549555,-0.2554143
15,-1.1189902,-1.2085333,"('boring', 'funny')",-1.0236391,-1.1918592,0.34458974,0.16339749,0.49933302,0.420035,-0.3246766,-0.45424,0.1295634
54,-1.0969266,-1.2309492,"('incapable', 'capable')",-0.6991793,-1.0119598,0.16052994,-0.11365455,1.3030108,1.4213753,-0.0831413,-0.2337971,0.1506558
35,-1.0879565,-0.7305352,"('corrupt', 'incorrupt')",-1.7494683,-1.2726761,-0.6106979,0.29806694,0.20552266,0.149525,-0.81065,-0.3889048,-0.4217452
29,-1.0864654,-0.9650844,"('unfair', 'fair')",-0.4269536,-0.15641434,-0.2107619,-0.037406128,-0.72262895,-0.8551808,-0.6117024,-0.5035214,-0.108181
75,-1.0759399,-1.0470643,"('meek', 'impulsive')",-0.40631413,-0.66142917,-0.014396444,0.22958103,0.14581269,0.10321145,-0.3377094,-0.3439253,0.0062159
58,1.0517594,1.0777164,"('undiscriminating', 'discriminating')",1.4168409,1.4089068,0.046997745,0.17924137,0.052164406,-0.009308405,0.6419406,0.6641391,-0.0221985
70,-1.0366554,-1.3071531,"('lethargic', 'energetic')",0.9856329,0.56161153,0.8244513,0.0068059126,0.499814,0.51981825,0.3183107,-0.0547294,0.3730401
88,-1.0336097,-1.132422,"('low', 'eminent')",-0.92867124,-1.3224452,0.053764217,-0.11409052,0.2771295,0.5019051,-0.4078468,-0.5167631,0.1089163
9,1.0283175,1.0755665,"('unaffectionate', 'caring')",0.3508598,0.31786683,-0.10940409,0.061705988,1.9079912,1.9949167,0.7944411,0.862514,-0.0680729
25,1.0153437,1.1699306,"('egoistic', 'altruistic')",-0.44059843,-0.25328904,0.95737964,1.1865599,1.6821702,1.5083016,0.8035737,0.9028758,-0.0993021
46,-0.9974293,-1.5092697,"('uncompetitive', 'competitive')",1.9939885,1.2078207,0.020081285,-0.6557442,-1.5750796,-1.4549811,-0.1396098,-0.6030436,0.4634338
64,-0.9898115,-1.2933496,"('shy', 'confident')",0.72215545,0.47489062,0.095608875,-0.23348394,-7.3964624,-7.516775,-1.8921274,-2.1421795,0.2500521
73,0.9405947,1.1390142,"('helpless', 'self-reliant')",0.59137714,0.8258622,1.2673515,1.5580925,-2.960136,-2.6855986,-0.0402032,0.2093425,-0.2495457
71,0.93938756,0.9980047,"('diffident', 'self-confident')",0.7172501,0.6865299,0.27312005,0.5774565,0.8294649,1.0444329,0.6898056,0.826606,-0.1368004
62,-0.90018713,-1.193994,"('incompetent', 'brilliant')",0.6403096,-0.0013210624,0.2750855,-0.43367672,-1.0620747,-0.62247586,-0.2617167,-0.5628669,0.3011502
80,-0.86569,-0.96839976,"('dominated', 'dominating')",1.6389476,1.1862012,-0.5572523,-1.095448,-1.5469792,-1.5037494,-0.3327435,-0.595349,0.2626055
10,-0.7236255,-1.0320165,"('unsympathetic', 'sympathetic')",1.1898911,0.48372096,-0.563687,-1.2943712,-0.52068824,-0.454758,-0.1545274,-0.5743562,0.4198288
11,-0.71963274,-1.0905148,"('unhelpful', 'helpful')",1.5879306,0.80211204,0.68607765,0.04898768,0.35484248,0.4950003,0.4773045,0.0638963,0.4134082
12,0.71777964,0.4177759,"('unsupportive', 'supportive')",1.6384604,1.3013428,0.54383284,0.40934527,-1.5706798,-1.4281169,0.3323483,0.1750868,0.1572615
5,0.70080477,0.9497899,"('distant', 'outgoing')",-1.3946818,-0.9225341,0.19965601,0.9383948,0.6952172,0.9046624,0.050249,0.4675782,-0.4173292
72,0.687498,0.907012,"('unambitious', 'ambitious')",0.54329383,0.63412815,-0.593264,-0.5845427,-0.058772787,0.27249274,0.1446888,0.3072725,-0.1625837
66,-0.6509141,-0.7738803,"('inactive', 'active')",-0.13106386,-0.12171825,-0.15578826,0.09936563,1.4985864,1.2122642,0.1402051,0.1040078,0.0361973
79,-0.6473181,-0.6677412,"('wavering', 'unwavering')",-1.7815082,-1.9998105,-0.8524356,-0.5713195,0.7385768,0.81016886,-0.6356713,-0.6071756,-0.0284957
20,-0.618882,-0.65769875,"('rough', 'thoughtful')",0.49995303,0.41548276,0.9416392,0.8508436,0.07263447,0.14589289,0.2238362,0.1886301,0.0352061
28,0.6172275,0.6236253,"('disloyal', 'loyal')",-0.022331044,-0.2541054,-0.20523056,-0.21886319,0.30110264,0.4773494,0.1726921,0.1570015,0.0156906
59,-0.57881373,-0.608099,"('foolish', 'wise')",-0.6935354,-0.58918107,0.23100442,0.5658748,1.0307852,0.9465338,-0.0026399,0.0787821,-0.081422
36,-0.5719665,-0.49256188,"('hostile', 'amicable')",-2.4891093,-2.2625933,-0.28845224,0.21068388,1.1438498,0.8936203,-0.5514195,-0.4127128,-0.1387067
40,0.5647707,0.7096018,"('stingy', 'generous')",-0.61756366,-0.20593333,0.28106394,0.5756143,-1.3140318,-1.3167499,-0.2714402,-0.0593668,-0.2120734
74,0.547982,0.41925177,"('undedicated', 'dedicated')",0.35749078,0.15687983,0.78917986,0.6124501,-0.08146148,-0.27256945,0.4032978,0.2290031,0.1742947
37,-0.54145277,-0.7561259,"('fake', 'genuine')",0.8064672,0.5012155,-0.14293355,-0.25991324,0.43235654,0.6858034,0.1386093,0.0427449,0.0958644
83,-0.50602835,-0.69414365,"('powerless', 'powerful')",-0.14460674,-0.31126326,-0.83350116,-0.9347423,-1.0576535,-1.0486555,-0.6354475,-0.7472011,0.1117536
42,-0.49538612,-0.6455183,"('unreliable', 'reliable')",1.6700408,1.3343431,0.7888732,0.31469506,-2.9208205,-2.7640877,-0.2393231,-0.440142,0.2008189
34,-0.455249,-0.5414734,"('mean', 'honorable')",0.116834305,-0.19908375,1.6335344,1.5930483,5.4876723,5.5880003,1.695698,1.6101229,0.0855751
2,-0.43802187,-0.6416359,"('unlikable', 'likable')",1.1731732,0.6845096,1.2193371,0.7644278,0.35819533,0.3873828,0.578171,0.2986711,0.2794999
39,-0.39135697,-0.47982213,"('exploitative', 'cooperative')",-0.74255896,-0.9184836,0.8643953,0.53461885,-0.38661128,-0.27205616,-0.164033,-0.2839358,0.1199028
14,-0.39044556,-0.701612,"('antisocial', 'social')",1.5929029,1.078691,0.074012145,-0.73014295,-1.0496583,-1.3697193,0.0567028,-0.4306958,0.4873986
13,-0.38779366,-0.74243367,"('impolite', 'polite')",1.4685479,0.84348613,0.23241526,-0.39280143,-1.0565572,-0.73307383,0.0641531,-0.2562057,0.3203588
30,-0.38410366,-0.6173691,"('intolerant', 'tolerant')",1.9072835,1.3411936,1.4694445,0.89327717,-0.071834624,-0.08401275,0.7301974,0.3832722,0.3469252
48,-0.3706818,-0.3866741,"('unintelligent', 'intelligent')",0.0868242,-0.023276959,0.39226982,0.26912257,-0.41917083,-0.017190963,-0.0776896,-0.0395049,-0.0381847
78,0.37064448,0.38762116,"('nonresilient', 'resilient')",1.5888494,1.4261703,-0.06617008,0.052138664,-0.22793683,-0.23130715,0.4163467,0.4086558,0.0076909
6,0.36191913,0.6723113,"('distant', 'open')",-2.0662844,-1.5056248,-0.2553378,0.5268692,1.5350094,1.7706035,-0.1061734,0.3660398,-0.4722132
21,-0.33818984,-0.74004483,"('immoral', 'moral')",1.4854492,0.89032435,0.56828505,-0.38537052,-0.9479191,-0.9724187,0.1919063,-0.3018774,0.4937837
0,-0.32545123,-0.5387746,"('unsociable', 'sociable')",0.74307853,0.33004215,-0.1198458,-0.6006313,-1.0851083,-1.0202556,-0.1968317,-0.4574048,0.2605731
27,-0.3245088,-0.01881953,"('hardhearted', 'softhearted')",-0.17073621,0.21346734,0.3120525,0.779958,1.7223399,1.811347,0.3847868,0.6964882,-0.3117014
87,-0.30664557,-0.5368794,"('unsuccessful', 'successful')",0.4419304,0.013924502,0.5894585,0.36076996,0.8308088,0.7275331,0.3888881,0.141337,0.2475511
60,-0.29742658,-0.51410747,"('inefficient', 'efficient')",2.4073017,2.0716465,0.6872667,-0.16119157,-1.5820609,-1.2744371,0.3037703,0.0304776,0.2732927
38,0.29338697,0.24142227,"('untruthful', 'truthful')",1.0491028,0.6868607,0.26967552,0.064072445,-0.026322685,0.13064176,0.3964606,0.2807493,0.1157113
24,0.27289653,0.18535087,"('dishonest', 'honest')",-0.3761239,-0.41563466,0.41354802,0.29849976,0.57547337,0.8057677,0.2214485,0.2184959,0.0029526
43,-0.24137786,-0.52173847,"('irresponsible', 'responsible')",2.2447948,1.7308592,0.5822393,-0.045015134,-0.07009026,-0.019485312,0.6288915,0.2861551,0.3427364
41,0.2407094,0.3208558,"('unforgiving', 'forgiving')",0.8174483,0.7084905,0.61267084,0.5772759,-0.37380502,-0.63451934,0.3242559,0.2430257,0.0812302
63,-0.23660201,-0.4311044,"('unperceptive', 'insightful')",1.4899962,1.0303769,0.7406405,0.6017323,0.61721873,0.8785277,0.6528133,0.5198831,0.1329302
81,0.22697297,-0.20322795,"('submissive', 'aggressive')",2.2733803,1.678395,0.529957,-0.22178853,-1.6072574,-1.6010399,0.3557633,-0.0869153,0.4426786
69,0.21603194,0.3374708,"('lazy', 'industrious')",-0.034073964,0.34330618,0.6920551,1.227745,-0.24214166,-0.56894493,0.1579679,0.3348943,-0.1769264
4,-0.21119598,0.003194159,"('disliked', 'liked')",-0.9304905,-0.8026168,0.43538243,0.8669733,-6.44999,-6.5484056,-1.7890735,-1.6202137,-0.1688598
8,0.20317285,0.28331524,"('unaffectionate', 'affectionate')",-1.2642463,-1.177917,-0.4565924,-0.20543644,2.0636015,2.2621815,0.1364839,0.2905358,-0.1540519
61,0.19580147,0.1631884,"('illogical', 'logical')",0.7022505,0.5849252,-0.0777874,-0.18898582,-0.22026792,-0.07228031,0.1499992,0.1217119,0.0282873
53,0.19319752,0.24371475,"('uncreative', 'creative')",-0.24312274,-0.13106357,0.20890015,0.3481623,1.2447038,1.3140429,0.3509197,0.4437141,-0.0927944
86,0.18729508,-0.13026081,"('uninfluential', 'influential')",0.017889205,-0.3915034,0.59308064,0.23469618,0.21181446,0.22212687,0.2525198,-0.0162353,0.2687551
67,0.17139183,-0.015872572,"('doubtful', 'determined')",0.86450464,0.79008293,0.16193523,0.13513103,-0.9146094,-1.2115934,0.0708056,-0.075563,0.1463686
52,0.16498177,0.22131239,"('irrational', 'rational')",-1.7129009,-1.5290262,-1.1115459,-0.778029,1.2340974,1.0276818,-0.3563419,-0.2645152,-0.0918267
23,-0.16063657,-0.301146,"('insincere', 'sincere')",1.5394187,1.0387708,0.16186251,-0.40694594,5.1536713,5.3604965,1.673579,1.4227939,0.2507851
32,-0.10007571,-0.3993519,"('unkind', 'kind')",1.7410094,1.1822604,1.0598198,0.4507774,1.2922738,1.2992082,0.9982568,0.6332235,0.3650333
7,-0.08503336,-0.21986635,"('insensitive', 'sensitive')",1.4982736,1.2839684,0.18287805,-0.17735595,0.84738445,1.1235541,0.6108757,0.502575,0.1083007
57,-0.080241665,-0.35006085,"('unimaginative', 'imaginative')",0.2218938,-0.23724335,0.43094602,-0.08320759,-3.1051135,-2.920522,-0.6331288,-0.8977585,0.2646297
84,0.054189824,0.1738616,"('inferior', 'superior')",0.0993674,0.34579036,0.41315758,0.92351884,0.11322791,0.22539365,0.1699857,0.4171411,-0.2471554
77,-0.036693916,-0.21841621,"('unmotivated', 'motivated')",0.086692736,-0.24044214,-0.48364648,-0.79256594,-1.7401599,-1.9137541,-0.5434519,-0.7912946,0.2478427
47,0.011726648,-0.17477512,"('stupid', 'smart')",0.6922142,0.50839746,0.84526896,0.5011045,5.548742,5.583741,1.774488,1.604617,0.169871
