,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,male-female
15,1.2986523,1.1871868,"('boring', 'funny')",0.64038265,0.55182534,0.70438224,0.8448606,0.33027956,0.42937228,1.5829456,1.580561,-0.08205967,0.06412958,0.7457638,0.7763226,-0.0305588
63,1.2598197,1.2893718,"('unperceptive', 'insightful')",0.54752094,0.40534526,-1.2839963,-1.3079005,0.23367852,0.005736053,-0.07853077,-0.17651922,0.63596755,0.6306351,0.2190766,0.1411114,0.0779652
1,1.150239,1.058212,"('unfriendly', 'friendly')",-1.0054001,-0.7832089,-1.0283774,-0.51837754,-0.80625665,-0.5585673,2.3225799,2.4075787,1.6671703,1.8108019,0.3833258,0.5694065,-0.1860807
32,1.13715,1.188627,"('unkind', 'kind')",1.0382652,0.84459734,-0.978603,-1.056231,-0.38486278,-0.3822816,0.25712287,0.18832226,1.322302,1.2237418,0.3985624,0.3344626,0.0640998
87,1.0919555,0.97106767,"('unsuccessful', 'successful')",0.057422124,-0.35087407,0.008705951,-0.40221652,0.26567844,-0.5397548,0.13441959,-0.21189415,0.23798151,-0.025994586,0.2993605,-0.0932777,0.3926382
35,-1.0702064,-0.904159,"('corrupt', 'incorrupt')",-1.5411874,-1.30838,0.6944122,0.69147474,0.108839914,0.115571156,1.6958649,1.8212068,-1.1580632,-0.91438437,-0.2117233,-0.0831118,-0.1286115
37,-1.0449412,-1.1048256,"('fake', 'genuine')",0.2506072,0.15907474,-1.5471898,-1.4455267,-0.66165787,-0.5211709,-0.27448052,-0.11698841,0.3744899,0.5166835,-0.4838621,-0.4187922,-0.0650699
41,1.007483,1.0381591,"('unforgiving', 'forgiving')",0.057212606,0.37048388,-0.61374706,-0.2829639,-0.45515013,-0.16962872,0.31198362,0.6065687,-0.57770747,-0.543483,-0.0449876,0.169856,-0.2148436
54,1.0010613,1.045226,"('incapable', 'capable')",0.2006192,0.14632204,0.10130568,0.17509314,0.09507474,0.07289299,1.4499838,1.2328138,0.91176873,0.8908772,0.6266356,0.5938709,0.0327647
11,1.0008996,0.77573436,"('unhelpful', 'helpful')",0.43865877,-0.01410117,-0.34623107,-0.72492707,1.0455729,0.5973465,0.35668004,-0.05440634,2.9845746,2.7259576,0.9133592,0.550934,0.3624252
61,0.99512154,0.9918135,"('illogical', 'logical')",-0.6504872,-0.72358006,-0.49271435,-0.6095043,-0.35324347,-0.604677,1.0672678,0.93499315,0.4949759,0.41720024,0.17682,0.0677076,0.1091124
12,0.9866052,1.0507264,"('unsupportive', 'supportive')",0.1378698,0.022776797,-0.07517518,0.066830575,0.59413356,0.68352705,0.6774171,0.79155064,-1.7169126,-1.6525648,0.1006563,0.1604745,-0.0598182
47,0.9821963,1.0584091,"('stupid', 'smart')",0.037805155,0.2202575,-0.54250544,-0.3922912,-0.18504953,-0.1090302,-0.21457058,-0.06439181,5.166895,5.082389,0.8741285,0.9658904,-0.0917619
26,0.9356996,0.7307265,"('hardhearted', 'benevolent')",-0.10068329,0.003758654,-0.03531958,0.07471663,0.22664945,0.18367389,2.3907807,2.276096,1.6430345,1.6786944,0.8433603,0.824611,0.0187493
42,0.9116932,0.81090945,"('unreliable', 'reliable')",1.3933431,1.2375503,0.95078635,0.82162,0.6262253,0.3744198,-0.9170634,-0.9521253,-2.6965377,-2.532928,0.0447411,-0.0400923,0.0848334
39,0.8912938,0.7482024,"('exploitative', 'cooperative')",0.69511884,0.28923985,0.075837046,-0.16027358,0.405026,-0.033686057,1.5815382,1.2340032,0.41671923,0.25679928,0.6775889,0.3890475,0.2885414
8,0.86460394,0.77067995,"('unaffectionate', 'affectionate')",-0.4183408,-0.3337994,-0.40655392,-0.048483916,-0.33736008,-0.048068784,3.1178663,3.2230148,0.7609946,0.83461684,0.5968684,0.7329932,-0.1361248
48,-0.84703946,-0.9915266,"('unintelligent', 'intelligent')",-0.8433161,-1.0069252,-2.3595755,-2.3233085,-1.5523881,-1.5962554,-0.9395135,-0.90491915,0.7959701,0.7564207,-0.9576438,-1.0110857,0.0534419
13,0.8313432,0.6966126,"('impolite', 'polite')",0.3964808,0.07823858,0.03756602,-0.19256821,0.03251067,-0.25472847,-0.8981331,-1.0623205,-0.5929309,-0.8445243,-0.0321939,-0.263215,0.2310211
73,0.8107811,0.7058772,"('helpless', 'self-reliant')",1.1215261,1.1264937,1.6718409,1.5629241,1.0224967,0.8743551,0.4536414,0.55654454,-3.366575,-3.374913,0.2856186,0.2418803,0.0437383
14,0.80910933,0.6246549,"('antisocial', 'social')",0.6596572,0.41945785,-0.4968569,-0.66628546,-0.16520026,-0.63343966,-1.0957191,-1.2792064,-0.5334586,-0.7791009,-0.1370781,-0.3856533,0.2485752
66,0.7845196,0.8960776,"('inactive', 'active')",0.5809291,0.67534786,0.8327751,0.85738844,0.90450346,0.8995749,1.9905354,2.0873063,-0.022311393,0.06626008,0.8451586,0.9136592,-0.0685006
10,-0.77292705,-0.82401675,"('unsympathetic', 'sympathetic')",-1.0181501,-1.1466156,-2.0093987,-1.9575284,-1.4514158,-1.2064301,-2.7921631,-2.5850456,0.07780057,0.035715602,-1.327709,-1.2806534,-0.0470556
5,0.75910884,0.9618351,"('distant', 'outgoing')",-1.1578444,-0.81896955,1.2442092,1.5605003,0.51160324,0.8681676,2.7776897,2.9647722,-0.55509067,-0.27024594,0.5966127,0.8776766,-0.2810639
64,-0.71921855,-0.732393,"('shy', 'confident')",0.5505332,0.39835292,-0.30639488,-0.42867896,-0.2942178,-0.4433755,-1.3907664,-1.4250221,-6.216064,-6.3804145,-1.3960214,-1.5019218,0.1059004
43,0.7083558,0.70039654,"('irresponsible', 'responsible')",-0.35345426,-0.4995438,-1.4922752,-1.6440464,-0.5515337,-0.7278609,-1.9011514,-1.9534186,0.7291436,0.6460693,-0.4768192,-0.579734,0.1029148
81,0.70079803,0.43910363,"('submissive', 'aggressive')",1.2426976,0.842913,-0.5520082,-0.78660953,0.13432169,0.0025104769,-2.3600676,-2.4036107,-0.42112568,-0.63097674,-0.2092307,-0.4227783,0.2135476
40,0.6328463,0.5858771,"('stingy', 'generous')",0.92314446,1.0528212,1.0497988,1.2497402,0.4813285,0.74896747,0.8073605,0.9906534,-2.0510395,-2.032824,0.3072399,0.4325392,-0.1252993
69,0.6078527,0.791159,"('lazy', 'industrious')",-0.11085698,0.0072672367,0.79468477,0.4718482,0.6489883,0.20372272,1.9510242,1.7263414,-1.120861,-1.0521007,0.4618053,0.3580396,0.1037657
31,-0.596068,-0.5571043,"('evil', 'good')",-0.30561113,0.17866127,0.630695,0.74048406,-0.0650854,0.06753188,1.5323619,1.6664871,-1.5169891,-1.2994883,-0.0534495,0.132762,-0.1862115
24,0.5725218,0.6398884,"('dishonest', 'honest')",0.46914268,0.5991744,-0.15586138,0.09170654,-0.11150241,0.16911288,-0.07810289,0.14572215,1.1438581,1.2219361,0.306676,0.4779234,-0.1712474
50,-0.516764,-0.54326713,"('clumsy', 'skillful')",0.4606563,0.36884224,-0.36529747,-0.5425584,0.26255617,-0.04818152,0.48370287,0.19278637,0.37512723,0.3954346,0.1166635,-0.0294906,0.1461541
28,0.49396852,0.29504272,"('disloyal', 'loyal')",-0.7798181,-0.81919366,-0.81564385,-0.87190706,-0.7515773,-0.9834591,0.15176785,-0.08101139,1.6993386,1.5681604,-0.0003274,-0.148728,0.1484006
7,0.47434056,0.39505148,"('insensitive', 'sensitive')",0.16924909,-0.24980053,-1.239296,-1.5380789,-1.0194151,-1.3785223,-0.82453436,-1.082426,0.45254794,0.25180843,-0.3311846,-0.600328,0.2691434
6,0.46836087,0.7611091,"('distant', 'open')",-1.5849956,-1.2195864,1.0964941,1.3981862,0.28406677,0.66344744,3.0157785,3.3226576,-0.3970645,-0.11563145,0.48044,0.801697,-0.321257
30,0.4559915,0.315995,"('intolerant', 'tolerant')",0.471192,0.36623535,-1.1748521,-1.0650293,-0.43110973,-0.29222962,-1.1370038,-0.9048018,0.25646776,0.119014814,-0.2598857,-0.2434693,-0.0164164
76,-0.45108154,-0.5308102,"('anxious', 'daring')",0.755697,0.66559273,-0.37944764,-0.34992987,-0.06541453,-0.14788097,-1.1322061,-1.0828727,-0.08060798,-0.07531734,-0.2255101,-0.2535364,0.0280263
60,0.43824008,0.30276403,"('inefficient', 'efficient')",-0.073956795,-0.34873235,-1.2050211,-1.2894258,-0.4807479,-0.6220398,-1.99341,-2.1210887,0.22719987,0.018851116,-0.514616,-0.6766119,0.1619959
33,0.43151888,0.6061198,"('wrong', 'right')",-0.18758506,-0.057905447,0.49180087,0.7668037,0.11763318,0.18128735,1.80782,1.8749528,-0.77244186,-0.63567907,0.314791,0.4559299,-0.1411389
86,-0.4278916,-0.44057658,"('uninfluential', 'influential')",-1.2370908,-1.3295498,-1.875617,-1.5698979,-0.95474637,-0.6947577,-1.5358262,-1.1908736,-0.46192643,-0.4541357,-1.082183,-0.9466319,-0.1355511
21,0.40147117,0.3532928,"('immoral', 'moral')",0.23020986,0.029064385,-0.9844682,-1.0767895,-0.7714529,-0.84930575,-1.6578557,-1.6326278,-1.0531919,-1.1361291,-0.6392146,-0.7187492,0.0795346
85,0.39963475,0.3208975,"('insignificant', 'prestigious')",-0.19734299,-0.24580732,1.4576479,1.5520325,0.4246702,0.27808702,3.2446318,3.1196778,-0.6992199,-0.48561987,0.7716703,0.7565446,0.0151257
72,0.39866653,0.5678156,"('unambitious', 'ambitious')",-0.22445887,-0.06825603,-0.109036654,0.24534586,0.05928413,0.3772762,-0.02782458,0.10725434,-0.02987684,-0.08008128,0.0111256,0.1915591,-0.1804335
82,-0.36745733,-0.37972814,"('poor', 'rich')",-0.39691988,-0.44680613,-0.5943595,-0.519534,0.25807327,0.3820269,-1.140426,-1.0902853,6.335168,6.2594266,0.6823464,0.70085,-0.0185036
78,0.3664212,0.47136596,"('nonresilient', 'resilient')",-1.0057038,-0.8761325,-2.0449574,-1.8612432,-1.1233411,-1.0882878,0.121612996,0.08142875,-0.40807125,-0.29582408,-0.6823398,-0.5947822,-0.0875576
59,0.3644193,0.540487,"('foolish', 'wise')",-0.32579425,-0.12766334,0.5236348,0.578177,0.47032726,0.46136305,1.7199352,1.750739,-0.043309268,0.036071226,0.4515355,0.5398623,-0.0883268
3,-0.33952594,-0.3614973,"('repellent', 'pleasant')",-0.5713042,-0.6866003,-1.4325095,-1.5533803,-0.5803908,-0.80271155,-1.9749106,-2.0919883,0.74697083,0.65423596,-0.6919451,-0.8069903,0.1150452
18,-0.33390588,-0.32234877,"('disagreeable', 'welcoming')",0.8158609,0.82915723,1.0214266,1.0048088,0.2442796,0.2979465,0.21912415,0.11672849,-0.73549783,-0.7478412,0.2052146,0.1964085,0.0088061
84,-0.33170563,-0.13535905,"('inferior', 'superior')",-1.0814117,-0.9630403,-0.16620184,-0.046657532,-0.8413052,-0.6262424,-0.39505893,-0.20350996,0.4269783,0.6377589,-0.3981175,-0.2228417,-0.1752758
88,-0.32014626,-0.42754996,"('low', 'eminent')",0.35598296,0.08153667,-0.7795076,-0.5819714,-0.4509599,-0.2830597,-0.2052854,-0.24573188,0.35884765,0.37178087,-0.1735114,-0.1808326,0.0073212
25,0.3103837,0.3402217,"('egoistic', 'altruistic')",-0.33783716,-0.19234294,0.4715945,0.58679914,-0.0055578453,0.031526577,1.279296,1.2412084,1.0175889,1.0695578,0.4559114,0.5128284,-0.056917
16,-0.2924184,-0.20253322,"('unpopular', 'popular')",-0.67875016,-0.6841359,-0.53803164,-0.5302984,-0.8841526,-1.0694201,-0.7625115,-0.89028186,-0.23718031,-0.32722738,-0.5655074,-0.6173162,0.0518088
45,-0.29061672,-0.4392089,"('incompetent', 'competent')",-0.9135973,-0.9850342,-1.939078,-2.0778701,-1.0253217,-1.2934715,-1.6601896,-1.8022547,-0.30739605,-0.48566175,-1.0226998,-1.1805835,0.1578837
44,-0.2822014,-0.3404603,"('prejudiced', 'unprejudiced')",0.7068348,0.44264096,1.4706031,0.9513423,0.7239021,0.12635289,-1.0451597,-1.5271637,-1.3520832,-1.6260827,0.0369826,-0.3288951,0.3658777
29,-0.26294643,0.011192679,"('unfair', 'fair')",-0.74283546,-0.51962006,-0.30503872,-0.10866972,-0.9378077,-0.7982472,-0.6888814,-0.51347065,-0.6693626,-0.386113,-0.6011453,-0.3858213,-0.215324
79,-0.25662354,-0.19811107,"('wavering', 'unwavering')",-0.43677717,-0.3528232,0.351999,0.3928061,0.3109412,0.19419308,1.8880643,1.738672,-0.5026423,-0.32146177,0.2258269,0.2422125,-0.0163856
70,0.24902532,0.1280696,"('lethargic', 'energetic')",1.2439291,1.0461357,-0.44596887,-0.4773887,0.19143704,0.24613208,-1.7582488,-1.8349425,0.73129,0.6651885,0.035244,-0.0378009,0.0730449
80,0.2355463,0.06249698,"('dominated', 'dominating')",0.64513505,0.31041956,-0.08269985,-0.44289324,0.39420256,-0.073698185,-1.4197875,-1.6416531,-0.5094586,-0.7132381,-0.1228437,-0.4164277,0.293584
20,-0.23315442,-0.16360517,"('rough', 'thoughtful')",-0.6676616,-0.5261411,-0.26613462,-0.1781261,-0.34433657,-0.24817193,0.2068231,0.20809779,0.7053351,0.77710426,-0.0998548,-0.021807,-0.0780478
17,0.22560519,0.27149796,"('nasty', 'nice')",-0.34788272,-0.2769143,-0.1469782,0.10892971,-0.4210318,-0.35779855,-0.00644375,0.026919797,-0.90495247,-0.8654262,-0.2669473,-0.1821319,-0.0848154
57,-0.20734577,-0.42053086,"('unimaginative', 'imaginative')",-0.52025574,-0.64833635,-0.61737406,-0.55392146,-0.15281461,-0.2808547,-1.02959,-1.1193175,-2.629914,-2.7038224,-0.859549,-0.9544639,0.0949149
74,0.17458898,0.25507572,"('undedicated', 'dedicated')",0.4746766,0.54818934,-0.28898597,-0.11697088,0.6174406,0.85392004,1.1992136,1.4280481,-0.20035627,-0.07858605,0.3294296,0.4816127,-0.1521831
22,-0.16540061,-0.13541996,"('untrustworthy', 'trustworthy')",0.38987643,0.38071176,-0.7288081,-0.6976518,-0.510178,-0.5393017,-1.8216232,-1.8418508,-0.831324,-0.8945507,-0.6112429,-0.6213439,0.010101
46,0.15839928,0.1479828,"('uncompetitive', 'competitive')",-0.38569522,-0.5287818,-2.2921758,-2.2190092,-1.0721805,-0.99508095,-2.5907762,-2.5261168,-1.0761315,-1.0987775,-1.20976,-1.2032973,-0.0064627
52,0.15120521,0.032853305,"('irrational', 'rational')",-1.0517243,-0.93866485,0.69468004,0.7948418,0.15806825,0.037414666,1.8224609,1.7746941,-0.038795672,-0.08973655,0.2893157,0.2685671,0.0207486
53,-0.13681269,-0.2313188,"('uncreative', 'creative')",-0.81700504,-0.78512967,-0.02428205,0.059125993,0.2201795,0.2079123,1.2222917,1.093977,0.6766608,0.62140894,0.190172,0.160996,0.029176
67,0.13602492,0.20026293,"('doubtful', 'determined')",0.5631813,0.47802898,0.44844794,0.4508939,0.3511996,0.5465671,-0.49916857,-0.41286102,-0.59618646,-0.5258822,0.0672498,0.122835,-0.0555852
58,0.12792897,0.09175241,"('undiscriminating', 'discriminating')",0.24510908,0.41754103,-0.9192368,-0.52081,-0.5026381,-0.19179718,0.65272224,0.9613299,0.028145652,0.1797702,-0.0613282,0.1562977,-0.2176259
49,0.10943574,0.31911173,"('unable', 'able')",-0.84175146,-0.86871094,-0.85401213,-0.85305715,-0.6298839,-0.6694284,0.39406502,0.33588204,-0.6055587,-0.6258351,-0.4046176,-0.3936729,-0.0109447
19,-0.100956954,0.09489328,"('inhospitable', 'hospitable')",-1.1080408,-1.0128808,-0.2359088,0.1470706,0.19852656,0.6397344,1.1361976,1.3229779,-0.89184266,-0.69094306,-0.1670041,0.0834754,-0.2504795
75,-0.09692718,0.023878738,"('meek', 'impulsive')",0.64146096,0.8833363,1.8058206,1.9244242,2.0803797,2.2451801,1.0736135,1.1675421,-0.489408,-0.40216058,0.8358233,0.9737001,-0.1378768
36,0.07590335,0.16035947,"('hostile', 'amicable')",-1.321928,-1.0100718,0.33934322,0.5749879,0.033074018,0.14019568,3.2305613,3.3413293,-0.95599073,-0.7955021,0.2334938,0.4018831,-0.1683893
77,0.072816566,-0.028151002,"('unmotivated', 'motivated')",-1.1476554,-1.2699976,-2.2343488,-2.3713899,-1.0882177,-1.3647913,-0.880912,-1.138021,-1.4506996,-1.5110315,-1.1215027,-1.2805638,0.1590611
65,-0.071314245,-0.30589545,"('insecure', 'secure')",0.5057147,0.31945756,-0.66717756,-0.9739002,-1.04184,-1.4447336,-1.9288185,-2.2354462,0.032976404,-0.20494565,-0.5284098,-0.8075773,0.2791675
55,0.054533035,-0.16556568,"('incompetent', 'clever')",0.06606007,-0.23254067,-1.1734182,-1.171465,-0.714361,-0.7946167,-2.2885528,-2.2283313,0.3507338,0.09777329,-0.6175009,-0.7491244,0.1316235
0,0.051461782,-0.11854932,"('unsociable', 'sociable')",-0.83937263,-1.1552675,-1.8703359,-1.7121155,-1.8391573,-1.8641523,-1.8728939,-1.8043609,-0.4867403,-0.6229488,-1.1428397,-1.212899,0.0700593
4,0.048994362,0.082713425,"('disliked', 'liked')",0.8367493,1.0168151,0.573436,0.881698,-0.45825082,-0.31656215,0.39499488,0.5384149,-6.980141,-6.8599834,-0.9307029,-0.7761507,-0.1545522
27,-0.04308086,0.10266413,"('hardhearted', 'softhearted')",-0.10460688,0.04937863,-0.19504325,-0.11451402,-0.46969473,-0.24385612,0.73555285,1.0296241,0.57160527,0.700788,0.0824554,0.2540141,-0.1715587
51,-0.025899805,-0.062054545,"('uneducated', 'educated')",1.2421628,0.8431577,-0.23658071,-0.24216045,1.0912346,1.1271458,-0.7784596,-0.61417603,0.61148113,0.6813131,0.3173231,0.2888709,0.0284522
