,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,male-female
1,-2.0717392,-2.802709,"('unfriendly', 'friendly')",-0.7299323,-0.9485549,-0.7378939,-0.556494,0.72752434,0.71636224,1.694824,1.5832319,-0.2234434,-0.4016328,0.1781894
10,2.0600946,2.966441,"('unsympathetic', 'sympathetic')",-0.46775255,-0.46562994,-2.2165008,-2.260702,-1.7584748,-1.8701899,0.39549768,0.3811667,-0.3974272,-0.2497828,-0.1476444
7,1.9944241,2.4079626,"('insensitive', 'sensitive')",0.19215073,0.005462071,-0.73818284,-0.9554182,-0.4117855,-0.74533796,1.012168,0.95092726,0.4097549,0.3327192,0.0770357
8,-1.9471662,-2.3732622,"('unaffectionate', 'affectionate')",-0.191749,-0.20499101,-0.6305058,-0.41664937,0.4137412,0.58028454,1.1972958,1.2134113,-0.2316768,-0.2402413,0.0085645
43,1.9454455,2.2170024,"('irresponsible', 'responsible')",-0.56513774,-0.5386563,-1.5722263,-1.526143,-0.92067987,-1.0681288,0.7331605,0.70807207,-0.0758876,-0.0415707,-0.0343169
65,1.8441168,2.159985,"('insecure', 'secure')",0.29488754,0.06674236,-1.2777717,-1.5720527,-1.2158962,-1.6008472,-0.0057123844,0.10352973,-0.0720752,-0.1685285,0.0964533
19,-1.7056218,-1.857107,"('inhospitable', 'hospitable')",-1.0424242,-0.8899741,-0.5737211,-0.37723023,-0.48722973,-0.17869304,-0.7532461,-0.6427326,-0.9124486,-0.7891474,-0.1233012
46,1.6973546,2.397194,"('uncompetitive', 'competitive')",0.8108513,0.60497046,-1.9125507,-2.0604143,-0.5336551,-0.78996426,-1.0115014,-1.0685121,-0.1899003,-0.1833453,-0.006555
18,-1.6900182,-1.6532193,"('disagreeable', 'welcoming')",-0.2426622,-0.031395137,0.65452135,0.80980223,0.16295725,0.3586434,-0.403564,-0.39737928,-0.3037531,-0.1827096,-0.1210435
13,1.6540565,2.0511005,"('impolite', 'polite')",-0.4252434,-0.3999684,-0.90203863,-1.1308056,-1.2285812,-1.4588585,-0.22306213,-0.25601262,-0.2249738,-0.2389089,0.0139351
12,1.5808915,1.7693754,"('unsupportive', 'supportive')",0.34004742,0.34979334,-0.8946766,-0.7582182,-0.7896611,-0.76933384,-1.6865158,-1.6969054,-0.2899829,-0.2210577,-0.0689252
14,1.5295966,2.0265148,"('antisocial', 'social')",-0.10408117,-0.17823622,-2.2674513,-2.4551232,-0.9470854,-1.2343328,-0.35199878,-0.4091815,-0.428204,-0.4500718,0.0218678
76,1.5196329,2.1194263,"('anxious', 'daring')",-0.45589888,-0.43751478,-0.1389385,-0.12526287,-0.56267107,-0.668012,0.159776,0.15161376,0.1043801,0.2080501,-0.10367
86,1.493845,2.0449235,"('uninfluential', 'influential')",-0.2233566,-0.49174035,-2.004537,-2.1145463,-0.8604123,-1.0715301,0.20016909,0.1670497,-0.2788584,-0.2931687,0.0143103
33,-1.4454498,-1.682196,"('wrong', 'right')",0.44877976,0.6411259,0.6541039,0.8651212,0.7854793,1.0361098,0.097181335,0.16198133,0.1080189,0.2044284,-0.0964095
54,-1.4345843,-1.5970229,"('incapable', 'capable')",-1.3128247,-1.3853239,-0.26226464,-0.20157626,-0.67471343,-0.62902784,0.8734524,0.90302336,-0.5621869,-0.5819855,0.0197986
16,-1.4313822,-2.0002084,"('unpopular', 'popular')",0.11568867,-0.1716972,0.8931588,0.86425614,0.57825667,0.60962254,-0.28213477,-0.39066595,-0.0252826,-0.2177386,0.192456
32,1.4013577,1.6010413,"('unkind', 'kind')",-0.17440318,-0.19101894,-0.51968503,-0.64611727,-0.48762962,-0.67814445,1.1079286,1.0846933,0.2655137,0.2340908,0.0314229
11,1.357116,1.2229583,"('unhelpful', 'helpful')",-0.26422736,-0.4427139,-1.0834635,-1.1367041,-0.921692,-1.0910277,1.6360617,1.5576448,0.1447589,0.0220315,0.1227274
21,1.3343592,1.8133514,"('immoral', 'moral')",0.32599097,0.282921,-1.5981753,-1.6816283,-1.1267406,-1.2994741,-0.5695425,-0.55102694,-0.3268217,-0.2871714,-0.0396503
71,1.2816277,0.78979075,"('diffident', 'self-confident')",1.0831145,1.0408118,-0.5333998,-0.3956278,0.7199694,0.7131265,0.52821803,0.54480946,0.615906,0.5385821,0.0773239
45,1.2549719,1.5409539,"('incompetent', 'competent')",-0.3945673,-0.703336,-2.313415,-2.4150572,-1.3610837,-1.6307878,-0.06321496,-0.097855926,-0.5754619,-0.6612166,0.0857547
88,1.2290167,0.9711117,"('low', 'eminent')",0.18394287,-0.18223442,-0.79337656,-0.78185296,-0.078469135,-0.35310295,0.14787392,0.123613216,0.1377976,-0.0444931,0.1822907
25,-1.2135005,-1.7296476,"('egoistic', 'altruistic')",1.4442996,1.3647658,1.2882303,1.4511626,1.8564472,1.9258624,1.2368859,1.2377988,0.9224725,0.8499884,0.0724841
0,1.1829563,1.6649573,"('unsociable', 'sociable')",0.0077071227,-0.28043884,-1.6871583,-1.8510537,-1.2796377,-1.5791087,-0.2675013,-0.3443215,-0.4087268,-0.4779931,0.0692663
72,1.1259204,1.2838604,"('unambitious', 'ambitious')",-0.00023764744,-0.030186277,-0.25766864,-0.2473786,-0.07612893,-0.16286996,0.45473045,0.37984335,0.2493231,0.2446538,0.0046693
82,1.1051115,1.1697996,"('poor', 'rich')",-0.06135524,-0.14529666,-0.3963911,-0.53630775,0.1737687,-0.04513313,6.5467405,6.444102,1.4735748,1.3774327,0.0961421
48,1.0933269,1.4051615,"('unintelligent', 'intelligent')",-0.23616594,-0.29883528,-1.37379,-1.4002314,-0.5737526,-0.6446177,0.14993729,0.13919263,-0.1880889,-0.159866,-0.0282229
41,-1.0928973,-0.9990549,"('unforgiving', 'forgiving')",-0.86430615,-0.8508492,-0.69570786,-0.5769638,-0.56381494,-0.53462297,0.19534259,0.18404682,-0.6042767,-0.5554888,-0.0487879
39,1.0455335,1.3908619,"('exploitative', 'cooperative')",-0.2511174,0.13752016,-0.79842246,-0.60723263,-0.5532329,-0.3950305,0.05079749,0.24879593,-0.1012884,0.154983,-0.2562714
23,1.038622,1.1570697,"('insincere', 'sincere')",-0.76651585,-1.0231,-0.63079333,-0.88841015,-0.93201953,-1.2947218,6.4927945,6.4150724,1.0404176,0.873182,0.1672356
30,1.0338571,1.4749925,"('intolerant', 'tolerant')",-1.0996441,-1.1002663,-1.1949632,-1.1412666,-1.1080238,-1.157178,0.092346594,0.13782048,-0.4552855,-0.3571796,-0.0981059
77,-0.98870647,-0.4374536,"('unmotivated', 'motivated')",-0.70349944,-0.723246,-1.3511653,-1.1511312,-0.60576344,-0.50917387,-1.4101498,-1.3702347,-1.0118568,-0.8382479,-0.1736089
2,-0.9277979,-1.1431931,"('unlikable', 'likable')",0.12585631,-0.03770203,0.18165079,0.17665085,0.93429816,0.7997247,0.5418319,0.5616356,0.1711678,0.0714232,0.0997446
68,-0.926404,-0.79940206,"('dependent', 'independent')",-1.0730968,-1.0415137,-0.6888962,-0.81862944,-1.185375,-1.2475644,-1.665904,-1.6862112,-1.1079351,-1.1186642,0.0107291
44,-0.8881934,-1.3358967,"('prejudiced', 'unprejudiced')",0.14692116,0.22360349,1.0118351,1.0095406,-0.23232958,-0.14863199,-1.4387714,-1.3924686,-0.2801076,-0.3287706,0.048663
4,-0.88739985,-1.2670139,"('disliked', 'liked')",-0.66973275,-0.87328863,-0.08255391,0.07382122,0.4404711,0.5979193,-7.803916,-7.8919725,-1.8006264,-1.8721069,0.0714805
49,-0.87335396,-0.8773318,"('unable', 'able')",-1.6028035,-1.8361716,-1.4018333,-1.220799,-1.2059944,-1.149532,-0.5883706,-0.48667145,-1.1344712,-1.1141011,-0.0203701
47,0.870572,0.9633897,"('stupid', 'smart')",-0.575469,-0.52901536,-0.6275354,-0.7307929,-0.18875521,-0.31511083,4.874071,5.055421,0.8705767,0.8887783,-0.0182016
27,-0.8637072,-0.8585926,"('hardhearted', 'softhearted')",-0.7765245,-0.76267445,-0.004023453,-0.098668575,-0.56051826,-0.5297643,1.2777005,1.1855191,-0.1854146,-0.2128362,0.0274216
87,0.8141311,0.42033184,"('unsuccessful', 'successful')",-0.15109809,-0.49451295,-1.2975456,-1.5694228,-0.78909826,-1.1217034,-0.04139848,-0.18117057,-0.2930019,-0.5892956,0.2962937
28,0.8064481,0.8211303,"('disloyal', 'loyal')",-0.06985847,-0.32443222,-0.4292082,-0.48123395,0.10680401,-0.09970097,1.1003119,1.0455856,0.3028995,0.1922698,0.1106297
24,0.80066067,1.2578294,"('dishonest', 'honest')",-1.084962,-0.7472123,-0.77287394,-0.8164431,-0.78905857,-0.7630018,0.8797229,0.9718808,-0.1933022,-0.0193894,-0.1739128
50,-0.78674144,-1.2083346,"('clumsy', 'skillful')",-0.08383046,-0.49974754,0.02631866,-0.019957133,0.2684223,0.115042076,-0.15911272,-0.16772214,-0.1469887,-0.3561439,0.2091552
64,0.7670149,0.9924326,"('shy', 'confident')",-0.062469386,0.15354851,-0.6582358,-0.66415113,-0.56478304,-0.52593875,-6.271741,-6.156296,-1.3580428,-1.2400809,-0.1179619
73,-0.7637204,-0.9588342,"('helpless', 'self-reliant')",-0.43281853,-0.11950031,0.43586752,0.7047232,-0.14615437,0.09317497,-3.3917663,-3.4961758,-0.8597184,-0.7553224,-0.104396
66,-0.73865557,-0.99508554,"('inactive', 'active')",-0.16678646,-0.17538151,0.3840421,0.32936966,0.8284356,0.7592794,0.056218565,0.035099447,0.0726509,-0.0093437,0.0819946
57,0.7235281,1.0435259,"('unimaginative', 'imaginative')",-0.91201687,-1.0176333,-1.3113346,-1.1744257,-1.1693814,-1.254083,-2.883509,-3.010442,-1.1105427,-1.0826117,-0.027931
29,-0.6822901,-0.84947026,"('unfair', 'fair')",-0.32995918,-0.23210962,0.57276696,0.48868713,-0.02757552,0.15924516,-0.45299283,-0.43134657,-0.1840101,-0.1729988,-0.0110113
58,-0.66561514,-0.92464596,"('undiscriminating', 'discriminating')",-0.17410317,-0.5275861,-1.5047816,-1.4884287,0.14089346,-0.103449404,-0.13669048,-0.2439439,-0.4680594,-0.6576108,0.1895514
37,0.65846723,0.88699967,"('fake', 'genuine')",-0.00029693544,0.122705996,-0.119321756,-0.14868338,-0.03356534,-0.05625041,0.24021348,0.18561183,0.1490993,0.1980767,-0.0489774
20,-0.64717495,-0.5624641,"('rough', 'thoughtful')",-1.239149,-1.0680808,-0.47960177,-0.46900082,-0.7136388,-0.6715048,0.15020525,0.0952103,-0.5858719,-0.535168,-0.0507039
42,0.63881725,0.8759142,"('unreliable', 'reliable')",-0.17785724,-0.19557957,-0.12917654,-0.008946918,-0.21351364,-0.09923503,-3.0081263,-3.035509,-0.5779713,-0.4926713,-0.0853
61,0.59666073,0.6506689,"('illogical', 'logical')",-0.4280517,-0.4617502,-0.7948799,-0.8894001,-0.810552,-0.96828353,0.33775172,0.34732285,-0.2198142,-0.2642884,0.0444742
59,-0.5921795,-1.3988363,"('foolish', 'wise')",0.06264556,0.06484324,1.5876132,1.7327496,1.5453278,1.7334034,0.009208737,0.13661495,0.5225231,0.453755,0.0687681
9,-0.55399275,-0.68182683,"('unaffectionate', 'caring')",-0.23563519,-0.21814016,-0.74956244,-0.5524403,-0.19249731,-0.037151188,1.5874563,1.6315224,-0.0288462,0.0283928,-0.057239
67,0.45336944,0.5244483,"('doubtful', 'determined')",0.5382681,0.67167777,0.06455884,-0.05857271,0.040862065,0.046560477,-0.7999046,-0.7780293,0.0594308,0.0812169,-0.0217861
17,-0.44835666,-0.4151085,"('nasty', 'nice')",-0.46140975,-0.42209488,0.8437977,0.81155765,-0.029311845,0.05041286,-0.38703647,-0.3031806,-0.0964634,-0.0556827,-0.0407807
3,0.3850816,0.6852146,"('repellent', 'pleasant')",0.03105446,0.07403359,-0.4894332,-0.6410224,-0.8020009,-0.8028854,0.6829692,0.6773588,-0.0384658,-0.0014602,-0.0370056
15,-0.34448236,-0.45439628,"('boring', 'funny')",-0.02544951,-0.3441383,0.1985837,0.0953473,0.42643633,0.28684753,0.4779597,0.348902,0.1466096,-0.0134876,0.1600972
74,0.34341118,0.6647341,"('undedicated', 'dedicated')",-0.65476,-0.69796264,-1.0749968,-0.8855362,-0.7804964,-0.7984129,-0.03718998,-0.022025844,-0.4408064,-0.3478407,-0.0929657
83,0.30589288,0.3237748,"('powerless', 'powerful')",0.22934762,0.078244664,-0.8626325,-0.8065152,-0.16738175,-0.20890512,-0.85092574,-0.71741796,-0.2691399,-0.2661638,-0.0029761
34,-0.26735565,-0.40536886,"('mean', 'honorable')",-0.26079178,-0.26767936,-0.9422321,-0.8423019,-0.6856139,-0.65920186,4.5531135,4.654925,0.479424,0.4960746,-0.0166506
53,-0.22447994,-0.33776456,"('uncreative', 'creative')",-0.9893348,-0.9421798,-0.53345764,-0.36218107,0.022871789,0.1255697,0.45836782,0.44774228,-0.2532066,-0.2137627,-0.0394439
22,0.21799073,0.5641153,"('untrustworthy', 'trustworthy')",-0.7587956,-0.9031706,-0.3431182,-0.46940267,-0.7358699,-0.8558145,-0.7388473,-0.6616107,-0.471728,-0.4651767,-0.0065513
78,-0.2016927,-0.2518158,"('nonresilient', 'resilient')",0.22674084,-0.050037842,-0.5915867,-0.46022406,-0.4762424,-0.5582919,-0.356802,-0.45462772,-0.2799166,-0.3549995,0.0750829
84,0.16699398,0.24664408,"('inferior', 'superior')",0.062151574,0.057984933,-0.035447154,-0.07874463,-0.119231306,-0.087246776,-0.009332836,-0.04939042,0.0130269,0.0178494,-0.0048225
40,0.15400109,0.49054295,"('stingy', 'generous')",0.2593651,0.51620203,0.436204,0.60732514,0.40236297,0.64928365,-1.946706,-1.9530067,-0.1389546,0.0620694,-0.201024
26,0.13114169,0.05181271,"('hardhearted', 'benevolent')",0.6511606,0.60274833,-0.2712621,-0.09816079,0.8377377,0.8479312,1.3569105,1.3544242,0.5411376,0.5517511,-0.0106135
38,-0.033046976,-0.5249845,"('untruthful', 'truthful')",-0.33410075,-0.37983924,-0.5218975,-0.2878633,0.057586756,0.1147958,-0.1686435,-0.03662583,-0.2000204,-0.2229034,0.022883
