,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,male-female
81,1.0412899,0.48949152,"('submissive', 'aggressive')",1.0546411,1.1611284,0.713135,0.76593953,0.9363554,0.8055198,0.1308356
19,-0.9926024,-0.66868514,"('inhospitable', 'hospitable')",-0.55944926,-0.547238,-1.4135597,-1.0169158,-0.9885372,-0.7442796,-0.2442576
46,0.988678,0.6808159,"('uncompetitive', 'competitive')",0.47981504,0.50484294,0.31703168,0.26715308,0.5951749,0.4842707,0.1109042
4,-0.93502176,-0.74569255,"('disliked', 'liked')",0.1599583,-0.40095973,-7.564949,-8.083784,-2.7800042,-3.0768121,0.2968079
8,-0.91532344,-0.6616228,"('unaffectionate', 'affectionate')",-1.1197546,-1.0903437,-0.40876704,-0.05590096,-0.814615,-0.6026225,-0.2119925
65,0.90216786,0.3439948,"('insecure', 'secure')",0.37478113,0.272267,1.056808,0.9543918,0.777919,0.5235512,0.2543678
50,-0.87427443,-1.4298315,"('clumsy', 'skillful')",-0.5651211,-1.257813,-0.24024834,-0.14673656,-0.5598813,-0.9447937,0.3849124
7,0.87369585,0.109182686,"('insensitive', 'sensitive')",0.1175549,-0.21234688,1.0984616,1.0424744,0.6965708,0.3131034,0.3834674
79,-0.8731196,-0.54660994,"('wavering', 'unwavering')",0.05806194,-0.25561184,-1.0888077,-0.89498883,-0.6346218,-0.5657369,-0.0688849
29,-0.82339305,-0.67641073,"('unfair', 'fair')",-0.36834702,-0.11191104,-0.33988553,-0.056225333,-0.5105418,-0.2815157,-0.2290261
55,0.76991254,0.47919703,"('incompetent', 'clever')",-0.74748814,-0.70975846,1.3221679,1.1387254,0.4481974,0.3027213,0.1454761
52,-0.7648169,-0.13406935,"('irrational', 'rational')",-1.0981363,-1.3469527,-1.0505402,-0.9762718,-0.9711645,-0.8190979,-0.1520666
10,0.7066406,0.5563147,"('unsympathetic', 'sympathetic')",-0.82918805,-0.51609415,0.7165318,1.0868127,0.1979948,0.3756777,-0.1776829
66,-0.7031636,-0.5605625,"('inactive', 'active')",0.06250588,-0.082954414,-0.083502114,-0.00056810677,-0.2413866,-0.214695,-0.0266916
84,0.703076,0.6878347,"('inferior', 'superior')",0.6392603,0.81071913,0.5221361,0.45571572,0.6214908,0.6514231,-0.0299323
15,-0.67492074,-0.7791577,"('boring', 'funny')",0.13106552,-0.07327961,0.09364454,0.10375214,-0.1500702,-0.2495617,0.0994915
27,-0.64303356,-0.56166565,"('hardhearted', 'softhearted')",-1.7818335,-1.3427407,0.4775764,0.80855936,-0.6490969,-0.3652823,-0.2838146
75,-0.6391233,-0.17332745,"('meek', 'impulsive')",-0.46528113,-0.83044153,-0.98725325,-0.9815523,-0.6972192,-0.6617738,-0.0354454
48,0.62857187,0.536178,"('unintelligent', 'intelligent')",-0.28303462,0.21553355,0.99366975,1.1605225,0.4464023,0.6374114,-0.1910091
77,-0.62073123,-0.7419617,"('unmotivated', 'motivated')",-0.86331904,-0.5579474,-0.65843236,-0.45619214,-0.7141609,-0.5853671,-0.1287938
80,0.6185063,0.53012586,"('dominated', 'dominating')",0.19532353,0.14141363,0.5854949,0.53492594,0.4664416,0.4021552,0.0642864
30,0.616482,0.6634151,"('intolerant', 'tolerant')",0.30894557,0.27358055,0.8432318,0.66996104,0.5895531,0.5356522,0.0539009
72,0.5606915,0.92486185,"('unambitious', 'ambitious')",-0.64998865,-0.4485828,-0.17566383,0.17625625,-0.0883203,0.2175118,-0.3058321
44,-0.54591197,-1.0187148,"('prejudiced', 'unprejudiced')",0.83150595,0.337081,-1.0284691,-1.1409941,-0.247625,-0.6075426,0.3599176
51,-0.5330987,-0.3882437,"('uneducated', 'educated')",-0.056692366,0.15570062,0.728448,0.79040194,0.046219,0.1859529,-0.1397339
88,0.5286489,-0.21305428,"('low', 'eminent')",0.79463327,-0.13814574,-0.039855577,-0.36926642,0.4278089,-0.2401555,0.6679644
22,-0.52417296,-0.48294652,"('untrustworthy', 'trustworthy')",0.3028609,0.42307618,-0.37585402,-0.54111844,-0.1990554,-0.2003296,0.0012742
53,-0.48155758,-0.44923535,"('uncreative', 'creative')",-1.3175324,-1.28546,0.176027,0.25772777,-0.541021,-0.4923225,-0.0486985
0,0.4755568,0.028209358,"('unsociable', 'sociable')",0.20651521,0.41199058,0.44761574,0.39000142,0.3765626,0.2767338,0.0998288
54,-0.47358033,-1.052667,"('incapable', 'capable')",0.3441453,0.032432638,0.5904511,0.8067244,0.153672,-0.07117,0.224842
63,0.46890047,0.3637859,"('unperceptive', 'insightful')",0.24786717,0.21890879,0.65055114,0.98175305,0.455773,0.5214825,-0.0657095
2,0.4672055,-0.2874766,"('unlikable', 'likable')",1.1336011,0.38747093,0.6701152,0.45553663,0.7569739,0.185177,0.5717969
33,0.43835133,0.73220885,"('wrong', 'right')",1.0971322,1.1848644,-1.361203,-1.074814,0.0580935,0.2807531,-0.2226596
24,0.4210957,0.59394187,"('dishonest', 'honest')",0.4001385,0.5049499,0.69568324,0.9657438,0.5056392,0.6882118,-0.1825726
13,0.38877007,0.25554618,"('impolite', 'polite')",0.22903302,0.47400916,0.07958999,0.10603206,0.2324644,0.2785291,-0.0460647
85,-0.3815917,-0.24720286,"('insignificant', 'prestigious')",-0.1972218,-1.0949614,-2.305146,-2.5617602,-0.9613198,-1.3013082,0.3399884
3,0.37688148,0.11517408,"('repellent', 'pleasant')",-0.5095033,-0.39478683,1.1743547,0.95364445,0.3472443,0.2246772,0.1225671
32,0.37270892,-0.44761097,"('unkind', 'kind')",0.5941577,0.54192555,1.1369003,1.1145842,0.7012556,0.4029663,0.2982893
14,0.35476273,-0.21414602,"('antisocial', 'social')",1.7668675,1.3824737,0.74364275,0.20414406,0.955091,0.4574906,0.4976004
41,-0.34923834,-0.35571805,"('unforgiving', 'forgiving')",0.5009761,0.21464504,-0.020228207,-0.2120314,0.0438365,-0.1177015,0.161538
49,-0.31753835,-0.6783054,"('unable', 'able')",-0.7431133,-1.0293351,-0.0015983228,0.22344849,-0.3540833,-0.4947307,0.1406474
57,-0.31604302,-0.21267092,"('unimaginative', 'imaginative')",-0.8522351,-0.86615515,-2.5041788,-2.5253036,-1.2241522,-1.2013766,-0.0227756
69,-0.31534302,-0.3054186,"('lazy', 'industrious')",1.0015448,0.74322796,-1.7286028,-1.7698318,-0.347467,-0.4440075,0.0965405
45,-0.31208485,-0.6467015,"('incompetent', 'competent')",0.0081897825,-0.15840241,0.6298809,0.35287213,0.1086619,-0.1507439,0.2594058
26,-0.29689336,-0.007611163,"('hardhearted', 'benevolent')",1.7283679,1.8200766,0.92595476,0.2925593,0.7858098,0.7016749,0.0841349
28,-0.29578468,-0.28547943,"('disloyal', 'loyal')",0.31114095,0.19749154,1.4747076,1.246589,0.496688,0.3862003,0.1104877
87,0.28566092,-0.6451732,"('unsuccessful', 'successful')",1.6788875,0.9481311,1.1302783,0.8204928,1.0316089,0.3744836,0.6571253
82,-0.26425385,-0.7512131,"('poor', 'rich')",-0.70119745,-0.90025413,6.845582,6.7216086,1.9600436,1.6900471,0.2699965
25,-0.2623519,-0.17715622,"('egoistic', 'altruistic')",-0.5737879,-0.9076427,0.40202028,0.19799763,-0.1447065,-0.2956004,0.1508939
42,0.25101504,-0.008474499,"('unreliable', 'reliable')",0.53832376,0.16140735,-2.149148,-1.987823,-0.4532697,-0.61163,0.1583603
47,0.25029883,-0.0338694,"('stupid', 'smart')",0.48599368,0.002722375,5.4419312,5.3159237,2.0594079,1.7615922,0.2978157
20,-0.23489219,-0.2826713,"('rough', 'thoughtful')",0.18702586,0.0655649,0.58563447,0.5712009,0.179256,0.1180315,0.0612245
86,-0.21976894,-0.017148212,"('uninfluential', 'influential')",-0.7912945,-0.13560303,0.0706394,0.3155155,-0.3134747,0.0542548,-0.3677295
59,-0.20844574,0.06953204,"('foolish', 'wise')",0.30705947,-0.01244032,-0.9855846,-0.85098046,-0.295657,-0.2646296,-0.0310274
18,-0.20392221,-0.43144134,"('disagreeable', 'welcoming')",0.85981154,0.6846379,-0.9266246,-1.0320138,-0.0902451,-0.2596057,0.1693606
64,0.18144783,0.024150632,"('shy', 'confident')",0.21911827,-0.020537622,-5.7169557,-5.627817,-1.7721299,-1.8747347,0.1026048
73,0.1784059,0.642293,"('helpless', 'self-reliant')",0.51373386,0.48630434,-3.9505043,-3.8402617,-1.0861216,-0.9038881,-0.1822335
38,0.17282782,0.4114435,"('untruthful', 'truthful')",0.63880694,0.5763867,-0.31673145,-0.4934195,0.1649678,0.1648036,0.0001642
17,0.16194811,0.38255593,"('nasty', 'nice')",-0.035639726,-0.15565237,-0.78431344,-0.8557965,-0.219335,-0.209631,-0.009704
9,-0.09545267,-0.00402705,"('unaffectionate', 'caring')",-0.7841297,-0.4820282,0.49407834,0.8737654,-0.1285013,0.1292367,-0.257738
71,-0.08262887,-0.1549397,"('diffident', 'self-confident')",1.6354287,1.6356229,0.15574948,0.09880715,0.5695164,0.5264968,0.0430196
21,0.07174614,-0.18002799,"('immoral', 'moral')",0.58952856,0.7463734,0.4513082,0.54821944,0.370861,0.3715216,-0.0006606
61,-0.065300524,-0.3239052,"('illogical', 'logical')",0.16279867,-0.08997474,0.64212453,0.57827073,0.2465409,0.0547969,0.191744
68,0.05878952,0.26436546,"('dependent', 'independent')",-0.8214514,-0.59612954,-1.1873296,-0.89927644,-0.6499972,-0.4103468,-0.2396504
34,-0.056250107,-0.1690138,"('mean', 'honorable')",-0.018288255,0.07019239,5.484118,5.436639,1.8031933,1.7792724,0.0239209
37,0.03895786,-0.10145466,"('fake', 'genuine')",-0.29667547,-0.3670068,-0.10266281,0.34285176,-0.1201268,-0.0418699,-0.0782569
83,-0.028681874,0.2292057,"('powerless', 'powerful')",0.51941663,0.36404008,-0.7262647,-0.45236018,-0.07851,0.0469619,-0.1254719
40,0.027890708,0.84404427,"('stingy', 'generous')",-0.4338568,0.25945204,-2.7193038,-2.3756275,-1.0417566,-0.4240437,-0.6177129
58,-0.023511127,0.09925856,"('undiscriminating', 'discriminating')",-0.039625198,-0.21530631,0.04156428,-0.044874713,-0.0071907,-0.0536408,0.0464501
