,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
60,0.6337853,0.29409307,"('inefficient', 'efficient')",2.746431,2.3063338,0.6944964,0.4792801,1.3582376,1.026569,0.3316686
1,-0.6143441,-0.6850572,"('unfriendly', 'friendly')",-0.7817191,-0.6887654,1.1971065,1.1610525,-0.0663189,-0.0709234,0.0046045
0,-0.5724506,-0.7657725,"('unsociable', 'sociable')",1.0046576,0.68893814,-0.38709638,-0.42401507,0.0150369,-0.1669498,0.1819867
35,0.5710193,0.78414124,"('corrupt', 'incorrupt')",-2.2438846,-1.9480183,-0.63755584,-0.5043383,-0.7701403,-0.5560718,-0.2140685
34,0.5577331,0.5814662,"('mean', 'honorable')",0.53911376,0.48045164,6.2513733,6.2842355,2.4494066,2.4487178,0.0006888
75,-0.5566643,-0.37750182,"('meek', 'impulsive')",-1.7571113,-1.4795951,-0.6080127,-0.46643788,-0.9739294,-0.7745116,-0.1994178
44,-0.5557025,-0.56189114,"('prejudiced', 'unprejudiced')",-0.220425,-0.24612004,-1.1576337,-1.2002397,-0.644587,-0.6694169,0.0248299
66,-0.5195289,-0.22164072,"('inactive', 'active')",0.07946182,0.11564921,0.4764397,0.65955555,0.0121242,0.1845214,-0.1723972
27,-0.48736948,-0.49207547,"('hardhearted', 'softhearted')",-0.83931077,-0.8753451,0.7796674,0.6397455,-0.1823376,-0.2425584,0.0602208
59,0.4830745,0.7782498,"('foolish', 'wise')",-1.6615635,-1.2835977,0.02304181,0.1547183,-0.385149,-0.1168765,-0.2682725
24,0.4804532,0.30361608,"('dishonest', 'honest')",0.188568,0.07330805,0.838089,0.75324947,0.50237,0.3767245,0.1256455
61,0.4702551,0.37007356,"('illogical', 'logical')",-0.053302236,-0.11817419,0.04094566,0.0024055112,0.1526328,0.0847683,0.0678645
63,0.46307263,0.31415072,"('unperceptive', 'insightful')",1.4892952,1.3311003,1.5682157,1.370894,1.1735279,1.0053817,0.1681462
17,0.46214956,0.48187187,"('nasty', 'nice')",-0.6169037,-0.43564802,-0.55667555,-0.37429082,-0.2371432,-0.1093557,-0.1277875
13,0.45160258,0.13632348,"('impolite', 'polite')",0.7082825,0.41191855,0.21595311,0.11502883,0.4586127,0.2210903,0.2375224
11,0.44530782,0.41668585,"('unhelpful', 'helpful')",0.40999952,0.4951615,2.6231105,2.6429486,1.1594726,1.184932,-0.0254594
52,0.42870963,0.58207154,"('irrational', 'rational')",-1.6702278,-1.3091426,-0.68855065,-0.6261794,-0.6433562,-0.4510835,-0.1922727
49,-0.42551687,-0.3780177,"('unable', 'able')",-0.69913316,-0.4568339,-0.23051503,-0.14058694,-0.4517217,-0.3251462,-0.1265755
12,0.41406915,0.4847917,"('unsupportive', 'supportive')",0.6817209,0.5968827,-1.4843211,-1.5711952,-0.1295104,-0.1631736,0.0336632
7,0.40770057,0.34165618,"('insensitive', 'sensitive')",0.6403037,0.5071048,0.72991955,0.7582848,0.5926413,0.5356819,0.0569594
48,-0.37272024,-0.5852724,"('unintelligent', 'intelligent')",0.33242866,0.029121954,0.5812664,0.41781813,0.180325,-0.0461108,0.2264358
3,-0.36883253,-0.4381347,"('repellent', 'pleasant')",0.96685547,0.87212384,0.18759091,0.18231231,0.2618713,0.2054338,0.0564375
42,0.3552767,0.6035128,"('unreliable', 'reliable')",1.0408634,1.3201423,-2.577541,-2.4350462,-0.3938003,-0.1704637,-0.2233366
77,-0.33739334,-0.4108768,"('unmotivated', 'motivated')",0.84941053,0.5874225,-1.0069374,-1.0832971,-0.1649734,-0.3022505,0.1372771
32,0.3371825,0.39027414,"('unkind', 'kind')",1.2337701,1.1290445,1.1645052,1.1201601,0.9118193,0.8798262,0.0319931
36,-0.32639378,-0.13323027,"('hostile', 'amicable')",-2.2350247,-1.8919711,-0.33269826,-0.20572385,-0.9647056,-0.7436417,-0.2210639
70,-0.31758416,-0.32756713,"('lethargic', 'energetic')",1.1605915,1.1525298,1.211674,1.2262101,0.6848938,0.6837242,0.0011696
67,0.30998328,0.31674504,"('doubtful', 'determined')",0.89926183,0.8450012,-0.27087677,-0.22334784,0.3127894,0.3127995,-1.01e-05
81,0.29410434,0.3007841,"('submissive', 'aggressive')",2.5029376,2.2751749,0.037471984,-0.008305527,0.944838,0.8558845,0.0889535
68,-0.28788024,-0.5251127,"('dependent', 'independent')",0.07639111,-0.19215378,-0.28368762,-0.5045115,-0.1650589,-0.4072593,0.2422004
50,-0.2615081,0.0122852065,"('clumsy', 'skillful')",-0.5533937,-0.10513988,0.21548471,0.18009847,-0.1998057,0.0290813,-0.228887
29,0.22566247,0.1509678,"('unfair', 'fair')",-0.30638924,-0.2725656,-0.8612457,-0.9448104,-0.3139908,-0.3554694,0.0414786
20,0.2179228,0.038182676,"('rough', 'thoughtful')",1.8182106,1.6885356,1.1114833,0.97311467,1.0492055,0.8999443,0.1492612
4,0.21044253,0.38217583,"('disliked', 'liked')",-0.21583346,0.039391853,-5.7856708,-5.7038946,-1.930354,-1.7607756,-0.1695784
65,-0.19770427,-0.44379961,"('insecure', 'secure')",1.5996602,1.2523234,0.17414866,0.015085649,0.5253682,0.2745365,0.2508317
64,0.18040854,0.27274817,"('shy', 'confident')",1.3464386,1.2701737,-5.773641,-5.780719,-1.4155979,-1.4125989,-0.002999
43,0.17326355,0.11644267,"('irresponsible', 'responsible')",0.9800114,0.83185756,0.8740714,0.8935291,0.6757821,0.6139431,0.061839
37,0.16620725,-0.0014559161,"('fake', 'genuine')",0.19243623,0.13142714,0.54433703,0.47630376,0.3009935,0.2020917,0.0989018
55,-0.16608027,-0.33503455,"('incompetent', 'clever')",1.5927325,1.416673,0.089994684,0.023637038,0.505549,0.3684251,0.1371239
83,0.16495822,0.20519337,"('powerless', 'powerful')",0.33602327,0.37549043,-0.9073042,-0.83972335,-0.1354409,-0.0863465,-0.0490944
80,-0.1442797,-0.21593584,"('dominated', 'dominating')",1.5739752,1.3620522,-0.9676785,-0.98140705,0.1540057,0.0549031,0.0991026
54,-0.14411162,0.09129993,"('incapable', 'capable')",-0.42690408,-0.1697522,0.83365214,0.88646275,0.0875455,0.2693368,-0.1817913
25,-0.13577831,0.11467813,"('egoistic', 'altruistic')",-1.1105694,-0.96229744,1.034744,1.0751377,-0.0705345,0.0758395,-0.146374
38,0.13398072,0.015656233,"('untruthful', 'truthful')",-1.0603254,-0.99116963,0.494191,0.3701926,-0.1440512,-0.2017736,0.0577224
88,0.13171476,0.47274336,"('low', 'eminent')",-0.77184397,-0.3331968,0.37381366,0.59751695,-0.0887718,0.2456878,-0.3344596
74,0.12673125,0.16157407,"('undedicated', 'dedicated')",1.2453959,1.4109234,0.25931126,0.35948157,0.5438128,0.643993,-0.1001802
14,0.10814275,0.23201191,"('antisocial', 'social')",2.4553893,2.3483472,-0.46765745,-0.22499911,0.6986249,0.7851199,-0.086495
85,-0.06941086,0.30013686,"('insignificant', 'prestigious')",-1.6475668,-1.1431495,-0.43053478,-0.089252934,-0.7158375,-0.3107552,-0.4050823
22,0.0620136,-0.059663013,"('untrustworthy', 'trustworthy')",0.95526385,0.9431942,-1.0733397,-1.0364375,-0.0186874,-0.0509688,0.0322814
51,-0.05286142,-0.029103149,"('uneducated', 'educated')",1.1509055,1.1480539,1.0391128,1.0932305,0.7123857,0.7373937,-0.025008
26,-0.045704477,0.20916528,"('hardhearted', 'benevolent')",0.98042023,1.1994032,1.0828973,1.2987038,0.6725376,0.902424,-0.2298864
9,-0.037915327,0.013116253,"('unaffectionate', 'caring')",-0.7953944,-0.717114,0.6196123,0.65114516,-0.0712325,-0.0176175,-0.053615
76,0.03047078,-0.09914045,"('anxious', 'daring')",0.9586332,0.89102566,0.7719037,0.77014977,0.5870026,0.5206783,0.0663243
41,0.021626493,0.18367626,"('unforgiving', 'forgiving')",0.33374944,0.6234889,0.29954034,0.5125463,0.2183054,0.4399038,-0.2215984
19,-0.017284043,0.1221439,"('inhospitable', 'hospitable')",-1.9071321,-1.5631298,-0.1977153,-0.1245278,-0.7073772,-0.5218379,-0.1855393
21,0.013379021,-0.2052751,"('immoral', 'moral')",1.0522388,0.93764526,-0.774339,-0.70525247,0.0970929,0.0090392,0.0880537
28,0.013212024,-0.06406691,"('disloyal', 'loyal')",0.5043489,0.46234924,1.2534369,1.1873964,0.5903326,0.5285596,0.061773
47,0.010428084,0.15765785,"('stupid', 'smart')",0.77788144,0.827258,5.155039,5.330809,1.9811161,2.1052416,-0.1241255
23,0.007279206,-0.18480828,"('insincere', 'sincere')",0.72115076,0.666365,5.996486,5.894109,2.2416387,2.1252219,0.1164168
16,-0.0054641906,0.1315011,"('unpopular', 'popular')",-0.31558782,-0.10661174,0.33363143,0.5488875,0.0041931,0.1912589,-0.1870658
40,-0.0020461269,-0.026480194,"('stingy', 'generous')",-0.10916516,-0.27393645,-1.6278365,-1.8962587,-0.5796826,-0.7322251,0.1525425
45,-0.0014299499,-0.15145299,"('incompetent', 'competent')",0.94772834,0.8292617,-0.14140792,-0.3156801,0.2682968,0.1207096,0.1475872
