,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,male-female
44,-1.0166305,-0.8056431,"('prejudiced', 'unprejudiced')",-0.23330238,0.10082189,0.11367598,0.346524,-0.6401682,-0.4601397,-1.5054352,-1.3399899,-0.6563721,-0.4316854,-0.2246867
37,1.0154032,0.9773669,"('fake', 'genuine')",0.3769421,0.23168671,0.52084565,0.39253104,0.16788012,0.25112805,0.80559623,0.7310776,0.5773335,0.5167581,0.0605754
14,1.0042207,0.98038465,"('antisocial', 'social')",0.59864944,0.47899616,-0.566261,-0.432997,0.8055518,1.011548,-0.65070957,-0.5395559,0.2382903,0.2996752,-0.0613849
81,-0.9741901,-0.95381635,"('submissive', 'aggressive')",-0.9716134,-1.3053932,-1.5282944,-1.3700842,0.19793779,0.4192754,-1.2043678,-1.1260465,-0.8961056,-0.8672131,-0.0288925
63,-0.92600554,-0.9570603,"('unperceptive', 'insightful')",0.5665818,0.5974641,-0.092928715,-0.09056188,0.4081398,0.38354594,0.8986236,0.86531466,0.1708822,0.1597405,0.0111417
5,0.8946868,1.1544473,"('distant', 'outgoing')",0.17041382,0.65543985,1.3650255,1.304416,-1.1712383,-1.271751,-0.12622783,-0.046629064,0.226532,0.3591846,-0.1326526
45,0.8823728,0.8274667,"('incompetent', 'competent')",1.1977283,0.84862065,0.37838545,0.2999562,1.2056491,1.3325047,0.17642593,-0.03386537,0.7681123,0.6549366,0.1131757
11,-0.8688536,-0.88105154,"('unhelpful', 'helpful')",-0.5663451,-0.33779284,0.074560724,0.12196828,0.27902463,0.4884561,1.7913465,1.9525492,0.1419466,0.2688258,-0.1268792
2,0.85484076,0.9360359,"('unlikable', 'likable')",1.1040679,1.3024266,0.64736444,0.7015829,0.52381265,0.69369817,0.45805246,0.5842697,0.7176277,0.8436027,-0.125975
87,0.826897,0.7855223,"('unsuccessful', 'successful')",1.2189988,0.99549896,0.38146546,0.3514955,1.2236062,1.2824242,0.70040494,0.4241499,0.8702745,0.7678182,0.1024563
75,-0.8210231,-0.8580336,"('meek', 'impulsive')",0.3130198,0.42415476,0.7321779,0.6822948,-0.63868356,-0.729608,-0.20450895,-0.33263826,-0.1238036,-0.1627661,0.0389625
88,-0.81852573,-0.8556376,"('low', 'eminent')",0.25045848,0.2442973,0.18396105,-0.028634042,-0.14617118,-0.22620678,0.15860146,0.10860884,-0.0743352,-0.1515145,0.0771793
24,0.81516314,0.78897834,"('dishonest', 'honest')",-0.20412442,-0.12249633,-0.026282936,0.016849123,0.44090265,0.54359144,1.0586907,1.2297963,0.4168698,0.4913438,-0.074474
39,0.8011901,0.7099194,"('exploitative', 'cooperative')",0.10653803,0.1757767,0.13060144,0.25560462,-0.29820257,-0.32555312,0.15096651,0.2739703,0.1782187,0.2179436,-0.0397249
82,-0.79230154,-0.62518376,"('poor', 'rich')",0.52692837,0.7708472,-1.297944,-1.4052676,-0.1392425,-0.0011650324,6.129816,6.4839535,0.8854513,1.0446368,-0.1591855
25,0.7620313,0.8433236,"('egoistic', 'altruistic')",-0.6233419,-0.42339048,-0.33897647,-0.36754203,0.043529384,0.011836089,1.3399081,1.3884352,0.2366301,0.2905325,-0.0539024
34,-0.736947,-0.54338163,"('mean', 'honorable')",-0.3324208,-0.22074834,0.43464777,0.48531678,0.43962497,0.49557778,5.8381133,6.09154,1.1286036,1.2616609,-0.1330573
72,0.67445457,0.4434311,"('unambitious', 'ambitious')",-0.5850217,-0.7406596,0.107259594,0.06892383,1.523893,1.6991489,-0.624211,-0.39439714,0.2192749,0.2152894,0.0039855
61,0.65416914,0.7045354,"('illogical', 'logical')",0.2740938,0.26367873,-0.14811882,-0.045140468,-0.39226514,-0.3956957,0.35814995,0.3404915,0.1492058,0.1735739,-0.0243681
55,0.65011185,0.5432997,"('incompetent', 'clever')",0.07656281,-0.20082071,-2.1860268,-2.1470072,0.22519687,0.51774025,-0.04689449,0.050009083,-0.2562099,-0.2473558,-0.0088541
83,0.64657736,0.6402295,"('powerless', 'powerful')",-0.115793854,-0.34105894,0.46204862,0.35255596,-0.10946897,-0.21866103,-1.3155891,-1.2639436,-0.0864452,-0.1661756,0.0797304
70,-0.6404105,-0.6757251,"('lethargic', 'energetic')",0.012234665,-0.020524424,-0.4077295,-0.28064954,-0.02407782,0.24534486,0.94045025,0.98822534,-0.0239066,0.0513342,-0.0752408
7,0.6251622,0.6126961,"('insensitive', 'sensitive')",0.10721025,0.06763498,-0.64331263,-0.57580286,0.028567858,0.27025127,1.2238822,1.0424137,0.268302,0.2834386,-0.0151366
32,0.6141045,0.7231872,"('unkind', 'kind')",0.26534015,0.30601907,-0.04804088,-0.1239684,0.17349929,0.36735502,0.98241013,1.1635082,0.3974627,0.4872202,-0.0897575
59,0.5656279,0.66105306,"('foolish', 'wise')",0.82245356,0.9410044,0.47291982,0.29622313,-0.48026365,-0.71482784,0.41883567,0.379717,0.3599146,0.312634,0.0472806
47,0.51234615,0.68852174,"('stupid', 'smart')",0.8054892,0.950413,-0.11021845,0.009830479,0.9544149,1.1427345,5.308828,5.804493,1.4941719,1.7191986,-0.2250267
21,-0.50204766,-0.3594343,"('immoral', 'moral')",-0.6490653,-0.75270796,-0.63629556,-0.5097015,0.014553525,0.23985699,-1.01641,-0.90698934,-0.557853,-0.4577952,-0.1000578
57,0.484469,0.3303252,"('unimaginative', 'imaginative')",-0.9280355,-1.2025541,-0.78616005,-0.882626,0.58100766,0.6258036,-1.9912983,-2.37228,-0.5280035,-0.7002663,0.1722628
69,0.48176914,0.7186688,"('lazy', 'industrious')",1.4811444,1.6452878,1.5060831,1.5199573,0.14094062,0.038533352,-0.4700827,-0.56411207,0.6279709,0.671667,-0.0436961
52,0.46729264,0.4814024,"('irrational', 'rational')",0.18509254,0.3639425,1.1666297,1.0189036,-1.1709884,-1.4254096,-0.19032863,-0.40644625,0.0915395,0.0064785,0.085061
54,0.46652514,0.8084608,"('incapable', 'capable')",-0.9033976,-0.35692692,0.35136193,0.56455207,-1.2016382,-1.0195969,0.89867735,1.1085759,-0.0776943,0.221013,-0.2987073
48,-0.44408542,-0.5874876,"('unintelligent', 'intelligent')",-0.9883195,-1.3029876,-0.3321514,-0.56658375,-0.32786116,-0.43850872,0.41119406,0.4098614,-0.3362447,-0.4971413,0.1608966
76,-0.44058618,-0.49726453,"('anxious', 'daring')",0.399872,0.5306501,-0.9137369,-0.7103826,0.59578705,0.8136762,0.04763503,0.24605209,-0.0622058,0.0765462,-0.138752
65,0.4394924,0.3823863,"('insecure', 'secure')",0.11007331,-0.20364556,-1.2030065,-1.1258965,0.48171896,0.6374425,-0.24881761,-0.19870491,-0.0841079,-0.1016836,0.0175757
79,0.43642396,0.64557177,"('wavering', 'unwavering')",0.17953095,0.3813028,1.2541126,1.2839404,-0.8194507,-1.0129137,-0.05090017,-0.14716738,0.1999433,0.2301467,-0.0302034
23,-0.4305338,-0.21842475,"('insincere', 'sincere')",-0.9154942,-0.7737194,0.41053253,0.57506603,0.9766374,1.2500162,5.423674,5.854633,1.0929632,1.3375142,-0.244551
51,-0.42731804,-0.5759307,"('uneducated', 'educated')",0.39344573,0.28125516,-1.0327228,-1.0857769,-0.5619803,-0.6352359,0.051166784,0.04026126,-0.3154817,-0.3950854,0.0796037
30,0.42276138,0.5160893,"('intolerant', 'tolerant')",-0.013508283,-0.0811826,-0.061063178,0.02487991,0.3974184,0.52082205,0.8808215,1.0970899,0.325286,0.4155397,-0.0902537
46,-0.40946776,-0.5337989,"('uncompetitive', 'competitive')",-0.09602049,-0.48802984,-1.2556201,-1.3329899,0.85798454,1.033295,-0.63724583,-0.7905822,-0.3080739,-0.4224212,0.1143473
78,-0.40706488,-0.3333352,"('nonresilient', 'resilient')",-0.8208104,-0.9079765,-0.26164243,-0.25445873,-0.15133154,-0.24151291,-0.02183355,-0.08884637,-0.3325366,-0.3652259,0.0326893
31,0.40083563,0.42001897,"('evil', 'good')",0.15188555,0.21570443,0.098466165,-0.20628047,-1.2005503,-1.3452822,-0.59087837,-0.70362085,-0.2280483,-0.323892,0.0958437
80,-0.39735323,-0.79353267,"('dominated', 'dominating')",-0.02267702,-0.42067558,-1.0180495,-1.0145773,0.62549037,0.6785565,-1.3833469,-1.5265254,-0.4391872,-0.6153509,0.1761637
4,0.37315667,0.28431305,"('disliked', 'liked')",0.4968772,0.5601022,0.98871243,1.0173323,-0.65490144,-0.71830326,-6.1483145,-6.495401,-0.9888939,-1.0703913,0.0814974
16,-0.35964882,-0.12451547,"('unpopular', 'popular')",0.34869832,0.57185024,-0.7102563,-0.6238748,-0.5535966,-0.51845366,0.6411671,0.70573765,-0.1267273,0.0021488,-0.1288761
58,0.3542605,0.072081834,"('undiscriminating', 'discriminating')",0.5403963,0.24729696,0.5775889,0.35938138,0.6266708,0.49140912,0.2926915,0.020389711,0.4783216,0.2381118,0.2402098
67,-0.29800993,-0.16679043,"('doubtful', 'determined')",0.19901952,0.21641678,1.1299398,1.2278352,0.8360107,0.90841883,-0.4890983,-0.4530838,0.2755723,0.3465593,-0.070987
50,-0.27891862,-0.2062403,"('clumsy', 'skillful')",1.78657,1.6732472,1.4255757,1.3452638,0.024583459,-0.0717289,0.36144808,0.22390805,0.6638517,0.5928899,0.0709618
43,0.27318925,0.30773568,"('irresponsible', 'responsible')",-0.5527825,-0.19587696,-0.11606656,0.0672101,0.24507818,0.40207267,0.5469124,0.7530701,0.0792661,0.2668423,-0.1875762
62,-0.25846425,-0.21292931,"('incompetent', 'brilliant')",-1.0396247,-0.9268225,-0.77881765,-0.518959,0.089737564,0.46321085,-0.17067185,0.057487108,-0.4315682,-0.2276026,-0.2039656
36,0.2454903,0.36665386,"('hostile', 'amicable')",0.06521498,-0.05790472,0.47473645,0.16702625,-1.3882532,-1.8293837,0.3305539,0.12447331,-0.0544515,-0.245827,0.1913755
40,0.24142823,0.10464598,"('stingy', 'generous')",-0.30023623,-0.5145966,0.3559798,0.13078757,-0.53213894,-0.64792186,-1.2292434,-1.601536,-0.2928421,-0.5057242,0.2128821
19,-0.2163592,-0.08878831,"('inhospitable', 'hospitable')",-0.038510665,0.2034577,0.65948904,0.72782433,-1.2970297,-1.428096,0.024621297,-0.03340119,-0.1735579,-0.1238007,-0.0497572
53,-0.21092063,-0.17984691,"('uncreative', 'creative')",-0.80656385,-0.55060047,-0.70782757,-0.7341225,-0.3989913,-0.45499587,1.2764193,1.2190135,-0.1695768,-0.1401105,-0.0294663
41,0.21023358,0.05668805,"('unforgiving', 'forgiving')",-0.22097877,-0.23150437,-0.27114236,-0.568117,0.29319164,0.23091778,0.081756495,0.004234149,0.0186121,-0.1015563,0.1201684
86,0.20784068,0.0005278513,"('uninfluential', 'influential')",-0.6337175,-1.1328151,-0.4582838,-0.6755384,0.449679,0.4228198,0.098510295,0.05648452,-0.0671943,-0.2657043,0.19851
33,-0.18958305,-0.14902723,"('wrong', 'right')",0.7630681,0.6418932,1.2203609,1.1085008,-0.19792241,-0.3432521,-0.23834063,-0.4216891,0.2715166,0.1672851,0.1042315
22,-0.17845547,-0.27987522,"('untrustworthy', 'trustworthy')",1.0122067,1.041745,-0.2162064,-0.23145428,0.24153489,0.32970655,-0.54879934,-0.48352858,0.0620561,0.0753187,-0.0132626
35,-0.14440477,-0.19760767,"('corrupt', 'incorrupt')",0.70955527,0.82435095,0.97208,0.7785109,-1.003918,-1.3638948,0.04413261,-0.16336717,0.115489,-0.0244015,0.1398905
28,0.13324624,0.06682493,"('disloyal', 'loyal')",0.13037059,0.012077924,-0.21163653,-0.45052248,-0.32357836,-0.58067405,0.93599457,0.9293262,0.1328793,-0.0045935,0.1374728
13,-0.12550688,0.062103093,"('impolite', 'polite')",-0.43892288,-0.40526333,-0.16825084,0.014572658,0.616966,0.80106795,-0.40639114,-0.23946413,-0.1044212,0.0466032,-0.1510244
38,-0.12094983,-0.04345464,"('untruthful', 'truthful')",0.28798202,0.46399453,1.1670041,1.0784657,0.67604995,0.5871936,-0.17939283,0.024062678,0.3661387,0.4220524,-0.0559137
49,0.10083674,0.32631442,"('unable', 'able')",-0.97421896,-0.58972913,0.12537234,0.31858528,-0.93600315,-0.7802591,-0.50404537,-0.2285076,-0.4376117,-0.1907192,-0.2468925
17,0.09686952,0.12978701,"('nasty', 'nice')",-0.33801585,-0.40888494,0.63990754,0.65597415,0.60015744,0.5775622,-0.28439096,-0.26691887,0.1429055,0.1375039,0.0054016
60,-0.07283049,0.00679002,"('inefficient', 'efficient')",-0.26251352,-0.33625758,-0.5998426,-0.3064927,1.6995921,2.085889,-0.22060634,0.16043802,0.1087598,0.3220734,-0.2133136
0,0.0561391,0.13421589,"('unsociable', 'sociable')",-0.06557576,-0.13833807,-0.00581716,-0.054932684,0.9812723,1.1638756,-0.31065115,-0.19502915,0.1310735,0.1819583,-0.0508848
66,0.04741727,0.009550225,"('inactive', 'active')",0.5760025,0.77859175,-0.18504977,-0.14582193,-0.7339358,-0.82604015,1.0694407,0.9378862,0.154775,0.1508332,0.0039418
27,0.042692862,-0.074499115,"('hardhearted', 'softhearted')",-0.6571396,-0.76400816,-0.14562513,-0.23549849,-0.72468805,-0.76546204,1.6781942,1.4127744,0.0386868,-0.0853387,0.1240255
18,0.027157273,0.1416198,"('disagreeable', 'welcoming')",0.26683608,0.67501336,-0.20054258,-0.12199281,-1.2586082,-1.0994262,-0.37775037,-0.23096581,-0.3085816,-0.1271503,-0.1814313
64,-0.025481407,0.06017687,"('shy', 'confident')",0.2611789,0.30137196,0.22144546,0.3617641,0.24715948,0.35777324,-6.5308304,-6.63985,-1.1653056,-1.1117528,-0.0535528
