,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,male-female
12,1.0560062,0.8943924,"('unsupportive', 'supportive')",1.1183045,1.0125719,-0.15498818,-0.2876392,-2.0321198,-1.9964608,-0.0031993,-0.0942839,0.0910846
17,-1.0467085,-0.87151456,"('nasty', 'nice')",-0.34500685,-0.21190257,-0.58118784,-0.32856166,-0.46445626,-0.46641818,-0.6093398,-0.4695992,-0.1397406
11,1.0241041,1.4007171,"('unhelpful', 'helpful')",2.3357918,2.4888713,0.99454373,1.1459678,1.5503389,1.9161283,1.4761946,1.7379211,-0.2617265
6,-1.0166731,-1.3601133,"('distant', 'open')",-1.7808944,-1.9688634,-3.0150883,-3.095588,-2.8217695,-2.9165003,-2.1586063,-2.3352661,0.1766598
5,-0.95936733,-1.2340068,"('distant', 'outgoing')",-0.8353988,-0.9970134,-2.121238,-2.2318287,-2.704668,-2.7790916,-1.6551681,-1.8104851,0.155317
46,0.94620544,1.0163696,"('uncompetitive', 'competitive')",3.247312,3.0338397,1.3103132,1.076415,-0.21783483,0.018382182,1.321499,1.2862515,0.0352475
37,-0.94441855,-0.8693367,"('fake', 'genuine')",-0.3088403,-0.34686443,0.07509285,-0.032238103,-0.05451924,-0.08364827,-0.3081713,-0.3330219,0.0248506
42,0.92161417,1.2620393,"('unreliable', 'reliable')",0.65366113,0.7631545,0.130155,0.08494246,-1.1126534,-1.1600009,0.1481942,0.2375338,-0.0893396
43,0.9186227,1.1141871,"('irresponsible', 'responsible')",1.8823746,1.961977,0.77547383,0.7941111,0.20565954,0.41492182,0.9455327,1.0712993,-0.1257666
33,0.9177121,0.7634631,"('wrong', 'right')",0.058205575,0.09297559,-0.312613,-0.18880269,-0.459455,-0.51754713,0.0509624,0.0375222,0.0134402
35,-0.8796743,-0.904581,"('corrupt', 'incorrupt')",-3.242352,-3.2884002,-1.4639475,-1.4332184,0.011981245,-0.33850116,-1.3934982,-1.4911752,0.097677
21,0.84781885,1.2845986,"('immoral', 'moral')",2.620694,2.6721218,1.3226244,1.5158398,0.3605578,0.7978097,1.2879238,1.5675924,-0.2796686
13,0.78698635,1.1771761,"('impolite', 'polite')",2.1850867,2.2346284,1.5141282,1.5454428,0.72920907,0.8674173,1.3038526,1.4561663,-0.1523137
8,-0.754486,-0.88316536,"('unaffectionate', 'affectionate')",-0.8669981,-1.1010281,-1.80275,-1.7446915,-1.8172,-1.6688985,-1.3103585,-1.3494458,0.0390873
70,0.74556935,0.7779778,"('lethargic', 'energetic')",0.9284979,0.91768014,0.5719402,0.29910028,0.097755626,0.26936805,0.5859408,0.5660316,0.0199092
55,0.7023568,0.8009795,"('incompetent', 'clever')",2.4759207,2.3652477,2.0108848,1.8903677,1.2827958,1.3629482,1.6179895,1.6048858,0.0131037
18,0.6988089,0.814717,"('disagreeable', 'welcoming')",0.021021664,-0.10682067,-0.72109866,-0.4775999,-1.2623776,-1.0748379,-0.3159114,-0.2111354,-0.104776
30,0.69144213,1.0558681,"('intolerant', 'tolerant')",1.6394211,1.7686993,1.7871754,1.8667355,0.8292612,1.1443517,1.236825,1.4589136,-0.2220886
23,0.68061113,0.9083747,"('insincere', 'sincere')",1.479619,1.6697009,1.0897589,1.3655287,2.769927,3.2035186,1.504979,1.7867808,-0.2818018
65,0.6464443,0.6682591,"('insecure', 'secure')",1.4318728,1.4253079,2.0453691,1.885094,1.7770578,1.7394018,1.475186,1.4295157,0.0456703
10,-0.6201064,-0.38512063,"('unsympathetic', 'sympathetic')",0.38319224,0.41846392,0.59291637,0.6069763,0.09202644,0.37466842,0.1120072,0.253747,-0.1417398
52,-0.61781305,-0.66604435,"('irrational', 'rational')",-0.6434797,-0.7256373,-1.4139537,-1.3058687,-1.2975742,-1.4599651,-0.9932051,-1.0393789,0.0461738
45,0.5936571,0.746245,"('incompetent', 'competent')",0.8698871,1.0606346,0.811345,0.8094112,-0.058111537,0.0049393484,0.5541944,0.6553075,-0.1011131
83,0.5849029,0.7628258,"('powerless', 'powerful')",1.1031548,1.3217862,0.035006862,-0.10156244,-0.91206294,-0.7510627,0.2027504,0.3079967,-0.1052463
84,0.57413435,0.5515229,"('inferior', 'superior')",-0.067844704,-0.061723866,0.5905898,0.49515814,1.1206033,0.91655654,0.5543707,0.4753785,0.0789922
15,0.5655414,0.71664894,"('boring', 'funny')",0.5965911,0.61682194,0.052339166,0.14254716,0.39457068,0.29923093,0.4022606,0.4438122,-0.0415516
68,-0.56156224,-0.4559589,"('dependent', 'independent')",-1.3509501,-1.4178935,-0.084964335,-0.26228538,-0.69562066,-0.7943137,-0.6732743,-0.7326129,0.0593386
85,-0.5588614,-0.6590947,"('insignificant', 'prestigious')",-1.686989,-1.5926621,-1.8919935,-1.5155487,-2.007446,-1.8920366,-1.5363226,-1.4148355,-0.1214871
60,0.52530444,0.78431106,"('inefficient', 'efficient')",2.5959997,2.5147119,2.2309809,1.8512558,0.91566813,0.91242814,1.5669882,1.5156767,0.0513115
25,0.48545605,0.28710842,"('egoistic', 'altruistic')",-0.31909055,-0.39904794,-0.2890906,-0.07660942,0.84365314,0.9428488,0.180232,0.188575,-0.008343
3,-0.46547884,-0.46843418,"('repellent', 'pleasant')",0.39200592,0.40473908,0.36221692,0.34337035,0.4672575,0.6506706,0.1890004,0.2325865,-0.0435861
64,0.4599162,0.17790279,"('shy', 'confident')",1.0524666,0.84947634,0.7042042,0.012339421,-2.526363,-2.9151547,-0.077444,-0.468859,0.391415
73,0.44980305,0.24140346,"('helpless', 'self-reliant')",1.0753901,0.8862305,0.40242365,0.045779467,-1.1762774,-1.4524955,0.1878349,-0.0697705,0.2576054
57,0.41533533,0.2812711,"('unimaginative', 'imaginative')",0.4409357,0.25581256,0.07374448,-0.23940155,-1.5161786,-1.5560663,-0.1465408,-0.3145961,0.1680553
40,0.38686883,-0.28695187,"('stingy', 'generous')",0.042942856,-0.39666066,-0.60277915,-0.93490076,-1.4582945,-1.8797559,-0.4078155,-0.8745673,0.4667518
75,0.38147855,0.40040463,"('meek', 'impulsive')",-0.48072857,-0.27100965,-1.4472154,-1.3178813,-1.1588335,-1.1133765,-0.6763247,-0.5754657,-0.100859
54,0.36528113,0.54057276,"('incapable', 'capable')",0.20589393,0.25763988,-0.32645008,-0.12507796,-0.4577837,-0.2000369,-0.0532647,0.1182745,-0.1715392
82,-0.35190153,0.094363555,"('poor', 'rich')",0.54146314,0.68633324,-0.12716088,0.33273143,2.9449167,3.440691,0.7518294,1.1385298,-0.3867004
67,0.33720323,0.71809644,"('doubtful', 'determined')",0.2001595,0.38470662,0.92152417,1.0345594,0.10015069,0.16568384,0.3897594,0.5757616,-0.1860022
79,-0.33657447,-0.17860088,"('wavering', 'unwavering')",-1.6077439,-1.2847807,-2.0750563,-1.8292415,-1.8014895,-1.661984,-1.4552161,-1.2386518,-0.2165643
7,0.33540142,0.4619374,"('insensitive', 'sensitive')",0.78791517,0.7705779,0.45968583,0.25954762,0.42314374,0.3391627,0.5015365,0.4578064,0.0437301
88,0.32534236,0.9537936,"('low', 'eminent')",0.14531322,0.38187754,-0.62574136,-0.30793855,-0.9181655,-0.5234727,-0.2683128,0.126065,-0.3943778
78,-0.30249542,-0.3962214,"('nonresilient', 'resilient')",0.023781419,-0.0044698864,-0.57924414,-0.71879023,0.07214899,-0.04698059,-0.1964523,-0.2916155,0.0951632
49,-0.29323187,-0.1341689,"('unable', 'able')",-0.18830545,-0.13124543,0.30864644,0.23877579,-0.25822765,-0.23219547,-0.1077796,-0.0647085,-0.0430711
16,-0.2825506,-0.20056297,"('unpopular', 'popular')",-0.9782765,-0.94985414,-1.1814038,-0.8046398,-0.47565594,-0.43596044,-0.7294717,-0.5977544,-0.1317173
22,0.28079233,0.2441288,"('untrustworthy', 'trustworthy')",1.0641726,0.9488945,0.9178993,0.76650023,0.18630317,0.21417065,0.6122919,0.5434235,0.0688684
72,0.2657186,0.25117138,"('unambitious', 'ambitious')",0.6024641,0.50787336,0.14212874,0.22652271,-0.3697697,-0.22731212,0.1601354,0.1895638,-0.0294284
48,0.23021966,0.15622526,"('unintelligent', 'intelligent')",-0.0906011,-0.21581014,0.30751193,0.15564696,0.005660607,-0.05360563,0.1131978,0.0106141,0.1025837
44,0.22588691,0.34139836,"('prejudiced', 'unprejudiced')",0.8439368,0.7703108,-0.21065006,-0.38087693,-0.4323072,-0.49506304,0.1067166,0.0589423,0.0477743
24,-0.22293612,-0.24559964,"('dishonest', 'honest')",0.1309859,0.05349824,-0.35073686,-0.42774546,0.0038905991,0.11249411,-0.1096991,-0.1268382,0.0171391
1,-0.21581641,-0.82206273,"('unfriendly', 'friendly')",-0.70790523,-1.0247177,-1.6839696,-1.6575663,-1.1771288,-1.1798856,-0.946205,-1.1710582,0.2248532
71,0.21141645,-0.032923833,"('diffident', 'self-confident')",0.43042442,0.40402016,-0.4135549,-0.8471329,-0.55600446,-0.85685754,-0.0819296,-0.3332235,0.2512939
61,-0.20363839,-0.14249307,"('illogical', 'logical')",0.7381534,0.82292455,0.99805325,0.93164706,-0.068601996,-0.0465369,0.3659916,0.3913854,-0.0253938
20,0.19498909,0.39897564,"('rough', 'thoughtful')",0.42426166,0.48946315,0.23676361,0.2299763,0.5068506,0.45141333,0.3407162,0.3924571,-0.0517409
77,-0.18477365,-0.226733,"('unmotivated', 'motivated')",1.4145658,1.199042,0.70817316,0.30374113,-0.35144618,-0.49289635,0.3966298,0.1957884,0.2008414
53,-0.16863051,-0.4800657,"('uncreative', 'creative')",0.3791504,0.0871221,-0.3888686,-0.34909302,-0.12843515,-0.20607656,-0.076696,-0.2370283,0.1603323
50,0.15634193,0.5532629,"('clumsy', 'skillful')",0.079168394,0.22568211,0.3602555,0.54267865,0.42684698,0.40853557,0.2556532,0.4325398,-0.1768866
47,-0.15351279,-0.07042772,"('stupid', 'smart')",0.9033495,1.030029,0.9015334,0.90440124,2.3930492,2.4532852,1.0111048,1.079322,-0.0682172
59,0.12722543,-0.019135512,"('foolish', 'wise')",-1.0519214,-1.1287719,-0.82222474,-0.74668396,-0.47985357,-0.68578553,-0.5566936,-0.6450942,0.0884006
0,-0.106848225,0.050658636,"('unsociable', 'sociable')",1.190674,1.1819259,0.6417978,0.45993578,0.010466501,0.043299023,0.4340225,0.4339548,6.77e-05
28,0.09637451,0.13611628,"('disloyal', 'loyal')",0.37301072,0.19665527,-0.533946,-0.57247394,0.8157571,0.76511526,0.1877991,0.1313532,0.0564459
41,0.08641219,0.20636953,"('unforgiving', 'forgiving')",0.010384489,0.11106713,0.05470223,0.5768607,-0.14920151,0.0935988,0.0005744,0.246974,-0.2463996
86,0.0689435,-0.045038946,"('uninfluential', 'influential')",0.6962129,0.5188999,-0.47434622,-0.5115849,-1.3056028,-1.1322851,-0.2536982,-0.2925023,0.0388041
9,0.06764679,-0.25383806,"('unaffectionate', 'caring')",0.26696953,0.08305146,-1.2796587,-1.3672925,-1.1502815,-1.1615155,-0.523831,-0.6748986,0.1510676
4,0.030048043,-0.17571637,"('disliked', 'liked')",-0.83202,-1.0019864,-1.021724,-1.0611395,-4.0435123,-4.1633058,-1.4668021,-1.6005371,0.133735
38,-0.027504355,0.239748,"('untruthful', 'truthful')",0.10715853,0.41572645,-0.75061893,-0.4098883,-1.0072697,-0.72656536,-0.4195586,-0.1202448,-0.2993138
32,0.022409193,0.41703403,"('unkind', 'kind')",0.9319211,1.046815,0.69199586,1.1320605,1.0346544,1.3935062,0.6702452,0.9973539,-0.3271087
36,0.014673725,-0.2125089,"('hostile', 'amicable')",-1.9743154,-1.9478804,-2.041731,-2.0854862,-0.9735369,-1.1953319,-1.2437274,-1.3603019,0.1165745
34,-0.0066972524,0.2831326,"('mean', 'honorable')",0.34549057,0.6768672,-0.22590002,-0.13382979,2.515573,2.7088375,0.6571166,0.8837519,-0.2266353
