,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,male-female
1,-1.142665,-0.9311089,"('unfriendly', 'friendly')",1.2442782,0.7626461,0.6950315,0.34418646,0.2655482,0.0585745,0.2069737
83,-1.1185812,-1.0315093,"('powerless', 'powerful')",0.07169238,0.22432357,-0.8871359,-0.8886707,-0.6446749,-0.5652854,-0.0793895
40,1.1099384,0.89062196,"('stingy', 'generous')",0.8632141,0.54779804,-2.1505575,-2.4836552,-0.059135,-0.3484117,0.2892767
38,-1.1059198,-0.86564994,"('untruthful', 'truthful')",0.5024498,0.42782384,-0.1499038,-0.0011465214,-0.2511246,-0.1463242,-0.1048004
41,-1.1000149,-0.8359072,"('unforgiving', 'forgiving')",0.5715792,0.49104327,-0.43588212,-0.29796305,-0.3214393,-0.2142757,-0.1071636
55,-1.0973201,-0.9316587,"('incompetent', 'clever')",1.0182556,0.9991491,0.83222824,0.6056223,0.2510546,0.2243709,0.0266837
58,-1.0748644,-0.80502915,"('undiscriminating', 'discriminating')",0.48971176,0.39160886,-0.13697562,-0.27331787,-0.2407094,-0.2289127,-0.0117967
75,1.0743825,1.1638854,"('meek', 'impulsive')",-1.245638,-1.0841465,-0.85625094,-0.48187155,-0.3425021,-0.1340442,-0.2084579
9,-1.0585567,-0.9705881,"('unaffectionate', 'caring')",0.57267636,0.21312536,0.89724874,0.4362731,0.1371228,-0.1070632,0.244186
20,-1.0546675,-1.1845994,"('rough', 'thoughtful')",-0.59083396,-0.60613024,0.21122655,0.18324223,-0.4780916,-0.5358291,0.0577375
44,1.037869,1.0047569,"('prejudiced', 'unprejudiced')",-0.3778453,-0.113466,-1.5015421,-1.2505692,-0.2805061,-0.1197594,-0.1607467
35,1.0048131,0.97303164,"('corrupt', 'incorrupt')",-1.9869499,-1.9844215,-1.4473647,-1.2315537,-0.8098338,-0.7476478,-0.062186
74,-0.8925252,-0.5755104,"('undedicated', 'dedicated')",0.116749525,0.2019814,-0.6354331,-0.63686687,-0.4704029,-0.3367986,-0.1336043
19,-0.85445946,-0.6749861,"('inhospitable', 'hospitable')",-1.848221,-1.7452471,-1.1213094,-1.1558101,-1.2746633,-1.1920145,-0.0826488
49,-0.83468515,-0.6553494,"('unable', 'able')",-0.7255405,-0.6359758,-0.25732693,-0.40593687,-0.6058509,-0.565754,-0.0400969
53,-0.8007553,-0.60743237,"('uncreative', 'creative')",0.27720234,0.10020074,-0.14250518,-0.2565709,-0.2220194,-0.2546008,0.0325814
30,-0.7977315,-0.25712112,"('intolerant', 'tolerant')",0.19588178,0.7091136,0.4855169,1.0232855,-0.0387776,0.4917593,-0.5305369
65,-0.77516305,-0.4606293,"('insecure', 'secure')",0.7617379,0.84749866,0.6123217,0.62647367,0.1996322,0.337781,-0.1381488
51,-0.7746537,-0.9079269,"('uneducated', 'educated')",-0.19946004,-0.24807732,0.76290846,0.65262854,-0.0704017,-0.1677919,0.0973902
12,-0.711666,-0.76152617,"('unsupportive', 'supportive')",1.0720665,0.97952527,-1.7038276,-1.8373028,-0.447809,-0.5397679,0.0919589
7,-0.69080114,-0.6887382,"('insensitive', 'sensitive')",1.2114929,1.0582474,0.7656938,0.4867415,0.4287952,0.2854169,0.1433783
22,-0.6860119,-0.47192776,"('untrustworthy', 'trustworthy')",0.6834047,0.76628107,-0.4992753,-0.6304055,-0.1672942,-0.1120174,-0.0552768
33,0.6806831,0.6561617,"('wrong', 'right')",1.149899,0.98369294,-0.80559653,-0.88856804,0.3416619,0.2504289,0.091233
59,0.67797494,0.7289223,"('foolish', 'wise')",0.16010675,0.081445284,-0.46823108,-0.32191813,0.1232835,0.1628165,-0.039533
15,0.67354584,0.96272165,"('boring', 'funny')",-0.0765197,0.031287797,-0.2722777,0.08738758,0.1082495,0.3604657,-0.2522162
32,-0.640579,-0.58949095,"('unkind', 'kind')",0.4100502,0.5554598,0.88237727,0.98863894,0.2172828,0.3182026,-0.1009198
78,-0.6324509,-0.9695726,"('nonresilient', 'resilient')",0.7230836,0.031405926,0.9452992,0.282773,0.3453106,-0.2184646,0.5637752
88,-0.6115547,-0.2701009,"('low', 'eminent')",-0.22750542,0.16696371,-0.532831,-0.19773468,-0.457297,-0.1002906,-0.3570064
62,-0.61148006,-0.30495313,"('incompetent', 'brilliant')",1.4426396,1.5150625,0.71792567,0.7101761,0.5163617,0.6400952,-0.1237335
70,-0.5968974,-0.4403201,"('lethargic', 'energetic')",0.16209893,0.28073323,0.36029875,0.29413497,-0.0248332,0.0448494,-0.0696826
47,-0.5733311,-0.54627067,"('stupid', 'smart')",0.45280275,0.637145,5.112535,5.0521193,1.6640023,1.7143312,-0.0503289
39,-0.5687252,-0.15723209,"('exploitative', 'cooperative')",0.56936026,0.7195793,0.11306335,0.039742254,0.0378995,0.2006965,-0.162797
8,-0.5643571,-0.37407202,"('unaffectionate', 'affectionate')",0.123201326,-0.10239762,0.2335413,-0.07436233,-0.0692048,-0.1836107,0.1144059
25,0.5565496,0.4248504,"('egoistic', 'altruistic')",1.0333201,0.539448,1.0180782,0.5991001,0.8693159,0.5211329,0.348183
87,-0.54548836,-0.45433092,"('unsuccessful', 'successful')",1.2443583,1.1823621,1.4109381,1.1094426,0.7032693,0.6124913,0.090778
48,-0.5319344,-0.840268,"('unintelligent', 'intelligent')",1.3577591,1.0680779,0.7858438,0.5134951,0.5372229,0.2471017,0.2901212
3,-0.52228826,-0.56618214,"('repellent', 'pleasant')",-0.024272628,-0.10131329,1.2658274,1.0462059,0.2397555,0.1262368,0.1135187
24,-0.4649008,-0.27931148,"('dishonest', 'honest')",1.5112698,1.660295,0.41484645,0.43905428,0.4870718,0.6066793,-0.1196075
67,0.46170625,0.49340194,"('doubtful', 'determined')",-0.25812608,0.14579979,-0.48866388,0.013503695,-0.0950279,0.2175685,-0.3125964
81,-0.4390655,-0.13505101,"('submissive', 'aggressive')",0.7861398,1.1841877,-0.05548072,0.16774753,0.0971979,0.405628,-0.3084301
68,-0.43104506,-0.50137496,"('dependent', 'independent')",-1.1728058,-1.3560913,-0.8309643,-1.0284336,-0.8116051,-0.9619666,0.1503615
73,0.42214048,0.8320464,"('helpless', 'self-reliant')",1.16005,1.2151836,-3.3837562,-3.3386464,-0.6005219,-0.4304721,-0.1700498
2,0.4120247,0.82971644,"('unlikable', 'likable')",1.3239597,1.5255636,0.4317552,0.75556433,0.7225799,1.036948,-0.3143681
16,-0.36584184,-0.21071997,"('unpopular', 'popular')",-0.5674688,-0.7573489,0.20249304,0.3016943,-0.2436059,-0.2221249,-0.021481
72,-0.3649768,-0.25122076,"('unambitious', 'ambitious')",0.52361655,0.58346695,-0.29772586,-0.2781106,-0.046362,0.0180452,-0.0644072
36,-0.3534367,-0.28118205,"('hostile', 'amicable')",-2.1355405,-2.3776314,-1.2238075,-1.2041208,-1.2375949,-1.2876447,0.0500498
66,0.34161794,0.08289263,"('inactive', 'active')",-1.2549629,-1.2484452,0.22840014,-0.07596939,-0.228315,-0.4138406,0.1855256
29,-0.32139328,-0.3669097,"('unfair', 'fair')",0.034863956,-0.16711071,-0.18936533,-0.3348029,-0.1586316,-0.2896078,0.1309762
34,-0.2979626,-0.3981829,"('mean', 'honorable')",0.025479577,-0.04871136,5.3147492,5.123724,1.6807555,1.5589433,0.1218122
76,-0.2733102,-0.28819612,"('anxious', 'daring')",0.33201873,0.47739324,0.016251747,-0.07300055,0.0249868,0.0387322,-0.0137454
31,0.26037514,0.21772264,"('evil', 'good')",-1.1050553,-1.4864281,-1.5985863,-1.7434622,-0.8144221,-1.0040559,0.1896338
4,-0.239696,0.14210714,"('disliked', 'liked')",-0.32438177,-0.3644482,-7.149496,-6.835779,-2.5711913,-2.3527068,-0.2184845
18,0.23966736,0.23104,"('disagreeable', 'welcoming')",-0.19529203,-0.23897085,-0.9333113,-1.0716274,-0.296312,-0.3598528,0.0635408
37,-0.2245321,-0.47621867,"('fake', 'genuine')",0.31452775,0.20062552,-0.08187805,-0.232845,0.0027059,-0.1694794,0.1721853
64,-0.21413225,-0.23912714,"('shy', 'confident')",1.2616057,1.3210593,-5.454886,-5.2535233,-1.4691375,-1.3905304,-0.0786071
17,-0.21149525,-0.21423572,"('nasty', 'nice')",-1.1119437,-1.0989395,-0.5533076,-0.34323233,-0.6255822,-0.5521359,-0.0734463
84,0.17570856,0.15681835,"('inferior', 'superior')",0.7458645,0.7678929,0.7645703,0.7771527,0.5620478,0.567288,-0.0052402
6,-0.16124083,-0.11251386,"('distant', 'open')",-1.1036514,-1.3633575,-1.3125465,-1.5341455,-0.8591463,-1.003339,0.1441927
42,0.14985524,0.20874523,"('unreliable', 'reliable')",0.72366333,0.7553053,-2.681879,-2.892179,-0.6027868,-0.6427095,0.0399227
85,0.13673705,0.4622516,"('insignificant', 'prestigious')",0.11460083,-0.05829321,-1.268482,-1.2362665,-0.339048,-0.277436,-0.061612
52,-0.13666734,0.0070061237,"('irrational', 'rational')",-0.20740631,-0.42959753,-0.23115008,-0.41121486,-0.1917412,-0.2779354,0.0861942
71,-0.0966251,-0.3050113,"('diffident', 'self-confident')",0.66865736,0.39446354,-0.03923971,-0.3684643,0.1775975,-0.093004,0.2706015
27,-0.09330477,-0.18095452,"('hardhearted', 'softhearted')",-0.18378116,-0.47206584,0.7365561,0.2411077,0.1531567,-0.1373042,0.2904609
50,0.08438058,-0.18678343,"('clumsy', 'skillful')",-0.2424764,-0.4607104,0.17335491,-0.16199037,0.0050864,-0.2698281,0.2749145
80,-0.06686889,-0.06235192,"('dominated', 'dominating')",0.42581433,0.624802,0.21067628,0.20802549,0.1898739,0.2568252,-0.0669513
79,0.06425549,0.011058327,"('wavering', 'unwavering')",-0.920628,-1.0816909,-0.73873985,-0.68202627,-0.5317041,-0.5842196,0.0525155
54,0.06197124,-0.03568256,"('incapable', 'capable')",-0.24209295,-0.47334346,0.6998914,0.53391933,0.1732566,0.0082978,0.1649588
26,-0.05149157,0.0015159398,"('hardhearted', 'benevolent')",1.0608804,1.0670778,1.3445559,1.3840175,0.7846483,0.8175371,-0.0328888
82,0.036021747,0.08431727,"('poor', 'rich')",0.28644392,0.34868816,6.2986054,6.280124,2.2070236,2.2377098,-0.0306862
5,-0.035136312,0.115466364,"('distant', 'outgoing')",-0.925308,-1.0285734,-1.0269064,-1.1332133,-0.6624502,-0.6821068,0.0196566
