,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,male-female
67,0.87783927,0.69187874,"('doubtful', 'determined')",0.20117542,0.16189328,1.2960938,1.1989623,0.43982804,0.41770983,0.7037342,0.6176111,0.0861231
23,0.85999924,0.6380711,"('insincere', 'sincere')",1.3984727,1.3841113,0.9189274,0.7431629,2.7351043,2.7273872,1.4781259,1.3731831,0.1049428
18,0.8500049,0.95962054,"('disagreeable', 'welcoming')",-0.0698096,0.018452018,-0.835285,-0.782722,-1.2120032,-1.2673547,-0.3167732,-0.268001,-0.0487722
80,0.849846,0.95610285,"('dominated', 'dominating')",1.6784093,1.7775851,1.0212088,1.2027373,0.26350754,0.386906,0.953243,1.0808328,-0.1275898
33,0.84958375,0.9660262,"('wrong', 'right')",0.057232466,0.2087493,-0.273156,0.03998966,-0.48817813,-0.39301547,0.0363705,0.2054374,-0.1690669
11,0.84382415,0.41864857,"('unhelpful', 'helpful')",2.1412847,1.9780445,1.0295417,0.729483,1.7038593,1.5068218,1.4296274,1.1582494,0.271378
12,0.8366678,0.8035963,"('unsupportive', 'supportive')",1.0447973,1.098378,-0.47244143,-0.20052859,-1.9257969,-1.8449078,-0.1291933,-0.0358655,-0.0933278
55,0.79673743,0.8478595,"('incompetent', 'clever')",2.440312,2.4978368,1.8417488,1.7880688,1.4118181,1.4324532,1.6226541,1.6415546,-0.0189005
8,-0.7577319,-0.88318765,"('unaffectionate', 'affectionate')",-0.8494715,-0.91183436,-1.8035805,-1.6965141,-1.701346,-1.8653672,-1.2780325,-1.3392258,0.0611933
13,0.7460382,1.0645208,"('impolite', 'polite')",2.2468464,2.331653,1.5797986,1.5668406,0.8657581,0.9191964,1.3596103,1.4705528,-0.1109425
75,0.738154,0.31080747,"('meek', 'impulsive')",-0.07998882,-0.40717065,-1.4210595,-1.3707776,-1.1967143,-1.3077117,-0.4899021,-0.6937131,0.203811
68,-0.718956,-0.49007535,"('dependent', 'independent')",-1.4717069,-1.5127043,-0.22981149,-0.24652183,-0.7041937,-0.6411972,-0.781167,-0.7226247,-0.0585423
46,0.70859754,0.54486597,"('uncompetitive', 'competitive')",3.3531592,3.3625064,0.8168905,0.9429401,-0.20507185,-0.090091854,1.1683937,1.1900553,-0.0216616
35,-0.6940166,-0.60209507,"('corrupt', 'incorrupt')",-3.1049867,-2.9999623,-1.0432359,-1.0611211,0.058244452,-0.04590554,-1.1959987,-1.177271,-0.0187277
52,-0.6900164,-0.4895423,"('irrational', 'rational')",-0.62943935,-0.568383,-1.6120812,-1.3705082,-1.616227,-1.4908108,-1.136941,-0.9798111,-0.1571299
6,-0.6838554,-0.8926434,"('distant', 'open')",-1.4294463,-1.69178,-2.7075124,-2.8028433,-2.591537,-2.878243,-1.8530878,-2.0663774,0.2132896
5,-0.67762697,-0.86466163,"('distant', 'outgoing')",-0.740468,-0.95103765,-2.0849526,-2.0774066,-2.670015,-2.830002,-1.5432656,-1.6807771,0.1375115
72,0.6740073,0.5475339,"('unambitious', 'ambitious')",0.8084553,0.7495123,0.10485464,0.23320612,-0.3523273,-0.40659463,0.3087475,0.2809144,0.0278331
15,0.6673417,0.57999843,"('boring', 'funny')",0.7708958,0.7141823,0.1525226,0.0039640516,0.31779212,0.21431208,0.477138,0.3781142,0.0990238
65,0.6053063,0.7720716,"('insecure', 'secure')",1.5721829,1.7045875,1.8115857,1.6543478,1.6151875,1.6598539,1.4010656,1.4477152,-0.0466496
25,0.54514337,0.33654454,"('egoistic', 'altruistic')",-0.38688272,-0.47542867,-0.29752427,-0.31265017,0.8791386,0.74634635,0.1849687,0.073703,0.1112657
10,-0.52743745,-0.55019444,"('unsympathetic', 'sympathetic')",0.5678483,0.5256829,0.3295539,0.31895465,0.1251445,0.20605293,0.1237773,0.125124,-0.0013467
83,0.47944734,0.43683043,"('powerless', 'powerful')",0.9945536,0.9389645,0.0009875633,0.052715324,-0.668567,-0.71818835,0.2016054,0.1775805,0.0240249
24,-0.44573426,-0.2672835,"('dishonest', 'honest')",-0.19104974,0.046964675,-0.38412464,-0.3364093,0.05446573,0.017292397,-0.2416107,-0.1348589,-0.1067518
49,-0.4349809,-0.35250115,"('unable', 'able')",-0.093008995,-0.087617666,0.18158731,0.13923182,-0.31197086,-0.3476622,-0.1645934,-0.1621373,-0.0024561
50,0.43300307,0.25744656,"('clumsy', 'skillful')",0.0061150715,-0.056942806,0.2494067,0.13481493,0.070233464,0.15559871,0.1896896,0.1227293,0.0669603
3,-0.42701134,-0.34964418,"('repellent', 'pleasant')",0.6118917,0.5583424,-0.019111102,0.00089147873,0.20937964,0.35088295,0.0937872,0.1401182,-0.046331
71,0.41796952,0.29498225,"('diffident', 'self-confident')",0.6434002,0.5949743,-0.5804669,-0.4638223,-0.57273066,-0.624345,-0.022957,-0.0495527,0.0265957
61,-0.40085453,-0.13645406,"('illogical', 'logical')",0.7899353,0.84475833,0.6864805,0.81913406,-0.30493176,-0.11530322,0.1926574,0.3530338,-0.1603764
44,0.39709687,0.2991689,"('prejudiced', 'unprejudiced')",0.9172136,0.8704982,0.33452553,0.103346534,-0.17453024,-0.3292341,0.3685765,0.2359449,0.1326316
59,0.384282,0.29447162,"('foolish', 'wise')",-0.8975502,-1.0256203,-0.74129176,-0.6585577,-0.55719167,-0.49946132,-0.4529379,-0.4722919,0.019354
7,0.3747543,0.61755383,"('insensitive', 'sensitive')",1.0636746,1.0926043,-0.08187272,0.119258665,0.1350103,0.2374009,0.3728916,0.5167044,-0.1438128
57,0.33460304,0.17614636,"('unimaginative', 'imaginative')",0.79928285,0.68645626,-0.413447,-0.2156179,-1.6044607,-1.5803895,-0.2210055,-0.2333512,0.0123457
84,0.33186105,0.44597894,"('inferior', 'superior')",-0.16956246,-0.15778641,0.525066,0.58528584,0.998604,1.0890291,0.4214922,0.4906269,-0.0691347
64,0.3114335,0.7637459,"('shy', 'confident')",0.90343827,1.12859,0.23669921,0.818216,-2.5992496,-2.3338435,-0.2869197,0.0941771,-0.3810968
32,0.30009952,0.14112386,"('unkind', 'kind')",1.0746422,1.0563209,0.8756002,0.597396,1.1051688,1.0421306,0.8388777,0.7092428,0.1296349
38,0.27950457,-0.10769655,"('untruthful', 'truthful')",0.25921538,0.021763727,-0.4852801,-0.56995696,-0.7285594,-0.91426814,-0.1687799,-0.3925395,0.2237596
78,-0.2588278,-0.4045695,"('nonresilient', 'resilient')",0.4221797,0.3432473,-0.8351585,-0.76516163,-0.043787904,0.032667547,-0.1788986,-0.1984541,0.0195555
73,0.25795108,0.27112505,"('helpless', 'self-reliant')",0.99849737,0.9013128,0.27686113,0.23925799,-1.2978239,-1.5061569,0.0588714,-0.0236152,0.0824866
86,0.2539748,0.21703222,"('uninfluential', 'influential')",0.84130436,0.8378433,-0.8338389,-0.60401124,-1.2640606,-1.0820589,-0.2506551,-0.1577987,-0.0928564
85,-0.22680026,-0.41845775,"('insignificant', 'prestigious')",-1.2009572,-1.3534088,-1.7561581,-1.7956775,-1.9619948,-2.0942237,-1.2864776,-1.415442,0.1289644
1,-0.16215767,-0.19326445,"('unfriendly', 'friendly')",-0.4198641,-0.51357156,-1.8541975,-1.8002743,-1.1981658,-1.2861191,-0.9085963,-0.9483073,0.039711
9,-0.15965016,-0.15153836,"('unaffectionate', 'caring')",0.26371694,0.18343116,-1.3867093,-1.2746115,-1.082117,-1.1489064,-0.5911899,-0.5979062,0.0067163
4,0.15863718,0.04358349,"('disliked', 'liked')",-0.44280514,-0.6477788,-1.0714953,-0.8886407,-4.024502,-4.0442576,-1.3450413,-1.3842734,0.0392321
47,0.14422153,0.008948326,"('stupid', 'smart')",1.004451,0.9103551,0.8057891,0.8997317,2.4083884,2.6269968,1.0907125,1.1115079,-0.0207954
82,0.11739129,-0.5279321,"('poor', 'rich')",0.72191364,0.47645095,-0.17150345,-0.5446422,2.81872,2.6880493,0.8716304,0.5229815,0.3486489
41,0.08809271,0.29065165,"('unforgiving', 'forgiving')",0.23430258,0.29952478,-0.013654418,0.07899534,-0.05269495,0.10947023,0.0640115,0.1946605,-0.130649
53,-0.06470789,-0.064663425,"('uncreative', 'creative')",0.66004443,0.6728015,-0.5211607,-0.5143278,-0.13689242,-0.23061486,-0.0156791,-0.0342011,0.018522
40,0.057853412,0.4494322,"('stingy', 'generous')",-0.10253225,0.20771384,-1.1339068,-0.5939427,-1.620526,-1.3242092,-0.6997779,-0.3152515,-0.3845264
0,0.05748836,0.15039724,"('unsociable', 'sociable')",1.3331352,1.2532347,0.36186692,0.46494585,0.19342965,0.36305803,0.4864801,0.557909,-0.0714289
36,-0.050150275,0.09802718,"('hostile', 'amicable')",-1.950426,-1.9418297,-2.1188078,-1.9716635,-1.150855,-1.0890919,-1.3175597,-1.2261394,-0.0914203
77,-0.046555337,-0.2236572,"('unmotivated', 'motivated')",1.5654155,1.5905544,0.5127219,0.62618864,-0.23580506,-0.18793783,0.4489443,0.451287,-0.0023427
28,0.044865265,0.008018032,"('disloyal', 'loyal')",0.3633088,0.41224098,-0.5947941,-0.5340842,0.7381624,0.80699545,0.1378856,0.1732926,-0.035407
34,0.039088838,-0.12953734,"('mean', 'honorable')",0.17647514,0.118444055,-0.28840467,-0.3389914,2.457108,2.454736,0.5960668,0.5261628,0.069904
79,0.033581942,-0.36212122,"('wavering', 'unwavering')",-1.4562967,-1.5834899,-1.9754103,-2.1544683,-1.8901554,-2.0882852,-1.3220701,-1.5470912,0.2250211
20,0.027063712,0.30042738,"('rough', 'thoughtful')",0.46383178,0.46344432,0.23894942,0.4630263,0.35708278,0.5760624,0.2717319,0.4507401,-0.1790082
16,0.026847035,-0.032131366,"('unpopular', 'popular')",-0.4821896,-0.6549537,-1.1253146,-1.1566089,-0.59621626,-0.46696615,-0.5442184,-0.577665,0.0334466
48,-0.017048024,0.21612187,"('unintelligent', 'intelligent')",-0.09383524,0.10823043,0.11099616,0.30143446,0.14070183,0.2594345,0.0352037,0.2213053,-0.1861016
22,0.010517087,0.12256347,"('untrustworthy', 'trustworthy')",1.0640982,1.1075498,0.5595763,0.53677076,0.16499168,0.10916889,0.4497958,0.4690132,-0.0192174
