,st_male,st_female,tuple,jude_male,jude_female,medical_male,medical_female,inc_male,inc_female,average_male,average_female,male-female
35,1.0971965,1.4047441,"('corrupt', 'incorrupt')",2.3728354,2.4351575,-1.5466546,-1.3349124,-0.646963,-0.39946166,0.3191035,0.5263819,-0.2072784
47,-1.0248239,-0.83265257,"('stupid', 'smart')",-1.4379338,-1.3286233,0.6777947,0.60752434,5.2656264,5.6857123,0.8701659,1.0329902,-0.1628243
20,-1.0165092,-0.7576865,"('rough', 'thoughtful')",-1.4362361,-1.2740123,-0.43046537,-0.34563175,0.7841287,0.8143031,-0.5247706,-0.3907568,-0.1340138
60,-0.9918156,-1.2526261,"('inefficient', 'efficient')",-1.4475199,-1.7022444,0.73588055,0.6584037,0.71283484,0.626663,-0.247655,-0.417451,0.169796
31,-0.97706324,-0.7421036,"('evil', 'good')",0.86027735,1.051603,-0.9167657,-0.76413405,-1.3661115,-1.3349051,-0.5999157,-0.447385,-0.1525307
41,0.9673635,0.8922758,"('unforgiving', 'forgiving')",0.7746889,0.724475,1.2758437,1.1671356,0.047346085,-0.06406344,0.7663106,0.6799557,0.0863549
48,-0.9543058,-1.4694115,"('unintelligent', 'intelligent')",-1.3996034,-1.75778,0.9698034,0.86291003,0.94362104,0.7734058,-0.1101212,-0.3977189,0.2875977
32,0.9505544,0.31336156,"('unkind', 'kind')",-0.1909703,-0.749186,1.8450252,1.7600876,1.8623967,1.6806158,1.1167514,0.7512197,0.3655317
1,-0.9324281,-1.0871316,"('unfriendly', 'friendly')",0.70454323,0.43076846,0.64223915,0.42687166,1.7304068,1.7186537,0.5361903,0.3722906,0.1638997
3,-0.9239738,-1.3060939,"('repellent', 'pleasant')",-0.5594578,-0.7537954,-0.35886654,-0.46691406,0.28394026,0.09665557,-0.3895895,-0.607537,0.2179475
4,0.8758137,1.2875254,"('disliked', 'liked')",1.6853487,1.9414289,0.1050134,0.08751858,-6.089304,-6.4623656,-0.855782,-0.7864732,-0.0693088
77,-0.8488769,-1.3012328,"('unmotivated', 'motivated')",-0.04104978,-0.52351725,0.49772885,0.29864347,-0.527162,-0.8237051,-0.22984,-0.5874529,0.3576129
76,0.8437989,0.87513006,"('anxious', 'daring')",-1.2195721,-1.2255807,-0.35440895,-0.37790123,0.63060033,0.68092114,-0.0248955,-0.0118577,-0.0130378
45,-0.83158636,-0.6264632,"('incompetent', 'competent')",-1.2210594,-1.2815075,0.46617568,0.3452487,-0.21639487,-0.33709496,-0.4507162,-0.4749542,0.024238
75,0.76970875,1.1314847,"('meek', 'impulsive')",0.79645276,0.94919854,-0.008311428,0.07923358,-0.5877213,-0.43066648,0.2425322,0.4323126,-0.1897804
42,0.75543445,0.6723689,"('unreliable', 'reliable')",0.19318675,0.1513964,0.3554082,0.26699227,-2.4405322,-2.6413503,-0.2841257,-0.3876482,0.1035225
72,-0.7396763,-0.6322911,"('unambitious', 'ambitious')",-0.22074413,-0.15575187,0.17883563,0.28290126,-0.8014485,-0.66519034,-0.3957583,-0.292583,-0.1031753
30,-0.67681867,-0.58022326,"('intolerant', 'tolerant')",-0.96430886,-0.9742924,0.0816237,0.0635061,1.5390766,1.609043,-0.0051068,0.0295084,-0.0346152
80,-0.6507815,-0.26030824,"('dominated', 'dominating')",-1.9707133,-1.5642899,-0.1996696,-0.14935,-0.933782,-0.9452489,-0.9387366,-0.7297993,-0.2089373
49,-0.62785137,-0.29038608,"('unable', 'able')",-0.46787107,-0.29429224,-0.16860923,0.029193535,0.4906515,0.53604555,-0.1934201,-0.0048598,-0.1885603
70,-0.62107354,-0.3835624,"('lethargic', 'energetic')",-1.1576725,-1.1710417,-0.3068599,-0.30099323,0.8428458,0.94132054,-0.3106901,-0.2285692,-0.0821209
23,0.614957,0.14922763,"('insincere', 'sincere')",0.21689585,-0.3253159,0.705338,0.6847889,6.3133574,6.481218,1.9626371,1.7474797,0.2151574
12,0.5979518,0.39950627,"('unsupportive', 'supportive')",0.90648705,0.73970276,2.1319137,2.1219177,-1.325315,-1.492942,0.5777594,0.4420462,0.1357132
2,0.5558082,0.4738891,"('unlikable', 'likable')",1.170011,1.13153,1.2244486,1.0658859,0.43914756,0.3889861,0.8473538,0.7650728,0.082281
43,-0.55078024,-0.5032592,"('irresponsible', 'responsible')",-1.0567414,-1.0294498,1.1240687,1.0264425,0.6819243,0.7301176,0.0496179,0.0559628,-0.0063449
74,-0.54510057,-0.5168088,"('undedicated', 'dedicated')",0.12757431,0.13531075,0.27902895,0.30371517,-0.38258335,-0.39629757,-0.1302702,-0.1185201,-0.0117501
66,-0.53566825,-0.25791663,"('inactive', 'active')",0.82762134,0.74875516,-0.5494288,-0.5343843,0.77375126,0.8540775,0.1290689,0.2026329,-0.073564
50,0.5205035,0.12566996,"('clumsy', 'skillful')",0.427137,-0.02618261,0.095888235,-0.0268821,0.39792278,0.3425693,0.3603629,0.1037936,0.2565693
84,-0.48792085,-0.57997596,"('inferior', 'superior')",-0.6882299,-0.7794059,0.6455205,0.76592994,0.77660185,0.836344,0.0614929,0.060723,0.0007699
36,0.4655797,0.61036956,"('hostile', 'amicable')",1.9845335,1.9799399,-1.0943528,-1.154169,-0.5499765,-0.45677558,0.201446,0.2448413,-0.0433953
7,-0.46541,-0.7740325,"('insensitive', 'sensitive')",-0.3561465,-0.67696786,-0.1709184,-0.23391734,0.96004176,0.9584941,-0.0081083,-0.1816059,0.1734976
52,-0.4634675,-0.7775628,"('irrational', 'rational')",1.3101676,1.1723543,-0.48019946,-0.721771,-0.82308304,-0.91487134,-0.1141456,-0.3104627,0.1963171
6,-0.45535025,-0.0316094,"('distant', 'open')",1.2738214,1.4905049,-0.3531524,-0.18027851,0.13159937,0.351353,0.1492295,0.4074925,-0.258263
24,-0.4552062,-0.72962135,"('dishonest', 'honest')",-0.028607447,-0.16809212,-0.14884862,-0.23759273,0.9526461,1.0380955,0.0799959,-0.0243027,0.1042986
28,-0.44933113,-0.7749869,"('disloyal', 'loyal')",-0.5872989,-0.9014392,-0.49168563,-0.602049,0.89656067,0.815371,-0.1579387,-0.3657761,0.2078374
37,0.4289569,0.44848767,"('fake', 'genuine')",-0.4117427,-0.70209223,-0.30448636,-0.35134166,0.32947576,0.47421244,0.0105509,-0.0326835,0.0432344
21,0.3970087,0.03604297,"('immoral', 'moral')",-0.5138025,-0.59919786,1.0018015,0.94780123,-0.12883818,-0.3127662,0.1890424,0.01797,0.1710724
40,0.36492482,0.056071445,"('stingy', 'generous')",0.8345015,0.6658423,0.45318055,0.3380455,-1.5040873,-1.7854176,0.0371299,-0.1813646,0.2184945
34,0.34734046,0.11813764,"('mean', 'honorable')",0.7795307,0.5492469,0.127202,0.13104479,6.1240087,6.3609548,1.8445204,1.7898461,0.0546743
26,-0.3414378,-0.11568034,"('hardhearted', 'benevolent')",0.16067556,0.24633011,1.02875,0.80961454,1.3142182,1.2660389,0.5405515,0.5515758,-0.0110243
15,-0.31865776,-0.26246575,"('boring', 'funny')",0.41276655,0.28875864,0.28024468,0.3379821,0.3553523,0.424448,0.1824265,0.1971807,-0.0147542
8,-0.29493406,-0.38609728,"('unaffectionate', 'affectionate')",1.4762092,1.1672275,-0.19676465,-0.30415845,0.40425205,0.46620256,0.3471906,0.2357936,0.111397
85,0.29275298,0.29561195,"('insignificant', 'prestigious')",2.889416,2.9073894,0.2039985,0.12696302,0.06337197,0.04346741,0.8623849,0.8433579,0.019027
68,-0.28621733,-0.11487338,"('dependent', 'independent')",-0.07737729,-0.034445457,-0.69634455,-0.624632,-0.41407347,-0.28550172,-0.3685032,-0.2648631,-0.1036401
39,-0.2595691,-0.18290791,"('exploitative', 'cooperative')",-0.3131525,-0.24672401,0.20286134,0.24042593,0.13381264,0.10979576,-0.0590119,-0.0198526,-0.0391593
51,-0.2540907,-0.4142493,"('uneducated', 'educated')",-0.77577394,-0.93103,0.83587784,0.66790414,0.6065295,0.5757094,0.1031357,-0.0254164,0.1285521
69,0.25288603,0.42153,"('lazy', 'industrious')",1.6665123,1.6880819,0.8180265,0.901874,-0.21652485,-0.20466961,0.630225,0.7017041,-0.0714791
29,-0.23923212,-0.22446464,"('unfair', 'fair')",0.50099796,0.3622175,0.12545973,0.18099144,-0.59491974,-0.4986771,-0.0519235,-0.0449832,-0.0069403
27,-0.23776348,-0.020881066,"('hardhearted', 'softhearted')",1.0980886,1.0098081,0.68975633,0.65135884,1.4908718,1.4256307,0.7602383,0.7664791,-0.0062408
25,-0.23677385,-0.4446656,"('egoistic', 'altruistic')",0.38712522,0.20071265,-0.35663015,-0.51585084,1.084915,1.0440142,0.2196591,0.0710526,0.1486065
11,0.2084116,0.0037771212,"('unhelpful', 'helpful')",-1.03511,-1.3297899,1.1022751,1.0677952,2.4055743,2.423242,0.6702877,0.5412561,0.1290316
33,0.17884892,0.022978876,"('wrong', 'right')",1.5254202,1.2926363,0.41425702,0.41932836,-0.47844395,-0.49479538,0.4100206,0.310037,0.0999836
87,-0.15758762,-0.20643069,"('unsuccessful', 'successful')",0.3518071,0.3683884,0.7481407,0.64039505,0.9857297,0.8296634,0.4820225,0.408004,0.0740185
16,0.14901192,-0.12216663,"('unpopular', 'popular')",0.8217358,0.57340974,0.14339799,0.0075892583,0.6151412,0.5200808,0.4323217,0.2447283,0.1875934
62,-0.14493562,-0.105928905,"('incompetent', 'brilliant')",-1.3002158,-1.2661436,1.181784,1.2651868,0.79830986,0.7551844,0.1337356,0.1620747,-0.0283391
22,0.11502016,0.25582188,"('untrustworthy', 'trustworthy')",-0.47012487,-0.5577202,-0.10986386,-0.1706674,-0.87749624,-0.7864706,-0.3356162,-0.3147591,-0.0208571
64,-0.10997643,-0.43158922,"('shy', 'confident')",-1.046236,-1.1394256,-0.3403314,-0.37200463,-6.3222938,-6.8015857,-1.9547094,-2.1861513,0.2314419
13,-0.10663465,-0.23334697,"('impolite', 'polite')",-1.0646045,-1.2652797,0.899931,0.8562693,0.63644123,0.56878006,0.0912833,-0.0183943,0.1096776
63,0.097017474,-0.025898732,"('unperceptive', 'insightful')",0.049868602,-0.16063112,0.5515661,0.48504972,1.3646835,1.2612969,0.5157839,0.3899542,0.1258297
65,-0.0888983,-0.44243333,"('insecure', 'secure')",-2.3744986,-2.4912863,-0.56743973,-0.7115722,-0.0858457,-0.18064702,-0.7791706,-0.9564847,0.1773141
9,0.08803236,-0.2007398,"('unaffectionate', 'caring')",0.9682396,0.5671934,1.4829451,1.378884,1.3590033,1.349689,0.9745551,0.7737566,0.2007985
17,0.08236266,0.2577919,"('nasty', 'nice')",0.36697686,0.47606054,-0.8957812,-0.71822506,-0.41814536,-0.41704807,-0.2161468,-0.1003552,-0.1157916
19,-0.08208157,0.14180025,"('inhospitable', 'hospitable')",1.0261585,1.0051223,0.3076097,0.2989469,0.15179399,0.21833192,0.3508701,0.4160503,-0.0651802
82,0.08141388,-0.117052265,"('poor', 'rich')",-0.97102654,-1.2695919,0.36422157,0.15076514,6.347941,6.528013,1.4556375,1.3230336,0.1326039
38,-0.075361855,0.08811105,"('untruthful', 'truthful')",1.1630163,0.94184124,0.37935627,0.47906536,0.563025,0.6228904,0.5075089,0.532977,-0.0254681
5,0.062274452,0.5249181,"('distant', 'outgoing')",1.3875524,1.6588668,-0.3647572,-0.11196619,-0.07814972,0.11159888,0.25173,0.5458544,-0.2941244
54,0.059898913,-0.0014142767,"('incapable', 'capable')",0.57059485,0.4631852,0.14448208,0.11717604,1.1318526,1.2462143,0.4767071,0.4562903,0.0204168
71,0.05964957,-0.032998096,"('diffident', 'self-confident')",1.5600117,1.5207585,1.7269354,1.8211012,0.6923233,0.7077427,1.00973,1.0041511,0.0055789
56,-0.050678305,-0.07029124,"('impractical', 'practical')",-0.68620604,-0.78016376,1.4713047,1.4865167,0.31097645,0.31414935,0.2613492,0.2375528,0.0237964
67,-0.027943457,0.008314168,"('doubtful', 'determined')",-0.23683777,-0.1725179,-0.094865486,0.09218186,-0.26104802,-0.026303435,-0.1551737,-0.0245813,-0.1305924
78,-0.006554788,-0.35937235,"('nonresilient', 'resilient')",-0.12319371,-0.5309651,1.8472703,1.7536427,0.95790887,0.7104562,0.6688577,0.3934404,0.2754173
