,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
34,-0.905898,-0.7690193,"('mean', 'honorable')",0.05109205,0.027967818,5.586886,5.5830646,1.57736,1.6140043,-0.0366443
63,-0.89836353,-0.9324612,"('unperceptive', 'insightful')",0.6496469,0.55733967,0.68287766,0.5680199,0.1447203,0.0642995,0.0804208
23,-0.8968998,-0.43260807,"('insincere', 'sincere')",-0.3069309,0.0011605844,4.869007,4.9975,1.2217255,1.5220175,-0.300292
0,-0.8965302,-0.8014407,"('unsociable', 'sociable')",-0.09987859,-0.061086323,-0.6206729,-0.5851724,-0.5390272,-0.4825665,-0.0564607
13,-0.8893179,-0.65711737,"('impolite', 'polite')",0.53131866,0.6141136,-0.5475253,-0.49390155,-0.3018415,-0.1789684,-0.1228731
39,0.88928735,1.1655995,"('exploitative', 'cooperative')",0.94794935,1.1801192,0.13121462,0.37254065,0.6561504,0.9060864,-0.249936
14,-0.8874046,-0.94851506,"('antisocial', 'social')",0.8946864,0.88869363,-0.6851017,-0.523875,-0.22594,-0.1945655,-0.0313745
25,0.8678081,0.9253609,"('egoistic', 'altruistic')",0.8073881,0.8490262,1.628962,1.6224941,1.1013861,1.1322937,-0.0309076
53,-0.84108,-0.9553451,"('uncreative', 'creative')",-0.14984645,-0.19139674,0.80731136,0.81802243,-0.061205,-0.1095731,0.0483681
26,0.81933767,0.6225534,"('hardhearted', 'benevolent')",1.4952749,1.4008933,1.8465523,1.8659655,1.3870549,1.2964708,0.0905841
55,-0.8181724,-0.8674232,"('incompetent', 'clever')",-0.61111784,-0.5695084,-0.3765656,-0.45316383,-0.601952,-0.6300318,0.0280798
30,-0.80235386,-0.4311123,"('intolerant', 'tolerant')",0.110638425,0.46423766,0.8878706,1.2034346,0.0653851,0.4121867,-0.3468016
68,-0.7969468,-0.8299413,"('dependent', 'independent')",-0.03831864,-0.085701846,-0.7679354,-0.87738013,-0.5344003,-0.5976744,0.0632741
76,-0.7816522,-0.5514176,"('anxious', 'daring')",0.77488154,0.81763154,0.028310806,0.09873374,0.00718,0.1216492,-0.1144692
59,0.71086454,0.85287803,"('foolish', 'wise')",-0.048530117,0.2861492,0.544344,0.70777476,0.4022261,0.6156007,-0.2133746
7,-0.71058,-0.60819507,"('insensitive', 'sensitive')",-0.07212978,-0.18065211,0.6368362,0.5096828,-0.0486245,-0.0930548,0.0444303
73,0.68807036,0.5945407,"('helpless', 'self-reliant')",-0.066824354,0.12112575,-2.9727883,-2.7765045,-0.7838475,-0.686946,-0.0969015
32,-0.6504325,-0.3670669,"('unkind', 'kind')",-0.72825694,-0.5053405,0.32814765,0.35734352,-0.3501806,-0.171688,-0.1784926
45,-0.6472785,-0.6065326,"('incompetent', 'competent')",-0.238083,-0.019886015,-0.574743,-0.5818634,-0.4867015,-0.4027607,-0.0839408
48,-0.6303701,-0.73383343,"('unintelligent', 'intelligent')",-0.28592262,-0.47209144,0.13049299,-0.037593063,-0.2619332,-0.414506,0.1525728
24,-0.60584486,-0.32306042,"('dishonest', 'honest')",-0.41303247,-0.102379985,0.21125504,0.41942587,-0.2692074,-0.0020048,-0.2672026
60,-0.6028564,-0.25786993,"('inefficient', 'efficient')",0.56411916,0.78743595,-0.40777123,-0.3027074,-0.1488362,0.0756195,-0.2244557
40,-0.595187,-0.83698124,"('stingy', 'generous')",-0.103117615,-0.28309202,-1.3974353,-1.6412565,-0.6985799,-0.9204432,0.2218633
46,-0.58385366,-0.761725,"('uncompetitive', 'competitive')",0.22427201,0.12663889,-0.7313994,-0.9012413,-0.3636603,-0.5121091,0.1484488
84,0.5834072,0.54594404,"('inferior', 'superior')",0.69617325,0.5860649,1.0475087,1.0504861,0.7756964,0.7274984,0.048198
56,-0.5655958,-0.2508004,"('impractical', 'practical')",0.706425,1.0635016,-0.4105795,-0.24659821,-0.0899168,0.188701,-0.2786178
11,-0.536605,-0.28874975,"('unhelpful', 'helpful')",-0.11151531,0.27726603,1.1952066,1.5133886,0.1823621,0.500635,-0.3182729
5,0.5317834,0.6212483,"('distant', 'outgoing')",-0.32191992,-0.201231,-0.04260396,0.069345124,0.0557532,0.1631208,-0.1073676
22,-0.5212693,-0.5899278,"('untrustworthy', 'trustworthy')",-0.3560658,-0.1779557,-1.0472553,-0.8925434,-0.6415301,-0.5534756,-0.0880545
17,0.52039444,0.71806556,"('nasty', 'nice')",-1.1896946,-0.7516964,-0.49066842,-0.29470298,-0.3866562,-0.1094446,-0.2772116
38,-0.5134997,-0.19788937,"('untruthful', 'truthful')",-0.76210093,-0.36587983,-0.486333,-0.11636605,-0.5873112,-0.2267118,-0.3605994
28,-0.47328463,-0.36013496,"('disloyal', 'loyal')",-0.3124194,-0.13040428,0.52349925,0.50528646,-0.0874016,0.0049157,-0.0923173
44,0.45852706,0.42334417,"('prejudiced', 'unprejudiced')",0.581143,0.5262662,-1.0279431,-0.9794907,0.003909,-0.0099601,0.0138691
52,0.4535209,0.45011556,"('irrational', 'rational')",-0.5011319,-0.46551552,0.4414272,0.5257614,0.1312721,0.1701205,-0.0388484
41,-0.41341195,-0.29944822,"('unforgiving', 'forgiving')",-0.1203173,0.22376716,-0.060286812,0.016254526,-0.1980054,-0.0198088,-0.1781966
12,-0.39641884,-0.37477493,"('unsupportive', 'supportive')",-0.07596063,-0.041149735,-1.8981891,-1.9775491,-0.7901895,-0.7978245,0.007635
42,-0.35952607,-0.35747242,"('unreliable', 'reliable')",0.24193874,0.33259946,-3.0617447,-3.073183,-1.0597773,-1.0326854,-0.0270919
8,0.3157386,0.26767972,"('unaffectionate', 'affectionate')",-0.49131402,-0.48464626,0.4011977,0.3100484,0.0752074,0.0310273,0.0441801
2,0.29126507,0.5921876,"('unlikable', 'likable')",1.1067711,1.5169462,0.36284202,0.753767,0.5869594,0.9543002,-0.3673408
58,-0.27953267,-0.63797367,"('undiscriminating', 'discriminating')",0.57662237,0.30829832,0.1395866,0.06703033,0.1455588,-0.0875483,0.2331071
79,-0.2605287,-0.14254448,"('wavering', 'unwavering')",-0.6963121,-0.73474294,0.012471626,-0.04069631,-0.3147898,-0.3059946,-0.0087952
37,0.20405684,0.1439614,"('fake', 'genuine')",-0.41020274,-0.46391195,0.25146943,0.21459556,0.0151078,-0.0351183,0.0502261
74,0.20097113,0.34315553,"('undedicated', 'dedicated')",0.340549,0.55952936,0.24501494,0.25421992,0.2621783,0.3856349,-0.1234566
49,-0.19254261,-0.00565462,"('unable', 'able')",-0.31944644,-0.18562666,-0.44393748,-0.3453126,-0.3186422,-0.1788646,-0.1397776
29,-0.19133,-0.27833018,"('unfair', 'fair')",-0.4917902,-0.50685495,-0.36502403,-0.45167902,-0.3493814,-0.412288,0.0629066
4,0.18205902,-0.035802525,"('disliked', 'liked')",-0.3509733,-0.06279643,-6.0273967,-5.7982507,-2.065437,-1.9656165,-0.0998205
54,0.17438304,0.42408967,"('incapable', 'capable')",0.40088075,0.4804856,0.9741692,1.1572653,0.5164777,0.6872802,-0.1708025
19,-0.17084786,-0.047839947,"('inhospitable', 'hospitable')",-0.9338646,-0.7973413,-0.031450488,0.098448716,-0.378721,-0.2489108,-0.1298102
88,-0.16758911,0.036158577,"('low', 'eminent')",-0.29498366,0.18404265,0.029930718,0.35815138,-0.144214,0.1927842,-0.3369982
16,0.16551873,0.22288856,"('unpopular', 'popular')",0.039452508,0.1413525,0.47691953,0.49123463,0.2272969,0.2851586,-0.0578617
9,0.15816332,0.2524172,"('unaffectionate', 'caring')",-0.04245472,0.019509234,0.7553475,0.7026027,0.290352,0.324843,-0.034491
67,0.15081093,0.36281055,"('doubtful', 'determined')",0.10731746,0.3392141,-0.71019226,-0.3984018,-0.150688,0.1012076,-0.2518956
36,-0.14920351,-0.3496551,"('hostile', 'amicable')",0.15884018,0.10852964,0.6384611,0.61424613,0.2160326,0.1243736,0.091659
47,-0.14899178,-0.050231524,"('stupid', 'smart')",-0.2869885,-0.056947634,5.1229734,5.1554804,1.562331,1.6827671,-0.1204361
15,0.1452828,0.4341179,"('boring', 'funny')",-0.057949185,0.22867489,0.436549,0.69102854,0.1746275,0.4512738,-0.2766463
1,-0.13406487,-0.3671408,"('unfriendly', 'friendly')",0.17624398,-0.008389667,1.7957869,1.7283095,0.6126553,0.4509263,0.161729
27,0.12614721,0.102115534,"('hardhearted', 'softhearted')",-0.094881564,-0.27537224,1.3216062,1.0561711,0.4509573,0.2943048,0.1566525
66,-0.12546614,-0.41992012,"('inactive', 'active')",1.3067172,0.91766435,1.2838774,1.0705905,0.8217095,0.5227782,0.2989313
31,0.12286346,-0.013052036,"('evil', 'good')",-0.60538673,-0.47065127,-0.7362214,-0.55473405,-0.4062482,-0.3461458,-0.0601024
78,-0.113582104,-0.3590799,"('nonresilient', 'resilient')",0.6236949,0.11875993,0.48325264,0.041889224,0.3311218,-0.0661436,0.3972654
80,0.10575369,-0.12643735,"('dominated', 'dominating')",0.2979229,0.07673794,-1.2922728,-1.4791626,-0.2961987,-0.5096207,0.213422
18,0.09779717,0.3647447,"('disagreeable', 'welcoming')",0.8052657,1.051022,-0.35124522,-0.21359825,0.1839392,0.4007228,-0.2167836
62,-0.063836776,0.18463212,"('incompetent', 'brilliant')",0.46795654,0.8304426,-0.2937829,-0.08362684,0.036779,0.3104826,-0.2737036
83,0.045129817,-0.1410216,"('powerless', 'powerful')",-0.01157368,0.11474786,-0.9245691,-0.9339205,-0.2970043,-0.3200647,0.0230604
61,-0.024540285,-0.09727792,"('illogical', 'logical')",-0.044596106,-0.058196835,0.24354854,0.22683084,0.0581374,0.0237854,0.034352
6,0.01460091,0.06237544,"('distant', 'open')",-0.41349432,-0.38346058,0.6237303,0.61905986,0.0749456,0.0993249,-0.0243793
20,0.0098858755,-0.15146944,"('rough', 'thoughtful')",0.6990434,0.67554706,1.35978,1.3138335,0.6895697,0.612637,0.0769327
75,-0.007593464,-0.05553201,"('meek', 'impulsive')",-0.09231147,0.0008909218,-0.468013,-0.36764714,-0.189306,-0.1407627,-0.0485433
64,0.0033463836,-0.15815401,"('shy', 'confident')",0.15341882,0.12789619,-6.104448,-6.1112123,-1.982561,-2.0471567,0.0645957
50,-0.0004025884,0.15794154,"('clumsy', 'skillful')",-0.3257795,-0.23333953,0.06099695,0.10435804,-0.088395,0.0096533,-0.0980483
