,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,male-female
8,1.344881,1.3135328,"('unaffectionate', 'affectionate')",0.2768717,0.14771047,0.6084768,0.69070435,0.88727957,1.1338954,0.7793773,0.8214607,-0.0420834
64,-1.3223071,-1.3590579,"('shy', 'confident')",0.6078366,0.5185658,-0.7297258,-0.8002939,-6.6975183,-6.87316,-2.0354285,-2.1284864,0.0930579
80,-1.3181517,-1.3289629,"('dominated', 'dominating')",-0.2317144,-0.15283287,-1.2325007,-1.2692138,-1.3735785,-1.427489,-1.0389863,-1.0446246,0.0056383
78,1.2737331,0.9959962,"('nonresilient', 'resilient')",0.24255519,0.17438518,-0.5250671,-0.52417636,0.58194196,0.37299606,0.3932908,0.2548003,0.1384905
68,-1.2699957,-1.42581,"('dependent', 'independent')",-0.60828686,-0.6141421,-0.8121221,-0.9123176,-0.6362992,-0.82871747,-0.8316759,-0.9452468,0.1135709
53,1.2594279,1.0620878,"('uncreative', 'creative')",0.001268601,0.0055620894,-0.5237055,-0.4516514,0.827081,0.69389087,0.391018,0.3274723,0.0635457
70,-1.2246647,-1.2953852,"('lethargic', 'energetic')",-1.132519,-0.65486956,-2.7425518,-2.5376685,0.4590814,0.45451343,-1.1601634,-1.0083524,-0.151811
20,1.2126267,1.1684128,"('rough', 'thoughtful')",1.2051154,1.2722478,0.23729934,0.29580775,1.464355,1.4271985,1.0298492,1.0409167,-0.0110675
57,-1.1727585,-1.2873422,"('unimaginative', 'imaginative')",-0.767671,-0.63013345,-2.8540292,-2.6254516,-2.3745804,-2.8033571,-1.7922597,-1.8365711,0.0443114
22,-1.1660573,-1.1667157,"('untrustworthy', 'trustworthy')",-0.52171516,-0.20780987,-1.6384376,-1.466489,-1.1410277,-1.0870824,-1.1168094,-0.9820242,-0.1347852
33,1.094338,0.9867326,"('wrong', 'right')",0.57644284,0.3543634,1.6214457,1.5315728,-0.33362353,-0.4594115,0.7396507,0.6033143,0.1363364
3,-1.0318073,-1.0702955,"('repellent', 'pleasant')",-1.0074083,-0.9668161,-1.5593848,-1.5192447,0.1462754,0.015065899,-0.8630812,-0.8853226,0.0222414
24,-1.018637,-0.94394636,"('dishonest', 'honest')",-2.0994942,-1.7884336,-2.001668,-1.9015142,0.3776158,0.5543933,-1.1855458,-1.0198752,-0.1656706
17,-1.0066059,-0.88687783,"('nasty', 'nice')",-0.20134631,-0.15707639,-0.25773245,-0.21422121,-0.41352156,-0.4298771,-0.4698015,-0.4220132,-0.0477883
46,-1.0043037,-1.1889665,"('uncompetitive', 'competitive')",-0.96087265,-0.6416359,-3.6619766,-3.5250635,-0.69084996,-1.0156096,-1.5795007,-1.592819,0.0133183
84,0.970763,0.91981304,"('inferior', 'superior')",0.5477788,0.57464933,-0.13366883,-0.09829174,1.1993766,1.1360518,0.6460624,0.6330556,0.0130068
81,-0.9360938,-0.9335687,"('submissive', 'aggressive')",-0.5627406,-0.50045574,-2.145965,-2.124309,-1.0150784,-1.0706307,-1.1649694,-1.157241,-0.0077284
30,-0.9278657,-0.8445403,"('intolerant', 'tolerant')",-2.01168,-1.6391901,-2.6527858,-2.5482693,0.8530935,0.86264616,-1.1848094,-1.0423384,-0.142471
48,-0.91507,-0.9503996,"('unintelligent', 'intelligent')",-1.3603724,-1.2932328,-2.367084,-2.2774515,0.2792123,0.31056347,-1.0908285,-1.0526301,-0.0381984
58,0.911754,0.6916783,"('undiscriminating', 'discriminating')",0.03627982,0.22904375,-1.1361724,-0.9765196,-0.053726554,-0.26791295,-0.0604663,-0.0809276,0.0204613
75,-0.87651217,-0.7860166,"('meek', 'impulsive')",0.3115388,0.36476487,1.3315717,1.4796953,-0.24471124,-0.10484479,0.1304718,0.2383997,-0.1079279
44,-0.85967135,-0.7202585,"('prejudiced', 'unprejudiced')",0.7535798,0.60596895,0.9390173,0.89054453,-1.2841917,-1.173028,-0.1128165,-0.0991932,-0.0136233
21,-0.8563309,-0.94659185,"('immoral', 'moral')",-0.5499606,-0.34241277,-2.6224036,-2.607438,-0.9733059,-1.1479425,-1.2505002,-1.2610962,0.010596
51,-0.8440727,-0.9455227,"('uneducated', 'educated')",0.22685196,0.43993446,-1.5143979,-1.5103532,0.15256558,-0.005315885,-0.4947632,-0.5053144,0.0105512
54,0.8305465,0.7345011,"('incapable', 'capable')",0.47965574,0.18200573,0.38914308,0.25005957,1.2522172,1.3112948,0.7378906,0.6194654,0.1184252
62,-0.8181708,-0.8491226,"('incompetent', 'brilliant')",-0.8006206,-0.43886203,-2.4012618,-2.1067863,-0.2155404,-0.040575705,-1.0588983,-0.8588367,-0.2000616
82,-0.7909854,-0.7838435,"('poor', 'rich')",-0.71544874,-0.2239575,-1.3393574,-1.0395207,5.836428,6.041934,0.7476591,0.9986531,-0.250994
63,-0.77810985,-0.96819633,"('unperceptive', 'insightful')",-0.9412755,-0.63625604,-2.042344,-1.7982764,0.59897155,0.51801777,-0.7906895,-0.7211778,-0.0695117
5,0.75072813,0.84599376,"('distant', 'outgoing')",-0.016518144,-0.04764937,1.113468,1.2227743,-0.26502115,-0.029556882,0.3956642,0.4978904,-0.1022262
4,-0.7408507,-0.89445186,"('disliked', 'liked')",-0.3193808,-0.15616602,0.2759149,0.34333807,-6.340484,-6.7187138,-1.7812002,-1.8564984,0.0752982
59,-0.718457,-0.704772,"('foolish', 'wise')",-0.3957953,-0.4153611,0.9505588,0.96188295,0.4967666,0.46076566,0.0832683,0.0756289,0.0076394
0,-0.69917804,-0.9574216,"('unsociable', 'sociable')",-0.5620106,-0.59103465,-2.613168,-2.6411757,-0.74227303,-0.8107843,-1.1541574,-1.2501041,0.0959467
67,-0.6729787,-0.66954947,"('doubtful', 'determined')",0.62722665,0.5874844,0.09840253,0.045342296,-0.5759995,-0.46768278,-0.1308373,-0.1261014,-0.0047359
29,-0.67255706,-0.7087678,"('unfair', 'fair')",0.58651346,0.6318776,0.22363208,0.24894565,-0.55091226,-0.5185368,-0.1033309,-0.0866203,-0.0167106
72,0.6639728,0.6120232,"('unambitious', 'ambitious')",0.26911673,0.31598103,-0.44389752,-0.3627394,-0.96355903,-0.65070564,-0.1185918,-0.0213602,-0.0972316
10,-0.662116,-0.7779671,"('unsympathetic', 'sympathetic')",-2.2448869,-1.820863,-3.6076467,-3.4393678,-0.32164454,-0.41942638,-1.7090735,-1.6144061,-0.0946674
40,0.64700526,0.5921773,"('stingy', 'generous')",0.6693702,0.77945995,0.15277791,0.27972174,-1.3381832,-1.4848695,0.0327426,0.0416224,-0.0088798
7,-0.63762724,-0.75882584,"('insensitive', 'sensitive')",-1.0834162,-1.0207515,-2.8620386,-2.7849956,0.40637985,0.32831708,-1.0441756,-1.0590639,0.0148883
6,0.6295067,0.7107395,"('distant', 'open')",-0.052291412,-0.043291174,1.1782588,1.3015449,0.48680454,0.6243612,0.5605696,0.6483386,-0.087769
74,0.5954165,0.40863967,"('undedicated', 'dedicated')",0.19631842,0.37451464,-0.85453033,-0.71089655,0.11934544,0.010554621,0.0141375,0.0207031,-0.0065656
36,0.5837978,0.4818579,"('hostile', 'amicable')",-0.39649245,-0.80780935,1.784396,1.6857921,0.4646166,0.35288614,0.6090795,0.4281817,0.1808978
31,0.56416404,0.63506085,"('evil', 'good')",-0.23386316,-0.089683875,1.7048376,1.8311821,-0.9532209,-0.90099,0.2704794,0.3688923,-0.0984129
86,-0.5484275,-0.741013,"('uninfluential', 'influential')",-1.197801,-1.0960317,-2.8038504,-2.7600455,-0.5928347,-0.6918258,-1.2857285,-1.322229,0.0365005
55,-0.540529,-0.77918756,"('incompetent', 'clever')",-0.17026375,0.020748155,-2.6924167,-2.633457,0.08402781,-0.080251224,-0.8297954,-0.8680369,0.0382415
43,-0.5337417,-0.70333254,"('irresponsible', 'responsible')",-0.4306447,-0.16422081,-2.2596343,-2.1761742,0.43322822,0.4741359,-0.6976981,-0.6423979,-0.0553002
50,-0.5160943,-0.6843958,"('clumsy', 'skillful')",0.7373051,0.803276,0.7377398,0.6504164,0.35146856,0.19882181,0.3276048,0.2420296,0.0855752
14,-0.49944648,-0.57945937,"('antisocial', 'social')",0.06233959,0.29811022,-2.5118475,-2.4655871,-0.76928145,-0.841103,-0.9295589,-0.8970098,-0.0325491
27,-0.4858493,-0.59532696,"('hardhearted', 'softhearted')",-0.30705413,-0.37283537,-0.43745267,-0.5348069,1.4236537,1.2842907,0.0483244,-0.0546696,0.102994
19,-0.46448526,-0.43268913,"('inhospitable', 'hospitable')",-0.6942209,-0.6023028,-0.08977705,0.06754947,0.05242306,0.047187172,-0.299015,-0.2300638,-0.0689512
87,-0.45284966,-0.5639025,"('unsuccessful', 'successful')",0.77848786,0.49492848,-0.6675853,-0.82169235,0.6839112,0.40653753,0.085491,-0.1210322,0.2065232
39,0.43730736,0.33697194,"('exploitative', 'cooperative')",0.8972724,0.73253137,-0.22461876,-0.3013891,0.24080096,0.26083496,0.3376905,0.2572373,0.0804532
49,-0.43175817,-0.50307727,"('unable', 'able')",-0.40370718,-0.35640672,-1.2587538,-1.2247883,-0.31859466,-0.29679197,-0.6032035,-0.5952661,-0.0079374
12,0.4183872,0.2858558,"('unsupportive', 'supportive')",-0.6096599,-0.4508459,-1.5141884,-1.4091381,-1.736097,-1.8223133,-0.8603895,-0.8491104,-0.0112791
18,-0.3965544,-0.569937,"('disagreeable', 'welcoming')",-0.042670958,-0.23436822,-0.28608257,-0.33094257,-0.43196285,-0.4300977,-0.2893177,-0.3913364,0.1020187
15,-0.37941346,-0.32031626,"('boring', 'funny')",-0.13044877,-0.17469852,-0.3314918,-0.33958158,0.26014018,0.32267874,-0.1453035,-0.1279794,-0.0173241
52,-0.36732173,-0.35907447,"('irrational', 'rational')",0.94250983,0.5285015,1.1154494,1.0797981,0.42834973,0.3275806,0.5297468,0.3942014,0.1355454
32,0.36404583,0.31888437,"('unkind', 'kind')",-0.8232088,-0.57117885,-1.3203307,-1.4353654,0.61249566,0.72211576,-0.2917495,-0.2413861,-0.0503634
37,-0.36128783,-0.32487392,"('fake', 'genuine')",-0.31769544,-0.07762848,-0.49883258,-0.42061484,0.27007952,0.43989512,-0.2269341,-0.0958055,-0.1311286
60,-0.33135825,-0.46172458,"('inefficient', 'efficient')",-0.67053473,-0.53160334,-2.945902,-2.9326258,-0.44177237,-0.32263467,-1.0973918,-1.062147,-0.0352448
77,-0.3156408,-0.48284274,"('unmotivated', 'motivated')",-0.22981411,-0.42643592,-2.4725072,-2.463618,-1.2256647,-1.356201,-1.0609068,-1.1822745,0.1213677
88,-0.31180227,-0.46136382,"('low', 'eminent')",-1.7921976,-1.7027061,-0.9674519,-0.9443289,0.21975611,0.18511143,-0.7129239,-0.7308218,0.0178979
34,0.28820804,0.21281743,"('mean', 'honorable')",-0.70935816,-0.79393315,-0.41614795,-0.5013451,5.8145566,6.0031757,1.2443147,1.2301787,0.014136
56,0.2870229,0.34647846,"('impractical', 'practical')",0.11757357,0.51338524,-1.8997358,-1.7346979,-0.5994534,-0.48016474,-0.5236482,-0.3387497,-0.1848985
28,0.25586456,0.058481663,"('disloyal', 'loyal')",-1.5997771,-1.2497311,-1.5717965,-1.4720416,0.8264543,0.86965305,-0.5223137,-0.4484095,-0.0739042
66,-0.25061342,-0.27594393,"('inactive', 'active')",0.27791733,0.097703144,0.66272736,0.58349425,0.9468586,0.84834576,0.4092225,0.3133998,0.0958227
47,0.24879141,0.30197904,"('stupid', 'smart')",-0.5267543,-0.2685273,-0.03726527,-0.07896776,5.16666,5.4258285,1.212858,1.3450781,-0.1322201
42,-0.21847229,-0.29667518,"('unreliable', 'reliable')",0.4041425,0.8199282,-0.8216013,-0.5987631,-3.2864165,-3.4455779,-0.9805869,-0.880272,-0.1003149
23,-0.20111778,-0.29454744,"('insincere', 'sincere')",-1.699179,-1.5821738,-2.400556,-2.3921335,5.2413373,5.4764533,0.2351211,0.3018997,-0.0667786
73,0.1824944,0.3700279,"('helpless', 'self-reliant')",0.92228925,1.2106363,1.3180203,1.4503801,-3.0298634,-3.0878212,-0.1517649,-0.0141943,-0.1375706
2,0.18178779,0.092517816,"('unlikable', 'likable')",1.237938,1.2856493,0.8537116,0.8876331,0.493064,0.59660554,0.6916254,0.7156014,-0.023976
38,0.16579396,0.06443538,"('untruthful', 'truthful')",-1.1267962,-0.96888864,-0.53854746,-0.45685726,-0.204377,-0.04392869,-0.4259817,-0.3513098,-0.0746719
35,0.11860059,0.15669918,"('corrupt', 'incorrupt')",0.4777822,0.41595492,3.6110997,3.5522878,0.19843867,0.30695558,1.1014802,1.1079743,-0.0064941
16,0.09293994,-0.16957057,"('unpopular', 'popular')",0.43677288,0.2900469,1.0746932,0.96019465,0.63518924,0.349574,0.5598988,0.3575612,0.2023376
41,-0.0404894,-0.22258222,"('unforgiving', 'forgiving')",-0.19876239,-0.038314525,-0.9678959,-0.87193274,-0.27535987,-0.33110958,-0.3706269,-0.3659847,-0.0046422
61,-0.02110706,0.00037522614,"('illogical', 'logical')",-0.028923184,0.0033454923,-0.9523113,-0.8191233,0.26432636,0.14593102,-0.1845038,-0.1673679,-0.0171359
79,0.011017475,0.017917491,"('wavering', 'unwavering')",0.504519,0.34375665,1.5872333,1.6055367,0.15678053,0.26030248,0.5648876,0.5568783,0.0080093
83,-0.0036638826,0.0030715242,"('powerless', 'powerful')",0.19036828,0.38160837,-1.2137576,-1.2120351,-1.1708337,-1.0089996,-0.5494717,-0.4590887,-0.090383
