,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,male-female
67,0.59181315,0.69041246,"('doubtful', 'determined')",-0.35452983,-0.32125816,-0.29257464,-0.22548994,-0.33359915,-0.1687673,0.6899666,1.0585661,-0.6636501,-0.48106092,-0.060429,0.092067,-0.152496
82,-0.58218527,-0.719598,"('poor', 'rich')",0.9928216,1.0116286,0.78526956,0.7659957,0.45083788,0.37962162,0.42720836,0.3391502,6.3459134,6.3630815,1.4033109,1.3566465,0.0466644
49,-0.56998676,-0.6569766,"('unable', 'able')",-0.25506663,-0.32103294,-0.68344605,-0.61694473,-0.61405367,-0.64585,-0.8653118,-0.9815324,-0.5749371,-0.6330999,-0.5938003,-0.6425727,0.0487724
71,0.56958187,0.6884751,"('diffident', 'self-confident')",2.4210646,2.2674441,0.40855378,0.13399553,1.0099242,1.1046522,-0.8447527,-0.8961666,0.41898933,0.33735847,0.6638935,0.6059598,0.0579337
13,0.56610113,0.7200336,"('impolite', 'polite')",1.893672,1.8991752,0.20446283,0.20821755,3.6554508,3.493814,0.5632687,0.5009379,0.0063249357,0.12788504,1.1482134,1.1583439,-0.0101305
77,-0.53708225,-0.7259138,"('unmotivated', 'motivated')",-0.42538613,-0.57984346,-0.7210874,-0.82681686,0.72692233,0.5352174,0.027263511,-0.23777965,-1.0740664,-1.1132613,-0.3339061,-0.4913996,0.1574935
18,0.5226267,0.70751494,"('disagreeable', 'welcoming')",0.16067258,0.130762,0.89964604,0.9029488,-0.002283059,0.049615547,-1.1244937,-0.91778606,-0.15169649,-0.09997653,0.0507453,0.1288464,-0.0781011
28,-0.5151414,-0.6238553,"('disloyal', 'loyal')",0.11216515,-0.045458958,0.24609439,0.0071850717,0.51025724,0.62756664,-1.2811038,-1.4659224,1.1111465,1.1572982,0.0305697,-0.0571978,0.0877675
0,-0.51499754,-0.5637816,"('unsociable', 'sociable')",2.0340793,1.7945926,0.6716883,0.5091035,4.485729,4.1491404,-0.28543243,-0.596862,-0.18414931,-0.010916259,1.0344863,0.8802128,0.1542735
52,-0.4990517,-0.34762624,"('irrational', 'rational')",-1.3279842,-1.2914287,-0.3903103,-0.3227045,-2.2020035,-2.0527492,-1.3928822,-1.0912472,-0.32116428,-0.34000507,-1.0222327,-0.9076267,-0.114606
58,-0.47809613,-0.71427923,"('undiscriminating', 'discriminating')",0.36949676,0.22874281,0.17899865,-0.17887145,0.96797645,0.9722432,-0.41513044,-0.5810314,0.19137722,0.19716117,0.1357704,-0.0126725,0.1484429
7,0.4647632,0.50111836,"('insensitive', 'sensitive')",1.1285818,1.094628,0.73450565,0.4888481,2.9179084,2.7681496,0.5511451,0.316764,0.9459435,1.0179768,1.1238079,1.0312475,0.0925604
72,-0.45653278,-0.34341526,"('unambitious', 'ambitious')",0.9161848,0.94116586,-0.86300224,-0.8113188,0.5461702,0.58153415,0.18327391,0.30945927,-1.2045047,-0.90073913,-0.1464018,-0.037219,-0.1091828
51,0.44355917,0.36128926,"('uneducated', 'educated')",0.58057463,0.64896643,1.1157875,1.1627225,1.580996,1.5604594,0.4741244,0.31762493,0.78749764,0.8207978,0.8304232,0.8119768,0.0184464
81,-0.4240681,-0.51143324,"('submissive', 'aggressive')",1.0157181,0.8390892,-0.41644818,-0.50391996,2.1217933,1.7739415,0.124933206,-0.25132918,-1.1551478,-0.94988334,0.2111301,0.0660775,0.1450526
12,0.41936505,0.4806297,"('unsupportive', 'supportive')",1.6499952,1.5886313,0.7065438,0.5765329,2.9374328,2.7984965,-0.04608315,-0.099035054,-1.4484034,-1.247718,0.7031418,0.6829228,0.020219
44,0.41856503,0.60879505,"('prejudiced', 'unprejudiced')",-0.97243726,-0.93910813,-0.13105717,0.15781057,-0.7027842,-0.58460003,0.005231794,0.40853226,-1.7402844,-1.6073421,-0.520461,-0.3259854,-0.1944756
41,-0.40953872,-0.26129007,"('unforgiving', 'forgiving')",0.2097916,0.13776049,0.19977398,0.14554521,2.3306365,2.3405056,-1.1970046,-0.9815918,-0.2605915,-0.14431399,0.1455112,0.2061026,-0.0605914
37,0.39653176,0.15398069,"('fake', 'genuine')",0.06981309,0.1490168,-0.029369153,-0.0808406,1.7516003,1.7262083,-0.11546467,-0.10633901,0.5697639,0.57816,0.4404792,0.4033644,0.0371148
66,0.37410688,0.18341659,"('inactive', 'active')",0.13876262,0.12137695,1.1068871,0.97698474,-0.9398052,-1.0594376,0.31813878,0.25671613,1.2886295,1.1557868,0.38112,0.2724739,0.1086461
88,-0.36883014,-0.2856791,"('low', 'eminent')",0.116842605,0.18018743,-0.57510406,-0.46697417,-0.96016014,-0.9576044,-1.1751872,-1.2332222,0.7159675,0.7815741,-0.3744119,-0.3302864,-0.0441255
83,-0.355557,-0.23338108,"('powerless', 'powerful')",1.0988045,1.0584124,-0.14188968,-0.049859054,0.24606076,0.2751029,-0.58546007,-0.48406404,-0.9885858,-0.8705838,-0.1211046,-0.0507288,-0.0703758
24,0.34948432,0.27591667,"('dishonest', 'honest')",0.48184484,0.46454722,-0.44128352,-0.58924574,2.1447632,2.261575,-0.22137669,-0.30412403,0.85772383,1.0549794,0.528526,0.5272748,0.0012512
33,0.3434495,0.3634749,"('wrong', 'right')",0.04947573,0.1361363,0.23440641,0.22801934,-0.46722656,-0.3221913,-0.41575766,-0.10830715,-0.8087765,-0.7464872,-0.1774048,-0.0748925,-0.1025123
60,0.31957757,0.25536633,"('inefficient', 'efficient')",1.9370849,1.7891618,0.31605265,0.13541031,4.22655,3.913043,1.0623789,0.62639457,-0.03562959,0.24283649,1.3043357,1.1603688,0.1439669
35,0.31335238,0.40505973,"('corrupt', 'incorrupt')",-1.5188075,-1.2226757,0.055818126,0.26919952,-2.745932,-2.3439503,-1.9509213,-1.2638865,-0.44205257,-0.5479047,-1.0480905,-0.7840263,-0.2640642
70,0.30527052,0.11371702,"('lethargic', 'energetic')",-0.013330999,-0.09348694,-0.48470402,-0.67598706,1.8199431,1.6639469,0.6281366,0.2972372,1.1059532,1.2091179,0.5602114,0.4190908,0.1411206
68,-0.2771642,-0.21121007,"('dependent', 'independent')",-0.82394946,-0.7886112,-0.06818928,-0.0803038,-0.29395822,-0.31764758,-0.6087432,-0.74875784,-0.31042656,-0.44220883,-0.3970718,-0.4314566,0.0343848
23,-0.25046724,-0.2515497,"('insincere', 'sincere')",0.98851144,0.9516903,-0.32458797,-0.5208363,2.6496544,2.6215749,0.5355028,0.3258409,5.782308,5.9675946,1.5634869,1.5157191,0.0477678
59,0.21276358,0.45463943,"('foolish', 'wise')",-0.18307862,-0.15512587,0.40639865,0.4762995,-1.896115,-1.6437275,-0.48845193,-0.041357156,0.09161268,0.18879613,-0.3094784,-0.1200792,-0.1893992
29,-0.20392695,-0.26107755,"('unfair', 'fair')",0.18502991,0.18282083,0.12335868,0.035709523,-0.590394,-0.45912454,-0.030705698,-0.03568171,-0.5534272,-0.62060773,-0.1783442,-0.1929935,0.0146493
14,0.20192564,0.28359535,"('antisocial', 'social')",3.4005854,3.2899618,1.3318565,1.2687697,3.9876409,3.7670841,0.70195955,0.51041585,-0.9944345,-0.81080633,1.4382556,1.3848368,0.0534188
65,-0.19972932,-0.21158299,"('insecure', 'secure')",0.68687105,0.58085424,0.24026674,0.06491945,1.9349146,1.8603358,0.4856664,0.16190496,-0.3483943,-0.17343993,0.4665991,0.3804986,0.0861005
3,-0.19913335,-0.33199283,"('repellent', 'pleasant')",0.39536977,0.26161346,-0.25255704,-0.2511524,1.6908336,1.4082885,0.9588127,0.517965,0.2530644,0.17511538,0.4743983,0.2966395,0.1777588
56,0.19712907,0.17247471,"('impractical', 'practical')",1.5432798,1.5408309,-0.35645884,-0.39752558,3.4059503,3.3060973,0.94789165,0.6378572,-0.23562887,-0.01881669,0.9170272,0.8734863,0.0435409
15,-0.19703223,-0.121171825,"('boring', 'funny')",-0.94183034,-0.8748346,-0.33966383,-0.21378165,-1.8988929,-1.785133,-1.0508268,-0.7961092,-0.0034733415,0.24348111,-0.73862,-0.5912582,-0.1473618
74,-0.17960455,-0.34550026,"('undedicated', 'dedicated')",-0.14297117,-0.20544934,0.5337779,0.3929884,0.8974872,0.96961415,-0.7330733,-0.99542016,0.13565326,0.23418261,0.0852116,0.0084026,0.076809
61,-0.16555928,-0.15664499,"('illogical', 'logical')",1.1953732,1.1193788,1.0416678,0.96578246,2.079204,1.9331887,-0.37948093,-0.37174013,0.56218046,0.57179683,0.7222309,0.6769602,0.0452707
21,0.1646918,0.1837958,"('immoral', 'moral')",0.9684818,0.9428275,-0.16605775,-0.1983395,2.356395,2.3816128,0.44547135,0.1723098,-0.91535217,-0.65496296,0.475605,0.4712072,0.0043978
4,0.16450627,0.18442915,"('disliked', 'liked')",-0.17838424,-0.28020692,0.51809686,0.57783103,-1.2834594,-1.2216343,-0.6587236,-0.43586472,-6.0171366,-5.985153,-1.2425168,-1.1934331,-0.0490837
17,0.15030457,0.13754968,"('nasty', 'nice')",-0.14381398,-0.09723449,-0.11894642,-0.12805174,0.42426527,0.49556172,-0.5014876,-0.29692498,-0.91286653,-0.8449021,-0.1837575,-0.1223336,-0.0614239
63,-0.14860584,-0.10522092,"('unperceptive', 'insightful')",1.4439858,1.3367668,1.5913703,1.3298997,1.9742726,1.7679079,0.9850879,0.7838848,1.7214892,1.677733,1.2612667,1.1318285,0.1294382
78,-0.13848017,-0.29716098,"('nonresilient', 'resilient')",0.9879215,0.89625955,0.61467063,0.50101143,1.4516225,1.2770028,-0.14761668,-0.4720631,1.1290054,0.89483863,0.6495205,0.4666481,0.1828724
32,-0.13058642,0.07647319,"('unkind', 'kind')",1.5445669,1.4886664,0.602241,0.50039077,2.6374602,2.653291,0.659487,0.48951596,1.2944256,1.4145651,1.1012657,1.1038171,-0.0025514
38,-0.09356038,-0.03363482,"('untruthful', 'truthful')",-0.3213598,-0.29277956,0.05013143,-0.009342153,1.4974694,1.5123549,-1.0127751,-0.89829075,0.34658083,0.3601201,0.0777477,0.1064046,-0.0286569
10,-0.08485407,-0.33937234,"('unsympathetic', 'sympathetic')",1.1015786,0.9260155,-0.77361983,-1.0950865,4.006326,3.744407,-0.04020503,-0.73917884,0.2620129,0.34879923,0.7452065,0.474264,0.2709425
54,-0.083846,0.023194991,"('incapable', 'capable')",0.76032484,0.7599993,0.460213,0.41002166,0.5139079,0.51738983,-1.1432514,-1.0337391,0.87245685,0.89475554,0.2299675,0.261937,-0.0319695
69,-0.069824055,-0.008343163,"('lazy', 'industrious')",-0.67275864,-0.6086856,0.83402896,0.89171433,-2.3800468,-2.2965047,-0.69276154,-0.2905507,-0.76359534,-0.8276274,-0.6241595,-0.5233329,-0.1008266
45,0.06919637,-0.3756984,"('incompetent', 'competent')",0.6447251,0.2995903,0.5550826,0.12780651,2.4418736,2.192329,-0.051963862,-0.43993038,-0.5272372,-0.5042514,0.5219461,0.2166409,0.3053052
43,-0.06803841,0.028852886,"('irresponsible', 'responsible')",1.4814668,1.3516341,-0.0882325,-0.22945377,2.9033856,2.8512943,0.076601535,-0.14364433,1.039803,1.2928807,0.890831,0.8585939,0.0322371
9,-0.06359489,0.025435966,"('unaffectionate', 'caring')",1.0068868,0.92673427,-0.10225061,-0.34629917,1.655764,1.661965,-1.8048447,-1.7973285,1.3846134,1.3991631,0.3460956,0.3116118,0.0344838
22,0.059975244,0.00741563,"('untrustworthy', 'trustworthy')",0.35403767,0.27150568,0.85581994,0.8105742,1.1899469,1.295668,0.48146912,0.45227084,-1.0944176,-0.98335785,0.3078052,0.3090127,-0.0012075
75,-0.059359614,-0.059746277,"('meek', 'impulsive')",-2.416383,-2.3645964,-0.08703512,0.015052378,-2.6760333,-2.6333892,-0.41325223,0.0019361451,-0.6865353,-0.71572053,-1.0564331,-0.9594107,-0.0970224
79,0.0564494,-0.08070505,"('wavering', 'unwavering')",-1.0163084,-0.94071114,0.23998997,0.13289228,-2.8996716,-2.6321216,-1.3092268,-1.1654826,0.07677639,-0.15290393,-0.8086651,-0.8065054,-0.0021597
30,-0.054890975,0.12705362,"('intolerant', 'tolerant')",2.5076592,2.4893355,0.3121552,0.3050468,3.0301666,2.8732493,-0.07987978,-0.012841141,0.85683924,1.1284083,1.0953416,1.1517088,-0.0563672
11,-0.0482399,-0.085786745,"('unhelpful', 'helpful')",0.03419123,-0.055413317,0.12274139,-0.0131261125,1.9822547,1.9312204,-0.17073046,-0.28494412,2.1558867,2.237345,0.6793506,0.6215492,0.0578014
85,0.03474621,0.3422156,"('insignificant', 'prestigious')",0.2968785,0.40078488,0.4311631,0.5585512,-2.5880978,-2.3078403,-1.4186766,-0.9099464,0.905153,0.901967,-0.3898056,-0.1690447,-0.2207609
40,0.032410003,0.050265037,"('stingy', 'generous')",0.48531088,0.3792251,-0.12317802,-0.33735046,0.6084564,0.5562034,-0.5053552,-0.42481354,-1.436783,-1.4232398,-0.1565231,-0.1999517,0.0434286
55,-0.00835398,-0.28710207,"('incompetent', 'clever')",0.8002613,0.67022467,-0.0020167418,-0.15747404,2.3695314,2.1306605,0.47462264,-0.0007835701,-0.32163453,-0.0300451,0.5520684,0.3875801,0.1644883
