,ppg_male,ppg_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,male-female
26,-0.7528184,-0.6438713,"('hardhearted', 'benevolent')",1.4857826,1.4103694,1.5406007,1.6136931,0.7578549,0.7933971,-0.0355422
14,0.7433003,0.1719707,"('antisocial', 'social')",1.7416035,1.4031807,-0.10294919,-0.5327678,0.7939849,0.3474612,0.4465237
51,-0.7198991,-0.7961272,"('uneducated', 'educated')",0.6218463,0.49036995,0.8733561,0.7308663,0.2584344,0.141703,0.1167314
27,-0.69345737,-0.2999124,"('hardhearted', 'softhearted')",-0.30828786,-0.08701752,0.66461194,1.2078886,-0.1123778,0.2736529,-0.3860307
42,0.6661962,0.66978765,"('unreliable', 'reliable')",-0.04096794,-0.044867307,-2.8856869,-2.9860137,-0.7534862,-0.7870311,0.0335449
64,0.628457,0.8130173,"('shy', 'confident')",0.07522015,0.25879967,-6.265365,-6.4175634,-1.853896,-1.7819155,-0.0719805
35,-0.5913303,-0.27477518,"('corrupt', 'incorrupt')",-0.9368155,-0.76870626,-0.47263923,-0.31839693,-0.6669284,-0.4539595,-0.2129689
82,-0.5693544,-0.8060446,"('poor', 'rich')",0.36644948,0.08649729,6.216868,6.026393,2.0046542,1.7689486,0.2357056
61,0.56244934,0.54292625,"('illogical', 'logical')",-0.72444534,-0.9019037,0.18575156,0.1981901,0.0079185,-0.0535958,0.0615143
19,-0.53421986,-0.21570343,"('inhospitable', 'hospitable')",-1.2248591,-0.9407155,-0.3828703,-0.050845534,-0.7139831,-0.4024215,-0.3115616
0,-0.5307488,-0.8274419,"('unsociable', 'sociable')",-0.28512934,-0.49012616,-0.28321576,-0.4866952,-0.3663646,-0.6014211,0.2350565
49,-0.5241825,-0.66957635,"('unable', 'able')",0.053207524,-0.009606518,-0.031335786,-0.14321984,-0.1674369,-0.2741342,0.1066973
28,-0.5086063,-0.6022212,"('disloyal', 'loyal')",0.324334,0.20066294,1.4053731,1.1513733,0.4070336,0.2499383,0.1570953
40,-0.50316757,0.043686252,"('stingy', 'generous')",-0.67047846,-0.27621403,-1.9655794,-1.3782544,-1.0464085,-0.5369274,-0.5094811
34,-0.4943407,-0.50359315,"('mean', 'honorable')",0.38045135,0.30211625,6.183704,6.2867546,2.0232716,2.0284259,-0.0051543
54,-0.44349483,-0.39397773,"('incapable', 'capable')",-0.23886102,-0.17478827,1.1214433,1.0605302,0.1463625,0.1639214,-0.0175589
69,0.43519843,0.82559985,"('lazy', 'industrious')",0.9419976,1.3547834,-0.7399289,-0.49395826,0.2124224,0.5621417,-0.3497193
74,0.42067656,0.43932083,"('undedicated', 'dedicated')",0.5025399,0.5438893,0.37540337,0.28626427,0.4328733,0.4231581,0.0097152
75,0.41534215,0.5089545,"('meek', 'impulsive')",-0.39259836,-0.4621963,-0.2992952,-0.3571677,-0.0921838,-0.1034698,0.011286
44,0.4080541,0.13546649,"('prejudiced', 'unprejudiced')",-0.3283001,-0.41640332,-1.2288605,-1.3766177,-0.3830355,-0.5525182,0.1694827
76,0.40225905,-0.060434394,"('anxious', 'daring')",0.48460123,0.22272468,0.5644357,0.21192439,0.4837653,0.1247382,0.3590271
16,-0.393152,-0.5556291,"('unpopular', 'popular')",-0.59256804,-0.7797714,0.6166988,0.34075212,-0.1230071,-0.3315494,0.2085423
38,-0.38966706,-0.24581729,"('untruthful', 'truthful')",-0.45723915,-0.4622786,0.11972062,0.1894328,-0.2423952,-0.1728877,-0.0695075
62,0.38663873,0.38114312,"('incompetent', 'brilliant')",0.30208713,0.46730554,0.023955181,0.094648734,0.2375603,0.3143658,-0.0768055
83,-0.38399336,-0.36927757,"('powerless', 'powerful')",-0.034922443,-0.101243064,-1.2040994,-1.1442378,-0.5410051,-0.5382528,-0.0027523
17,-0.38102013,-0.47259858,"('nasty', 'nice')",-0.4127887,-0.4512595,-0.34805,-0.5642937,-0.3806196,-0.4960506,0.115431
84,0.37113088,0.49367613,"('inferior', 'superior')",-0.104664564,-0.1119432,0.72718674,0.92555225,0.3312177,0.4357617,-0.104544
72,-0.35047013,-0.24452403,"('unambitious', 'ambitious')",-0.2907238,-0.26627898,-1.3598313,-1.0990549,-0.6670084,-0.5366193,-0.1303891
33,0.29875112,0.7338425,"('wrong', 'right')",-0.15248264,0.014730566,-0.8462809,-0.66848284,-0.2333375,0.0266967,-0.2600342
52,-0.29681396,0.15344891,"('irrational', 'rational')",-1.3544767,-1.1062732,-0.4017102,-0.24013925,-0.6843336,-0.3976545,-0.2866791
21,0.27038628,-0.18604618,"('immoral', 'moral')",0.8127905,0.4748181,-0.3004124,-0.60533506,0.2609215,-0.105521,0.3664425
77,0.26114088,0.24962312,"('unmotivated', 'motivated')",-0.0072985217,0.019506045,-1.1631364,-1.0894427,-0.303098,-0.2734379,-0.0296601
45,-0.24189442,-0.34919494,"('incompetent', 'competent')",0.11751506,-0.014041917,-0.27833098,-0.3164949,-0.1342368,-0.2265773,0.0923405
37,0.2281237,0.4944075,"('fake', 'genuine')",0.16719154,0.4569658,0.105009675,0.40615824,0.166775,0.4525105,-0.2857355
46,-0.22645237,-0.4861973,"('uncompetitive', 'competitive')",0.60805035,0.42558157,-0.2930794,-0.49543452,0.0295062,-0.1853501,0.2148563
15,0.22350512,0.10465412,"('boring', 'funny')",0.046123732,-0.1703871,0.72902644,0.45458508,0.3328851,0.1296174,0.2032677
71,-0.18757156,0.106706396,"('diffident', 'self-confident')",0.06605898,0.16582629,0.21352673,0.34776515,0.0306714,0.2067659,-0.1760945
58,-0.18482369,-0.30218178,"('undiscriminating', 'discriminating')",0.54484075,0.3723238,0.30458498,0.19016872,0.221534,0.0867703,0.1347637
24,-0.17789134,0.0243011,"('dishonest', 'honest')",-0.38393587,-0.20736921,0.4753253,0.6166844,-0.028834,0.1445388,-0.1733728
65,0.17213045,-0.3658164,"('insecure', 'secure')",-0.39950806,-0.7103906,-0.02072121,-0.2638195,-0.0826996,-0.4466755,0.3639759
13,0.16496964,0.037140533,"('impolite', 'polite')",0.44017583,0.40510327,0.14972292,-0.0020098537,0.2516228,0.1467446,0.1048782
3,0.15824237,-0.24719936,"('repellent', 'pleasant')",0.64661545,0.44157207,0.54910207,0.15892659,0.45132,0.1177664,0.3335536
12,-0.14134374,0.29305786,"('unsupportive', 'supportive')",-0.19717123,0.035006102,-2.0229616,-1.6800137,-0.7871589,-0.4506499,-0.336509
20,0.1312038,-0.08732546,"('rough', 'thoughtful')",0.397331,0.3040017,0.98843956,1.0791214,0.5056581,0.4319325,0.0737256
55,-0.12929428,-0.60998076,"('incompetent', 'clever')",0.014105941,-0.29959568,0.3350799,0.06971307,0.0732972,-0.2799545,0.3532517
32,0.12668216,0.050870944,"('unkind', 'kind')",0.28001493,0.17355068,1.1246736,0.99582124,0.5104569,0.4067476,0.1037093
7,0.122479305,-0.0380213,"('insensitive', 'sensitive')",0.4915182,0.28651318,0.7330398,0.8246618,0.4490124,0.3577179,0.0912945
47,0.11813553,0.053880565,"('stupid', 'smart')",0.4775114,0.48975524,5.0889044,5.403628,1.8948504,1.9824212,-0.0875708
59,-0.115368,0.2542642,"('foolish', 'wise')",-0.09820232,0.10681349,-0.2722789,0.1126834,-0.1619497,0.1579204,-0.3198701
85,-0.09289222,0.2314905,"('insignificant', 'prestigious')",-0.20180021,-0.22425628,0.55309945,0.5702623,0.0861357,0.1924988,-0.1063631
50,0.08402992,0.063473865,"('clumsy', 'skillful')",0.31708848,0.2650055,-0.03910727,0.22196454,0.1206704,0.1834813,-0.0628109
22,-0.083443806,-0.24984403,"('untrustworthy', 'trustworthy')",-1.1515169,-1.1482219,-1.0560092,-1.1110209,-0.7636566,-0.8363623,0.0727057
4,-0.083393976,0.10465426,"('disliked', 'liked')",-0.0364917,-0.0005068127,-5.8632913,-6.153036,-1.9943922,-2.0162962,0.021904
29,-0.051930524,0.13750578,"('unfair', 'fair')",-1.6094253,-1.5372121,-0.9328421,-0.7301418,-0.8647327,-0.7099494,-0.1547833
11,0.04847797,-0.2017316,"('unhelpful', 'helpful')",1.0983565,0.80191743,2.280102,2.194253,1.1423122,0.9314796,0.2108326
88,0.04173992,-0.31592247,"('low', 'eminent')",1.2697859,0.83542424,0.6995022,0.30315405,0.6703427,0.2742186,0.3961241
23,-0.03625812,-0.3845398,"('insincere', 'sincere')",-0.08848935,-0.21992779,5.8375335,5.7816205,1.9042621,1.7257175,0.1785446
43,0.0324644,0.04616268,"('irresponsible', 'responsible')",-0.13824615,-0.059771203,0.5536576,0.49597365,0.149292,0.1607884,-0.0114964
63,0.01695335,0.1131043,"('unperceptive', 'insightful')",-0.09287928,-0.10066316,0.6547942,0.89514023,0.1929561,0.3025271,-0.109571
70,0.009613955,-0.08496756,"('lethargic', 'energetic')",0.1078912,0.09677949,0.665859,0.6855214,0.2611214,0.2324444,0.028677
25,-0.0072019547,0.21188144,"('egoistic', 'altruistic')",0.40258718,0.38230494,1.1622758,1.3305192,0.5192204,0.6415685,-0.1223481
41,0.003932718,-0.0074307024,"('unforgiving', 'forgiving')",-0.7116814,-0.85124874,0.3817463,0.23114072,-0.1086675,-0.2091796,0.1005121
