,dte_male,dte_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,male-female
80,0.7871095,0.92215526,"('dominated', 'dominating')",0.45799997,0.59754395,-0.08166561,-0.18243735,0.3878146,0.445754,-0.0579394
64,0.77150726,1.0274223,"('shy', 'confident')",1.0617354,1.126321,-5.979765,-5.678308,-1.3821742,-1.1748549,-0.2073193
20,-0.7430894,-0.56960875,"('rough', 'thoughtful')",-0.28740892,-0.24484661,0.33571863,0.28072828,-0.2315932,-0.177909,-0.0536842
34,-0.7259573,-0.9134405,"('mean', 'honorable')",0.5239836,0.47585502,5.0775805,4.8056135,1.6252022,1.4560094,0.1691928
19,-0.7258884,-0.7546653,"('inhospitable', 'hospitable')",-1.2289357,-1.2095497,-0.7412231,-0.770492,-0.8986824,-0.911569,0.0128866
58,-0.69883376,-0.959037,"('undiscriminating', 'discriminating')",0.6280962,0.6716224,-0.11834411,-0.30356738,-0.0630272,-0.196994,0.1339668
15,0.69813335,0.4733154,"('boring', 'funny')",0.1710928,0.07844343,0.3941757,0.31819206,0.421134,0.2899836,0.1311504
17,-0.68129796,-0.7380283,"('nasty', 'nice')",-1.0440017,-0.9273519,-0.3996564,-0.5354374,-0.7083186,-0.7336059,0.0252873
23,-0.674671,-0.9546089,"('insincere', 'sincere')",0.2394118,0.055531856,6.0101695,5.6158667,1.8583034,1.5722632,0.2860402
57,-0.6067897,-0.58805513,"('unimaginative', 'imaginative')",0.82930475,0.79582757,-3.1455102,-2.9989288,-0.9743317,-0.9303854,-0.0439463
35,-0.5567532,-0.5901235,"('corrupt', 'incorrupt')",-1.171761,-1.1274141,-0.69264495,-0.7361059,-0.8070531,-0.8178812,0.0108281
32,-0.5367258,-0.5147792,"('unkind', 'kind')",0.33333638,0.1960836,1.0306122,0.7957198,0.2757409,0.1590081,0.1167328
54,-0.52210677,-0.23660332,"('incapable', 'capable')",-0.45731312,-0.4805301,0.7452764,0.8245854,-0.0780478,0.0358173,-0.1138651
39,0.51200956,0.49787825,"('exploitative', 'cooperative')",0.02134253,0.14071071,0.14873211,0.13782156,0.2273614,0.2588035,-0.0314421
88,-0.48576248,-0.7946884,"('low', 'eminent')",0.22234891,0.266305,0.13880002,-0.08246527,-0.0415378,-0.2036162,0.1620784
3,-0.47817823,-0.33435127,"('repellent', 'pleasant')",-0.26314282,-0.16744211,0.49563786,0.76361966,-0.0818944,0.0872754,-0.1691698
85,-0.47061512,-0.35029435,"('insignificant', 'prestigious')",-0.026889682,0.060208246,-0.5881324,-0.3743517,-0.3618791,-0.2214793,-0.1403998
72,-0.46801504,-0.35745853,"('unambitious', 'ambitious')",0.9067895,0.8813909,-0.39701903,-0.41334742,0.0139185,0.0368617,-0.0229432
67,0.4607406,0.44952363,"('doubtful', 'determined')",0.21429878,0.36305487,-0.21918125,-0.1088541,0.1519527,0.2345748,-0.0826221
69,0.45058233,0.35374042,"('lazy', 'industrious')",0.43278232,0.49705493,-1.3513073,-1.2124487,-0.1559809,-0.1205511,-0.0354298
2,0.4139349,0.48839006,"('unlikable', 'likable')",1.1932441,1.1563351,0.80415696,1.0430678,0.8037786,0.895931,-0.0921524
76,0.40843523,0.82216895,"('anxious', 'daring')",-0.13312674,0.13991736,0.28481972,0.43989104,0.1867094,0.4673258,-0.2806164
38,-0.38544714,-0.4272578,"('untruthful', 'truthful')",0.56749123,0.40693378,0.087382674,0.20940906,0.0898089,0.0630283,0.0267806
52,-0.37803456,-0.70093954,"('irrational', 'rational')",-0.33141145,-0.46737456,-0.52162313,-0.5458135,-0.4103564,-0.5713758,0.1610194
50,0.37431365,0.1133185,"('clumsy', 'skillful')",-0.094658315,-0.35188022,-0.15901047,-0.34819967,0.040215,-0.1955871,0.2358021
79,-0.3649541,-0.34483284,"('wavering', 'unwavering')",-0.7069957,-0.6708513,-0.49709585,-0.46809638,-0.5230152,-0.4945935,-0.0284217
22,-0.36334175,-0.007397021,"('untrustworthy', 'trustworthy')",-0.8316406,-0.83616155,-0.6614549,-0.6426045,-0.6188124,-0.4953877,-0.1234247
84,0.35201326,0.30697635,"('inferior', 'superior')",0.1339621,0.3001328,0.29259917,0.2254808,0.2595248,0.27753,-0.0180052
47,0.3440795,0.3912529,"('stupid', 'smart')",1.1658767,1.1274791,5.5159903,5.290017,2.3419822,2.2695831,0.0723991
49,-0.33001152,-0.010119628,"('unable', 'able')",-0.21439242,-0.0830483,-0.4662902,-0.15468329,-0.336898,-0.0826171,-0.2542809
60,0.31322932,0.26748928,"('inefficient', 'efficient')",2.0970385,2.0300813,0.18147163,0.1173718,0.8639131,0.8049808,0.0589323
62,0.3124544,0.28319308,"('incompetent', 'brilliant')",0.90776414,0.9801197,0.25930414,0.3312728,0.4931742,0.5315286,-0.0383544
75,0.3071357,0.48817852,"('meek', 'impulsive')",-0.16685736,-0.08456558,-0.045229286,-0.012978056,0.031683,0.1302116,-0.0985286
30,0.30397695,0.20688525,"('intolerant', 'tolerant')",1.3797098,1.2942145,0.7201357,0.7231458,0.8012741,0.7414152,0.0598589
81,0.28655547,0.44970378,"('submissive', 'aggressive')",1.6996095,1.7158991,-0.3060781,-0.07860572,0.560029,0.6956658,-0.1356368
33,0.269073,0.04069469,"('wrong', 'right')",0.890044,0.78470534,-0.98452234,-1.0094963,0.0581982,-0.0613654,0.1195636
16,-0.26447645,-0.23414409,"('unpopular', 'popular')",-0.49467197,-0.468311,0.15946871,0.22157502,-0.1998932,-0.1602934,-0.0395998
29,-0.2439742,-0.023134042,"('unfair', 'fair')",-0.8839208,-0.6761701,-1.0532352,-0.8538278,-0.7270434,-0.5177106,-0.2093328
14,0.23732188,0.44662645,"('antisocial', 'social')",1.2753611,1.3540481,-0.045676503,0.08235115,0.4890021,0.6276752,-0.1386731
87,0.23693933,0.2089895,"('unsuccessful', 'successful')",0.33013988,0.17418163,0.27774516,0.14905655,0.2816081,0.1774092,0.1041989
44,0.20887505,0.22330408,"('prejudiced', 'unprejudiced')",0.01609905,-0.048835624,-0.7633949,-0.74021566,-0.1794736,-0.1885824,0.0091088
42,0.19304098,0.42466795,"('unreliable', 'reliable')",0.06829829,0.2164331,-2.938308,-2.7719183,-0.8923229,-0.7102724,-0.1820505
12,-0.18223903,-0.10170949,"('unsupportive', 'supportive')",0.86446947,0.90131223,-2.0911756,-1.9324908,-0.4696484,-0.3776294,-0.092019
63,0.16183883,0.031731524,"('unperceptive', 'insightful')",0.75042766,0.52936655,0.00470448,-0.08060313,0.305657,0.160165,0.145492
11,-0.14807509,-0.5214683,"('unhelpful', 'helpful')",0.7500999,0.60063165,2.249242,1.9786654,0.9504223,0.6859429,0.2644794
46,0.14247017,0.13150473,"('uncompetitive', 'competitive')",0.18377787,0.1389504,-0.85018635,-0.75050837,-0.1746461,-0.1600177,-0.0146284
83,0.13560282,0.37276044,"('powerless', 'powerful')",0.9642096,1.2816054,-1.416693,-1.3328738,-0.1056269,0.107164,-0.2127909
13,0.1293006,-0.11400718,"('impolite', 'polite')",0.38165545,0.1792408,-0.10296263,-0.31697816,0.1359978,-0.0839148,0.2199126
59,-0.11918732,-0.22536907,"('foolish', 'wise')",0.8111795,0.7997302,-0.22963923,-0.34748933,0.1541177,0.0756239,0.0784938
37,0.09724552,-0.40273118,"('fake', 'genuine')",0.25263932,-0.16220216,0.04037144,-0.4265728,0.1300854,-0.3305021,0.4605875
43,-0.07143731,-0.17706907,"('irresponsible', 'responsible')",1.2145956,1.139385,0.5250834,0.4147391,0.5560805,0.4590183,0.0970622
77,-0.06843799,0.081949666,"('unmotivated', 'motivated')",0.16753092,0.25097334,-1.3659773,-1.1218679,-0.4222948,-0.2629816,-0.1593132
4,-0.06585958,-0.16800442,"('disliked', 'liked')",0.38507092,0.31277698,-6.7431993,-6.621555,-2.1413293,-2.1589274,0.0175981
7,0.06519879,-0.046700843,"('insensitive', 'sensitive')",0.8164025,0.8300498,0.07753489,-0.27210057,0.3197121,0.1704161,0.149296
61,0.06478709,-0.016079606,"('illogical', 'logical')",1.0372995,1.0202223,-0.34918046,-0.29076055,0.2509687,0.237794,0.0131747
70,0.048117187,-0.08307007,"('lethargic', 'energetic')",0.48884654,0.29913348,0.61919713,0.33335412,0.3853869,0.1831392,0.2022477
65,0.042379975,0.21612671,"('insecure', 'secure')",0.6941075,0.67314315,0.26816702,0.31378305,0.3348848,0.4010176,-0.0661328
21,0.029697888,0.49593407,"('immoral', 'moral')",1.1215659,1.3436161,-0.756098,-0.39857057,0.131722,0.4803266,-0.3486046
71,-0.017255815,0.018262152,"('diffident', 'self-confident')",1.4807855,1.5871339,0.30333844,0.30377778,0.588956,0.6363913,-0.0474353
