,merrill_male,merrill_female,tuple,lynch_male,lynch_female,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
53,1.598128,1.8295475,"('uncreative', 'creative')",0.30405304,0.18235165,1.1668295,1.2126148,0.3704963,0.37711328,1.6942573,1.3946879,1.0267529,0.999263,0.0274899
84,1.5457097,1.5392798,"('inferior', 'superior')",0.978282,0.9815784,1.2042757,1.3769424,0.88138807,0.9181852,0.80785227,0.876368,1.0835015,1.1384707,-0.0549692
36,1.5169078,1.4902633,"('hostile', 'amicable')",1.5839856,1.486209,-0.0849925,0.24431582,1.618171,1.7231053,1.0088569,0.7904168,1.1285858,1.146862,-0.0182762
61,1.5060024,1.6854036,"('illogical', 'logical')",0.5642296,0.70355916,0.4606563,0.52037364,-0.57605726,-0.40351656,0.24198326,0.2703846,0.4393628,0.5552409,-0.1158781
73,1.499202,1.5272864,"('helpless', 'self-reliant')",1.5349737,1.7330692,-0.16931298,-0.08953054,1.3357451,1.5247799,-3.5092022,-3.659777,0.1382812,0.2071656,-0.0688844
22,-1.4771292,-1.3548871,"('untrustworthy', 'trustworthy')",-1.2645705,-1.082405,-0.38433915,-0.4938332,-1.9506478,-1.8937962,-1.8025798,-1.6622895,-1.3758533,-1.2974422,-0.0784111
69,1.470493,1.3982316,"('lazy', 'industrious')",2.4831634,2.4716835,0.07889956,0.2260925,2.7160695,2.7625067,-0.36401677,-0.5559237,1.2769217,1.2605181,0.0164036
81,-1.4061183,-1.6164887,"('submissive', 'aggressive')",-1.4090327,-1.3508329,0.72545433,0.4658885,-1.2257084,-1.297782,-1.7112628,-1.3115834,-1.0053335,-1.0221597,0.0168262
6,1.3876312,1.6023906,"('distant', 'open')",1.4701697,1.4014611,0.58720785,0.922764,0.8039254,0.888034,1.1268514,0.92399657,1.0751572,1.1477293,-0.0725721
12,1.3814834,1.1504937,"('unsupportive', 'supportive')",1.4250932,1.2341249,1.2375684,1.0148315,-0.44256657,-0.51020634,-0.985088,-1.3060274,0.5232981,0.3166433,0.2066548
20,1.3783145,1.4680022,"('rough', 'thoughtful')",0.0009771734,0.09396364,0.96591896,1.0531037,-0.12720805,0.050924554,0.6487221,0.7410983,0.5733449,0.6814184,-0.1080735
52,1.3753917,1.2371991,"('irrational', 'rational')",0.4919957,0.32857233,-0.5464727,-0.4753539,-0.35731155,-0.41928774,0.5604692,0.16547489,0.3048145,0.1673209,0.1374936
79,1.3273288,1.5346862,"('wavering', 'unwavering')",1.8215468,1.7931845,0.83336383,1.1328915,0.6864826,0.80268705,1.0823884,0.98831946,1.1502221,1.2503538,-0.1001317
54,1.3140187,1.4278421,"('incapable', 'capable')",0.97305536,1.0034957,1.2766244,1.4331685,0.64509845,0.80391544,1.5173734,1.5780503,1.1452341,1.2492944,-0.1040603
3,-1.2993361,-1.4018238,"('repellent', 'pleasant')",-1.5317546,-1.6074394,-0.7265603,-0.7111597,0.4555232,0.54592717,-0.03780722,-0.004506126,-0.627987,-0.6358004,0.0078134
55,-1.2623348,-1.2584921,"('incompetent', 'clever')",-2.1842694,-2.2481523,0.10048838,-0.11763696,-2.2951066,-2.3467407,-0.63548124,-0.39185682,-1.2553408,-1.2725757,0.0172349
87,1.2621666,1.509146,"('unsuccessful', 'successful')",0.8383728,1.0088502,1.8016334,1.9451954,1.26662,1.5429925,1.102932,1.3705447,1.2543449,1.4753458,-0.2210009
78,1.2238209,1.2595793,"('nonresilient', 'resilient')",0.52109665,0.47626087,0.94466025,1.3154045,1.0612414,1.3012879,0.7635176,0.97773474,0.9028673,1.0660534,-0.1631861
0,-1.2133607,-1.2622218,"('unsociable', 'sociable')",-1.6399572,-1.7260466,-0.24412805,-0.30353454,-1.3300685,-1.4672766,-0.771783,-0.6917883,-1.0398594,-1.0901735,0.0503141
25,1.1594542,1.1824402,"('egoistic', 'altruistic')",0.80716664,0.6779485,0.6674962,0.7628424,1.4873728,1.3797505,1.5760425,1.4128366,1.1395065,1.0831635,0.056343
71,1.1587206,1.3195571,"('diffident', 'self-confident')",1.7514305,1.8756566,0.17394915,0.3660665,0.13775629,0.25050655,1.1212153,1.1077697,0.8686144,0.9839113,-0.1152969
70,-1.1063769,-1.1850624,"('lethargic', 'energetic')",-0.44575602,-0.49937823,0.9479817,0.8264554,-1.4418191,-1.4534034,0.3671946,0.51582843,-0.3357551,-0.359112,0.0233569
44,-1.0953828,-0.97039497,"('prejudiced', 'unprejudiced')",-0.7072937,-0.41932365,-0.9883163,-0.8903577,-0.38717064,-0.13769217,-1.9008175,-1.783647,-1.0157962,-0.8402831,-0.1755131
39,1.0908802,1.0939822,"('exploitative', 'cooperative')",0.8047592,0.8793773,0.22489655,0.05507891,0.83796716,0.6674333,-0.29692036,-0.23541537,0.5323165,0.4920913,0.0402252
42,1.0818533,1.1744115,"('unreliable', 'reliable')",1.7244172,1.9225979,1.4763056,1.515291,0.21945219,0.33561382,-2.5077958,-2.5901206,0.3988465,0.4715587,-0.0727122
40,1.0157646,0.93362314,"('stingy', 'generous')",0.98455876,0.713632,0.3138571,0.14860496,0.16214591,-0.18099056,-1.1348284,-1.6377499,0.2682996,-0.0045761,0.2728757
14,-0.9774311,-0.91086596,"('antisocial', 'social')",-1.3745958,-1.1300844,0.62790966,0.8149344,-0.7896751,-0.5483442,-1.5126977,-1.0919086,-0.805298,-0.5732537,-0.2320443
34,0.9366382,0.8145981,"('mean', 'honorable')",0.842556,0.73869836,0.5790007,0.7008492,0.6255291,0.60520774,6.265071,6.5508184,1.8497589,1.8820343,-0.0322754
75,0.9253083,1.082097,"('meek', 'impulsive')",1.24178,1.4812682,0.44686788,0.9765,1.6763154,2.0800035,-0.11844335,0.07008053,0.8343657,1.1379899,-0.3036242
29,0.9092699,1.0889304,"('unfair', 'fair')",0.31807354,0.48788312,-0.26853517,-0.08496491,-0.48625115,-0.46083766,-0.46307057,-0.5335862,0.0018973,0.0994849,-0.0975876
77,0.81965315,0.7005214,"('unmotivated', 'motivated')",-0.9088673,-0.96515125,0.14881808,0.3584919,0.0041119196,0.24797955,-1.336866,-1.1695535,-0.25463,-0.1655424,-0.0890876
13,-0.81345963,-0.8511013,"('impolite', 'polite')",-1.4324812,-1.5385747,-0.301225,-0.5968589,-0.9689895,-1.1926715,-0.696613,-0.58574504,-0.8425536,-0.9529903,0.1104367
8,0.8128805,0.79200435,"('unaffectionate', 'affectionate')",1.4553425,1.093625,0.34571302,0.27879614,0.23294424,0.013930079,1.5592759,1.11036,0.8812312,0.6577431,0.2234881
59,0.7833677,0.7166913,"('foolish', 'wise')",0.87626153,0.79280174,0.90282637,0.9360798,0.16288456,0.11410708,1.0200144,0.84317446,0.7490709,0.6805709,0.0685
60,-0.7770206,-0.70139194,"('inefficient', 'efficient')",-2.0353954,-2.0098407,-0.33354563,-0.64857316,-2.0484488,-2.16917,-0.6803286,-0.35355726,-1.1749477,-1.1765065,0.0015588
72,0.77012885,1.0169303,"('unambitious', 'ambitious')",-0.16449732,-0.085949905,-0.40649894,-0.41856384,-0.42571658,-0.30488017,-0.633422,-0.66119665,-0.1720012,-0.090732,-0.0812692
37,-0.75821227,-0.9017993,"('fake', 'genuine')",-0.29864672,-0.71022743,-0.290592,-0.64637107,-0.8614893,-1.1606965,0.46242476,0.20730525,-0.3493031,-0.6423578,0.2930547
48,-0.73988396,-0.89984804,"('unintelligent', 'intelligent')",-1.7647691,-1.9313215,-0.012698002,-0.26904157,-2.6359012,-2.997472,0.40253052,0.3647609,-0.9501443,-1.1465844,0.1964401
68,-0.71078116,-0.76458323,"('dependent', 'independent')",0.266312,0.25480792,-0.6779051,-0.7732229,-1.3096324,-1.334372,-0.24278055,-0.24973635,-0.5349575,-0.5734213,0.0384638
49,-0.6840455,-0.41364348,"('unable', 'able')",-0.496986,-0.29725397,0.047383845,0.41903543,-1.0746658,-0.6699098,-0.5702413,-0.24625443,-0.5557109,-0.2416052,-0.3141057
27,-0.6686266,-0.9105033,"('hardhearted', 'softhearted')",-0.16071697,-0.6947551,-0.16546704,-0.65628046,-0.10035912,-0.56293625,1.8175454,1.2930183,0.1444752,-0.3062914,0.4507666
82,-0.6597495,-0.52761304,"('poor', 'rich')",-2.023309,-1.9750749,-0.29031152,-0.029030398,-1.136336,-1.0257097,6.23775,6.599422,0.4256088,0.6083988,-0.18279
28,-0.6414512,-0.9268118,"('disloyal', 'loyal')",-1.2304907,-1.516908,-0.44931695,-0.70125407,-1.6538544,-1.9803675,1.3094165,1.0403212,-0.5331393,-0.817004,0.2838647
76,-0.61378825,-0.3512165,"('anxious', 'daring')",-0.9534795,-0.7383529,1.3276389,1.549404,-0.66016155,-0.36752126,-0.53853,-0.027799025,-0.2876641,0.0129029,-0.300567
65,-0.60916436,-0.65203357,"('insecure', 'secure')",-1.4849664,-1.3289762,0.19976914,-0.09123695,-1.6367006,-1.7179773,-1.022754,-0.65896136,-0.9107632,-0.8898371,-0.0209261
88,0.59658784,0.7131351,"('low', 'eminent')",-0.56000465,-0.43331075,0.33473948,0.47154337,-1.3733611,-1.1324759,0.7524594,0.94438475,-0.0499158,0.1126553,-0.1625711
74,0.5781748,0.6122699,"('undedicated', 'dedicated')",0.7550546,0.77268684,0.9090981,0.8627554,-0.15212578,-0.15147592,0.9533097,0.85527176,0.6087023,0.5903016,0.0184007
21,-0.51263297,-0.67900234,"('immoral', 'moral')",-1.0504231,-1.1690061,0.16464445,0.07854364,-2.436372,-2.3475726,-1.7349863,-1.3454611,-1.113954,-1.0924997,-0.0214543
16,0.5123496,0.7355088,"('unpopular', 'popular')",-0.017641217,0.15968731,0.4567012,0.8476128,0.49871412,0.7111462,1.1803439,1.2380048,0.5260935,0.738392,-0.2122985
50,0.5074143,0.5342652,"('clumsy', 'skillful')",1.1264195,1.1895778,1.7313453,1.9452525,0.8192419,1.0461951,1.009747,1.0802689,1.0388336,1.1591119,-0.1202783
63,0.50635624,0.39457476,"('unperceptive', 'insightful')",0.8878298,0.8402308,1.7855914,1.7034024,-0.61414164,-0.6368137,1.4381382,1.4931302,0.8007547,0.7589049,0.0418498
31,0.4051498,0.27047262,"('evil', 'good')",0.7049309,0.50078917,-0.09897581,-0.22887586,1.309016,1.1097549,-0.37838456,-0.8687291,0.3883472,0.1566823,0.2316649
30,-0.40464538,-0.49405253,"('intolerant', 'tolerant')",-1.4573199,-1.4693718,0.14111567,-0.06576412,-1.5913299,-1.5328819,0.24104872,0.46794605,-0.6142262,-0.6188249,0.0045987
57,-0.39690232,-0.48975953,"('unimaginative', 'imaginative')",-1.4077436,-1.5721433,-0.21506314,-0.36686367,-1.2621377,-1.3206409,-2.7109175,-3.0299563,-1.1985529,-1.3558727,0.1573198
56,-0.27908462,-0.20456046,"('impractical', 'practical')",-0.9215071,-0.7969327,-0.5669812,-0.6406636,-1.5222945,-1.3930372,-0.5675562,-0.2605067,-0.7714847,-0.6591401,-0.1123446
7,-0.26215702,-0.32365504,"('insensitive', 'sensitive')",-1.0578324,-1.3223768,0.03085636,-0.28819743,-1.3087535,-1.5251718,0.56868565,0.5375649,-0.4058402,-0.5843673,0.1785271
17,-0.25517476,-0.15182678,"('nasty', 'nice')",-1.040261,-1.0945537,-0.34824997,-0.25575158,-0.36657545,-0.32760635,-1.0607183,-1.0326064,-0.6141959,-0.5724689,-0.041727
11,-0.24122018,-0.3785427,"('unhelpful', 'helpful')",-1.2816751,-1.299494,-0.45435175,-0.70459235,-1.0901861,-1.1254666,2.3563447,2.3980722,-0.1422177,-0.2220047,0.079787
51,0.2285665,0.14646792,"('uneducated', 'educated')",-0.0453775,-0.18363877,1.5805391,1.4393984,-0.52158,-0.49286988,1.0699579,1.2097033,0.4624212,0.4238122,0.038609
80,-0.21330652,-0.35774773,"('dominated', 'dominating')",-0.3900864,-0.351004,0.13359928,0.033681512,-0.19914867,-0.14742923,-1.5461855,-1.2386785,-0.4430256,-0.4122356,-0.03079
18,-0.20000206,0.075794026,"('disagreeable', 'welcoming')",0.566849,0.8196227,0.6255575,0.74837303,-0.8411378,-0.8102671,-0.22645296,-0.38832262,-0.0150373,0.08904,-0.1040773
35,0.19914146,0.32313487,"('corrupt', 'incorrupt')",0.702933,0.7948787,-0.39626247,0.011849791,1.4366804,1.6951123,0.5230085,0.3563837,0.4931002,0.6362719,-0.1431717
24,-0.19261993,-0.17995179,"('dishonest', 'honest')",-0.4433214,-0.55856127,-0.31900713,-0.72239834,-1.9838969,-2.3430922,1.0693079,0.99281144,-0.3739074,-0.5622385,0.1883311
67,0.18433255,0.25926733,"('doubtful', 'determined')",-0.074598074,0.2574718,-0.08789384,-0.015332378,-0.032030478,-0.018679354,-0.6870545,-0.36704507,-0.1394489,0.0231365,-0.1625854
38,0.17620903,0.16030452,"('untruthful', 'truthful')",0.123150855,0.04945209,-0.24428341,-0.36977372,-0.13321032,-0.21766192,0.7242583,0.56963414,0.1292249,0.038391,0.0908339
23,-0.17449927,-0.23547654,"('insincere', 'sincere')",-1.2321339,-1.3871589,-0.2776494,-0.60933304,-2.1425674,-2.2759497,5.9920797,6.128742,0.433046,0.3241648,0.1088812
15,-0.1716569,-0.20774905,"('boring', 'funny')",0.63350034,0.52887774,0.32333082,0.38990438,-0.5074928,-0.6257779,0.14857449,0.20948903,0.0852512,0.0589488,0.0263024
62,-0.16627936,-0.0832258,"('incompetent', 'brilliant')",-0.84376085,-0.6980982,-0.18889436,-0.17214516,-1.6137354,-1.4569619,-0.021997714,0.16244507,-0.5669335,-0.4495972,-0.1173363
41,0.15962356,0.041737545,"('unforgiving', 'forgiving')",0.2601176,0.26551738,0.12677428,-0.0028074533,-0.52681285,-0.6902432,-0.15427698,-0.47651684,-0.0269149,-0.1724625,0.1455476
43,0.1529299,0.23683584,"('irresponsible', 'responsible')",-0.1560778,-0.18713906,-0.47322977,-0.5827427,-1.2855536,-1.4055445,0.4461603,0.4282913,-0.2631542,-0.3020598,0.0389056
86,-0.11064659,-0.15850879,"('uninfluential', 'influential')",-0.19748054,-0.40678823,0.57878834,0.16761932,-1.0718893,-1.3794442,0.4079423,0.32588035,-0.0786572,-0.2902483,0.2115911
46,0.09071375,-0.06949253,"('uncompetitive', 'competitive')",-0.16005851,-0.31728575,0.71572554,0.72329366,-0.66401774,-0.6376188,-0.79639447,-0.662061,-0.1628063,-0.1926329,0.0298266
64,-0.05623128,0.026358427,"('shy', 'confident')",-0.27590293,-0.14004418,-0.17117324,-0.12795573,0.15218474,0.34767988,-6.847889,-6.943857,-1.4398024,-1.3675637,-0.0722387
32,0.016433097,-0.006271841,"('unkind', 'kind')",0.037037164,-0.12211083,0.2785402,-0.13664049,-0.98479885,-1.2070549,1.2378876,1.3252703,0.1170198,-0.0293616,0.1463814
4,0.01392537,-0.028888889,"('disliked', 'liked')",1.1542647,1.2248487,0.080709204,0.34983364,-0.01977582,0.17755665,-5.992121,-6.3110895,-0.9525995,-0.9175479,-0.0350516
19,0.007459565,0.17442603,"('inhospitable', 'hospitable')",0.88322985,0.82956386,-0.39801237,-0.2988469,-0.051223043,0.08845414,0.17365763,-0.03938123,0.1230223,0.1508432,-0.0278209
47,0.0032841433,0.0070122536,"('stupid', 'smart')",-0.74556804,-0.6422059,0.24599054,0.3358062,-0.89887434,-0.8491564,4.737954,5.280798,0.6685573,0.8264508,-0.1578935
