,varian_male,varian_female,tuple,medical_male,medical_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,male-female
8,-1.0647907,-1.1768897,"('unaffectionate', 'affectionate')",0.06195043,0.024146289,-1.4941417,-1.5717106,0.8650509,0.86089283,-0.4079828,-0.4658903,0.0579075
9,-1.0386891,-1.4392028,"('unaffectionate', 'caring')",0.9488593,0.79561955,-0.65846115,-0.8327485,1.2182081,1.077654,0.1174793,-0.0996694,0.2171487
43,-1.0216506,-1.368409,"('irresponsible', 'responsible')",0.87576157,0.7999269,-0.86405224,-1.098678,0.011186875,0.02329959,-0.2496886,-0.4109651,0.1612765
23,-1.0086737,-1.1457309,"('insincere', 'sincere')",-0.12424556,-0.1563795,0.52044874,0.4598348,5.1923127,5.4886017,1.1449605,1.1615815,-0.016621
10,-1.0077074,-1.4310598,"('unsympathetic', 'sympathetic')",-0.9032091,-1.1279004,-0.95010954,-1.1436824,-0.63396937,-0.7342633,-0.8737488,-1.1092265,0.2354777
5,-0.9984967,-1.1591272,"('distant', 'outgoing')",0.01358917,0.09552758,-1.1824485,-1.1406158,0.0876881,-0.1021576,-0.519917,-0.5765933,0.0566763
45,-0.9566715,-1.2772948,"('incompetent', 'competent')",-0.10878953,-0.33403528,-0.3210821,-0.4936251,-0.43040043,-0.47051752,-0.4542359,-0.6438682,0.1896323
54,-0.9459717,-0.9190435,"('incapable', 'capable')",-0.11150019,-0.070009336,-0.41111776,-0.3093914,1.1691087,1.4571868,-0.0748702,0.0396856,-0.1145558
73,0.9421569,0.9199485,"('helpless', 'self-reliant')",0.41969967,0.20922545,-0.31723642,-0.38460475,-3.1605291,-3.0885675,-0.5289773,-0.5859995,0.0570222
44,0.9008019,1.0905979,"('prejudiced', 'unprejudiced')",-0.7066737,-0.44857368,-0.48643637,-0.332184,-1.156584,-1.1046919,-0.362223,-0.1987129,-0.1635101
24,-0.8955203,-1.3076085,"('dishonest', 'honest')",-0.173173,-0.4538055,-1.9723798,-2.3672998,0.33600652,0.3987797,-0.6762667,-0.9324835,0.2562168
25,-0.8851103,-0.7495687,"('egoistic', 'altruistic')",0.28877246,0.30780426,0.83897173,0.90333164,1.6151909,1.6593822,0.4644562,0.5302374,-0.0657812
51,-0.81769437,-1.0231084,"('uneducated', 'educated')",0.23019628,0.019103274,0.024318457,-0.10169175,-0.07752598,-0.21734187,-0.1601764,-0.3307597,0.1705833
84,0.81548715,0.82611555,"('inferior', 'superior')",0.8473505,0.8407775,0.23822652,0.19923137,1.101959,0.9462702,0.7507558,0.7030987,0.0476571
0,-0.80670726,-1.24763,"('unsociable', 'sociable')",0.53961515,0.20777053,0.08796561,-0.14644119,-0.5511223,-0.6627808,-0.1825622,-0.4622704,0.2797082
70,-0.7942011,-1.0878284,"('lethargic', 'energetic')",-0.2948282,-0.53453636,-0.105242446,-0.16403545,0.20296906,0.19290301,-0.2478257,-0.3983743,0.1505486
38,-0.7803097,-1.004191,"('untruthful', 'truthful')",0.07857606,-0.03487885,-0.5606713,-0.61687005,-0.15915231,-0.165362,-0.3553893,-0.4553255,0.0999362
22,-0.76049614,-0.96174616,"('untrustworthy', 'trustworthy')",-0.023137238,-0.24671705,0.3862338,0.1388775,-1.0358031,-1.1102226,-0.3583007,-0.544952,0.1866513
6,-0.74672115,-1.064673,"('distant', 'open')",0.007832818,-0.03475385,-1.6795865,-1.8162612,0.7658053,0.52098984,-0.4131674,-0.5986745,0.1855071
36,-0.7327318,-0.6683869,"('hostile', 'amicable')",-0.9785348,-1.1377741,-1.7593628,-1.7583555,0.9236759,0.60500175,-0.6367384,-0.7398787,0.1031403
3,-0.7251187,-0.62707937,"('repellent', 'pleasant')",-1.3831857,-1.2781276,0.24248125,0.3682134,-0.10502235,0.0909822,-0.4927114,-0.3615028,-0.1312086
34,-0.7159991,-0.65143645,"('mean', 'honorable')",-0.38413125,-0.30157867,0.10430534,0.23484868,5.898339,6.135412,1.2256285,1.3543115,-0.128683
39,0.69745207,0.73523283,"('exploitative', 'cooperative')",0.23757796,0.37476626,1.2050364,1.2115461,0.24949789,0.40622923,0.5973911,0.6819436,-0.0845525
79,-0.6967118,-0.7444084,"('wavering', 'unwavering')",-0.6067604,-0.63515353,-1.6901163,-1.422179,0.19876334,0.11377233,-0.6987063,-0.6719921,-0.0267142
67,0.6619199,0.8879159,"('doubtful', 'determined')",0.025611788,0.17199092,0.079098135,0.3730113,-0.85726833,-0.45759127,-0.0226596,0.2438317,-0.2664913
27,-0.6478419,-1.0825667,"('hardhearted', 'softhearted')",0.22310978,0.118495405,0.2375387,-0.118687466,2.030981,1.4538267,0.4609469,0.092767,0.3681799
37,0.61342627,0.2565159,"('fake', 'genuine')",-0.15292338,-0.3979343,-0.42474055,-0.5819165,0.2831937,0.18650626,0.079739,-0.1342072,0.2139462
31,-0.6123349,-0.8645433,"('evil', 'good')",-0.500541,-0.71275157,-0.8558626,-1.0148965,-0.340736,-0.63547623,-0.5773686,-0.8069168,0.2295482
77,-0.60949224,-0.65219015,"('unmotivated', 'motivated')",0.1714859,0.107566476,0.41513062,0.4429854,-1.4090886,-1.3633399,-0.3579911,-0.3662446,0.0082535
56,-0.59043986,-0.72083044,"('impractical', 'practical')",0.7688594,0.78517145,-0.25891808,-0.092279576,-0.91614676,-0.48203152,-0.2491613,-0.1274925,-0.1216688
11,-0.5863224,-0.7046136,"('unhelpful', 'helpful')",0.14767776,0.11829597,0.7783538,0.76724195,1.3444201,1.2889287,0.4210323,0.3674633,0.053569
60,-0.5782975,-0.660376,"('inefficient', 'efficient')",-0.12060733,0.023174249,0.9917346,0.9931636,-0.6326897,-0.26523876,-0.084965,0.0226808,-0.1076458
47,-0.57192725,-0.47903195,"('stupid', 'smart')",0.61581045,0.71262,0.64585865,0.7529994,5.46593,5.895921,1.538918,1.7206272,-0.1817092
16,-0.5695945,-0.3870921,"('unpopular', 'popular')",-0.20721848,-0.28343266,-0.020229476,0.06962094,0.69771504,0.7063488,-0.0248318,0.0263612,-0.051193
65,-0.5616324,-0.41988802,"('insecure', 'secure')",-0.84302175,-0.8612031,0.41557384,0.35694283,-0.70498765,-0.4045748,-0.423517,-0.3321808,-0.0913362
46,-0.5568459,-0.6795931,"('uncompetitive', 'competitive')",-0.17247444,-0.28954387,1.136789,1.1306875,-1.0575564,-1.0805267,-0.1625219,-0.229744,0.0672221
19,-0.5483947,-0.77113545,"('inhospitable', 'hospitable')",-0.059062835,-0.20149332,-1.0350964,-1.1256442,0.2977276,0.11832385,-0.3362066,-0.4949873,0.1587807
33,0.5449476,0.19482002,"('wrong', 'right')",0.97567403,0.77188313,0.15962873,-0.033645973,-0.05633386,-0.40156353,0.4059791,0.1328734,0.2731057
74,-0.5428676,-0.8481672,"('undedicated', 'dedicated')",0.4439909,0.23872025,0.38067937,0.3906928,-0.082680024,-0.16470914,0.0497807,-0.0958658,0.1456465
32,-0.5182608,-0.7157675,"('unkind', 'kind')",1.333503,1.2591262,0.22977516,-0.012023347,0.6070083,0.6064768,0.4130064,0.284453,0.1285534
68,-0.50618106,-0.56979,"('dependent', 'independent')",-0.82394904,-0.96318763,0.14580254,0.16484639,-0.4004153,-0.7155538,-0.3961857,-0.5209212,0.1247355
35,0.4998289,0.6666933,"('corrupt', 'incorrupt')",-0.5006308,-0.47758958,-0.521689,-0.34995955,0.48303252,0.3090578,-0.0098646,0.0370505,-0.0469151
7,-0.49262083,-0.74125904,"('insensitive', 'sensitive')",-0.64683026,-0.69316816,-0.249496,-0.36265802,0.42551473,0.20776813,-0.2408581,-0.3973293,0.1564712
80,0.4597104,0.38640666,"('dominated', 'dominating')",-0.105310164,-0.17571968,0.92238915,1.0164267,-1.6359465,-1.5875925,-0.0897893,-0.0901197,0.0003304
78,-0.4427493,-0.5775905,"('nonresilient', 'resilient')",1.3776953,1.3417041,2.3182096,2.4344897,0.554062,0.20688193,0.9518044,0.8513713,0.1004331
28,-0.42883658,-0.4941605,"('disloyal', 'loyal')",-0.115994446,-0.4198708,-0.14717114,-0.24993135,0.8865701,0.91304207,0.048642,-0.0627301,0.1113721
4,-0.40300015,-0.49999493,"('disliked', 'liked')",0.31245363,0.14860977,-0.56932205,-0.546464,-6.231992,-6.5274353,-1.7229651,-1.8563211,0.133356
83,-0.36709896,-0.375908,"('powerless', 'powerful')",0.12400381,0.08809045,-0.60981506,-0.4738111,-1.5455008,-1.2964238,-0.5996028,-0.5145131,-0.0850897
59,0.3399962,0.39719012,"('foolish', 'wise')",0.84871864,0.7863529,-0.16148593,-0.19520451,0.5516804,0.48291528,0.3947273,0.3678134,0.0269139
88,-0.30623838,-0.32594112,"('low', 'eminent')",-0.40076038,-0.4549971,-0.13417469,-0.08391233,0.13735734,0.21646371,-0.175954,-0.1620967,-0.0138573
15,-0.29891163,-0.47117367,"('boring', 'funny')",0.58279413,0.54339486,-0.7001248,-0.739951,0.4921313,0.37553763,0.0189722,-0.0730481,0.0920203
75,0.275197,0.6809816,"('meek', 'impulsive')",0.04592676,0.21497424,-1.0990522,-0.79867816,-0.40686992,-0.14027537,-0.2961996,-0.0107494,-0.2854502
14,-0.27405527,-0.21184386,"('antisocial', 'social')",0.19558023,0.14320867,0.3647664,0.34162244,-0.9110202,-0.7765746,-0.1561822,-0.1258968,-0.0302854
18,-0.27036908,-0.30693167,"('disagreeable', 'welcoming')",0.5042849,0.39587027,0.14017557,0.018263951,-0.09159831,-0.28622392,0.0706233,-0.0447553,0.1153786
62,-0.2662654,-0.1884226,"('incompetent', 'brilliant')",0.14228903,0.34634453,0.68274915,0.86116725,-0.56768095,-0.07194914,-0.002227,0.236785,-0.239012
20,0.26183543,0.19524798,"('rough', 'thoughtful')",-0.2311115,-0.22147256,0.5873287,0.6325169,1.1227493,0.959096,0.4352005,0.3913471,0.0438534
2,0.24432676,0.30460024,"('unlikable', 'likable')",0.5472343,0.6129301,0.7367206,0.76528233,0.4342546,0.7862838,0.4906341,0.6172741,-0.12664
55,-0.22902074,-0.36939684,"('incompetent', 'clever')",-0.5886873,-0.70199925,0.3020337,0.28298533,-0.3159069,-0.30072543,-0.2078953,-0.2722841,0.0643888
48,-0.21537003,-0.3201137,"('unintelligent', 'intelligent')",0.77534527,0.68513596,0.2793988,0.2631044,0.3997441,0.30629867,0.3097795,0.2336063,0.0761732
30,-0.15701583,-0.25747952,"('intolerant', 'tolerant')",-0.12114469,-0.24088033,0.73180777,0.6048164,0.7957128,0.8389058,0.31234,0.2363406,0.0759994
29,-0.14381503,-0.32417616,"('unfair', 'fair')",-0.17830661,-0.21622044,-0.5566092,-0.7071831,-0.44032258,-0.72053266,-0.3297634,-0.4920281,0.1622647
81,-0.1421893,-0.024184898,"('submissive', 'aggressive')",0.34460878,0.40284818,-0.06942867,0.13639826,-1.072675,-0.7110771,-0.234921,-0.0490039,-0.1859171
66,-0.13847788,-0.49543503,"('inactive', 'active')",-0.39892226,-0.47523397,-0.7862273,-0.638642,1.2630501,0.91732305,-0.0151443,-0.172997,0.1578527
76,-0.126433,0.056887444,"('anxious', 'daring')",-0.6920011,-0.59797174,-0.10468193,0.09929919,-0.13512985,0.16918007,-0.2645615,-0.0681513,-0.1964102
21,-0.12367726,-0.12140249,"('immoral', 'moral')",0.5701595,0.4478581,0.694186,0.6711924,-0.9332974,-0.8930534,0.0518427,0.0261486,0.0256941
71,-0.093979955,-0.3654622,"('diffident', 'self-confident')",1.8751136,1.7788996,0.9893136,0.92799693,0.81596833,0.65895504,0.8966039,0.7500973,0.1465066
40,0.081181005,-0.28195053,"('stingy', 'generous')",1.0848523,0.80298674,0.58666575,0.44327855,-1.2139835,-1.7682989,0.1346789,-0.200996,0.3356749
41,-0.079649314,-0.3805824,"('unforgiving', 'forgiving')",0.84909385,0.6255957,-0.25640145,-0.5385125,0.27950796,-0.05989864,0.1981378,-0.0883495,0.2864873
26,-0.07357544,-0.33147284,"('hardhearted', 'benevolent')",1.0786052,0.90869963,0.27238446,-0.08774594,1.711623,1.5043467,0.7472593,0.4984569,0.2488024
85,0.072366804,-0.0025758483,"('insignificant', 'prestigious')",0.94990945,0.77577627,0.49713993,0.43097162,1.3313396,1.0540671,0.7126889,0.5645598,0.1481291
50,-0.060209643,0.021721547,"('clumsy', 'skillful')",0.41823733,0.2720572,0.5869485,0.72134525,0.2939359,0.23536016,0.309728,0.312621,-0.002893
87,0.05775373,-0.0472555,"('unsuccessful', 'successful')",0.24467164,0.12807119,1.0286455,1.204315,0.67408997,0.74433887,0.5012902,0.5073674,-0.0060772
13,-0.057141215,-0.28134525,"('impolite', 'polite')",0.23165858,0.11413253,0.40591446,0.18709242,-0.21782073,-0.26197594,0.0906528,-0.0605241,0.1511769
64,0.05049752,-0.25569493,"('shy', 'confident')",0.21875902,0.027995462,0.35651997,0.28863198,-6.7709355,-6.815784,-1.5362897,-1.6887128,0.1524231
49,-0.021064345,0.25599718,"('unable', 'able')",-0.34410208,-0.17848992,0.61842924,0.8959388,-0.08304774,0.22672826,0.0425538,0.3000436,-0.2574898
12,-0.013540142,-0.50134104,"('unsupportive', 'supportive')",1.9531171,1.8203759,0.29641753,0.20737977,-1.8133557,-2.1473558,0.1056597,-0.1552353,0.260895
52,-0.012083142,-0.06808777,"('irrational', 'rational')",0.24156962,-0.01642024,-0.68181974,-0.86377525,0.5146063,0.3491275,0.0155683,-0.1497889,0.1653572
17,-0.011395937,0.0059701055,"('nasty', 'nice')",-0.85438764,-0.9013124,-0.37047,-0.48688728,-0.4091232,-0.45191818,-0.4113442,-0.4585369,0.0471927
42,0.010493029,-0.254487,"('unreliable', 'reliable')",0.83782375,0.5381136,-0.5668091,-0.58786726,-3.2485678,-3.3340373,-0.741765,-0.9095695,0.1678045
