,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,male-female
42,0.9516036,1.2916347,"('unreliable', 'reliable')",0.73565495,0.9315026,-2.6364305,-2.5434067,-0.3163907,-0.1067564,-0.2096343
48,-0.95138,-1.0691509,"('unintelligent', 'intelligent')",-0.7912326,-0.9121775,0.19178927,0.17820406,-0.5169411,-0.6010415,0.0841004
61,-0.94645196,-0.7753471,"('illogical', 'logical')",1.2689735,1.3261114,-0.19911082,-0.16450714,0.0411369,0.1287524,-0.0876155
82,-0.94091314,-0.6998583,"('poor', 'rich')",-0.33814138,-0.08820695,5.9625382,6.1408634,1.5611612,1.784266,-0.2231048
2,0.89989746,1.299737,"('unlikable', 'likable')",1.6633006,1.9045238,0.31559306,0.7282662,0.959597,1.3108424,-0.3512454
79,0.89158994,0.49050698,"('wavering', 'unwavering')",-0.2735986,-0.4587852,0.22070909,0.13503389,0.2795668,0.0555852,0.2239816
3,-0.86406964,-0.5811,"('repellent', 'pleasant')",0.0518241,0.15590587,0.38255987,0.33657527,-0.1432286,-0.0295396,-0.113689
22,-0.8482178,-0.6528532,"('untrustworthy', 'trustworthy')",-0.22036953,-0.13407296,-1.038737,-0.9344686,-0.7024415,-0.5737983,-0.1286432
20,-0.8203029,-0.6882409,"('rough', 'thoughtful')",-0.9806043,-0.80205905,0.59172064,0.6342405,-0.4030622,-0.2853531,-0.1177091
26,0.8154474,0.6665057,"('hardhearted', 'benevolent')",1.7735628,1.7694284,1.5175873,1.5245963,1.3688658,1.3201768,0.048689
28,-0.8040951,-0.49173027,"('disloyal', 'loyal')",0.117630355,0.15059501,1.0756495,1.1588113,0.1297283,0.2725587,-0.1428304
86,-0.7051985,-0.80203694,"('uninfluential', 'influential')",0.63882464,0.47002396,0.3207528,-0.0013382807,0.084793,-0.1111171,0.1959101
67,0.69971097,0.6770912,"('doubtful', 'determined')",-0.32152617,-0.36960122,-0.481687,-0.57722384,-0.0345007,-0.0899113,0.0554106
74,0.6872759,0.86662495,"('undedicated', 'dedicated')",1.0872015,1.107507,0.63221604,0.6380221,0.8022312,0.870718,-0.0684868
13,-0.682315,-0.16864146,"('impolite', 'polite')",0.8840377,1.0753297,-0.014538735,0.056188583,0.0623946,0.3209589,-0.2585643
16,-0.6468612,-0.63146335,"('unpopular', 'popular')",-0.8311955,-0.77839917,-0.15316662,0.13425177,-0.5437411,-0.4252036,-0.1185375
66,0.6341583,0.4457785,"('inactive', 'active')",0.6303347,0.51616657,0.89180315,0.8208031,0.7187654,0.5942494,0.124516
33,0.60472363,0.53229505,"('wrong', 'right')",0.71659756,0.6451011,-1.0295069,-1.0568038,0.0972714,0.0401974,0.057074
75,0.6016032,0.3163666,"('meek', 'impulsive')",-1.2299938,-1.2768252,-0.41979614,-0.3839965,-0.3493956,-0.4481517,0.0987561
81,-0.5921698,-0.56997645,"('submissive', 'aggressive')",0.28189424,0.2344809,0.004959494,-0.33428806,-0.101772,-0.2232612,0.1214892
23,-0.56342345,0.122188926,"('insincere', 'sincere')",1.2870493,1.6014702,5.5600348,5.885798,2.0945535,2.5364857,-0.4419322
56,-0.5546025,0.20674564,"('impractical', 'practical')",1.3792081,1.8584589,-0.20020215,0.1368514,0.2081345,0.7340186,-0.5258841
62,-0.5493398,0.19326703,"('incompetent', 'brilliant')",0.75934064,1.1769866,-0.35658818,0.117243305,-0.0488624,0.4958323,-0.5446947
37,-0.537539,-0.6214971,"('fake', 'genuine')",-0.7420001,-0.8316314,0.615569,0.4247333,-0.2213234,-0.3427984,0.121475
7,-0.5309069,0.02943625,"('insensitive', 'sensitive')",0.75360394,0.9344566,0.65363896,0.5733321,0.292112,0.5124083,-0.2202963
40,0.513944,0.65858483,"('stingy', 'generous')",1.2242795,1.2781948,-1.2390153,-1.1775868,0.1664027,0.2530643,-0.0866616
65,-0.47386944,-0.38952094,"('insecure', 'secure')",0.38136768,0.45795572,-0.07169625,-5.305186e-05,-0.0547327,0.0227939,-0.0775266
6,-0.4709431,-0.26162776,"('distant', 'open')",-0.45166627,-0.36312485,-0.23456126,0.06028308,-0.3857235,-0.1881565,-0.197567
59,0.458805,0.41258445,"('foolish', 'wise')",0.4027321,0.23702943,-0.49148792,-0.27971515,0.1233497,0.1232996,5.01e-05
4,0.4536389,0.43644795,"('disliked', 'liked')",-0.21274981,-0.083225064,-6.021159,-5.9005094,-1.9267567,-1.8490955,-0.0776612
11,-0.45073855,0.042726308,"('unhelpful', 'helpful')",0.6741731,0.90986615,2.5453799,2.6875837,0.9229382,1.2133921,-0.2904539
30,0.45032606,0.8844309,"('intolerant', 'tolerant')",1.5339023,1.6695738,0.929916,1.067919,0.9713815,1.2073079,-0.2359264
12,0.44707116,0.92385,"('unsupportive', 'supportive')",1.635602,1.792979,-1.7403656,-1.5530995,0.1141025,0.3879098,-0.2738073
70,-0.44311526,-0.062261645,"('lethargic', 'energetic')",0.24147955,0.4069445,1.1112194,0.9832447,0.3031946,0.4426425,-0.1394479
83,0.44283503,0.55208796,"('powerless', 'powerful')",1.1927689,1.189064,-0.6884191,-0.7215154,0.3157283,0.3398789,-0.0241506
24,-0.43023086,-0.0054554157,"('dishonest', 'honest')",0.24537715,0.5083579,0.80730593,1.0147551,0.2074841,0.5058858,-0.2984017
64,-0.41693905,-0.06737704,"('shy', 'confident')",-0.17406009,-0.014103889,-6.637628,-6.2476807,-2.4095424,-2.1097205,-0.2998219
14,-0.41108334,0.042193577,"('antisocial', 'social')",1.8576939,2.0547163,-0.74191487,-0.52257985,0.2348986,0.5247767,-0.2898781
44,-0.4081611,-0.47353882,"('prejudiced', 'unprejudiced')",-1.2241485,-1.0869981,-1.4843544,-1.3248687,-1.038888,-0.9618018,-0.0770862
47,-0.39968646,-0.25216097,"('stupid', 'smart')",0.984764,1.1134127,5.052299,5.022027,1.8791256,1.9610929,-0.0819673
69,0.39254922,0.3091088,"('lazy', 'industrious')",0.16637236,0.22431903,-1.2540967,-1.118122,-0.2317251,-0.194898,-0.0368271
29,-0.36582884,-0.35896692,"('unfair', 'fair')",-0.39883798,-0.34864303,-0.77193564,-0.7070499,-0.5122008,-0.4715533,-0.0406475
5,-0.3541047,-0.07821526,"('distant', 'outgoing')",0.1979445,0.30201295,-0.99098074,-0.5767128,-0.3823803,-0.1176384,-0.2647419
52,0.34761977,0.033645928,"('irrational', 'rational')",0.00929644,-0.18342453,-0.89582837,-0.68810546,-0.1796374,-0.2792947,0.0996573
36,0.34521297,-0.18958186,"('hostile', 'amicable')",-0.07759332,-0.22924246,-0.28418705,-0.31413877,-0.0055225,-0.244321,0.2387985
25,-0.28867978,-0.2846052,"('egoistic', 'altruistic')",0.21194726,0.26910043,1.0782841,1.2598531,0.3338505,0.4147828,-0.0809323
88,-0.2593022,-0.27140078,"('low', 'eminent')",-0.389503,-0.2405023,0.36160597,0.38125372,-0.0957331,-0.0435498,-0.0521833
76,-0.24674481,-0.18589006,"('anxious', 'daring')",0.026121894,-0.008830441,0.80970603,0.68639666,0.196361,0.1638921,0.0324689
19,-0.24014565,-0.17346604,"('inhospitable', 'hospitable')",-0.2719381,-0.25241482,-0.10286791,-0.164275,-0.2049839,-0.1967186,-0.0082653
32,-0.236248,0.31467563,"('unkind', 'kind')",1.0841043,1.4109122,1.2564379,1.4333984,0.7014314,1.0529954,-0.351564
54,-0.23607092,-0.015950873,"('incapable', 'capable')",0.65176463,0.77377594,0.66143984,0.8749456,0.3590445,0.5442569,-0.1852124
15,0.1970852,-0.00720549,"('boring', 'funny')",0.4637011,0.5434609,0.40878534,0.346257,0.3565239,0.2941708,0.0623531
34,0.19640592,0.56023455,"('mean', 'honorable')",1.1897106,1.3251781,5.9806314,6.341752,2.4555826,2.7423884,-0.2868058
41,0.18195038,0.49558023,"('unforgiving', 'forgiving')",1.5945266,1.7315416,-0.17069283,0.07802315,0.5352614,0.7683817,-0.2331203
38,0.17665118,0.52642757,"('untruthful', 'truthful')",0.8814584,1.1200157,-0.15424299,0.2971126,0.3012888,0.647852,-0.3465632
63,-0.1731123,0.0025094524,"('unperceptive', 'insightful')",1.3285377,1.364192,1.2279462,1.2037091,0.7944572,0.8568036,-0.0623464
72,-0.1678372,-0.12253952,"('unambitious', 'ambitious')",0.10187963,-0.0058771875,-1.0919169,-1.0074689,-0.3859582,-0.3786285,-0.0073297
39,0.15801778,0.64325243,"('exploitative', 'cooperative')",1.0900013,1.3165115,-0.1567842,0.071343385,0.363745,0.6770358,-0.3132908
51,0.14738756,0.0314275,"('uneducated', 'educated')",0.5414796,0.46847147,1.0883129,0.9913011,0.5923933,0.4970667,0.0953266
35,0.14627022,-0.35548657,"('corrupt', 'incorrupt')",-1.6341748,-1.7139412,-0.44745854,-0.50550383,-0.645121,-0.8583105,0.2131895
71,0.14592516,0.48808378,"('diffident', 'self-confident')",2.113248,2.2839742,0.070004985,0.21345353,0.7763928,0.9951705,-0.2187777
50,0.14178863,0.091721214,"('clumsy', 'skillful')",-0.74350536,-0.73913646,0.34371236,0.25356835,-0.0860015,-0.1312823,0.0452808
80,-0.09675781,-0.26733983,"('dominated', 'dominating')",0.38015842,0.2598102,-0.56630903,-0.8389001,-0.0943028,-0.2821432,0.1878404
18,0.0855319,0.54083097,"('disagreeable', 'welcoming')",-0.52620876,-0.28973114,-0.63998854,-0.33049673,-0.3602218,-0.0264656,-0.3337562
27,-0.08183191,-0.039755203,"('hardhearted', 'softhearted')",0.6592638,0.6115649,1.5099193,1.1406618,0.6957837,0.5708238,0.1249599
9,-0.069226265,0.27412102,"('unaffectionate', 'caring')",1.5391657,1.7093872,0.64035416,0.9713555,0.7034312,0.9849546,-0.2815234
87,-0.061857037,-0.2890154,"('unsuccessful', 'successful')",1.5944468,1.4019578,0.5349949,0.5310515,0.6891949,0.547998,0.1411969
31,0.058602266,-0.21558052,"('evil', 'good')",-0.313025,-0.49157196,-1.6351088,-1.5712982,-0.6298439,-0.7594836,0.1296397
84,0.045809094,0.09320686,"('inferior', 'superior')",-0.8963769,-0.892073,0.52323663,0.57391614,-0.1091104,-0.0749833,-0.0341271
58,-0.04164797,-0.25469682,"('undiscriminating', 'discriminating')",0.7013281,0.47522837,0.26106286,0.07269811,0.3069143,0.0977432,0.2091711
8,-0.032827638,-0.13730271,"('unaffectionate', 'affectionate')",0.65308434,0.5886741,0.12311028,0.30383804,0.247789,0.2517365,-0.0039475
17,0.0323821,-0.01592185,"('nasty', 'nice')",-0.24581401,-0.14691779,-0.61662894,-0.5062784,-0.2766869,-0.2230393,-0.0536476
