,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,male-female
43,1.0660971,1.2441251,"('irresponsible', 'responsible')",0.33732748,0.49374723,1.3554833,1.2966074,0.25973636,0.3545306,0.5040482,0.43375266,0.7045384,0.7645526,-0.0600142
75,-1.0467461,-1.1626678,"('meek', 'impulsive')",-1.1033561,-1.1902283,-0.79779565,-0.8873069,-0.22163557,-0.2878036,-0.38248932,-0.44897273,-0.7104046,-0.7953959,0.0849913
72,1.024744,0.9851845,"('unambitious', 'ambitious')",-0.20568396,-0.19152795,0.20958321,0.21727675,-1.0584135,-1.0995564,-1.1246154,-1.0807443,-0.2308771,-0.2338735,0.0029964
68,-1.0066481,-0.8953042,"('dependent', 'independent')",-0.02643884,0.09962216,-0.28531626,-0.21834622,-0.34479314,-0.27336222,-0.7034756,-0.68348217,-0.4733344,-0.3941745,-0.0791599
13,0.95077693,1.161452,"('impolite', 'polite')",0.9315281,1.0888304,1.7873541,1.8280332,1.4179121,1.471117,-0.09795229,0.050642304,0.9979238,1.120015,-0.1220912
2,0.9479738,0.99252707,"('unlikable', 'likable')",0.835868,0.8856699,1.147942,1.1968358,0.8286385,0.93500483,0.4223285,0.51397204,0.8365501,0.9048019,-0.0682518
17,0.9438114,0.8406748,"('nasty', 'nice')",-1.1066073,-1.0563835,-0.36950377,-0.29445338,-0.9460506,-0.89278996,-1.0108676,-0.89833486,-0.4978436,-0.4602573,-0.0375863
50,0.9384965,0.7238499,"('clumsy', 'skillful')",0.2716984,0.06914503,0.8669854,0.6246498,0.22946528,0.020364676,0.36581773,0.2730836,0.5344926,0.3422186,0.192274
21,0.92113316,1.1796459,"('immoral', 'moral')",1.3571624,1.5142988,1.0044442,1.1975276,1.6860899,1.7583888,-1.0508435,-0.8176345,0.7835972,0.9664454,-0.1828482
16,-0.8840432,-1.0514324,"('unpopular', 'popular')",-0.41330382,-0.5043,-0.6289001,-0.7292447,-1.1581517,-1.2258215,0.41118652,0.36729136,-0.5346425,-0.6287014,0.0940589
76,0.88337314,0.9903475,"('anxious', 'daring')",0.8192818,1.0817834,0.06652747,0.22585882,1.293858,1.3849686,0.9602638,1.0239059,0.8046609,0.9413729,-0.136712
55,0.8766941,1.0446312,"('incompetent', 'clever')",0.08802606,0.36358988,1.7565284,1.9364847,1.006626,1.178499,-0.009772986,0.17632471,0.7436203,0.9399059,-0.1962856
42,0.8080347,0.7500871,"('unreliable', 'reliable')",1.1370144,1.1341779,0.14420661,0.045004386,1.1235796,0.9915742,-1.4491332,-1.6720409,0.3527404,0.2497605,0.1029799
32,0.7861065,0.9095136,"('unkind', 'kind')",1.017755,1.087796,0.6069733,0.5957797,0.59359914,0.5745704,1.1798614,1.222645,0.836859,0.8780609,-0.0412019
88,0.7850212,0.77270603,"('low', 'eminent')",0.66465706,0.65703034,0.014096219,-0.05380421,-0.1763263,-0.24653333,0.618202,0.5365592,0.38113,0.3331916,0.0479384
40,0.7760801,0.68336505,"('stingy', 'generous')",0.21362446,0.13002205,-1.0169709,-1.2276981,0.63875663,0.5803418,-0.40117207,-0.5529884,0.0420636,-0.0773915,0.1194551
63,0.7701574,0.80596757,"('unperceptive', 'insightful')",0.92786425,0.969418,0.6932057,0.539958,0.22108436,0.01131803,1.0136744,1.0132741,0.7251972,0.6679872,0.05721
84,0.7481186,0.7405047,"('inferior', 'superior')",0.72102416,0.91680324,0.42360288,0.48303562,0.08819058,0.07331647,0.6380939,0.828303,0.523806,0.6083926,-0.0845866
25,-0.73964447,-0.902708,"('egoistic', 'altruistic')",-1.5357115,-1.6153524,-1.6903669,-1.7252548,-1.6496367,-1.5803845,0.6687718,0.7743028,-0.9893176,-1.0098794,0.0205618
33,0.7088811,0.56018203,"('wrong', 'right')",0.33698967,0.2436581,-0.26262596,-0.38974544,0.29658496,0.31264195,-0.87365144,-0.98728716,0.0412357,-0.0521101,0.0933458
53,-0.6972617,-0.6430242,"('uncreative', 'creative')",-1.4670191,-1.4987404,-0.83385295,-1.0055288,-0.7819452,-0.769328,1.4789762,1.1814253,-0.4602206,-0.5470393,0.0868187
19,-0.69248533,-0.75944823,"('inhospitable', 'hospitable')",-1.0136588,-1.0841208,-0.81410223,-0.86718935,-1.2826346,-1.2939041,-0.16704232,-0.3171276,-0.7939846,-0.864358,0.0703734
18,-0.6686869,-0.6451456,"('disagreeable', 'welcoming')",0.7489171,0.7439419,-0.098904006,-0.1387029,-0.48837888,-0.46620226,-0.41207466,-0.42352587,-0.1838255,-0.1859269,0.0021014
86,0.6656898,0.7639024,"('uninfluential', 'influential')",-0.004362043,-0.030141065,0.60405684,0.47373417,-0.5627607,-0.5578904,0.07082553,-0.06418957,0.1546899,0.1170831,0.0376068
48,0.6510636,0.5617115,"('unintelligent', 'intelligent')",-0.37304327,-0.3685485,0.24517232,0.087419346,-0.8593615,-0.8305487,0.05188638,0.027248852,-0.0568565,-0.1045435,0.047687
70,0.6184299,0.7151513,"('lethargic', 'energetic')",0.82165515,1.0506163,0.28725144,0.32023263,1.5643364,1.5088631,0.9732989,1.0372065,0.8529943,0.926414,-0.0734197
58,0.5951096,0.42138612,"('undiscriminating', 'discriminating')",0.298432,0.06460578,0.9304777,0.66367924,0.13806759,0.08803201,0.3006699,-0.015149977,0.4525514,0.2445106,0.2080408
49,-0.5811278,-0.39146528,"('unable', 'able')",-1.4465398,-1.2564678,-0.52526337,-0.43822497,-0.70515937,-0.6647866,-0.9989269,-0.8164658,-0.8514034,-0.7134821,-0.1379213
20,0.56828594,0.6014428,"('rough', 'thoughtful')",0.17075351,0.26306325,-0.29671106,-0.26431316,0.41517875,0.49850443,0.2234168,0.32266244,0.2161848,0.284272,-0.0680872
87,0.540418,0.5007589,"('unsuccessful', 'successful')",0.9729598,1.0471927,1.0126411,1.048202,0.7631678,0.7140086,0.6416029,0.65958637,0.786158,0.7939497,-0.0077917
15,-0.525185,-0.601804,"('boring', 'funny')",-0.9455274,-0.7858312,-0.33461347,-0.15801544,0.06518539,0.13935636,0.197488,0.1915078,-0.3085305,-0.2429573,-0.0655732
85,0.45980287,0.23870721,"('insignificant', 'prestigious')",-1.3381627,-1.4934701,-2.692541,-2.8149965,-2.124901,-2.1688466,0.049034316,-0.11287612,-1.1293535,-1.2702964,0.1409429
71,0.45824537,0.5623756,"('diffident', 'self-confident')",0.34163564,0.49528265,0.8100775,0.75452846,-1.011426,-0.9241578,-0.15486163,-0.3343835,0.0887342,0.1107291,-0.0219949
69,-0.45094395,-0.7611998,"('lazy', 'industrious')",-0.2135325,-0.41970503,-0.839117,-1.0145243,0.4316974,0.39608747,-0.37844646,-0.4511182,-0.2900685,-0.450092,0.1600235
82,0.43973622,0.57233596,"('poor', 'rich')",-0.18861194,-0.19355541,0.9577398,0.9756343,-0.44825694,-0.38318044,4.9896035,5.207233,1.1500422,1.2356935,-0.0856513
73,0.425903,0.56317455,"('helpless', 'self-reliant')",-0.053778585,0.06931159,-0.2721419,-0.23838235,-0.089967564,-0.10087696,-2.463508,-2.4598925,-0.4906986,-0.4333332,-0.0573654
57,-0.40388644,-0.5185868,"('unimaginative', 'imaginative')",-0.8746248,-0.90459055,-0.39755157,-0.5604823,0.027420372,-0.047215488,-0.99708366,-1.2726395,-0.5291452,-0.6607029,0.1315577
27,0.3886016,0.22682029,"('hardhearted', 'softhearted')",-1.7660027,-1.8480551,-0.9711625,-1.1641128,-0.24694572,-0.32125464,0.8972025,0.7865556,-0.3396614,-0.4640094,0.124348
14,0.3863103,0.66645306,"('antisocial', 'social')",1.1137105,1.4416163,1.9299752,2.1903043,1.1356028,1.2783035,-1.0414795,-0.8118048,0.7048239,0.9529745,-0.2481506
66,-0.36278504,-0.6191045,"('inactive', 'active')",0.20273122,0.10252641,-0.8249373,-0.9365348,-0.43942285,-0.44246954,0.82762796,0.617818,-0.1193572,-0.2555529,0.1361957
51,0.3518059,0.38762,"('uneducated', 'educated')",0.9605824,0.94768864,1.1912744,1.1208175,0.25038466,0.10031661,0.6433058,0.64544886,0.6794706,0.6403783,0.0390923
79,0.32358655,0.16226806,"('wavering', 'unwavering')",0.09803065,-0.03616572,-0.74018294,-0.8553476,-1.9585195,-2.0211554,-0.17983837,-0.33813444,-0.4913847,-0.617707,0.1263223
41,-0.32208008,-0.21956234,"('unforgiving', 'forgiving')",-0.13396421,-0.110741064,-0.44041872,-0.4255024,0.11225577,0.1530643,-0.14927408,-0.16342843,-0.1866963,-0.153234,-0.0334623
36,-0.31755248,-0.4388944,"('hostile', 'amicable')",-1.7561486,-2.1048126,-1.4028983,-1.5399432,-2.2703838,-2.3333433,-0.30153456,-0.39819545,-1.2097036,-1.3630377,0.1533341
47,0.30348498,0.621099,"('stupid', 'smart')",0.16683683,0.4756706,0.9476397,1.0941509,0.4753141,0.60839015,3.391462,3.6943064,1.0569475,1.2987234,-0.2417759
80,0.2926352,0.36597207,"('dominated', 'dominating')",0.8939945,1.0442152,1.0516415,1.0713453,1.8121431,1.7592868,-0.9031575,-0.9324578,0.6294513,0.6616723,-0.032221
45,0.2793222,0.4111462,"('incompetent', 'competent')",-0.26999885,-0.098214746,1.0363299,0.9932778,0.7138254,0.7168202,0.026157722,-0.06918626,0.3571273,0.3907686,-0.0336413
3,-0.26234052,-0.11387819,"('repellent', 'pleasant')",-0.3316521,-0.24893077,-0.70186645,-0.6134033,0.5078871,0.463508,0.13817164,0.054700304,-0.1299601,-0.0916008,-0.0383593
22,0.21536687,0.38369486,"('untrustworthy', 'trustworthy')",0.69232994,0.8668804,0.7890733,0.7727706,1.218851,1.1305368,-0.7745429,-0.7948885,0.4282157,0.4717988,-0.0435831
77,0.19578436,0.14648677,"('unmotivated', 'motivated')",-0.6316148,-0.7119084,0.18611515,0.05976623,0.58386403,0.6798475,-0.67726535,-0.6614519,-0.0686233,-0.097452,0.0288287
81,-0.19322482,0.051021844,"('submissive', 'aggressive')",1.007432,1.3135931,1.7631824,2.0122492,1.2155116,1.3003314,-0.50636035,-0.20082928,0.6573082,0.8952732,-0.237965
64,-0.19190271,-0.23879136,"('shy', 'confident')",0.13748717,0.21018368,0.51425135,0.5885001,1.3571916,1.382248,-4.37022,-4.2326403,-0.5106386,-0.4580999,-0.0525387
0,0.18420291,0.38225633,"('unsociable', 'sociable')",0.07412944,0.18534574,1.2245848,1.2314698,0.30547008,0.37526053,-0.0930834,-0.10935998,0.3390608,0.4129945,-0.0739337
67,0.1825599,0.28323165,"('doubtful', 'determined')",0.47312915,0.6339018,0.8193648,0.8763589,1.3776635,1.4327718,-0.25219458,-0.2584733,0.5201046,0.5935581,-0.0734535
59,0.15965806,0.17700687,"('foolish', 'wise')",-0.073652305,-0.017667228,0.3784868,0.3214568,-0.61840105,-0.7256449,-0.22670761,-0.24756873,-0.0761232,-0.0984834,0.0223602
54,-0.15601379,-0.2440665,"('incapable', 'capable')",-0.4928472,-0.5875075,0.21940872,0.0750593,-0.24668822,-0.26245195,0.23337479,0.27120823,-0.0885531,-0.1495517,0.0609986
52,-0.10295577,-0.23427644,"('irrational', 'rational')",-1.369521,-1.4392823,-0.29685485,-0.38236845,-0.6664223,-0.6090642,-0.6733149,-0.79117364,-0.6218138,-0.691233,0.0694192
8,0.08823858,-0.07915102,"('unaffectionate', 'affectionate')",-1.6465031,-1.8129809,-1.3229522,-1.5739905,-2.8261638,-2.8880866,0.1396707,-0.049826264,-1.1135419,-1.280807,0.1672651
37,0.06427452,0.0076142326,"('fake', 'genuine')",0.24636123,0.09760536,0.033935755,-0.15441334,0.3876587,0.38675472,0.63112795,0.4026506,0.2726716,0.1480423,0.1246293
26,0.046812043,-0.031510558,"('hardhearted', 'benevolent')",0.7469702,0.6292965,-0.31725413,-0.33172455,-0.9126986,-0.8004829,1.0217974,0.9831801,0.1171254,0.0897517,0.0273737
1,-0.033012256,-0.10554615,"('unfriendly', 'friendly')",-1.1539946,-1.3750519,-0.76843715,-1.0176469,-1.6599395,-1.6129906,1.1047864,0.8251596,-0.5021194,-0.6572152,0.1550958
