,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,male-female
5,-0.799412,-0.36835238,"('distant', 'outgoing')",-1.6035444,-1.045963,-0.17192258,-0.022836389,-0.8582931,-0.4790506,-0.3792425
13,0.76972353,0.7078488,"('impolite', 'polite')",1.3715411,1.3138657,-0.31752753,0.0028381944,0.6079124,0.6748509,-0.0669385
8,-0.72050047,-0.33870646,"('unaffectionate', 'affectionate')",-1.1612835,-0.74312913,0.1648565,0.37158388,-0.5723092,-0.2367506,-0.3355586
70,0.71461475,1.0127457,"('lethargic', 'energetic')",1.616158,1.8129783,0.96500534,1.4619471,1.0985928,1.4292237,-0.3306309
29,-0.71138644,-0.44174594,"('unfair', 'fair')",-1.8468058,-1.425766,-1.2010009,-0.8364684,-1.2530644,-0.9013268,-0.3517376
48,-0.69230515,-0.7507531,"('unintelligent', 'intelligent')",-0.6079838,-0.7302411,-0.56983864,-0.09084804,-0.6233759,-0.5239474,-0.0994285
32,-0.66478175,-0.8638914,"('unkind', 'kind')",0.6523743,0.2685074,0.7580995,0.8253889,0.248564,0.0766683,0.1718957
40,-0.6564329,-0.30701151,"('stingy', 'generous')",0.44817388,1.0499872,-1.6819317,-1.025936,-0.6300636,-0.0943201,-0.5357435
54,0.6490552,0.27492696,"('incapable', 'capable')",-0.4949487,-0.60192794,1.1574928,0.97165495,0.4371998,0.2148847,0.2223151
33,0.60753506,0.62107444,"('wrong', 'right')",-0.24271819,-0.10258728,-0.4263412,-0.4828817,-0.0205081,0.0118685,-0.0323766
20,0.59830743,0.6149049,"('rough', 'thoughtful')",-0.3303357,-0.30765897,0.43425572,0.7627758,0.2340758,0.3566739,-0.1225981
21,0.5972009,-0.12255313,"('immoral', 'moral')",1.4247047,0.51593274,-1.0758203,-1.2073088,0.3153617,-0.2713097,0.5866714
23,0.5970486,0.43747926,"('insincere', 'sincere')",0.58458513,0.5088669,5.408474,5.6231127,2.1967026,2.1898197,0.0068829
7,0.5968753,0.83649325,"('insensitive', 'sensitive')",0.45125547,0.57369214,0.09393775,1.0151855,0.3806895,0.8084569,-0.4277674
28,-0.5772293,-0.50254244,"('disloyal', 'loyal')",0.026566964,0.025410347,0.8888083,1.1974527,0.1127153,0.2401069,-0.1273916
26,-0.52371454,0.11409786,"('hardhearted', 'benevolent')",0.88615805,1.4136643,1.2925874,1.7398221,0.551677,1.0891948,-0.5375178
0,-0.5208087,-0.7975985,"('unsociable', 'sociable')",0.6711009,0.34458742,-0.87719613,-0.68010145,-0.2423013,-0.3777042,0.1354029
74,0.5139513,0.53384215,"('undedicated', 'dedicated')",1.3532928,1.3280882,0.6476449,0.8633876,0.8382963,0.9084393,-0.070143
69,0.50724655,0.5322913,"('lazy', 'industrious')",-0.1905798,0.079856075,-0.27194843,-0.46257177,0.0149061,0.0498585,-0.0349524
59,-0.4851418,-0.49991938,"('foolish', 'wise')",-0.9636063,-1.0019374,0.04372114,-0.20661436,-0.4683423,-0.5694904,0.1011481
84,0.4832702,0.34031472,"('inferior', 'superior')",-0.83457553,-0.9349942,0.29836032,0.3742167,-0.0176483,-0.0734876,0.0558393
34,0.4725241,0.10809948,"('mean', 'honorable')",0.49870133,0.40059304,6.017945,5.968934,2.3297234,2.1592089,0.1705145
9,-0.4692586,-0.13349119,"('unaffectionate', 'caring')",-0.23601088,0.23771548,0.84043986,1.2534158,0.0450568,0.4525467,-0.4074899
38,0.46696275,0.5862702,"('untruthful', 'truthful')",0.3269443,0.3531885,0.45436507,0.33897656,0.4160907,0.4261451,-0.0100544
81,0.45132104,-0.17308009,"('submissive', 'aggressive')",1.5893743,0.8667224,-0.18788752,-0.42803246,0.6176026,0.0885366,0.529066
51,-0.4488082,-0.5379285,"('uneducated', 'educated')",0.8910005,0.56977606,0.08845723,0.23683491,0.1768832,0.0895608,0.0873224
79,-0.44506022,-0.009746801,"('wavering', 'unwavering')",-1.4054117,-0.9630997,0.3101794,0.42923492,-0.5134308,-0.1812039,-0.3322269
11,0.41836417,0.13464274,"('unhelpful', 'helpful')",1.6470388,1.2108637,1.9993938,2.3112924,1.3549323,1.2189329,0.1359994
4,-0.40239218,0.6564766,"('disliked', 'liked')",0.1325502,0.8454862,-5.8462567,-5.4041133,-2.0386996,-1.3007168,-0.7379828
53,-0.38733825,-0.02062724,"('uncreative', 'creative')",-0.054118253,0.4019536,0.7798438,1.3158313,0.1127958,0.5657192,-0.4529234
66,-0.37444192,-0.11435285,"('inactive', 'active')",-0.3403606,-0.0779586,1.1755809,1.3610363,0.1535928,0.389575,-0.2359822
49,-0.36661455,-0.48547238,"('unable', 'able')",-0.31951323,-0.5569441,-0.3875511,-0.27219924,-0.357893,-0.4382052,0.0803122
25,-0.3656954,-0.60726666,"('egoistic', 'altruistic')",0.11947284,0.031923637,1.285957,0.9155877,0.3465781,0.1134149,0.2331632
35,0.36473364,0.70137334,"('corrupt', 'incorrupt')",-2.1524193,-1.711711,-0.09969995,-0.25268084,-0.6291285,-0.4210062,-0.2081223
12,0.36039463,0.7634253,"('unsupportive', 'supportive')",1.4285933,1.7278079,-1.846584,-1.3248063,-0.0191987,0.3888089,-0.4080076
75,0.34913814,0.7121094,"('meek', 'impulsive')",-0.33391836,0.22511536,0.19979477,0.33604717,0.0716715,0.424424,-0.3527525
3,-0.313628,-0.57348585,"('repellent', 'pleasant')",0.81156486,0.40487504,0.4788238,0.29563728,0.3255869,0.0423422,0.2832447
61,0.3063658,0.13835827,"('illogical', 'logical')",-0.32093754,-0.5309659,-0.06945513,0.11544033,-0.028009,-0.0923891,0.0643801
80,0.30356982,0.6095269,"('dominated', 'dominating')",1.451125,1.2959653,-0.908301,-0.62814003,0.2821313,0.425784,-0.1436527
17,-0.286453,-0.18432744,"('nasty', 'nice')",-0.5884836,-0.4583775,-0.43085474,-0.39324287,-0.4352638,-0.3453159,-0.0899479
63,0.26585346,0.35059232,"('unperceptive', 'insightful')",1.590418,1.8245167,0.9001485,1.408272,0.9188067,1.1944603,-0.2756536
58,0.2549447,0.43374678,"('undiscriminating', 'discriminating')",0.6131177,0.9392203,-0.020126145,0.54589283,0.2826454,0.63962,-0.3569746
14,0.24847488,0.10561742,"('antisocial', 'social')",2.4100485,1.9586574,-0.578012,-0.48612997,0.6935038,0.5260483,0.1674555
47,0.246039,0.10796501,"('stupid', 'smart')",0.6954731,0.4604971,5.3402534,5.0775537,2.0939218,1.8820054,0.2119164
16,-0.2338992,-0.5886194,"('unpopular', 'popular')",-0.7700906,-0.88491184,0.8866869,0.67455035,-0.039101,-0.266327,0.227226
22,0.21408291,0.7197143,"('untrustworthy', 'trustworthy')",0.42045224,0.6433146,-1.2294242,-0.8401493,-0.1982964,0.1742932,-0.3725896
88,-0.2014465,-0.6590212,"('low', 'eminent')",0.42605454,-0.16542536,0.33381182,0.21209157,0.1861399,-0.2041183,0.3902582
50,0.20088431,0.0019997247,"('clumsy', 'skillful')",-0.70887023,-0.79878026,0.07904588,-0.0047863275,-0.14298,-0.2671889,0.1242089
10,-0.19887012,-0.3216568,"('unsympathetic', 'sympathetic')",0.8630398,0.38160092,-0.2771584,-0.020822661,0.1290038,0.0130405,0.1159633
65,-0.18583758,-0.43583924,"('insecure', 'secure')",0.44194072,-0.054969776,-0.391427,-0.35639536,-0.045108,-0.2824015,0.2372935
64,-0.1550138,-0.08097911,"('shy', 'confident')",1.0668012,0.9356035,-6.2452135,-6.2508273,-1.7778087,-1.7987343,0.0209256
72,-0.106855206,-0.33312705,"('unambitious', 'ambitious')",0.15465437,0.06755942,-0.62256193,-0.58760446,-0.1915876,-0.2843907,0.0928031
15,-0.10069134,0.22859664,"('boring', 'funny')",-0.6750444,-0.4350205,-0.008888571,0.3504293,-0.2615414,0.0480018,-0.3095432
82,0.0783935,-0.03149096,"('poor', 'rich')",0.82776046,0.47676417,6.226283,6.266287,2.3774791,2.2371867,0.1402924
83,-0.07332714,-0.2854712,"('powerless', 'powerful')",0.02184456,-0.07855222,-0.82264155,-0.7738315,-0.2913747,-0.379285,0.0879103
45,0.066080496,0.8992876,"('incompetent', 'competent')",1.6194931,2.1007514,-0.30187294,0.48791984,0.4612335,1.162653,-0.7014195
24,-0.051387522,0.09836423,"('dishonest', 'honest')",-0.37076384,-0.33841407,0.66348344,0.88880324,0.080444,0.2162511,-0.1358071
77,0.04816592,-0.101868324,"('unmotivated', 'motivated')",0.35842162,0.11581274,-1.2364124,-1.0610218,-0.2766083,-0.3490258,0.0724175
85,-0.040481053,0.09053403,"('insignificant', 'prestigious')",-0.6740085,-0.49833715,0.6362348,0.4571893,-0.0260849,0.0164621,-0.042547
55,-0.023201894,-0.14456552,"('incompetent', 'clever')",1.7015774,1.1376883,-0.35603595,-0.15018542,0.4407798,0.2809791,0.1598007
46,-0.022606462,0.33569232,"('uncompetitive', 'competitive')",2.0277433,2.016317,-0.6296342,-0.24343151,0.4585009,0.7028592,-0.2443583
19,0.020105368,0.4684853,"('inhospitable', 'hospitable')",-1.1338824,-0.85182625,-0.2887022,0.00588,-0.4674931,-0.1258203,-0.3416728
44,0.010787074,-0.33226764,"('prejudiced', 'unprejudiced')",-0.05544312,-0.4539705,-0.8003105,-1.2122096,-0.2816555,-0.6661492,0.3844937
41,0.010537982,0.23103797,"('unforgiving', 'forgiving')",-0.07447794,0.3482495,-0.26132613,0.09206503,-0.108422,0.2237842,-0.3322062
71,0.00068793166,0.5660887,"('diffident', 'self-confident')",0.059885822,0.8031398,0.19940549,0.79094917,0.0866597,0.7200592,-0.6333995
