,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,male-female
81,-1.0232588,-0.69455934,"('submissive', 'aggressive')",-2.3158534,-2.0430405,-0.58915144,-0.6090867,-0.7723298,-0.6572901,-1.1751484,-1.0009942,-0.1741542
36,1.0064107,0.2229195,"('hostile', 'amicable')",2.3044813,1.7058027,0.81427145,0.68971276,-0.35607255,-0.52871436,0.9422728,0.5224301,0.4198427
11,-0.9996492,-1.0843606,"('unhelpful', 'helpful')",-0.96013296,-1.0700974,-0.54385906,-0.72676903,2.405581,2.486741,-0.024515,-0.0986215,0.0741065
79,0.96421856,0.33471876,"('wavering', 'unwavering')",1.9330704,1.6227494,0.51216686,0.37251383,-0.5966008,-0.4550881,0.7032138,0.4687235,0.2344903
66,0.96267253,0.9706568,"('inactive', 'active')",0.70791626,0.7129651,0.7812183,1.0093802,0.5600239,0.64790475,0.7529577,0.8352268,-0.0822691
27,-0.9586445,-1.0156479,"('hardhearted', 'softhearted')",0.10059174,0.13887432,-0.49649614,-0.43241888,0.86304826,1.245242,-0.1228752,-0.0159876,-0.1068876
0,-0.9528798,-0.8008621,"('unsociable', 'sociable')",-0.67327017,-0.35969785,-0.21209851,-0.13185163,0.013704576,0.12146537,-0.456136,-0.2927366,-0.1633994
35,0.9370689,0.95390826,"('corrupt', 'incorrupt')",1.6361405,1.5166715,-0.012548089,0.21140277,-0.9371288,-0.73021686,0.4058831,0.4879414,-0.0820583
84,0.9260473,0.73882556,"('inferior', 'superior')",0.8489668,0.681759,0.89425796,0.7529778,0.4642161,0.45840824,0.783372,0.6579926,0.1253794
57,-0.91928315,-0.7696041,"('unimaginative', 'imaginative')",-1.3485633,-1.3974699,-0.75099677,-0.72507536,-2.9720786,-3.1389754,-1.4977305,-1.5077813,0.0100508
82,-0.8805182,-0.5219997,"('poor', 'rich')",-1.2344998,-0.88013154,-1.0932665,-1.1231263,5.847563,6.0622883,0.6598196,0.8842577,-0.2244381
49,-0.87420154,-0.75872177,"('unable', 'able')",-1.07885,-0.9919681,-1.0749831,-1.0475143,-1.001882,-0.64971936,-1.0074792,-0.8619809,-0.1454983
37,0.86188763,0.8262503,"('fake', 'genuine')",0.21489672,0.35876703,0.44160935,0.31209502,0.31300676,0.56657153,0.4578501,0.515921,-0.0580709
9,0.82045597,0.3901824,"('unaffectionate', 'caring')",1.2160355,0.8241925,0.7897289,0.54720056,1.1863875,1.2913041,1.0031519,0.7632199,0.239932
43,-0.8194615,-1.0328544,"('irresponsible', 'responsible')",-1.1564026,-1.1778952,-1.206028,-1.4912889,0.4047324,0.33260754,-0.6942899,-0.8423578,0.1480679
50,0.76916605,0.32442468,"('clumsy', 'skillful')",1.0821445,0.65409875,0.26093948,-0.13899404,0.11704819,0.013348401,0.5573245,0.2132194,0.3441051
30,-0.71865505,-0.3242906,"('intolerant', 'tolerant')",-1.6093025,-1.5846229,-0.58590496,-0.5714468,0.22255465,0.29549825,-0.672827,-0.5462155,-0.1266115
59,0.6956599,0.2367178,"('foolish', 'wise')",0.9619056,0.48188207,0.6162068,0.54310894,-0.20175949,-0.17308691,0.5180032,0.2721555,0.2458477
26,0.67756635,0.6001724,"('hardhearted', 'benevolent')",2.4702988,2.2693026,2.4178598,2.4798772,1.7433201,1.3525776,1.8272612,1.6754824,0.1517788
39,0.64818466,0.26754102,"('exploitative', 'cooperative')",0.873847,0.74629194,0.747073,0.47811118,0.65386987,0.33003244,0.7307436,0.4554941,0.2752495
53,-0.63702786,-1.046273,"('uncreative', 'creative')",0.6020301,0.38406006,-0.34743205,-0.5362429,0.6604509,0.6014171,0.0695053,-0.1492597,0.218765
70,-0.6261801,-0.15144439,"('lethargic', 'energetic')",-2.091653,-1.796473,-0.72910136,-0.66935587,0.16158704,0.23453525,-0.8213369,-0.5956845,-0.2256524
3,-0.61686426,-0.58894277,"('repellent', 'pleasant')",-1.449197,-1.3593931,-0.043733362,-0.16934721,0.77873826,0.6948625,-0.3327641,-0.3557052,0.0229411
68,0.6073662,0.63044995,"('dependent', 'independent')",-1.0954878,-1.0251513,-0.47849482,-0.534199,-1.7262962,-1.5222216,-0.6732281,-0.6127805,-0.0604476
2,0.5967046,0.1431383,"('unlikable', 'likable')",0.5503838,0.38729176,0.89780205,0.6550525,0.8762684,0.6355406,0.7302897,0.4552558,0.2750339
32,0.5717649,0.23344341,"('unkind', 'kind')",0.87433267,0.6821776,0.6042404,0.18987538,1.5286888,1.3166789,0.8947567,0.6055439,0.2892128
62,-0.5556533,-0.38353473,"('incompetent', 'brilliant')",-1.184569,-1.0562623,-0.49021015,-0.5894426,-0.17007126,0.047322918,-0.6001259,-0.4954792,-0.1046467
21,-0.53484374,-0.6517926,"('immoral', 'moral')",-1.9480348,-1.9253343,-0.05355338,-0.3711795,-0.7044005,-0.81523365,-0.8102081,-0.9408851,0.130677
77,-0.52781296,-0.9379177,"('unmotivated', 'motivated')",-0.25553548,-0.2587288,-0.46630648,-0.63113576,-1.166038,-1.2387946,-0.6039232,-0.7666442,0.162721
83,0.5235989,0.55812615,"('powerless', 'powerful')",-0.07410492,2.1267682e-05,0.37576705,0.41523555,-1.5046803,-1.4139159,-0.1698548,-0.1101332,-0.0597216
41,-0.5002219,-0.69167864,"('unforgiving', 'forgiving')",0.40229887,0.20384069,0.23828323,0.20530072,0.6640475,0.47401488,0.2011019,0.0478694,0.1532325
56,-0.49891835,-0.28275514,"('impractical', 'practical')",-0.807055,-0.57085574,0.24698757,0.25655633,-0.30727583,-0.2726472,-0.3415654,-0.2174254,-0.12414
48,-0.49089622,-0.43683767,"('unintelligent', 'intelligent')",-0.5338587,-0.6876025,-0.14696439,-0.43347728,-0.17990306,-0.16060027,-0.3379056,-0.4296294,0.0917238
16,-0.47080976,-0.66203505,"('unpopular', 'popular')",-0.27266613,-0.41704375,-0.5386629,-0.56291395,0.14120951,0.13917615,-0.2852323,-0.3757042,0.0904719
29,-0.46875855,-0.40041962,"('unfair', 'fair')",-0.71651196,-0.5855847,-0.68809015,-0.5381839,-0.82261544,-0.6629065,-0.673994,-0.5467737,-0.1272203
20,-0.4631888,-0.28604767,"('rough', 'thoughtful')",-0.09683845,0.11075634,-0.5759372,-0.4681471,0.1988698,0.26531273,-0.2342736,-0.0945314,-0.1397422
5,-0.40680286,-0.73120755,"('distant', 'outgoing')",1.3765354,1.164382,0.29924354,0.7049714,-0.9643289,-0.4266208,0.0761618,0.1778812,-0.1017194
40,0.37900123,0.4638143,"('stingy', 'generous')",0.5848595,0.5643408,0.7255011,0.8450166,-1.9407175,-1.72294,-0.0628389,0.0375579,-0.1003968
87,-0.3763059,-0.30924824,"('unsuccessful', 'successful')",-0.15072083,-0.11305376,0.7726382,0.92270356,0.48393363,0.65743095,0.1823863,0.2894581,-0.1070718
80,0.37446535,0.79469323,"('dominated', 'dominating')",-1.8539276,-1.504831,0.07994801,0.13992786,-0.14583719,-0.078445934,-0.3863378,-0.1621639,-0.2241739
75,0.36619362,0.6601354,"('meek', 'impulsive')",0.5394199,0.56765795,-1.1181641,-0.862432,-0.69415706,-0.524934,-0.2266769,-0.0398932,-0.1867837
24,-0.35150903,-0.2457106,"('dishonest', 'honest')",-1.4599721,-1.4390085,-0.012305038,-0.17953114,0.79635024,1.085038,-0.256859,-0.1948031,-0.0620559
19,-0.34536582,-0.43691012,"('inhospitable', 'hospitable')",0.66935307,0.43986335,-0.17827582,-0.07709887,-0.1911878,0.01985072,-0.0113691,-0.0135737,0.0022046
67,0.3446987,0.6692592,"('doubtful', 'determined')",0.09489717,0.38734493,0.74039865,1.0571365,-0.36859453,-0.39088765,0.20285,0.4307133,-0.2278633
85,0.34467584,-0.669953,"('insignificant', 'prestigious')",2.3435588,1.5471846,0.77390844,0.52173424,-0.7723929,-0.9311586,0.6724375,0.1169518,0.5554857
78,0.33551237,0.09462883,"('nonresilient', 'resilient')",1.3313284,1.2593188,0.3642372,0.27429727,0.206228,0.35613865,0.5593265,0.4960959,0.0632306
63,0.30287766,0.07049339,"('unperceptive', 'insightful')",0.23758125,0.07206702,0.71525145,0.46759033,0.48433396,0.59810257,0.4350111,0.3020633,0.1329478
6,-0.29371578,-0.6195029,"('distant', 'open')",0.8542198,0.6220403,0.08488084,0.31578773,-0.6085343,-0.22270125,0.0092126,0.023906,-0.0146934
52,0.28464055,-0.49331912,"('irrational', 'rational')",0.1714729,-0.26105458,0.38402587,0.18314546,-0.021766972,-0.13757414,0.2045931,-0.1772006,0.3817937
54,0.2725827,-0.04526504,"('incapable', 'capable')",1.032572,0.83379847,-0.16699183,-0.5374283,0.8159565,0.7607178,0.4885299,0.2529557,0.2355742
18,-0.25791022,-0.5882758,"('disagreeable', 'welcoming')",0.50064206,0.24860162,0.13682653,0.124477506,-0.8575687,-0.76609015,-0.1195026,-0.2453217,0.1258191
86,-0.2578664,-0.24540603,"('uninfluential', 'influential')",-0.70940894,-0.67943007,0.201568,-0.016968355,-0.18172228,-0.34698752,-0.2368574,-0.322198,0.0853406
72,-0.23709437,-0.0081486665,"('unambitious', 'ambitious')",0.27926397,0.25446978,-0.168129,-0.20208998,-0.5182454,-0.35082075,-0.1610512,-0.0766474,-0.0844038
46,0.23379225,0.15527444,"('uncompetitive', 'competitive')",-1.2384657,-1.165811,0.04011278,-0.32665887,-0.40950382,-0.7123751,-0.3435161,-0.5123926,0.1688765
42,0.22845346,-0.008715536,"('unreliable', 'reliable')",-0.086320244,-0.3320668,-0.11402784,-0.3084608,-3.0776339,-3.2371078,-0.7623821,-0.9715877,0.2092056
88,0.20704578,-0.09227942,"('low', 'eminent')",-0.32450116,-0.8174273,0.53654045,0.14260462,-0.38587275,-0.50177556,0.0083031,-0.3172194,0.3255225
38,0.19685702,-0.07600041,"('untruthful', 'truthful')",0.43407667,0.25320676,0.5140613,0.2827161,0.45190316,0.5339483,0.3992245,0.2484677,0.1507568
61,-0.1940166,-0.3599184,"('illogical', 'logical')",-0.08858497,-0.23656404,0.4687928,0.5073324,-0.32605463,-0.29163447,-0.0349659,-0.0951961,0.0602302
65,-0.19330074,-0.15160507,"('insecure', 'secure')",-1.2719924,-1.1091665,-0.41617906,-0.6782407,0.08369799,0.056735642,-0.4494435,-0.4705692,0.0211257
51,0.17511138,0.41017473,"('uneducated', 'educated')",-1.2865667,-1.3119512,-0.5022597,-0.7167489,0.8479045,0.52667636,-0.1914526,-0.2729622,0.0815096
64,0.14545867,-0.17615642,"('shy', 'confident')",-0.22193131,-0.528031,0.16217652,0.04376723,-5.85592,-6.349612,-1.442554,-1.7525082,0.3099542
34,0.13668773,-0.12281964,"('mean', 'honorable')",0.013331875,-0.030400652,0.48417026,0.4040898,5.2138996,5.5001554,1.4620223,1.4377563,0.024266
8,-0.13280526,-0.46693596,"('unaffectionate', 'affectionate')",0.6073128,0.32794365,0.28101093,0.13956696,0.50320274,0.71218,0.3146803,0.1781887,0.1364916
23,-0.086357296,-0.4300873,"('insincere', 'sincere')",0.4223271,0.30476615,0.13435788,-0.39493376,6.187515,6.3386536,1.6644607,1.4545996,0.2098611
7,-0.041462924,-0.008599162,"('insensitive', 'sensitive')",-0.54134583,-0.50445414,-0.1011668,-0.23036933,0.40823042,0.6085869,-0.0689363,-0.0337089,-0.0352274
31,0.031998403,-0.35160506,"('evil', 'good')",1.4990262,1.1588361,0.6154721,0.75211626,-1.2505608,-0.8944832,0.223984,0.166216,0.057768
1,-0.028344667,-0.46416563,"('unfriendly', 'friendly')",1.9511347,1.458591,1.1828289,1.0212713,1.7441047,1.9710823,1.212431,0.9966948,0.2157362
28,0.022595853,-0.18040358,"('disloyal', 'loyal')",-0.17907824,-0.1415348,0.71971565,0.37860763,1.320901,1.2094884,0.4710336,0.3165394,0.1544942
15,0.012030253,-0.10173334,"('boring', 'funny')",-0.45773262,-0.6550903,0.43644324,0.54047894,0.5255696,0.7015811,0.1290776,0.1213091,0.0077685
4,-0.010638002,-0.014858954,"('disliked', 'liked')",0.93536484,0.5725534,0.5573557,0.8296336,-6.637966,-6.7960773,-1.2889709,-1.3521873,0.0632164
