,huntington_male,huntington_female,tuple,bancshares_male,bancshares_female,inc_male,inc_female,average_male,average_female,male-female
7,2.1893377,2.0824656,"('insensitive', 'sensitive')",-0.57335633,-0.6051342,1.0244687,0.9328818,0.88015,0.8034044,0.0767456
31,-2.0083234,-1.6428748,"('evil', 'good')",-0.19961217,-0.20084739,-0.8895621,-0.9081682,-1.0324992,-0.9172968,-0.1152024
39,1.7909095,1.5717158,"('exploitative', 'cooperative')",1.0940986,1.0320632,0.092847325,0.09005304,0.9926185,0.8979441,0.0946744
10,1.747852,1.4939034,"('unsympathetic', 'sympathetic')",-1.4454639,-1.6169841,0.3181817,0.15734857,0.2068566,0.0114226,0.195434
23,1.7321273,1.5212104,"('insincere', 'sincere')",-1.8878767,-1.9191912,5.5577593,5.413699,1.80067,1.6719062,0.1287638
44,-1.721498,-1.7575538,"('prejudiced', 'unprejudiced')",0.38818777,0.5462711,-1.6718642,-1.5693965,-1.0017248,-0.9268931,-0.0748317
35,-1.6974306,-1.2851875,"('corrupt', 'incorrupt')",0.5497372,0.73343027,-0.30120608,-0.15688771,-0.4829665,-0.236215,-0.2467515
70,1.679085,1.3871769,"('lethargic', 'energetic')",-0.9045674,-0.9257586,0.6907799,0.6955882,0.4884325,0.3856688,0.1027637
79,-1.6465666,-1.3438706,"('wavering', 'unwavering')",-0.8784833,-0.82862145,-0.14854112,-0.03402707,-0.891197,-0.7355064,-0.1556906
27,1.6413996,1.5132811,"('hardhearted', 'softhearted')",-0.75967336,-0.74942577,1.94096,1.9941931,0.9408954,0.9193495,0.0215459
60,1.630337,1.2277721,"('inefficient', 'efficient')",-0.17906365,-0.21747793,0.21023779,0.18275897,0.553837,0.3976844,0.1561526
40,1.6157424,1.5566759,"('stingy', 'generous')",-0.32180187,-0.33760083,-1.0524065,-1.0268594,0.0805113,0.0640719,0.0164394
12,1.5731933,1.3233957,"('unsupportive', 'supportive')",-0.8321886,-0.8767907,-1.4982833,-1.4973562,-0.2524262,-0.3502504,0.0978242
6,-1.5445557,-1.0175058,"('distant', 'open')",-0.8231648,-0.8174085,0.49849954,0.6400899,-0.6230737,-0.3982747,-0.224799
5,-1.5386276,-1.077103,"('distant', 'outgoing')",-1.1033305,-1.00287,-0.36866292,-0.20159209,-1.0035404,-0.7605217,-0.2430187
4,-1.5342727,-1.3039637,"('disliked', 'liked')",0.41438195,0.37779552,-6.2380815,-6.119379,-2.4526574,-2.3485157,-0.1041417
69,-1.5005594,-1.304126,"('lazy', 'industrious')",1.893942,2.0061626,-0.23527649,-0.24908456,0.052702,0.150984,-0.098282
36,-1.3437725,-0.9680136,"('hostile', 'amicable')",-0.19624037,-0.0854954,-0.11216737,-0.04456265,-0.5507267,-0.3660239,-0.1847028
9,1.2619755,1.3860289,"('unaffectionate', 'caring')",-1.8001579,-1.7936821,1.4021947,1.3965751,0.2880041,0.3296406,-0.0416365
81,1.2443146,0.78835964,"('submissive', 'aggressive')",0.056857806,0.01214892,-0.57779706,-0.5907854,0.2411251,0.0699077,0.1712174
46,1.1693615,0.7770903,"('uncompetitive', 'competitive')",-0.30419752,-0.4882738,-0.6060632,-0.7672648,0.0863669,-0.1594828,0.2458497
24,1.1648076,1.1051465,"('dishonest', 'honest')",-0.8019068,-0.8772074,0.9085246,0.9739163,0.4238084,0.4006185,0.0231899
74,1.1286327,1.0817107,"('undedicated', 'dedicated')",-0.02258509,-0.058105264,0.17974833,0.1934378,0.4285986,0.4056811,0.0229175
72,1.1043257,1.1960652,"('unambitious', 'ambitious')",-1.10795,-0.97949094,-0.8580863,-0.70404875,-0.2872369,-0.1624915,-0.1247454
37,1.092885,0.9667236,"('fake', 'genuine')",-0.3316214,-0.35041657,0.65826124,0.5900727,0.473175,0.4021266,0.0710484
55,1.0770566,0.60959697,"('incompetent', 'clever')",-0.6077362,-0.7827971,0.45807996,0.32088086,0.3091335,0.0492269,0.2599066
71,1.0558391,0.9342387,"('diffident', 'self-confident')",0.15299624,0.11192198,0.55433697,0.42919114,0.5877241,0.4917839,0.0959402
20,1.0314896,0.95528233,"('rough', 'thoughtful')",0.08277929,0.14562494,1.4166421,1.5904372,0.843637,0.8971148,-0.0534778
3,0.956354,0.83404,"('repellent', 'pleasant')",-0.07312375,-0.1884138,0.11730442,-0.08362523,0.3335116,0.1873337,0.1461779
26,0.9518024,0.95334387,"('hardhearted', 'benevolent')",0.0032390058,0.0068751555,1.6961569,1.7334392,0.8837328,0.8978861,-0.0141533
59,-0.9344885,-0.90385026,"('foolish', 'wise')",0.2824539,0.28587106,0.23818986,0.3184162,-0.1379482,-0.0998543,-0.0380939
76,0.91263926,0.7605678,"('anxious', 'daring')",-0.005138401,0.049980097,0.39922392,0.5860123,0.4355749,0.4655201,-0.0299452
16,-0.904232,-0.6975933,"('unpopular', 'popular')",-0.11236396,-0.26185316,0.5574343,0.4037806,-0.1530539,-0.185222,0.0321681
30,0.8934252,0.8653416,"('intolerant', 'tolerant')",-0.81696725,-0.716354,1.0839727,1.2061863,0.3868102,0.4517246,-0.0649144
50,-0.8872103,-0.9221759,"('clumsy', 'skillful')",0.3870227,0.3107573,0.24775952,0.24314696,-0.0841427,-0.1227572,0.0386145
43,0.86595833,0.54644656,"('irresponsible', 'responsible')",-1.1635576,-1.2305416,0.7042303,0.65872335,0.1355437,-0.0084572,0.1440009
63,0.76558965,0.5556159,"('unperceptive', 'insightful')",-0.11145425,-0.22404519,1.4381784,1.4267126,0.6974379,0.5860945,0.1113434
15,-0.7654319,-0.7624311,"('boring', 'funny')",-0.089993216,-0.06721164,0.35410464,0.39766037,-0.1671068,-0.1439941,-0.0231127
18,0.7597331,0.72158515,"('disagreeable', 'welcoming')",-0.86574775,-0.9060683,-0.44650376,-0.39860207,-0.1841728,-0.1943617,0.0101889
14,0.72549653,0.46018845,"('antisocial', 'social')",0.33138067,0.34790182,-0.57413006,-0.7071541,0.1609157,0.0336454,0.1272703
78,-0.71475744,-0.7901053,"('nonresilient', 'resilient')",-0.7040565,-0.80911493,0.48116475,0.4525402,-0.3125497,-0.3822267,0.069677
48,0.69332516,0.5302632,"('unintelligent', 'intelligent')",-1.6723628,-1.7807735,0.9113741,0.94883966,-0.0225545,-0.1005569,0.0780024
53,0.66843563,0.7937125,"('uncreative', 'creative')",-1.0807399,-1.017259,0.9831882,1.0653911,0.1902947,0.2806149,-0.0903202
62,0.6615846,0.4454631,"('incompetent', 'brilliant')",-0.9757746,-1.0335552,0.03696587,0.13299488,-0.092408,-0.1516991,0.0592911
66,-0.6501555,-0.5293147,"('inactive', 'active')",0.17299125,0.2328193,1.009113,0.98263705,0.1773162,0.2287139,-0.0513977
65,0.62951857,0.3749509,"('insecure', 'secure')",-0.070865124,-0.09589376,-0.39562374,-0.31970927,0.0543432,-0.0135507,0.0678939
41,0.6260005,0.79944783,"('unforgiving', 'forgiving')",-0.041236516,-0.109220594,0.29962057,0.29537746,0.2947949,0.3285349,-0.03374
87,0.6167225,0.5924769,"('unsuccessful', 'successful')",0.8196919,0.78143996,0.67057323,0.7017199,0.7023292,0.691879,0.0104502
64,-0.6000176,-0.8616296,"('shy', 'confident')",0.6437766,0.5811336,-6.7595086,-6.808657,-2.2385832,-2.3630511,0.1244679
0,0.5620793,0.31440943,"('unsociable', 'sociable')",-0.3496493,-0.56968397,-0.22202466,-0.38553342,-0.0031982,-0.2136027,0.2104045
21,0.5306502,0.2614551,"('immoral', 'moral')",0.18875717,0.08914085,-0.67054653,-0.7771495,0.0162869,-0.1421845,0.1584714
61,0.52155274,0.5632373,"('illogical', 'logical')",-0.5429886,-0.59169537,0.31253898,0.26830003,0.0970344,0.0799473,0.0170871
52,-0.51632345,-0.28065515,"('irrational', 'rational')",-0.5033163,-0.61937404,-0.25666812,-0.39905012,-0.4254359,-0.4330264,0.0075905
22,0.5041418,0.27554077,"('untrustworthy', 'trustworthy')",-0.0029494474,-0.09492122,-0.98756623,-1.0287453,-0.1621246,-0.2827086,0.120584
13,0.4974178,0.12812047,"('impolite', 'polite')",0.10935868,0.030158637,-0.20128246,-0.17271328,0.1351647,-0.0048114,0.1399761
8,0.49341875,0.64179665,"('unaffectionate', 'affectionate')",-1.7670165,-1.7221181,0.99240565,0.9933514,-0.0937307,-0.0289901,-0.0647406
86,0.45943606,0.21187112,"('uninfluential', 'influential')",-1.8402916,-2.0512712,0.04696369,-0.14931099,-0.4446306,-0.6629037,0.2182731
49,-0.44750196,-0.36245355,"('unable', 'able')",-0.6391893,-0.61525,-0.31186372,-0.17660205,-0.466185,-0.3847685,-0.0814165
17,0.43325466,0.32745045,"('nasty', 'nice')",-0.5662201,-0.4984564,-0.57646525,-0.44449994,-0.2364769,-0.2051686,-0.0313083
57,0.42583072,0.24855846,"('unimaginative', 'imaginative')",-1.2343946,-1.3364233,-2.1589139,-2.192916,-0.9891593,-1.0935936,0.1044343
68,0.39131907,0.33551353,"('dependent', 'independent')",-0.20795994,-0.24099347,-0.4966798,-0.4088676,-0.1044402,-0.1047825,0.0003423
2,0.37241358,0.5603427,"('unlikable', 'likable')",0.7824002,0.8910283,0.48284858,0.63063,0.5458875,0.6940003,-0.1481128
29,-0.36809224,-0.21284719,"('unfair', 'fair')",-0.08597811,-0.092481285,-0.44685572,-0.4231498,-0.3003087,-0.2428261,-0.0574826
88,-0.31624496,-0.3659688,"('low', 'eminent')",-0.5308636,-0.60253704,0.13354345,0.24586037,-0.237855,-0.2408818,0.0030268
82,-0.31279758,-0.28030974,"('poor', 'rich')",-1.0595152,-1.0133847,6.0068593,5.9133844,1.5448488,1.5398966,0.0049522
32,0.29973555,0.14012732,"('unkind', 'kind')",-0.12694904,-0.21568307,0.98126537,0.9585411,0.384684,0.2943285,0.0903555
51,-0.28944367,-0.5133412,"('uneducated', 'educated')",-0.5541306,-0.5955708,0.27234516,0.18623994,-0.1904097,-0.3075573,0.1171476
56,0.2873577,0.108150005,"('impractical', 'practical')",-0.05842583,-0.025640666,-0.23225546,-0.19261979,-0.0011079,-0.0367035,0.0355956
28,-0.2438629,-0.22067657,"('disloyal', 'loyal')",-1.488143,-1.5593126,0.8345196,0.7574146,-0.2991621,-0.3408582,0.0416961
83,-0.23306671,-0.36906123,"('powerless', 'powerful')",-0.34271273,-0.37304977,-0.97199464,-1.0205021,-0.5159247,-0.5875377,0.071613
45,0.20910445,0.008456282,"('incompetent', 'competent')",-0.29817182,-0.49068427,0.28169176,0.11492805,0.0642081,-0.1224333,0.1866414
85,-0.19669506,0.19780405,"('insignificant', 'prestigious')",0.16817597,0.13015299,0.8353818,0.95192444,0.2689542,0.4266272,-0.157673
67,0.19239347,0.10648957,"('doubtful', 'determined')",0.9985333,0.98757565,-0.45223337,-0.48772693,0.2462311,0.2021128,0.0441183
54,-0.18753628,-0.11428384,"('incapable', 'capable')",-0.3142404,-0.35498747,0.793065,0.8119712,0.0970961,0.1142333,-0.0171372
11,0.17915975,-0.2332819,"('unhelpful', 'helpful')",-1.3573947,-1.393436,2.0032227,1.935359,0.2749959,0.1028804,0.1721155
19,-0.16194174,-0.04485135,"('inhospitable', 'hospitable')",-1.1052568,-1.0256183,-0.21231665,-0.09711195,-0.4931717,-0.3891939,-0.1039778
75,-0.15144625,0.050888203,"('meek', 'impulsive')",-0.08437482,0.022614736,-0.4286012,-0.19273388,-0.2214741,-0.0397436,-0.1817305
84,0.13333443,0.13302407,"('inferior', 'superior')",-0.37825492,-0.3883656,0.726707,0.84527874,0.1605955,0.1966457,-0.0360502
73,0.12996352,0.23528549,"('helpless', 'self-reliant')",0.14219509,0.20180722,-3.309167,-3.1236746,-1.0123361,-0.8955273,-0.1168088
25,-0.087732516,0.16571188,"('egoistic', 'altruistic')",0.1565144,0.25593758,1.4572384,1.4774553,0.5086734,0.6330349,-0.1243615
80,-0.08493292,-0.3514487,"('dominated', 'dominating')",1.0793896,1.0040962,-1.1346543,-1.1884568,-0.0467325,-0.1786031,0.1318706
42,-0.08389351,-0.09947827,"('unreliable', 'reliable')",0.53758484,0.5205721,-2.7085416,-2.684372,-0.7516168,-0.754426,0.0028092
47,-0.06052617,-0.22267368,"('stupid', 'smart')",0.9358242,0.8861217,5.6882596,5.624595,2.1878525,2.0960143,0.0918382
38,-0.06042054,-0.107386395,"('untruthful', 'truthful')",-1.0073421,-0.97499573,0.08530836,0.18851587,-0.3274847,-0.2979554,-0.0295293
58,-0.057107687,0.05203708,"('undiscriminating', 'discriminating')",-0.521491,-0.57739246,0.113268815,0.1706401,-0.15511,-0.1182384,-0.0368716
1,-0.048114397,0.08415255,"('unfriendly', 'friendly')",-1.7303733,-1.8061812,1.8254815,1.7963157,0.0156646,0.0247624,-0.0090978
34,-0.032112714,-0.06790149,"('mean', 'honorable')",-0.5177505,-0.4621306,5.941342,5.978149,1.7971595,1.8160389,-0.0188794
77,0.03170281,-0.042083938,"('unmotivated', 'motivated')",-0.068782344,-0.105911076,-1.0871806,-1.2133359,-0.3747534,-0.453777,0.0790236
33,-0.028869683,0.00084656477,"('wrong', 'right')",0.49599814,0.47570893,-0.58029073,-0.62447935,-0.0377208,-0.049308,0.0115872
