,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,male-female
27,-0.60132277,-0.84461826,"('hardhearted', 'softhearted')",-0.890141,-1.0750872,0.6112578,0.2763449,0.30170223,0.02820546,-0.1446259,-0.4037887,0.2591628
12,0.5906495,0.30480206,"('unsupportive', 'supportive')",1.3949798,1.3701234,0.67765915,0.41229275,-0.09581913,-0.5171938,0.6418673,0.3925061,0.2493612
86,0.56542546,0.52683073,"('uninfluential', 'influential')",1.6543989,1.5037017,1.7562872,0.9002477,-0.48618335,-1.0481488,0.872482,0.4706578,0.4018242
83,0.5498809,0.85285217,"('powerless', 'powerful')",0.86862683,1.0594274,-0.15182117,-0.23825511,0.28003678,0.031934984,0.3866809,0.4264899,-0.039809
71,-0.5272262,-0.58472884,"('diffident', 'self-confident')",-0.14272791,-0.24670047,0.19823554,0.3263905,-0.17413701,-0.28000042,-0.1614639,-0.1962598,0.0347959
38,0.5252932,0.43218428,"('untruthful', 'truthful')",-1.3964462,-1.3497586,0.054750305,0.33162385,-1.3224422,-1.075677,-0.5347112,-0.4154069,-0.1193043
64,-0.5242015,-0.17145899,"('shy', 'confident')",0.7469009,0.786946,0.69300735,0.86262554,-1.8078456,-1.7049508,-0.2230347,-0.0567096,-0.1663251
82,0.47311756,0.8785836,"('poor', 'rich')",0.4312961,1.1126262,0.66123843,1.317193,1.7844025,2.3851414,0.8375137,1.4233861,-0.5858724
78,0.4406379,0.91753197,"('nonresilient', 'resilient')",1.1951406,1.3283584,-0.73807365,-0.074700154,-0.5910849,-0.86011726,0.076655,0.3277683,-0.2511133
33,0.43950176,-0.1290493,"('wrong', 'right')",-0.46791065,-0.6053996,-0.084302664,-0.12783156,-0.18094128,-0.3847259,-0.0734132,-0.3117516,0.2383384
16,-0.4340341,-0.32463273,"('unpopular', 'popular')",-2.0694876,-1.885596,-1.4093821,-0.94297785,-0.15351973,-0.27435172,-1.0166059,-0.8568896,-0.1597163
85,-0.43133533,-1.4949181,"('insignificant', 'prestigious')",-4.161753,-4.4880195,-2.428135,-2.1680832,0.46727556,-0.1052766,-1.638487,-2.0640745,0.4255875
60,0.42658767,1.899051,"('inefficient', 'efficient')",2.4697614,3.2686903,1.6796855,1.5630282,-0.51240593,0.0073136725,1.0159072,1.6845208,-0.6686136
24,-0.414616,-0.07226133,"('dishonest', 'honest')",0.34703755,0.35210174,1.9072231,1.3772302,0.14822626,0.3640318,0.4969677,0.5052756,-0.0083079
30,0.38241535,0.33145732,"('intolerant', 'tolerant')",1.8509012,2.0448165,0.88508403,0.81107223,-1.2921274,-1.2440617,0.4565683,0.4858211,-0.0292528
76,-0.37599018,0.26072899,"('anxious', 'daring')",1.9616005,2.1168177,1.1045957,0.89965916,0.07400689,0.3307586,0.6910532,0.9019911,-0.2109379
75,0.31686276,-0.21907337,"('meek', 'impulsive')",-2.4580169,-2.5561423,-0.7090829,-0.37386122,0.17250939,-0.039858054,-0.6694319,-0.7972338,0.1278019
3,-0.31185836,-0.024070287,"('repellent', 'pleasant')",0.9738446,0.8921513,1.1271951,0.5550354,0.41446844,0.49998444,0.5509124,0.4807752,0.0701372
13,0.30171385,0.6904518,"('impolite', 'polite')",1.3024459,1.5117673,1.0935193,1.2712467,-0.47931093,-0.29374808,0.554592,0.7949294,-0.2403374
15,0.29979295,0.1083625,"('boring', 'funny')",-0.48075426,-0.5830929,0.17465168,0.04218591,-0.30050218,-0.4006105,-0.076703,-0.2082888,0.1315858
0,0.29768154,0.53252053,"('unsociable', 'sociable')",2.2596889,2.4197402,1.0726851,0.4785619,-0.6638726,-0.7551538,0.7415457,0.6689172,0.0726285
43,-0.28678447,0.18006034,"('irresponsible', 'responsible')",1.1642205,1.3786405,0.46722144,0.27060243,-0.34480438,-0.14621456,0.2499633,0.4207722,-0.1708089
54,-0.27179608,-0.379654,"('incapable', 'capable')",-1.0670004,-0.9139068,-0.4380352,-0.16954112,-0.6549444,-0.41902924,-0.607944,-0.4705328,-0.1374112
17,-0.25680733,-0.050967414,"('nasty', 'nice')",-0.4407327,-0.45499465,-0.98589206,-0.87529224,-0.3876224,-0.21907781,-0.5177636,-0.400083,-0.1176806
9,0.2371199,-0.42797703,"('unaffectionate', 'caring')",-0.08250991,-0.26645264,0.63448995,0.4882552,-0.30829862,-0.7642875,0.1202003,-0.2426155,0.3628158
70,0.20672327,0.3536845,"('lethargic', 'energetic')",1.0360149,1.1433356,1.4466493,0.6879015,0.32127354,0.22113445,0.7526653,0.601514,0.1511513
8,0.20152438,-0.68985033,"('unaffectionate', 'affectionate')",-1.7543353,-2.2375848,-0.081890255,0.027435154,-0.26456043,-0.88796437,-0.4748154,-0.9469911,0.4721757
23,-0.17884219,0.2745232,"('insincere', 'sincere')",0.8831576,1.7458986,0.7781573,0.9253001,1.3629408,1.9744166,0.7113534,1.2300346,-0.5186812
28,0.17107421,-0.06346668,"('disloyal', 'loyal')",0.95129365,0.7582736,1.1387821,0.46669722,0.42856207,-0.040055048,0.672428,0.2803623,0.3920657
80,0.17005157,0.80914265,"('dominated', 'dominating')",2.3995688,2.439486,1.414653,0.8916753,0.4253463,0.2959716,1.102405,1.1090689,-0.0066639
32,0.16452615,0.5443375,"('unkind', 'kind')",2.5085511,2.4604468,1.3166132,1.0244297,1.2969116,1.3988918,1.3216505,1.3570265,-0.035376
69,-0.16000023,-0.37257367,"('lazy', 'industrious')",-3.2738466,-2.7910182,-1.0193155,-0.5412887,-0.5142637,-0.7812294,-1.2418565,-1.1215274,-0.1203291
67,-0.15870559,-0.032334853,"('doubtful', 'determined')",0.45407134,0.4942106,0.9118682,0.560436,0.90635526,0.9865159,0.5283973,0.5022069,0.0261904
53,0.15488622,-0.10981651,"('uncreative', 'creative')",0.02264209,0.13937874,0.5641615,0.30837333,0.38912854,0.14360847,0.2827046,0.120386,0.1623186
25,-0.12903893,-0.5317636,"('egoistic', 'altruistic')",-1.6558275,-1.8091323,0.113282904,0.4417228,-0.27934664,-0.46993876,-0.4877325,-0.5922779,0.1045454
7,0.12529841,0.5094056,"('insensitive', 'sensitive')",2.182881,2.4214885,1.0238205,0.39761972,0.102655694,-0.19702105,0.858664,0.7828732,0.0757908
65,-0.12165654,0.4389224,"('insecure', 'secure')",1.3727545,1.8233144,0.9044148,1.1356252,-0.7719048,-0.283625,0.345902,0.7785592,-0.4326572
18,-0.117939435,-0.52134746,"('disagreeable', 'welcoming')",-0.42318362,-0.38831994,0.0030756807,0.42265525,-0.45553154,-0.28631473,-0.2483947,-0.1933317,-0.055063
29,0.11541196,-0.00027599186,"('unfair', 'fair')",-1.1472111,-1.1948352,-0.743664,-1.1350857,-0.020033687,-0.12959006,-0.4488742,-0.6149467,0.1660725
45,-0.1114695,0.04086727,"('incompetent', 'competent')",0.2819062,0.82940346,0.0037328266,-0.411099,-0.38676515,-0.74684,-0.0531489,-0.0719171,0.0187682
63,0.11029867,0.21837431,"('unperceptive', 'insightful')",1.7356707,1.8047891,1.4311042,1.7667426,0.7299136,0.5770754,1.0017468,1.0917454,-0.0899986
77,0.093754165,0.71658444,"('unmotivated', 'motivated')",0.5589876,1.0046241,-0.40181768,-0.5919229,-1.1865798,-1.2741497,-0.2339139,-0.036216,-0.1976979
1,0.07503675,-0.5133935,"('unfriendly', 'friendly')",-1.1200025,-1.0409751,-0.6479124,-0.5839751,-0.32776055,-0.61155754,-0.5051597,-0.6874753,0.1823156
2,0.057938986,0.12629238,"('unlikable', 'likable')",0.084463544,0.8012334,0.38823462,0.7683539,-0.37900412,0.03577812,0.0379083,0.4329145,-0.3950062
47,0.056332648,0.45614946,"('stupid', 'smart')",0.17920092,0.9838264,-0.09219971,0.2271572,1.3803103,1.8003976,0.3809111,0.8668827,-0.4859716
42,0.045995496,-0.40789378,"('unreliable', 'reliable')",1.7185994,1.4264114,0.81183136,0.5285337,0.08581886,-0.032920636,0.6655613,0.3785327,0.2870286
88,-0.040556453,0.21417625,"('low', 'eminent')",0.3939133,0.6037122,1.0285103,0.92965645,0.3342448,0.5626537,0.429028,0.5775496,-0.1485216
39,0.0351247,0.33433723,"('exploitative', 'cooperative')",0.981507,1.0806427,1.0507346,0.7509382,0.04197558,0.23090068,0.5273355,0.5992047,-0.0718692
34,0.02483425,0.11612494,"('mean', 'honorable')",-0.71963894,-0.04776917,0.12776193,0.2980699,0.9816428,1.4982475,0.10365,0.4661683,-0.3625183
74,-0.021457143,-0.004844725,"('undedicated', 'dedicated')",1.0398732,1.4485394,0.2806616,0.14700373,0.087746814,0.12707448,0.3467061,0.4294432,-0.0827371
10,-0.015097264,0.51990426,"('unsympathetic', 'sympathetic')",1.8508279,1.620315,1.3843085,0.48614615,-0.124868795,-0.4330579,0.7737926,0.5483268,0.2254658
