,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,male-female
22,1.2559081,1.1542506,"('untrustworthy', 'trustworthy')",1.8383429,1.4763308,0.6749692,0.44789466,-0.24222979,-0.3413222,0.8817477,0.6842884,0.1974593
39,1.2355068,1.3514057,"('exploitative', 'cooperative')",1.1424013,0.7939557,0.42299795,0.34606338,0.7224745,0.6395077,0.8808452,0.7827331,0.0981121
26,1.2023168,0.78558576,"('hardhearted', 'benevolent')",0.7127976,0.44022277,3.0375924,2.8708692,1.7197801,1.5461149,1.6681217,1.4106982,0.2574235
68,-1.1513159,-1.0334996,"('dependent', 'independent')",-0.9063884,-1.0575638,-1.6422482,-1.8496789,-1.6000215,-1.8767163,-1.3249935,-1.4543647,0.1293712
42,1.0891522,1.194059,"('unreliable', 'reliable')",1.3991249,1.2436154,1.3285708,1.4765654,-2.3907547,-2.1719577,0.3565233,0.4355705,-0.0790472
35,-1.0545417,-1.3332031,"('corrupt', 'incorrupt')",-2.3625164,-1.871273,-1.3327779,-0.91624117,-0.43011397,-0.5429643,-1.2949874,-1.1659204,-0.129067
86,0.986619,0.5149924,"('uninfluential', 'influential')",1.5895818,0.8802508,0.4481707,-0.3101388,-0.23165473,-0.5476569,0.6981792,0.1343619,0.5638173
14,0.9630775,0.95621175,"('antisocial', 'social')",2.54875,1.9274544,2.4925041,2.1168802,0.36925474,0.14379531,1.5933965,1.2860855,0.307311
43,0.952318,1.1771437,"('irresponsible', 'responsible')",1.15567,0.94804925,0.2631534,0.06847961,0.7238095,0.715179,0.7737377,0.7272128,0.0465249
67,0.9326748,1.2631956,"('doubtful', 'determined')",0.24763073,0.3743525,0.41164327,0.6088299,-0.48775434,-0.4283691,0.2760486,0.4545023,-0.1784537
55,0.8404709,1.0689025,"('incompetent', 'clever')",2.4515572,1.8512887,0.9616281,0.50063694,0.45830402,0.28183502,1.17799,0.9256659,0.2523241
7,0.83115995,0.80828595,"('insensitive', 'sensitive')",1.0206255,0.609069,0.186806,-0.19384435,0.4208525,0.277448,0.614861,0.3752397,0.2396213
29,-0.81621903,-0.9647066,"('unfair', 'fair')",-0.54681796,-0.5858038,-0.96071273,-0.89233285,-0.76652366,-0.94804955,-0.7725683,-0.8477232,0.0751549
72,0.7582505,0.9031712,"('unambitious', 'ambitious')",0.29848692,0.3379341,0.23983373,0.23021282,-0.49800774,-0.27884015,0.1996408,0.2981195,-0.0984787
80,0.75440896,0.94551677,"('dominated', 'dominating')",1.6129243,0.9311221,1.203698,0.60466397,-0.5265971,-0.6453618,0.7611086,0.4589852,0.3021234
69,-0.74413794,-1.0578392,"('lazy', 'industrious')",-1.1512661,-0.7920406,-0.15267421,0.045223296,-0.8089833,-0.9087171,-0.7142654,-0.6783434,-0.035922
10,0.7294837,0.56688344,"('unsympathetic', 'sympathetic')",1.7195337,0.9661187,0.17262696,-0.64221585,0.1588291,-0.056470685,0.6951184,0.2085789,0.4865395
49,-0.72217166,-0.55232215,"('unable', 'able')",-0.57017994,-0.3946764,-0.7521425,-0.47204852,-0.46488622,-0.33165038,-0.6273451,-0.4376744,-0.1896707
65,0.701094,0.84495306,"('insecure', 'secure')",2.252555,1.6465095,1.5208287,0.9852803,0.66694903,0.5808249,1.2853568,1.014392,0.2709648
23,0.674455,0.88751847,"('insincere', 'sincere')",1.9456033,1.7583792,-0.23549797,-0.22398423,5.591608,5.603903,1.9940422,2.006454,-0.0124118
3,-0.653788,-0.5896694,"('repellent', 'pleasant')",0.7545357,0.5436977,-0.16093275,-0.7578727,0.6632082,0.45143685,0.1507558,-0.0881019,0.2388577
58,0.64847124,0.2517019,"('undiscriminating', 'discriminating')",0.8581807,0.6110668,1.0976739,0.72080284,0.291881,0.14328963,0.7240517,0.4317153,0.2923364
74,0.6298481,0.88580585,"('undedicated', 'dedicated')",0.85829735,0.62880176,1.1152884,0.9289852,0.19010226,0.012552634,0.698384,0.6140364,0.0843476
36,-0.59903,-1.1135557,"('hostile', 'amicable')",-2.0969644,-1.7955419,-1.023428,-0.91145587,-0.040988512,-0.24256189,-0.9401027,-1.0157789,0.0756762
33,0.5939575,0.03780902,"('wrong', 'right')",0.12033433,0.287621,0.47960368,0.42095184,-0.67921114,-0.803794,0.1286711,-0.014353,0.1430241
53,-0.59141254,-0.8177421,"('uncreative', 'creative')",-0.12240393,0.22422147,0.096508995,-0.0146337,0.44051388,0.34563383,-0.0441984,-0.0656301,0.0214317
34,-0.54921716,-0.5863757,"('mean', 'honorable')",0.079413556,0.21119142,-0.61875504,-0.3784142,5.1335664,5.169045,1.0112519,1.1038616,-0.0926097
75,-0.5339074,-0.47945148,"('meek', 'impulsive')",-0.84373415,-0.29396194,-0.780135,-0.25480762,-0.551098,-0.33057147,-0.6772187,-0.3396981,-0.3375206
2,0.52830106,0.8580536,"('unlikable', 'likable')",0.18892486,0.3704144,1.3505081,1.7983598,0.8884937,1.0206465,0.7390569,1.0118686,-0.2728117
0,0.52065086,0.1541456,"('unsociable', 'sociable')",2.1369386,1.4207771,0.7412625,0.11086578,0.43049756,0.10250299,0.9573374,0.4470729,0.5102645
20,-0.5173089,-0.40218627,"('rough', 'thoughtful')",-0.19271779,-0.28489485,0.18652593,0.05788447,0.48286015,0.311028,-0.0101601,-0.0795422,0.0693821
4,-0.5113493,-0.85649246,"('disliked', 'liked')",-1.1151506,-0.89648044,0.47320902,0.57672626,-6.6215687,-6.645887,-1.9437149,-1.9555334,0.0118185
11,0.4760705,0.7906991,"('unhelpful', 'helpful')",1.4813973,1.526685,-0.13557722,-0.13211533,1.8777972,2.0720687,0.924922,1.0643344,-0.1394124
88,0.46549416,0.46527955,"('low', 'eminent')",0.50707805,0.55828583,0.2894016,0.91984165,-0.6214208,-0.434811,0.1601383,0.377149,-0.2170107
51,0.45060676,0.6764858,"('uneducated', 'educated')",0.6619279,0.22392726,-0.009306267,0.028829731,-0.33440903,-0.33073515,0.1922048,0.1496269,0.0425779
40,0.42699456,-0.033231057,"('stingy', 'generous')",0.017055709,-0.48161328,0.29403436,-0.030233925,-2.2529976,-2.5406754,-0.3787282,-0.7714384,0.3927102
41,0.4074021,-0.00624053,"('unforgiving', 'forgiving')",0.9711003,0.6194249,1.002101,0.889401,0.6503834,0.56710863,0.7577467,0.5174235,0.2403232
32,-0.3612402,-0.47856998,"('unkind', 'kind')",0.70824164,0.54881704,0.60107636,0.48913255,0.9324447,0.9856875,0.4701306,0.3862668,0.0838638
54,-0.3341191,-0.28198868,"('incapable', 'capable')",-0.3383273,-0.010163879,-0.36094305,0.24277109,0.51555765,0.6908468,-0.129458,0.1603663,-0.2898243
66,-0.30896884,-0.295877,"('inactive', 'active')",-1.3039757,-1.3512837,0.47140703,0.41704917,1.2443957,0.9436405,0.0257145,-0.0716178,0.0973323
27,-0.29924816,-0.6997453,"('hardhearted', 'softhearted')",0.17332304,0.010157388,-0.052169245,-0.45734665,0.87934124,0.63895774,0.1753117,-0.1269942,0.3023059
19,-0.29874215,-0.7308736,"('inhospitable', 'hospitable')",-1.152921,-1.1016322,-1.5441568,-1.2910643,-0.65805024,-0.7579931,-0.9134676,-0.9703908,0.0569232
5,-0.28338495,-0.6868962,"('distant', 'outgoing')",-1.5116465,-0.9848293,-1.1164491,-0.7697893,-0.5742853,-0.5086311,-0.8714414,-0.7375364,-0.133905
38,-0.26938397,-0.3656565,"('untruthful', 'truthful')",0.11070704,0.21397075,-0.6442301,-0.6265722,-0.17250541,-0.22161818,-0.2438531,-0.249969,0.0061159
6,-0.244878,-0.7376128,"('distant', 'open')",-1.7650156,-1.3645018,-0.65084076,-0.4688476,-0.055066064,-0.14802785,-0.6789501,-0.6797475,0.0007974
79,-0.24455863,-0.34390217,"('wavering', 'unwavering')",-1.6811349,-1.4935625,-1.4313316,-0.86783576,-0.57060945,-0.47745207,-0.9819087,-0.7956881,-0.1862206
12,0.24021487,0.3779741,"('unsupportive', 'supportive')",0.97050834,0.8218123,0.27502608,0.1747683,-2.0108585,-2.0401986,-0.1312773,-0.166411,0.0351337
71,0.23571397,0.013753336,"('diffident', 'self-confident')",0.2960792,0.52996176,0.0743818,0.17757322,0.45807964,0.51749676,0.2660636,0.3096963,-0.0436327
63,0.21118097,0.26954305,"('unperceptive', 'insightful')",1.2768943,1.0142081,0.94846666,0.65864736,0.38072962,0.32082558,0.7043179,0.565806,0.1385119
77,-0.19983946,-0.54084575,"('unmotivated', 'motivated')",1.19892,0.9450044,-0.67611575,-0.8816445,-1.0192726,-1.1176673,-0.1740769,-0.3987883,0.2247114
1,0.1876466,-0.6722182,"('unfriendly', 'friendly')",-0.1489309,-0.14686398,0.75969446,0.601084,1.5021605,1.2381124,0.5751427,0.2550285,0.3201142
9,0.18478227,-0.1468282,"('unaffectionate', 'caring')",0.2784913,0.3412443,0.9508782,0.5656558,1.1673535,1.027942,0.6453763,0.4470035,0.1983728
83,0.18379535,0.12290828,"('powerless', 'powerful')",0.30489877,0.31965163,0.2809717,0.3163875,-1.0413063,-1.0740016,-0.0679101,-0.0787635,0.0108534
84,0.17426486,0.1696009,"('inferior', 'superior')",-0.49702707,-0.47003266,-0.07286525,0.07190328,0.2598908,0.15747805,-0.0339342,-0.0177626,-0.0161716
87,0.16401453,0.35202068,"('unsuccessful', 'successful')",1.1877819,1.155022,1.1100122,1.1198691,0.90456915,0.815306,0.8415945,0.8605544,-0.0189599
25,-0.15244731,-0.77362573,"('egoistic', 'altruistic')",-0.43455595,-0.46831805,0.20962313,0.41609636,1.150739,1.0146482,0.1933397,0.0472002,0.1461395
17,-0.14814228,-0.49919328,"('nasty', 'nice')",-0.4367771,-0.43990964,-0.674412,-0.72694314,-0.23663181,-0.28207743,-0.3739908,-0.4870309,0.1130401
47,-0.14407359,0.033535365,"('stupid', 'smart')",1.0099787,1.2232895,1.0744989,1.6529884,5.5396137,5.6775193,1.8700044,2.1468332,-0.2768288
21,0.14191724,0.08187011,"('immoral', 'moral')",2.443805,2.06446,-0.20190819,-0.3232386,-0.5304669,-0.5828993,0.4633368,0.310048,0.1532888
82,-0.13562346,0.3051662,"('poor', 'rich')",0.27463523,0.5862087,0.5051724,1.1611645,6.1606054,6.325145,1.7011974,2.0944209,-0.3932235
44,-0.12136883,0.086705685,"('prejudiced', 'unprejudiced')",-1.0230398,-0.7524135,-0.4184308,-0.027159713,-1.043409,-0.8520092,-0.6515621,-0.3862192,-0.2653429
73,0.10573475,0.15241334,"('helpless', 'self-reliant')",-0.5751731,-0.34726155,-1.0722672,-0.802202,-3.332092,-3.2626772,-1.2184494,-1.0649319,-0.1535175
37,-0.09613238,0.09231259,"('fake', 'genuine')",0.0456587,-0.04365001,-0.9022994,-0.926117,0.024420321,-0.12612224,-0.2320882,-0.2508942,0.018806
8,0.076979764,-0.13431543,"('unaffectionate', 'affectionate')",-1.1655321,-0.9220219,0.71668226,0.5731079,0.78195566,0.63935053,0.1025214,0.0390303,0.0634911
48,-0.05602024,-0.016032524,"('unintelligent', 'intelligent')",1.0060807,0.6889426,-0.9334055,-1.0513439,-0.38210392,-0.48090768,-0.0913622,-0.2148354,0.1234732
64,-0.046738915,-0.17786723,"('shy', 'confident')",0.5314521,0.15899803,0.47672987,0.11941424,-5.5946693,-5.609252,-1.1583066,-1.3771768,0.2188702
28,0.038503256,-0.5462212,"('disloyal', 'loyal')",0.37883425,-0.043636277,0.21191537,-0.2805557,1.0963414,0.8426277,0.4313986,-0.0069464,0.438345
18,-0.025404163,-0.23519476,"('disagreeable', 'welcoming')",-0.47106153,-0.61052,-0.058711506,0.43786162,-0.9259858,-0.88960147,-0.3702908,-0.3243636,-0.0459272
61,-0.008044746,-0.2868257,"('illogical', 'logical')",1.5458845,1.2643298,0.32213125,-0.17065567,0.19356592,0.03757549,0.5133842,0.211106,0.3022782
