,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,male-female
51,-0.67455125,-0.4517569,"('uneducated', 'educated')",0.474259,0.76034015,0.3432917,0.636561,-0.001730077,-0.011722982,0.0353173,0.2333553,-0.198038
19,0.6314946,0.78206885,"('inhospitable', 'hospitable')",-0.9522812,-0.99152124,0.78113115,0.77627045,-0.60846514,-0.621572,-0.0370301,-0.0136885,-0.0233416
57,-0.6223326,-0.55830353,"('unimaginative', 'imaginative')",-0.57152295,-0.5479514,-0.29755318,-0.32602814,-2.9237416,-2.931058,-1.1037875,-1.0908352,-0.0129523
77,-0.6166198,-0.25728106,"('unmotivated', 'motivated')",0.19932455,0.35559624,-0.75587285,-0.5288877,-0.7783911,-0.7610285,-0.4878898,-0.2979003,-0.1899895
85,-0.61366594,-0.6077414,"('insignificant', 'prestigious')",-0.88128954,-1.0756955,-0.50620776,-0.65332747,-0.6624446,-0.57616484,-0.665902,-0.7282323,0.0623303
50,-0.5879974,-0.5086063,"('clumsy', 'skillful')",0.8478895,0.8405048,0.051637273,0.06569153,-0.13749346,-0.091513924,0.043509,0.076519,-0.03301
15,-0.57916147,-0.8433482,"('boring', 'funny')",0.49940977,0.48284748,-0.36205754,-0.49809983,-0.15823606,-0.15670604,-0.1500113,-0.2538266,0.1038153
59,-0.57810557,-0.7719962,"('foolish', 'wise')",-0.19492349,-0.30274394,0.030382838,-0.0599626,0.1667652,0.04972005,-0.1439703,-0.2712457,0.1272754
30,-0.5769566,-0.5144002,"('intolerant', 'tolerant')",-0.40511897,-0.17157447,-0.03633354,0.038487367,0.38870186,0.3509456,-0.1574268,-0.0741354,-0.0832914
11,-0.56819963,-0.62420887,"('unhelpful', 'helpful')",-0.7951593,-0.7597007,-0.99563587,-0.861131,1.7930422,1.7326205,-0.1414882,-0.128105,-0.0133832
22,-0.53389996,-0.67093486,"('untrustworthy', 'trustworthy')",0.08800719,0.28565255,-0.6367082,-0.69356114,-0.8680811,-0.79604393,-0.4876705,-0.4687219,-0.0189486
44,-0.5219651,-1.1916015,"('prejudiced', 'unprejudiced')",-1.2983319,-1.4676322,1.0459181,0.6838785,-1.7732644,-1.814337,-0.6369108,-0.947423,0.3105122
28,-0.51841414,0.03258585,"('disloyal', 'loyal')",-0.48819107,-0.32932127,-1.8165779,-1.7153982,0.34055573,0.35215762,-0.6206568,-0.414994,-0.2056628
47,-0.4863591,-0.5076552,"('stupid', 'smart')",0.24793714,0.2738229,-0.3752703,-0.46030337,4.5672464,4.410897,0.9883885,0.9291903,0.0591982
8,-0.47353873,-0.2944241,"('unaffectionate', 'affectionate')",-0.41184926,-0.6305393,-1.2781703,-1.2964952,0.50294775,0.48901802,-0.4151527,-0.4331101,0.0179574
33,0.44386384,0.54710454,"('wrong', 'right')",-0.44187838,-0.4160153,0.11798831,0.08386535,-0.4634097,-0.48520562,-0.085859,-0.0675628,-0.0182962
23,0.43747538,0.70795953,"('insincere', 'sincere')",-1.0653516,-0.84299064,-1.3665613,-1.1327384,4.836626,4.6846795,0.7105471,0.8542275,-0.1436804
45,0.41155288,0.45403594,"('incompetent', 'competent')",0.35248816,0.5181443,0.010527171,-0.12860772,-0.10889533,-0.06510254,0.1664182,0.1946175,-0.0281993
0,-0.39736024,-0.2577513,"('unsociable', 'sociable')",0.23641169,0.39903128,-0.6007048,-0.45093974,-0.18718143,-0.3171073,-0.2372087,-0.1566918,-0.0805169
42,0.37232703,0.35974416,"('unreliable', 'reliable')",0.7721146,0.8486769,0.72139364,0.5815546,-3.0183759,-2.9533503,-0.2881352,-0.2908437,0.0027085
70,0.35313925,0.4843576,"('lethargic', 'energetic')",0.21715963,0.40761086,0.10081597,0.19296469,0.07088433,0.029979195,0.1854998,0.2787281,-0.0932283
86,-0.33513263,0.08224557,"('uninfluential', 'influential')",-0.07584251,0.14984795,-1.3503283,-0.9566661,-0.49830878,-0.49573606,-0.564903,-0.3050772,-0.2598258
14,-0.31904212,-0.0780333,"('antisocial', 'social')",0.866574,1.2072029,-0.038179524,-0.05874168,-0.45094734,-0.42453697,0.0146012,0.1614727,-0.1468715
6,-0.31483173,-0.31455857,"('distant', 'open')",-0.6031413,-0.70703524,-0.14545299,-0.21805151,-0.5910063,-0.60786486,-0.4136081,-0.4618776,0.0482695
76,0.31233737,0.18960193,"('anxious', 'daring')",1.5641264,1.8260798,-0.23382828,-0.26793477,-0.68135947,-0.6113009,0.240319,0.2841115,-0.0437925
72,0.31017584,0.3924077,"('unambitious', 'ambitious')",-0.6152571,-0.47819808,-0.4171124,-0.3948134,-0.4088335,-0.36875162,-0.2827568,-0.2123388,-0.070418
54,-0.27610418,-0.4590288,"('incapable', 'capable')",-0.7247956,-0.6833636,-0.7140461,-0.81208795,0.56350833,0.5952008,-0.2878594,-0.3398199,0.0519605
83,-0.27549747,-0.2991686,"('powerless', 'powerful')",-0.2086695,-0.047311537,-0.98516893,-0.92518127,-0.68867457,-0.5886924,-0.5395026,-0.4650885,-0.0744141
21,0.26908925,0.39200446,"('immoral', 'moral')",0.5552997,0.9464061,-0.30555388,-0.20700867,-0.814495,-0.81113946,-0.073915,0.0800656,-0.1539806
10,0.25812942,0.46182084,"('unsympathetic', 'sympathetic')",0.08659006,0.24270043,-0.4137471,-0.15541694,-0.34779945,-0.43511495,-0.1042068,0.0284973,-0.1327041
12,0.24213894,0.63279444,"('unsupportive', 'supportive')",0.3177089,0.51315457,0.03849273,0.2606652,-1.6162884,-1.6113764,-0.254487,-0.0511906,-0.2032964
20,-0.23806112,-0.37687743,"('rough', 'thoughtful')",0.464594,0.5773995,-0.5439453,-0.6422141,0.7772588,0.8681993,0.1149616,0.1066268,0.0083348
79,0.23797424,0.24494211,"('wavering', 'unwavering')",-0.20744446,-0.24697287,-0.31143415,-0.4355138,-0.38135636,-0.34579408,-0.1655652,-0.1958347,0.0302695
65,0.23167935,0.20755902,"('insecure', 'secure')",0.33432555,0.63733107,-0.3695467,-0.25238672,-0.3476552,-0.27948943,-0.0377993,0.0782535,-0.1160528
29,-0.22706476,-0.42718342,"('unfair', 'fair')",-0.80399734,-0.7437105,-0.17903224,-0.26538414,-0.21947917,-0.22755396,-0.3573934,-0.415958,0.0585646
25,0.21433006,0.648916,"('egoistic', 'altruistic')",-0.25752932,-0.33193713,-1.2276967,-1.2485564,0.7577674,0.8167021,-0.1282821,-0.0287188,-0.0995633
49,-0.20810792,-0.40024203,"('unable', 'able')",0.14117698,0.07196136,-0.14428136,-0.28400466,-0.12771666,-0.2017163,-0.0847322,-0.2035004,0.1187682
35,0.1950178,0.18453972,"('corrupt', 'incorrupt')",-0.8198946,-0.9456208,0.24990104,-0.018876236,-0.7918126,-0.74885005,-0.2916971,-0.3822019,0.0905048
46,-0.18708318,-0.12703308,"('uncompetitive', 'competitive')",0.9472246,1.0749317,-0.55278224,-0.4500541,-0.8043009,-0.9155132,-0.1492354,-0.1044172,-0.0448182
17,0.16377938,-0.059496008,"('nasty', 'nice')",0.46155953,0.43018806,-0.12187631,-0.4417045,-0.27460027,-0.26077467,0.0572156,-0.0829468,0.1401624
26,-0.13720343,0.2322585,"('hardhearted', 'benevolent')",0.65206987,0.6874752,-0.47657433,-0.55996937,1.4448242,1.4630852,0.3707791,0.4557124,-0.0849333
2,0.120111786,0.18747532,"('unlikable', 'likable')",0.3780525,0.4668635,-0.30776957,-0.33938205,0.22118755,0.29574096,0.1028956,0.1526744,-0.0497788
55,-0.1164249,-0.16658895,"('incompetent', 'clever')",0.721153,0.9988831,-0.49425644,-0.36324477,-0.14063074,-0.120468885,-0.0075398,0.0871451,-0.0946849
38,0.10840441,0.16581222,"('untruthful', 'truthful')",-1.4482194,-1.3447151,-0.5616585,-0.43838283,0.061880093,0.10625901,-0.4598984,-0.3777567,-0.0821417
43,0.10317209,0.057476357,"('irresponsible', 'responsible')",-0.23844036,-0.14413983,-0.3615528,-0.25322756,0.3585053,0.19498804,-0.0345789,-0.0362257,0.0016468
58,-0.09096089,-0.06465488,"('undiscriminating', 'discriminating')",-0.67894065,-0.7214839,-0.57011247,-0.659999,0.10933805,0.20429313,-0.307669,-0.3104612,0.0027922
3,0.08647462,0.3035265,"('repellent', 'pleasant')",-0.28169116,-0.17256446,-0.6261831,-0.52747834,0.5771086,0.5321683,-0.0610728,0.033913,-0.0949858
7,0.07768656,0.2801349,"('insensitive', 'sensitive')",-0.50451714,-0.15897435,-0.2903554,-0.16027144,0.053649254,-0.01019733,-0.1658842,-0.0123271,-0.1535571
71,0.0742765,0.44592717,"('diffident', 'self-confident')",-0.3731208,-0.18251249,0.27288342,0.30879298,0.41888174,0.4496225,0.0982302,0.2554576,-0.1572274
68,0.0711294,-0.093107395,"('dependent', 'independent')",-0.17116304,-0.044928517,-0.15603876,-0.095042035,-0.73154354,-0.7664233,-0.246904,-0.2498753,0.0029713
13,0.06546604,0.15877533,"('impolite', 'polite')",0.037910882,0.28163794,-0.02990662,0.079930514,-0.73308676,-0.7883438,-0.1649041,-0.067,-0.0979041
75,-0.057310373,-0.10267852,"('meek', 'impulsive')",-0.51739514,-0.6987455,0.3508008,0.14445917,-0.5305629,-0.46726447,-0.1886169,-0.2810573,0.0924404
9,0.052404106,0.57334334,"('unaffectionate', 'caring')",-0.71850026,-0.7128804,-1.2822595,-1.1069981,1.1296146,1.2336966,-0.2046853,-0.0032096,-0.2014757
81,-0.03587743,0.19474496,"('submissive', 'aggressive')",1.0032793,1.2506087,-0.06969532,0.21881387,-0.62548465,-0.5904629,0.0680555,0.2684262,-0.2003707
66,0.020727403,-0.18792379,"('inactive', 'active')",0.9296201,0.9019895,0.74095577,0.5802046,0.029479876,-0.0067071915,0.4301958,0.3218908,0.108305
60,-0.0123819895,0.31752017,"('inefficient', 'efficient')",0.88055485,1.2659162,0.122677684,0.53839344,-0.06793936,0.01337559,0.2307278,0.5338013,-0.3030735
