,lauder_male,lauder_female,tuple,estee_male,estee_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
86,-1.4567299,-1.15055,"('uninfluential', 'influential')",-1.6002712,-1.6972483,-0.60537547,-0.6068074,-0.004523173,0.2696811,-0.916725,-0.7962312,-0.1204938
82,-1.4433995,-1.1878031,"('poor', 'rich')",-1.3324875,-1.2680416,-0.07626538,-0.08000764,5.7174716,5.504337,0.7163298,0.7421211,-0.0257913
3,-1.4164664,-1.3267701,"('repellent', 'pleasant')",-2.4256525,-2.3712194,0.09138963,0.059691653,0.019692933,-0.07552278,-0.932759,-0.9284551,-0.0043039
36,1.365976,1.0388054,"('hostile', 'amicable')",1.7071992,1.934849,-0.0022919774,0.076813415,0.4639819,0.16130134,0.8837163,0.8029423,0.080774
30,-1.3585092,-0.9704803,"('intolerant', 'tolerant')",-1.1387285,-1.1795063,-0.25698435,-0.2279353,0.58954525,0.6034218,-0.5411692,-0.4436251,-0.0975441
60,-1.334398,-1.040382,"('inefficient', 'efficient')",-1.3980772,-1.7859458,0.53892857,0.4984824,-0.42368573,-0.060379177,-0.6543081,-0.5970562,-0.0572519
33,1.3295264,1.0753292,"('wrong', 'right')",1.514475,1.4705019,0.22099248,0.12307829,-0.40471,-0.39486003,0.665071,0.5685124,0.0965586
59,1.2062658,0.9941709,"('foolish', 'wise')",1.2200735,1.302382,-0.08911715,-0.15261881,0.8088248,0.5293813,0.7865117,0.6683288,0.1181829
81,-1.085156,-0.8514815,"('submissive', 'aggressive')",-1.7280432,-1.9789373,-0.15963006,-0.15631399,-1.0617243,-0.8316348,-1.0086384,-0.9545919,-0.0540465
66,1.084548,1.02149,"('inactive', 'active')",0.5449826,0.97023875,0.13145374,0.30973977,1.2563002,1.4014163,0.7543212,0.9257212,-0.1714
43,-1.0222772,-0.7536253,"('irresponsible', 'responsible')",-0.8649445,-1.162845,-0.23016728,-0.23989385,0.7840741,0.94469327,-0.3333288,-0.3029177,-0.0304111
0,-1.0022913,-0.82133454,"('unsociable', 'sociable')",-0.77726793,-0.9013048,-0.13688828,-0.08945809,-0.6656779,-0.47868392,-0.6455314,-0.5726953,-0.0728361
50,0.96336,0.98654187,"('clumsy', 'skillful')",1.1013051,1.2705412,0.77663803,0.86934304,0.9782473,0.8813388,0.9548876,1.0019412,-0.0470536
21,-0.95879364,-0.7138102,"('immoral', 'moral')",-1.3924593,-1.6048379,-0.49028492,-0.68123776,-1.3964268,-1.3387047,-1.0594912,-1.0846477,0.0251565
5,0.95861924,0.79590034,"('distant', 'outgoing')",1.1466222,1.2538257,-1.0266082,-0.84733295,-0.10523424,-0.16495879,0.2433497,0.2593586,-0.0160089
79,0.94975394,0.7560363,"('wavering', 'unwavering')",1.4349535,1.5881026,-0.65462035,-0.51142645,0.34046054,0.26790324,0.5176369,0.5251539,-0.007517
23,-0.9326487,-0.7537545,"('insincere', 'sincere')",-1.7542713,-2.0563054,-0.6159741,-0.7343196,5.0792165,4.8486557,0.4440806,0.326069,0.1180116
44,-0.9303955,-0.90708077,"('prejudiced', 'unprejudiced')",-0.92087305,-0.7973267,-0.9137231,-0.9765768,-1.6114688,-1.5563321,-1.0941151,-1.059329,-0.0347861
32,-0.90846026,-0.7947285,"('unkind', 'kind')",-0.7162935,-0.8574278,0.30036294,0.36065403,1.1362128,1.0725086,-0.0470445,-0.0547484,0.0077039
17,0.89349484,0.811961,"('nasty', 'nice')",0.19598112,0.13334355,-0.9672127,-0.96049994,-0.85650325,-1.0236564,-0.18356,-0.2597129,0.0761529
25,0.87540805,0.7321374,"('egoistic', 'altruistic')",0.74351037,0.67595655,0.21602052,0.10610252,1.5693027,1.3656441,0.8510604,0.7199601,0.1311003
37,0.8710974,1.0382386,"('fake', 'genuine')",-0.06884421,-0.20716316,-0.0040788166,-0.119190276,0.9879267,0.8230905,0.4465253,0.3837439,0.0627814
76,-0.84809273,-0.561192,"('anxious', 'daring')",-2.122156,-2.1411428,-0.066852465,-0.12883545,-0.28036875,-0.27049315,-0.8293675,-0.7754159,-0.0539516
11,-0.8443877,-0.6820289,"('unhelpful', 'helpful')",-1.002801,-1.382723,0.16515464,0.16649497,1.923952,2.103914,0.0604795,0.0514143,0.0090652
84,0.8363732,0.8469142,"('inferior', 'superior')",0.695861,0.69501555,0.31357932,0.38468012,0.8469228,1.0091308,0.6731841,0.7339352,-0.0607511
19,0.80723506,0.5938377,"('inhospitable', 'hospitable')",0.8988553,0.9248029,-0.26423284,-0.23396572,-0.005810784,-0.12485987,0.3590117,0.2899537,0.069058
62,-0.65986097,-0.44837773,"('incompetent', 'brilliant')",-1.5703902,-1.7221742,-0.58531755,-0.6290494,0.036960647,0.2122519,-0.6946521,-0.6468373,-0.0478148
6,0.6463117,0.3592049,"('distant', 'open')",1.566182,1.657506,-0.86990285,-0.80246276,0.9597854,0.70961803,0.5755941,0.4809665,0.0946276
38,-0.6100473,-0.52546644,"('untruthful', 'truthful')",-0.39897096,-0.6123968,-0.75370854,-0.7632626,0.18871422,0.20486468,-0.3935031,-0.4240653,0.0305622
61,-0.6090564,-0.41534135,"('illogical', 'logical')",-0.6469657,-0.69007397,-0.49177003,-0.5073635,0.12251996,0.11915892,-0.406318,-0.373405,-0.032913
51,-0.6019336,-0.3306558,"('uneducated', 'educated')",-0.9344698,-0.85127556,-0.3983875,-0.3134431,-0.0037966967,0.2626307,-0.4846469,-0.3081859,-0.176461
41,-0.57668024,-0.5920476,"('unforgiving', 'forgiving')",-0.8120658,-0.96219677,-0.052987993,-0.07921614,-0.0239666,-0.019767899,-0.3664252,-0.4133071,0.0468819
70,-0.573658,-0.21904936,"('lethargic', 'energetic')",-1.5440608,-1.5197805,-0.08308434,-0.07798781,0.91739774,1.045403,-0.3208513,-0.1928537,-0.1279976
29,-0.57288855,-0.60582966,"('unfair', 'fair')",-0.933604,-0.8039017,-1.490108,-1.5643046,-0.671504,-0.8631327,-0.9170262,-0.9592922,0.042266
67,0.5670293,0.76060045,"('doubtful', 'determined')",0.15841225,0.32023835,0.57137555,0.6481079,-0.610246,-0.32746217,0.1716428,0.3503711,-0.1787283
64,-0.5640182,-0.35200077,"('shy', 'confident')",-0.030225499,-0.045726147,-0.0092419535,0.05007354,-6.1496143,-5.747639,-1.688275,-1.5238231,-0.1644519
75,0.54027337,0.47928104,"('meek', 'impulsive')",0.29246992,0.671695,-0.96374583,-0.7953487,-0.33200598,-0.24764481,-0.1157521,0.0269956,-0.1427477
68,-0.53911924,-0.4225916,"('dependent', 'independent')",-0.8754746,-0.89859366,-1.3493285,-1.343679,-0.79372424,-0.6638077,-0.8894116,-0.8321679,-0.0572437
28,-0.53607565,-0.5252807,"('disloyal', 'loyal')",-0.96858627,-1.459266,-0.57617605,-0.62253577,1.399963,1.1783875,-0.1702187,-0.3571737,0.186955
13,-0.5100564,-0.32131967,"('impolite', 'polite')",-0.43980214,-0.5899736,0.4932297,0.61157745,-0.832355,-0.55312556,-0.322246,-0.2132103,-0.1090357
4,0.50285584,0.32324556,"('disliked', 'liked')",0.6639859,0.72691345,-0.7587207,-0.8167816,-5.4097548,-5.438604,-1.2504084,-1.3013066,0.0508982
63,-0.48880532,-0.2958295,"('unperceptive', 'insightful')",-0.27459458,-0.50735724,0.21877979,0.123638675,0.97010547,1.2306008,0.1063713,0.1377632,-0.0313919
71,0.48323417,0.41933733,"('diffident', 'self-confident')",0.6544443,0.6968848,-0.11311299,0.06113325,0.64906144,0.8143359,0.4184067,0.4979228,-0.0795161
47,-0.47235385,-0.16189146,"('stupid', 'smart')",-0.1561798,-0.20083082,0.3080375,0.32072383,4.5866313,4.3991613,1.0665338,1.0892907,-0.0227569
2,0.4459437,0.5648401,"('unlikable', 'likable')",0.23607059,0.53748626,0.8757845,0.9952758,0.468061,0.5791147,0.506465,0.6691792,-0.1627142
53,-0.445552,-0.48820233,"('uncreative', 'creative')",-0.6634803,-0.72149825,0.24250126,0.29365864,1.575874,1.4022515,0.1773357,0.1215524,0.0557833
87,0.43540967,0.39767197,"('unsuccessful', 'successful')",0.26989082,0.2976313,0.95025396,0.9620553,0.62741613,0.8374884,0.5707426,0.6237118,-0.0529692
39,0.42488647,0.30805278,"('exploitative', 'cooperative')",0.26302865,0.2485463,1.2910998,1.231517,-0.021852493,-0.042032894,0.4892906,0.4365208,0.0527698
31,0.4127861,0.05450268,"('evil', 'good')",0.9376893,1.1077296,-0.4677533,-0.44343126,-0.6591798,-1.0615453,0.0558856,-0.0856861,0.1415717
40,0.41186118,0.24559964,"('stingy', 'generous')",-0.26057735,-0.29046673,-0.6635676,-0.8140029,-0.60149884,-0.99012864,-0.2784457,-0.4622496,0.1838039
15,0.40319312,0.2886029,"('boring', 'funny')",1.1036339,1.1246645,0.5668908,0.6005469,0.19179364,0.095223345,0.5663779,0.5272594,0.0391185
1,-0.4010641,-0.490001,"('unfriendly', 'friendly')",0.15228426,-0.05524253,-0.6423167,-0.70540935,2.2809362,1.8197409,0.3474599,0.142272,0.2051879
88,-0.39697456,-0.46721056,"('low', 'eminent')",-0.37157542,-0.49259594,-0.6437838,-0.6199287,0.36355406,0.39522332,-0.2621949,-0.296128,0.0339331
58,0.3822534,0.52008384,"('undiscriminating', 'discriminating')",-0.44038332,-0.5247281,0.17529364,0.10959874,0.15827088,0.15433227,0.0688587,0.0648217,0.004037
56,-0.36966747,-0.10858703,"('impractical', 'practical')",-0.41264483,-0.6563878,0.62759596,0.599144,-0.15994465,0.10988848,-0.0786652,-0.0139856,-0.0646796
9,-0.36409354,-0.46815214,"('unaffectionate', 'caring')",-0.28942063,-0.35650972,-0.7897269,-0.7320584,1.7353022,1.516934,0.0730153,-0.0099466,0.0829619
20,0.3626916,0.54425,"('rough', 'thoughtful')",-0.27983302,-0.3313725,0.024167307,-0.18275142,1.196903,0.9316301,0.3259822,0.240439,0.0855432
78,0.33832893,0.22053666,"('nonresilient', 'resilient')",0.55365145,0.4555058,0.45107967,0.64036614,0.70312107,0.91669255,0.5115453,0.5582753,-0.04673
27,-0.28839394,-0.17628655,"('hardhearted', 'softhearted')",-0.7439964,-0.62789285,-0.038399376,0.017314417,1.6862241,1.5728747,0.1538586,0.1965024,-0.0426438
54,0.27784806,0.49673343,"('incapable', 'capable')",0.15522821,0.29235068,-0.502952,-0.4272748,1.1600939,1.2444149,0.2725545,0.401556,-0.1290015
8,0.26511267,0.18639305,"('unaffectionate', 'affectionate')",0.3153422,0.3284807,-1.3342011,-1.236696,1.2131557,0.89588684,0.1148524,0.0435161,0.0713363
18,-0.25066888,-0.30552506,"('disagreeable', 'welcoming')",-0.30215567,-0.17741676,-1.9269248,-1.8460727,-0.4213105,-0.5779519,-0.725265,-0.7267416,0.0014766
16,-0.24848203,-0.26818383,"('unpopular', 'popular')",0.10555792,0.2861978,-0.5266802,-0.5253704,0.8389607,0.6876005,0.0423391,0.045061,-0.0027219
52,0.2470906,-0.03555719,"('irrational', 'rational')",0.4553407,0.45443985,-0.99089223,-1.2196481,0.4653839,0.12574002,0.0442307,-0.1687564,0.2129871
26,0.23625669,0.11857479,"('hardhearted', 'benevolent')",1.0980843,1.182234,1.1248066,1.1620632,1.8756325,1.7652439,1.0836951,1.057029,0.0266661
7,-0.2260114,-0.16294286,"('insensitive', 'sensitive')",-1.0652957,-1.1816733,-0.5404349,-0.5958653,0.8205871,0.8336955,-0.2527887,-0.2766965,0.0239078
49,-0.22272585,-0.24296442,"('unable', 'able')",0.03938893,-0.11647796,-1.0646049,-1.0281312,-0.5641079,-0.53790337,-0.4530124,-0.4813693,0.0283569
42,0.19826002,0.3020753,"('unreliable', 'reliable')",-0.44897622,-0.3584263,-0.19512683,-0.11594227,-2.2460322,-2.2615833,-0.6729688,-0.6084691,-0.0644997
12,0.18940751,0.21894468,"('unsupportive', 'supportive')",-0.3101854,-0.4757236,-0.5500955,-0.5534407,-1.1695567,-0.9983812,-0.4601075,-0.4521502,-0.0079573
74,0.15587498,0.37820682,"('undedicated', 'dedicated')",-0.34877694,-0.35880396,0.5680248,0.56897324,0.7564847,0.87190497,0.2829019,0.3650703,-0.0821684
83,0.13330682,0.21425004,"('powerless', 'powerful')",0.24654776,0.14428312,-1.1783861,-1.0500509,-0.6263162,-0.4462446,-0.3562119,-0.2844406,-0.0717713
80,0.12635165,0.35284978,"('dominated', 'dominating')",-0.7637447,-0.7521753,0.5747583,0.5954146,-1.19882,-0.9734983,-0.3153637,-0.1943523,-0.1210114
77,-0.03398075,0.25352573,"('unmotivated', 'motivated')",-0.8415274,-0.87660587,0.043476284,0.08549434,-1.2509894,-0.8821628,-0.5207553,-0.3549371,-0.1658182
34,-0.028036889,0.30719087,"('mean', 'honorable')",-0.13627444,0.027774595,0.003962036,0.124683656,5.440408,5.3685994,1.3200147,1.4570621,-0.1370474
