,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,male-female
76,0.926487,1.2826911,"('anxious', 'daring')",0.74523115,0.8577943,0.9953697,1.29763,1.5815951,1.6354538,0.8278385,1.0388048,0.11338652,0.45394227,0.8649847,1.0943859,-0.2294012
5,-0.8739691,-1.1968023,"('distant', 'outgoing')",-0.076550126,-0.18170665,-0.08771776,-0.316457,-2.6681414,-2.7206511,-1.1815617,-1.426445,-0.3106996,-0.35030448,-0.86644,-1.0320611,0.1656211
25,-0.85927016,-0.8187233,"('egoistic', 'altruistic')",-0.42726922,-0.4983026,0.028846692,-0.018812977,-0.37598827,-0.44884092,-1.6393601,-1.6371156,0.9800106,1.0051883,-0.3821717,-0.4027678,0.0205961
62,0.78028876,0.9246332,"('incompetent', 'brilliant')",1.2212694,1.2176018,-0.24840397,-0.19753154,2.3954756,2.377687,0.40471065,0.45728573,-0.19560875,-0.17670424,0.7262886,0.767162,-0.0408734
50,0.77036977,0.9690857,"('clumsy', 'skillful')",-0.16733919,-0.14898181,1.748424,1.7864695,-0.17069866,-0.19505925,0.602563,0.71508193,0.59585667,0.54903805,0.5631959,0.6126057,-0.0494098
57,-0.74827635,-0.8737598,"('unimaginative', 'imaginative')",0.044923518,-0.025990345,-0.43526912,-0.41006523,1.3017182,1.1962361,-0.23782036,-0.32595503,-2.5112784,-2.6657832,-0.4310004,-0.5175529,0.0865525
77,-0.72843224,-0.685632,"('unmotivated', 'motivated')",-0.59475505,-0.5827401,-0.694391,-0.6420034,0.6640348,0.5771333,-0.17590228,-0.15914741,-1.2159504,-1.3489559,-0.457566,-0.4735576,0.0159916
73,0.6987377,0.8385252,"('helpless', 'self-reliant')",0.28952277,0.3245334,0.60432667,0.64229894,-0.26712474,-0.21804659,-0.31627083,-0.23380327,-3.931618,-3.946747,-0.4870711,-0.4322066,-0.0548645
82,-0.69663596,-0.5059304,"('poor', 'rich')",0.9850115,1.0710077,0.76993245,0.9876959,0.24710688,0.30346793,0.43939218,0.534822,6.6337986,6.7794533,1.3964343,1.5284195,-0.1319852
34,-0.6865092,-0.63390213,"('mean', 'honorable')",0.3280911,0.33173737,0.09833857,0.09897584,0.8362045,0.8890663,0.2581272,0.24061301,6.530833,6.5138574,1.2275142,1.2400579,-0.0125437
47,-0.68265796,-0.6295236,"('stupid', 'smart')",1.0704389,1.1318402,0.99318385,0.97339076,2.1994832,2.2488334,0.4801324,0.5111831,5.47539,5.428217,1.5893284,1.6106567,-0.0213283
80,0.6767928,0.85959417,"('dominated', 'dominating')",0.12388484,0.2192066,0.5729284,0.56148326,1.8997456,1.8246527,1.0279176,1.1766082,-1.6161169,-1.6707263,0.4475254,0.4951364,-0.047611
48,-0.6386326,-0.5718327,"('unintelligent', 'intelligent')",-0.37229103,-0.3939809,-0.9718044,-0.9372256,1.1803453,1.1465111,-0.91979027,-0.9333948,0.39261466,0.39095876,-0.2215931,-0.216494,-0.0050991
26,-0.60560423,-0.68732256,"('hardhearted', 'benevolent')",1.8434703,1.6795727,2.1683736,1.9236609,-0.029980585,-0.048352063,-0.89465517,-1.0540054,1.4612709,1.4540454,0.6571458,0.5445999,0.1125459
19,-0.6001287,-0.7055824,"('inhospitable', 'hospitable')",-1.2963592,-1.3692461,-1.1521714,-1.2096591,-2.3972764,-2.3852777,-0.54383576,-0.57427186,0.04482481,-0.015936121,-0.9908245,-1.0433288,0.0525043
2,0.5965586,0.92883736,"('unlikable', 'likable')",1.2533494,1.2849662,1.7545081,1.8996589,2.3072238,2.386643,0.22893909,0.39264986,0.5034896,0.67294854,1.1073448,1.2609506,-0.1536058
84,0.5891787,0.6131564,"('inferior', 'superior')",-0.9432572,-0.8745336,-0.12581703,-0.17356361,-1.6170003,-1.5544702,-0.81069595,-0.8380188,0.36363778,0.36478677,-0.4239924,-0.4104405,-0.0135519
13,0.580389,0.64733976,"('impolite', 'polite')",1.7021354,1.760007,0.21567151,0.21497926,3.5960135,3.6336899,0.5727732,0.6367414,0.09923787,0.16292289,1.1277034,1.1759467,-0.0482433
8,-0.5743727,-0.79873186,"('unaffectionate', 'affectionate')",-0.36155647,-0.5077395,-1.1617044,-1.2941828,-0.38842797,-0.45693272,-2.7307827,-2.8488839,0.5929146,0.45953065,-0.770655,-0.9078233,0.1371683
49,-0.5740859,-0.4418838,"('unable', 'able')",-0.38219857,-0.32959363,-0.82036227,-0.6177556,-0.6822593,-0.5812609,-0.90226954,-0.8094079,-0.60194165,-0.4440254,-0.6605196,-0.5373212,-0.1231984
88,-0.5614612,-0.18099904,"('low', 'eminent')",0.06817806,0.23513876,-0.6879988,-0.32186338,-0.89829475,-0.8629021,-1.2810647,-1.1037445,0.48679435,0.7743486,-0.4789745,-0.2433369,-0.2356376
28,-0.54908514,-0.47866058,"('disloyal', 'loyal')",0.14507383,0.10097566,0.36394137,0.37547517,0.5833351,0.6139266,-1.3784472,-1.367971,0.9632086,1.1017307,0.0213378,0.0575794,-0.0362416
71,0.5347817,0.31410098,"('diffident', 'self-confident')",2.2873173,2.1716747,0.34226912,0.114522554,1.0346901,1.0177268,-0.8071846,-1.025244,0.34486473,0.24543074,0.6227898,0.4730353,0.1497545
7,0.5164264,0.5719798,"('insensitive', 'sensitive')",1.1828631,1.1232997,0.80522114,0.71086955,2.870808,2.8325582,0.5964913,0.58181375,1.2365553,1.0242505,1.2013942,1.1407953,0.0605989
27,-0.5014928,-0.94300544,"('hardhearted', 'softhearted')",-0.45576298,-0.67054117,-0.19367117,-0.5474406,0.43647933,0.36988017,-0.13329495,-0.33950305,1.4080213,1.1540893,0.0933798,-0.1627534,0.2561332
12,0.48444167,0.3859067,"('unsupportive', 'supportive')",1.587153,1.4909027,0.74284106,0.5903756,3.018011,2.9284759,0.029012727,-0.04965375,-1.4628531,-1.6560656,0.7331011,0.6149903,0.1181108
72,-0.47813928,-0.48434332,"('unambitious', 'ambitious')",1.0045893,0.96711355,-0.8041414,-0.7503885,0.6899685,0.6712922,0.27129233,0.22611679,-0.9329594,-1.0349534,-0.041565,-0.0675271,0.0259621
46,0.4771489,0.71871233,"('uncompetitive', 'competitive')",1.3326764,1.4127127,0.2492103,0.33080763,2.2021775,2.1717167,0.3888972,0.47521564,-0.18402706,-0.20213518,0.7443473,0.8178383,-0.073491
0,-0.46123517,-0.3393483,"('unsociable', 'sociable')",1.8738929,1.8855115,0.85054606,0.83851683,4.4633427,4.431121,-0.42620504,-0.37086934,-0.3723299,-0.29160193,0.9880019,1.0255549,-0.037553
81,-0.45929343,-0.023127403,"('submissive', 'aggressive')",0.8725894,1.0103337,-0.4318405,-0.15812492,2.1848128,2.1708682,-0.07438161,0.23533086,-1.2570596,-1.1187472,0.1391379,0.3527555,-0.2136176
18,0.45845795,0.57260644,"('disagreeable', 'welcoming')",0.051355515,0.051780753,0.8152988,0.80378824,-0.005481288,0.0464535,-1.0588422,-0.99753785,-0.012957191,-0.051244874,0.0413053,0.0709744,-0.0296691
41,-0.4541139,-0.3107256,"('unforgiving', 'forgiving')",0.04725971,0.042014714,0.36003858,0.39199862,2.3228617,2.40913,-1.167125,-1.1078174,-0.06374879,-0.0645524,0.1741954,0.2266747,-0.0524793
58,-0.44156453,-0.5163451,"('undiscriminating', 'discriminating')",0.47641358,0.38015026,0.35462853,0.07581522,1.020265,0.93250835,-0.3423812,-0.4898138,0.32370806,0.1619257,0.2318449,0.0907068,0.1411381
51,0.44058076,0.61721927,"('uneducated', 'educated')",0.566473,0.640072,1.0091383,1.23368,1.6402904,1.625598,0.54176944,0.66451585,0.9510659,0.96548826,0.8582196,0.9577623,-0.0995427
44,0.41846228,0.50668186,"('prejudiced', 'unprejudiced')",-1.1601323,-1.0782818,-0.3180138,-0.15956655,-0.77314496,-0.693766,-0.10821884,-0.05656343,-1.7724413,-1.6702607,-0.6189148,-0.5252928,-0.093622
67,0.40436548,0.57704616,"('doubtful', 'determined')",-0.41048,-0.23683508,-0.31265855,-0.24044982,-0.29681173,-0.229628,0.46579677,0.67722785,-0.8884124,-0.5980126,-0.1730334,-0.0084419,-0.1645915
37,0.38835794,0.28536063,"('fake', 'genuine')",0.11205455,0.01871756,-0.007690206,-0.12725483,1.6627601,1.627653,-0.31882718,-0.28554654,0.5282153,0.45181477,0.3941451,0.3284574,0.0656877
83,-0.3781139,-0.195749,"('powerless', 'powerful')",0.991009,1.0382841,-0.19375649,-0.06804424,0.14670645,0.16716257,-0.91243464,-0.79553646,-1.2982111,-1.1980555,-0.2741334,-0.1753231,-0.0988103
14,0.35767132,0.676946,"('antisocial', 'social')",3.4393096,3.471935,1.5522777,1.7118946,4.000073,4.0306964,0.7449951,0.8660897,-0.754615,-0.6787663,1.5566185,1.6797992,-0.1231807
33,0.3465456,0.06374984,"('wrong', 'right')",0.037871722,-0.0722492,0.3074363,0.015754193,-0.39804474,-0.44956005,-0.35839412,-0.526279,-0.6260239,-0.88392794,-0.1151015,-0.308752,0.1936505
24,0.33260092,0.28649172,"('dishonest', 'honest')",0.40403944,0.34082732,-0.39343947,-0.49653745,2.20376,2.191828,-0.4404345,-0.43284088,0.9827033,0.9615742,0.5148716,0.4752239,0.0396477
17,0.32968095,0.19267246,"('nasty', 'nice')",-0.13159627,-0.09693521,-0.0312591,-0.22890182,0.54931927,0.5342735,-0.44409695,-0.45525748,-0.8891789,-0.8176605,-0.1028552,-0.1453015,0.0424463
16,0.32468385,0.57373035,"('unpopular', 'popular')",0.25427884,0.3379642,0.9982362,1.079888,-0.356996,-0.38195807,-0.07946277,0.005439073,0.6011799,0.78492033,0.29032,0.3999973,-0.1096773
52,-0.32077807,-0.54392993,"('irrational', 'rational')",-1.2690331,-1.3315251,-0.3242062,-0.41638225,-2.005419,-2.0797772,-1.1119655,-1.2143643,-0.061813466,-0.121331245,-0.8488692,-0.9512183,0.1023491
78,-0.3016397,-0.39927232,"('nonresilient', 'resilient')",0.92939305,0.84863025,0.67991346,0.5598237,1.445518,1.348501,-0.059698924,-0.19244698,0.6721679,0.47463998,0.5609423,0.4399793,0.120963
68,-0.28581485,-0.28405276,"('dependent', 'independent')",-0.86816514,-0.8726984,-0.12172708,-0.16334966,-0.44917196,-0.46563518,-0.54405475,-0.62322533,-0.35333532,-0.49260592,-0.4370449,-0.4835945,0.0465496
21,0.27342844,0.6107523,"('immoral', 'moral')",0.93969554,1.0248435,0.024199314,0.16539474,2.221171,2.319095,0.3451892,0.57322,-0.8322659,-0.674612,0.4952362,0.6697823,-0.1745461
23,-0.26730993,-0.04186444,"('insincere', 'sincere')",0.9942894,1.0000049,-0.23672113,-0.16409676,2.6168833,2.6897297,0.5070231,0.5854475,6.414806,6.4097195,1.6714951,1.74649,-0.0749949
29,-0.26265106,-0.4119512,"('unfair', 'fair')",0.116777025,0.031059481,0.28934386,0.1259567,-0.6260844,-0.69610107,-0.038606375,-0.11943911,-0.38202846,-0.5311926,-0.1505416,-0.2669446,0.116403
3,-0.25994727,-0.24504153,"('repellent', 'pleasant')",0.3997582,0.31975532,-0.042043082,-0.11809623,1.6780696,1.5836115,1.0439959,1.0218759,0.4097385,0.32195824,0.538262,0.4806772,0.0575848
60,0.25771734,0.48907787,"('inefficient', 'efficient')",1.7491537,1.814313,0.41023526,0.43861818,4.1423564,4.096822,0.6750021,0.8494755,-0.29203442,-0.18348557,1.1570717,1.2508035,-0.0937318
38,-0.2576856,-0.11996134,"('untruthful', 'truthful')",-0.4285036,-0.43057644,-0.038101602,-0.04861123,1.3890337,1.3676486,-1.2094164,-1.1842508,0.2746164,0.29137504,-0.0450095,-0.0207294,-0.0242801
63,-0.2539732,-0.097311035,"('unperceptive', 'insightful')",1.3645675,1.3301831,1.4474247,1.4167223,1.7913089,1.7006192,1.0074934,0.962777,1.6662649,1.4473431,1.1705144,1.1267223,0.0437921
70,0.24664374,0.3200161,"('lethargic', 'energetic')",-0.06257808,-0.11236636,-0.48841894,-0.5106601,1.7741325,1.6894615,0.5654476,0.55379725,1.1523954,0.98655564,0.5312703,0.4878006,0.0434697
74,-0.24533144,-0.11897358,"('undedicated', 'dedicated')",-0.03188264,-0.0018890612,0.7517318,0.7472838,1.0231118,1.06549,-0.76464605,-0.7042833,-0.12119177,0.021674268,0.1019653,0.168217,-0.0662517
69,-0.23919141,-0.44364083,"('lazy', 'industrious')",-0.7131603,-0.7707473,0.73949945,0.57180285,-2.3253121,-2.3895853,-0.63752806,-0.80452543,-1.1366738,-1.2551578,-0.7187277,-0.8486423,0.1299146
75,-0.21352854,-0.2816055,"('meek', 'impulsive')",-2.4104192,-2.4000633,-0.16486692,-0.10587717,-2.6122322,-2.6594574,-0.25893396,-0.31865156,-0.58543867,-0.6777718,-1.0409033,-1.0739045,0.0330012
61,-0.20813756,-0.22269222,"('illogical', 'logical')",1.1085258,1.027402,1.0811012,1.0542743,2.0389311,1.9964951,-0.42355615,-0.40534276,0.5522628,0.5103198,0.6915212,0.6600761,0.0314451
59,0.2020808,0.29444838,"('foolish', 'wise')",-0.21721065,-0.24887276,0.33973333,0.25754493,-1.8368047,-1.8280385,-0.36398166,-0.39125273,0.20974688,0.14723162,-0.2777394,-0.2948232,0.0170838
56,0.16112535,0.40870604,"('impractical', 'practical')",1.4511038,1.6133848,-0.2733636,-0.065402195,3.2800093,3.42674,0.6541775,0.8259019,-0.5364391,-0.3317518,0.7894355,0.9795965,-0.190161
9,-0.15574497,-0.2817111,"('unaffectionate', 'caring')",0.9496634,0.74350065,-0.04459176,-0.3555191,1.6653671,1.5818937,-1.8230826,-1.990813,1.4612931,1.3137157,0.3421507,0.1685111,0.1736396
55,0.15239501,0.29945064,"('incompetent', 'clever')",0.6722376,0.72766155,0.23838817,0.23178896,2.2481718,2.289104,0.38332996,0.46587858,-0.3134336,-0.22111386,0.5635148,0.6321283,-0.0686135
4,-0.144361,-0.02825696,"('disliked', 'liked')",-0.31051606,-0.30895966,0.37928817,0.5423588,-1.2421722,-1.2135861,-0.70101243,-0.64836705,-6.5787907,-6.36192,-1.4329274,-1.3364552,-0.0964722
66,0.12277663,0.035034165,"('inactive', 'active')",0.045445465,-0.014930937,0.89379424,0.8370115,-1.0558966,-1.1435342,0.34464622,0.23056903,1.0216435,0.8802074,0.2287349,0.1373928,0.0913421
43,-0.12047192,0.07262151,"('irresponsible', 'responsible')",1.2837857,1.257788,-0.10485841,-0.037749,2.67711,2.720248,-0.12709095,-0.03280793,1.0684879,1.0489953,0.7794936,0.8381826,-0.058689
35,0.11990934,0.07077155,"('corrupt', 'incorrupt')",-1.466193,-1.406711,-0.10972451,-0.07678576,-2.682881,-2.6044517,-1.8476301,-1.8715348,-0.4820963,-0.35970387,-1.0781026,-1.0414026,-0.0367
22,0.118571416,0.13729863,"('untrustworthy', 'trustworthy')",0.4026357,0.3906058,0.9943685,1.0146425,1.1671705,1.2358984,0.4771008,0.51189077,-0.74529266,-0.870018,0.4024257,0.4033864,-0.0009607
10,-0.10243936,-0.07096884,"('unsympathetic', 'sympathetic')",0.98015165,0.9648713,-0.6338665,-0.73160446,3.970305,3.9209368,-0.3487719,-0.2868829,-0.018713407,-0.02128493,0.6411109,0.6291778,0.0119331
15,-0.10151529,-0.13084556,"('boring', 'funny')",-0.9107969,-0.8851298,-0.21232872,-0.20009176,-1.8076062,-1.7406138,-0.90768427,-0.912844,0.22623268,0.2744483,-0.6189498,-0.5991794,-0.0197704
40,0.079605,-0.23652376,"('stingy', 'generous')",0.44809553,0.2968615,-0.0057361126,-0.33055174,0.6935095,0.57532305,-0.5120078,-0.70265025,-1.3860468,-1.6740799,-0.1137634,-0.3452702,0.2315068
85,0.06382846,-0.042245887,"('insignificant', 'prestigious')",0.24801236,0.2387269,0.25737247,0.20454527,-2.3049812,-2.372004,-1.2392507,-1.3442037,0.77473134,0.8028993,-0.3667145,-0.4187137,0.0519992
45,0.048276693,-0.050182696,"('incompetent', 'competent')",0.5143299,0.43898723,0.8547005,0.64329,2.4080722,2.3791118,-0.10903079,-0.16904892,-0.68234813,-0.6714572,0.5056667,0.42845,0.0772167
54,-0.02678229,-0.057738915,"('incapable', 'capable')",0.7282144,0.642654,0.39845303,0.336888,0.6490046,0.57819045,-1.0368223,-1.1315243,1.219974,1.1034317,0.3220069,0.2453168,0.0766901
30,0.02602961,0.40177205,"('intolerant', 'tolerant')",2.376893,2.5545719,0.3411729,0.55760306,3.0062106,3.110352,-0.17144121,0.02367598,0.9405618,1.1824622,1.0865711,1.3050729,-0.2185018
11,0.02462953,0.27512854,"('unhelpful', 'helpful')",0.023118239,0.082235195,0.02460543,0.22299239,1.8887066,1.932805,-0.26939008,-0.110064626,2.118919,2.2095244,0.6350981,0.7687702,-0.1336721
79,-0.01914848,-0.11147966,"('wavering', 'unwavering')",-0.8897123,-0.9417577,0.096574694,0.09312367,-2.676844,-2.6770847,-1.2162404,-1.2908866,-0.19069162,-0.19470522,-0.8160103,-0.8537984,0.0377881
65,0.0168374,0.27775145,"('insecure', 'secure')",0.6389765,0.7134402,0.52733296,0.57659686,1.9779034,2.0974975,0.49519795,0.6819856,-0.04434639,0.012566797,0.6019837,0.7266397,-0.124656
32,-0.0105771925,0.15264694,"('unkind', 'kind')",1.5759275,1.5155395,0.77362883,0.79735625,2.722973,2.7498033,0.6282512,0.651873,1.479202,1.5777503,1.194901,1.2408283,-0.0459273
