,becton_male,becton_female,tuple,dickinson_male,dickinson_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
25,-1.198282,-1.2759508,"('egoistic', 'altruistic')",-0.42782664,-0.66967475,0.38856226,0.3221316,1.3968595,1.1342453,0.0398283,-0.1223122,0.1621405
10,-1.016249,-0.9635775,"('unsympathetic', 'sympathetic')",0.3620112,0.45955014,-0.046674803,-0.09574166,-0.024111763,0.034106925,-0.1812561,-0.1414155,-0.0398406
72,-1.0079569,-0.9629985,"('unambitious', 'ambitious')",0.6275773,0.6576793,-0.64903235,-0.61951023,-1.2810044,-1.1008564,-0.5776041,-0.5064214,-0.0711827
67,1.0005722,0.6912593,"('doubtful', 'determined')",0.10907867,0.05514187,0.7863373,0.7041009,-0.47727633,-0.3325161,0.354678,0.2794965,0.0751815
85,-0.959343,-0.8522166,"('insignificant', 'prestigious')",-1.552658,-1.569985,0.7430531,1.0582466,0.5953757,0.4979461,-0.2933931,-0.2165022,-0.0768909
18,-0.91495526,-0.9275147,"('disagreeable', 'welcoming')",-0.43240783,-0.45923916,0.58314973,0.6640008,-1.0137701,-0.9737988,-0.4444959,-0.4241379,-0.020358
42,0.905932,0.9073666,"('unreliable', 'reliable')",0.42695433,0.44802985,0.67303705,0.82132053,-3.1263702,-2.987052,-0.2801117,-0.2025838,-0.0775279
41,-0.89625806,-0.7970388,"('unforgiving', 'forgiving')",0.058452606,0.12799582,-0.18610084,-0.21153751,-0.23464148,-0.318098,-0.3146369,-0.2996696,-0.0149673
52,-0.8876503,-0.8327249,"('irrational', 'rational')",-1.1754527,-1.2273073,0.22531053,0.35356846,0.10509181,-0.060976967,-0.4331751,-0.4418602,0.0086851
61,-0.87336344,-0.83022773,"('illogical', 'logical')",0.059715394,-0.004551992,0.67779326,0.5988012,-0.065464705,-0.15603493,-0.0503299,-0.0980034,0.0476735
88,-0.8599578,-0.88064015,"('low', 'eminent')",-0.7062284,-0.6888072,-0.21264932,-0.20773876,-1.0839279,-1.0695623,-0.7156909,-0.7116871,-0.0040038
69,0.84342605,0.72440255,"('lazy', 'industrious')",0.20807229,0.006985724,0.67575985,0.7373027,-0.075722,-0.041149884,0.4128841,0.3568853,0.0559988
16,-0.77701294,-0.99925697,"('unpopular', 'popular')",-2.165883,-2.2988753,0.060864896,-0.026969701,0.58674127,0.33134502,-0.5738224,-0.7484393,0.1746169
7,-0.7593474,-0.7355052,"('insensitive', 'sensitive')",1.8823706,1.9447645,0.14026257,0.16658935,-0.050012413,0.04970658,0.3033184,0.3563888,-0.0530704
60,-0.7284683,-0.7455846,"('inefficient', 'efficient')",1.5538293,1.5834428,0.16242403,-0.1519234,-0.6209751,-0.5206758,0.0917025,0.0413148,0.0503877
64,0.7244473,0.818765,"('shy', 'confident')",0.35940093,0.29043046,-0.04164724,-0.09288595,-6.098772,-5.867718,-1.2641428,-1.2128522,-0.0512906
40,-0.6780086,-0.69107133,"('stingy', 'generous')",0.5429853,0.46262097,-0.52622956,-0.51010203,-2.5144494,-2.5628452,-0.7939255,-0.8253494,0.0314239
26,-0.6556121,-0.7408573,"('hardhearted', 'benevolent')",0.6238195,0.6264865,2.7697823,2.9260612,1.71141,1.8000492,1.11235,1.1529349,-0.0405849
30,0.6496454,0.49304503,"('intolerant', 'tolerant')",1.8235532,1.8214667,0.36144072,0.10741298,-0.04734984,-0.08030735,0.6968223,0.5854044,0.1114179
12,-0.594372,-0.3601553,"('unsupportive', 'supportive')",1.3545735,1.5216557,0.9446498,1.2229576,-2.0358355,-1.8325272,-0.082746,0.1379827,-0.2207287
46,-0.59409505,-0.8331548,"('uncompetitive', 'competitive')",0.7022537,0.5757935,0.40881982,0.21343727,-0.3097,-0.30672327,0.0518196,-0.0876618,0.1394814
11,-0.56777436,-0.6137261,"('unhelpful', 'helpful')",0.5800612,0.5833536,-0.6847523,-0.65700835,1.8088628,1.8418773,0.2840993,0.2886241,-0.0045248
63,-0.5574438,-0.5311425,"('unperceptive', 'insightful')",0.70515513,0.7470683,1.2759199,1.3947226,0.23033544,0.3422054,0.4134917,0.4882134,-0.0747217
62,-0.5443492,-0.4123634,"('incompetent', 'brilliant')",1.0938838,1.1422082,-0.20685917,-0.12467478,-0.6981365,-0.504444,-0.0888653,0.0251815,-0.1140468
80,0.52741134,0.43786323,"('dominated', 'dominating')",0.87748945,0.85415804,0.016433463,-0.009611979,-1.3189694,-1.262425,0.0255912,0.0049961,0.0205951
6,-0.5097369,-0.20531137,"('distant', 'open')",-0.76914555,-0.5193869,0.27343473,0.68077916,0.46454704,0.5137158,-0.1352252,0.1174492,-0.2526744
55,-0.49434155,-0.52380955,"('incompetent', 'clever')",2.170959,2.1576567,0.42816412,0.23383155,-0.834915,-0.8841432,0.3174667,0.2458839,0.0715828
87,0.48035932,0.23899497,"('unsuccessful', 'successful')",-0.25691202,-0.28215253,2.311407,2.3465436,0.60395557,0.6932842,0.7847025,0.7491676,0.0355349
20,-0.47492987,-0.5045125,"('rough', 'thoughtful')",0.639589,0.59479606,0.355533,0.35694778,-0.29388046,-0.36826128,0.0565779,0.0197425,0.0368354
68,0.45479867,0.46609765,"('dependent', 'independent')",-0.806951,-0.85651904,-0.7975986,-0.91715264,-1.6477747,-1.7350949,-0.6993814,-0.7606672,0.0612858
76,-0.45152727,-0.3167988,"('anxious', 'daring')",0.24720868,0.5450403,0.9272115,1.0231663,-0.31592858,-0.18637466,0.1017411,0.2662583,-0.1645172
13,0.43857375,0.25570238,"('impolite', 'polite')",0.5706529,0.51839167,0.14629512,-0.092224486,-0.3654248,-0.34594148,0.1975242,0.083982,0.1135422
78,-0.43518984,-0.3724675,"('nonresilient', 'resilient')",0.077667475,0.029113997,0.6193323,0.6580008,0.89177746,0.7668829,0.2883968,0.2703826,0.0180142
83,-0.4286153,-0.5346214,"('powerless', 'powerful')",-0.37920713,-0.2917762,0.14398311,0.05552208,-1.3029501,-1.3179805,-0.4916974,-0.5222141,0.0305167
17,-0.42849922,-0.2776464,"('nasty', 'nice')",-0.855957,-0.7607959,0.10331865,0.2592437,-0.5240688,-0.4989427,-0.4263016,-0.3195353,-0.1067663
38,-0.4252159,-0.4832602,"('untruthful', 'truthful')",-0.5550318,-0.6449035,-0.70050913,-0.7725917,0.34741017,0.26032573,-0.3333367,-0.4101074,0.0767707
22,0.4244263,0.3812807,"('untrustworthy', 'trustworthy')",0.8616077,0.7928206,-0.11406768,-0.18352032,-1.3282804,-1.3021102,-0.0390785,-0.0778823,0.0388038
37,0.39708886,0.3273726,"('fake', 'genuine')",0.13580997,0.052805204,-0.054436482,-0.08566685,0.49817544,0.4764563,0.2441595,0.1927418,0.0514177
75,0.37042603,0.40484184,"('meek', 'impulsive')",-1.0180743,-1.023044,-0.62153274,-0.45451137,0.1560848,0.20768662,-0.2782741,-0.2162567,-0.0620174
82,-0.367468,-0.44433308,"('poor', 'rich')",0.05986151,-0.08918535,-0.19880226,-0.19873488,4.7722893,4.6956797,1.0664701,0.9908566,0.0756135
54,-0.36014315,-0.32280257,"('incapable', 'capable')",-0.71617955,-0.75032043,0.4127384,0.64372444,0.79844654,1.0065662,0.0337156,0.1442919,-0.1105763
49,-0.34783617,-0.25898144,"('unable', 'able')",-0.8241701,-0.81630504,-0.14355667,-0.013071567,-0.6004882,-0.5903482,-0.4790128,-0.4196765,-0.0593363
35,0.31833357,0.32177624,"('corrupt', 'incorrupt')",-1.7555984,-1.8516328,-0.46749577,-0.31798527,0.16150141,0.0025110394,-0.4358148,-0.4613327,0.0255179
19,0.31170362,0.3359292,"('inhospitable', 'hospitable')",0.052373353,-0.068963155,-0.7991295,-0.54297733,0.28655216,0.35819906,-0.0371251,0.0205469,-0.057672
50,0.30464792,0.18707137,"('clumsy', 'skillful')",-0.22639546,-0.40294877,1.4584699,1.4108498,0.6004694,0.5196002,0.5342979,0.4286432,0.1056547
36,-0.2927669,-0.27021134,"('hostile', 'amicable')",-1.3900286,-1.5140287,-0.47248232,-0.3745526,0.6062174,0.48936617,-0.3872651,-0.4173566,0.0300915
70,0.29040232,0.34280798,"('lethargic', 'energetic')",0.5392639,0.65649605,0.38719606,0.5037833,-0.31214753,-0.0833322,0.2261787,0.3549388,-0.1287601
74,-0.28220004,-0.11014828,"('undedicated', 'dedicated')",0.81469476,1.0513316,0.96364534,1.0244504,0.078560606,0.13342024,0.3936751,0.5247635,-0.1310884
24,-0.27910244,-0.2462887,"('dishonest', 'honest')",0.2933386,0.362331,-0.08540977,-0.15078938,0.061679933,0.13864249,-0.0023734,0.0259739,-0.0283473
43,-0.24361645,-0.26560444,"('irresponsible', 'responsible')",1.339245,1.4678274,0.14887536,0.19908057,0.17307808,0.31184065,0.3543955,0.4282861,-0.0738906
65,-0.18708327,-0.37242973,"('insecure', 'secure')",1.1483618,0.98319227,0.18225338,-0.07036442,-0.8611293,-0.77438647,0.0706007,-0.0584971,0.1290978
79,0.18373044,0.305021,"('wavering', 'unwavering')",-1.6588274,-1.5974995,0.121526726,0.43012673,0.14065239,0.26250893,-0.3032295,-0.1499607,-0.1532688
71,0.17583284,0.1624471,"('diffident', 'self-confident')",0.270289,0.145841,0.46803898,0.6386391,0.2741737,0.3592821,0.2970836,0.3265523,-0.0294687
4,0.17136246,0.18728195,"('disliked', 'liked')",-1.3278227,-1.371719,-0.24477896,-0.036189653,-6.538195,-6.5501275,-1.9848586,-1.9426886,-0.04217
27,-0.15997304,0.095609866,"('hardhearted', 'softhearted')",-0.6775601,-0.47469947,-0.30377266,-0.18491718,0.7537677,0.68353486,-0.0968845,0.029882,-0.1267665
15,-0.1544567,-0.0321856,"('boring', 'funny')",0.15597661,0.15857302,0.15705533,0.3203534,0.13570598,0.11403647,0.0735703,0.1401943,-0.066624
58,-0.14376806,-0.075728156,"('undiscriminating', 'discriminating')",-0.28543466,-0.16078413,-0.119781,0.0665126,0.4044659,0.42879272,-0.0361295,0.0646983,-0.1008278
21,-0.1373331,-0.109413855,"('immoral', 'moral')",0.014556445,0.09285981,0.011865243,-0.07933414,-1.523884,-1.5459423,-0.4086989,-0.4104576,0.0017587
81,-0.12368402,-0.18137145,"('submissive', 'aggressive')",0.10327779,0.10084487,0.04995951,-0.0627032,-1.7090245,-1.5490215,-0.4198678,-0.4230628,0.003195
2,-0.10463965,-0.088337585,"('unlikable', 'likable')",-0.26609278,-0.23649953,0.99636596,1.0798132,0.74989223,0.86021507,0.3438814,0.4037978,-0.0599164
59,0.10422808,0.18371461,"('foolish', 'wise')",-0.47527683,-0.4798354,1.2557371,1.4127406,-0.07864691,-0.029805452,0.2015104,0.2717036,-0.0701932
47,-0.09983529,-0.073977634,"('stupid', 'smart')",0.58463234,0.7220994,0.91637933,0.941652,4.355574,4.479694,1.4391876,1.5173669,-0.0781793
84,0.068097465,-0.15578654,"('inferior', 'superior')",1.1645544,1.0033365,0.95512867,0.9485672,0.45551223,0.44375426,0.6608232,0.5599679,0.1008553
29,-0.045827366,0.011728732,"('unfair', 'fair')",-0.4457415,-0.41125253,-0.32110092,-0.15011749,-0.9166818,-0.8941537,-0.4323379,-0.3609487,-0.0713892
3,0.041629884,0.19787651,"('repellent', 'pleasant')",-0.9525239,-0.784366,-0.9450472,-1.0406265,0.15036699,0.21303163,-0.4263935,-0.3535211,-0.0728724
34,0.03950467,-0.022352746,"('mean', 'honorable')",-0.59705186,-0.6798806,0.42945734,0.32447696,5.755993,5.7322974,1.4069757,1.3386352,0.0683405
39,-0.027837334,-0.2584334,"('exploitative', 'cooperative')",0.49582615,0.39294907,0.15447748,0.09825414,0.31732443,0.3090161,0.2349477,0.1354465,0.0995012
14,-0.026135411,-0.1301547,"('antisocial', 'social')",0.8223085,0.96659106,1.3894169,1.2891686,-0.87090003,-0.72345114,0.3286725,0.3505385,-0.021866
5,0.021074917,0.2703064,"('distant', 'outgoing')",-1.0206878,-0.8173726,0.2464891,0.6096559,0.19097325,0.3257931,-0.1405376,0.0970957,-0.2376333
66,0.019688413,-0.03621499,"('inactive', 'active')",-1.3668097,-1.1670225,1.308508,1.5862073,1.8278188,1.986448,0.4473014,0.5923545,-0.1450531
45,-0.018281952,-0.075076245,"('incompetent', 'competent')",1.3139322,1.2120309,0.7897834,0.728342,-0.47325182,-0.44766068,0.4030455,0.354409,0.0486365
31,0.015313987,0.2849269,"('evil', 'good')",-2.045177,-1.9475756,-0.5691151,-0.41705194,-0.5208797,-0.58933246,-0.7799644,-0.6672583,-0.1127061
33,0.007818978,-0.13905448,"('wrong', 'right')",0.45875806,0.2329576,0.6460837,0.72574514,-0.52898633,-0.5983308,0.1459186,0.0553294,0.0905892
51,-0.005006981,-0.15994515,"('uneducated', 'educated')",0.4371758,0.35391963,0.106770486,0.2030231,-0.92639273,-0.8586767,-0.0968633,-0.1154198,0.0185565
56,8.688867e-05,0.07556146,"('impractical', 'practical')",1.9085604,1.9613426,0.17984316,0.15156923,-0.8752067,-0.7406337,0.3033209,0.3619599,-0.058639
